name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPparthbond,PLPpartSteric,PLPpartmetal,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1sqn,-108.351,-106.351,-4.92504,-38.6686,-0.36066,-16.1779,-37.9548,-4.92504,-4.0,-85.2592,0.0,0,22,0,0.0,0.0,9.4
830c,-115.609,-103.609,-4.12889,-38.071999999999996,-0.272109,-15.3783,-34.1202,-4.12889,-5.0377,-90.2423,-10.0,6,22,0,0.0,8.5265,9.28
1sts,-109.665,-63.6652,-1.85873,-28.1699,-0.129633,-11.5954,-16.3538,-2.23807,-9.842789999999999,-100.854,0.0,0,50,9,3.01543,16.567,5
1sc8,-141.16899999999998,-119.169,-4.5538300000000005,-44.9384,-0.313337,-18.4146,-37.9352,-4.5538300000000005,-23.1596,-106.535,0.0,6,25,0,0.0,6.30473,7.44
1jwt,-122.32,-106.32,-3.59766,-37.7577,-0.24680300000000002,-15.4567,-32.8188,-3.59766,-12.3982,-103.415,0.0,6,28,0,6.10374,5.89924,7.85
1a42,-86.8595,-72.8595,-3.7765,-30.5427,-0.22649299999999997,-11.9554,-25.6199,-3.7765,-8.74802,-63.2024,-0.765524,4,19,0,0.0,4.98062,9.89
1pr1,-101.29700000000001,-97.2968,-5.33141,-37.9616,-0.377641,-15.7069,-36.4626,-5.33141,-9.16461,-75.4503,0.0,2,17,0,0.0,0.9077559999999999,5.3
1we2,-51.6004,-49.6004,-4.3000300000000005,-22.5385,-0.298023,-9.25803,-21.665,-4.3000300000000005,-15.2129,-19.7681,0.0,5,7,0,0.0,1.55764,4.36
1b74,-22.5568,-14.5568,-2.25568,-10.4699,-0.15434,-4.2823,-6.75665,-2.25568,0.0,-5.762230000000001,0.0,4,6,0,0.6056229999999999,1.79505,1.3
1tsl,-72.7478,-68.7478,-2.42493,-23.4124,-0.166759,-9.59202,-22.1251,-2.42493,-2.1891599999999998,-52.7716,0.0,3,27,0,0.438611,0.728906,6.15
1jd5,-139.822,-91.8218,-2.1511,-34.7753,-0.15398299999999998,-14.4391,-22.8371,-2.63815,-14.1407,-125.12,0.0,6,47,12,0.9504020000000001,14.5909,6.62
1af2,-123.631,-119.631,-7.272410000000001,-48.0815,-0.506257,-19.7792,-46.5258,-7.272410000000001,-14.0898,-88.9338,-5.0,4,13,0,0.0,1.79112,3.1
2g00,-169.574,-155.57399999999998,-4.34805,-50.0039,-0.31722399999999995,-20.8943,-45.8756,-4.34805,-5.6855400000000005,-165.87900000000002,0.0,10,29,0,3.4298900000000003,15.5365,9.74
1ow4,-97.8374,-93.8374,-4.658919999999999,-35.4621,-0.327955,-14.6422,-34.0123,-4.658919999999999,-0.5594,-79.60300000000001,0.0,3,18,0,0.0,1.5185,5.68
1vjd,-125.98899999999999,-109.98899999999999,-4.06417,-40.1063,-0.250398,-15.8404,-35.013000000000005,-4.06417,-15.9559,-100.382,0.0,5,26,0,0.0,6.80405,3.54
1utc,-140.245,-94.2453,-2.12493,-34.7035,-0.15343099999999998,-14.4509,-23.3209,-2.12493,-14.9104,-122.35700000000001,0.0,1,65,0,0.0,13.4993,4.55
1wei,-48.8749,-48.8749,-4.887490000000001,-22.6857,-0.361662,-9.52412,-22.6857,-4.887490000000001,-2.22281,-26.9056,0.0,2,8,0,0.0,0.0,9
1o3h,-127.17,-123.17,-6.05572,-46.0941,-0.366246,-18.0932,-44.6443,-6.05572,-15.8285,-95.051,0.0,0,21,0,0.371129,0.36539499999999997,7.3
1jqe,-139.264,-121.264,-4.97371,-45.8619,-0.346457,-18.8701,-39.9342,-4.97371,0.0,-128.209,0.0,3,25,0,0.0,6.08282,6.44
1wkm,-58.2202,-50.2202,-6.46892,-27.9894,-0.392849,-11.0017,-24.1434,-6.46892,-6.2056,-27.7114,-7.92783,5,4,0,0.0,2.2802,0.82
1jt1,-22.2999,-16.2999,-1.59285,-9.25252,-0.10311,-3.71509,-6.763039999999999,-1.59285,-2.81902,-3.19889,0.0,7,7,0,0.0,2.92332,3.4
2i0g,-101.493,-99.4931,-4.83301,-36.7872,-0.35949200000000003,-15.4711,-36.0623,-4.83301,-6.110180000000001,-76.0228,0.0,4,17,0,0.0,0.363846,9.72
7hvp,-167.59799999999998,-115.598,-2.7475099999999997,-42.5754,-0.194418,-17.6099,-29.3657,-2.7933,-21.6828,-162.27200000000002,0.0,4,56,1,1.2533,29.5281,9.62
1uxa,-62.1566,-46.1566,-1.94239,-19.5781,-0.132134,-7.99215,-14.5384,-2.8253,-6.34135,-42.9621,0.0,1,23,8,0.011466200000000001,5.81465,2.3
1udt,-124.74600000000001,-110.74600000000001,-3.7802,-38.8917,-0.262857,-15.9928,-34.527,-3.7802,-3.2341,-108.43299999999999,0.0,3,30,0,0.0,4.82342,9.3
1vot,-111.161,-111.161,-6.175619999999999,-42.4159,-0.456848,-17.8057,-42.4159,-6.175619999999999,-2.77477,-89.7809,0.0,1,17,0,0.0,0.0,6.6
1h9z,-100.369,-92.3687,-4.36386,-35.2931,-0.326604,-14.8733,-32.48,-4.36386,-2.0,-81.3304,0.0,1,22,0,0.0,2.17437,5.42
1gz3,-140.789,-124.789,-4.54159,-44.8176,-0.279812,-17.7012,-39.7243,-4.54159,-19.0944,-109.40899999999999,0.0,3,28,0,0.0,3.5178199999999995,3.7
6abp,-82.2262,-82.2262,-8.22262,-38.166,-0.5477,-15.4711,-38.166,-8.22262,-17.5048,-46.177,0.0,0,10,0,0.0,0.0,6.36
1sri,-90.47399999999999,-84.47399999999999,-4.5237,-33.3309,-0.335992,-14.0107,-31.1205,-4.5237,-3.3656300000000003,-72.1515,0.0,10,10,0,0.0,3.21694,6.08
1rbo,-98.2358,-80.2358,-4.6778900000000005,-35.6066,-0.279817,-13.9253,-29.0823,-4.6778900000000005,-27.1167,-59.9056,0.0,1,20,0,0.0,6.0216400000000005,12.72
1gny,-101.009,-85.009,-2.19585,-28.1908,-0.14885199999999998,-11.4945,-23.7253,-2.8058,-10.0,-88.7355,0.0,0,37,9,0.0,15.6267,4.14
1fj4,-96.9961,-92.9961,-6.92829,-40.245,-0.46348900000000004,-16.3374,-38.5853,-6.92829,-4.0,-76.0466,0.0,1,13,0,0.0,1.09077,4.59
1ux7,-71.8749,-65.8749,-3.59374,-26.4789,-0.24259899999999998,-10.7816,-24.2685,-3.78289,-7.075239999999999,-46.6481,-7.64147,0,19,1,0.0,7.47907,3
1p28,-39.1779,-37.1779,-6.5296400000000006,-21.5604,-0.44467700000000004,-8.80458,-20.4598,-6.5296400000000006,-0.288197,-18.9937,0.0,0,6,0,0.0,0.283788,5.42
1q63,-104.634,-98.6341,-5.23171,-38.5475,-0.36289,-15.8382,-36.3371,-5.23171,-13.7242,-74.6351,0.0,5,15,0,0.0,2.49444,5.85
1a0q,-112.338,-92.3378,-4.88425,-39.5018,-0.32915700000000003,-16.075,-32.4691,-4.88425,-12.8267,-88.62899999999999,0.0,2,21,0,0.0,6.8439,7.57
1w1d,-67.2313,-51.2313,-2.40112,-22.1404,-0.136648,-8.51626,-16.8713,-2.40112,-21.719,-44.6848,0.0,1,27,0,3.28386,14.0192,6.52
1sle,-99.3588,-85.3588,-1.65598,-25.3799,-0.113292,-10.3802,-21.8038,-2.42339,-3.1307099999999997,-79.5069,0.0,1,40,19,0.0,3.16767,6.17
1gjb,-122.955,-116.955,-4.91819,-42.05,-0.371026,-17.7677,-39.998000000000005,-4.91819,-8.03123,-105.113,0.0,1,24,0,5.92288,1.61104,6.35
1a7x,-172.398,-150.398,-2.5731,-42.4464,-0.18317999999999998,-17.592,-37.0297,-2.6120900000000002,-11.7549,-152.755,0.0,4,62,1,0.34770999999999996,7.996239999999999,9.7
1byk,-118.00200000000001,-106.00200000000001,-4.37044,-39.334,-0.28078400000000003,-15.7537,-35.334,-4.37044,-34.323,-75.7941,0.0,3,24,0,0.0,7.82335,5
1ga8,-78.6147,-70.6147,-3.5734,-28.0563,-0.240931,-11.4191,-25.2012,-3.5734,-4.8464,-58.3614,0.0,1,21,0,0.0,3.8016900000000002,1.8
1f2o,-72.7459,-66.7459,-8.082880000000001,-34.9726,-0.5545760000000001,-14.3172,-32.0881,-8.082880000000001,-7.32057,-35.5537,-13.2242,3,6,0,0.0,2.5072200000000002,1.91
1oko,-85.57700000000001,-83.57700000000001,-7.131419999999999,-37.3792,-0.475016,-15.1522,-36.5056,-7.131419999999999,-16.5851,-42.0652,-10.0,1,11,0,0.0,0.245806,4.54
5fiv,-98.4462,-74.4462,-2.98322,-30.6922,-0.21610700000000002,-12.7945,-23.2098,-2.98322,-8.22407,-76.4176,0.0,1,32,0,0.0,5.02608,7.66
1jmi,-94.7365,-86.7365,-4.73682,-34.9012,-0.309427,-14.0561,-31.954,-4.73682,-17.4332,-62.4106,0.0,1,19,0,0.0,3.54952,6.06
2ivu,-125.844,-113.844,-4.19479,-40.5003,-0.264178,-16.1134,-36.6383,-4.33944,-2.0,-112.33200000000001,0.0,3,26,1,0.0,5.1610000000000005,6.43
2fzz,-186.524,-174.524,-4.33777,-53.2408,-0.31636,-22.2442,-49.8156,-4.33777,-6.81617,-176.863,0.0,4,39,0,0.0,13.0016,10.52
1o9d,-121.54700000000001,-83.5472,-2.64233,-33.9229,-0.180176,-13.8589,-23.3174,-2.64233,-24.4882,-90.7827,0.0,3,43,0,0.0,10.2363,5.6
6fiv,-99.9179,-75.9179,-3.0278099999999997,-31.151,-0.21933699999999998,-12.9857,-23.6686,-3.0278099999999997,-9.4537,-78.3791,0.0,2,31,0,0.0,6.1165,8.08
1ulg,-60.7071,-50.7071,-2.33489,-20.4919,-0.158359,-8.356819999999999,-17.1163,-2.75941,-11.07,-39.291,0.0,0,23,3,2.54402,5.81522,4.21
1cea,-60.4561,-50.4561,-6.717339999999999,-29.0643,-0.46088500000000004,-11.8985,-24.2568,-6.717339999999999,-10.0,-38.1641,0.0,3,6,0,0.0,6.36083,4.96
1caq,-168.923,-152.923,-4.6923,-51.1588,-0.336102,-21.2463,-46.3132,-4.6923,-4.0,-147.575,-6.6837100000000005,6,30,0,0.0,6.973889999999999,7.72
1mj7,-129.77700000000002,-101.777,-3.9326199999999996,-40.4599,-0.273539,-16.6394,-31.7305,-3.9326199999999996,-6.745,-115.738,0.0,4,29,0,0.0,9.493089999999999,8.35
1ce5,-90.6531,-88.6531,-10.0726,-43.5815,-0.735952,-18.2196,-42.62,-10.0726,-10.1657,-61.6677,0.0,1,8,0,0.0,0.367392,4.74
1o3k,-125.60600000000001,-121.60600000000001,-5.98123,-45.5271,-0.36071,-17.8536,-44.0772,-5.98123,-14.3207,-93.184,0.0,0,21,0,0.023455700000000003,0.41669300000000004,6.77
1ofz,-68.5339,-68.5339,-6.23036,-30.8159,-0.417493,-12.5166,-30.8159,-6.23036,-10.7618,-38.5839,0.0,0,11,0,0.0,0.0,4.62
2fwp,-96.3923,-86.3923,-7.414789999999999,-40.9947,-0.5097430000000001,-16.7937,-36.7418,-7.414789999999999,-23.2721,-59.5627,0.0,5,8,0,0.0,4.4245,2.92
1a1c,-112.557,-82.5575,-2.96204,-33.4796,-0.203713,-13.7169,-24.5562,-3.31051,-17.9405,-84.1286,0.0,4,30,4,0.0,7.27659,6.4
2a31,-71.1821,-63.1821,-8.89776,-35.5911,-0.592286,-14.4242,-31.5911,-8.89776,-12.1391,-44.3096,0.0,2,6,0,0.0,4.02337,1.01
1tvo,-112.584,-108.584,-4.50335,-38.5031,-0.34181500000000004,-16.3023,-37.1351,-4.50335,-7.18001,-94.2268,0.0,1,24,0,0.0,6.51727,6.85
1zky,-82.6591,-78.6591,-3.93615,-29.9606,-0.286641,-12.5114,-28.5108,-3.93615,-4.0,-65.3791,0.0,0,21,0,5.54782,0.881078,6.25
1ykp,-63.6581,-61.6581,-5.7871,-28.6235,-0.415767,-11.8992,-27.7242,-5.7871,-0.803348,-39.0359,-5.0,5,6,0,0.0,0.0010602,2.96
1oai,-98.0919,-38.0919,-1.48624,-24.2727,-0.10536500000000001,-10.0459,-9.42579,-2.22936,-7.32048,-89.9612,0.0,3,42,21,0.783848,16.5318,5
1q95,-123.228,-111.228,-7.70177,-48.9032,-0.490777,-19.533,-44.141000000000005,-7.70177,-39.5091,-71.4531,0.0,3,13,0,0.0,4.56351,7.57
1gz9,-101.77799999999999,-89.7782,-3.08419,-31.730999999999998,-0.20837600000000003,-12.9237,-27.9898,-3.50959,-16.0,-73.1244,0.0,1,28,4,0.0,4.9373,3.51
1aj6,-75.7355,-57.7355,-1.7212599999999998,-21.4527,-0.12383,-8.922260000000001,-16.3541,-1.8032299999999999,-4.0,-87.2867,0.0,2,40,2,0.0,34.5784,5.92
1w8m,-58.0144,-52.0144,-4.46265,-24.673000000000002,-0.313219,-10.1775,-22.1212,-4.46265,-4.7039800000000005,-40.4952,0.0,1,12,0,0.0,6.0875900000000005,1.6
2hs2,-138.806,-114.806,-3.6527800000000004,-41.2869,-0.253454,-16.9657,-34.1482,-3.6527800000000004,-15.2488,-114.316,0.0,8,30,0,0.0,8.48363,8.31
1uxb,-61.769,-45.769,-1.93028,-19.456,-0.13130999999999998,-7.942310000000001,-14.4163,-2.47076,-6.0938300000000005,-45.0358,0.0,1,26,5,2.8052,6.04827,2.15
1h1h,-42.1366,-30.1366,-1.56061,-14.0455,-0.0995718,-5.61244,-10.0455,-1.9153,-7.8868,-19.1049,0.0,2,23,2,0.0,4.35786,5.22
2ada,-118.022,-114.022,-6.21168,-44.2294,-0.439993,-18.3003,-42.7304,-6.21168,-14.8133,-83.8413,-5.0,3,16,0,0.0,1.35709,13
1lrt,-131.928,-109.928,-3.0681,-37.6572,-0.198248,-15.1111,-31.3776,-3.2177599999999997,-25.4504,-97.5359,0.0,4,39,0,0.0,7.27195,5.64
1g3c,-103.89,-95.89,-6.1111699999999995,-40.404,-0.439742,-16.8054,-37.2927,-6.1111699999999995,-12.6597,-60.4424,-15.0,6,11,0,0.0,2.31453,5.8
1v2q,-104.039,-84.0392,-3.4679699999999998,-33.4829,-0.238887,-13.7255,-27.0463,-4.161569999999999,-12.4658,-79.0622,0.0,2,23,5,0.0,5.6887099999999995,4.13
2f5t,-153.661,-145.661,-6.68093,-54.0326,-0.44891400000000004,-21.9667,-51.2195,-6.68093,-29.8975,-111.31299999999999,0.0,1,22,0,0.0,3.58009,5.17
1rek,-187.17,-167.17,-4.56511,-54.2801,-0.333258,-22.6856,-48.48,-4.56511,-18.5072,-167.77,0.0,2,39,0,1.09332,13.9489,6.7
3tlh,-68.9322,-44.9322,-2.08885,-21.4907,-0.151318,-8.9587,-14.0083,-2.08885,-8.37386,-52.7178,0.0,5,28,0,0.0,11.0912,8.82
1h1p,-99.96799999999999,-93.96799999999999,-5.553780000000001,-38.1449,-0.40422800000000003,-15.9263,-35.8555,-5.553780000000001,-6.0,-77.9473,0.0,0,18,0,0.0,2.77432,4.92
1rdt,-128.033,-122.03299999999999,-4.5726,-42.1634,-0.340997,-17.7473,-40.1875,-4.5726,-4.36835,-107.60600000000001,0.0,3,25,0,0.0,1.9996,6.7
1z4n,-107.41,-101.41,-6.71312,-42.6256,-0.416127,-16.8696,-40.2445,-6.71312,-13.2194,-80.1119,0.0,1,15,0,0.0,3.4458300000000004,4.52
1o8b,-96.3801,-90.3801,-6.884289999999999,-39.9894,-0.42254899999999995,-15.7743,-37.4999,-6.884289999999999,-27.5628,-51.467,0.0,4,10,0,0.0,0.195766,2.68
1pu7,-83.9178,-83.9178,-6.99315,-36.6545,-0.5079520000000001,-15.2936,-36.6545,-6.99315,-0.688559,-65.3201,0.0,3,9,0,0.0,0.0,3.1
1c5z,-89.8083,-87.8083,-9.9787,-43.1753,-0.741225,-18.1493,-42.2138,-9.9787,-9.45792,-61.1426,0.0,1,8,0,0.0,0.153751,4.01
1z9g,-77.6251,-65.6251,-4.56618,-30.1892,-0.30890100000000004,-12.300999999999998,-25.5223,-4.56618,-7.3436699999999995,-55.5911,0.0,3,14,0,0.0,3.3979699999999995,5.64
1owh,-117.669,-109.669,-4.902880000000001,-40.7936,-0.367269,-17.1964,-38.0202,-4.902880000000001,-11.84,-91.8381,0.0,0,24,0,0.0,4.75243,7.4
1gpn,-110.162,-110.162,-5.798019999999999,-41.284,-0.428068,-17.3191,-41.284,-5.798019999999999,-2.27128,-89.8521,0.0,1,18,0,0.0,0.0,6.48
1z95,-140.122,-126.12200000000001,-4.83179,-45.6079,-0.325583,-18.5592,-41.0511,-4.83179,-7.96978,-124.846,0.0,3,26,0,0.6767270000000001,8.2227,4.3
2fvd,-124.991,-112.991,-4.16635,-40.2257,-0.283131,-16.4153,-36.3637,-4.16635,-7.24299,-110.346,0.0,3,27,0,0.0,8.54888,8.52
1k1i,-125.88,-109.88,-3.49666,-38.1232,-0.247511,-15.7701,-33.2775,-4.196000000000001,-17.1724,-96.7782,0.0,2,28,6,0.0,6.465380000000001,6.58
1oyt,-142.37,-134.37,-4.74566,-45.8188,-0.348544,-19.188,-43.2442,-4.74566,-10.0,-116.01799999999999,0.0,2,28,0,0.0,1.64306,7.24
1y6r,-146.967,-140.967,-7.34837,-54.1433,-0.495885,-22.0432,-51.9328,-7.34837,-16.2125,-114.971,0.0,2,18,0,0.0,0.923701,10.11
1yc1,-111.431,-103.431,-4.12709,-37.1438,-0.30335500000000004,-15.5592,-34.4771,-4.12709,-6.29462,-91.6635,0.0,1,26,0,0.0,4.4215,6.17
1w4o,-93.6788,-85.6788,-4.46089,-33.9548,-0.288968,-13.6367,-31.0551,-4.46089,-16.0,-64.2994,0.0,2,19,0,0.0,4.4524300000000006,5.22
1lpg,-159.721,-139.721,-3.89565,-46.32,-0.29163,-19.5218,-40.5199,-3.89565,-6.18544,-144.046,0.0,6,35,0,0.468959,5.87706,7.09
1bzc,-142.186,-126.186,-4.90298,-46.2799,-0.331215,-18.8484,-41.0721,-4.90298,-19.313,-110.333,0.0,4,25,0,0.0,3.5005300000000004,4.92
1pxn,-118.221,-110.221,-5.37369,-42.1912,-0.377246,-17.4049,-39.3361,-5.37369,-5.87922,-94.7376,0.0,4,18,0,0.0,0.052684400000000006,7.15
1z6e,-177.362,-163.362,-4.66741,-52.7552,-0.334968,-21.9234,-48.591,-4.66741,-6.79944,-172.42,0.0,6,32,0,0.0,18.2793,9.72
1syi,-127.725,-121.725,-7.51324,-49.6737,-0.533892,-20.5748,-47.3402,-7.51324,-23.5672,-90.6216,0.0,5,12,0,0.0,2.79848,5.44
2j7h,-89.7276,-87.7276,-8.972760000000001,-41.6479,-0.605589,-16.9568,-40.7195,-8.972760000000001,-17.3754,-54.8492,0.0,2,8,0,0.0,0.0283474,7.19
2br1,-100.98100000000001,-86.9808,-3.4821,-32.8679,-0.25798699999999997,-13.8046,-28.3111,-3.4821,-2.0,-91.9582,0.0,3,26,0,3.33174,8.19098,5.14
1p1n,-99.4737,-91.4737,-6.6315800000000005,-40.3346,-0.46213999999999994,-16.5983,-37.0908,-6.6315800000000005,-18.3026,-66.2416,0.0,1,14,0,0.0,2.63187,6.8
1uto,-66.4668,-62.4668,-7.3852,-31.9539,-0.54398,-13.3946,-30.0309,-7.3852,-3.52469,-43.8513,0.0,1,8,0,0.0,0.374816,2.27
1s38,-100.34700000000001,-100.34700000000001,-7.7190199999999995,-42.6767,-0.572785,-17.9336,-42.6767,-7.7190199999999995,-10.0,-72.4129,0.0,3,10,0,0.0,0.0,5.15
1nc3,-148.062,-144.062,-7.792730000000001,-55.4871,-0.554012,-22.9863,-53.9881,-7.792730000000001,-21.768,-110.10600000000001,0.0,2,17,0,0.0,0.40824499999999997,5
1qf1,-119.38799999999999,-97.3885,-4.59187,-40.3,-0.315444,-16.505,-32.8738,-4.59187,-12.1666,-91.7041,-5.0,5,21,0,0.0,6.7446399999999995,7.32
1ps3,-110.868,-108.868,-6.92922,-43.9978,-0.47747399999999995,-18.0379,-43.2041,-6.92922,-21.7866,-62.7422,-10.0,5,11,0,0.0,0.053694900000000004,2.28
2cbv,-86.6332,-86.6332,-7.21943,-37.8405,-0.49169799999999997,-15.4533,-37.8405,-7.21943,-21.4407,-47.4594,0.0,5,7,0,0.0,0.0,5.48
5tmn,-126.91799999999999,-98.9176,-3.9661699999999995,-39.9765,-0.278645,-16.4955,-31.1571,-3.9661699999999995,-14.1557,-98.0373,-5.0,2,30,0,0.0,9.30528,8.04
1r5y,-100.98299999999999,-100.98299999999999,-7.7679,-42.946999999999996,-0.573166,-18.0132,-42.946999999999996,-7.7679,-13.6112,-69.4529,0.0,2,11,0,0.0,0.0,6.46
2hb1,-83.5544,-75.5544,-5.96817,-34.6678,-0.29834299999999997,-12.7708,-31.3485,-5.96817,-9.958730000000001,-68.9682,0.0,1,13,0,0.0,13.282,3.8
1h22,-153.591,-127.59100000000001,-4.51738,-47.4103,-0.32771500000000003,-19.7731,-39.3846,-4.51738,-6.29796,-142.434,0.0,2,32,0,0.0,12.3609,9.1
1ydr,-86.6002,-82.6002,-4.33001,-31.9038,-0.296197,-13.0479,-30.4302,-4.33001,-3.09611,-68.4434,0.0,3,17,0,0.0,2.98758,5.52
1q8u,-85.9529,-81.9529,-3.90695,-30.6751,-0.268246,-12.5608,-29.2476,-3.90695,-2.0,-68.9264,0.0,2,20,0,0.0,3.28705,5.96
1xd0,-188.128,-164.128,-3.42052,-49.468999999999994,-0.232037,-20.1754,-43.1581,-3.42052,-40.1664,-152.80100000000002,0.0,8,47,0,0.0,19.3873,7.12
1b05,-148.747,-120.74700000000001,-5.94989,-50.8708,-0.391931,-20.5448,-41.2949,-5.94989,-24.5071,-113.149,0.0,4,21,0,0.0,5.65375,7.12
2iuz,-141.93200000000002,-135.93200000000002,-5.06901,-46.7407,-0.36733499999999997,-19.4868,-44.7648,-5.06901,-3.6706,-125.39200000000001,0.0,6,22,0,0.0,1.99656,5.55
1usn,-101.166,-93.1657,-3.7468800000000004,-33.7219,-0.237271,-13.4412,-31.0552,-3.7468800000000004,-6.7737,-78.5546,0.0,4,23,0,0.0,1.81097,7.74
1odj,-119.012,-115.012,-5.95059,-43.8443,-0.420159,-18.1217,-42.3707,-5.95059,-13.2126,-89.9309,0.0,1,19,0,0.0,1.20102,4.1
1szd,-162.44,-144.44,-4.512230000000001,-49.1956,-0.291473,-19.7392,-43.7442,-4.512230000000001,-19.9159,-130.061,0.0,1,35,0,0.0,4.85924,4.54
1d4y,-137.93200000000002,-113.932,-3.28409,-39.6808,-0.22887399999999997,-16.3296,-32.7764,-3.28409,-5.47824,-128.731,0.0,7,35,0,0.0,14.5314,11.1
1wm1,-79.1142,-73.1142,-4.94464,-31.3965,-0.35274099999999997,-13.0213,-29.0154,-4.94464,-15.1596,-47.7643,0.0,8,8,0,0.0,1.26468,6.3
2ans,-63.9965,-57.9965,-3.04745,-23.1962,-0.213796,-9.5669,-21.0214,-3.04745,0.0,-51.6298,0.0,1,20,0,0.0,7.53958,5.92
1yda,-70.5361,-68.5361,-5.42586,-29.9983,-0.318822,-11.6625,-29.1478,-5.42586,-5.40334,-44.3165,-4.90842,3,10,0,0.0,2.40387,6.55
1mfi,-93.6531,-89.6531,-7.20408,-39.8298,-0.517026,-16.5521,-38.1286,-7.20408,-4.50472,-75.068,0.0,4,9,0,1.37766,2.60236,5.59
1nw5,-150.24200000000002,-136.24200000000002,-5.56451,-50.0806,-0.376118,-20.4002,-45.4139,-5.56451,-18.9885,-118.984,0.0,5,22,0,0.0,3.1985,5.21
1o7o,-150.94799999999998,-138.94799999999998,-6.03792,-51.6235,-0.37348400000000004,-20.4162,-47.5195,-6.03792,-24.0323,-106.685,-10.0,2,23,0,0.0,6.00474,4.49
1fl3,-108.072,-94.072,-4.69878,-38.0018,-0.350492,-15.9969,-33.0789,-4.69878,0.0,-93.5236,0.0,6,17,0,0.0,3.79552,6.8
1xk5,-106.49700000000001,-80.497,-1.97217,-28.1756,-0.128544,-11.339,-21.2968,-2.17341,-15.0609,-81.7317,0.0,4,46,4,0.0,7.730639999999999,6
1ax0,-79.4739,-75.4739,-5.29826,-32.2251,-0.359269,-13.1408,-30.6032,-5.29826,-12.0,-49.3444,0.0,1,14,0,0.0,0.809124,3.13
1yei,-145.07,-127.07,-6.30739,-51.0115,-0.42022200000000004,-20.6797,-44.6821,-6.30739,-9.2204,-123.413,0.0,1,22,0,0.0,4.65578,7.46
1hmr,-79.7264,-47.7264,-3.9863199999999996,-29.3714,-0.281262,-12.1368,-17.5825,-3.9863199999999996,-6.0,-66.4598,0.0,1,19,0,3.92689,8.25635,6.55
1uou,-100.126,-96.1258,-6.25786,-39.7349,-0.41260399999999997,-16.0525,-38.1475,-6.25786,-10.1187,-74.1272,0.0,3,13,0,0.0,1.54706,7.7
1bcd,-57.1693,-55.1693,-7.146160000000001,-28.5846,-0.386049,-10.8058,-27.5846,-7.146160000000001,-4.006959999999999,-33.1461,0.0,4,4,0,0.0,0.039681400000000006,8.7
1apv,-147.043,-119.04299999999999,-4.0845199999999995,-44.5324,-0.28135,-18.2548,-36.0525,-4.0845199999999995,-22.2855,-118.398,0.0,2,34,0,3.6473699999999996,5.74485,9
1i9p,-68.7762,-60.7762,-2.99027,-24.184,-0.20033800000000002,-9.8223,-21.371,-3.1261900000000002,-9.44898,-38.9767,-5.0,5,17,1,0.0,3.4370199999999995,8.41
1fhd,-121.199,-117.199,-5.77136,-43.9297,-0.39960999999999997,-18.0389,-42.4798,-5.77136,-23.709,-82.5945,0.0,5,16,0,0.0,1.5172299999999999,6.82
1d3p,-156.985,-134.985,-4.02526,-46.2918,-0.287665,-19.2103,-39.8044,-4.02526,-2.0,-148.89,0.0,1,38,0,0.0,11.9388,7.39
1sln,-140.039,-112.039,-4.001119999999999,-42.8115,-0.289582,-17.8412,-34.2516,-4.1188,-10.0,-115.193,-5.0,4,30,1,0.0,7.34572,6.64
1y3n,-118.69200000000001,-110.69200000000001,-4.94549,-41.1481,-0.33889400000000003,-16.8384,-38.3747,-4.94549,-22.7327,-85.7348,0.0,2,22,0,0.0,6.514819999999999,5.55
1ta6,-154.371,-136.371,-4.6779,-48.1276,-0.321594,-19.7157,-42.5158,-4.6779,-9.0325,-135.703,0.0,3,30,0,0.0,7.7725800000000005,9.13
1fch,-143.74200000000002,-101.742,-3.19427,-40.4123,-0.225039,-16.6907,-28.6042,-3.19427,-16.1912,-119.686,0.0,0,45,0,0.0,9.44988,7.15
1dl7,-81.9911,-67.9911,-4.099559999999999,-30.2058,-0.26860900000000004,-12.1773,-25.0481,-4.099559999999999,-2.0,-75.048,0.0,6,14,0,6.6262,5.769909999999999,6.49
1h4w,-89.9165,-87.9165,-9.990730000000001,-43.2274,-0.742118,-18.1712,-42.2659,-9.990730000000001,-9.230210000000001,-61.3167,0.0,2,7,0,0.0,0.416127,4.66
1a1e,-114.789,-86.7887,-3.0207599999999997,-34.1432,-0.205873,-13.9465,-25.8148,-3.58715,-19.9607,-85.6892,0.0,2,30,6,0.0,7.190910000000001,6
1b5j,-169.924,-137.924,-6.06873,-55.958999999999996,-0.420067,-22.9761,-45.4209,-6.06873,-26.6491,-133.28,0.0,2,26,0,0.0,6.48309,7.43
2c1p,-109.61399999999999,-97.6144,-4.56727,-38.0012,-0.34005799999999997,-15.9868,-33.841,-4.56727,-4.26616,-92.9465,0.0,1,23,0,3.4659199999999997,2.0617400000000004,5.4
1jmg,-89.3663,-81.3663,-4.468319999999999,-32.9228,-0.289977,-13.2303,-29.9756,-4.468319999999999,-22.6989,-55.1948,0.0,8,12,0,0.0,5.12525,6.07
