name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
2weg,-44.7352,-42.7352,-4.06683,-20.1149,-0.256848,-8.01047,-19.2156,-4.06683,-27.6693,-4.0,-25.3582,-4,0.28386500000000003,-0.00892625,2,9,0,0.0,2.94905,6.5
3jvs,-60.5765,-50.5765,-2.0192200000000002,-19.4953,-0.149043,-8.17786,-16.277,-2.0192200000000002,-63.8894,-5.3976,-61.5625,0,0.210862,0.0,3,27,0,0.0,20.4831,6.54
3f3e,-61.6113,-55.6113,-6.84571,-29.6196,-0.469692,-12.1258,-26.7351,-6.84571,-45.037,-14.5667,-30.6336,0,0.839994,0.0,1,8,0,0.0,1.15973,7.7
2qbq,-68.3608,-54.3608,-2.20519,-21.7614,-0.134461,-8.56518,-17.3048,-2.27869,-70.4254,-13.3756,-54.6833,0,0.06234019999999999,-0.00900049,2,28,1,0.0,18.9462,7.44
1bzc,-92.3715,-76.3715,-3.18522,-30.0657,-0.21517399999999998,-12.2449,-24.8579,-3.18522,-79.6243,-19.313,-65.8286,0,0.129524,0.0,4,25,0,0.0,3.5005300000000004,4.92
1pxn,-82.3001,-74.3001,-3.74091,-29.3715,-0.262621,-12.1165,-26.5164,-3.74091,-64.7955,-5.87922,-58.1246,0,0.192114,0.0,3,19,0,0.0,0.052684400000000006,7.15
2j78,-52.6927,-50.6927,-4.0532900000000005,-22.4097,-0.27419,-9.130980000000001,-21.5591,-4.0532900000000005,-36.1967,-24.3082,-26.6468,0,3.4301699999999995,0.0,6,7,0,0.0,0.031076999999999997,6.42
1z6e,-108.06700000000001,-94.0668,-2.84386,-32.1438,-0.204097,-13.357999999999999,-27.9796,-2.84386,-109.95,-6.79944,-106.25,0,0.674215,-0.019435400000000002,5,33,0,0.0,18.2793,9.72
3zdg,-68.9545,-58.9545,-5.30419,-29.3257,-0.36430300000000004,-12.0096,-25.0728,-5.30419,-51.981,-2.0,-57.4975,0,0.0681061,0.0,4,9,0,0.0,2.0784,7.1
4gfm,-60.3391,-56.3391,-3.3521699999999996,-23.0237,-0.21313400000000002,-9.18933,-21.4974,-3.3521699999999996,-47.9117,-4.0,-42.0736,0,0.0969048,0.0,1,17,0,0.0,5.46949,7.22
4eo8,-52.78,-40.78,-1.95482,-17.5933,-0.135499,-7.227010000000001,-13.5933,-1.95482,-61.8788,-5.8891,-54.9983,0,0.0427918,-0.00259058,1,26,0,0.0,28.1508,8.15
2wvt,-56.9551,-52.9551,-4.3811599999999995,-24.2224,-0.293269,-9.83505,-22.5213,-4.3811599999999995,-38.531,-18.5682,-26.525,0,0.0326315,0.0,5,8,0,0.0,0.05799490000000001,6.12
3nx7,-49.6277,-35.6277,-2.48138,-18.283,-0.16362000000000002,-7.3863199999999996,-13.1253,-2.48138,-36.3328,-4.72035,-35.0988,-8,4.76689,0.0,6,14,0,0.0,6.7110899999999996,8.1
1syi,-77.518,-71.518,-4.559880000000001,-30.1476,-0.32402600000000004,-12.4871,-27.8141,-4.559880000000001,-63.475,-23.5672,-43.5046,0,0.22175799999999998,0.0,5,12,0,0.0,2.79848,5.44
4ddk,-56.1321,-54.1321,-4.6776800000000005,-24.518,-0.33994800000000003,-10.2316,-23.6444,-4.6776800000000005,-37.0229,-4.43404,-31.4221,0,0.229819,0.0,2,10,0,0.0,0.0101861,2.29
2zcr,-94.6345,-74.6345,-3.3798,-31.1647,-0.221914,-12.5727,-24.5784,-3.3798,-80.4531,-7.313389999999999,-64.0199,-8,1.40432,0.0,1,27,0,0.0,3.32101,6.87
2xbv,-110.57799999999999,-96.5779,-3.0716099999999997,-33.4889,-0.212687,-13.7518,-29.2489,-3.0716099999999997,-106.87200000000001,-3.27048,-111.84899999999999,0,0.261031,-0.05,6,30,0,0.0,11.772,8.43
4de1,-67.8114,-61.8114,-2.9483200000000003,-23.8448,-0.22284400000000001,-10.0817,-21.735,-2.9483200000000003,-51.3811,-15.0069,-34.6255,0,0.39566399999999996,0.0,1,22,0,0.0,1.8982700000000001,5.96
4abg,-58.6046,-54.6046,-3.90697,-23.763,-0.28268000000000004,-9.90192,-22.1411,-4.18604,-40.8522,-6.36404,-33.3898,0,0.065813,0.0,2,12,1,0.774437,1.22585,3.57
3uuo,-66.7408,-62.7408,-2.90177,-23.4683,-0.213642,-9.836089999999999,-22.0618,-2.90177,-54.75899999999999,-3.84597,-48.833999999999996,0,0.0885827,-0.012354700000000001,0,23,0,0.0,6.57855,7.96
4eor,-79.0563,-67.0563,-2.82344,-26.0346,-0.196425,-10.7075,-22.0828,-2.82344,-67.3412,-7.15672,-54.8242,0,0.23372199999999999,-0.0359864,0,28,0,0.0,6.26318,6.3
1sqa,-72.544,-60.544,-2.34013,-23.093000000000004,-0.175446,-9.73752,-19.273,-2.34013,-64.4658,-10.9546,-49.9349,0,0.23681999999999997,-0.0364069,2,29,0,0.0,10.2911,9.21
3mss,-68.5553,-56.5553,-3.26454,-24.8485,-0.24024299999999998,-10.413,-20.499000000000002,-4.2847,-51.2926,0.0,-50.1069,0,0.0241352,0.0,0,16,5,0.0,2.3284599999999998,4.66
2p15,-120.571,-114.571,-3.76784,-37.9774,-0.272475,-15.8223,-36.0875,-3.76784,-104.432,-5.88048,-98.80799999999999,0,0.0,0.0,2,30,0,0.0,2.6269099999999996,10.3
3ejr,-85.6579,-77.6579,-3.4263199999999996,-29.2946,-0.24582600000000002,-12.1727,-26.5586,-3.4263199999999996,-71.8281,-22.9033,-51.0626,-8,0.059867899999999995,0.0,6,19,0,0.0,1.1363299999999998,8.57
3ge7,-96.0893,-84.0893,-3.6957400000000002,-32.4352,-0.268807,-13.5393,-28.3846,-3.6957400000000002,-81.4807,-16.3412,-64.9647,0,0.815615,0.0,2,24,0,0.0,1.45995,8.7
3zsx,-76.5591,-56.5591,-2.2517400000000003,-23.6322,-0.166978,-9.928519999999999,-17.4586,-2.2517400000000003,-64.9938,-11.6121,-51.7633,0,0.09171810000000001,-0.0126152,2,32,0,0.0,6.98348,3.28
1u1b,-58.652,-30.651999999999997,-1.15004,-15.8159,-0.0728294,-6.30411,-8.26549,-1.24791,-58.409,-12.6665,-47.4936,0,1.37416,0.0,5,42,4,0.0,17.1065,7.8
4ty7,-95.2751,-81.2751,-2.72215,-29.1266,-0.193245,-12.0602,-24.8467,-2.72215,-81.4316,-13.2722,-62.1969,0,0.27006399999999997,-0.038297000000000005,0,35,0,0.0,3.77405,9.52
5dwr,-93.5944,-85.5944,-2.92483,-29.4804,-0.21200500000000003,-12.2918,-26.9606,-2.92483,-79.3377,-6.0,-71.3639,0,0.06898610000000001,0.0,3,29,0,0.0,3.0739099999999997,11.22
2j7h,-60.0483,-58.0483,-6.00483,-27.8719,-0.405277,-11.347999999999999,-26.9436,-6.00483,-42.3878,-17.3754,-24.5164,0,0.0,0.0,2,8,0,0.0,0.0283474,7.19
2br1,-64.5528,-50.5528,-2.2259599999999997,-21.0111,-0.16492,-8.82473,-16.4543,-2.2259599999999997,-57.1453,-2.0,-54.4027,0,0.650041,0.0,2,27,0,3.33174,8.19098,5.14
3utu,-115.887,-87.8872,-2.46569,-32.1122,-0.170127,-13.1709,-24.3534,-2.5192900000000003,-108.434,-12.5059,-93.8228,0,0.668215,-0.028600900000000002,3,43,0,0.458779,9.081610000000001,10.92
3syr,-80.8803,-76.8803,-4.04401,-29.7966,-0.276775,-12.1881,-28.3229,-4.04401,-66.17699999999999,-24.7913,-37.6461,0,0.293081,-0.0269677,0,20,0,0.0,1.17943,5.1
3g31,-34.3776,-30.3776,-2.02221,-13.3698,-0.145519,-5.56105,-11.8142,-2.02221,-16.404,0.0,-16.4936,0,0.0,-0.0129939,1,16,0,0.0,1.7034099999999999,2.89
4kzq,-92.7501,-90.7501,-5.15278,-35.3908,-0.38933,-14.9617,-34.6276,-5.15278,-74.9992,-4.0,-70.1904,0,0.119367,-0.05,3,15,0,0.0,0.0338601,6.1
2xii,-76.5545,-70.5545,-2.73409,-25.2107,-0.199665,-10.5378,-23.2348,-2.73409,-62.5265,-18.6344,-49.1493,0,0.169099,0.0,5,23,0,0.0,2.97637,7.2
4m0y,-64.9217,-58.9217,-2.95099,-23.1695,-0.219847,-9.74916,-21.0282,-2.95099,-50.4672,-8.350610000000001,-39.9656,0,0.247471,-0.00287378,1,21,0,0.0,2.7644,6.46
1p1n,-62.1882,-54.1882,-4.14588,-25.2161,-0.28891700000000003,-10.3768,-21.9722,-4.14588,-47.0076,-18.3026,-28.6378,0,0.07587460000000001,0.0,1,14,0,0.0,2.63187,6.8
3coz,-89.9341,-73.9341,-2.9978,-28.9435,-0.201889,-11.7757,-23.7942,-2.9978,-76.1332,-19.6574,-51.2498,0,0.42681,-0.00585744,4,26,0,0.0,3.08423,5.57
2wnc,-81.4106,-75.4106,-3.8767,-29.5081,-0.28529299999999996,-12.3657,-27.3333,-3.8767,-65.2667,-1.9176799999999998,-62.8302,0,0.00704597,0.0,2,19,0,0.0,1.56321,6.32
1uto,-45.3429,-41.3429,-5.03811,-21.7986,-0.371098,-9.13768,-19.8756,-5.03811,-25.9254,-3.52469,-21.6774,0,0.06391849999999999,0.0,1,8,0,0.0,0.374816,2.27
3arq,-85.6844,-79.6844,-2.3801200000000002,-25.9498,-0.17188599999999998,-10.8064,-24.1327,-2.44812,-71.8545,-2.77501,-68.1694,0,0.11216300000000001,-0.000499177,2,33,1,0.0,4.0179800000000006,6.4
1a30,-47.1745,-23.1745,-1.8144,-15.9239,-0.12635,-6.55134,-7.82263,-1.8144,-38.9807,-13.4152,-32.5014,0,3.16157,0.0,4,22,0,0.0,9.30299,4.3
3kwa,-44.7265,-22.7265,-3.19475,-18.5576,-0.216719,-7.56849,-9.42954,-3.19475,-31.6364,-8,-24.1619,0,2.13135,0,3,11,0,0,5.30073,4.08
3qgy,-77.4461,-69.4461,-2.58154,-24.9245,-0.179063,-10.2408,-22.3498,-2.58154,-62.635,-4.0,-58.2983,0,2.1817599999999997,-0.05,3,27,0,0.0,3.35059,7.8
4djv,-79.3798,-71.3798,-2.8349900000000003,-26.1411,-0.213137,-11.033,-23.5066,-2.8349900000000003,-63.6668,-8.68688,-55.9604,0,0.195801,0.0,3,25,0,0.0,1.71627,6.72
2xb8,-86.1929,-78.1929,-3.9178599999999997,-30.7608,-0.278684,-12.7453,-27.9057,-3.9178599999999997,-73.1716,-21.2822,-51.4688,0,0.45238199999999995,0.0,4,18,0,0.0,2.9398400000000002,7.59
4eky,-81.8186,-71.8186,-3.4091099999999996,-28.3649,-0.24040999999999998,-11.7189,-24.8981,-3.4091099999999996,-66.8936,-24.88,-44.6343,0,0.295539,-0.026254800000000002,4,20,0,0.0,2.31822,3.52
3dd0,-50.1246,-44.1246,-3.13278,-19.8919,-0.19480799999999998,-7.880789999999999,-17.5108,-3.13278,-34.264,-4.23873,-28.0434,-4,0.29786,0.0,2,14,0,0.0,3.75236,9
3fur,-113.124,-103.124,-3.64915,-36.0108,-0.220437,-14.1296,-32.8275,-3.64915,-101.22,-4.0,-92.8319,0,0.0846265,0.0,1,30,0,0.0,5.7451300000000005,8
2v7a,-84.1803,-72.1803,-2.40515,-25.7348,-0.17701,-10.7847,-22.0663,-2.40515,-67.9534,-7.61517,-62.7596,0,0.214025,0.0,5,30,0,0.0,2.7795099999999997,8.3
3e5a,-89.0771,-75.0771,-2.6993099999999997,-27.7712,-0.191316,-11.4929,-23.4065,-2.6993099999999997,-78.32600000000001,-5.44543,-70.3729,0,0.26759,0.0,1,32,0,2.41122,3.8225800000000003,8.23
4qd6,-50.4874,-36.4874,-1.4425,-15.4345,-0.103123,-6.4057900000000005,-11.1546,-1.5299200000000002,-48.0313,-4.3913199999999994,-45.7377,0,0.603087,0.0,4,29,2,7.857310000000001,8.18983,8.64
3bgz,-85.2549,-79.2549,-3.55229,-29.5562,-0.272963,-12.5655,-27.4762,-3.55229,-68.6912,-4.0,-62.824,0,0.0438581,0.0,0,24,0,0.0,2.1846900000000002,6.26
2zy1,-78.1678,-62.1678,-3.25699,-27.0993,-0.22377800000000003,-11.0992,-21.5524,-3.25699,-65.7022,-8.0,-54.7899,0,0.077028,0.0,0,24,0,1.8222,5.188359999999999,7.4
4ivd,-79.5083,-69.5083,-3.18033,-27.1915,-0.23563299999999998,-11.4206,-23.7715,-3.31285,-64.8804,-6.0,-59.0335,0,0.09793980000000001,-0.028789799999999997,2,22,0,0.0,3.4095,9.52
3r88,-53.5663,-47.5663,-3.82616,-22.2254,-0.273047,-9.21878,-19.7359,-3.82616,-41.6978,-4.0,-36.0969,0,0.113826,-0.032153100000000004,1,13,0,6.3509400000000005,0.254872,4.82
3pyy,-80.8919,-74.8919,-3.23568,-27.6647,-0.24051799999999998,-11.632,-25.6127,-3.23568,-64.678,-2.12692,-64.5351,0,0.24117800000000003,0.0,1,24,0,0.0,1.94295,6.86
3n7a,-64.839,-62.839,-5.40325,-28.3211,-0.374485,-11.6333,-27.4475,-5.40325,-49.1871,-21.5985,-23.4021,0,0.13933800000000002,-0.024325599999999996,0,12,0,0.0,0.809034,3.7
4f09,-72.1044,-70.1044,-3.7949699999999997,-27.0216,-0.28129099999999996,-11.3508,-26.2721,-3.7949699999999997,-54.1797,-4.0,-47.9809,0,0.0919621,-0.023353,0,19,0,0.0,1.20306,6.7
1s38,-72.7589,-72.7589,-5.59684,-30.9437,-0.41531,-13.0031,-30.9437,-5.59684,-54.4246,-10.0,-44.091,0,0.705344,-0.05,2,11,0,0.0,0.0,5.15
4x6p,-102.163,-86.163,-2.5540700000000003,-29.8726,-0.185409,-12.4616,-25.1942,-2.5540700000000003,-96.4062,-10.9902,-81.995,0,0.231469,-0.0422117,2,38,0,0.0,10.0703,8.3
2v00,-57.9397,-51.9397,-3.62123,-22.9934,-0.269169,-9.66775,-20.6123,-3.62123,-40.5406,-7.36755,-34.0273,0,1.7510599999999998,0.0,2,14,0,0.0,1.18614,3.66
5aba,-64.7922,-58.7922,-2.81705,-22.7831,-0.160084,-8.75919,-20.6733,-2.9451,-48.4362,0.0,-48.4433,0,0.0,-0.0450269,1,22,0,0.619587,1.80942,2.98
2vw5,-77.2241,-71.2241,-2.14511,-23.3876,-0.15363800000000002,-9.71258,-21.5705,-2.14511,-61.9403,-10.5835,-53.5662,0,0.29331599999999997,-0.040669300000000005,1,35,0,0.0,2.54419,8.52
4agq,-95.8144,-77.8144,-3.19381,-30.8359,-0.18481199999999998,-11.927,-25.043000000000003,-3.30395,-82.0417,-1.27546,-80.1817,0,0.0134137,-0.00103862,1,28,1,0.0,4.50099,5.01
3lka,-51.4245,-47.4245,-4.2853699999999995,-22.4617,-0.274686,-8.989289999999999,-20.7145,-4.2853699999999995,-35.4574,-4.0,-32.2672,0,0.232625,0.0,2,10,0,0.0,3.05022,2.82
1ydt,-71.7468,-55.7468,-2.65729,-23.9156,-0.160379,-9.381039999999999,-18.5823,-2.65729,-69.1948,-4.0,-66.1967,0,0.13509200000000002,0.0,3,24,0,6.25359,9.435080000000001,7.32
4j3l,-97.8807,-87.8807,-3.76464,-33.04,-0.26395599999999997,-13.6241,-29.6644,-3.76464,-84.5161,-6.0,-78.9417,0,0.195679,0.0,2,24,0,0.0,3.2711799999999998,7.8
3u8n,-82.9432,-76.9432,-4.87901,-32.2575,-0.27537399999999995,-12.3736,-29.924,-4.87901,-67.3974,-4.0,-66.5562,0,0.0858429,-0.00129004,4,13,0,0.0,1.03782,10.17
3rsx,-67.0297,-65.0297,-4.18936,-26.6008,-0.296212,-10.9997,-25.8071,-4.18936,-51.3647,-6.0,-43.8861,0,1.1606100000000001,0.0,1,15,0,0.0,2.63807,4.41
3rr4,-75.6374,-71.6374,-4.2020800000000005,-28.8611,-0.308379,-12.0833,-27.3348,-4.2020800000000005,-58.9468,-12.0,-44.949,0,0.176285,-0.05,1,17,0,0.0,0.157079,4.55
3zso,-84.8918,-58.8918,-1.92936,-24.0463,-0.142761,-10.0952,-16.6816,-1.97423,-78.1347,-10.1357,-66.4096,0,0.218714,0.0,0,44,0,0.368821,9.39563,5.12
1nc3,-86.0166,-82.0166,-4.52719,-32.2353,-0.321854,-13.3539,-30.7362,-4.52719,-69.6561,-21.768,-46.4465,0,0.388619,-0.05,2,17,0,0.0,0.40824499999999997,5
4agn,-76.472,-62.472,-3.18633,-26.5114,-0.172493,-10.029,-21.6578,-3.18633,-64.4628,-2.0743400000000003,-63.4473,0,0.0,0.0,3,21,0,3.52863,3.16075,3.97
3pww,-107.052,-81.0517,-2.18473,-29.2547,-0.159339,-12.2228,-22.1495,-2.18473,-102.165,-16.0,-82.5922,0,0.16206199999999998,0.0,2,47,0,3.26802,8.99461,7.32
4ea2,-68.7329,-50.7329,-2.86387,-23.8284,-0.206678,-9.92068,-17.5881,-2.86387,-59.0749,-0.853203,-59.1171,0,0.0479979,-0.05,3,21,0,0.73399,7.67292,6.44
3l7b,-65.9058,-61.9058,-3.4687300000000003,-24.6986,-0.239447,-10.1318,-23.1996,-3.4687300000000003,-49.7639,-12.5245,-38.1164,0,0.21826399999999999,0.0,1,18,0,0.0,1.48161,2.4
2yki,-121.98700000000001,-115.98700000000001,-3.58785,-37.6548,-0.27569299999999997,-16.0085,-35.8027,-3.58785,-108.84899999999999,-4.0,-106.633,0,2.95807,0.0,4,30,0,0.0,4.92066,9.46
2zcq,-86.7907,-70.7907,-3.47163,-29.682,-0.22582600000000003,-11.9373,-24.2101,-3.47163,-72.6555,-6.65608,-50.5877,-16,4.27236,0.0,1,24,0,0.0,3.79635,8.82
1qf1,-72.0247,-50.0247,-2.77018,-24.3122,-0.190301,-9.957139999999999,-16.886,-2.77018,-60.7609,-12.1666,-56.2955,-4,2.24614,-0.05,5,21,0,0.0,6.7446399999999995,7.32
3ehy,-51.6802,-41.6802,-3.0400099999999997,-20.099,-0.200105,-8.11525,-16.2099,-3.0400099999999997,-40.2753,-3.40913,-37.2202,-8,3.2016400000000003,-0.0115481,4,13,0,0.0,6.934819999999999,5.85
4ih5,-45.0071,-39.0071,-2.64748,-17.5038,-0.198927,-7.38616,-15.1703,-2.64748,-31.676,0.0,-31.4047,0,2.53274,0.0,1,16,0,0.0,6.38216,4.11
1ps3,-72.2803,-70.2803,-4.517519999999999,-28.6845,-0.31129,-11.7599,-27.8908,-4.517519999999999,-56.0095,-21.7866,-32.6519,-8,1.4757,-0.0136154,5,11,0,0.0,0.053694900000000004,2.28
2qbp,-77.5258,-57.5258,-2.0952900000000003,-23.2655,-0.12762,-9.153839999999999,-17.2635,-2.0952900000000003,-77.601,-13.5421,-64.2476,0,0.0955497,0.0,5,32,0,0.0,17.8653,8.4
2cbv,-52.4761,-52.4761,-4.37301,-22.9211,-0.297835,-9.36052,-22.9211,-4.37301,-34.6889,-21.4407,-20.6015,0,0.018565599999999998,-0.036902,5,7,0,0.0,0.0,5.48
3gc5,-86.5838,-80.5838,-4.3291900000000005,-31.8978,-0.31447800000000004,-13.3093,-29.6873,-4.3291900000000005,-70.3543,-16.0,-52.4459,0,1.03532,0.0,2,18,0,0.0,0.9641049999999999,7.26
4dld,-71.1958,-57.1958,-3.39028,-25.8056,-0.225527,-10.4561,-20.7312,-3.39028,-59.8824,-23.3738,-38.4752,0,0.21983899999999998,0.0,3,18,0,0.0,4.8996900000000005,5.82
4ogj,-66.9104,-44.9104,-1.8083900000000002,-20.0798,-0.127282,-8.290569999999999,-13.4776,-2.02759,-54.6863,-5.24461,-47.1253,0,0.07714460000000001,-0.013562600000000001,0,34,3,0.0,6.7509,6.79
4twp,-82.2477,-72.2477,-2.93742,-27.0855,-0.212821,-11.2916,-23.7924,-2.93742,-70.7763,-5.03311,-72.8831,0,3.1991099999999997,0.0,6,22,0,0.0,6.95352,10
3udh,-60.9237,-60.9237,-4.3516900000000005,-25.2781,-0.321949,-10.6117,-25.2781,-4.3516900000000005,-42.7374,-6.864730000000001,-35.0296,0,0.04915719999999999,0.0,1,13,0,0.0,0.0,2.85
3jvr,-79.6118,-71.6118,-3.46138,-27.9942,-0.227336,-11.2947,-25.1811,-3.46138,-62.1481,-2.5230799999999998,-61.1645,0,1.52617,-0.013155100000000001,3,20,0,0.0,1.09233,5.72
5tmn,-79.0784,-51.0784,-2.4712,-24.9081,-0.17361500000000002,-10.2778,-16.0887,-2.4712,-68.5649,-14.1557,-50.5698,-4,2.49296,0.0,2,30,0,0.0,9.30528,8.04
3g2n,-74.1464,-68.1464,-3.7073199999999997,-27.3158,-0.261746,-11.2898,-25.1053,-3.7073199999999997,-61.0115,-18.4247,-38.3476,0,0.130129,-0.00564706,0,20,0,0.0,3.6761199999999996,4.09
3ui7,-75.955,-69.955,-3.16479,-26.3321,-0.232708,-11.0317,-24.2521,-3.16479,-59.5475,-2.0,-56.6915,0,1.03185,-0.0295303,0,24,0,0.0,1.59401,9
2p4y,-105.02600000000001,-87.0258,-2.62565,-30.7097,-0.182998,-12.638,-25.4465,-2.62565,-99.8481,-2.68882,-99.6956,0,0.0995398,0.0,4,36,0,0.0,11.860999999999999,9
4ivc,-83.734,-75.734,-3.48892,-29.029,-0.258919,-12.199000000000002,-26.2555,-3.6406099999999997,-67.5245,-6.473669999999999,-60.0501,0,0.0957988,-0.028282099999999998,2,21,0,0.0,1.60294,10
3uew,-58.1097,-30.1097,-3.22832,-22.173000000000002,-0.227517,-9.15878,-11.489,-3.22832,-50.2993,-2.0,-48.9206,0,1.33592,0.0,1,17,0,0.0,11.2668,6.31
2x00,-104.55799999999999,-102.55799999999999,-2.8258900000000002,-31.3779,-0.204729,-13.0807,-30.7777,-2.8258900000000002,-86.484,-2.0,-86.0519,0,0.000844512,-0.0192622,3,34,0,0.0,0.00832501,11.33
4e6q,-79.1643,-73.1643,-3.16657,-27.0738,-0.238141,-11.4278,-25.0218,-3.16657,-62.0032,-3.4455699999999996,-58.8498,0,0.131218,-0.00351255,2,23,0,0.0,1.71048,8.36
4ddh,-58.858999999999995,-52.858999999999995,-3.92394,-23.8662,-0.28686300000000003,-9.9793,-21.4333,-3.92394,-42.7618,-7.853460000000001,-35.2428,0,0.15221099999999999,0.0,2,13,0,0.6149640000000001,0.7184149999999999,3.3
4kz6,-48.0669,-42.0669,-3.2044599999999996,-19.4902,-0.20871599999999998,-7.841810000000001,-17.0573,-3.2044599999999996,-32.453,-8.12889,-24.1499,0,0.596128,0.0,1,14,0,0.0,2.88585,3.1
4agp,-95.4649,-77.4649,-3.1821599999999997,-30.7234,-0.183789,-11.876,-24.9305,-3.29189,-79.8444,0.0,-80.0944,0,0.0869066,0.0,2,27,1,0.0,2.198,4.69
3cj4,-64.9656,-54.9656,-2.59862,-22.2179,-0.15834600000000001,-8.74295,-18.798,-2.59862,-57.6338,-3.58869,-50.857,0,0.12596400000000002,0.0,0,25,0,0.0,10.7433,6.51
3rlr,-74.94,-68.94,-3.25826,-26.3515,-0.215844,-10.6624,-24.2417,-3.40637,-58.1801,-2.0,-55.3725,0,0.12425499999999999,0.0,1,21,0,0.0,1.9258,7.52
2qnq,-74.6891,-54.6891,-1.8216900000000003,-21.6602,-0.118256,-8.7052,-15.8601,-1.8216900000000003,-68.5595,-9.40762,-76.904,0,0.08836310000000001,-0.05,10,31,0,0.0,11.4896,6.11
3gbb,-73.4529,-65.4529,-4.0807199999999995,-28.0275,-0.284428,-11.5344,-24.975,-4.0807199999999995,-59.3536,-19.2601,-40.4927,0,0.937392,0.0,4,14,0,0.0,2.85445,6.9
1gpk,-78.5902,-78.5902,-4.36612,-29.9878,-0.32298899999999997,-12.5885,-29.9878,-4.36612,-60.1125,-3.84715,-52.6552,0,0.0832876,0.0,0,18,0,0.0,0.0,5.37
4wiv,-33.4212,-25.4212,-1.2378200000000001,-11.1404,-0.091953,-4.68314,-8.47375,-1.2378200000000001,-56.446000000000005,-1.4887299999999999,-52.863,0,0.020808700000000003,0.0,0,27,0,0.0,42.4681,6.26
3oe5,-115.584,-101.584,-3.72851,-36.794000000000004,-0.257178,-15.0895,-32.3373,-3.72851,-103.62799999999999,-21.2138,-82.0142,-8,0.167981,-0.00186462,5,26,0,0.0,4.22851,6.88
1r5y,-69.5265,-69.5265,-5.34819,-29.5689,-0.394624,-12.4021,-29.5689,-5.34819,-50.9531,-13.6112,-37.3432,0,1.68455,0.0,2,11,0,0.0,0.0,6.46
2c3i,-77.9051,-67.9051,-3.3871800000000003,-27.3941,-0.254289,-11.5563,-23.8777,-3.3871800000000003,-67.6962,-1.5701100000000001,-65.2025,0,0.016227000000000002,-0.05,1,22,0,5.92777,2.4649900000000002,7.6
4f2w,-92.5275,-84.5275,-4.62638,-34.0874,-0.314292,-13.9089,-31.1402,-4.62638,-76.7671,-9.531130000000001,-61.347,0,0.379075,0.0,0,20,0,0.0,1.06346,11.3
1e66,-109.24700000000001,-107.24700000000001,-5.20224,-39.5977,-0.364388,-16.3228,-38.8728,-5.20224,-91.8603,-2.0,-86.6538,0,0.0468658,0.0,1,20,0,0.0,0.013999200000000002,9.89
4gkm,-76.5581,-68.5581,-3.8279,-28.2042,-0.28434,-11.8561,-25.256999999999998,-3.8279,-62.5535,-8.42356,-54.1637,0,0.06857519999999999,0.0,2,18,0,0.0,4.4836599999999995,5.17
3u5j,-79.0316,-77.0316,-3.59235,-28.205,-0.255961,-11.693,-27.4913,-3.59235,-61.2626,-2.0,-58.2113,0,0.0415476,0.0,0,22,0,0.677511,1.01883,5.61
3nq9,-32.41,-20.41,-3.241,-15.0434,-0.226327,-6.19485,-9.473469999999999,-3.241,-20.504,0.0,-20.2199,0,0.0315165,0.0,0,10,0,0.0,7.72168,4.03
3e92,-106.569,-98.5687,-4.0988,-35.9726,-0.30675399999999997,-15.1594,-33.2722,-4.0988,-91.56200000000001,-9.62929,-79.6028,0,0.13847,0.0,2,24,0,0.0,3.27268,8
3arv,-86.3427,-86.3427,-3.45371,-29.5288,-0.259031,-12.4528,-29.5288,-3.45371,-68.9624,-0.584953,-67.7311,0,0.0198487,0.0,1,24,0,0.0,0.0,5.64
3b65,-98.5627,-84.5627,-3.94251,-33.708,-0.22038899999999997,-12.8886,-28.92,-4.28533,-85.06299999999999,-4.15527,-80.3427,0,0.0300635,0.0,2,21,0,1.13094,3.9785800000000004,9.27
3d4z,-70.5703,-68.5703,-5.04074,-29.2806,-0.35074,-12.0432,-28.4507,-5.04074,-53.7313,-22.7414,-32.1961,-8,0.0,-0.00711327,5,9,0,0.0,0.0140328,4.89
2hb1,-53.5874,-45.5874,-3.82767,-22.2341,-0.191341,-8.19051,-18.9148,-3.82767,-48.4877,-9.958730000000001,-37.2344,0,0.0631828,0.0,1,13,0,0.0,13.282,3.8
3uo4,-82.9021,-70.9021,-2.85869,-26.9836,-0.21735900000000002,-11.4315,-23.0777,-2.85869,-73.0342,-12.0,-66.1393,0,0.11205999999999999,0.0,4,25,0,0.0,7.9522,6.52
4ciw,-68.7431,-62.7431,-4.58287,-27.8739,-0.31650500000000004,-11.4361,-25.4411,-4.58287,-54.427,-20.5754,-32.403,0,0.121073,0.0,2,13,0,0.0,2.78458,4.82
3gv9,-40.8401,-36.8401,-3.40334,-17.8386,-0.22173099999999998,-7.1779399999999995,-16.0914,-3.40334,-23.8086,-8.83925,-18.2081,0,0.8886290000000001,0.0,3,9,0,0.0,2.52185,2.12
