name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
4u6c,-50.1896,-42.1896,-3.8607400000000003,-21.3452,-0.24340799999999999,-8.49547,-17.9428,-3.8607400000000003,-41.0656,-8.725539999999999,-39.1506,-12.0,7.989339999999999,0.0,6,7,0,2.64376,5.77625,5
4ahr,-48.955,-42.955,-3.4967900000000003,-20.3121,-0.253427,-8.468689999999999,-17.8226,-3.4967900000000003,-37.0864,-1.5392700000000001,-42.9518,0.0,1.80171,-0.000130725,4,10,0,2.54735,3.84124,2.19
3arw,-84.3602,-80.3602,-3.2446200000000003,-28.476,-0.24146199999999998,-11.9777,-27.1258,-3.2446200000000003,-70.0737,0.0,-68.2589,0.0,0.036168,-0.0313713,1,25,0,0.0,4.0791900000000005,6.15
1xjd,-100.49,-96.4902,-2.87115,-30.7209,-0.21493600000000002,-12.9475,-29.4981,-2.87115,-86.2075,-5.88572,-80.6479,0.0,0.24609899999999998,0.0,4,31,0,0.0,2.91452,9.48
4b6p,-86.6343,-80.6343,-3.4653699999999996,-29.6285,-0.234641,-12.0761,-27.5765,-3.4653699999999996,-72.9954,-20.425,-61.8573,0.0,0.21208400000000002,-0.028572700000000003,5,20,0,0.0,2.23135,7.13
3oku,-61.1932,-55.1932,-2.35359,-20.656,-0.16254100000000002,-8.474680000000001,-18.6306,-2.35359,-45.1827,-4.0,-41.0383,-4.0,0.25627,0.0,6,20,0,0.0,2.3454,6.36
1h5v,-104.699,-76.6989,-1.8368200000000001,-27.2051,-0.11543699999999998,-10.8162,-19.9296,-1.86962,-93.1979,-29.128,-59.9235,0.0,0.017846,-0.05,1,55,1,0.0,4.85749,3.93
2uz9,-50.2872,-50.2872,-4.57156,-22.6114,-0.332777,-9.4411,-22.6114,-4.57156,-31.7217,-9.91431,-24.5097,0.0,2.16093,0.0,4,7,0,0.0,0.0,5.71
4gah,-85.1272,-29.1272,-1.41879,-21.7446,-0.09136010000000001,-8.71561,-7.4401399999999995,-1.46771,-93.2505,-16.7982,-83.5479,0.0,0.221573,0.0,7,53,0,1.9125400000000001,22.5603,6.1
4rd6,-91.7417,-79.7417,-3.2764900000000003,-30.2121,-0.208416,-12.0602,-26.2603,-3.39784,-79.6912,-27.6838,-41.9245,-4.0,0.6630729999999999,0.0,1,26,1,0.0,3.58607,6.28
2aod,-111.84100000000001,-51.8407,-2.03347,-29.4089,-0.142284,-12.1186,-13.6317,-2.03347,-114.67200000000001,-25.7969,-86.9995,0.0,1.45824,0.0,2,53,0,0.0,18.6362,5.66
3lpl,-53.0846,-45.0846,-4.82587,-23.8692,-0.257662,-8.98798,-20.272000000000002,-4.82587,-36.175,-12.6315,-14.5981,-8.41131,0.06893239999999999,0.0,1,10,0,0.0,1.64061,5.62
3vtr,-78.2861,-50.2861,-1.37344,-20.342,-0.09411180000000001,-8.324110000000001,-13.0664,-1.56572,-73.0804,-12.6725,-64.2946,0.0,0.731815,-0.05,5,46,6,0.0,11.7841,5.57
4q9o,-98.0935,-90.0935,-3.92374,-33.5475,-0.276458,-13.856,-30.8115,-3.92374,-88.6395,0.0,-87.3263,0.0,0.0856043,0.0,1,24,0,0.0,8.447239999999999,5.77
2v59,-69.5791,-63.5791,-3.16269,-24.8316,-0.234021,-10.4249,-22.6903,-3.16269,-54.5458,-8.5877,-42.9711,0.0,0.194466,0.0,1,21,0,0.0,2.43497,7.74
1k6c,-107.20100000000001,-83.2009,-2.3822400000000004,-30.1389,-0.174369,-12.6073,-23.3914,-2.3822400000000004,-96.6496,-10.2998,-86.9106,0.0,0.0460534,0.0,4,41,0,0.0,6.79488,7.48
1bnt,-55.3622,-49.3622,-2.3067599999999997,-19.192999999999998,-0.14216099999999998,-7.58115,-17.1129,-2.3067599999999997,-45.4835,-8.25884,-35.3839,-4.36097,0.402444,0.0,2,22,0,0.0,10.3161,9.8
4b7p,-73.3492,-61.3492,-2.2227,-22.8678,-0.16105,-9.53345,-19.1266,-2.2227,-65.801,-14.4993,-52.1811,0.0,0.39905999999999997,-0.05,3,30,0,0.0,9.17385,9.46
1ql7,-86.2457,-78.2457,-2.5366400000000002,-26.6222,-0.172483,-10.8661,-24.1528,-2.5366400000000002,-73.6873,0.0,-75.89,0.0,0.439463,0.0,4,30,0,0.0,5.05149,5
4hpi,-62.7759,-44.7759,-1.60964,-18.5113,-0.110023,-7.568739999999999,-13.2035,-1.60964,-54.1467,-14.3874,-46.1871,0.0,0.14059100000000002,0.0,5,34,0,0.0,9.22895,4.85
5ceq,-74.4334,-62.4334,-2.5666700000000002,-24.2271,-0.189152,-10.1574,-20.3213,-3.23623,-57.5399,-4.0,-53.9202,0.0,0.137087,-0.05,3,21,4,0.0,1.7748400000000002,7.38
1hvl,-111.184,-73.1841,-1.91697,-28.7232,-0.13985699999999998,-12.0021,-18.9063,-1.91697,-103.264,-17.9656,-88.3674,0.0,0.403577,-0.021078799999999998,6,52,0,1.9296400000000002,7.21932,9.95
4dy6,-83.6564,-59.6564,-1.70727,-22.8613,-0.111187,-9.19781,-16.3027,-1.8186200000000001,-83.3571,-28.1186,-57.1607,0.0,1.25079,0.0,5,42,2,0.0,14.0007,4.4
3qgw,-62.6292,-54.6292,-2.08764,-20.1559,-0.14413299999999998,-8.26873,-17.5813,-2.08764,-48.8203,-4.0,-52.0855,0.0,0.182117,-0.0313358,4,26,0,0.0,3.79084,5.89
2f81,-80.3334,-56.3334,-2.11404,-23.8947,-0.14668599999999998,-9.81884,-16.756,-2.11404,-72.6675,-14.0351,-75.0122,0.0,0.575929,-0.022244,7,31,0,0.0,9.462810000000001,10.52
2vnp,-50.7616,-38.7616,-3.62583,-21.0617,-0.205448,-8.08954,-16.0827,-3.62583,-48.6874,-15.4725,-28.3001,-8.0,0.45545,0.0,3,11,0,11.1932,3.59389,9.92
4loi,-100.508,-96.5082,-2.23352,-28.2573,-0.149473,-11.4724,-27.1327,-2.23352,-86.2031,-17.7549,-67.8837,0.0,0.514386,0.0,6,39,0,0.0,2.44176,6.77
4ra1,-60.6391,-54.6391,-3.78995,-24.0647,-0.233107,-9.4992,-21.6836,-3.78995,-49.2062,-26.2438,-27.7722,0.0,0.153022,0.0,5,11,0,0.0,4.13185,5.94
1f4e,-56.9759,-50.9759,-3.16533,-21.7404,-0.21235700000000002,-8.83385,-19.4509,-3.16533,-41.5763,-4.6216099999999996,-34.8811,0.0,0.053827099999999996,0.0,0,18,0,0.0,3.97054,2.96
3b7r,-80.4785,-62.4785,-2.7751200000000003,-26.1947,-0.193272,-10.7773,-20.336,-2.7751200000000003,-67.9617,-20.8303,-47.0368,-4.0,1.6704400000000001,0.0,5,24,0,0.0,5.29831,7.7
1bv9,-143.067,-123.06700000000001,-2.6493900000000004,-37.8508,-0.18852,-15.6848,-32.5594,-2.6493900000000004,-133.91899999999998,-26.9972,-109.715,0.0,0.335629,-0.010724,7,47,0,0.0,6.14904,9.96
3e12,-64.2443,-46.2443,-3.21222,-23.6678,-0.20256,-9.42051,-17.0365,-3.21222,-50.473,-30.1973,-18.2343,0.0,0.241759,0.0,1,19,0,0.0,4.46915,5.99
2ydw,-74.3884,-64.3884,-2.32464,-23.4309,-0.17566500000000002,-9.906,-20.2811,-2.32464,-64.2891,-3.7687199999999996,-58.281000000000006,0.0,0.10101399999999999,-0.023662400000000004,1,31,0,0.0,9.08305,7.34
2eum,-55.7082,2.29177,-1.07131,-14.9251,-0.07398350000000001,-6.12338,0.614003,-1.16059,-71.4275,-9.22035,-61.5498,0.0,0.079807,-0.014808100000000001,2,46,4,3.24418,31.1451,6.7
3m67,-59.6509,-49.6509,-2.1303900000000002,-19.6441,-0.135918,-7.849410000000001,-16.3509,-2.20929,-47.9534,-5.09654,-39.8564,-4.0,0.538303,-0.0191607,3,25,0,0.0,7.26289,6.74
4x5y,-83.1622,-65.1622,-2.07905,-24.3168,-0.147022,-10.0557,-19.0535,-2.13236,-69.3265,-4.0,-69.6536,0.0,0.0292577,0.0,4,35,0,0.0,3.49928,8.03
2wb5,-82.5767,-70.5767,-3.17603,-27.874000000000002,-0.229107,-11.6034,-23.8234,-3.17603,-67.9441,-17.5321,-49.9491,0.0,0.08099239999999999,-0.05,3,23,0,0.0,2.27317,9.13
1rpj,-73.9315,-71.9315,-6.16096,-32.2926,-0.410375,-13.0902,-31.419,-6.16096,-55.2835,-26.5093,-29.3228,0.0,0.0493914,0.0,2,10,0,0.0,0.028582299999999998,6.48
1g32,-94.6006,-82.6006,-2.95627,-29.7973,-0.22283699999999998,-12.5871,-26.0176,-2.95627,-83.4455,-8.0,-76.1372,0.0,0.19005899999999998,0.0,4,28,0,0.0,5.94562,6.11
1g3d,-62.1896,-54.1896,-3.65821,-24.1862,-0.263234,-10.0599,-21.0749,-3.88685,-45.9938,-11.3704,-29.6843,-8.0,2.63278,0.0,3,14,0,0.0,2.74876,5.55
4ymh,-93.0996,-79.0996,-3.58075,-31.4261,-0.242182,-12.804,-26.7003,-3.58075,-80.2849,-18.2819,-57.2483,0.0,0.377675,-0.05,3,23,0,0.0,3.27122,6.46
1iih,-52.7884,-44.7884,-4.79894,-23.736,-0.285269,-9.263539999999999,-20.1388,-4.79894,-39.7428,-16.6743,-20.0344,0.0,0.0651135,0.0,0,11,0,0.0,4.8792599999999995,2.89
3c79,-59.3867,-51.3867,-3.4933400000000003,-23.0962,-0.234125,-9.38157,-19.9849,-3.4933400000000003,-53.7262,-4.9106,-61.3648,0.0,0.0321043,-0.017982299999999996,7,10,0,10.9779,1.62384,7.2
4asd,-111.98299999999999,-99.9828,-3.49946,-35.2724,-0.240912,-14.4562,-31.4926,-3.49946,-100.92200000000001,-8.29929,-93.9805,0.0,0.294623,-0.0195364,3,29,0,0.0,5.557519999999999,9.28
1i00,-58.3685,-40.3685,-1.82402,-18.3849,-0.127869,-7.58067,-12.7153,-1.88285,-48.5899,-2.93837,-45.7057,0.0,0.0833293,0.0,1,30,1,0.0,7.338210000000001,6.34
1rnm,-46.2779,-38.2779,-2.20371,-16.7739,-0.144084,-6.75753,-13.8742,-2.3138900000000002,-28.6161,-6.94545,-20.675,0.0,0.19450499999999998,0.0,2,18,1,0.0,1.9636799999999999,3.07
2zdl,-78.1936,-64.1936,-2.89606,-26.0645,-0.209369,-10.8581,-21.3979,-2.89606,-68.3757,-10.9243,-57.9809,0.0,0.253325,-0.04436180000000001,3,24,0,0.0,8.09479,6.4
4xtw,-128.651,-106.65100000000001,-3.21627,-37.6177,-0.215617,-15.2816,-31.1849,-3.21627,-118.041,-21.3416,-89.5675,0.0,2.87606,0.0,2,38,0,0.0,5.55965,9.03
1xff,-60.681999999999995,-52.681999999999995,-6.0682,-28.1661,-0.406858,-11.4425,-24.4528,-6.0682,-45.2041,-24.7264,-18.7506,0.0,0.193511,0.0,1,9,0,0.0,2.75253,4.82
3djk,-97.9743,-71.9743,-2.5782700000000003,-29.1419,-0.177923,-11.9532,-21.4083,-2.5782700000000003,-86.7932,-10.1819,-80.7373,0.0,0.26355700000000004,-0.00557768,5,33,0,0.0,6.90406,10.59
4u69,-50.2899,-42.2899,-4.57181,-22.6126,-0.27914,-8.9042,-19.0154,-4.57181,-35.7882,-9.47119,-28.2468,-12.0,8.64173,0.0,4,7,0,0.0,4.381419999999999,4.26
1kuk,-85.3985,-63.3985,-2.6687,-26.8989,-0.192555,-11.1983,-19.9693,-2.6687,-74.1033,-8.723139999999999,-62.8869,-8.0,2.83853,0.0,3,29,0,0.0,5.42236,3.91
2fle,-121.244,-83.2436,-2.09041,-31.322,-0.151359,-13.055,-21.5051,-2.09041,-114.79799999999999,-22.7778,-100.10700000000001,0.0,0.561836,-0.0134173,4,54,0,0.0,8.89087,7.85
1y6q,-93.1316,-85.1316,-4.65658,-34.31,-0.316344,-13.9997,-31.3628,-4.65658,-76.3971,-10.0,-60.3668,0.0,0.273905,-0.0218848,0,20,0,0.0,1.25099,11.7
2rke,-42.8369,-38.8369,-5.35462,-21.4185,-0.310197,-8.287519999999999,-19.4185,-5.35462,-24.7352,-11.0165,-13.4755,0.0,0.060129499999999995,0.0,1,7,0,0.0,0.840625,4.08
3p17,-87.3079,-75.3079,-3.358,-29.4711,-0.247023,-12.3485,-25.4204,-3.358,-72.5166,-6.0,-65.7167,0.0,0.890725,-0.0251374,2,24,0,0.0,3.82243,4.48
4kz4,-45.3302,-35.3302,-2.83314,-17.9893,-0.187109,-7.271489999999999,-14.0208,-2.83314,-31.9086,-9.07202,-29.5065,0.0,2.12757,0.0,3,13,0,0.0,5.01864,4.15
2yk1,-72.1512,-70.1512,-6.0126,-31.5149,-0.44199499999999997,-13.2019,-30.6414,-6.0126,-54.2209,-4.0,-52.2182,0.0,0.00784969,-0.05,3,9,0,0.0,0.36243600000000004,8.13
5aol,-62.7162,-60.7162,-4.824319999999999,-26.6726,-0.24590900000000002,-9.88959,-25.822,-4.824319999999999,-44.4894,-2.0,-40.665,0.0,0.369822,0.0,0,13,0,0.0,0.358716,2.32
4rd0,-93.0621,-81.0621,-3.32365,-30.6469,-0.21141500000000002,-12.2338,-26.6951,-3.44675,-79.6886,-29.592,-41.7194,-4.0,0.7009310000000001,0.0,1,26,1,0.0,2.74717,6.62
4isu,-49.5665,-43.5665,-2.47832,-18.2604,-0.17624,-7.56531,-16.05,-2.47832,-35.3838,-18.5784,-19.9746,0.0,0.161224,0.0,3,17,0,0.153847,2.36754,3.68
3gx0,-67.7894,-25.7894,-1.6947299999999998,-19.8217,-0.111017,-7.99045,-7.54085,-1.88304,-62.6973,-17.4726,-46.1933,0.0,0.5316350000000001,0.0,5,32,3,0.0,12.0469,3.48
3nox,-59.0162,-53.0162,-2.10772,-19.435,-0.14008099999999998,-7.8724,-17.4591,-2.10772,-48.281000000000006,-4.7209900000000005,-54.0977,0.0,0.0563836,-0.024689700000000002,6,22,0,0.0,6.97987,8.66
1o38,-82.9921,-72.9921,-2.964,-27.3307,-0.222228,-11.5246,-24.0375,-3.0737799999999997,-66.5534,-12.7453,-49.8047,0.0,0.24514,0.0,1,27,0,0.0,2.49452,6.82
3k5x,-49.6455,-37.6455,-3.3097,-20.1302,-0.21023899999999998,-8.032010000000001,-15.2645,-3.3097,-39.1983,-12.0,-20.9753,-20.0,4.5672,-0.0334822,8,7,0,0.0,6.856339999999999,6.41
1pgp,-44.2356,-30.2356,-2.6021,-17.2037,-0.16078299999999998,-6.80135,-11.759,-2.6021,-31.0276,-17.2206,-13.7763,0.0,0.8585649999999999,-0.00844386,2,15,0,0.0,6.17368,5.7
2vh6,-98.6304,-84.6304,-2.8180099999999997,-30.1524,-0.1777,-12.0015,-25.8724,-2.8180099999999997,-94.6266,-0.6861010000000001,-104.54899999999999,0.0,0.177123,0.0,7,28,0,0.0,12.8298,9.7
3s73,-47.4841,-45.4841,-3.6526199999999998,-20.1945,-0.222669,-7.9478800000000005,-19.3439,-3.6526199999999998,-30.9642,-4.0,-23.9215,-4.0,0.307222,-0.021009599999999996,2,11,0,0.0,2.92781,8.7
4z6h,-70.8965,-68.8965,-3.5448199999999996,-26.1185,-0.262265,-10.9647,-25.3817,-3.5448199999999996,-57.9945,-2.0,-60.2777,0.0,0.08819400000000001,0.0,3,17,0,0.0,6.0763,6.21
4umc,-43.1242,-37.1242,-4.3124199999999995,-20.0165,-0.2551,-7.79922,-17.2315,-4.3124199999999995,-26.4671,-14.8751,-12.7222,-4.0,0.236477,0.0,4,6,0,0.0,1.30905,3.44
2a8g,-44.6128,-40.6128,-2.34804,-16.7189,-0.16693,-6.92603,-15.2199,-2.34804,-28.7885,-5.6628,-41.3264,0.0,2.2113400000000003,4.80813,5,14,0,0.0,2.77494,3.69
3n3g,-63.1438,-47.1438,-2.1773700000000002,-20.5525,-0.15574100000000002,-8.531410000000001,-15.3447,-2.25513,-49.7028,0.0,-52.4402,0.0,0.0876747,-0.0319469,4,24,0,0.0,3.89702,7.24
3mdz,-51.735,-45.735,-3.23343,-20.531,-0.201067,-8.133980000000001,-18.1499,-3.23343,-36.602,-6.0,-29.607,-4.0,0.7643939999999999,0.0,3,13,0,0.0,4.04343,9.1
3p4v,-51.4718,-37.4718,-2.33963,-18.3694,-0.157549,-7.473389999999999,-13.373,-2.33963,-35.7047,-3.4101,-32.196,0.0,0.097857,0.0,1,21,0,0.0,3.25093,5.1
4pop,-78.2217,-72.2217,-4.6012699999999995,-30.4213,-0.313728,-12.427999999999999,-28.0878,-4.6012699999999995,-63.4362,-5.72601,-58.4487,0.0,0.192551,0.0,4,13,0,0.0,1.4613,8.13
4gj2,-71.7506,-63.7506,-2.98961,-24.8745,-0.194876,-10.0108,-22.1011,-2.98961,-62.9747,-3.9853400000000003,-56.9468,0.0,0.133921,0.0,2,22,0,0.0,8.803339999999999,8.6
3ivx,-88.34899999999999,-74.34899999999999,-2.94497,-28.4333,-0.20720100000000002,-11.7381,-23.9277,-2.94497,-78.2225,-13.0783,-65.987,0.0,0.281021,0.0,5,25,0,0.0,5.7441699999999996,5.74
3m36,-119.68299999999999,-105.68299999999999,-3.23468,-35.9169,-0.22432800000000003,-14.7565,-31.7155,-3.23468,-120.85799999999999,-8.74543,-111.632,0.0,0.737095,-0.0498092,4,33,0,0.0,17.459,9.82
3f19,-44.2831,-36.2831,-2.76769,-17.5738,-0.179121,-7.05572,-14.399000000000001,-2.76769,-30.2,-5.49632,-25.5195,-8.0,4.97525,0.0,4,12,0,0.0,4.77393,7.19
6cpa,-68.2256,-44.2256,-2.06744,-21.2704,-0.142905,-8.729330000000001,-13.788,-2.06744,-59.4605,-21.2123,-41.769,-4.0,3.67677,-0.05,5,28,0,1.14513,8.80675,11.52
2ra0,-85.7829,-73.7829,-2.19956,-25.2956,-0.161997,-10.6032,-21.7571,-2.19956,-83.6703,-6.06228,-91.2495,0.0,2.41981,-0.025711400000000002,10,29,0,0.0,15.9114,7.8
1lpz,-107.238,-95.2379,-3.3511800000000003,-33.7778,-0.22994,-13.8283,-29.998,-3.3511800000000003,-98.4702,-7.73423,-89.6822,0.0,0.180974,0.0,4,28,0,3.8884800000000004,4.07316,7.6
3b2q,-42.1003,-26.1003,-1.35807,-13.4018,-0.0836724,-5.29319,-8.308539999999999,-1.35807,-31.1864,-7.0336300000000005,-48.4748,0.0,2.4042,0.0,9,22,0,0.0,8.42271,4.55
4bcp,-57.3023,-45.3023,-1.91008,-18.4416,-0.135932,-7.64227,-14.5796,-1.9759400000000003,-55.2464,-5.76169,-55.61,0.0,0.145403,0.0,4,25,0,0.545899,15.5403,6.25
3bkl,-106.50299999999999,-82.5025,-2.73083,-31.4055,-0.200346,-13.1472,-24.3283,-2.73083,-97.7375,-17.4593,-77.3979,-8.0,0.267829,-0.0455095,5,34,0,0.0,6.89473,6.17
1hfs,-158.194,-122.194,-3.0422,-42.3828,-0.22444099999999997,-17.7757,-32.7378,-3.0422,-151.496,-6.23583,-144.403,-8.0,3.6169300000000004,0.0,6,46,0,0.0,10.0002,8.7
5bs4,-87.8883,-61.8883,-2.1972099999999997,-25.6987,-0.152133,-10.5526,-18.0962,-2.1972099999999997,-80.1965,-18.5363,-75.7985,0.0,0.411145,0.0,8,32,0,0.0,10.3087,11
4je7,-66.6276,-44.6276,-2.46769,-22.2092,-0.173287,-9.16273,-14.8759,-2.46769,-54.8503,-10.9507,-56.5058,-8.0,7.13248,0.0,6,21,0,0.0,6.842210000000001,6.4
4tmk,-126.84899999999999,-94.8491,-2.30635,-33.3554,-0.143119,-13.2056,-24.9409,-2.39338,-125.743,-42.0343,-85.5909,0.0,0.625574,-0.0323449,8,45,2,0.0,10.8986,7.7
1m0o,-77.1706,-63.1706,-3.21544,-26.7535,-0.202961,-10.6522,-21.9,-3.21544,-63.2752,-19.0609,-45.7366,0.0,1.88093,-0.0327804,4,20,0,0.0,3.25454,2.31
1b5h,-82.8627,-54.8627,-3.31451,-28.3386,-0.227964,-11.6108,-18.7628,-3.31451,-73.5547,-23.989,-52.2638,0.0,0.336402,0.0,5,20,0,0.0,7.2312199999999995,6.01
4wkp,-98.0043,-78.0043,-3.7694,-33.0817,-0.256218,-13.501,-26.3306,-3.7694,-88.4917,-10.0,-73.9666,0.0,0.272751,0.205996,1,25,0,0.0,8.163269999999999,9.55
1jeu,-94.0596,-62.0596,-3.3592699999999995,-30.9754,-0.23253800000000002,-12.7184,-20.4373,-3.3592699999999995,-85.3112,-25.9175,-54.6349,0.0,0.38511100000000004,-0.00582936,1,27,0,0.0,9.42951,6.82
4k9y,-119.304,-109.304,-3.3140099999999997,-36.1317,-0.24774200000000002,-15.2208,-33.1032,-3.3140099999999997,-111.33200000000001,-10.1289,-98.3868,0.0,0.20109000000000002,-0.0238091,2,34,0,0.97672,8.46011,6.95
3k4q,-27.8216,-3.82165,-0.772824,-8.425880000000001,-0.0425103,-3.20445,-1.1574,-0.869426,-29.0239,-24.0203,-20.2514,0.0,6.81438,0.0,8,24,4,0.0,18.0653,5.34
2aac,-64.5366,-64.5366,-5.86696,-29.0185,-0.393142,-11.7866,-29.0185,-5.86696,-45.8036,-12.0,-31.229,0.0,0.041072500000000005,0.0,1,10,0,0.0,0.0,2.22
3cct,-84.7513,-60.7513,-2.01789,-24.3817,-0.147748,-10.2001,-17.4772,-2.01789,-83.6625,-21.7067,-63.3325,0.0,0.143378,0.0,3,39,0,0.0,14.5914,7.56
2xb7,-79.5649,-61.5649,-1.8944,-22.8896,-0.12933,-9.355080000000001,-17.7113,-1.8944,-66.7927,-5.39484,-58.2442,0.0,0.22315100000000002,0.0,1,41,0,0.0,5.8514,9.19
3k97,-64.4147,-60.4147,-2.80064,-22.6504,-0.19473800000000002,-9.31409,-21.2439,-2.80064,-52.6509,-4.51538,-46.5191,0.0,0.0897678,0.0,1,22,0,0.0,6.22461,8
3gi5,-80.3669,-54.3669,-1.74711,-22.4298,-0.12331600000000001,-9.26953,-15.1734,-1.74711,-74.1443,-9.49766,-71.1205,0.0,0.689128,-0.011659200000000002,6,40,0,1.89923,9.1879,11.22
4gqq,-56.2501,-48.2501,-3.75,-22.8083,-0.27016599999999996,-9.49056,-19.5644,-3.75,-39.2743,-6.28565,-33.406,0.0,0.0,0.0,1,14,0,0.0,0.608957,2.89
4nxv,-49.1611,-37.1611,-1.7557599999999998,-16.1896,-0.11168299999999999,-6.46264,-12.2378,-1.7557599999999998,-35.5329,-10.7115,-24.0712,0.0,1.7234900000000002,0.0,3,25,0,0.0,5.19939,5.42
1moq,-49.8984,-43.8984,-3.11865,-19.8022,-0.191799,-7.816389999999999,-17.4211,-3.11865,-33.7027,-19.4655,-18.4599,0.0,0.13633399999999998,0.0,3,13,0,0.0,2.41778,3.46
4u71,-57.8594,-53.8594,-4.82161,-25.2724,-0.302672,-10.044,-23.5252,-4.82161,-40.9451,-10.3324,-26.3304,-16.0,5.10614,0.0,6,6,0,0.0,2.0771900000000003,5.22
1xt8,-48.2322,-44.2322,-6.89032,-25.2138,-0.3981,-9.7474,-23.1227,-6.89032,-31.1862,-18.8386,-16.7897,0.0,0.195929,0.0,4,3,0,0.0,1.10537,6.85
184l,-64.7352,-60.7352,-6.47352,-30.0474,-0.482336,-12.6438,-28.1908,-6.47352,-45.8234,0.0,-45.111999999999995,0.0,0.0,0.0,0,10,0,0.0,0.506091,4.72
2avq,-110.82700000000001,-52.8271,-2.05235,-29.3212,-0.143556,-12.081,-13.9763,-2.05235,-111.31700000000001,-24.9896,-84.7036,0.0,2.35316,0.0,2,52,0,0.0,16.2233,4.39
2d0k,-62.8608,-44.8608,-1.9644,-19.7999,-0.142734,-8.262210000000001,-14.1303,-1.9644,-54.2784,-8.62888,-43.2434,0.0,0.24638600000000002,-0.040914099999999995,2,30,0,0.0,10.3957,5.02
3b66,-106.101,-90.1011,-3.65866,-34.5346,-0.259212,-14.29,-29.3268,-3.78933,-94.7448,-5.32178,-94.935,0.0,0.100885,0.0,4,24,0,0.854051,4.86227,8.6
4hw3,-100.365,-88.3648,-4.01459,-34.3243,-0.26846,-13.932,-30.2203,-4.01459,-83.9138,-2.0,-79.8144,0.0,0.0815695,0.0,0,25,0,0.0,2.56785,6.49
4yo8,-88.1672,-72.1672,-4.40836,-32.4811,-0.317864,-13.5192,-26.5866,-4.40836,-82.5191,-11.3295,-70.7632,0.0,0.24308200000000002,0.0,2,18,0,5.60142,6.8849100000000005,10.52
4gu6,-75.4448,-61.4448,-2.4337,-24.0165,-0.174439,-9.97625,-19.5598,-2.51483,-66.077,-4.0,-58.1268,0.0,0.27019699999999996,0.0,2,28,0,0.0,9.178930000000001,7.36
4y0a,-51.5904,-49.5904,-4.2992,-22.5342,-0.294536,-9.22059,-21.6606,-4.2992,-35.8119,-13.4838,-22.9485,0.0,0.036879199999999994,-9.908680000000001e-05,1,11,0,0.0,1.66275,2.31
2w67,-61.7989,-59.7989,-4.4142,-25.6412,-0.301111,-10.4768,-24.8113,-4.4142,-45.4862,-15.9586,-29.4736,0.0,0.0995448,-0.00383291,1,13,0,0.0,0.604471,4.96
2e1w,-82.6072,-70.6072,-3.4419699999999995,-28.6383,-0.255443,-12.0349,-24.4782,-3.4419699999999995,-68.0197,-8.0,-56.0909,0.0,0.153366,-0.00405648,1,23,0,0.0,3.43205,7.96
3nyx,-102.09,-92.0902,-4.08361,-34.9144,-0.252765,-13.8111,-31.4944,-4.08361,-86.5299,-9.266589999999999,-79.4837,0.0,0.0987567,-0.0204778,5,20,0,0.0,2.6895,7.49
4poh,-87.5779,-79.5779,-3.8077300000000003,-30.7953,-0.284904,-12.9766,-27.9823,-3.8077300000000003,-80.4913,-4.24707,-74.1838,0.0,0.0573637,-0.0097424,0,23,0,0.0,11.2269,8
1gjc,-76.3889,-70.3889,-3.05556,-26.1246,-0.23192,-11.0611,-24.0727,-3.05556,-59.5671,-7.94755,-49.0158,0.0,0.224899,-0.05,1,24,0,0.0845803,2.1999400000000002,6.35
1zea,-73.9058,-17.9058,-1.0558,-17.9327,-0.0748025,-7.42035,-4.34471,-1.5397,-76.1032,-9.97406,-66.5583,0.0,1.41393,-0.05,3,48,19,2.2798599999999998,16.1909,5.22
3aid,-86.0259,-60.0259,-2.32503,-25.8164,-0.17081300000000002,-10.8125,-18.0138,-2.32503,-71.4063,-7.055439999999999,-61.1637,0.0,0.0317093,0.0,1,36,0,0.0,4.189830000000001,6.86
5cjf,-49.2128,-41.2128,-1.9685099999999998,-16.8305,-0.140052,-6.97399,-14.0946,-2.23694,-39.345,-4.0,-33.944,-5.7393,0.334226,0.0,2,20,3,0.0,9.766960000000001,9.59
1v2u,-57.1334,-55.1334,-6.34816,-27.4669,-0.471545,-11.5461,-26.5054,-6.34816,-38.1599,-9.60533,-26.6589,0.0,0.13014,-0.0387232,1,8,0,0.0,0.174184,3.37
4baq,-106.22200000000001,-86.22200000000001,-3.21885,-33.1164,-0.23162,-13.7743,-26.8811,-3.21885,-94.9209,-15.8146,-80.0228,0.0,1.01674,-0.035805300000000005,4,29,0,0.0,5.90549,9.01
4r5a,-62.9622,-52.9622,-2.62343,-21.8278,-0.160867,-8.60748,-18.361,-2.62343,-46.8089,-14.3203,-29.3394,-4.0,0.35979,0.0,3,21,0,0.0,3.26308,8.7
