name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
4eor,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,19,0,0,0,7,0,4,0,8,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,8,6,13,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0031116373560851024,0,0.02432900368682548,0,0,0,0.05030172000463411,0,-0.01176498362456986,0,-0.09767065293333807,0,0,0,0,0,0,0,0,0.001670430353692678,0,0,0,0.07677502953079564,0,0,0,0,0,0,0,-0.03820310533036303,-0.002991297443011535,-0.04416139025081126,0,0.0016875783624559575,0,0,0,0,0,0,0,0,0,0.026732318387177594,0,0,0,-0.09223078178454754,-0.01249632229244482,-0.16080908280120793,0,0.012082140723379644,0,0,0,0,0,0,0,0,0,0,0.0489164959589154,0,0,0,0.004346576607788312,0.07227566606149144,0,0,0,0,0.03725675498794663,0,-0.039396436009665976,0,0,0,0,0,0,11,0,7,0,0,4,0,2,4,3,0,1,0,7,6.3
1sqa,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,10,0,0,0,12,0,3,2,12,0,0,5,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,4,16,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,2,3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.004563930960658656,0,0.014233915712241217,0,0,0,0.07358128489250355,0,-0.0034996143055967548,-0.0047495220724247545,-0.08458374552036901,0,0,-0.032016943871170114,0,0,0,0,0,0.00664671776346962,0,0,0,0.1702147204269078,0,0,0,0,0,0,0,-0.16374048900507227,-0.014337500362237505,-0.12711407679932357,0,0,0,0,0,0,0,0,0,0,0,0.09577729476781494,0,0,0,-0.19256644391295163,-0.026606634613300793,-0.4828806175898235,0,0,-0.008895691867532723,0,0,0,0,0,0,0,0,0,0.005902176666694475,0.0059497688875626495,0,0.06760873182814661,0.03767382702158599,0.5331372623480364,0,0,0.004745454545792554,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,9,0,5,2,1,0,0,0,8,9.21
3mss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,2,0,3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003014197046580565,0,0,0,-0.001034039788830689,0,0.0020988137492622236,0,-0.00028109856966969344,0,0,-0.0016154832835877002,0,0,0,0,0,0.008536498811216455,0,0,0,0.008995221626347206,0,0,0,0,0,0,0,0,0,-0.03578899423957821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,4,0,2,0,2,0,0,0,7,4.66
2p15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,17,0,4,0,4,0,0,0,6,0,0,2,0,0,0,0,0,7,0,9,0,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5344727958940472e-05,0,0.0035750758663534326,0,0.002064619871431863,0,0.02582532797670329,0,0,0,-0.05292420188853679,0,0,-0.001263662432865098,0,0,0,0,0,0.004200059356559829,0,-0.03264144222083508,0,0.05593958644551815,0,0,0,0,0,0,0,0,-0.01037194379323704,-0.05474084982616779,0,0,0,0,0,0,0,-0.008124191494361428,0.016635097372667627,0.012630994193915428,0,0.047552381819552035,0,0,0,-0.0575768954799238,-0.028425095595320922,-0.21740443287298847,0,0,0,0,0,0,0,0,0,0,0,0,0.03420324772542774,0,0,0,0,0.0637419481699853,0,0,0,0,0.166072007566673,0,0,0,0,0,0,0,0,12,0,15,0,3,2,0,0,0,2,0,0,0,5,10.3
3ejr,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,9,0,2,0,13,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.016954035272134318,0,0,0,0.03842800220086087,0,-0.0022913099589519413,0,-0.06603685866872105,0,0,0,0,0,0,0,0,0.02353700414639783,0,0,0,0.16213654273748515,0,0,0,0,0,0,0,-0.030227245408042662,0,-0.7872186108691179,0,0,0,0,0,0,0,0,0,0,0,0.07252033852338964,0,0,0,-0.02572202781678263,-0.03582925761191117,-0.9715157442873623,0,0,0,0,0,0,0,0,0,0,0,0,0.06665297250897476,0,0,0,0,0.10524329474880631,0,0,0,0,1.0806744278986113,0,0,0,0,0,0,0,0,6,0,14,0,0,4,0,1,0,4,0,0,0,7,8.57
3ge7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,6,0,0,0,8,0,6,1,7,0,0,1,0,0,0,0,0,17,0,0,0,33,0,0,0,0,0,0,0,18,3,21,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,21,0,0,1,0,1,0,0,1,0,0,0,0,0,0.024180556432308827,0,0.04812931457594793,0,0,0,0.059742460452919255,0,-0.017298061019566362,0.0009142410635436137,-0.23964643478678085,0,0,-0.0023918420994877084,0,0,0,0,0,0.08341349912419072,0,0,0,0.2509687659951134,0,0,0,0,0,0,0,-0.184462882871605,-0.00590928514131299,-0.8535456775585721,0,0,-0.04663087469377332,0,0,0,0,0,0,0,0,0.11859588790696844,0,0,0,-0.17056702562695147,0,-0.8598295590076596,0,0,0,0,0,0,0,0,0,0,0,0,0.024710453215191264,0.002997820980817275,0,0.031119836316958166,0,0.5538826102560738,0,0,0.006996850211784199,0,0.046179105139216955,0,0,0.014007784423121367,0,0,0,0,0,7,0,11,0,0,8,0,6,1,1,0,0,0,7,8.7
3zsx,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,16,0,4,0,12,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.025590748793031273,0,0,0,0.08822599465282119,0,-0.0027002602690658862,0,-0.09059089071090817,0,0,0,0,0,0,0,0,0.009827875029825706,0,0,0,0.08581339381637136,0,0,0,0,0,0,0,-0.10785487206566406,0,-0.40038305747121034,0,0,0,0,0,0,0,0,0,0,0,0.014695339702132628,0,0,0,-0.014386741674145482,0,-0.4512812043571034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41799290436591047,0,0,0,0,0.20418008340816407,0,0,0,0,0,0,0,0,19,0,8,0,0,2,0,2,0,5,0,0,0,10,3.28
1u1b,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,0,0,9,0,5,3,12,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,6,3,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,6,27,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,4,16,2,0,1,0,7,0,0,0,0,0,0,0,0,0.022895759878849113,0,0.02424884041696361,0,0,0,0.06970429018801294,0,-0.07861314655358445,-0.015356616661966865,-0.23248892785514297,0,0,0,0,0,0,0,0,0.012881303724625044,0,0,0,0.1310834065930272,0,0,0,0,0,0,0,-0.06818691265860072,-0.020470353595798515,-0.29467364019720066,0,0,0,0,0,0,0,0,0,0,0,0.06140906617329024,0,0,0,-0.10396703239673681,-0.063835726390906,-0.9104006831908009,0.11729543158808362,0,-0.014219685709481455,0,0,0,0,0,0,0,0,0,0.10908417828407843,0,0,0.06197848216350508,0.09163451526979915,0.5660381439551356,-0.07676991143901818,0,0.011081806692035099,0,0.19119891489747484,0,0,0,0,0,0,0,0,9,0,11,0,0,4,0,4,3,20,4,0,0,15,7.8
4ty7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,12,0,0,0,18,0,7,2,9,0,0,2,0,0,0,0,0,9,3,0,0,35,0,0,0,0,0,0,0,14,1,18,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,3,13,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,-0.0007215085186292106,0,0.0047987933980796985,0,0,0,0.05884654645562064,0,-0.03556892237076526,-0.004734609575800943,-0.030498950125469836,0,0,-0.00019991706876224436,0,0,0,0,0,0.024276748917031066,-0.0010760437783834907,0,0,0.2813375130816528,0,0,0,0,0,0,0,-0.06596268775119446,-0.01346010758815684,-0.2593335274844964,0,0,0,0,0,0,0,0,0,0,0,0.11473149247965309,0,0,0,-0.27564673645151705,-0.044572128816981096,-0.589626839175734,0,0,-0.013790654890400256,0,0,0,0,0,0,0,0,0,0.020838407599868308,0,0,0.028283255698660435,0.024520372398683283,0.20582448995473548,0,0,0,0,0.05202689417202522,0,0,0,0,0,0,0,0,16,0,10,1,0,8,0,5,2,1,0,0,0,9,9.52
5dwr,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,26,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,0,5,0,12,0,10,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018363248801242255,0,0.0213292377628562,0,0,0,0.04035740317245954,0,-0.0056073835785682485,0,-0.049061716899599206,0,0,0,0,0,0,0,0,0.0014491684954797315,0,-0.031177256624613417,0,0.10062700224215948,0,0,0,0,0,0,0,-0.01415353769296059,-0.057144350162998056,-0.06030504944564861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02421723147929394,-0.084742406416136,-0.35892535538628145,0,0,0,0,0,0,0,0,0,0,0,0,0.04762967264749309,0,0,0,0.0075322859250145984,0.025000570856112445,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,3,4,0,2,2,1,0,0,0,5,11.22
2j7h,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,8,0,0,2,11,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,4,4,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.010160988263133606,0,0,0,0.036537384263003174,0,0,-0.00690243045631546,-0.07525477629505475,0,0,0,0,0,0,0,0,0.02129502025846167,0,0,0,0.1399374219130989,0,0,0,0,0,0,0,-0.057179560992419665,-0.046939720877939954,-0.41239400405761617,0,0,0,0,0,0,0,0,0,0,0,0.09759757870753673,0,0,0,-0.11926833153630739,-0.08573983241380345,-0.6060283612207936,0,0,0,0,0,0,0,0,0,0,0,0,0.40094814425812286,0,0,0,0,0.21809297543620879,0,0,0,0,0.4048111610178655,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,3,0,0,0,4,7.19
2br1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,0,4,1,11,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.018393764982496685,0,0,0,0.037258359148058445,0,-0.025740178721759384,-0.0005585916274615337,-0.06042923680575575,0,0,0,0,0,0,0,0,0.021845585010446235,0,0,0,0.02247244256672614,0,0,0,0,0,0,0,-0.0008422214029873057,-0.04618451539540331,-0.1354788072777231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023433337545385728,-0.04960118805771174,0,0,0,0,0,0,0,0,0,0,0,0,0.01722342777950351,0,0,0,0.024391443083864955,0.0582227342660504,0,0,0,0,0.05258615634853315,0,0,0,0,0,0,0,0,18,0,4,0,0,2,0,1,2,4,0,0,0,7,5.14
3utu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,5,0,0,17,0,12,0,12,0,0,0,0,0,0,0,0,10,2,0,0,23,0,0,1,1,0,0,0,12,3,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0,3,0,0,0,0,0,0,0,0,0.00019148062662305897,0,0.022624846259659014,-0.0026901123828753926,0,0,0.01677078159714266,0,-0.013766299786637987,0,-0.008916730381220954,0,0,0,0,0,0,0,0,0.04255283712094506,-0.00980598887893699,0,0,0.2164148798812083,0,0,0.008114752443748817,0.006767891953181683,0,0,0,-0.2193534350584085,-0.0241856052343389,-0.3199536701577105,0,0,0,0,0,0,0,0,0,0,0,0.061832953875244484,0,0,0,-0.22356665078779747,-0.012045382033587435,-0.4797025823935228,0,0,-0.004635837246463316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025045711988131738,0.6245981102125014,0,0,0.009425478960855634,0,0.06528198366226547,0,0,0,0,0,0,0,0,18,0,14,1,0,7,0,6,1,6,0,1,0,14,10.92
3syr,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,0,3,0,37,0,0,0,0,0,0,0,15,1,38,0,0,0,0,0,0,0,1,0,2,0,18,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02278596980329668,0,0,0,-0.023720294861911833,0,0,0,0,0,0,0,0,0.08255568854521739,0,-0.015766140978946727,0,0.3591054465435626,0,0,0,0,0,0,0,-0.2870181165754241,-0.013476107743325074,-0.7287036047335892,0,0,0,0,0,0,0,-0.010574889364651908,0,0.029404064329657538,0,0.21069917116538303,0,0,0,-0.2675377053360593,-0.02667334949651172,-0.8295772492016138,0,0,0,0,0,0,0,0,0,0,0,0,0.05790862158068484,0,0,0.07765291964597767,0,0.625528953166073,0,0,0,0,0.4354807020305876,0,0,0,0,0,0,0,0,0,0,10,0,1,5,0,2,0,7,0,0,0,6,5.1
3g31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0013946564527983242,0,0,0,0.013663940432726925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04251650893976437,0,0,0,0,0,0,0,0,0,-0.04091322010423731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015090182808226608,0,-0.25527005678090037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005782959342097526,0,0,0,0,0.024753299692235407,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,1,0,4,0,0,0,2,2.89
4kzq,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,18,0,0,0,10,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0.00654412829505138,0,0.009953020112502316,0,0,0,0.049504589468293364,0,-0.03599613497238538,0,-0.07673197344711002,0,0,0,0,0,0,0,0,0,0,0,0,0.0004287894626654329,0,0,0,0,0,0,0,0,0,-0.09119333101477546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08225771923622313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06011746591055886,0,0,0,0,0.09892385659036285,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,3,0,0,0,2,6.1
2xii,0,0,0,0,0,1,0,0,1,5,0,0,0,0,2,0,30,0,0,0,17,0,6,2,19,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,10,2,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0.00011648979699874282,0,0.06166311856359762,0,0,0,0.09378213031043789,0,-0.020058941586861445,-0.0001474868330689876,-0.18615469369183796,0,0,0,0,0,0,0,0,0.03106527931730839,0,0,0,0.24222939337346025,0,0,0,0,0,0,0,-0.14718713012474194,-0.01629162600199279,-0.5375851839402557,0,0,0,0,0,0,0,0,0,0,0,0.19128584774357194,0,0,0,-0.23590244472856164,-0.0280643219284574,-1.039335104313107,0,0,0,0,0,0,0,0,0,0,0,0,0.0358508762259156,0,0,0.028092130685900836,0,0.5406791189822671,0,0,0,0,0.31566891298795974,0,0,0,0,0,0,0,0,13,0,8,0,0,6,0,2,0,5,0,0,0,6,7.2
4m0y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,16,0,8,0,3,0,0,4,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.002798108631131572,0,0,0,0.01752462701767705,0,-0.0022158620418041425,0,-0.0015794192357406812,0,0,-0.005445131399356321,0,0,0,0,0,0.027495586637397783,0,0,0,0.12897138720102383,0,0,0,0,0,0,0,-0.1463286286826327,-0.00039735749837371907,-0.12986964619033903,0,0,0,0,0,0,0,0,0,0,0,0.042292954356046415,0,0,0,-0.15538686295711285,0,-0.1498458693945318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034607166530716466,0,0.1792407298702939,0,0,0,0,0.03951232271719645,0,0,0,0,0,0,0,0,13,0,2,0,0,5,0,4,1,2,0,0,0,3,6.46
1p1n,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,35,0,0,0,0,0,0,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.006274177295553615,0,0,0,0.010444186265018161,0,-0.0005571580479446404,0,-0.0016486355071445079,0,0,0,0,0,0,0,0,0.051855568125002874,0,0,0,0.38734281830753536,0,0,0,0,0,0,0,-0.07012163417558573,0,-1.0439298404972903,0,0,0,0,0,0,0,0,0,0,0,0.19121453393578014,0,0,0,-0.11333757469762273,0,-1.2706876544148338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559921969868691,0,0,0,0,0.3378861181508087,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,1,0,4,0,0,0,6,6.8
3coz,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,8,0,0,0,9,0,3,1,9,0,0,0,0,0,0,0,0,6,0,0,0,44,0,0,0,0,0,0,0,13,12,22,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,13,3,28,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,13,0,2,0,0,5,0,0,0,0,0,0,0,0,0.01917068396568333,0,0.05441314993093456,0,0,0,0.05706193552427094,0,-0.05565701461650652,-0.015133697557147758,-0.09433847435869792,0,0,0,0,0,0,0,0,0.01939053732772957,0,0,0,0.356452985117668,0,0,0,0,0,0,0,-0.19367749619182556,-0.0752106466732557,-0.3054621532606462,0,0,0,0,0,0,0,0,0,0,0,0.19174873225039288,0,0,0,-0.2520322772929117,-0.04477091824175579,-0.6755196687404501,0,0.04296174079262974,0,0,0,0,0,0,0,0,0,0,0.034748329137876115,0,0,0.08499391669339318,0.05878203414870696,0.3732102552782165,0,-0.07100990474383342,0,0,0.17600079163853882,0,0,0,0,0,0,0,0,5,0,10,0,0,7,0,3,4,7,0,1,0,11,5.57
2wnc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,2,0,14,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0010794293824012517,0,0.03543838385721461,0,0,0,0.013604819231007221,0,-0.0036220623584646435,0,0,0,0,-0.004335291911313565,0,0,0,0,0,0.029712261357099527,0,0,0,0.0660123841466534,0,0,0,0,0,0,0,-0.018022640900166968,0,-0.13090951743327034,0,0,-0.00782956071036493,0,0,0,0,0,0,0,0,0.01941205029992936,0,0,0,-0.020024768947634882,0,-0.0619983576377729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005746786988702775,0,0,0,0,0,0,0,0.01274599630283064,0,0,0,0,0,8,0,9,0,0,2,0,2,0,2,0,0,0,3,6.32
1uto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,4,0,2,1,6,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015927875072009022,0,0,0,0.0008209020557410731,0,-0.0007739747350727294,-6.372223048449499e-05,-0.0019986562880871337,0,0,0,0,0,0,0,0,0.0356246715779098,0,0,0,0.16807025840192952,0,0,0,0,0,0,0,-0.041381706218552146,0,-0.062404843307199184,0,0,0,0,0,0,0,0,0,0,0,0.077870241702742,0,0,0,-0.08565574043858461,0,-0.5246374291757794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05145872919124691,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,1,0,0,0,0,0,3,2.27
3arq,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,15,0,0,0,11,0,5,0,11,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0.010629243794987066,0,0.01230653605400169,0,0,0,0.03544355558409167,0,-0.038446488353689245,0,-0.019782378616916507,0,0,0,0,0,0,0,0,0.005702685190242376,0,0,0,0.11850203084785271,0,0,0,0,0,0,0,-0.028568435516212583,0,-0.10710826195658768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05077990305771287,0,-0.3163992056883833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06308384561254693,0,0,0,0,0.1896894702283108,0,0,0,0,0,0,0,0,14,0,12,0,0,7,0,1,0,9,0,0,0,8,6.4
