name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1fhd,-94.1075,-80.1075,-4.48131,-34.1102,-0.310287,-14.0067,-29.0358,-3.7643,-56.7818,-11.8545,-41.1819,0.0,0.386992,-0.00729666,4,17,0,0.0,-23.8386,0.0,6,7,2,3,0.0,1.5172299999999999,6.82
1d3p,-102.15700000000001,-78.1567,-2.6194,-30.124000000000002,-0.187196,-12.501,-23.0468,-2.55392,-105.03200000000001,-1.0,-92.2489,0.0,0.200281,-0.00764694,1,38,0,0.0,-2.49538,0.0,4,4,3,4,0.0,11.9388,7.39
1sln,-100.06,-72.0601,-2.85886,-30.5894,-0.206911,-12.7478,-22.0295,-2.70433,-73.0701,-5.0,-71.0687,-1.0,6.68507,0.0,4,30,1,-8.119810000000001,-15.995999999999999,0.0,9,4,6,1,0.0,7.34572,6.64
1y3n,-78.998,-60.998000000000005,-3.29158,-27.3871,-0.225559,-11.2072,-21.1468,-3.15992,-53.7295,-11.3663,-32.2875,0.0,0.136482,0.0,2,22,0,0.0,-21.2898,0.0,5,12,4,6,0.0,6.514819999999999,5.55
1ta6,-107.36399999999999,-87.3641,-3.25346,-33.4725,-0.223667,-13.7122,-27.2372,-3.06755,-93.8396,-4.51625,-81.0796,0.0,2.65259,0.0,3,30,0,0.0,-11.448,0.0,5,4,3,2,0.0,7.7725800000000005,9.13
1fch,-93.4422,-43.4422,-2.07649,-26.2707,-0.146291,-10.8501,-12.2135,-1.90698,-71.8191,-8.09562,-49.6141,0.0,0.9705389999999999,0.0,0,45,0,0.0,-22.4799,0.0,14,9,10,6,0.0,9.44988,7.15
1dl7,-51.5276,-35.5276,-2.57638,-18.9829,-0.16880799999999999,-7.65287,-13.0885,-2.57638,-49.0035,-1.0,-50.9886,0.0,0.275338,0.0,6,14,0,0.0,-3.0,0.0,1,4,1,3,6.6262,5.769909999999999,6.49
1h4w,-70.8306,-68.8306,-7.87007,-34.0518,-0.584594,-14.3141,-33.0903,-5.44851,-36.6245,-4.61511,-26.9111,0.0,0.266208,0.0,2,7,0,0.0,-15.1483,0.0,4,0,0,0,0.0,0.416127,4.66
1a1e,-75.4932,-39.4932,-1.9866599999999999,-22.455,-0.135397,-9.17222,-11.747,-2.22039,-58.4808,-8.980360000000001,-46.9358,0.0,0.27521,0.0,3,29,6,0.0,-14.5325,0.0,6,8,4,5,0.0,7.190910000000001,6
1b5j,-128.168,-90.1682,-4.57744,-42.208,-0.316842,-17.3301,-29.6939,-3.46401,-83.0399,-13.3245,-58.9237,0.0,0.791501,-0.00362153,2,26,0,0.0,-40.846,0.0,13,5,4,2,0.0,6.48309,7.43
2c1p,-82.3521,-68.3521,-3.43134,-28.5499,-0.25548200000000004,-12.0107,-23.6963,-3.43134,-66.1687,-2.0,-58.5412,0.0,0.196221,-0.0367436,1,22,0,0.0,-5.20596,0.0,3,3,2,2,3.4659199999999997,2.0617400000000004,5.4
1jmg,-42.0702,-28.0702,-2.10351,-15.4988,-0.13651,-6.22832,-10.3411,-2.00334,-25.0912,-9.59031,-26.8203,0.0,1.10687,0.0,9,11,0,0.0,-8.37884,-1.4916200000000002,4,7,3,3,0.0,5.12525,6.07
2sim,-80.4946,-62.4946,-4.02473,-29.6545,-0.27733,-12.1575,-23.0232,-3.65884,-34.8538,-9.5274,-21.3604,0.0,0.261169,-0.0368698,3,17,0,0.0,-29.5143,0.0,5,8,3,5,0.0,1.395,3.42
1bn1,-57.0143,-45.0143,-2.71497,-20.6654,-0.165056,-8.125810000000001,-16.3159,-2.71497,-34.4208,-3.0,-36.23,-1.22333,2.36835,0.0,7,14,0,-12.0,-3.8044599999999997,0.0,2,5,2,2,0.0,6.27339,9.34
1o3j,-83.7729,-77.7729,-3.9891900000000002,-30.3643,-0.241977,-11.9305,-28.1896,-3.35092,-53.3966,-5.8845,-38.3059,0.0,0.472872,-0.0803317,2,19,0,0.0,-12.5004,0.0,6,2,1,2,0.0,0.05697050000000001,6.77
1tys,-83.7684,-69.7684,-3.9889699999999997,-30.3627,-0.259981,-12.219000000000001,-25.2883,-3.49035,-47.1889,-13.3322,-27.9241,0.0,0.414976,-0.028703500000000003,2,19,0,0.0,-27.927,0.0,4,7,1,1,0.0,4.70786,5.49
1hpo,-76.3369,-60.3369,-2.12047,-23.1189,-0.15128699999999998,-9.58864,-18.2733,-2.06316,-64.4932,-4.852580000000001,-52.8997,0.0,0.296204,-0.0210133,4,31,0,0.0,-13.3806,0.0,2,5,0,2,0.0,9.38597,9.22
2aoe,-100.038,-40.0379,-1.69556,-25.6969,-0.11993800000000002,-10.6274,-10.2846,-1.4931,-95.6018,-10.9658,-76.782,0.0,5.06655,-0.081416,3,56,0,0.0,-33.0003,0.0,17,8,9,4,0.0,22.4873,7.62
1q54,-41.8046,-19.8046,-2.61278,-16.5901,-0.12188099999999999,-5.97211,-7.859439999999999,-2.32247,-32.4766,-5.96234,-25.8778,0.11653,0.179309,0.0,4,12,0,-3.35448,-9.01496,0.0,4,6,2,4,3.82646,8.69495,5.85
1qb1,-62.1316,-44.1316,-1.5154100000000001,-18.0185,-0.110056,-7.5176,-12.7984,-1.41208,-50.9515,-6.08028,-49.3813,0.0,0.649369,-0.00610204,5,34,2,0.0,-15.7462,-0.0716523,6,7,0,7,2.84249,10.2232,6.77
1jmf,-44.7374,-30.7374,-2.23687,-16.4814,-0.14516500000000002,-6.623189999999999,-11.3238,-2.13035,-23.8833,-7.88737,-27.9123,0.0,5.58919,-0.1,6,14,0,0.0,-12.5791,0.0,4,7,3,4,0.0,4.423719999999999,5.77
2afx,-43.9755,-39.9755,-3.6646300000000003,-19.2081,-0.277974,-8.13097,-17.4609,-3.6646300000000003,-22.1376,0.0,-27.6517,-1.0,0.6028060000000001,0.0,4,8,0,-6.0,0.0,0.0,2,1,2,0,0.0,1.74195,5.15
1ct8,-96.2103,-68.2103,-2.60028,-28.8727,-0.163553,-11.4824,-20.4699,-2.53185,-81.0418,-5.05813,-74.635,0.0,0.305296,-0.054635199999999995,5,32,0,0.0,-14.0563,0.0,4,7,3,4,0.0,7.889810000000001,6.52
1wcq,-107.96,-85.9604,-5.39802,-39.7729,-0.36812399999999995,-16.2495,-31.6681,-4.49835,-50.5225,-12.102,-32.0938,0.0,0.0961277,-0.0619452,3,17,0,0.0,-46.6009,0.0,7,8,3,5,2.2749099999999998,2.21305,6.26
2gst,-117.54700000000001,-91.54700000000001,-3.35849,-35.9354,-0.234841,-14.8047,-27.9869,-3.01403,-79.2597,-10.7845,-58.985,0.0,0.47186999999999996,0.0,2,33,0,0.0,-31.9115,0.0,6,7,2,3,0.0,5.55708,6.07
1oba,-36.4261,-30.4261,-5.20373,-19.0421,-0.349673,-7.74158,-15.9055,-5.20373,-22.1779,-0.0777482,-20.6114,0.0,0.0139541,0.0,1,6,0,0.0,0.0,0.0,1,1,1,1,0.0,2.32708,2.44
2bqv,-106.045,-76.0446,-2.46615,-30.2691,-0.180137,-12.652999999999999,-21.706,-2.30532,-90.936,-4.58249,-82.9962,0.0,0.383356,-0.1,3,40,0,0.0,-8.53763,0.0,5,5,2,3,0.0,6.09949,8.05
1hpv,-79.3748,-53.3748,-2.26785,-24.2657,-0.15698499999999999,-9.963410000000001,-16.3173,-2.20486,-76.8295,-4.77951,-68.9218,0.0,0.513355,0.0,4,31,0,0.0,-5.33892,0.0,4,5,3,4,0.0,10.2373,9.22
1d9i,-63.7017,-47.7017,-1.93035,-19.86,-0.133667,-8.155339999999999,-14.8718,-1.82005,-58.0119,-3.02185,-55.333999999999996,0.0,3.99654,0.0,7,26,0,0.0,-6.6605300000000005,0.0,4,5,2,4,4.33894,7.18087,9.11
1sw1,-74.373,-72.373,-7.4373,-34.5209,-0.519423,-14.2162,-33.5926,-7.4373,-45.1217,-3.9733699999999996,-35.0399,0.0,0.08290239999999999,0.0,1,9,0,0.0,-13.8714,0.0,0,2,0,0,0.0,1.08333,7.3
1nt1,-116.86399999999999,-114.86399999999999,-3.3389699999999998,-35.7266,-0.23141199999999998,-14.6751,-35.1151,-3.15849,-88.6399,-4.77142,-79.5642,0.0,3.0199599999999998,0.0,4,31,0,0.0,-10.3274,0.0,3,5,1,3,0.0,0.106602,8.89
1oyq,-95.9444,-71.9444,-2.46011,-28.2921,-0.18219000000000002,-11.8811,-21.2149,-2.74127,-75.8958,-5.24054,-62.9532,0.0,0.455477,0.0,2,30,7,0.0,-16.149,0.0,6,4,1,4,0.0,7.24402,6.96
1c70,-128.865,-100.865,-2.6847,-35.4587,-0.197096,-14.8474,-27.7542,-2.52677,-121.619,-6.96702,-105.604,0.0,0.14970999999999998,0.0,3,45,0,0.0,-6.72375,0.0,5,5,2,5,0.0,7.96715,10.3
1b3h,-119.79799999999999,-83.7978,-3.99326,-38.5545,-0.278856,-15.8767,-26.9686,-3.23778,-88.6023,-11.8044,-66.9102,0.0,0.774405,0.0,4,26,0,0.0,-33.2936,0.0,11,4,4,1,0.0,9.61347,6.21
1cnx,-48.3986,-24.3986,-2.1999299999999997,-17.2726,-0.146048,-6.9939100000000005,-8.70743,-2.1999299999999997,-41.6373,-2.0,-33.9027,-1.0,0.536963,0.0,2,20,0,-9.471589999999999,-3.0,0.0,5,6,5,4,0.0,12.5174,7.37
2dw7,-57.2147,-47.2147,-5.72147,-26.5567,-0.386398,-10.8147,-21.9151,-5.2013300000000005,-7.934819999999999,-11.7623,-11.8139,-2.0,12.6467,0.0,6,4,0,-13.0049,-24.0858,-0.586295,2,6,1,1,0.0,2.81418,4.7
1z1h,-83.3554,-63.3554,-2.0838799999999997,-24.3733,-0.145286,-10.0314,-18.5252,-1.9385,-73.7184,-6.1957699999999996,-68.8693,0.0,0.408973,0.0,4,36,0,0.0,-8.18932,0.0,3,6,0,5,0.0,8.349310000000001,8.4
1k1l,-93.3985,-79.3985,-2.83026,-29.1185,-0.199748,-12.0334,-24.7538,-2.4578599999999997,-62.5513,-8.693389999999999,-55.5418,0.0,2.43139,0.0,4,29,0,0.0,-24.616,0.0,7,3,2,1,0.0,6.07695,6.9
1nf8,-94.6622,-84.6622,-5.91639,-37.5667,-0.42228999999999994,-15.5831,-33.5982,-5.91639,-62.6958,-7.31303,-48.3669,0.0,0.41325100000000003,0.0,1,15,0,0.0,-27.0,0.0,1,6,1,2,0.0,6.50669,7.82
1oif,-77.2332,-69.2332,-7.723319999999999,-35.8485,-0.521205,-14.595,-32.1352,-5.14888,-39.3998,-9.28702,-26.1656,0.0,0.052759600000000004,0.0,2,8,0,0.0,-21.6163,0.0,5,3,0,1,1.5191299999999999,0.207748,7.72
2byr,-100.801,-76.8013,-2.05717,-27.5466,-0.14741400000000002,-11.4417,-20.9879,-2.0160299999999998,-97.4581,-2.0,-92.9982,0.0,1.32105,0.0,6,43,0,0.0,-3.89848,0.0,3,9,2,8,0.0,8.970180000000001,8.55
1lzq,-88.6757,-46.6757,-1.77351,-24.0703,-0.128922,-10.0457,-12.6697,-1.6421400000000002,-79.675,-8.24284,-79.7272,0.0,4.81744,-0.057865099999999996,12,38,0,0.0,-21.7403,0.0,7,6,3,3,0.695048,14.4324,8.39
1gno,-25.8826,14.1174,-0.616252,-7.44603,-0.0432976,-3.07251,4.06136,-0.562665,-33.6302,-8.67465,-53.8555,0.0,6.22574,0.0,12,30,0,0.0,-14.5409,0.0,13,6,9,3,1.1781,19.0279,7.7
1c5x,-84.0943,-82.0943,-6.46879,-35.7645,-0.277416,-12.5186,-34.9139,-4.94672,-50.0199,-4.39513,-38.12,0.0,0.29983200000000004,-0.00690465,1,12,0,0.0,-15.7278,0.0,4,0,0,0,0.0,0.138954,6.68
1g9r,-128.567,-96.5667,-3.5713,-38.9369,-0.226233,-15.5216,-29.2455,-3.13577,-94.2432,-19.6703,-68.2336,-2.0,0.810569,-0.0186149,12,24,0,0.0,-34.3462,0.0,8,13,3,7,0.0,7.4586,5.7
1qka,-134.743,-94.743,-4.49143,-43.3643,-0.310763,-17.8025,-30.4911,-3.28641,-91.8688,-17.9929,-62.3788,0.0,0.9822770000000001,0.0,3,27,0,0.0,-47.0205,0.0,16,4,5,0,0.0,9.8516,5.92
1l6m,-47.0089,-41.0089,-4.27353,-21.1373,-0.307027,-8.78709,-18.4394,-4.27353,-15.8875,-0.599337,-16.281,-2.0,0.0,0.0,2,9,0,-10.5195,-1.2188700000000001,0.0,2,4,2,3,0.0,0.0643102,8.1
1sgu,-113.12,-85.1203,-2.51378,-31.8031,-0.183997,-13.3034,-23.9311,-2.4068099999999997,-102.751,-6.762460000000001,-86.7202,0.0,0.10528900000000001,-0.0142118,4,41,0,0.0,-6.06842,0.0,7,5,5,4,0.0,6.18355,5.37
2fzk,-28.9718,-8.97176,-1.15887,-9.9082,-0.0735014,-3.9513800000000003,-3.0683,-1.1143,-13.8644,-9.950560000000001,-20.8763,0.0,2.5678,-0.1,8,17,0,0.0,-21.3538,0.0,5,10,4,4,13.6751,5.11601,3.6
1dqn,-103.469,-87.4691,-4.31121,-35.8707,-0.28641300000000003,-14.527999999999999,-30.3238,-3.83219,-55.2421,-14.1425,-33.5014,-2.0,0.5113489999999999,-0.0277777,3,21,0,-6.0,-27.0474,0.0,9,8,5,4,0.0,1.36942,8
2bfq,-126.57799999999999,-98.5779,-3.51605,-38.3346,-0.22712399999999996,-15.3813,-29.8547,-3.4210300000000005,-99.5664,-10.5689,-75.3846,0.0,0.604498,-0.1,3,33,0,0.0,-22.5928,0.0,9,14,8,8,0.0,6.2396199999999995,6.89
1izi,-107.854,-65.8537,-2.15707,-29.276,-0.156805,-12.2183,-17.8754,-1.96098,-104.431,-11.2643,-84.6216,0.0,0.8089810000000001,0.0,4,46,0,0.0,-23.538,0.0,8,6,3,2,0.0,18.4358,6.59
2fqw,-105.065,-95.0653,-5.52975,-39.3739,-0.39169,-16.2912,-35.6263,-4.56806,-67.2052,-7.81265,-51.0734,0.0,0.237868,0.0,1,18,0,0.0,-22.9815,0.0,6,7,2,4,0.0,1.08826,6.68
1bv7,-166.111,-142.111,-3.07614,-43.9476,-0.21888600000000002,-18.2112,-37.5979,-2.8639900000000003,-139.454,-11.8677,-116.37799999999999,0.0,0.64876,0.0,3,51,0,0.0,-22.7919,0.0,6,7,2,3,0.0,5.52439,9.3
1w4p,-53.5078,-39.5078,-2.67539,-19.7124,-0.173623,-7.92161,-14.5548,-2.43217,-26.1557,-4.2249099999999995,-22.3438,0.0,2.75334,0.0,4,16,0,0.0,-12.8961,-3.0,4,7,2,4,0.0,3.99479,4.74
2jxr,-90.5298,-56.5298,-1.9680400000000002,-25.2662,-0.138475,-10.4308,-15.777000000000001,-1.8106,-88.8866,-8.29464,-75.4142,0.0,0.25553200000000004,-0.0761902,7,39,0,0.0,-11.9036,0.0,6,7,2,5,9.882019999999999,8.59854,7.05
1li2,-55.9111,-53.9111,-7.9873,-29.228,-0.594116,-12.292,-28.1824,-6.98889,-33.4287,-1.0,-30.1142,0.0,0.0,-0.0124913,0,7,0,0.0,-3.0,0.0,1,1,0,1,0.0,0.0,4.04
1n8v,-51.8927,-27.8927,-3.7066199999999996,-21.531,-0.195659,-8.07677,-11.5731,-3.45952,-45.9937,0.0,-43.2682,0.0,0.0,0.0,0,14,0,0.0,-0.0428635,0.0,1,1,0,1,0.0,7.1753800000000005,6.03
1lkk,-97.0149,-53.0149,-2.10902,-27.0761,-0.14445999999999998,-11.0784,-14.796,-2.10902,-76.3157,-10.0,-55.1396,0.0,0.26360300000000003,-0.017587099999999998,2,42,2,0.0,-28.8337,0.0,6,13,4,9,0.0,13.245,6.85
1tuf,-32.6681,-16.6681,-2.51293,-13.8934,-0.17544400000000002,-5.72088,-7.08878,-2.51293,-27.4787,-3.19184,-29.2366,0.0,0.111598,0.0,4,9,0,0.0,-6.40068,0.0,0,4,0,3,0.0,9.9256,4.05
1o2z,-80.8772,-62.8772,-2.31078,-24.725,-0.170822,-10.3768,-19.2222,-2.12835,-64.9523,-8.78218,-52.0353,0.0,0.680477,0.0,4,31,0,0.0,-13.1496,0.0,6,7,1,6,0.0,7.47155,6.11
1t31,-97.2387,-79.2387,-1.98446,-26.573,-0.14498699999999998,-11.1089,-21.654,-2.11388,-94.205,-4.8339099999999995,-80.324,0.0,1.6437099999999998,0.0,3,42,4,0.0,-12.909,0.0,2,6,1,2,0.0,13.3022,8.64
1b46,-122.425,-92.425,-4.70865,-41.3249,-0.327778,-16.9996,-31.1983,-3.70985,-80.7654,-12.7881,-61.3172,0.0,0.554729,-0.00442605,4,22,0,0.0,-36.5187,0.0,10,4,3,1,0.0,5.86638,5.28
1k1j,-93.9182,-75.9182,-2.5383299999999998,-28.1849,-0.17936400000000002,-11.6523,-22.7831,-2.23615,-74.0345,-7.97814,-61.4305,0.0,1.8932,0.0,4,33,0,0.0,-22.4851,0.0,5,4,0,2,0.0,10.3151,7.55
1c87,-79.6251,-75.6251,-4.42362,-30.3827,-0.295756,-12.3314,-28.8564,-4.42362,-44.2134,-9.06548,-39.3338,0.0,4.2708900000000005,0.0,5,13,0,0.0,-23.8067,0.0,1,6,1,2,0.0,2.60414,4.2
2gvj,-91.0145,-75.0145,-3.13843,-29.624000000000002,-0.232475,-12.4413,-24.4162,-3.13843,-89.9096,-1.41079,-79.3205,0.0,0.019981,-0.1,1,28,0,0.0,-3.0,0.0,3,3,3,2,0.0,9.24519,9.52
1afk,-48.2094,-30.2094,-1.55514,-15.3466,-0.09600639999999999,-6.06534,-9.616610000000001,-1.55514,-29.7174,-6.923260000000001,-31.024,0.0,7.8141300000000005,-0.09268580000000001,6,24,1,0.0,-16.8165,0.0,5,13,4,8,0.0,7.599530000000001,6.62
1kpm,-61.161,-39.161,-1.9729299999999999,-19.4695,-0.143349,-8.12421,-12.4662,-1.9112799999999999,-69.0349,-1.59574,-66.4398,0.0,0.0,-0.0412766,6,25,0,0.0,-3.0,0.0,1,2,0,2,3.01821,12.8943,5.8
1jcx,-64.2214,-26.2214,-2.56886,-21.9634,-0.155802,-8.62933,-8.96759,-2.47005,-34.8819,-12.1958,-21.0107,-1.0,3.8071,0.0,4,21,0,0.0,-39.8186,0.0,8,12,7,4,0.0,14.6142,5.15
4std,-84.1847,-76.1847,-4.20924,-31.0139,-0.24894699999999997,-12.0835,-28.0667,-4.20924,-64.8002,-1.0,-59.3795,0.0,0.00477963,0.0,1,19,0,0.0,-2.94915,0.0,2,2,2,1,0.0,1.00474,10.33
1jao,-76.4049,-60.4049,-3.47295,-27.2676,-0.236988,-11.1427,-21.5575,-3.1835400000000003,-58.1029,-4.88243,-52.2542,0.0,0.34074,-0.0664054,2,20,0,0.0,-13.7775,0.0,4,3,2,0,0.0,6.00661,5.92
1h0a,-52.9675,-24.9675,-2.2069799999999997,-18.3628,-0.126389,-7.07799,-8.65576,-2.2069799999999997,-23.2187,-10.4981,-9.60944,0.0,3.00103,0.0,3,21,0,0.0,-23.6958,0.0,8,12,8,4,0.0,6.39285,5.44
1yfz,-73.6261,-61.6261,-3.20114,-25.8894,-0.212671,-10.4855,-21.6698,-3.3466400000000003,-28.4556,-6.628539999999999,-18.7545,-1.0,3.34111,-0.0174558,2,19,2,-12.0,-18.6578,0.0,5,9,4,6,0.0,2.14298,4.35
1qy1,-63.1599,-57.1599,-5.263330000000001,-27.5876,-0.379973,-11.4871,-24.9669,-4.85846,-39.9794,-0.815896,-36.4904,0.0,0.0427999,0.0,0,12,0,0.0,-2.2235400000000003,-3.0,2,3,1,2,0.0,0.461859,6.52
1fq5,-129.174,-107.17399999999999,-2.08345,-32.6371,-0.15377000000000002,-13.6901,-27.0786,-1.9279700000000002,-108.626,-10.4757,-94.1014,0.0,0.307748,-0.0652678,5,57,0,0.0,-17.368,0.0,6,6,1,2,0.0,7.1177399999999995,8.4
1mrw,-86.1096,-66.1096,-2.32729,-25.8415,-0.16319,-10.6561,-19.8395,-2.15274,-83.4833,-7.68492,-81.7728,0.0,5.20707,0.0,4,33,0,0.0,-5.53991,0.0,4,5,1,5,0.0,10.0577,9.7
1ksn,-130.666,-112.666,-3.9595800000000003,-40.7372,-0.291987,-17.083,-35.1254,-3.62961,-106.054,-5.40455,-98.2216,0.0,0.621538,-0.0321716,5,28,0,0.0,-16.5383,0.0,5,3,2,2,0.0,4.4346,9.4
1fjs,-73.5939,-53.5939,-1.93668,-21.8901,-0.139512,-9.10817,-15.9412,-1.7949700000000002,-80.4041,-3.8323199999999997,-74.5207,0.0,0.6167239999999999,-0.1,6,32,0,0.0,-14.8659,0.0,6,6,3,6,0.0,19.7566,9.96
1ur9,-108.044,-80.0444,-2.77037,-31.8601,-0.194141,-13.1353,-23.6035,-2.57248,-87.3971,-9.96568,-69.5127,0.0,3.3715900000000003,0.0,4,35,0,0.0,-19.6167,0.0,8,12,5,7,4.56083,5.70452,5.77
2fqo,-67.4052,-43.4052,-3.96501,-26.2146,-0.251242,-10.450999999999999,-16.8808,-3.5476400000000003,-33.5448,-10.0812,-25.8945,-2.0,0.8332209999999999,-0.05902090000000001,6,11,0,-6.0,-15.9632,0.0,7,6,4,2,0.0,2.9636099999999996,6.43
1e1x,-65.3855,-57.3855,-3.6325300000000005,-24.9492,-0.260193,-10.3614,-21.8967,-3.2692799999999997,-38.7234,-4.11164,-30.2472,0.0,0.349614,-0.1,2,16,0,0.0,-9.8874,0.0,4,5,2,3,0.0,0.8872209999999999,5.89
1jlr,-74.6887,-54.6887,-2.33402,-23.5255,-0.14386600000000002,-9.293,-17.2259,-2.33402,-39.7774,-8.59194,-34.3713,0.0,4.86759,0.0,4,28,0,0.0,-32.0662,0.0,6,13,5,7,0.0,7.74622,3.33
1bxq,-103.68799999999999,-63.688,-2.41135,-29.5964,-0.165457,-12.1166,-18.1789,-2.16017,-90.8061,-11.0385,-74.92699999999999,0.0,5.743130000000001,-0.1,2,41,0,0.0,-20.6442,0.0,6,7,1,4,1.34697,11.6202,7.38
1pb8,-82.4435,-74.4435,-11.7776,-43.098,-0.784458,-17.47,-38.9159,-7.494860000000001,-32.6312,-9.9074,-18.5455,0.0,0.192997,0.0,2,5,0,0.0,-34.4229,0.0,4,3,0,0,0.0,1.25568,5.15
1x8r,-121.95700000000001,-99.9573,-4.87829,-41.7088,-0.302516,-16.509,-34.1849,-4.51694,-55.7508,-20.9624,-36.7559,0.0,7.25091,0.0,6,19,0,0.0,-67.7062,-2.30974,4,12,2,1,0.0,9.7698,6.12
1p19,-50.9918,-34.9918,-2.21703,-17.9304,-0.146438,-7.247999999999999,-12.3043,-2.03967,-22.8169,-9.88797,-23.5968,0.0,2.7008400000000004,-0.055522,5,18,0,0.0,-17.5015,0.0,7,9,5,5,0.0,3.7759,4.11
1jqy,-62.4869,-36.4869,-1.8935400000000002,-19.4813,-0.13225599999999998,-8.02289,-11.3754,-2.0829,-55.651,-7.0,-46.159,0.0,0.358416,0.0,5,23,5,0.0,-15.0523,0.0,6,10,4,6,9.03898,8.42018,4.92
1fpc,-66.0931,-46.0931,-1.88838,-20.2054,-0.13122,-8.30687,-14.0912,-1.7863,-70.6144,-3.4131099999999996,-58.151,0.0,1.1974200000000002,0.0,2,33,0,0.0,-8.00008,0.0,6,3,4,2,0.0,15.2944,7
2b4l,-70.0825,-66.0825,-8.76031,-35.0413,-0.5982390000000001,-14.3229,-33.0413,-8.76031,-44.7205,-3.0,-36.975,0.0,0.095716,0.0,0,8,0,0.0,-8.89107,0.0,0,2,0,0,0.0,0.721659,4.77
1i9m,-39.8619,-29.8619,-1.8119,-14.225999999999999,-0.12253599999999999,-5.79597,-10.6572,-1.8119,-13.8939,-3.0,-26.7638,-0.957448,11.7679,0.0,7,15,0,-12.0,-3.0,0.0,2,4,2,2,0.0,3.8543300000000005,8.48
1l83,-51.2474,-51.2474,-8.54124,-28.2026,-0.6561100000000001,-11.9887,-28.2026,-8.54124,-31.7032,0.0,-30.748,0.0,0.0,-0.1,0,6,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3.4
1nz7,-80.9094,-42.9094,-1.72148,-22.4199,-0.12081199999999999,-9.24774,-11.8901,-1.6856099999999998,-73.60600000000001,-12.4574,-62.3609,0.0,0.289498,0.0,6,41,0,0.0,-34.422,0.0,3,10,2,4,0.0,21.8172,7.12
1lbf,-97.9707,-69.9707,-4.25959,-34.4498,-0.27972800000000003,-13.8988,-24.6041,-3.9188300000000003,-65.7719,-12.3399,-43.9021,0.0,0.0824799,0.0,3,20,0,0.0,-23.6734,0.0,6,8,4,1,0.0,4.5556,7.85
1a4r,-86.12,-68.12,-3.07571,-28.3608,-0.195633,-11.321,-22.4331,-2.96965,-57.2881,-7.0,-42.6602,0.0,3.32634,0.0,3,24,1,0.0,-22.9356,0.0,8,10,6,7,0.0,5.53391,6.66
1ec9,-51.8841,-37.8841,-3.99108,-22.0658,-0.26866799999999996,-8.976239999999999,-16.1117,-3.45894,-17.9007,-9.59455,-14.8933,-2.0,10.2145,0.0,8,5,0,-18.0,-18.8989,0.0,4,7,2,1,15.2239,2.74427,3.1
1r6n,-63.9275,-53.9275,-1.55921,-18.5393,-0.105244,-7.548439999999999,-15.6392,-1.8265,-66.1196,-3.23679,-64.0607,0.0,0.143609,-0.1,5,30,6,0.0,-5.8481,0.0,1,8,1,6,6.41836,9.535,7.4
1tng,-59.2734,-55.2734,-7.40917,-29.6367,-0.518995,-12.2169,-27.6367,-5.38849,-30.9185,-3.60045,-22.6353,0.0,0.12037,0.0,1,7,0,0.0,-9.48683,0.0,3,0,0,0,0.0,0.386216,2.93
1cgl,-94.1397,-56.1397,-2.09199,-26.4668,-0.15044200000000002,-11.0062,-15.7833,-1.96124,-73.6568,-7.687189999999999,-60.5159,-2.0,2.95365,-0.0850015,4,40,1,-1.26678,-21.5458,0.0,5,6,1,2,0.0,9.92985,6.87
1g2k,-115.206,-89.2063,-2.56014,-32.3896,-0.182368,-13.4266,-25.0798,-2.4512,-104.209,-9.5394,-89.2508,0.0,0.270996,-0.1,6,39,0,0.0,-15.3068,0.0,3,7,1,4,0.0,10.7017,7.96
1mue,-103.775,-87.7746,-3.24295,-32.6869,-0.221818,-13.3678,-27.6473,-3.05219,-86.6389,-3.7342,-77.0,0.0,1.66608,-0.0638725,3,29,0,0.0,-8.53812,0.0,3,4,1,3,0.0,4.55799,8.64
2ez7,-21.3634,-13.3634,-1.94213,-9.60595,-0.137685,-3.97566,-6.00879,-1.7802900000000002,-3.68759,-1.7718900000000002,-8.125810000000001,0.0,3.94855,-0.1,3,8,0,0.0,-1.2611,0.0,5,3,4,3,0.0,1.4653200000000002,4.36
1mu8,-101.256,-85.2555,-3.16424,-31.8935,-0.22680799999999998,-13.2484,-26.8538,-2.89301,-84.5649,-2.98603,-76.8769,0.0,0.63003,0.0,3,29,0,0.0,-6.14763,-3.0,5,5,2,4,0.664955,4.57763,9
1kdk,-90.1747,-88.1747,-4.29403,-32.6847,-0.310487,-13.6167,-31.9598,-4.09885,-63.3986,-3.8965199999999998,-56.1497,0.0,0.202854,0.0,1,20,0,0.0,-9.0,0.0,1,2,0,0,0.0,0.0,9.05
