name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
1oyq,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,15,0,0,0,11,0,6,0,15,0,0,1,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,4,14,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029384940297791997,0,0.026964560111885846,0,0,0,0.028750199653555845,0,-0.02160584327655907,0,-0.03573469948425588,0,0,-0.0004057108095948915,0,0,0,0,0,0.016628012676814845,0,0,0,0.17858634744099788,0,0,0,0,0,0,0,-0.1895372478921483,-0.013318623275889254,-0.08207424706465816,0,0,0,0,0,0,0,0,0,0,0,0.10501665087233873,0,0,0,-0.1789408585851821,-0.04533536379562499,-0.4404991553349963,0,0,-0.0038179247543229703,0,0,0,0,0,0,0,0,0,0.03439797207396955,0,0,0.03401550586017755,0.025800614054853597,0.5433624797861479,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,0,5,0,4,3,3,0,0,0,13,6.96
1c70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,42,0,0,0,15,0,6,0,15,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.020762007610606738,0,0,0,0.0023877959545653945,0,-0.0009618488492796496,0,-0.02403032085820723,0,0,0,0,0,0,0,0,0.020827785453281695,0,0,0,0.145140698239291,0,0,0,0,0,0,0,-0.015419697016204041,0,-0.5559267550153413,0,0,0,0,0,0,0,0,0,0,0,0.07264150765196851,0,0,0,-0.054507027026319724,0,-0.4144680892348553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07527938997920221,0,0,0,0,0.5079910632695965,0,0,0,0,0,0,0,0,20,0,19,0,0,5,0,4,0,5,0,0,0,14,10.3
1b3h,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,23,0,9,0,8,0,0,0,0,0,0,0,0,9,0,0,0,47,0,0,0,0,0,0,0,14,0,40,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,23,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00880894482540215,0,0,0,0.05746899782945128,0,-0.004246423327539657,0,-0.004361444861765307,0,0,0,0,0,0,0,0,0.012344690021041738,0,0,0,0.5003539916623583,0,0,0,0,0,0,0,-0.12473842774638742,0,-0.6260173458978063,0,0,-0.0015587772443280603,0,0,0,0,0,0,0,0,0.3334797165630933,0,0,0,-0.42218364252003177,0,-1.4266890560841108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007354608903387394,0,0.475013065808679,0,0,0,0,0.07114305520452831,0,0,0,0,0,0,0,0,0,0,21,0,0,11,0,5,0,4,0,0,0,18,6.21
3nik,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,49,0,0,0,0,0,0,0,20,0,34,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,9,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07052595878270687,0,0,0,0.4499191826318283,0,0,0,0,0,0,0,-0.14270018176823543,0,-0.9090141792441184,0,0,-0.006364393409048872,0,0,0,0,0,0,0,0,0.10668953389718168,0,0,0,-0.12989953229290535,0,-1.4168502720904892,0,0,-0.008891648848727176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446395089007931,0,0,0.010980100339811246,0,0.06137891395576516,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,7,0,7,0,0,0,15,3.45
1cnx,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,9,0,0,0,12,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0.005668948348884061,0,0.0008532993498077291,0,0,0,0.03500437643880475,0,-0.001816482094374606,0,-0.021417703110866344,0,0,0,0,0,0,0,0,0.002543011656001271,0,0,0,0.03902630017608576,0,0,0,0,0,0,0,0,-0.007922436127865359,-0.06560412661244779,0,0,0,0,0,0,0,0,0,0,0,0.03935923053476622,0,0,0,0,-0.05651470253763457,-0.12616428334105056,0,0.015896595499679193,0,0,0,0,0,0,0,0,0,0,0.059046615626225374,0,0,0,0.01945019896371693,0.04884317114795993,0,-0.024714649086825424,0,0,0.022514301487209468,0,-0.0290617109885084,0,0,0,0,0,0,6,0,7,0,0,5,0,2,1,5,0,1,0,12,7.37
1hn4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,23,0,7,0,13,0,0,0,0,0,0,0,2,0,24,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,9,2,0,2,0,0,0,0,0,0,0,-0.00575799204048314,0,-0.013686484383568447,0,0,0,0,0,-0.06806825221763849,0,0,0,0,0,0,0,0,0.04240953029695761,0,-0.03792810069627049,0,0.02810476856955054,0,0,0,0,0,0,0,-0.02066376843931875,0,-0.3333781605974469,0,0,-0.00568781016405694,0,0,0,0,-0.014713167239612504,0.05092304182217705,0.07666749180633486,0,0,0,0,0,0,0,-0.20326545554606013,0.04618957269332173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17881164103063424,-0.040112173318638124,0,0,0,0.6167263652848232,-0.10058370645001238,0,0.02340904486193804,0,0,0,0,0,0,0,22,0,3,0,0,0,0,6,1,0,0,24,3.82
2dw7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.012235490385637461,0,0,0,0.01831476924383491,0,0,0,-0.09009546625011668,0,0,0,0,0,0,0,0,0.011282304129092832,0,0,0,0.5587674131131742,0,0,0,0,0,0,0,-0.15559325174431052,0,-0.6880763798397191,0,0,0,0,0,0,0,0,0,0,0,0.1863403133879695,0,0,0,-0.06696309738666167,0,-1.926791444479614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5402675466722765,0,0,0,0,1.577593282743821,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,6,0,0,0,5,4.7
1z1h,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,22,0,0,0,0,0,0,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0031457240606125357,0,0,0,0.000528003829540567,0,0,0,-0.003152818109358106,0,0,0,0,0,0,0,0,0.02626895114516579,0,0,0,0.17333616559851212,0,0,0,0,0,0,0,-0.002615399256177419,0,-0.46303602146713746,0,0.00014080307086148132,0,0,0,0,0,0,0,0,0,0.019494199243460474,0,0,0,-0.06386111922572231,0,-0.35855679979154104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12625864467280132,0,0,0,0,0.5247326610136428,0,0,0,0,0,0,0,0,12,0,18,0,0,3,0,3,0,6,0,1,0,10,8.4
1k1l,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,14,0,0,0,9,0,4,0,13,0,0,1,0,0,0,0,0,7,0,0,0,19,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,1,0,0,2,0,1,0,0,0,0,0,0,0.00014842226824636563,0,0.0017696958401775828,0,0,0,0.030852740861447334,0,0.0005239588865647428,0,-0.01589516663030832,0,0,-0.0005411950706714272,0,0,0,0,0,0.025332114544992138,0,0,0,0.1823018182951957,0,0,0,0,0,0,0,-0.1929160900751657,0,-0.22684070470710294,0,0,0,0,0,0,0,0,0,0,0,0.09467601445460765,0,0,0,-0.21775275801843372,-0.022091577010104845,-0.5246781283471265,0,0.014779455788648236,-0.003993130095728904,0,0,0,0,0,0,0,0,0,0,0,0,0.06152998529524783,0,0.6185509122464328,0,-0.023555995719030474,0,0,0.041949877479715805,0,-0.02121088670477735,0,0,0,0,0,0,16,0,8,0,0,7,0,5,0,3,0,1,0,8,6.9
1nf8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.012889140270529642,0,0,0,0.010144105452674163,0,0,0,-0.08311299687134156,0,0,0,0,0,0,0,0,0.08426908061871667,0,0,0,0.17238626572766827,0,0,0,0,0,0,0,-0.12478292525968819,0,-0.5815568905159866,0,0,0,0,0,0,0,0,0,0,0,0.01059555294575002,0,0,0,-0.024738481413007104,0,-0.935924696063359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5303485734190857,0,0,0,0,0.14441603530877078,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,6,0,0,0,5,7.82
2fdp,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,17,0,0,0,12,0,2,0,14,0,0,0,0,0,0,0,0,10,0,3,0,38,0,0,0,0,0,0,0,11,0,33,0,0,0,0,0,0,0,2,2,1,0,10,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,-6.402987682604225e-06,0,0.006993923521647763,0,0,0,0.02741490657948548,0,-0.00458144101978641,0,-0.024824912843442983,0,0,0,0,0,0,0,0,0.01549572437902432,0,-0.04577721052502845,0,0.4265194851256776,0,0,0,0,0,0,0,-0.10562128489624568,0,-0.4399395578959048,0,0,0,0,0,0,0,-0.0276619781208377,0.0285523741859037,0.017575670037623704,0,0.14513519514906736,0,0,0,-0.17353679444512896,0,-1.070013308485955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3046013648444328,0,0,0,0,0.08614590819065021,0,0,0,0,0,0,0,0,18,0,15,0,1,5,0,4,0,3,0,0,0,15,7.59
1oif,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.012606596683177878,0,0,0,0.0362686353305603,0,0,0,-0.07211015740098788,0,0,0,0,0,0,0,0,0.031754780412120126,0,0,0,0.2490264688732743,0,0,0,0,0,0,0,-0.1262102930532155,0,-0.5692955313842324,0,0,0,0,0,0,0,0,0,0,0,0.19372713570516928,0,0,0,-0.20789270622564718,0,-0.9778336111144202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3382565026365505,0,0,0,0,0.39325122520965633,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,1,0,3,0,0,0,4,7.72
2byr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,4,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0.00015450030830860013,0,0.039202779613220745,0,0,0,0.026197405081582092,0,0,0,-0.03911312361550712,0,0,0,0,0,0,0,0,0.057790889958011245,0,0,0,0.09748026920972712,0,0,0,0,0,0,0,-0.06042958965545877,0,-0.15988166056782138,0,0,-0.009091592433963007,0,0,0,0,0,0,0,0,0,0,0,0,-0.014157750330821268,0,-0.11679710463272588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005656577626012309,0,0,0,0,0.1236027128023188,0,0,0.011272746829310832,0,0,0,0,0,10,0,27,0,0,3,0,2,0,10,0,0,0,14,8.55
3fql,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,22,0,0,0,14,0,7,0,10,0,0,5,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,0,3,0,20,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,0,0,0,0,0,0.0004927755459621152,0,0.024841325374355558,0,0,0,0.018807375934623703,0,-0.006258806766236985,0,-0.03425670051816526,0,0,-0.007240367627454124,0,0,0,0,0,0.00954259418368469,0,-0.0018839336982098937,0,0.08665674538907178,0,0,0,0,0,0,0,-0.047143832222632784,0,-0.20552344705332182,0,0,-0.007566058738804207,0,0,0,0,0,0,0,0,0.025305803829097424,0,0,0,-0.030946022354739342,0,-0.12314385170860583,0,0,-0.018026156978590988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08525465430332271,0,0,0.016532795872906188,0,0.02517574774816865,0,0,0.024154328817285298,0,0,0,0,0,17,0,5,0,1,2,0,2,0,5,0,1,0,8,7.15
3hzm,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007069689099734333,0,0,0,-0.022069103953350447,0,0,0,0,0,0,0,0,0.040030982805178736,0,0,0,0.2439550799733158,0,0,0,0,0,0,0,-0.0638006148129335,0,-0.5371854189584228,0,0,0,0,0,0,0,0,0,0,0,0.16392396077205465,0,0,0,-0.1233840719965701,0,-0.9166675615141939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3184107373228737,0,0,0,0,0.4344590343820186,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,8,0,0,0,8,5.52
3cd7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,18,0,4,0,8,0,0,0,0,0,0,0,0,6,0,5,0,30,0,0,0,0,0,0,0,8,1,24,0,0,0,0,0,0,0,5,4,2,0,7,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.03762039379866963,0,0,0,0.0544181819240397,0,-0.011308906001021272,0,-0.03713165584346667,0,0,0,0,0,0,0,0,0.017215003334632203,0,-0.06137272697889956,0,0.28791094094469877,0,0,0,0,0,0,0,-0.04353057519790359,-0.0019795976617334185,-0.4469584331684434,0,0,0,0,0,0,0,-0.07237275160640112,0.07637330846495434,0.0447319121786331,0,0.10538392922107317,0,0,0,-0.05965000836850984,0,-1.4235627363335661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079025077599778,0,0,0,0,0.5301251184567958,0,0,0,0,0,0,0,0,22,0,11,0,2,3,0,2,0,5,0,0,0,14,7.84
1lzq,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,28,0,0,0,17,0,6,0,8,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,0,0,0,0,0,8,0,49,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0,0.001505233580096871,0,0,0,-0.005652817660709302,0,-0.0020548306010695428,0,0.006406541019387777,0,0,0,0,0,0,0,0,0.05338203706668654,0,0,0,0.23033681184271582,0,0,0,0,0,0,0,-0.10046703883437602,0,-0.8954623607965477,0,0,0,0,0,0,0,0,0,0,0,0.03483116474780247,0,0,0,-0.10397034283259651,0,-0.8960772562494546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49265061441188707,0,0,0,0,0.43805151804283,0,0,0,0,0,0,0,0,18,0,20,0,0,7,0,5,0,7,0,0,0,21,8.39
2i19,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,12,0,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,-0.00020818730810472154,0,0.007905540146716208,0,0,0,0.009828934267532095,0,-0.006903869129363645,0,-0.0322576849627977,0,0,0,0,0,0,0,0,0.007088086077798112,0,0,0,0.04804257030275446,0,0,0,0,0,0,0,0,0,-0.368827612901265,0,0,0,0,0,0,0,0,0,0,0,0.08869926367527309,0,0,0,-0.04889279606495464,0,-1.2219770768347682,0.15198924917506762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700295275836133,-0.04824935043436379,0,0,0,0.5394395293078156,0,0,0,0,0,0,0,0,5,0,2,0,0,3,0,2,0,6,2,0,0,5,7.8
3isj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,7,0,5,0,6,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0.00448038989336384,0,0.02355254619000612,0,0,0,0.030059967611940182,0,-0.044439053270746015,0,-0.028000909925327208,0,0,0,0,0,0,0,0,0.014444584021003702,0,0,0,0.05845889015484586,0,0,0,0,0,0,0,-0.06624814123993217,0,-0.22182306565585197,0,0,0,0,0,0,0,0,0,0,0,0.023391114230424656,0,0,0,-0.03820673458613248,-0.007605574608541051,-0.11000223313353868,0,0.027087238216507437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036399031613854285,0.012707866209292143,0.11038381983708864,0,-0.04463294210977979,0,0,0.07077655325085083,0,0,0,0,0,0,0,0,8,0,3,0,0,1,0,1,1,4,0,1,0,3,3.68
1gno,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,39,0,0,0,0,0,0,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06149849549040271,0,0,0,0.37821991756973455,0,0,0,0,0,0,0,-0.2295683672182228,0,-0.6548802775007081,0,0,0,0,0,0,0,0,0,0,0,0.1407501138155201,0,0,0,-0.2310477715701203,0,-0.5025586124971387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045888983366532424,0,0.35086208759455634,0,0,0,0,0.6355863832450186,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,8,0,6,0,0,0,20,7.7
3pcj,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,11,0,0,0,6,0,2,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0.001814337297786369,0,0.024421138499281375,0,0,0,0.05129894788528332,0,-0.0248441939891765,0,-0.04845917438729874,0,0,0,0,0,0,0,0,0.007606410281038185,0,0,0,0.017815613845070695,0,0,0,0,0,0,0,-0.0009417761930086232,0,-0.05026545504433273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192079773166981,0,-0.26748987858893924,0,0,0,0,0,0,0,0,0,0,0,0,0.04538660550870164,0,0,0.009830277711884987,0,0.05248139084964385,0,0,0,0,0.12753957551467152,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,4,0,0,0,1,7.22
1f73,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,42,0,0,0,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0018986644053806728,0,0,0,0,0,0,0,-0.007091387202372942,0,0,0,0,0,0,0,0,0.0327187120805706,0,0,0,0.43406780431445985,0,0,0,0,0,0,0,-0.047707365368595614,0,-0.9941838719213013,0,0,0,0,0,0,0,0,0,0,0,0.11576792812127076,0,0,0,-0.09066042422906426,0,-1.4429916131147043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34236667009633837,0,0,0,0,1.0625726120763508,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,1,0,9,0,0,0,15,2.39
4fm8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005419044535807465,0,0.00980840333508485,0,-0.000994143592606101,0,0,0,-0.010918366934463186,0,-0.008066539727272865,0,0,0,0,0,0,0,0,0.018275700287575084,0,-0.0298585940340896,0,0.03236915851335556,0,0,0,0,0,0,0,-0.0038572409662734897,0,-0.19047965862295346,0,0.008053896340562543,0,0,0,0,0,-0.01763459172472827,0.04018496238022758,0.01599166340469592,0,0,0,0,0,0,0,-0.14109769188369933,0,0.01470753327972341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501234348398486,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,1,1,0,2,1,3,0,1,0,5,5.98
