name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
3pxf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6.193898633712496e-05,0,0.0009972477383205624,0,0,0,0.004999162696440201,0,-0.0030195448845649468,0,-0.03306745598319482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04966007939721621,0,0,0,0,0,0,0,0,0,0,0,0.007157324131637977,0,0,0,-0.01575347952168279,0,-0.37889413381581316,0,0.018990823678320737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10066181604353333,0,-0.0027970547957582997,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,1,0,3,0,1,0,3,4.43
3cyx,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,24,0,0,0,40,0,0,0,0,0,0,0,10,1,40,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.002109839840694408,0,0,0,0.0004218475608738275,0,-0.00357037036084473,0,-0.002738242064912997,0,0,0,0,0,0,0,0,0.04522510675399473,0,0,0,0.3000715111706157,0,0,0,0,0,0,0,-0.11824947686276027,-0.014973903321332263,-0.683324086449222,0,0,0,0,0,0,0,0,0,0,0,0.08365278699883166,0,0,0,-0.22377931140801188,0,-0.48281566395768355,0,0,0,0,0,0,0,0,0,0,0,0,0.020830485393654147,0,0,0.07841808200407066,0,0.2634301920694364,0,0,0,0,0.608192482084647,0,0,0,0,0,0,0,0,12,0,26,0,0,7,0,5,1,5,0,0,0,14,8
3gnw,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,25,0,2,0,14,0,3,0,14,0,0,2,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,4,1,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,5,0,1,1,0,0,0,0,0,0.0035185835050584174,0,0.013591986844551693,0,-0.0006211183586121995,0,0.026286857738637117,0,-0.005726850069374638,0,-0.0473514888917595,0,0,-0.007287719895636778,0,0,0,0,0,0.06834543621225608,0,0,0,0.10441346522860352,0,0,0,0,0,0,0,-0.041278141617703976,-0.014390502759043978,-0.3328835476136357,0,0,0,0,0,0,0,0,0,0,0,0.0427761593846911,0,0,0,-0.03536663986239472,-0.02455346308311341,-0.2668831771480805,0,0.0163634493046849,0,0,0,0,0,0,0,0,0,0,0.032679199815918186,0,0,0,0,0.19535746070299875,0,-0.014744674951967436,0,0,0.13704107915679323,0,-0.010884914721852637,0.016081459096833752,0,0,0,0,0,23,0,11,0,1,1,0,1,2,5,0,1,0,6,9.1
3f3c,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,10,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,2,0,5,0,18,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,1,1,2,0,5,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,-0.000623276208151531,0,0.004190382022251225,0,0,0,0.00738388397912024,0,0,0,-0.06018945384511766,0,0,0,0,0,0,0,0,0.023990774712378496,0,-0.027853914401412234,0,0.2834710554559077,0,0,0,0,0,0,0,-0.05030455336043761,0,-0.47094923482828877,0,0,0,0,0,0,0,-0.00838147965762473,0.019359854850295524,0.029784441362919523,0,0.08062526234029066,0,0,0,-0.11318662569259505,0,-0.7533815020864356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005949448086462805,0,0.3682103760981471,0,0,0,0,0.28994795546416163,0,0,0,0,0,0,0,0,6,0,3,0,1,3,0,1,0,2,0,0,0,4,6.02
1oyt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,15,0,0,0,9,0,6,0,11,0,0,0,0,0,0,0,0,7,0,5,0,16,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,5,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00014101457620817442,0,0.01126227621113581,0,0,0,0.005527849369296861,0,-0.006988275229212638,0,-0.018267452008891533,0,0,0,0,0,0,0,0,0.04921680445828174,0,-0.03964005630094463,0,0.13288426987795127,0,0,0,0,0,0,0,-0.13254358824687357,-0.019460028420765378,-0.14948147534244985,0,0,0,0,0,0,0,0,0.01787474609427338,0.03214455289723085,0,0.03885188836518745,0,0,0,-0.07875941239355405,0,-0.3535100810129487,0,0,-0.004521967035437267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47739522066080226,0,0,0.009176016556447094,0,0.023435704875061008,0,0,0,0,0,0,0,0,12,0,11,0,1,5,0,4,0,2,0,0,0,5,7.24
3n86,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,22,0,0,0,12,0,2,0,12,0,0,0,0,0,0,0,0,10,0,0,0,32,0,0,0,0,0,0,0,7,4,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0004864708018081176,0,0.01185497416171748,0,0,0,0.04660699873517477,0,-0.004395082939936899,0,-0.07784450523679601,0,0,0,0,0,0,0,0,0.03371522119260297,0,0,0,0.2392227350711016,0,0,0,0,0,0,0,-0.09092466467903822,-0.04122742336430375,-0.7956164286969789,0,0,0,0,0,0,0,0,0,0,0,0.12025477783443164,0,0,0,-0.11734303979883365,-0.04808568420661551,-0.767846543004662,0,0,0,0,0,0,0,0,0,0,0,0,0.07209373368560087,0,0,0,0,0.5731173949264926,0,0,0,0,0.37158116190571516,0,0,0,0,0,0,0,0,6,0,10,0,0,4,0,1,0,6,0,0,0,8,5.64
3uex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002037479191326996,0,0,0,0.022701512903657822,0,0,0,0,0,0,0,0,0,-0.04342732951054787,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06605603531590092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01388079568785429,0,0,0,0,0.12780167804281767,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,16,6.92
2brb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,7,0,3,0,15,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001359933757527142,0,0.005051837806897617,0,0,0,0.030314784736928724,0,-0.016820691962132813,0,-0.03745537696279562,0,0,0,0,0,0,0,0,0.0009150332736569183,0,0,0,0.04587038916068359,0,0,0,0,0,0,0,-0.0011559377324680987,-0.021890236222944004,-0.04038110904530069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022043707746034903,-0.035923169606229904,0,0,0,0,0,0,0,0,0,0,0,0,0.018161008478482156,0,0,0,0.02304574088916077,0.02620994746793919,0,0,0,0,0.024344106128965984,0,0,0,0,0,0,0,0,18,0,2,0,0,2,0,1,2,2,0,0,0,5,4.86
3kgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0038922037764930984,0,0,0,0.0015494859487320436,0,-0.0015692353308869025,0,-0.0031423181564518526,0,0,0,0,0,0,0,0,0.05199934984804763,0,0,0,0.20561251079072818,0,0,0,0,0,0,0,-0.053043252214148004,0,-0.17271283480209557,0,0,0,0,0,0,0,0,0,0,0,0.0797656145155795,0,0,0,-0.08744690399754637,0,-0.5329212209683685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563680680154137,0,0,0,0,0.06629675265240677,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,1,0,2,0,0,0,3,2.57
3ivg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,26,0,0,0,16,0,5,0,17,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,4,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,14,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,4,0,1,0,0,0,0,0,0,0.004202041321449396,0,0.046628106562503144,0,0,0,0.037177997461844435,0,-0.026753591686313003,0,-0.09014005866284197,0,0,0,0,0,0,0,0,0.0365652306837001,0,0,0,0.0725242690577136,0,0,0,0,0,0,0,-0.05087074283101191,0,-0.34032278567852775,0,0.013554638463461222,0,0,0,0,0,0,0,0,0,0.007139188117914579,0,0,0,-0.016177656267807084,-0.018064411294860812,-0.4111108886891287,0,0.02867186575468452,0,0,0,0,0,0,0,0,0,0,0.035034293908927025,0,0,0,0,0.2121110647775721,0,-0.02649228380940693,0,0,0.148029152713319,0,-0.018421757686691062,0,0,0,0,0,0,16,0,4,0,0,1,0,1,1,6,0,1,0,7,4.3
3dxg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,6,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0.001140404973701569,0,0.01554764115023676,0,0,0,0.05015965539823382,0,-0.03105276013130403,0,-0.13389911560591516,0,0,0,0,0,0,0,0,0,0,0,0,0.020956187680606902,0,0,0,0,0,0,0,-0.01090293097104396,0,-0.10258770398862019,0,0,0,0,0,0,0,0,0,0,0,0.04919619314075417,0,0,0,-0.06721545872105292,-0.03420764099366399,-0.14587667808091945,0,0,0,0,0,0,0,0,0,0,0,0,0.057017287050200156,0,0,0.024103074108844012,0,0.11050811665440702,0,0,0,0,0.1025160320670137,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,2,0,9,1,0,0,8,2.4
2y5h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,10,0,5,0,10,0,0,1,0,0,0,0,0,6,4,0,0,3,0,3,1,2,0,0,0,3,1,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0.031212628256015507,-0.001268061969006608,0,0,0.08857688248899574,0,-0.04971047128356766,0,-0.07588772950441242,0,0,-0.0005995450875046823,0,0,0,0,0,0.04221409245207883,-0.010437847901850778,0,0,0.02294060909656121,0,-0.010431438413418937,0.00728681520311645,0.011287726203455008,0,0,0,-0.05590786945293273,-0.00996211249668496,-0.09394986790695498,0,0,-0.009073793473788684,0,0,0,0,0,0,0,0,0,0,0,0,-0.016758842513578214,-0.02396541562028346,-0.06203254477582135,0,0,-0.003922235814624982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019453617321745952,0.08321718491774308,0,0,0.013688158363142633,0,0.09212280847965601,0,0,0.013048084163372393,0,0,0,0,0,11,0,11,1,0,1,0,3,1,3,0,0,1,6,5.79
3g0w,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,10,2,5,0,2,0,1,0,3,0,0,2,0,0,0,0,0,7,5,4,0,6,0,0,1,1,0,0,0,1,3,13,0,0,2,0,0,0,0,0,0,4,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0002575972877060079,0,0.003971835128069404,-0.00017075583363915147,-0.003022317019362088,0,6.312860877047574e-05,0,-0.0023934076378467877,0,-0.0027065976344124738,0,0,-0.00427446115851499,0,0,0,0,0,0.005919400208198249,-0.010867724549422648,-0.017170222541769822,0,0.043550649141505485,0,0,0.007165638790820259,0.006465390904009422,0,0,0,-0.006212813290651261,-0.010514924470330957,-0.17283369314101543,0,0,-0.006693580296323307,0,0,0,0,0,0,0.05362957296700868,0.008030436123869479,0.011479462696083565,0,0,0,-0.023698408997987953,-0.051515223777838945,-0.04866295319925257,0,0,0,0,0,0,0,0,0,0,0,0,0.0447897608022904,0,0,0,0.035606169115578234,0,0,0,0,0,0.10281437954148141,0,0,0,0,0,0,0,0,6,0,9,1,3,1,0,0,3,2,0,0,0,3,9.52
1yc1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,0,0,0,6,0,3,0,9,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.021925359804260042,0,0,0,0.012692584839404648,0,-0.01595146671888785,0,-0.062492934029832026,0,0,0,0,0,0,0,0,0.002331593040559769,0,0,0,0.165682386910991,0,0,0,0,0,0,0,-0.04854550774104434,-0.015915092661492648,-0.14623353975356726,0,0,0,0,0,0,0,0,0,0,0,0.04964483473268515,0,0,0,-0.06751412756602929,-0.01987099761915718,-0.6123502021739514,0,0,0,0,0,0,0,0,0,0,0,0,0.03275847460176122,0,0,0.02535800693966181,0.015303950096039834,0.0574097850831601,0,0,0,0,0.28702293351048785,0,0,0,0,0,0,0,0,16,0,3,0,0,3,0,1,1,6,0,0,0,6,6.17
3ozt,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,25,0,0,0,17,0,9,0,11,0,0,1,0,0,0,0,0,7,0,0,0,19,0,0,0,0,0,0,0,8,0,31,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,10,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,11,0,0,1,0,0,0,0,0,0.0025287857326004334,0,0.05663052037600626,0,0,0,0.09320684324692123,0,-0.06576219338311484,0,-0.0894793777998606,0,0,-0.003037708953146932,0,0,0,0,0,0.058436130397802266,0,0,0,0.18503344137407915,0,0,0,0,0,0,0,-0.04554957708267646,0,-0.5380859220817406,0,0,-0.01868303894850998,0,0,0,0,0,0,0,0,0.2457198393289138,0,0,0,-0.1911219325481582,0,-0.8997307497424132,0,0,-0.008459496763031628,0,0,0,0,0,0,0,0,0,0,0,0,0.008363745059107523,0,0.29965406553291213,0,0,0.01822076341851345,0,0.7379672094751091,0,0,0.018599373879172952,0,0,0,0,0,11,0,8,0,0,5,0,3,0,9,0,0,0,10,4.13
1w4o,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,4,0,0,0,8,0,3,0,10,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,21,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,3,0,0,0,7,0,0,0,0,0,0,0,0,0.000689376484701262,0,0.017494418353820224,0,0,0,0.07284905102767121,0,-0.032266279295696934,0,-0.15007562320598616,0,0,0,0,0,0,0,0,0.010406560848794587,0,0,0,0.10593979104462646,0,0,0,0,0,0,0,-0.01109310526570571,0,-0.22607839128439805,0,0,0,0,0,0,0,0,0,0,0,0.10382088819441085,0,0,0,-0.15804986057541634,-0.03203238581863877,-0.6329319395673066,0.09959943090856603,0,0,0,0,0,0,0,0,0,0,0,0.029040367674685735,0,0,0.024558477172348547,0,0.3918182079332147,-0.0839789200656078,0,0,0,0.21101714776428807,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,2,0,9,1,0,0,7,5.22
3uri,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,7,0,0,0,2,0,0,1,11,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0,0,0,0,2,3,45,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0.00036946571470128283,0,0.00637768129110012,0,0,0,9.983231317459894e-05,0,0,-6.678814614249818e-05,-0.02634612843247161,0,0,0,0,0,0,0,0,0.05523604156357183,0,0,0,0.18925720474754051,0,0,0,0,0,0,0,-0.025698284327548965,0.00019518181567297003,-0.9567125277380755,0,0,0,0,0,0,0,0,0,0,0,0.10119806925522663,0,0,0,-0.12134533735583122,0,-0.5329446879152283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3976629743044462,0,0,0,0,0.20373440903306086,0,0,0,0,0,0,0,0,12,0,31,0,0,14,0,11,1,9,0,0,1,29,9
3fv1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,13,0,2,0,3,0,0,0,0,0,0,0,0,17,0,0,0,50,0,0,0,0,0,0,0,10,0,54,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,12,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.000550391544823748,0,0,0,0.014830250454720658,0,-0.0013323382728518116,0,0.003661834997622383,0,0,0,0,0,0,0,0,0.1443891342982394,0,0,0,0.5992337668964188,0,0,0,0,0,0,0,-0.138127056981492,0,-1.4474898640604528,0,0,0,0,0,0,0,0,0,0,0,0.35982185299465763,0,0,0,-0.1675920886946792,0,-1.6557649878558574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479643150581491,0,0,0,0,0.8097609588407505,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,2,0,7,0,0,0,9,9.3
2wca,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,15,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,3,1,14,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,7,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0.00030448091490391444,0,0.0037201659507944923,0,0,0,0.0032734279505400995,0,-0.00018232405032390684,0,-0.02690320343107793,0,0,0,0,0,0,0,0,0.010872579857240699,0,0,0,0.2213997082921348,0,0,0,0,0,0,0,-0.05280807772182303,-0.0003095081656324198,-0.22619638985695087,0,0,-0.00026807450011415786,0,0,0,0,0,0,0,0,0.08729338336886676,0,0,0,-0.13611176563352026,-0.006832688451516622,-0.5585513233933508,0,0,0,0,0,0,0,0,0,0,0,0,0.00933962110491974,0,0,0,0,0.16831986482103334,0,0,0,0,0.4400173346243795,0,0,0,0,0,0,0,0,6,0,11,0,0,5,0,2,1,7,0,0,0,10,5.6
1nvq,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,28,0,0,0,14,0,1,0,14,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0.0001325909439191288,0,0.012266549125861483,0,0,0,0.028190429305184606,0,-0.022762709986221253,0,-0.07984368400453513,0,0,0,0,0,0,0,0,0.05759017339511194,0,0,0,0.1552934456618917,0,0,0,0,0,0,0,-0.032984135812883675,0,-0.3267854333966742,0,0,0,0,0,0,0,0,0,0,0,0.04064261065222515,0,0,0,-0.03931688787375191,0,-0.46938750685529584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11913936462516139,0,0,0,0,0.10056560020765024,0,0,0.012184876517723403,0,0,0,0,0,20,0,8,0,0,4,0,4,0,4,0,0,0,6,8.25
2w66,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,7,0,3,0,8,0,0,0,0,0,0,0,0,9,0,0,0,36,0,0,0,0,0,0,0,10,0,23,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.018262902575755153,0,0,0,0.01054877438034559,0,-0.00702954584300065,0,-0.026717442768836572,0,0,0,0,0,0,0,0,0.045871698826304784,0,0,0,0.33359575343374254,0,0,0,0,0,0,0,-0.1375149383241077,0,-0.4906716919978265,0,0,-0.0058837464955184115,0,0,0,0,0,0,0,0,0.17743558253108582,0,0,0,-0.17677817261470774,0,-0.8466855435024836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007351377243140511,0,0.21374164689873557,0,0,0,0,0.622803610159644,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,2,0,5,0,0,0,6,4.05
2xnb,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,16,0,0,0,7,0,3,0,7,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,8.536600175470099e-06,0,0.014250222831266155,0,0,0,0.07724423469704281,0,-0.01294837824225824,0,-0.07892971016927017,0,0,-4.5698634080638075e-05,0,0,0,0,0,0.026471805736098395,0,0,0,0.053126295804729544,0,0,0,0,0,0,0,-0.0277658155777045,-0.00919884373290781,-0.15246224231353311,0,0,0,0,0,0,0,0,0,0,0,0.01242614348056321,0,0,0,-0.05478897735486758,-0.005556564468447757,-0.11648209767854999,0,0,0,0,0,0,0,0,0,0,0,0,0.010829744994497442,0,0,0,0.008251066823093697,0.039842257519113945,0,0,0,0,0.045469120653199926,0,0,0,0,0,0,0,0,13,0,6,0,0,3,0,4,2,1,0,0,1,4,6.83
3ueu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26964515947953e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035951350738782665,0,0,-5.0431117635706364e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,10,5.24
