name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
1a4w,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,3,0,0,0,6,0,1,2,5,0,0,1,0,0,0,0,0,9,0,0,0,25,0,0,0,0,0,0,0,11,2,15,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,5,4,20,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,10,0,0,0,0,2,0,1,0,0,0,0,0,0,0.001231664108956236,0,0.00016643619538730129,0,0,0,0.03685534940931316,0,-0.003023690459318943,-0.000980153675470387,-0.014589195276398573,0,0,-2.139654001520657e-05,0,0,0,0,0,0.0979142952262968,0,0,0,0.2146325165955093,0,0,0,0,0,0,0,-0.17003086502303535,-0.027320612615919327,-0.2352071738440477,0,0,-0.00334312331441166,0,0,0,0,0,0,0,0,0.055791350085818536,0,0,0,-0.06720879168299408,-0.09713366433181689,-0.49374186930220565,0,0.011122965387100834,-0.004890486398707336,0,0,0,0,0,0,0,0,0,0.040796973981448346,0,0,0.021177756734767385,0.024545237713643468,0.25126144364115444,0,0,0,0,0.04163088092452384,0,-0.017865033335840993,0,0,0,0,0,0,13,0,16,0,0,6,0,5,2,4,0,1,1,13,5.92
1g48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,13,0,1,3,6,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.005838926337567357,0,0.0022559631860090503,0,0,0,0.04489672933466417,0,-0.001802244395319502,-0.03699020102334133,-0.021892855184782952,0,0.015103595820798966,0,0,0,0,0,0,0,0,-0.000782667966853632,0,0.012762049279678483,0,0,0,0,0,0,0,0,0,-0.032341760015767274,0,0,0,0,0,0,0,0,0,0,0,0.029121442235985145,0,0,0,0,-0.07055493383641595,-0.053547865401674666,0,0.014637501273616096,0,0,0,0,0,0,0,0,0,0,0.05700143830441559,0,0,0,0,0.04815748732409773,0,0,0,0,0.022192760085571306,0,-0.02823148031254793,0,0,0,0,0,0,12,0,2,0,2,2,0,1,1,3,0,1,0,5,8.41
1bp0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,14,0,2,0,6,0,0,2,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,2,1,16,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,17,0,36,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,16,5,0,1,0,5,0,0,0,0,0,0,0,0,0.01316762476857452,0,0.008672519208502016,0,0,0,0.13443385030513175,0,-0.05307912006123071,0,-0.09406672053788871,0,0,-0.010195307070948297,0,0,0,0,0,0.0058396069508255665,0,0,0,0.2249941584387607,0,0,0,0,0,0,0,-0.025106094671283594,-0.010639631663336589,-0.4839039944684206,0,0,-0.004177643892611975,0,0,0,0,0,0,0,0,0.20427715581587058,0,0,0,-0.26223760946553965,-0.027856767546698497,-0.8671558794129245,0.14316864830789972,0,0,0,0,0,0,0,0,0,0,0,0.03590972665637577,0,0,0.05441349127091583,0,0.48501440784392186,-0.12381620606843183,0,0.01402051018836959,0,0.13824456676190727,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,2,0,8,1,0,0,7,5.4
2iko,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,10,0,0,0,15,0,1,0,18,0,0,0,0,0,0,0,0,4,0,4,0,20,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,0,2,0,10,0,0,0,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004162291801349753,0,0.07755717137910062,0,0,0,0.026889535404271022,0,-0.0005365460718944647,0,-0.4907246276235793,0,0,0,0,0,0,0,0,0.00027511180128515366,0,-0.014126504200937182,0,0.16290813120417597,0,0,0,0,0,0,0,-0.07188364127327786,0,-0.02241118031705369,0,0,0,0,0,0,0,-0.013995347896961087,0,0.04223414375253563,0,0.09774060722087054,0,0,0,-0.17811745441461918,-0.00197572901102125,-0.5329817738814167,0,0,0,0,0,0,0,0,0,0,0,0,0.003369270331056261,0,0,0.03382757850503847,0,0.3889890297551819,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,2,6,0,4,1,0,0,0,0,6,5.45
2bt9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.005046934942699769,0,0,0,0.005580764047310398,0,0,0,-0.020190029397009313,0,0,0,0,0,0,0,0,5.4904332541341036e-05,0,0,0,0.2400173803434532,0,0,0,0,0,0,0,-0.10566863084681635,0,-0.44003770904057476,0,0,0,0,0,0,0,0,0,0,0,0.09576170034282006,0,0,0,-0.10306411187304233,0,-0.5592343153328581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2589579641240273,0,0,0,0,0.39919432396680343,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,0,0,0,4,6.19
1pdz,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04994275169236273,0,0,0,0,0,0,0,0,0.03960745463410805,0,0,0,0.17726815377245267,0,0,0,0,0,0,0,-0.011825399627528863,0,-0.4245048890301754,0.019565031808814384,0,0,0,0,0,0,0,0,0,0,0.056066042182327205,0,0,0,-0.01501954255280069,0,-0.9310359501289205,0.09814844283081015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3716646555918466,-0.02787262405295165,0,0,0,0.37254578257343335,-0.04587448542848276,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,6,1,0,0,5,3.7
2evl,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0,3,0,2,0,6,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.01818284589713887,0,0,0,0.006386608839189456,0,-0.0015237429124010352,0,-0.01925793607527089,0,0,0,0,0,0,0,0,0.011590003948540614,0,0,0,0.16884910956320023,0,0,0,0,0,0,0,-0.05314401284006962,0,-0.35036827408748833,0,0,0,0,0,0,0,0,0,0,0,0.14801071819568268,0,0,0,-0.07337371914553809,0,-0.6416578757568716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26222253056304473,0,0,0,0,0.37698121521240857,0,0,0,0,0,0,0,0,0,0,42,0,0,6,0,1,0,8,0,0,0,38,6.7
1z4o,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,5,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,5,1,36,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,13,0,37,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,3,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0.027114216765554422,0,0,0,0.03883017772901516,0,0,0,-0.061874872702863654,0.02110139331693093,0,0,0,0,0,0,0,0.046057504618258395,0,0,0,0.37424489792669535,0,0,0,0,0,0,0,-0.08605917742607383,-0.013752409309165924,-0.7474102052111387,0.020602289538885765,0,0,0,0,0,0,0,0,0,0,0.33022746430891786,0,0,0,-0.23647687611631518,0,-1.1551785881159793,0.0887046459792846,0,0,0,0,0,0,0,0,0,0,0,0.02801197820405513,0,0,0,0,0.6095958581483915,-0.08494092491339994,0,0,0,0.402771922793765,-0.06179527005866804,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,9,1,0,0,9,4.52
1o3i,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,1,24,0,0,0,12,0,6,1,15,0,0,1,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,1,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0018919835430955543,0.020141808226860052,0,0,0,0.04790333162577008,0,-0.0037817247186810437,-0.006630210357591419,-0.06504516376874157,0,0,-0.0006982945560921545,0,0,0,0,0,0.02566431312199608,0,0,0,0.1644614745359322,0,0,0,0,0,0,0,-0.1938418680541809,0,-0.09465593154685738,0,0,0,0,0,0,0,0,0,0,0,0.1365209517855936,0,0,0,-0.162782783741501,-0.040241308905711454,-0.5345241478307682,0,0,-0.004015782633246804,0,0,0,0,0,0,0,0,0,0.03500004645368443,0,0,0.06481248939759363,0,0.5598446660361696,0,0,0,0,0.06014758289231727,0,0,0,0,0,0,0,0,14,1,2,0,0,6,0,3,0,1,0,0,0,4,7.3
1pme,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,6,0,3,0,9,0,0,1,0,0,0,0,0,3,0,7,0,5,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.027329858815287232,0,0,0,0.02139456838343849,0,-0.02576451017657321,0,-0.040484084943488624,0,0,-0.0009051364642647575,0,0,0,0,0,0.01730140841555479,0,-0.06138787134057387,0,0.03556709200905693,0,0,0,0,0,0,0,-0.0041329840643546,-0.07439025648090732,-0.05346091813061399,0,0,0,0,0,0,0,-0.008724465118811208,0.039797321769498246,0.031032037543642525,0,0,0,0,0,0,-0.022588051320058887,-0.013640506305626784,0,0.002610208915783714,0,0,0,0,0,0,0,0,0,0,0.04269461611318911,0,0,0,0.03320607294423962,0,0,0,0,0,0,0,-0.007755189480825641,0,0,0,0,0,0,17,0,4,0,1,1,0,1,2,1,0,1,0,4,9.4
2h4n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,9,7,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3.160335051710899e-05,0,0,0,0.05702765350023985,0,0,-0.011963784951655707,-0.004276630468827097,0,0,0,0,0,0,0,0,0,0,0,0,0.03161207078403426,0,0,0,0,0,0,0,-0.034089575981826305,-0.004601145064974872,-0.06355478027162112,0,0,-4.8149020927901294e-05,0,0,0,0,0,0,0,0,0.040440767507447475,0,0,0,0,-0.09268525553653567,-0.1017895330671943,0,0.028845850147983763,-0.0006954839970647705,0,0,0,0,0,0,0,0,0,0.09241573348464618,0,0,0,0,0.07320119228282383,0,0,0,0,0.05853195853230901,0,-0.03189184116488143,0,0,0,0,0,0,2,0,2,0,0,2,0,1,3,3,0,1,1,3,8.7
1laf,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,10,0,10,0,3,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00020296909503055623,0,0,0,-0.002400780390076632,0,0.009281739140376747,0,-0.00018557426994153279,0,0,0,0,0,0,0,0,0.017021156028333945,0,0,0,0.4287519103340388,0,0,0,0,0,0,0,-0.11402156839177896,0,-0.9971035707923843,0,0,0,0,0,0,0,0,0,0,0,0.2200595688565776,0,0,0,-0.15289937327321665,0,-1.3144246573659697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5699337776724649,0,0,0,0,0.20004486658575782,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,4,0,2,0,0,0,6,7.85
1hvr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,25,0,8,0,9,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00346967057719137,0,0,0,-0.0010142743703173685,0,-0.0038959967613827135,0,-0.00730557490489527,0,0,0,0,0,0,0,0,0.03526412454196472,0,0,0,0.19276076276841564,0,0,0,0,0,0,0,0,0,-0.5178880222896362,0,0,0,0,0,0,0,0,0,0,0,0.05568014740263409,0,0,0,-0.10941167814630283,0,-0.5655160977881263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20234530236418066,0,0,0,0,0.737813991103796,0,0,0,0,0,0,0,0,32,0,9,0,0,2,0,2,0,3,0,0,0,10,9.51
1ghw,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,11,0,0,0,16,0,4,2,11,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,12,1,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,15,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3.16981306877068e-06,0,0.014154927618298256,0,0,0,0.06241646106971727,0,-0.01357848067191375,-0.00806307694719872,-0.08943757183423637,0,0,0,0,0,0,0,0,0.01251444204206104,0,0,0,0.13518957907305812,0,0,0,0,0,0,0,-0.22174004707880732,-0.012220735521445113,-0.07405576559466825,0,0,0,0,0,0,0,0,0,0,0,0.09106899966957653,0,0,0,-0.08065677006542443,-0.05730057651181023,-0.4470261585699534,0,0,-0.004614781430992817,0,0,0,0,0,0,0,0,0,0.07265953103839015,0,0,0.029435746858450657,0,0.423925844123442,0,0,0,0,0.06594207260899432,0,0,0,0,0,0,0,0,13,0,1,0,0,6,0,3,1,1,0,0,0,4,4.2
1hmt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,4,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-0.01790848717255587,0,0,0,0,0,0,0,0,0.0008449590289317327,0,0,0,0.0535666386087491,0,0,0,0,0,0,0,-0.02745115185837245,0,-0.17182962209817657,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3687230965092817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10233182370022897,0,0,0,0,0.15458228740808133,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,16,5.79
1ndv,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,26,0,0,0,15,0,10,0,11,0,0,1,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0014541469437142447,0,0.06533972459171652,0,0,0,0.03903262486858264,0,-0.031820368571158324,0,-0.01725947760526613,0,0,-2.316267473060003e-05,0,0,0,0,0,0.008781081588386279,0,0,0,0.0962797324677035,0,0,0,0,0,0,0,-0.10947966453103274,0,-0.3011509216056382,0,0,0,0,0,0,0,0,0,0,0,0.023470843730355198,0,0,0,-0.09819985910634968,-0.024090724711581583,-0.4598843072949347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061107145841547604,0.016371237800856368,0.2768676199375106,0,0,0,0,0,0,0,0.006192735770242928,0,0,0,0,0,11,0,5,0,0,8,0,6,1,0,0,0,2,4,5.92
1ajv,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,18,0,9,0,13,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0.008557714104020413,0,0,0,0.007597017459769009,0,-0.0015336092226093836,0,-0.011113081518197494,0,0,0,0,0,0,0,0,0.036306153039130463,0,0,0,0.18096270583478308,0,0,0,0,0,0,0,0,0,-0.6004283836447835,0,0.018024612514444344,0,0,0,0,0,0,0,0,0,0.08349396451451602,0,0,0,-0.09709577252893654,0,-0.6827309376983804,0,0.033939095536255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15921023367983556,0,-0.02853200227117219,0,0,0.7650439676077483,0,0,0,0,0,0,0,0,24,0,8,0,0,2,0,2,0,6,0,1,0,12,7.72
1b6k,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,38,0,0,0,0,0,0,0,11,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.005696460452584919,0,0,0,0.003818284919543384,0,0,0,-0.0059670314921941095,0,0,0,0,0,0,0,0,0.02697993161224448,0,0,0,0.2738303025549948,0,0,0,0,0,0,0,-0.13176715518388854,0,-0.5963785897006206,0,0,0,0,0,0,0,0,0,0,0,0.022021812517112098,0,0,0,-0.0614363318607353,0,-0.7631410499376156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21380871273981383,0,0,0,0,0.287660304426438,0,0,0,0,0,0,0,0,12,0,25,0,0,7,0,5,0,7,0,0,0,14,8.74
1koj,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,32,0,0,0,0,0,0,0,2,3,37,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,6,39,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,13,1,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016971624480145396,0,0,0,-0.02086953689024778,0,0,0,0,0,0,0,0,0.02425164635371973,0,0,0,0.32471196592168494,0,0,0,0,0,0,0,-0.03314933204263962,-0.009359226609909153,-0.662039661008442,0.02021694092423614,0,0,0,0,0,0,0,0,0,0,0.27600343416670314,0,0,0,-0.18393648421676645,-0.016486476554003742,-1.084385369483566,0.12276020527263426,0,0,0,0,0,0,0,0,0,0,0,0.022994620286164877,0,0,0,0.011122074225158554,0.39793755178919016,-0.038717594856958415,0,0,0,0.6496304459033312,-0.08783283737721856,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,1,9,1,0,0,11,6.7
1lah,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,14,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.011113610017304829,0,0,0,0.0007958549103599094,0,0.0005809818310393701,0,-0.0001792123515659083,0,0,0,0,0,0,0,0,0.0020936667563918555,0,0,0,0.2700950425544943,0,0,0,0,0,0,0,-0.05926346259795305,0,-0.8428492494493653,0,0,0,0,0,0,0,0,0,0,0,0.2090438112275278,0,0,0,-0.06785421165479752,0,-1.3657673931085759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41589467392156415,0,0,0,0,0.19952294259920023,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,2,0,2,0,0,0,6,7.52
1atl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,9,0,0,0,4,0,6,2,12,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,3,2,21,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,8,0,0,0,0,0,0,0,0,0.006392232096454705,0,0.02664774668839889,0,0,0,0.009143492674498287,0,-0.026986617829619287,0.002922178373007193,-0.15714371409087427,0,0,0,0,0,0,0,0,0.028374058599370804,0,0,0,0.08714226424366864,0,0,0,0,0,0,0,-0.04605674817445152,-0.02820515430806747,-0.30222535949063156,0,0,-0.02373611760264793,0,0,0,0,0,0,0,0,0.006361810028998719,0,0,0,-0.024114487098655234,0,-0.11232843734015033,0,0,-0.013914984702180243,0,0,0,0,0,0,0,0,0,0.24896065101466885,0,0,0,0,0.1223505600516927,0,0,0.020210873568673727,0,0.4556538254843849,0,0,0,0,0,0,0,0,6,0,11,0,0,2,0,1,0,4,0,0,1,10,6.28
1sdt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,13,0,6,0,9,0,0,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0035148396000605096,0,0,0,0.006794743141301091,0,0.0032211309561617964,0,-0.004714322626141905,0,0,0,0,0,0,0,0,0.042815903656992,0,0,0,0.15175866803521693,0,0,0,0,0,0,0,-0.038472617424416496,0,-0.6371432671609552,0,0,0,0,0,0,0,0,0,0,0,0.10304141582108028,0,0,0,-0.08259048949862179,-0.02789049631728148,-0.4776670535786962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13446528306978844,0,0,0,0,0.5973869769631731,0,0,0,0,0,0,0,0,17,0,19,0,0,5,0,4,1,4,0,0,0,14,9.27
1t32,0,0,0,0,0,0,0,0,1,2,0,0,0,0,18,0,20,0,0,0,12,0,7,3,14,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0.0011654201658274387,0,0.005201479778327062,0,0,0,0.029439067738587114,0,0.0017690936143001865,0.00017863328720214714,-0.023518008304696057,0,0,0,0,0,0,0,0,0.010944464882626416,0,0,0,0.047233416667989706,0,0,0,0,0,0,0,0,-0.01339945072234547,-0.25992032110641705,0,0,0,0,0,0,0,0,0,0,0,0.08233700625501716,0,0,0,-0.005022715696320069,-0.02842533447129623,-0.40935307535566173,0.0514727209722116,0,0,0,0,0,0,0,0,0,0,0,0.028986006423568036,0,0,0,0,0.09837473156034489,0,0,0,0,0.14123641577494328,-0.030223239110621854,0,0.007938221794137054,0,0,0,0,0,30,0,10,0,0,2,0,2,0,6,1,0,0,9,7.42
