name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
1w4p,-3.62128,1.14375,-1.41107,0,-1.45533,4.74
3sug,-4.84368,0.917119,-0.0855365,0,-4.15284,6.21
2jxr,-9.91396,4.02934,0,0,-7.25459,7.05
4h3j,-7.63972,0.204656,-1.04666,0,-6.45799,7.05
1li2,-3.48661,0.845884,0,0,-2.92833,4.04
3u7s,-9.19244,3.95746,-0.226094,0,-6.35442,8.43
4euo,-3.16202,1.29081,-1.05691,0,-1.25318,5.05
1n8v,-5.83245,0.117177,0,0,-5.75512,6.03
3vhk,-6.82267,0.383215,0,0,-6.56975,4.6
3rdo,-4.67075,3.07782,0,0,-2.63939,9.85
1lkk,-5.68424,2.27668,-1.34592,0,-2.83571,6.85
2xab,-5.19673,1.60924,0,0,-4.13463,9.27
3fat,-3.89242,1.92453,-0.442206,0,-2.18002,7.64
3h8b,-6.57689,0.174607,-0.0981946,0,-6.36346,6.29
4aia,-2.87093,1.81928,-0.381928,0,-1.28828,3.66
3nyd,-4.12953,1.06958,-0.0746607,0,-3.34895,3.48
3aaq,-3.4336,2.00965,1.06296,0,-3.17019,3.3
3lbj,-8.07483,0.324015,0,0,-7.86098,4.96
3ewc,-7.06837,4.03936,-0.738128,0,-3.66426,7.7
3nu3,-8.75588,3.40022,-0.181906,0,-6.32983,9.82
3g32,-3.53628,2.80342,-0.43258,0,-1.25344,3.71
1tuf,-1.97233,0,-0.417429,0,-1.5549,4.05
3b7i,-7.56169,5.54367,1.16808,2.8163,-2.25464,5.82
1o2z,-5.4394,2.93394,-0.628668,0,-2.87433,6.11
1if7,-6.59582,3.54529,0.19533,0.665822,-3.78544,10.52
1t31,-8.27438,0.743416,-1.57098,0,-6.21274,8.64
2rcn,-3.47776,1.06287,-0.747926,0,-2.02835,6
1b46,-6.58548,2.04561,-1.10662,0,-4.12876,5.28
1k1j,-6.40277,2.06477,-0.634172,0,-4.40585,7.55
1hp5,-6.71674,4.65138,-0.997496,0,-2.64934,6.55
3c52,-4.47595,4.84169,0.329281,1.34769,-0.262019,7.3
2jg0,-10.032,10.2678,0,0,-3.25524,7.82
1c87,-3.77655,2.67919,0.446553,0,-2.45484,4.2
3pn1,-4.1877,0.836371,0,0,-3.63569,6.96
3t08,-5.08967,4.29042,0,0,-2.25799,3.04
2gvj,-7.28891,1.05512,0,0,-6.59253,9.52
4eo6,-6.41903,0,0,0,-6.41903,8.7
1afk,-4.7511,0.452969,-2.4197,0,-2.03244,6.62
1kpm,-7.19459,1.31134,0,0,-6.32911,5.8
3bft,-2.72303,2.40089,-0.433699,0,-0.704745,6.49
2pfy,-4.47551,4.59402,-0.425258,0,-1.01821,6.52
2p3i,-3.26585,2.68271,-0.248893,0,-1.24637,3.48
1jcx,-4.50913,3.66097,-1.2453,0,-0.847586,5.15
2zdk,-5.10543,0.652344,-0.642569,0,-4.03231,6.37
4std,-8.53042,0.644343,0,0,-8.10515,10.33
2pow,-5.1906,2.60464,-0.241211,0.852441,-2.37788,7.2
1jao,-5.48592,1.46134,-0.198836,0.94875,-3.37385,5.92
3rbu,-6.32296,6.63704,1.16912,2.50992,-0.601712,9.43
4deu,-4.42632,1.3874,-0.522802,0,-2.98783,5.64
3lea,-5.34227,2.27962,0.237964,0.125786,-3.9499,9.1
3b4f,-6.29502,4.36843,0.000532954,0.719449,-2.69294,8.14
2h6t,-6.55464,3.29156,0.2092,0,-4.59141,7.22
3nkk,-2.76261,0.832824,-0.64451,0,-1.56843,4.7
1h0a,-4.87607,1.38073,-3.15366,0,-0.811135,5.44
1yfz,-2.04302,0.869589,-0.364833,0,-1.10426,4.35
3vf5,-8.02522,2.22609,-0.206929,0,-6.34907,9.34
3n2p,-4.9453,1.56083,0.108285,0.770175,-3.25326,7.82
3oy8,-5.59954,8.0237,0.464704,0,-0.768595,3.66
4dst,-1.75907,0,-0.0488211,0,-1.71025,2.96
4g0y,-3.15737,0.399786,-2.12049,0,-0.773022,2.3
3l7a,-6.57971,4.91478,0,0,-3.33595,4.33
3uxk,-4.99838,4.41523,0.524256,0,-2.60859,4.93
2jds,-5.921,1.30831,-0.320265,0,-4.73725,8.2
1qy1,-4.92427,0.530413,0,0,-4.5742,6.52
1sbr,-3.79112,0.895657,-0.110173,0,-3.08981,5
2b1g,-5.81979,6.44618,0.0460489,0,-1.61136,6.64
3c4h,-2.78559,0.478964,-0.0303777,0,-2.43909,5.7
1fq5,-10.7421,3.88022,0,0,-8.18119,8.4
3dx4,-7.71644,9.01434,-0.863602,0,-0.903367,7.12
3lcv,-5.66101,1.55722,-0.602134,0,-4.03111,4.74
2pvm,-3.87869,0,-0.127558,0,-3.75113,6.44
1mrw,-10.1139,5.69802,0,0,-6.35324,9.7
3fjz,-1.94018,1.94438,-0.404876,0,-0.252016,4.05
1ksn,-7.25158,0.217486,-0.602562,0,-6.50548,9.4
2xj1,-5.37933,0,-0.216651,0,-5.16268,7.55
1fjs,-7.2366,0.776893,-0.860657,0,-5.8632,9.96
1j36,-8.03443,4.90552,-0.243409,1.15055,-3.40282,7.74
2vpe,-5.28217,1.55249,-0.732064,0,-3.52546,4.94
3k02,-11.7309,12.3451,-0.0599372,0,-3.52319,5
3i5z,-6.22674,1.18844,0,0,-5.44237,8.7
1ur9,-8.7184,6.12319,0,0,-4.67709,5.77
2ri9,-2.63706,2.97394,0,0,-0.674258,3.22
3dp9,-7.55825,1.28566,-0.593899,0,-6.11582,9.68
4b6o,-6.51371,6.0409,0,0,-2.52672,7
2fqo,-6.76735,5.81185,-0.478501,0.883509,-1.56951,6.43
1e1x,-1.6009,0.129699,0,0,-1.5153,5.89
1jlr,-4.28483,1.83387,-1.76594,0,-1.30853,3.33
2d3z,-6.63595,0,-0.160046,0,-6.4759,6.64
1ew8,-3.70147,4.85418,-0.739146,0.720487,0.961922,2.26
1bxq,-9.22029,4.51272,-0.0660011,0,-6.1759,7.38
1pb8,-2.70692,3.10336,-0.448663,0,-0.21004,5.15
3a1d,-6.52967,3.6056,-1.77105,0,-2.37892,4.12
3ppm,-10.1762,3.36466,0,0,-7.95551,9.54
1x8r,-8.11398,8.88314,-1.36944,0,-0.881664,6.12
1p19,-2.64136,4.2866,0.654712,0,-0.46691,4.11
2rcb,-2.14331,2.27093,-0.547935,0,-0.0965609,6.79
2i4v,-8.65216,3.20295,-0.191828,0,-6.34638,11.2
2vvu,-6.65501,0,0.00895705,0,-6.66397,8.1
4det,-2.89419,0,-0.242935,0,-2.65125,5.68
2yln,-1.34298,0.616711,-0.242484,0,-0.693465,7.68
3sk2,-4.52822,0,0.0480617,0,-4.57629,3.61
1nja,-4.66073,2.59763,-1.16809,0,-1.77821,6.31
1jqy,-5.97312,5.29362,0.0745863,0,-2.55392,4.92
2uwd,-4.76183,0.952851,0,0,-4.13295,8.35
1bjv,-3.96178,0.750879,-0.646337,0,-2.81986,5.54
1fpc,-7.2232,0.61168,-0.596565,0,-6.22293,7
2b4l,-2.57643,0,0.0449577,0,-2.62139,4.77
3dgo,-4.25895,1.3145,-1.85422,0,-1.53715,6.74
3ug2,-4.68407,0,-0.215587,0,-4.46849,8.25
3ikg,-5.61589,1.0681,-1.34421,0,-3.56673,7.24
1i9m,-5.53769,4.32447,-0.111082,0.359043,-2.21341,8.48
3lbz,-2.91096,1.14154,-0.0614175,0,-2.09612,3.86
3qtv,-7.09669,1.76447,0,0,-5.93214,4.65
3uod,-4.8239,0,-0.433632,0,-4.39027,7.31
3lp4,-3.70795,2.53213,-1.55884,0,-0.477909,4.88
1l83,-3.72528,0,0,0,-3.72528,3.4
2ayr,-14.0465,2.24266,-0.0654142,0,-12.5009,9.29
3ubd,-9.34707,2.32662,0,0,-7.8115,5.54
3mxe,-9.81983,3.10789,-0.211157,0,-7.55746,10.01
3h89,-7.81775,0.638267,-0.198306,0,-7.19819,7.64
1nz7,-5.06322,0,-0.43503,0,-4.62819,7.12
2pwd,-6.12019,7.30926,-1.04816,0,-0.247915,4.4
1lbf,-7.09493,5.20197,-0.803159,0,-2.85848,7.85
1a4r,-2.93094,1.8643,0.136291,0,-1.83679,6.66
2w26,-6.9497,1.79619,0,0,-5.76422,9.4
4fl2,-5.66784,1.87437,-2.70056,0,-1.73019,3.66
1ec9,-6.14969,8.56747,-0.652535,0,0.157377,3.1
3oyw,-4.60072,5.97998,0,0,-0.65393,4.11
1r6n,-4.60683,0.648239,0.212655,0,-4.39165,7.4
4h3f,-8.31289,0.253306,-1.04124,0,-7.10447,9
3th9,-8.52966,2.94629,-0.245032,0,-6.34007,7.7
1tng,-1.64222,0,-0.483716,0,-1.1585,2.93
3nht,-7.99302,0.763919,0,0,-7.48883,7.01
3drf,-6.50114,2.29636,-0.618303,0,-4.36724,7
1cgl,-7.0586,3.36336,0.0723028,1.24598,-3.6651,6.87
1g2k,-11.0676,4.46673,-0.447183,0,-7.67237,7.96
1k6t,-10.3177,4.54726,-0.557946,0,-6.75855,7.62
3fuz,-3.33288,3.40162,-0.468388,0,-0.619421,6.54
1k27,-4.33486,0.976302,-0.0863369,0,-3.60416,9
2vyt,-1.94889,0,-0.36933,0,-1.57956,2.74
2ovy,-6.23095,0,0,0,-6.23095,8.4
2wyf,-4.5479,5.77496,0,0,-0.736427,4.43
2q8z,-6.31312,6.50534,-0.168309,0,-1.85129,5.68
3gm0,-5.85791,0.289322,-0.394924,0,-5.27203,7.77
4ag8,-8.64607,1.86041,0,0,-7.4182,8.96
4ap7,-6.04292,0.961868,0,0,-5.40809,7.96
3k00,-10.7492,13.9503,0,0,-1.54206,5.77
2buv,-5.48041,2.9036,-0.149938,1.5315,-1.88261,4
3iof,-3.03894,0.13064,-0.0316554,0.868277,-2.05279,5.22
3d7k,-10.9794,5.95357,-1.25885,0,-5.79124,4.6
1mue,-6.47879,1.28086,-0.0699768,0,-5.56344,8.64
2vvp,-5.22173,5.66442,-1.03763,0,-0.445591,3.4
2ez7,-1.4672,1.33432,-0.149186,0,-0.437369,4.36
1mu8,-6.28587,1.23747,0,0,-5.46914,9
1kdk,-9.03263,2.07682,0,0,-7.66193,9.05
1g30,-6.68304,0,-0.630328,0,-6.05271,6.85
3hll,-6.37586,0,0,0,-6.37586,8.24
3gk1,-2.93303,0,0,0,-2.93303,4.1
2rin,-3.90184,0,-0.264304,0,-3.63754,4
1mrn,-7.65021,3.45354,-0.117899,0,-5.25297,4.52
1uj5,-5.72235,7.33439,-0.435221,0,-0.446437,3.05
3g0e,-5.61439,0,0,0,-5.61439,7.7
1b6h,-5.98088,1.95602,-1.06911,0,-3.6208,7.82
1gnn,-6.86838,5.25732,0.135476,0,-3.53402,5.68
3fhb,-3.15656,1.45321,-0.237899,0,-1.95954,5.7
3okv,-4.51017,1.62472,-0.238378,0.688485,-2.51099,6.23
2gzl,-8.98755,3.26081,0.814068,0.96371,-6.68577,4.82
1pot,-5.34706,1.11183,-2.0474,0,-2.56586,5.49
3qx8,-3.85032,1.93908,-1.13221,0,-1.43832,2.86
1i9l,-4.94019,3.43576,0.160448,0.472883,-2.36016,8.48
2uwl,-4.93162,0.482947,0.0564245,0,-4.6693,8.4
3ccz,-7.87909,5.60562,-0.622506,0,-3.55688,7.29
3tcg,-3.63352,1.3178,-0.914449,0,-1.84932,5.87
3bl1,-5.603,1.90026,0.160889,0.942618,-3.5671,5.6
1k1n,-5.09029,1.26411,-0.651822,0,-3.60416,6.82
3n4b,-4.8157,1.44371,-0.0781749,0.720014,-3.06466,7.02
3gba,-8.40712,8.65533,-0.814568,0,-1.88003,9.07
2xjg,-5.19111,1.30898,0,0,-4.32718,7.82
3oyq,-4.343,1.40003,-0.0814784,0.65305,-2.68445,7.99
5er2,-11.1487,4.46076,-0.0983803,0,-8.10625,6.57
3bl0,-3.21647,1.68115,-0.0849108,0.985109,-1.03689,6.92
2cer,-10.1813,7.91306,-0.66599,0,-4.29269,9.22
1q84,-16.7017,3.20372,-0.30152,0,-14.2857,11.05
2y82,-6.81107,0.47647,0.0953784,0,-6.59198,8.4
3juk,-8.43846,7.30094,-0.720315,0,-2.89953,4.89
3fvk,-4.40743,3.83897,-0.249203,0,-1.62451,8.82
3r17,-5.44106,1.65133,-0.257622,0.718044,-3.37552,6.41
3evd,-4.29781,3.22682,-1.13332,0,-1.03479,6.91
2qwd,-3.09783,2.84577,-0.71906,0,-0.500555,4.85
2wjg,-3.06237,1.21988,-0.518231,0,-1.73902,7.1
2y7z,-6.58212,0.275825,0.168987,0,-6.56907,8.7
2nsj,-6.39983,6.1537,-0.395462,0,-1.94292,4.79
1lgt,-8.02628,3.14066,0.241193,1.76129,-4.43335,6.1
4agl,-2.8917,0,0,0,-2.8917,3.65
2ylc,-2.29723,1.21291,0,0,-1.49671,7.89
2jke,-6.86847,7.34074,-0.831793,0,-1.19179,4.23
2ha3,-2.59523,0.656479,-0.298661,0,-1.86329,3.03
3ebi,-8.47787,4.82261,-0.0312631,0.575718,-4.68797,7.1
3f7i,-5.38774,0.63718,-0.656125,0,-4.31108,7.34
4gg7,-6.99113,0.0363407,0.00714437,0,-6.97428,8.2
3neo,-6.94608,0.945476,0.248439,0,-6.5705,5.92
2vo4,-2.69908,0,0.0281401,0,-2.72722,4.94
1v2r,-3.3248,0.954719,-0.637902,0,-2.05678,3.55
1b51,-4.85922,1.71967,-1.04651,0,-2.67773,7.37
1cps,-6.18266,3.69659,-0.185791,0.94935,-2.60777,6.66
4de0,-4.7445,3.74035,-0.571317,0,-1.70455,5.89
1uz8,-4.78915,4.19044,0,0,-2.02346,4.96
3n2u,-8.03476,5.04776,-0.285255,1.72185,-2.69613,7.84
4ago,-4.8863,0,-0.0931286,0,-4.79317,4.81
3el9,-9.51605,2.86991,0,0,-7.62191,8.4
1uvt,-5.84023,0,-0.535675,0,-5.30455,7.64
1fcy,-13.0385,0.405098,-0.147946,0,-12.6232,8.52
1fh8,-5.81561,4.92366,-0.618137,0,-1.94785,6.89
2i4j,-9.88571,1.82661,-0.257235,0,-8.42291,6.16
1ftm,-3.98803,1.96697,-0.458909,0,-2.23092,7.61
1elc,-4.8339,3.29921,-0.279637,0,-2.37679,6.66
1bzy,-4.04963,4.39416,0.253442,0,-1.40292,8.34
1ugx,-5.13042,5.72747,0,0,-1.35029,5.91
2zdm,-4.99967,1.07088,-0.663277,0,-3.62961,6.41
2qwe,-3.95906,3.4526,-0.962086,0,-0.718256,7.48
1fm9,-13.6655,2.31682,-0.197227,0,-11.9391,9
2xog,-4.88444,2.78792,0.0345392,0,-3.07895,3.43
2j34,-5.10747,0.404615,0.0319869,0,-4.87242,7.82
3i60,-5.82458,0.661818,0,0,-5.38778,8.7
3iw5,-8.28984,0.573433,0,0,-7.91137,6.08
2o4n,-9.32982,2.59642,0.148978,0,-7.76516,7.82
1d6v,-8.05276,1.00016,0,0,-7.39265,6.17
2vjx,-4.89453,5.26043,0,0,-1.42265,4.96
1nw7,-4.57318,2.48378,-0.291056,0,-2.64283,5.09
1toj,-3.53442,0,-0.314718,0,-3.2197,3.39
2py4,-8.33675,5.15521,-1.4981,0,-3.43621,6.7
1b6j,-7.99992,2.40843,0,0,-6.41035,7.92
1pr5,-4.65206,3.7617,0,0,-2.16934,3.92
3u7l,-7.10427,4.7298,0,0,-3.98261,7.28
1xjd,-7.70518,0.520201,-0.434129,0,-6.92771,9.48
4b6p,-7.63091,5.36298,-0.219097,0,-3.87225,7.13
3oku,-5.95377,1.36885,0.142253,0.729952,-4.46263,6.36
1h5v,-10.5797,10.3002,0,0,-3.78162,3.93
4gah,-8.05285,1.44262,-1.03439,0,-6.06633,6.1
2aod,-8.35242,1.80783,-0.684044,0,-6.47521,5.66
3lpl,-4.15038,3.152,-0.983202,0,-1.08686,5.62
2v59,-2.7292,0,0,0,-2.7292,8.19
1k6c,-9.91745,3.97345,-0.53284,0,-6.76213,7.48
1bnt,-6.23854,3.40756,-0.281742,0.70645,-3.00136,9.8
1ql7,-5.626,0.633092,0,0,-5.20816,5
1hvl,-11.854,4.23818,-0.208092,0,-8.84874,9.95
4dy6,-5.99479,4.57177,0.0958327,0,-3.07325,4.4
3qgw,-5.22701,0.204109,0.0838448,0,-5.17614,5.89
2f81,-8.44075,3.57647,-0.215999,0,-5.86429,10.52
2vnp,-4.90535,1.70597,-2.31701,0,-1.4624,9.92
1f4e,-4.28439,0.98901,-0.0466961,0,-3.58495,2.96
3b7r,-6.8689,4.29617,-0.281609,0.750473,-3.00134,7.7
1bv9,-12.3897,5.1432,0,0,-8.99521,9.96
3e12,-5.40509,6.37664,-0.317243,0,-0.879265,5.99
2ydw,-5.76546,0,0,0,-5.76546,7.34
2eum,-8.77724,3.9792,-0.373436,0,-5.77753,6.7
3m67,-6.25296,1.74453,-0.0791532,0.741547,-4.28087,6.74
2wb5,-6.85168,3.28375,-0.436366,0,-4.24803,9.13
1rpj,-7.22525,10.0174,0,0,-0.613736,6.48
1g32,-6.53001,0,-0.705177,0,-5.82484,6.11
1g3d,-6.14549,1.62935,-0.567984,2.46932,-2.03281,5.55
1iih,-1.7078,1.90063,-0.0571573,0,-0.396232,2.89
3c79,-4.95742,0,0.0492934,0,-5.00672,7.2
4asd,-8.47754,0.0689097,0,0,-8.43206,9.28
1i00,-4.12183,0.211491,-0.211163,0,-3.77109,6.34
2zdl,-4.78632,0.982097,-0.652916,0,-3.48522,6.4
1xff,-4.83096,4.96514,-0.298893,0,-1.25508,4.82
3djk,-8.8363,3.21222,-0.152185,0,-6.56405,10.59
1kuk,-6.33701,2.26261,0.400695,1.58676,-3.65762,3.91
2fle,-12.3128,5.63076,-0.228118,0,-8.36837,7.85
3qlm,-4.98475,0,0,0,-4.98475,6.37
1y6q,-6.3374,1.05378,-0.624762,0,-5.01714,11.7
2rke,-1.10042,0,-0.771971,0,-0.328452,4.08
3p17,-5.73646,0.793234,-0.143049,0,-5.06988,4.48
2yk1,-5.85628,0.731944,-0.407487,0,-4.96571,8.13
3gx0,-3.60136,0.622035,-0.554846,0,-2.63597,3.48
1o38,-4.498,1.85965,-0.617076,0,-2.65356,6.82
3k5x,-11.1818,7.75368,-0.620016,4.18131,-1.26307,6.41
1pgp,-3.51409,5.09821,-0.0343051,0,-0.114968,5.7
2vh6,-7.51047,0.357407,-0.0357714,0,-7.23881,9.7
3s73,-3.90649,1.80855,0.176172,0.770374,-2.11864,8.7
2a8g,-1.08195,1.92317,0,0,0.187344,3.69
3n3g,-4.12606,0,0.0965561,0,-4.22262,7.24
3p4v,-3.20811,0,0.0837416,0,-3.29185,5.1
3ivx,-7.21249,3.48608,0.357006,0,-5.26868,5.74
3m36,-7.91306,0.74134,-0.47695,0,-6.94682,9.82
3f19,-6.73446,3.80044,-0.254102,1.81617,-2.15591,7.19
6cpa,-8.07516,4.18724,-0.390051,0.939337,-3.9822,11.52
2ra0,-7.20758,0,-0.171129,0,-7.03645,7.8
1lpz,-6.10756,0,-0.674608,0,-5.43296,7.6
3b2q,-2.65051,4.45495,0.755814,0,-0.466059,4.55
3bkl,-9.77712,5.53184,0,0,-6.1261,6.17
4tmk,-7.50772,2.08689,-1.07385,0,-5.05653,7.7
1m0o,-3.65265,1.73125,-0.854776,0,-1.65524,2.31
1b5h,-5.02674,1.70496,-1.14496,0,-2.75651,6.01
1jeu,-5.54662,1.9994,-1.04327,0,-3.18375,6.82
3k4q,-5.09107,6.35055,-0.845899,0,-0.0538019,5.34
2aac,-4.01923,4.19101,0,0,-1.25316,2.22
3cct,-10.0672,6.72188,-0.674695,0,-4.95609,7.56
2xb7,-4.29701,0,-0.298499,0,-3.99851,9.19
3k97,-4.73208,1.50489,0.189665,0,-3.92851,8
3gi5,-9.76861,3.60736,-0.217952,0,-7.1698,11.22
1moq,-4.89232,6.07312,-0.0880682,0,-0.795989,3.46
1xt8,-2.09236,1.43417,-0.789159,0,-0.356647,6.85
2avq,-7.99333,1.44802,-0.69779,0,-6.33984,4.39
2d0k,-4.02487,0.350812,-0.849549,0,-2.94378,5.02
3b66,-10.7572,1.52595,0,0,-9.75004,8.6
2w67,-5.39468,4.80777,-0.545575,0,-1.67598,4.96
2e1w,-8.29347,1.7514,-0.70039,0,-6.43716,7.96
3nyx,-7.96999,1.35307,0,0,-7.07696,7.49
1gjc,-4.02732,1.82763,-0.640999,0,-2.18008,6.35
3aid,-8.40569,1.79904,-0.547375,0,-6.67095,6.86
1v2u,-2.6506,0.946796,-0.652889,0,-1.37283,3.37
3h30,-4.67877,1.55142,0,0,-3.65483,4.53
1f0s,-4.82585,0.25401,-0.0223556,0,-4.63585,7.74
3uzj,-2.45483,1.15141,0,0,-1.6949,5.55
3s72,-3.72929,2.40266,0.167481,0.741173,-1.56984,6.4
2pov,-4.54036,2.37796,-0.290544,0.774331,-1.90603,7.12
2tmn,-4.973,3.10504,-0.334877,1.09101,-1.49779,5.89
3l4v,-6.74795,5.20321,-1.48509,0,-1.82874,6.72
3ggu,-7.88344,3.30154,-0.262181,0,-5.44224,9.77
3kku,-2.34473,0.121418,0,0,-2.26459,5.7
1ado,-1.41798,2.20226,0.18659,0,-0.151077,6
1ciz,-10.3961,1.81207,-0.0259698,1.33623,-7.83793,7.44
1ela,-5.71514,0.775722,-0.122017,0,-5.08114,6.36
2xht,-3.88401,0.656724,0,0,-3.45057,5.96
1o2n,-4.87062,2.11671,-0.617917,0,-2.85567,6.09
4fm7,-7.13756,0.727697,-0.58571,0,-6.07156,7.24
3k8o,-3.35942,1.82256,0,0,-2.15653,11.07
2hf8,-7.66682,5.18983,-0.68939,0,-3.55214,5.47
1ork,-6.83034,1.90933,-0.102464,0,-5.46772,8.81
2xxr,-2.65623,2.30534,-0.486261,0,-0.648444,6.55
4dmw,-3.78653,2.54459,0.440671,0.980674,-1.56709,4.94
3zqe,-3.83017,0,0,0,-3.83017,4.23
3pwd,-6.47007,0.99013,0.1708,0,-5.98739,6.66
3eqr,-7.35417,0.771491,-0.0903693,0,-6.75462,8.7
3ekv,-7.8969,2.23725,-0.240047,0,-6.18027,9.41
2yi0,-4.15468,1.9389,0,0,-2.87501,8.12
1qin,-9.82086,3.83547,-0.268895,1.71399,-5.30656,8
1ecv,-3.61014,2.65662,0.479642,0,-2.33641,4.85
2vw1,-4.98829,5.56297,-0.197123,0,-1.1196,3.52
3c88,-6.67401,5.18114,-0.30127,1.72378,-1.22941,6.8
1rnt,-3.1547,2.30605,-0.800566,0,-0.832136,5.19
1pxp,-5.43192,0,-0.514267,0,-4.91765,6.66
1mrs,-4.37531,2.02324,-0.436603,0,-2.60337,3.96
1ype,-7.82058,1.47804,-0.689753,0,-6.15532,8.1
4ek9,-3.36473,1.63121,0,0,-2.28813,4.42
1dif,-11.9083,3.84553,0,0,-9.37026,10.66
1aj7,-6.23592,1.38551,-0.51851,0,-4.80298,3.87
3q6w,-7.25077,0.512635,0,0,-6.91243,7.57
1yvm,-5.84042,1.12122,0,1.81832,-3.2821,6.4
2amt,-7.87173,6.82111,1.31271,0.373617,-4.3089,4.44
1lkl,-4.91448,2.48944,-1.22183,0,-2.04962,5.81
2bet,-2.42563,2.06888,-0.288079,0,-0.772089,2.77
1qf2,-5.43724,0.264029,0.15663,0.888342,-4.53127,5.92
2w7y,-7.68762,8.10181,0,0,-2.34042,6.08
1y20,-2.12559,1.03837,-0.477492,0,-0.962776,5.32
3jrx,-9.12482,3.62359,0,0,-6.73324,9
3k8c,-4.92988,6.0866,-0.521937,0,-0.390793,2.92
1w5w,-13.5962,7.67572,0,0,-8.53018,8.8
3k2f,-6.63836,2.39549,0.126361,0.680529,-4.50317,7.2
1a94,-7.0045,1.90323,0.431433,0,-6.1798,7.85
3su4,-5.73314,0.759485,-0.0635929,0,-5.16829,6.26
2xc0,-7.3679,0.455829,-0.0521374,0,-7.01492,6.72
1b4z,-5.17365,2.04095,-0.907991,0,-2.91863,5.23
1ndy,-8.10046,2.85409,0,0,-6.21676,6.17
2e2r,-9.26087,2.25734,0,0,-7.77103,8.26
3rz8,-5.3326,1.70593,-0.273999,0.818967,-3.11372,8.17
3ewj,-6.14849,4.38066,0,0.781392,-2.47586,6.84
4ad2,-5.57232,4.54224,-0.79243,0,-1.78202,6.2
1j17,-6.82809,0.368864,0,0,-6.58464,5.22
2v58,-3.33648,0,0,0,-3.33648,9.09
1os5,-6.51265,0,0,0,-6.51265,6.85
3b7j,-2.74385,0.393507,0,0,-2.48414,5.17
4asj,-4.9312,0.0153933,0.0328969,0,-4.95393,7.55
1ols,-11.6283,3.01794,-3.09883,1.9794,-4.5582,5.82
3mam,-2.28645,0.776754,-0.159176,0,-1.61462,4.12
3fjg,-2.23547,2.72089,-0.0815598,0,-0.358127,3.73
1fkg,-7.82363,0.654275,0,0,-7.3918,8
1s63,-6.94762,1.18448,0,0.768408,-5.39746,9.05
3std,-12.6246,1.84239,0,0,-11.4087,11.11
1r1j,-5.12778,3.73838,1.04553,1.24237,-2.4636,8.64
2y9g,-3.42459,3.94433,0,0,-0.821326,3.77
1m48,-5.80011,0,-0.63539,0,-5.16472,5.09
2vwo,-6.71557,0,0,0,-6.71557,7.51
1xh4,-9.1296,2.18651,-0.594607,0,-7.0919,7.47
3ta0,-5.99862,3.10787,-1.24412,0,-2.70331,3.47
3fh7,-13.0022,5.32466,0.596606,1.40019,-8.68429,7.6
2vhj,-5.67724,6.20079,-0.402392,0,-1.18233,3.9
1f0t,-4.96978,1.01057,-0.703932,0,-3.59887,6
1avn,-0.925462,1.11296,0.0608313,0,-0.251741,3.9
1li3,-4.12717,0.783392,0,0,-3.61013,4.25
2j7b,-7.17329,9.31244,0,0,-1.02708,6.62
5er1,-7.74322,2.8487,-1.45883,0,-4.40425,6.02
2y5g,-6.86708,1.10415,0,0,-6.13834,6.84
3o5n,-4.6518,1.40601,0.100755,0,-3.82458,4.76
3o5x,-2.8285,0.943452,-0.24703,0,-1.95879,5.28
3pck,-5.04478,1.55676,-0.450045,1.68145,-1.88582,6.7
3fzy,-11.4946,3.48103,-9.66072,0,0.463607,6.74
3bxh,-6.84634,7.4785,-1.57868,0,-0.33185,4.03
2xmy,-4.76967,1.02992,-0.091743,0,-3.99818,9.96
3buf,-3.38844,0.597862,-0.628544,0,-2.36531,3.1
2q6f,-4.32685,0.347682,0,0,-4.09738,5.44
1bwb,-16.1333,9.38301,0,0,-9.94052,8.42
2drc,-5.30338,0.198943,-1.64476,0,-3.52732,9.89
2zc9,-6.97418,1.63884,0,0,-5.89254,6.74
3dsz,-5.85897,2.17727,-0.610819,0,-3.81115,7.77
2v8w,-3.78196,0,-2.15383,0,-1.62813,6.82
1oau,-7.20284,0.813301,-0.495968,0,-6.17009,7.7
2eg8,-4.12802,3.04187,-0.3335,0.512536,-1.27435,4.5
2il2,-8.9159,0.568753,-1.07856,0,-7.46197,7.1
2pk6,-13.1686,6.1659,0,0,-9.09912,10.89
1qbt,-16.1823,8.68043,0,0,-10.4532,10.62
3m8t,-4.82155,0.799883,-0.207912,1.45603,-2.62968,4
2hjb,-2.86267,0.252557,-0.576149,0,-2.11984,4.39
3c2u,-7.85055,6.49192,-0.885474,0,-2.68041,2.9
2fxv,-1.83679,0.943438,0.16574,0,-1.37986,5.35
3mhw,-1.92583,0.0915838,-0.419672,0,-1.44571,2.3
2izl,-7.14849,4.18616,-0.486826,0,-3.8988,6
4exs,-3.30493,0.21801,0.115288,1.60976,-1.66657,4.41
3t83,-4.81114,1.13307,0.204574,0.814803,-3.45309,6.98
1usk,-3.90212,2.24836,-0.287507,0,-2.1307,6.4
1pb9,-2.44046,1.73242,-0.350362,0,-0.946703,3.62
1ucn,-5.85669,3.51512,-1.63017,0,-1.90655,5.22
3dp4,-3.9737,2.20826,-0.452714,0,-2.06353,7.37
1upf,-0.957452,0.450682,0,0,-0.660002,4.6
2qbs,-5.11907,0.649627,-0.300755,0,-4.38956,6.68
