Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
1q8t,28.80835,60.36696,87.63032,117.24351,155.35161,187.50682,51.00472,146.22478,259.29194,76.80332,206.19956,360.85802,105.82134,267.68749,466.36543,709.82626,218.52323,470.16029,785.70206,1024.37631,887.08724,347.15429,656.10298,992.30732,1172.38781,1021.80678,646.92109,964.24790,1227.40606,1325.39274,1204.09394,10.92659,5.44836,2.44563,0.97675,0.29274,0.01865,0.00000,0.00000,23.89433,14.93515,33.35668,54.80423,33.07483,-383.17308,-435.06261,1.93033,1.94581,2.15436,1.35123,1.45936,1.72349,1.03941,1.16749,1.43624,0.00000,0.11865,1.03947,0.00000,0.00000,0.00098,0.00000,0.17340,1.57724,-11.50206,-6.79008,-2.70744,11.15687,-56.44289,-0.23088,-0.03690,0.00000,0.00000,0.00000,0.90000,3.00000,0.18000,0.07746,0.45000,4.00000,1.00000,4.76
2j78,52.55952,69.96247,71.80287,121.92778,140.59651,141.60231,84.55325,135.69337,228.38247,113.73427,200.24279,312.82534,143.52043,263.48087,397.08605,523.42704,250.74537,446.57510,649.62513,776.41086,651.12715,360.08561,596.09324,815.66741,904.03959,762.30541,595.07658,832.72621,1007.82157,1047.66386,926.32350,31.63399,17.42055,8.80990,3.85734,1.32050,0.24899,0.00426,0.00000,0.00000,0.00000,0.00000,0.00000,118.57848,-344.31433,-431.79339,9.83626,10.86189,13.24704,7.10187,8.32683,10.74196,5.46298,6.66146,8.95163,1.39715,3.97744,8.08272,1.20730,5.07915,12.90527,4.33127,13.48519,30.89400,-66.04876,-36.04572,-13.32211,27.95909,-51.28334,1.51066,0.37217,0.00000,0.00000,0.00000,0.65000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,6.42
1sqa,58.69862,112.14885,138.37876,191.31325,210.15789,256.22360,103.17696,239.23895,362.47916,148.21067,337.43606,508.52855,196.31644,432.54708,652.85376,853.76847,369.90884,715.76748,1059.97038,1239.63060,996.69047,547.88809,948.64223,1311.65673,1434.62069,1180.38723,924.52851,1311.14953,1592.69957,1649.55876,1446.05551,20.75271,9.73984,3.81213,1.14042,0.23928,0.02501,0.00000,0.00000,8.77225,5.71456,13.40915,24.39851,117.11837,-567.44445,-668.33661,4.39301,5.68820,7.61238,3.13324,4.31460,6.12866,2.41019,3.45168,5.10721,0.00191,0.33660,2.46932,0.26264,1.06936,3.82538,0.00191,0.29555,1.24119,-36.62179,-17.55021,-6.33176,36.96010,-67.90855,0.32995,0.09914,0.00000,0.00000,0.00000,1.55000,6.00000,0.72000,0.10954,0.75000,6.00000,1.00000,9.21
1u1b,63.16585,114.58428,152.14361,223.85132,294.17804,330.97357,106.45241,266.42461,476.74022,154.06620,381.20152,660.55870,207.10131,497.40413,843.70203,1149.19938,414.50977,860.54716,1365.36398,1668.44440,1384.50638,642.11368,1170.04089,1695.21494,1921.26319,1623.52904,1142.65694,1663.67116,2070.06927,2189.49618,1954.26251,23.39959,10.99229,4.31425,1.40663,0.37003,0.05241,0.00000,0.00000,4.34788,2.27486,6.57400,11.73725,185.53836,-676.75444,-786.12448,6.10467,7.63835,10.22660,4.36677,5.80668,8.24361,3.35905,4.64534,6.86968,0.27710,2.68655,10.72448,0.55359,1.72073,4.37615,0.27710,2.77626,10.87121,-51.45129,-25.53503,-9.35209,73.61426,-98.94249,1.66195,0.32066,0.00000,0.00000,0.00000,2.55000,14.00000,3.92000,0.16733,0.15000,14.00000,1.00000,7.8
1a30,53.18291,79.14996,103.39198,154.32728,216.04605,211.39769,85.68172,181.59262,339.06900,119.02335,263.50144,458.89840,155.76077,347.21466,580.56870,777.69058,299.81908,601.12466,935.74856,1132.46702,936.40250,456.29875,813.35300,1162.12733,1306.81599,1099.99343,797.31234,1149.69264,1420.24022,1494.45181,1329.18198,21.44819,10.62531,4.71110,1.76131,0.44357,0.03763,0.00000,0.00000,20.49321,13.70309,27.13458,45.33502,112.16484,-472.30287,-555.13615,4.97403,5.88605,6.99570,3.52330,4.44910,5.62421,2.71023,3.55928,4.68684,0.85284,4.94397,14.54820,0.00000,0.00000,0.36908,1.47314,7.07128,18.81342,-36.27776,-18.16064,-6.58146,45.69757,-76.99601,2.24234,0.53456,0.00000,0.00000,0.00000,1.30000,12.00000,2.88000,0.15492,0.35000,10.00000,1.00000,4.3
1ydt,73.05586,103.13510,129.96628,177.62999,236.30902,275.98908,112.03077,221.50286,389.15265,152.76564,318.80792,539.60714,197.10631,418.20775,693.06211,989.17452,367.11304,727.65369,1145.84671,1421.47322,1182.03214,555.74905,993.22971,1433.56766,1631.23525,1380.21697,977.87523,1416.37171,1757.93560,1857.51263,1656.76858,20.35121,8.86078,3.44130,1.21226,0.36577,0.07860,0.00052,0.00000,43.43118,30.40769,56.92074,92.39473,65.73278,-597.18304,-683.01590,2.07344,2.27934,2.69482,1.64436,1.87030,2.28449,1.26489,1.49624,1.90374,0.00000,0.28559,1.98924,0.00000,0.00000,0.05632,0.00000,0.28559,1.93292,-13.75852,-9.76033,-4.10837,17.74224,-77.56316,-0.12696,-0.02873,0.00000,0.00000,0.00000,1.35000,8.00000,1.28000,0.12649,0.70000,12.00000,1.00000,7.32
1gpk,44.00799,79.87136,124.83808,141.67027,172.94687,205.63945,73.49399,198.82293,285.97752,106.55929,271.71917,405.74783,144.38349,344.14449,528.42530,738.47898,283.18192,570.79581,875.69356,1056.70815,859.44289,428.84345,766.05286,1088.28775,1214.85972,1010.65402,745.62876,1074.70330,1323.55157,1385.90881,1224.77990,10.85552,4.42226,1.38720,0.38073,0.14311,0.03179,0.00000,0.00000,47.01276,32.25550,64.82787,103.14777,40.87481,-455.35676,-530.63766,1.82439,2.30786,2.89088,1.35537,1.79614,2.36490,1.04260,1.43692,1.97075,0.00000,0.18013,1.13876,0.11368,1.62088,5.39624,0.60576,1.63406,3.17270,-13.96077,-7.49226,-2.75118,9.81201,-57.45708,0.10558,0.02191,0.00000,0.00000,0.00000,0.90000,0.00000,0.00000,0.00000,0.60000,0.00000,1.00000,5.37
1e66,81.52304,116.00006,125.09596,163.07905,180.66704,241.11945,126.46677,218.98172,312.46025,169.32058,310.60537,450.16487,213.47715,400.08726,588.45031,812.85628,368.09192,669.95085,980.31201,1164.91356,943.80900,529.57658,892.32986,1224.43590,1345.51515,1113.59621,879.43468,1237.54320,1497.71814,1550.17452,1360.40618,19.04619,7.38634,2.19678,0.43241,0.04237,0.00000,0.00000,0.00000,89.23055,70.21965,112.35318,163.69578,25.76414,-560.00560,-642.22338,0.83603,0.87247,0.90435,0.58522,0.65435,0.72348,0.45017,0.52348,0.60290,0.00000,0.00000,0.18241,0.00000,0.00000,0.18241,0.00000,0.00000,0.00000,-4.99307,-2.62242,-0.98097,7.19871,-60.31776,0.28069,0.04588,0.00000,0.00000,0.00000,1.05000,1.00000,0.02000,0.04472,0.75000,1.00000,1.00000,9.89
1p1q,56.55570,65.09054,93.80715,105.59455,138.32862,158.83832,85.43940,150.40879,225.56836,114.79165,209.42919,314.13084,146.08410,270.29873,404.73800,552.66609,255.22779,456.82248,670.51476,806.01399,672.06239,367.16617,611.84062,841.84899,935.47203,788.21873,610.01073,856.50149,1039.10905,1081.81757,957.24849,29.49347,15.82128,7.84139,3.59315,1.37147,0.39365,0.08418,0.00094,15.17291,11.78229,19.27088,27.56763,103.89578,-356.96642,-441.77364,7.88918,8.80309,10.48483,5.62110,6.68454,8.45364,4.32392,5.34763,7.04470,0.00245,0.45861,2.61136,0.23412,1.03831,2.87032,0.33124,2.04202,6.93498,-52.48427,-28.18018,-10.63999,25.55210,-52.44192,0.47652,0.09931,0.00000,0.00000,0.00000,0.65000,3.00000,0.18000,0.07746,0.15000,4.00000,1.00000,4.89
1o3f,62.25616,96.86127,123.28302,158.05805,193.35506,215.36390,100.45976,207.97988,319.03120,138.53466,294.22437,442.97602,179.96612,379.08371,566.34603,716.88580,330.97205,626.79485,909.79609,1037.17659,812.91992,484.44795,824.39962,1119.45926,1201.67750,971.62047,802.49835,1125.54439,1352.39747,1386.06774,1203.23431,21.80141,11.05714,5.47930,2.61779,1.17022,0.49859,0.15735,0.02176,11.59623,8.47003,17.33843,30.92983,90.33294,-471.45671,-588.15093,6.53926,7.30831,8.21179,5.28305,6.06921,7.03981,4.17736,4.95371,5.94847,0.00000,0.01595,1.05304,2.60381,6.06073,12.04481,1.52691,3.63281,6.73871,8.64079,-24.37671,-13.11282,26.59246,-57.26586,0.87297,0.22435,0.00000,0.00000,0.00000,1.25000,3.00000,0.18000,0.07746,0.85000,4.00000,1.00000,7.96
1d09,63.07392,70.83348,103.26943,128.70168,176.34402,198.47671,94.80866,168.06844,287.19702,127.18392,239.17494,395.43620,162.36821,313.61033,504.26383,676.58161,291.88390,542.69112,820.47220,992.16451,832.44915,429.15275,732.64752,1026.18868,1150.98849,976.30810,728.45635,1033.82652,1265.52856,1327.01307,1181.10290,34.60131,19.00003,9.78484,4.69705,1.94058,0.57481,0.06213,0.00000,2.87460,2.74919,3.06384,4.87297,176.01612,-407.13648,-515.76386,17.24136,19.96687,23.06500,13.30004,16.00106,19.27273,10.23080,12.80085,16.06060,0.00000,0.23357,2.44170,2.94069,9.56310,22.40034,1.56448,5.39447,13.90862,-95.74316,-68.86086,-28.35418,59.80497,-69.39904,2.36849,0.47066,0.00000,0.00000,0.00000,0.80000,6.00000,0.72000,0.10954,0.05000,6.00000,1.00000,7.57
2qwb,41.53796,52.60826,65.82987,111.68367,129.70237,176.67668,63.87692,120.45608,225.65749,86.95190,176.46689,319.68637,112.05715,233.99454,414.21902,627.34037,210.87917,422.22360,695.66126,901.85663,778.02550,324.71209,590.52087,879.48198,1033.11679,898.81244,589.29036,865.37900,1091.58016,1172.74977,1062.84153,20.34628,10.64387,5.07547,2.16754,0.74912,0.15969,0.02610,0.00000,7.85209,5.24558,9.73543,14.47673,96.05148,-335.58339,-395.25939,8.56374,10.06793,12.20936,6.26116,7.77307,9.94518,4.81628,6.21845,8.28765,0.00000,0.00000,0.17102,0.33339,1.21011,3.10035,1.81498,6.89323,17.70042,-54.31005,-33.02880,-12.74223,40.46975,-57.94777,1.89708,0.40865,0.00000,0.00000,0.00000,1.05000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,2.74
1g7q,103.73806,133.04932,189.03347,231.59792,298.49519,391.24755,160.50225,310.07012,503.16181,218.83056,435.19255,715.99798,281.98861,565.53368,936.45062,1432.03468,515.37014,994.80599,1594.18853,2052.71811,1763.67431,775.77846,1378.99507,2020.42470,2354.01564,2038.38226,1377.94792,2004.33249,2508.96552,2679.97894,2418.22825,47.63827,24.21561,10.94806,4.47210,1.56480,0.36667,0.03418,0.00000,25.94993,20.65609,31.99463,49.72546,195.88478,-809.53617,-949.87660,12.18319,13.76645,15.79774,9.32072,10.98524,13.16652,7.16978,8.78819,10.97210,0.05175,0.98606,5.20035,1.07721,4.63775,13.36825,2.15425,7.31361,17.67238,-70.85972,-49.29069,-19.98545,63.15853,-125.68240,1.43437,0.29828,0.00000,0.00000,0.00000,2.85000,21.00000,8.82000,0.20494,0.50000,16.00000,1.00000,6.06
1f4f,44.49560,76.10249,112.08917,140.42742,171.62994,238.67839,73.88608,185.54503,296.80772,105.13118,256.75751,426.56130,140.62857,329.98311,560.18003,869.29377,276.96971,577.28691,955.13785,1246.00010,1078.86581,432.37977,804.89755,1209.08546,1426.28919,1243.58935,796.24277,1180.90116,1498.47398,1615.47160,1466.84744,12.50428,5.33178,1.82726,0.44487,0.07500,0.00267,0.00000,0.00000,48.86528,38.50647,59.55810,83.74354,42.12073,-477.18755,-537.04168,0.72572,0.78667,1.35346,0.50800,0.59000,1.08277,0.39077,0.47200,0.90230,0.00000,0.00000,0.05946,0.00000,0.00000,0.00000,0.00000,0.11287,1.48936,-9.10218,-3.83511,-1.28499,35.51869,-70.83717,1.08428,0.19806,0.00000,0.00000,0.00000,1.45000,9.00000,1.62000,0.13416,0.45000,10.00000,1.00000,4.62
3pce,34.43275,44.39820,80.42388,95.32329,124.84101,141.20251,53.34212,127.59845,205.54634,75.06433,175.73554,283.29536,100.20941,225.93000,360.65397,460.05562,194.04051,381.33081,573.79585,661.43433,517.27283,291.26951,507.44452,703.28937,762.77299,618.44297,493.90706,699.60047,847.78804,874.48529,762.42795,17.59902,9.45706,4.75043,2.19157,0.88632,0.28253,0.03716,0.00000,31.01157,20.68808,40.31496,65.91666,25.51913,-285.82513,-355.58360,1.96536,2.19528,2.44173,1.59739,1.83116,2.10114,1.22876,1.46493,1.75095,0.00000,0.00000,0.00000,0.90728,2.56947,5.23166,1.09667,3.44701,7.59873,-8.42620,-8.02679,-3.39918,18.42811,-34.78406,0.60570,0.10097,0.00000,0.00000,0.00000,0.55000,2.00000,0.08000,0.06325,0.30000,2.00000,1.00000,2
1zoe,34.59958,52.83247,63.97475,88.67523,127.04476,163.24720,55.93993,110.96435,210.26005,76.84153,160.61238,293.91531,99.19315,212.73148,380.71243,599.41751,187.44806,385.53705,648.00983,855.54466,736.73837,292.12854,543.22724,821.84429,974.24337,847.25735,540.35356,801.83924,1018.60146,1098.63671,996.60134,10.13030,4.30734,1.45906,0.30544,0.01541,0.00000,0.00000,0.00000,31.13515,25.74060,37.49801,52.18519,21.58719,-332.22631,-365.73829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16474,-0.05689,-0.01700,10.45265,-45.97779,-0.36039,-0.05611,0.00000,0.00000,0.00000,0.80000,1.00000,0.02000,0.04472,0.20000,1.00000,1.00000,7.4
4tim,37.58011,50.14959,69.29123,101.14841,118.18826,113.18293,60.02820,118.35848,191.74370,82.60582,169.63105,261.87409,107.14802,220.28410,331.51854,412.63514,197.39105,366.50838,531.26089,619.14700,518.69415,287.87520,484.34930,661.13717,726.13705,611.70070,477.94498,671.33932,813.15631,845.11797,747.72059,21.77212,11.88956,5.97046,2.66609,0.97189,0.32121,0.09462,0.01155,0.00000,0.00000,0.00000,0.00000,112.39048,-269.84232,-345.07836,6.60893,7.58638,9.40652,5.06461,6.05508,7.81746,3.97852,4.91571,6.57425,0.01314,0.43909,1.80203,0.93979,3.11838,8.07831,0.03086,0.99289,4.27346,-23.28705,-27.13112,-12.39092,37.76330,-46.37437,1.74256,0.36164,0.00000,0.00000,0.00000,0.55000,4.00000,0.32000,0.08944,0.00000,4.00000,1.00000,2.16
1tok,30.71676,31.00609,53.36929,57.21763,71.37449,95.02563,42.86308,83.34401,120.39081,56.86401,113.57080,171.68492,73.08001,145.23512,222.33736,294.48036,131.81721,244.79906,362.47128,427.34978,347.66343,192.52029,326.71391,450.40232,495.19234,411.17296,322.18870,454.09133,550.64270,571.16877,502.58761,12.29822,6.25495,3.03276,1.44165,0.53597,0.10157,0.00251,0.00000,6.47542,3.39424,9.38251,18.84327,44.92022,-188.75900,-232.36765,5.86329,6.85601,8.14200,4.32586,5.32664,6.66131,3.32759,4.26131,5.55109,0.00000,0.00000,0.00715,0.00000,0.00000,0.00000,0.00000,0.00000,0.22054,-38.41846,-23.19650,-9.13238,26.47926,-29.45473,1.10834,0.22724,0.00000,0.00000,0.00000,0.40000,2.00000,0.08000,0.06325,0.10000,2.00000,1.00000,2.47
2fdp,89.09410,143.95090,219.28549,273.21010,347.08696,364.79821,143.82396,359.04468,560.80743,205.86124,499.39852,774.82480,276.10917,639.92033,991.09327,1287.00236,537.01246,1064.24775,1597.16930,1868.08065,1502.06879,806.28225,1414.22346,1970.71536,2161.33689,1780.83725,1375.11098,1959.73825,2389.46567,2481.43002,2179.69295,32.62845,15.65745,6.66262,2.52796,0.74197,0.12243,0.00412,0.00000,80.54725,56.37355,108.12614,170.41260,110.29326,-828.57275,-987.63162,9.22539,10.06420,11.18511,6.73113,7.77594,9.13033,5.17779,6.22075,7.60861,0.00000,0.09163,1.08655,0.04379,0.54861,2.49271,0.27915,1.21235,3.65605,-53.97115,-32.29625,-12.64695,29.36308,-106.19454,0.10746,0.02403,0.00000,0.00000,0.00000,2.05000,14.00000,3.92000,0.16733,1.25000,10.00000,1.00000,7.59
3pcj,27.74741,54.34726,80.82297,100.17001,122.25760,135.18247,49.29600,132.47925,199.50078,72.75568,183.87255,280.19344,98.95490,234.45091,362.05689,484.01571,194.99326,389.27175,590.49993,703.41431,579.51469,294.28261,520.06485,732.60977,815.02832,683.11401,507.37688,727.75005,894.01805,936.26167,829.94348,13.03654,6.84626,3.24634,1.40881,0.58957,0.21887,0.06680,0.00342,16.54224,12.79609,22.87896,36.24016,56.01221,-293.02406,-360.09989,2.16344,2.34934,2.67023,1.81441,2.01201,2.33619,1.44067,1.64858,1.97930,0.06138,1.15050,4.27559,0.00000,0.00000,0.00000,1.19643,3.96530,9.90777,3.25879,-9.89628,-5.19785,23.49036,-38.82940,0.53197,0.10479,0.00000,0.00000,0.00000,0.55000,1.00000,0.02000,0.04472,0.15000,1.00000,1.00000,7.22
1uwt,62.58680,60.23429,76.03620,119.46943,137.60560,147.84879,91.35596,134.82984,228.31727,117.76132,197.39371,315.45033,146.01607,260.74344,402.03388,535.07510,251.48009,447.82361,657.94735,792.15668,668.59637,361.54780,600.70435,826.95343,922.09552,782.09757,600.56450,843.05284,1023.83586,1068.12695,947.85639,29.27512,15.05591,6.98694,2.98284,1.10319,0.25842,0.02572,0.00000,0.00000,0.00000,0.00000,0.00000,113.89203,-353.88020,-433.44614,7.12800,8.76049,11.34430,5.22745,6.76858,9.23401,4.02112,5.41486,7.69501,1.15747,3.54882,7.44018,0.64632,3.24034,9.12237,3.43225,11.80517,28.45086,-50.09136,-28.14977,-10.48059,28.12661,-51.74328,1.42445,0.33886,0.00000,0.00000,0.00000,0.65000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,5.97
2baj,64.78059,113.25277,165.02621,192.85931,252.19233,299.04933,107.11539,265.76817,420.35884,152.72322,369.23130,582.69501,204.02753,473.90448,743.44428,958.89990,395.58360,791.53866,1192.30724,1390.75997,1109.73622,595.82825,1051.74966,1467.97349,1606.80284,1318.09705,1019.10112,1455.21818,1775.05160,1841.93491,1615.29061,16.71876,7.13504,2.68847,0.84861,0.20725,0.02737,0.00000,0.00000,71.01556,51.07640,93.61162,139.87359,55.89011,-623.08856,-731.12279,2.96169,3.41465,3.81099,2.07319,2.56099,3.04879,1.59476,2.04879,2.54066,0.27915,1.05749,2.61093,0.00000,0.00000,0.27509,0.27915,1.05749,2.33584,-19.02577,-9.20915,-3.32673,12.94713,-77.98917,0.29737,0.06288,0.00000,0.00000,0.00000,1.35000,4.00000,0.32000,0.08944,0.75000,4.00000,1.00000,8.4
1if7,29.37789,57.07412,89.47648,134.99388,149.22552,178.74410,52.94855,151.69252,255.09952,78.11979,214.53990,359.32514,107.43966,276.89959,463.57017,650.10764,223.82628,474.00426,758.90655,932.73116,767.36413,350.53004,645.85530,942.03266,1069.31548,899.02770,629.41666,919.90007,1146.92791,1213.21840,1080.89575,12.81470,6.31753,2.61504,0.81722,0.16052,0.00713,0.00000,0.00000,31.97180,23.13947,44.25826,71.55288,48.45644,-374.46836,-435.84014,3.87744,4.33923,4.88998,2.71421,3.25442,3.91198,2.08785,2.60354,3.25999,0.08193,0.97770,2.87613,0.21442,0.92747,2.24875,1.24202,5.49654,13.37904,-26.08624,-13.41975,-5.08415,8.61264,-48.98216,0.28613,0.05720,0.00000,0.00000,0.00000,1.30000,6.00000,0.72000,0.10954,0.65000,8.00000,1.00000,10.52
2d3z,48.53414,74.19326,113.61274,135.02308,158.16422,203.74522,76.04848,185.36608,270.88198,107.78877,254.70953,384.67006,143.75105,324.11294,500.47105,702.49310,274.96466,542.32190,830.37247,1005.47388,823.15664,412.99668,729.71006,1034.31655,1157.22625,967.42316,714.30891,1026.11203,1262.42418,1322.87321,1171.43487,15.70121,7.26521,3.07802,1.17050,0.36046,0.06041,0.00000,0.00000,70.13945,52.68660,87.70786,122.58323,30.22334,-433.59892,-509.06733,3.61929,3.70389,3.77792,2.65047,2.87539,3.10031,2.03882,2.30031,2.58360,0.00000,0.00000,0.12629,0.00000,0.00000,0.00000,0.00000,0.00000,0.12629,-19.59972,-12.74161,-5.13658,11.39655,-52.52553,0.51637,0.09509,0.00000,0.00000,0.00000,1.30000,5.00000,0.50000,0.10000,0.65000,6.00000,1.00000,6.64
1nja,41.11462,71.99361,88.39229,131.92009,159.51536,191.32506,71.24209,155.68795,269.39436,101.35559,223.06414,376.40688,133.44141,290.99239,483.60384,680.53238,254.31853,505.09244,796.56651,993.29654,846.29546,386.38845,690.26035,999.45460,1146.42396,984.81137,682.30465,990.00412,1233.41539,1310.67185,1177.69354,20.55535,10.61889,4.82084,1.78281,0.49027,0.08330,0.00192,0.00000,1.38575,0.90565,2.16864,4.40674,129.55403,-401.07813,-471.04327,7.94371,8.85249,10.55657,5.72356,6.77517,8.55390,4.40273,5.42013,7.12825,0.03014,0.45375,1.53112,0.51775,1.89021,4.64640,1.33809,4.00229,8.41832,-56.97703,-30.20645,-11.27579,49.89846,-61.77746,0.87010,0.15473,0.00000,0.00000,0.00000,1.00000,4.00000,0.32000,0.08944,0.10000,6.00000,1.00000,6.31
2ayr,69.02080,121.85752,209.58975,256.39065,293.45028,365.99796,114.10026,334.18466,498.65274,168.21194,458.50308,708.34948,231.84137,582.20765,919.08418,1262.94748,471.10217,971.33147,1505.59247,1805.10586,1454.64494,723.07921,1305.19420,1861.81362,2073.26031,1716.28360,1266.58389,1829.95639,2255.77088,2361.08115,2083.80890,22.57742,10.66734,4.57834,1.78768,0.53390,0.11351,0.00432,0.00000,93.62457,61.45041,128.85736,207.29207,78.24011,-761.41877,-898.58942,3.51720,3.84671,4.14195,2.72000,3.10000,3.48554,2.09231,2.48000,2.90461,0.00000,0.07680,1.35766,0.54432,1.53210,3.17895,0.85154,2.61366,6.82859,-19.92181,-14.30400,-5.80839,6.02203,-97.05303,-0.00659,0.00893,0.00000,0.00000,0.00000,1.85000,8.00000,1.28000,0.12649,1.00000,12.00000,1.00000,9.29
2cer,67.84265,91.89792,99.75986,179.96514,193.78373,238.50383,106.53942,188.80773,336.14255,144.18323,280.09151,471.02197,184.02569,370.08943,604.90741,858.22590,336.21348,644.36425,1001.87846,1245.53185,1048.46623,502.15522,879.00610,1258.74737,1433.84832,1220.36939,872.66865,1254.71810,1551.81322,1638.61780,1463.33036,31.32113,16.30795,7.91040,3.33791,1.10078,0.24918,0.00608,0.00000,13.90305,9.32762,20.38101,39.03304,118.92707,-514.85410,-612.67193,9.30679,10.22882,12.56515,7.04983,8.11751,10.40885,5.42295,6.49401,8.67404,0.00000,0.00000,0.00000,1.10045,4.37962,11.01352,2.77221,8.36779,19.85077,-58.20772,-36.87461,-14.38209,34.54961,-68.01112,1.32407,0.33845,0.00000,0.00000,0.00000,1.10000,4.00000,0.32000,0.08944,0.40000,6.00000,1.00000,9.22
2qwd,43.46357,47.86940,74.40662,101.60267,135.97520,170.65044,62.77918,126.59118,223.56319,85.28906,179.23524,314.90529,111.07555,234.88553,408.36437,612.66170,210.98497,419.41545,684.49178,878.49822,750.18808,323.66391,584.01101,863.07201,1006.13254,869.00993,582.43364,850.94476,1068.30044,1142.67465,1031.30628,24.13359,13.21430,6.77798,3.28427,1.30728,0.30026,0.02826,0.00000,8.46856,6.63114,10.41282,15.54604,96.29736,-324.01879,-395.88724,9.27404,10.45350,12.05850,6.95167,8.22332,9.95336,5.34744,6.57866,8.29446,0.00000,0.00000,0.04072,0.67707,1.79465,3.85697,1.16527,4.27440,10.88574,-53.38944,-36.05803,-14.48867,36.59753,-56.16129,1.27919,0.26390,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,4.85
