Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
2adm,50.39352,81.44039,114.05894,176.47346,229.96034,276.10185,81.28542,198.27278,383.18373,115.29723,286.68402,526.93894,154.22179,377.98218,664.16309,842.75522,312.81666,659.99569,1039.65278,1221.49090,970.96163,487.70876,889.43802,1271.45463,1405.55813,1155.53531,859.72513,1243.42673,1532.05766,1601.14778,1410.71734,15.71821,7.15875,2.85314,0.98609,0.27145,0.04042,0.00000,0.00000,0.73130,0.46260,1.77250,3.79232,110.48163,-510.33963,-595.96719,2.54536,3.54576,5.20088,1.78175,2.65932,4.16070,1.37058,2.12745,3.46725,0.21088,1.48809,4.49004,0.00000,0.00000,0.19052,0.87632,4.15442,10.76789,-26.22415,-11.45859,-3.87054,44.14907,-74.12141,1.21775,0.24344,0.00000,0.00000,0.00000,1.35000,7.00000,0.98000,0.11832,0.05000,12.00000,1.00000,5.7
1lf9,74.76531,123.45460,171.47177,216.02085,267.97799,313.34840,121.37559,283.05876,443.43791,172.93781,396.33774,622.57601,229.74121,509.74323,804.36410,1127.17856,438.08060,862.85372,1333.68958,1649.62139,1404.96487,659.62707,1168.64076,1674.58186,1908.60875,1635.58983,1152.16032,1664.84515,2065.80828,2187.87467,1961.07443,31.35161,16.14495,7.77381,3.49093,1.30936,0.33279,0.03127,0.00000,15.48747,10.48792,22.26048,37.02611,144.59608,-672.96079,-805.92817,11.45388,12.55954,14.46040,8.72154,10.00618,12.03754,6.70888,8.00494,10.03128,0.00000,0.00000,0.00000,2.21153,8.14611,19.48860,2.98325,9.22451,21.55922,-67.54035,-46.12010,-18.47751,52.57098,-103.58323,1.52123,0.30765,0.00000,0.00000,0.00000,2.20000,9.00000,1.62000,0.13416,0.15000,8.00000,1.00000,12
1rgk,52.16096,62.65279,75.61509,95.38351,130.22617,147.17335,82.61078,127.78679,210.16113,109.50171,182.91584,290.83665,136.83626,240.07492,373.40115,522.16319,233.99201,415.80530,620.49999,758.91839,636.14526,336.77945,562.42701,781.72133,877.52814,743.16752,563.66559,794.08171,967.46470,1011.36276,897.77106,27.40777,14.32831,6.59303,2.63878,0.91463,0.22020,0.02421,0.00000,0.00000,0.00000,0.00000,0.00000,142.21893,-332.18750,-403.62474,8.28330,9.60058,11.63549,6.02523,7.38953,9.45967,4.63479,5.91163,7.88306,0.95829,3.12130,8.68438,0.10164,1.01570,3.58444,1.78717,6.55259,16.69828,-55.77351,-31.42424,-12.06769,45.68603,-46.95795,1.60007,0.39766,0.00000,0.00000,0.00000,1.15000,4.00000,0.32000,0.08944,0.00000,4.00000,1.00000,4.31
1b6m,67.61023,120.31452,195.73523,244.34532,326.46606,423.08266,112.17903,318.98777,544.70383,164.36586,443.15809,770.07527,225.40370,572.37588,995.08941,1382.71974,465.46936,996.64157,1612.00276,1960.77820,1582.17157,733.24477,1361.13377,1987.70172,2242.33869,1867.97805,1321.06005,1932.48988,2407.10826,2540.24071,2256.19390,20.91528,9.76073,4.17834,1.61548,0.47619,0.10534,0.00177,0.00000,78.11778,55.17986,100.64743,153.28168,106.91139,-780.54082,-907.61225,5.63839,6.24760,6.97357,4.20115,4.89760,5.74838,3.23166,3.91808,4.79032,0.00000,0.11139,1.39186,0.00000,0.00000,0.22946,0.66401,1.84027,4.45619,-34.57133,-20.86006,-8.12388,31.37679,-117.58349,0.24842,0.03779,0.00000,0.00000,0.00000,2.15000,11.00000,2.42000,0.14832,1.05000,14.00000,1.00000,8.4
3bzi,77.52039,119.61663,165.06808,200.61881,233.42331,241.43103,123.52474,272.58877,379.24355,173.12362,376.83564,531.06205,227.20195,478.50596,688.52741,940.42291,417.00888,782.56243,1147.55244,1375.32683,1148.16394,608.64388,1039.45208,1438.33481,1597.73131,1344.96823,1022.81656,1449.97037,1767.91221,1844.29893,1632.45441,27.04566,12.75075,5.27826,1.99295,0.62106,0.14206,0.00604,0.00000,22.64828,15.17013,31.93827,50.86279,135.06137,-624.21351,-741.48077,7.60562,8.77014,10.06332,5.66035,6.85795,8.27493,4.35412,5.48636,6.89578,0.00000,0.35883,3.19778,1.13823,3.17339,8.06234,0.00297,0.63256,3.03952,-48.73879,-28.98830,-11.34995,35.12281,-91.74431,0.63028,0.13348,0.00000,0.00000,0.00000,2.75000,23.00000,10.58000,0.21448,0.60000,18.00000,1.00000,7.4
1qy5,27.47589,62.28028,79.78547,109.17375,151.92527,201.63084,51.19172,134.57632,254.10123,75.65775,193.08369,361.23879,102.47224,253.87941,473.76752,766.17428,210.38109,463.72944,809.46938,1080.25437,931.64671,341.01088,660.66769,1023.85974,1226.72102,1072.27860,653.75157,985.75926,1266.77751,1377.30642,1256.52353,9.14552,4.33440,1.79355,0.56844,0.08687,0.00074,0.00000,0.00000,4.37564,4.00000,5.84914,9.05283,81.95418,-383.44566,-425.67657,2.36287,2.70513,3.16049,1.65401,2.02885,2.52840,1.27232,1.62308,2.10700,0.00000,0.00000,0.49014,0.29653,1.09107,2.63849,0.00000,0.23098,1.27976,-19.24243,-9.19241,-3.30359,32.11376,-58.58401,0.07708,0.02855,0.00000,0.00000,0.00000,1.10000,3.00000,0.18000,0.07746,0.05000,4.00000,1.00000,6.7
1awi,82.70826,126.74700,198.39773,278.95308,310.83525,377.09955,132.23458,334.69005,525.59100,188.19344,467.80296,744.44454,253.10232,600.20880,959.99369,1280.75537,501.29780,1011.42509,1554.19490,1846.67915,1490.65377,762.60187,1356.95701,1919.65330,2128.06282,1762.12752,1321.74224,1897.54363,2329.26395,2432.26905,2145.09183,34.12868,16.81689,7.32648,2.89353,1.00172,0.25390,0.01269,0.00000,52.62992,39.03527,67.91165,98.41936,138.61681,-788.21486,-939.87025,6.09859,6.59609,7.39879,4.76294,5.35868,6.24832,3.66380,4.28694,5.20693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.87786,3.65671,8.86383,-33.07051,-24.03460,-9.88913,30.66596,-107.43120,0.19778,0.04371,0.00000,0.00000,0.00000,3.55000,10.00000,2.00000,0.14142,1.00000,10.00000,1.00000,4.05
1heg,49.12430,99.64464,162.98755,234.75884,302.62288,361.22681,87.15468,272.53545,501.51134,132.43122,385.85497,697.85713,185.76396,502.45170,891.74546,1217.80677,401.64587,878.02791,1432.07192,1750.65956,1433.30621,641.58686,1201.66012,1767.25730,2006.83727,1685.90216,1167.62356,1715.04876,2145.49975,2274.12145,2028.88971,28.88450,16.24150,8.61190,4.35093,2.17518,1.04846,0.44591,0.17381,56.14166,43.02311,71.10990,108.80379,110.01650,-621.67947,-795.39526,4.73076,5.63840,7.04730,3.80782,4.64238,5.96870,3.15987,3.91390,5.14058,0.00000,0.41607,3.22217,0.00000,0.00363,0.46314,0.94641,4.04164,11.52065,69.96198,20.88133,-9.72850,32.75838,-107.85016,0.84722,0.18066,0.00000,0.00000,0.00000,2.05000,17.00000,5.78000,0.18439,0.85000,16.00000,1.00000,7.74
1rej,85.20441,114.15075,155.38610,178.94791,222.51958,274.47488,130.68920,255.84320,372.79786,178.07755,353.53130,525.84271,228.99376,452.72652,682.11213,945.80987,408.93887,760.63458,1133.06722,1362.13467,1117.73486,596.66198,1018.96658,1416.51477,1573.02886,1313.99874,1005.38302,1424.71177,1736.22823,1808.65753,1596.58864,28.05807,12.50132,4.61439,1.38035,0.30001,0.01210,0.00000,0.00000,46.42560,31.49887,60.38282,93.35275,111.44557,-621.65060,-724.85097,5.63306,6.66905,8.19666,3.94314,5.00178,6.55733,3.03319,4.00143,5.46444,0.03946,0.82585,3.31320,0.65702,2.49439,6.46771,0.69435,3.11994,8.09920,-41.53364,-20.89112,-7.60513,27.53998,-81.52443,-0.08604,-0.02118,0.00000,0.00000,0.00000,1.35000,5.00000,0.50000,0.10000,0.60000,6.00000,1.00000,8.3
1qsc,73.73884,134.78926,160.51120,187.20967,258.71858,293.67264,124.26784,267.43122,419.37986,176.95408,375.41521,581.25098,231.90450,483.85317,746.52368,1017.20300,425.91419,815.10668,1227.38237,1477.73151,1221.31821,629.77138,1092.74014,1531.91732,1708.79903,1434.42251,1073.90156,1532.13606,1876.86757,1963.17585,1739.09909,27.04382,13.43861,6.20558,2.51919,0.75152,0.08853,0.00000,0.00000,38.77320,34.36992,46.22615,62.07736,136.71908,-648.12772,-764.90486,9.15379,10.16381,12.31045,6.50331,7.70256,9.91212,5.00254,6.16205,8.26010,0.00000,0.57992,3.44205,0.84121,3.63361,10.39762,0.92851,3.40237,9.24991,-61.09464,-32.64546,-12.18374,45.14438,-95.65898,1.20381,0.28756,0.00000,0.00000,0.00000,2.80000,22.00000,9.68000,0.20976,0.90000,12.00000,1.00000,3.68
11gs,80.96007,123.33373,145.53575,195.77007,206.78806,289.71142,131.99253,250.86275,364.58311,180.79734,354.90035,528.30853,231.95199,456.60073,691.58284,975.82326,413.63593,770.41475,1156.96992,1409.00315,1173.57103,604.79897,1036.74413,1451.92033,1627.86318,1373.64453,1025.94992,1459.45964,1786.93034,1871.10575,1660.49742,30.23090,14.80462,6.54907,2.54413,0.84244,0.21436,0.04299,0.00005,36.52756,27.78774,45.12003,65.15388,151.68528,-621.22699,-734.65199,7.46621,8.26566,9.81032,5.63209,6.53737,8.11875,4.33797,5.23474,6.76967,0.13553,1.41780,6.86936,0.00000,0.20016,1.90525,0.59002,2.68024,8.39061,-40.10192,-28.60174,-11.78774,41.69403,-88.92081,1.33098,0.26028,0.00000,0.00000,0.00000,1.95000,18.00000,6.48000,0.18974,0.50000,18.00000,1.00000,5.82
1w1g,37.50518,40.54178,58.77335,97.27209,106.79153,127.31227,57.71934,104.58145,179.39473,76.51126,151.57742,254.88764,97.84927,199.06955,332.62359,509.48231,181.80069,351.53001,566.92592,739.29626,651.07501,275.10944,489.39167,722.14365,851.19439,748.57814,492.04781,717.85617,903.27412,971.34220,883.26997,22.14997,12.22978,6.15489,2.79904,1.05068,0.21931,0.01394,0.00000,0.00000,0.00000,0.00000,0.00000,77.80023,-276.53482,-336.20545,10.34760,11.32948,13.63255,7.70309,8.88025,11.21255,5.92545,7.10420,9.34379,0.00000,0.00000,0.27772,0.00000,0.00000,0.01965,0.62278,1.71456,4.32545,-64.80460,-40.91299,-16.26192,45.51961,-48.89000,0.41563,0.08321,0.00000,0.00000,0.00000,1.65000,12.00000,2.88000,0.15492,0.00000,12.00000,1.00000,7.68
2bjm,63.92062,87.98916,99.13407,97.49481,104.80383,143.79644,99.55925,159.32298,186.81909,133.39322,220.31821,271.57817,166.77225,279.18837,362.32832,546.11308,271.23463,454.86006,639.10647,782.57544,657.73513,375.22387,604.64650,815.89809,906.44801,765.17377,606.68770,842.88183,1014.71218,1051.30505,927.23236,20.55711,9.72088,4.28451,1.77960,0.71744,0.25134,0.07167,0.00458,125.72904,101.34224,148.21411,191.49869,8.58855,-382.56758,-452.89032,0.00000,0.21225,0.40919,0.00000,0.15919,0.32735,0.00000,0.12735,0.27279,0.00000,0.00000,0.00000,0.00000,0.24111,0.98214,0.00000,0.00000,0.00000,-1.76376,-0.68116,-0.21758,5.16190,-34.52963,0.09150,0.01391,0.00000,0.00000,0.00000,0.75000,0.00000,0.00000,0.00000,0.65000,0.00000,1.00000,3.7
1y2f,31.88764,52.25202,64.07592,82.24435,99.76096,125.58827,52.15562,108.72101,167.48322,72.41217,153.77146,239.55370,94.11637,198.43365,315.10674,489.13269,173.64679,341.04830,543.49384,705.45939,614.51345,261.89673,470.57205,691.88356,810.58021,707.00791,467.89505,684.83122,861.08395,923.18553,835.83028,8.54734,3.82251,1.58266,0.56484,0.15718,0.00690,0.00000,0.00000,43.24351,34.64587,51.83852,68.35067,15.24795,-288.25226,-324.66988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.36552,-0.12582,-0.03719,9.85663,-34.40141,-0.39097,-0.05681,0.00000,0.00000,0.00000,1.50000,6.00000,0.72000,0.10954,0.50000,6.00000,1.00000,4.92
1fwv,23.07099,49.75827,76.19448,116.11231,116.85051,130.79292,42.83402,131.71229,198.96617,65.77028,184.93179,279.14771,92.03533,235.31476,356.56765,441.55691,190.11663,383.11468,568.54435,659.27673,544.28271,287.67774,505.19531,701.60552,770.48048,643.55680,490.65086,699.58719,854.38225,890.40117,786.82407,16.32140,9.16528,4.64084,2.06187,0.76291,0.25309,0.08370,0.00798,2.49210,1.67453,3.43644,5.43734,67.10358,-277.76508,-350.84518,3.30351,4.35255,5.82153,2.31246,3.26441,4.65722,1.77881,2.61153,3.88102,0.10986,0.82099,2.94132,0.00000,0.09293,0.68086,0.11244,1.23768,5.10629,-29.60620,-12.68864,-4.30176,31.12852,-45.31435,1.17359,0.24964,0.00000,0.00000,0.00000,2.00000,9.00000,1.62000,0.13416,0.10000,8.00000,1.00000,3.72
1o2g,60.08319,111.44343,135.67056,178.28353,212.01053,257.27459,102.83597,232.25901,356.00296,146.43530,327.34972,499.27016,193.23284,420.49935,640.29158,825.30550,362.37532,698.72169,1031.17993,1186.79693,927.84252,536.00106,923.94050,1268.27603,1369.59008,1107.49730,898.48780,1267.49315,1529.96148,1572.80951,1367.19670,25.17600,13.52444,7.08121,3.59761,1.81706,0.86585,0.37996,0.11185,35.25632,24.59741,46.68329,77.87403,85.95275,-502.87319,-653.25771,5.56421,6.04266,7.14604,4.59810,5.11795,6.18560,3.89873,4.40786,5.41592,0.00000,0.00000,0.41750,3.69741,7.72081,14.11975,1.76537,4.28679,9.20955,128.43381,-9.90688,-14.79681,21.61708,-61.90115,-0.07788,-0.00168,0.00000,0.00000,0.00000,1.25000,3.00000,0.18000,0.07746,0.85000,4.00000,1.00000,6.12
1ws5,36.04365,55.75704,67.79162,81.44142,89.31656,99.68655,58.92008,114.02587,149.74731,80.77259,158.99476,211.02803,103.73833,201.91594,271.45310,330.45232,181.87615,322.63319,440.53024,493.31735,398.32803,256.53669,417.12778,546.93523,580.17316,474.28885,409.02349,563.16152,667.82375,679.89004,590.02449,12.56422,6.09325,2.64801,0.98186,0.19683,0.00748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,71.87873,-252.85688,-306.53923,5.38104,5.95166,7.40514,3.76673,4.46375,5.92411,2.89748,3.57100,4.93676,0.00000,0.00000,0.00000,1.04690,3.91913,9.77195,0.83106,3.30123,8.51435,-37.29803,-18.23141,-6.52009,19.92393,-35.63046,0.54609,0.12097,0.00000,0.00000,0.00000,0.65000,2.00000,0.08000,0.06325,0.00000,2.00000,1.00000,3.03
2hdr,16.93732,24.56104,38.53047,49.24117,67.94088,89.69737,26.33154,63.97880,113.68150,37.00387,89.83384,159.96142,49.36920,117.11804,205.35155,279.46484,98.41836,205.79677,330.07273,399.85331,324.20101,153.29634,280.73756,407.23720,458.52063,382.82483,273.47317,398.02906,494.31325,521.02006,462.86703,5.45185,2.49682,1.02217,0.37831,0.12596,0.02375,0.00000,0.00000,9.03601,6.81980,11.51969,20.17032,21.49719,-161.66313,-187.89750,1.48285,1.59777,1.72529,1.09212,1.24343,1.41631,0.84009,0.99474,1.18026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-9.46588,-5.53435,-2.15484,14.26480,-20.55488,0.56811,0.10664,0.00000,0.00000,0.00000,0.55000,1.00000,0.02000,0.04472,0.20000,1.00000,1.00000,1.72
1zsr,98.63768,150.90944,208.42709,282.18489,380.56846,468.08128,161.97929,354.02523,633.51664,227.46316,502.56805,879.20059,299.07564,657.63210,1122.78090,1531.20907,573.85046,1151.35094,1814.74614,2201.99012,1795.11921,875.98799,1566.97821,2249.24111,2528.40688,2113.53195,1537.22020,2218.33495,2740.57210,2880.48240,2555.39240,44.98878,22.74831,10.22486,3.74742,0.96267,0.12127,0.00000,0.00000,80.04652,61.29671,102.02231,151.89332,150.40761,-913.43007,-1071.67361,8.90011,10.35949,12.34890,6.36537,7.88236,9.96931,4.89644,6.30589,8.30776,0.40289,2.50859,8.45447,0.00000,0.25163,1.65574,1.27817,6.35125,17.49869,-61.63174,-32.00501,-11.81162,49.94609,-135.10924,1.22579,0.28916,0.00000,0.00000,0.00000,2.55000,21.00000,8.82000,0.20494,1.30000,14.00000,1.00000,9.82
1d5r,40.63529,62.75440,78.09934,89.42134,100.40130,105.57298,67.19713,130.34863,165.57221,94.24764,179.89795,230.01705,121.94167,227.34832,293.34013,329.38362,210.81836,358.53407,467.19484,495.92410,387.99045,291.44766,456.44618,575.58090,588.87170,469.84787,448.55350,603.31521,699.96600,699.05957,597.35512,23.04103,12.61053,6.34260,2.83503,1.04506,0.26320,0.03967,0.00000,0.00000,0.00000,0.00000,0.00000,125.56734,-261.62050,-343.85749,7.81617,8.94142,10.70805,5.92824,7.08683,8.87105,4.56018,5.66946,7.39254,0.00206,0.29746,1.14123,1.07118,4.17059,10.55391,0.97460,2.50618,5.08613,-45.01394,-32.43296,-13.27963,39.97585,-41.33078,1.72559,0.35893,0.00000,0.00000,0.00000,0.50000,3.00000,0.18000,0.07746,0.00000,4.00000,1.00000,1.82
1me7,58.37359,69.56142,96.66889,154.36799,184.81605,235.49338,88.49170,168.45000,315.38828,118.21189,246.30154,441.59615,151.94195,326.39625,565.25601,788.45815,288.61920,577.88029,921.73960,1146.03153,968.31527,441.56418,792.90067,1152.33165,1320.35360,1130.02287,783.53834,1138.13427,1418.65404,1507.10113,1353.02131,24.54930,12.44634,5.76056,2.45984,0.89529,0.19542,0.00775,0.00000,0.00000,0.00000,0.00000,0.00000,156.33327,-453.52387,-536.78349,8.88160,10.40473,12.36566,6.62556,8.14392,10.16482,5.09658,6.51513,8.47069,0.00000,0.00446,0.58956,0.00000,0.00542,0.49162,2.08395,6.55877,14.81170,-60.55167,-36.87839,-14.33008,58.46183,-74.42048,1.65403,0.36809,0.00000,0.00000,0.00000,1.05000,5.00000,0.50000,0.10000,0.00000,6.00000,1.00000,7.19
1z1r,69.22862,126.71828,182.80961,257.51732,329.36422,383.79965,119.99737,309.45385,543.95064,173.24178,439.81163,754.31971,233.69680,572.01068,962.80576,1293.70677,471.75192,983.34065,1550.24310,1870.05716,1528.65552,731.00534,1330.73780,1916.42211,2152.30201,1800.94427,1294.44786,1879.46193,2329.49593,2452.61918,2178.47268,24.43355,11.56737,4.68273,1.52708,0.39598,0.06708,0.00029,0.00000,53.48846,37.71554,74.77054,121.84444,123.14491,-771.76536,-900.38007,6.61093,7.80850,9.08453,4.75551,5.96292,7.35286,3.65808,4.77034,6.12738,0.00017,0.65687,4.12716,0.00000,0.06946,0.90750,1.36690,5.49394,14.87032,-44.16452,-23.39539,-8.60222,34.36789,-114.51202,0.78636,0.19153,0.00000,0.00000,0.00000,2.05000,10.00000,2.00000,0.14142,0.90000,12.00000,1.00000,9.22
1umw,69.71324,111.83590,150.08861,218.98722,229.82158,267.57954,112.18199,262.18981,389.06524,157.28759,369.13897,551.14684,208.40441,472.01882,713.36678,969.60487,399.14207,781.24298,1176.29315,1415.78982,1177.71817,596.16241,1043.98630,1467.92492,1640.01066,1380.31486,1022.63859,1464.11017,1797.92118,1883.93769,1671.27971,24.72673,12.11701,5.51882,2.33254,0.80419,0.14942,0.00305,0.00000,16.22987,9.85900,23.07936,38.86493,127.26380,-611.50873,-730.16844,8.95832,9.63425,10.48387,6.59847,7.49873,8.60553,5.07575,5.99898,7.17127,0.00000,0.07468,1.39327,0.14814,0.83870,2.99605,0.73269,2.14222,5.06940,-52.34522,-32.52124,-12.81692,43.23365,-92.37532,1.00163,0.19168,0.00000,0.00000,0.00000,2.85000,24.00000,11.52000,0.21909,0.60000,14.00000,1.00000,6.55
1tnj,30.65468,62.45985,75.63244,84.58435,106.32127,104.46239,53.57281,124.43077,170.30414,77.79778,172.56435,233.39606,103.16617,218.49480,297.05579,351.42309,188.39869,346.31760,473.99155,513.00745,387.47367,269.32556,444.44853,579.56954,598.81568,469.44466,429.54162,590.52228,694.67232,697.38222,593.90840,10.98049,5.60487,2.66095,1.21592,0.43669,0.10422,0.00160,0.00000,3.27380,2.01644,5.26369,12.92258,40.76321,-264.03428,-325.82396,2.02056,2.23822,2.67195,1.67095,1.89246,2.30860,1.28535,1.51397,1.92383,0.00000,0.05091,1.00485,0.00000,0.05091,1.01717,0.00000,0.00000,0.00000,-12.03390,-9.82737,-4.20710,9.16548,-31.25180,-0.20940,-0.04413,0.00000,0.00000,0.00000,0.45000,2.00000,0.08000,0.06325,0.35000,2.00000,1.00000,1.96
1rle,50.99193,81.42015,108.01988,138.88379,156.13179,184.38008,83.94741,182.01316,264.15703,118.24162,254.01550,373.16579,155.07302,324.57400,482.99438,636.69629,285.43810,537.42468,787.93774,915.26165,730.50433,417.82595,711.68931,974.77514,1059.72808,868.66690,696.62048,980.51459,1184.44464,1221.90659,1068.43118,21.56352,10.78514,4.81989,1.82268,0.52174,0.08356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,124.65884,-418.92547,-504.27063,6.99665,8.92546,11.57299,5.07972,6.84582,9.37977,3.90748,5.47666,7.81648,0.07584,0.74836,4.34871,0.07584,0.69135,3.62535,0.00000,0.05702,0.90391,-56.53651,-29.83333,-11.26529,47.88858,-59.36809,0.04135,0.02322,0.00000,0.00000,0.00000,1.60000,8.00000,1.28000,0.12649,0.00000,14.00000,1.00000,5.8
5abp,38.02342,55.21129,80.85375,112.69517,121.22952,149.97763,61.09654,136.94819,205.32467,84.41414,192.10643,293.68494,111.14851,246.29583,381.99783,530.13819,211.91210,413.72013,632.16488,769.80257,644.52250,317.54666,557.38686,790.34666,890.34729,754.37651,548.67945,787.61603,970.87294,1021.61757,910.12365,16.87567,8.88932,4.37330,1.96868,0.72561,0.15554,0.00407,0.00000,0.00000,0.00000,0.00000,0.00000,105.80783,-317.12967,-386.65919,8.48621,9.36126,10.53459,6.29942,7.32018,8.66705,4.84571,5.85614,7.22254,0.00000,0.00262,0.30386,1.23556,5.33692,13.24696,2.17747,6.48908,14.10336,-52.36696,-31.59009,-12.14739,30.19850,-52.65099,1.22723,0.27566,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,6.64
1db1,48.05682,104.55297,131.43727,216.68653,253.39801,303.55868,85.87124,235.35676,427.03764,127.00141,342.35931,603.23786,173.51277,447.72839,783.78004,1169.95204,361.89092,785.91486,1305.52347,1657.31833,1380.15272,576.75598,1089.42983,1630.21103,1888.55851,1606.28193,1065.38070,1578.56756,1992.38205,2129.10410,1911.82460,15.82224,7.52433,3.27896,1.19816,0.31455,0.01701,0.00000,0.00000,90.74029,63.42104,130.22449,220.37098,45.24530,-634.60723,-723.01557,5.27430,5.43557,5.57668,3.69201,4.07668,4.46134,2.84001,3.26134,3.71778,0.00000,0.00000,0.00000,2.30120,7.49321,15.93157,0.94775,3.37577,7.60497,-30.78380,-16.85738,-6.30851,-16.01801,-97.21531,0.39699,0.09322,0.00000,0.00000,0.00000,1.50000,6.00000,0.72000,0.10954,1.20000,10.00000,1.00000,9.26
1gi6,52.12794,86.96748,103.64099,137.37609,151.50880,176.99318,84.77225,178.12208,256.85039,118.13342,252.04801,361.60194,153.99414,322.71594,465.54067,588.90779,281.52910,526.35124,751.75874,846.60465,653.60824,408.60905,688.09843,923.75349,980.90214,784.52637,669.06106,932.38064,1112.94675,1133.22378,977.47229,19.41731,10.22410,5.40691,2.80660,1.35289,0.60360,0.24233,0.07920,12.54573,10.06707,15.53220,23.20757,91.28567,-376.28606,-494.10903,6.91687,7.60201,8.55570,5.44025,6.20021,7.24352,4.40129,5.14778,6.19261,0.00000,0.01423,0.58373,3.31766,7.79864,15.30052,2.26659,6.24494,13.20027,63.56950,-15.93789,-14.27067,21.49499,-48.50045,-0.21833,-0.03688,0.00000,0.00000,0.00000,0.95000,2.00000,0.08000,0.06325,0.55000,2.00000,1.00000,6.22
