name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
1bzy,-18.951,-2.698,14.108,-13.435,-6.568,-1.114,1.509,-1.089,52.043,2.281,12.800,8.34
1ugx,-10.303,-2.025,6.708,-7.549,-2.889,-1.266,1.883,-1.799,35.857,0.435,27.400,5.91
2zdm,-17.947,-2.082,10.150,-12.294,-2.641,-0.196,0.946,-1.451,-8.386,2.085,4.800,6.41
2qwe,-13.884,-5.352,13.125,-9.127,-5.422,-0.276,2.401,-1.769,38.986,-0.000,16.500,7.48
1fm9,-22.839,-0.504,7.267,-18.719,-0.649,0.438,1.084,-2.476,37.014,7.770,11.500,9
2xog,-14.617,-0.745,12.183,-10.914,-2.566,-1.631,2.961,-2.519,-8.400,0.102,18.300,3.43
2j34,-15.558,-0.245,6.775,-13.327,-0.402,-0.782,0.730,-1.387,-5.414,0.767,2.700,7.82
3i60,-19.452,-1.200,10.500,-14.373,-2.127,-0.955,1.666,-1.517,4.086,3.536,5.900,8.7
3iw5,-20.916,-0.420,6.958,-14.666,-0.666,-0.540,1.681,-2.486,5.200,6.711,7.900,6.08
2o4n,-21.692,-0.449,9.092,-17.150,-2.300,-0.204,1.282,-2.873,23.157,4.670,16.800,7.82
1d6v,-14.341,0.095,4.725,-11.421,-0.319,-0.296,0.582,-0.834,14.214,4.869,8.700,6.17
2vjx,-9.646,-1.835,6.483,-7.456,-3.696,0.010,0.323,-0.170,24.471,0.127,9.900,4.96
1nw7,-16.323,-2.761,9.675,-10.526,-3.213,-1.564,1.107,-0.899,6.400,0.307,24.300,5.09
1toj,-9.922,-2.623,3.383,-5.425,-2.173,-0.006,0.214,-0.282,13.514,1.981,4.100,3.39
2py4,-20.953,-2.010,19.017,-16.494,-8.460,-1.713,2.498,-2.055,63.371,0.719,22.000,6.7
1b6j,-28.907,-2.242,12.400,-18.065,-5.147,-1.434,2.753,-3.385,-17.514,3.257,23.700,7.92
1pr5,-16.088,-1.655,10.783,-9.257,-2.671,-0.499,1.212,-0.963,-55.586,0.126,8.600,3.92
3u7l,-14.348,0.568,6.242,-10.574,-2.508,-0.371,1.059,-1.929,-13.029,1.266,9.000,7.28
1xjd,-20.884,-2.120,6.300,-13.884,-1.911,0.019,0.279,-0.495,1.771,5.245,3.500,9.48
4b6p,-25.321,-1.824,10.992,-12.703,-4.022,-0.665,1.095,-1.151,-103.086,0.996,10.300,7.13
3oku,-11.170,0.659,4.883,-7.972,-0.818,-0.224,0.543,-0.557,4.671,4.768,3.500,6.36
1h5v,-17.843,-2.849,13.367,-14.054,-5.121,-2.662,4.648,-3.894,72.043,1.650,72.900,3.93
4gah,-25.687,-5.018,12.283,-17.004,-3.671,-1.074,4.799,-3.649,9.400,4.425,52.200,6.1
2aod,-36.441,-2.918,14.217,-20.021,-6.459,-1.863,4.102,-5.667,-43.257,5.061,52.900,5.66
3lpl,-10.113,-0.241,7.383,-5.539,-1.999,-1.000,0.486,-0.410,-25.700,0.527,14.200,5.62
2v59,-13.479,-0.965,9.975,-9.186,-2.161,-0.847,1.195,-0.811,7.014,3.127,1.100,8.19
1k6c,-22.788,-1.339,10.700,-16.732,-1.798,-1.319,2.266,-3.411,-8.214,2.192,24.700,7.48
1bnt,-8.659,0.469,5.892,-7.905,-1.388,-0.083,0.578,-0.760,24.714,2.899,2.800,9.8
1ql7,-16.087,-0.381,7.242,-13.944,-0.013,-0.303,0.379,-1.020,0.186,2.277,0.800,5
1hvl,-31.630,-1.083,12.667,-19.101,-3.413,-1.605,4.652,-6.987,-23.343,6.791,34.100,9.95
4dy6,-23.694,-1.570,19.325,-15.341,-6.308,-1.007,6.314,-4.400,-55.586,1.482,24.900,4.4
3qgw,-11.829,-0.102,7.975,-9.693,-1.020,-0.537,1.244,-1.106,16.571,3.576,0.000,5.89
2f81,-20.259,-1.324,9.417,-15.560,-2.107,-0.399,1.731,-3.576,18.471,3.142,19.100,10.52
2vnp,-14.658,-5.703,10.742,-7.514,-3.011,-0.081,0.971,0.176,-24.129,-0.000,11.800,9.92
1f4e,-9.319,-0.181,3.367,-5.769,-0.629,-0.284,0.376,-0.865,-4.514,2.797,0.100,2.96
3b7r,-16.267,-1.028,12.033,-13.074,-4.047,-0.237,1.504,-1.594,8.971,1.056,18.000,7.7
1bv9,-31.716,-1.866,11.842,-21.719,-5.492,-0.707,2.025,-4.457,12.843,4.258,16.400,9.96
3e12,-18.182,-4.540,11.800,-9.011,-5.674,-0.065,1.400,-1.009,-30.771,-0.000,31.900,5.99
2ydw,-16.754,-0.235,3.833,-9.415,-1.284,-0.596,0.739,-1.125,-2.100,6.565,1.700,7.34
2eum,-23.474,-2.170,7.375,-12.153,-2.373,-2.028,2.728,-3.261,44.143,10.699,72.000,6.7
3m67,-11.354,0.652,7.117,-9.476,-0.749,-0.345,1.031,-1.143,17.086,4.461,2.900,6.74
2wb5,-18.711,-4.532,8.083,-11.022,-2.960,-0.421,1.047,-1.394,11.857,2.682,14.300,9.13
1rpj,-11.168,-4.217,9.308,-8.117,-4.698,-0.634,0.457,-0.209,61.471,-0.000,13.500,6.48
1g32,-18.783,-1.732,11.775,-13.688,-1.811,0.319,1.317,-1.297,5.071,5.561,3.500,6.11
1g3d,-9.326,-1.337,8.625,-7.661,-2.672,-0.262,0.896,-0.515,10.171,-0.000,2.200,5.55
1iih,-7.418,-1.726,7.550,-6.251,-3.133,-0.382,0.498,-0.237,34.243,-0.000,9.400,2.89
3c79,-16.338,-0.326,6.933,-9.605,-0.447,0.048,0.732,0.319,-70.043,3.762,0.800,7.2
4asd,-19.472,-1.022,8.758,-15.001,-2.112,-0.356,1.048,-0.978,27.586,5.547,2.200,9.28
1i00,-8.010,-1.267,4.675,-7.297,0.712,0.082,0.908,-1.481,27.957,3.099,7.700,6.34
2zdl,-16.854,-2.012,9.908,-11.866,-2.738,-0.219,0.936,-1.429,-4.700,1.516,7.200,6.4
1xff,-14.300,-3.852,7.408,-7.354,-5.158,-1.190,0.428,-0.307,21.786,-0.000,16.900,4.82
3djk,-20.239,-0.992,7.933,-15.572,-1.180,-0.576,1.538,-2.961,14.286,4.027,21.900,10.59
1kuk,-15.864,0.452,8.567,-13.262,-2.173,-0.679,1.719,-1.846,-18.886,0.357,22.100,3.91
2fle,-34.299,-1.729,13.417,-20.897,-3.547,-1.550,4.115,-6.626,-40.186,5.421,35.100,7.85
3qlm,-9.751,-0.096,0.967,-6.279,-0.007,0.000,-0.227,3.337,-9.900,6.787,18.700,6.37
1y6q,-17.023,-2.639,11.700,-12.122,-2.827,0.256,1.019,-0.834,-15.929,1.394,10.700,11.7
2rke,-8.085,-3.459,5.517,-4.442,-2.344,0.787,0.164,-0.191,-2.829,-0.000,2.800,4.08
3p17,-17.963,-1.047,7.425,-11.315,-1.672,-0.704,1.346,-1.986,-25.129,2.775,10.800,4.48
2yk1,-10.539,-1.401,4.758,-7.698,-0.866,0.264,0.194,-0.310,-5.314,1.634,0.300,8.13
3gx0,-27.596,-5.045,12.650,-12.678,-5.211,-4.101,3.758,-4.185,-6.757,1.329,34.000,3.48
1o38,-11.579,-1.705,11.125,-10.962,-2.682,0.943,1.399,-1.024,3.814,0.338,6.700,6.82
3k5x,-1.110,3.676,9.175,-7.472,-1.905,1.217,1.016,-0.701,17.829,-0.000,12.900,6.41
1pgp,-8.525,-2.225,10.200,-7.337,-3.608,-1.019,1.419,-1.056,57.443,-0.000,25.400,5.7
2vh6,-18.383,-0.242,6.083,-15.624,-0.416,-0.603,0.736,-1.850,30.414,4.272,1.100,9.7
3s73,-6.307,0.762,5.417,-6.056,-0.635,0.068,0.265,-0.215,4.900,1.949,0.000,8.7
2a8g,-9.032,-0.345,9.000,-7.795,-1.596,0.376,0.722,-0.505,12.014,2.896,7.300,3.69
3n3g,-10.599,-0.069,5.558,-8.661,-0.181,0.105,0.657,-1.455,11.014,3.649,12.700,7.24
3p4v,-7.158,-0.023,3.908,-5.995,-0.426,-0.587,0.789,-0.744,25.000,3.055,5.700,5.1
3ivx,-13.197,-1.057,10.533,-14.010,-2.001,0.471,1.512,-1.281,30.986,1.347,1.800,5.74
3m36,-23.933,-2.075,9.108,-16.383,-1.956,-0.259,1.202,-2.179,-11.214,4.272,4.900,9.82
3f19,-5.872,1.683,5.183,-7.374,-1.151,-0.237,0.577,-0.869,10.986,-0.000,1.500,7.19
6cpa,-17.199,-2.190,10.658,-11.644,-3.384,-1.170,1.997,-2.470,34.029,3.386,18.200,11.52
2ra0,-19.847,-0.912,12.942,-16.800,-1.839,-0.645,1.304,-2.215,25.171,3.076,2.700,7.8
1lpz,-19.433,-1.849,11.675,-15.373,-1.733,-0.190,1.344,-1.465,5.414,3.225,2.100,7.6
3b2q,-3.056,1.599,18.333,-11.895,-0.559,1.480,2.518,-1.449,57.886,2.106,11.500,4.55
3bkl,-19.550,-1.133,11.608,-15.997,-1.320,-1.088,2.407,-2.642,20.229,3.755,23.200,6.17
4tmk,-23.292,-10.163,28.217,-21.349,-6.747,1.497,6.406,-3.681,77.586,1.623,38.200,7.7
1m0o,-20.319,-4.005,17.192,-12.482,-4.376,-0.404,2.202,-1.252,-42.286,-0.000,15.400,2.31
1b5h,-25.747,-7.816,13.275,-13.834,-5.458,-0.285,1.832,-1.625,-16.029,1.074,38.300,6.01
1jeu,-26.024,-6.378,13.367,-14.489,-6.046,-0.747,1.969,-1.944,-11.871,1.074,37.000,6.82
3k4q,-11.944,-3.466,15.200,-9.661,-4.539,0.399,5.688,-4.336,4.529,0.339,17.100,5.34
2aac,-9.520,-1.240,5.900,-6.739,-2.913,-1.327,0.292,-0.072,33.471,0.612,11.200,2.22
3cct,-32.105,-4.798,10.175,-13.855,-3.862,-0.080,1.656,-4.178,-89.986,4.716,22.100,7.56
2xb7,-17.070,-1.535,9.967,-12.511,-1.147,-0.431,2.063,-2.050,-7.071,3.135,5.200,9.19
3k97,-11.146,-0.271,5.517,-8.983,-0.968,0.175,0.377,-1.710,5.229,1.711,0.800,8
3gi5,-21.534,-0.918,8.625,-15.672,-1.971,-0.375,1.898,-4.135,11.043,4.096,19.000,11.22
1moq,-9.803,-2.955,11.167,-8.156,-4.456,-1.353,1.061,-0.647,71.214,-0.000,20.100,3.46
1xt8,-12.659,-3.658,5.092,-5.607,-3.938,-0.941,0.169,-0.125,4.986,-0.000,10.000,6.85
2avq,-36.379,-3.165,14.575,-19.695,-6.382,-2.039,4.583,-5.737,-47.343,5.061,55.300,4.39
2d0k,-16.660,-4.337,9.825,-10.213,-2.412,0.709,1.505,-1.429,-8.057,2.816,6.500,5.02
3b66,-19.011,-0.718,6.325,-14.314,-0.948,-0.262,0.797,-1.099,16.514,5.780,9.500,8.6
2w67,-13.204,-2.969,8.175,-8.375,-3.596,-1.130,0.589,-0.427,24.043,-0.000,9.300,4.96
2e1w,-14.175,-0.533,5.042,-9.734,-1.078,-0.422,0.603,-1.220,2.629,3.605,11.700,7.96
3nyx,-16.353,-1.731,7.292,-13.164,-2.282,-0.227,0.511,-0.573,48.629,4.611,2.500,7.49
1gjc,-8.875,-1.648,10.925,-10.572,-0.093,0.818,1.120,-0.804,9.843,0.338,0.100,6.35
3aid,-16.299,-0.587,6.183,-12.189,-1.162,-0.701,1.777,-2.554,17.571,4.344,22.600,6.86
1v2u,-8.110,-1.630,6.867,-6.145,-2.125,0.298,0.370,-0.140,-1.814,-0.000,0.000,3.37
3h30,-9.998,-0.614,5.025,-6.684,-0.773,-0.460,0.832,-0.727,12.414,3.827,12.600,4.53
1f0s,-16.962,-1.044,9.367,-12.429,-0.907,-0.744,0.941,-1.335,-14.986,2.069,2.400,7.74
3uzj,-7.721,-0.590,1.417,-4.918,-0.585,0.000,0.000,0.000,-1.771,2.255,0.000,5.55
3s72,-7.311,0.834,6.425,-6.114,-0.645,-0.203,0.304,-0.251,-0.171,2.415,0.000,6.4
2pov,-8.739,0.581,7.633,-7.676,-1.825,0.161,0.896,-0.661,-0.686,1.593,0.000,7.12
2tmn,-11.732,1.459,6.583,-6.118,-1.785,-1.543,0.817,-0.591,-54.186,0.866,6.800,5.89
3l4v,-17.440,-3.883,10.892,-9.748,-1.906,-0.367,2.428,-1.789,-53.171,0.824,41.100,6.72
3ggu,-18.623,-1.319,9.700,-14.929,-2.034,-0.396,1.751,-3.421,7.871,1.307,19.600,9.77
3kku,-10.135,-0.306,5.417,-9.045,-0.634,-0.032,0.877,-1.259,-1.743,0.674,5.300,5.7
1ado,-5.960,-0.560,5.800,-4.931,-1.599,-0.593,0.386,-0.328,11.957,-0.000,4.400,6
1ciz,-18.167,1.568,7.350,-16.048,-0.573,-0.510,1.232,-1.806,1.014,3.837,3.500,7.44
1ela,-13.835,-1.030,6.883,-11.166,-1.784,-0.466,1.162,-2.122,28.671,2.382,14.700,6.36
2xht,-10.957,-0.606,4.317,-8.412,-0.794,-0.036,0.193,-0.391,1.314,2.217,2.500,5.96
1o2n,-11.308,-1.970,11.692,-12.070,-2.171,0.439,1.266,-0.451,31.771,0.674,0.500,6.09
4fm7,-16.977,-1.796,5.658,-10.858,-1.208,-0.088,0.692,-2.605,7.457,3.977,7.500,7.24
3k8o,-14.365,-1.503,9.700,-10.493,-2.798,-0.850,1.109,-0.969,6.057,0.968,19.100,11.07
2hf8,-17.144,-4.788,18.858,-16.065,-7.082,1.711,2.377,-1.830,56.200,0.007,24.700,5.47
1ork,-16.967,-1.430,10.750,-13.116,-1.558,-2.565,1.748,-1.139,35.929,2.281,11.100,8.81
2xxr,-12.665,-3.813,6.283,-6.432,-4.161,-1.062,0.467,-0.309,18.786,-0.000,12.900,6.55
4dmw,-10.519,-0.388,9.983,-8.988,-1.668,-1.336,1.711,-1.489,30.857,2.237,14.200,4.94
3zqe,-8.303,0.173,2.075,-5.371,-0.001,-0.033,0.466,-0.427,-2.843,4.215,15.100,4.23
3pwd,-8.009,-0.058,2.942,-7.778,-0.506,0.191,0.191,0.475,20.600,3.595,1.500,6.66
3eqr,-19.098,-0.670,10.567,-14.728,-1.615,-0.218,1.720,-1.497,-0.071,4.888,8.600,8.7
3ekv,-19.547,-1.009,8.608,-14.738,-1.741,-0.412,1.615,-3.039,-0.543,2.635,19.200,9.41
2yi0,-9.955,-0.675,6.117,-10.317,-0.644,0.181,0.358,-1.047,29.186,1.296,3.300,8.12
1qin,-20.376,-0.472,7.358,-12.956,-3.647,-1.130,1.457,-1.512,-6.171,3.724,17.700,8
1ecv,-15.065,-3.600,7.333,-9.323,-3.041,0.364,0.697,-0.469,13.943,2.830,0.000,4.85
2vw1,-12.793,-4.414,9.908,-8.892,-4.436,-0.219,1.488,-1.405,42.057,-0.000,14.800,3.52
1rnt,-10.890,0.340,11.992,-9.069,-3.473,-1.470,2.478,-1.669,8.743,0.084,11.700,5.19
1pxp,-12.114,-0.334,7.692,-10.440,-1.089,-0.353,0.841,-0.767,8.686,2.091,0.000,6.66
1mrs,-18.004,-2.138,12.008,-11.472,-2.540,-0.110,1.396,-0.981,-45.871,1.497,12.200,3.96
1ype,-19.406,-2.172,9.450,-14.059,-2.313,0.425,0.681,-1.570,-3.686,2.833,3.000,8.1
4ek9,-12.835,-2.506,10.400,-11.058,-2.120,-0.367,1.011,-0.761,20.600,0.132,11.500,4.42
1dif,-33.439,-1.843,13.092,-20.214,-3.881,-1.865,4.970,-7.131,-14.557,7.003,28.000,10.66
1aj7,-11.182,-1.322,6.142,-9.575,-1.199,-0.294,0.540,-0.661,23.900,1.846,11.200,3.87
3q6w,-20.114,-0.942,10.075,-15.297,-1.511,-0.413,1.077,-1.130,-5.814,3.907,5.900,7.57
1yvm,-7.396,0.222,2.642,-5.750,-0.001,0.002,0.128,-0.255,3.086,2.887,0.000,6.4
2amt,-10.172,0.366,15.475,-14.663,-3.901,0.776,2.909,-2.336,56.129,0.338,19.500,4.44
1lkl,-18.455,-3.890,11.375,-11.577,-4.364,-1.410,3.168,-3.415,16.371,0.716,23.100,5.81
2bet,-7.445,-1.794,8.675,-6.430,-3.955,-0.428,0.668,-0.454,45.043,-0.000,19.200,2.77
1qf2,-10.921,1.886,5.633,-9.610,-1.574,-0.357,1.195,-1.900,7.857,2.655,6.200,5.92
2w7y,-15.494,-2.035,12.575,-13.004,-4.393,-2.441,3.270,-3.100,65.571,0.336,38.600,6.08
1y20,-12.661,-3.944,3.950,-5.416,-3.599,-0.903,0.104,-0.070,3.586,-0.000,2.500,5.32
3jrx,-17.865,-1.460,6.317,-13.966,-1.495,-0.370,0.473,-0.940,20.086,3.387,8.900,9
3k8c,-8.208,-1.394,8.100,-6.850,-4.040,-0.699,0.762,-0.534,44.643,-0.000,19.900,2.92
1w5w,-26.280,-1.592,13.225,-21.663,-3.389,-0.868,3.476,-4.947,39.571,3.355,31.900,8.8
3k2f,-14.188,-0.573,7.983,-11.119,-2.647,-0.884,0.961,-1.294,10.929,1.022,11.900,7.2
1a94,-30.370,-1.732,15.608,-19.485,-5.471,-1.407,4.978,-5.386,-21.900,4.829,45.000,7.85
3su4,-22.633,-1.575,9.025,-16.150,-2.441,-0.296,1.420,-2.255,-16.314,2.715,8.300,6.26
2xc0,-22.971,-0.514,9.150,-17.734,-0.579,-1.032,1.124,-0.925,-19.500,3.701,0.200,6.72
1b4z,-26.003,-6.565,13.892,-14.631,-5.788,-0.742,1.935,-1.839,-11.443,1.074,36.100,5.23
1ndy,-13.798,-0.837,5.208,-9.654,-1.159,-0.405,0.680,-1.271,10.614,3.605,11.800,6.17
2e2r,-13.353,-1.000,2.858,-8.960,-1.324,0.000,0.121,-0.267,18.886,4.930,3.400,8.26
3rz8,-10.174,0.702,4.925,-7.188,-0.592,-0.391,0.443,-0.607,-2.143,3.859,9.600,8.17
3ewj,-15.137,0.440,6.725,-10.738,-2.789,-0.519,1.355,-2.067,-22.200,1.056,21.500,6.84
4ad2,-11.402,-3.823,8.242,-8.620,-3.468,-0.604,1.266,-0.912,43.500,0.127,25.500,6.2
1j17,-18.809,-0.823,7.117,-14.792,-0.052,-0.313,0.383,-1.106,-11.157,2.947,0.100,5.22
2v58,-15.253,-1.094,10.208,-9.420,-2.369,-0.730,1.211,-0.880,2.429,4.527,0.000,9.09
1os5,-14.432,-0.294,3.867,-10.062,-0.508,-0.032,0.537,-1.650,3.200,4.567,12.500,6.85
3b7j,-5.408,-0.053,2.642,-5.408,-0.000,-0.359,0.119,-0.010,25.943,1.970,1.500,5.17
4asj,-16.648,-0.239,7.217,-11.060,-1.102,-0.742,1.475,-2.032,-10.657,4.077,1.300,7.55
1ols,-21.690,-3.318,16.625,-13.472,-4.212,0.299,1.758,-1.371,-46.500,1.827,15.300,5.82
3mam,-4.659,-0.263,2.625,-4.161,-0.006,-0.681,0.112,-0.022,5.100,0.159,3.200,4.12
3fjg,-7.045,-1.852,7.883,-6.462,-2.342,-0.525,0.484,-0.362,39.286,-0.000,11.400,3.73
1fkg,-17.928,-0.426,2.658,-10.022,-0.879,-0.217,0.201,-2.731,-2.043,5.965,11.100,8
1s63,-12.562,0.105,3.225,-6.925,-0.106,-0.039,0.726,-2.901,5.286,6.002,4.900,9.05
3std,-20.171,-0.383,3.700,-12.808,-1.529,0.418,0.652,-2.157,-1.157,7.022,6.100,11.11
1r1j,-10.446,1.749,8.150,-10.254,-1.513,-0.160,1.609,-1.742,1.371,1.981,8.200,8.64
2y9g,-7.507,-1.986,5.433,-5.229,-2.626,-1.649,1.519,-1.135,45.200,0.253,26.900,3.77
1m48,-18.785,-2.187,6.658,-11.164,-2.405,-0.277,0.608,-1.456,-8.457,3.623,9.100,5.09
2vwo,-18.377,-0.451,7.367,-15.782,-1.026,-0.542,0.962,-1.407,25.029,3.701,4.400,7.51
1xh4,-24.190,-4.146,12.400,-18.018,-4.275,0.236,1.368,-1.670,14.871,1.982,3.100,7.47
3ta0,-15.490,-6.960,19.883,-14.865,-3.928,1.604,3.062,-2.019,45.629,-0.000,17.500,3.47
3fh7,-18.534,1.128,6.433,-16.359,-0.612,-0.572,0.266,-0.730,21.886,5.062,13.300,7.6
2vhj,-8.330,-3.778,16.367,-10.913,5.571,0.346,2.123,-1.356,-25.729,0.126,14.400,3.9
1f0t,-15.381,-1.978,11.608,-11.416,-2.716,-0.165,1.414,-1.516,-0.600,1.406,4.200,6
1avn,-2.244,-0.358,2.192,-1.747,-0.600,-0.040,0.169,-0.149,0.700,-0.000,3.800,3.9
1li3,-5.350,-0.135,1.767,-4.744,-0.192,0.020,0.062,-0.019,18.471,2.389,1.500,4.25
2j7b,-10.216,-2.067,7.292,-8.200,-3.891,-0.091,0.480,-0.267,30.686,-0.000,12.400,6.62
5er1,-17.830,-2.327,7.433,-11.394,-1.961,-0.809,2.164,-2.787,-7.686,2.175,26.100,6.02
2y5g,-12.491,-0.608,6.433,-13.648,-0.538,-0.401,0.525,-1.310,41.314,0.595,11.300,6.84
3o5n,-14.464,-1.647,6.108,-9.873,-2.229,-0.525,0.736,-0.709,11.386,2.381,1.300,4.76
3o5x,-11.836,-2.625,6.792,-6.444,-1.379,0.264,0.733,-3.904,24.043,2.781,3.100,5.28
3pck,-6.173,-1.416,4.875,-5.911,1.521,0.447,0.131,-0.105,-6.529,1.270,0.000,6.7
3fzy,-28.779,-12.662,20.692,-12.103,-10.014,-6.857,6.467,-3.997,102.129,-0.000,17.100,6.74
3bxh,-8.350,-3.809,11.158,-8.745,-1.780,-0.972,0.923,-0.580,70.957,-0.000,21.000,4.03
2xmy,-15.044,-0.851,8.892,-11.411,-1.862,-0.537,1.238,-0.932,-3.829,2.202,1.100,9.96
3buf,-6.268,-1.695,2.358,-3.525,-1.113,0.019,0.221,-0.241,10.543,1.726,8.400,3.1
2q6f,-17.593,-1.462,10.475,-11.549,-3.373,-0.830,1.976,-3.362,-6.143,1.204,25.200,5.44
1bwb,-33.673,-2.583,14.358,-22.978,-6.338,-0.582,2.607,-4.599,9.514,3.880,15.200,8.42
2drc,-18.807,-3.006,12.283,-11.095,-3.200,-0.687,1.768,-1.337,-10.029,3.245,9.000,9.89
2zc9,-18.822,-0.846,5.917,-12.988,-1.534,-0.796,1.004,-1.745,-11.000,2.775,11.400,6.74
3dsz,-24.300,-5.137,10.358,-13.828,-3.765,-2.431,4.645,-3.782,3.529,2.087,46.200,7.77
2v8w,-18.310,-8.489,9.358,-9.166,-3.442,0.748,3.385,-2.316,10.043,3.412,19.900,6.82
1oau,-12.021,-1.382,5.600,-9.196,-0.962,0.145,0.761,-0.529,-7.900,1.391,3.800,7.7
2eg8,-7.971,-1.431,6.200,-5.422,-2.992,-0.102,0.207,-0.151,9.600,-0.000,0.000,4.5
2il2,-32.409,-0.637,12.675,-18.163,-2.985,-1.192,2.198,-2.357,-104.257,5.034,10.400,7.1
2pk6,-31.795,-1.002,12.642,-21.189,-2.904,-1.269,3.337,-4.870,-16.314,6.411,24.900,10.89
1qbt,-35.238,-1.965,14.750,-24.020,-6.071,-0.541,2.721,-4.557,9.143,5.825,14.100,10.62
3m8t,-7.567,-0.270,3.383,-5.104,-0.676,-0.421,0.212,-0.204,-2.557,1.644,0.000,4
2hjb,-9.342,-2.257,3.600,-6.514,-1.059,-0.058,0.170,-0.092,3.086,0.674,4.600,4.39
3c2u,-13.909,-4.495,9.708,-9.900,-3.698,0.424,1.665,-1.176,12.629,0.357,45.000,2.9
2fxv,-16.461,-5.276,14.242,-11.156,-4.155,-0.687,1.630,-1.026,38.186,1.440,12.400,5.35
3mhw,-5.726,-0.091,6.092,-6.383,-0.840,-0.125,0.107,-0.019,12.143,-0.000,0.000,2.3
2izl,-17.752,-2.044,8.225,-9.368,-3.705,-0.119,0.235,-0.319,-36.043,2.146,10.100,6
4exs,-4.213,0.770,2.792,-4.227,-0.716,0.110,0.373,-0.505,-4.443,0.357,5.300,4.41
3t83,-10.440,0.588,8.858,-10.863,-0.901,-1.005,1.283,-2.172,33.714,1.302,13.000,6.98
1usk,-15.353,-3.202,3.875,-6.830,-3.568,-0.918,0.192,-0.225,-2.429,1.962,10.200,6.4
1pb9,-10.237,-2.177,4.725,-5.560,-3.586,-0.290,0.094,-0.036,2.614,-0.000,2.800,3.62
1ucn,-11.761,-4.055,11.742,-8.991,-2.849,0.163,2.637,-1.782,31.343,1.896,13.800,5.22
3dp4,-14.696,-4.206,6.550,-8.074,-4.321,-1.064,0.418,-0.477,26.057,0.267,7.600,7.37
1upf,-5.632,-0.272,4.467,-3.799,-0.928,0.000,0.000,0.000,-9.843,0.797,0.000,4.6
2qbs,-15.447,-3.805,7.608,-11.016,-2.356,0.577,0.682,-1.309,37.229,3.591,5.100,6.68
2fqy,-13.730,-2.189,10.933,-10.848,-3.059,-0.346,1.002,-0.772,21.829,1.265,7.900,6.57
2vqt,-14.819,-5.648,9.792,-9.625,-4.649,0.039,1.037,-0.701,36.214,-0.000,16.300,6
2zfs,-18.837,-2.054,10.092,-12.396,-2.539,-0.530,1.111,-1.317,-17.543,2.001,6.300,6.54
1bgq,-7.310,-0.087,5.533,-8.796,-0.935,-0.182,0.133,-0.021,45.414,1.703,1.300,8.57
1nl9,-20.968,-5.467,8.558,-11.648,-4.072,0.543,1.904,-3.426,9.000,3.053,12.200,5.96
2v88,-27.280,-2.078,11.600,-16.032,-4.167,-1.790,5.478,-5.169,-40.314,4.031,50.600,4.09
2xj2,-15.162,-1.785,5.042,-9.972,-1.145,-0.453,0.758,-0.707,4.257,3.797,0.000,7.18
1o2j,-6.124,-2.219,10.583,-9.374,3.315,0.294,1.066,-0.596,12.286,0.655,5.700,6.92
1v2j,-7.907,-1.561,7.017,-6.320,-2.059,0.296,0.370,-0.140,1.614,-0.000,0.000,3.25
2j7g,-12.161,-3.209,9.150,-9.675,-4.451,-0.096,0.841,-0.550,40.686,-0.000,13.700,7
4dkq,-13.298,-0.803,8.700,-11.376,-1.073,-0.801,1.758,-1.165,-2.443,0.632,2.000,6.6
1qf0,-16.110,1.987,8.525,-14.026,-2.248,-0.034,1.880,-2.466,3.257,4.044,15.000,7.38
2vvs,-15.509,-1.747,8.883,-11.006,-4.105,-0.704,1.146,-0.815,25.043,2.161,11.300,7.34
3sbh,-8.771,0.818,5.900,-7.334,-0.591,-0.396,0.731,-0.592,2.614,2.927,3.900,7.28
3r0y,-11.473,-0.146,5.925,-8.319,-1.099,-0.634,3.570,-3.792,-5.857,2.492,22.300,4.84
2vmc,-8.153,-1.505,4.692,-4.584,-2.726,-0.998,0.709,-0.500,13.171,0.267,12.000,2.94
2vxn,-7.467,-1.496,6.717,-6.028,-4.053,-0.528,0.326,-0.256,45.286,-0.000,8.400,5
1pzi,-10.228,-2.063,6.767,-7.335,-3.255,-0.694,1.194,-1.126,39.800,1.307,18.200,4.22
3f78,-3.024,-0.037,2.933,-4.743,-0.000,-0.018,0.121,-0.168,48.314,2.507,6.200,3.1
1d7j,-2.961,-0.251,1.475,-3.206,-0.600,0.013,0.075,0.025,12.771,0.318,6.000,3.3
3gi4,-21.716,-0.899,8.767,-15.677,-1.756,-0.315,1.945,-4.239,19.129,5.353,19.200,10.8
1s89,-7.317,-1.331,7.700,-6.160,-3.786,-0.821,0.309,-0.237,48.786,-0.000,7.400,5.24
2j94,-14.389,-0.054,7.717,-13.435,-0.215,-0.213,1.195,-1.666,-4.814,1.047,2.800,6.27
3ijh,-9.648,-3.960,8.933,-7.485,-4.207,-0.046,1.255,-1.076,54.271,-0.000,28.000,4
3el4,-26.311,-1.796,11.483,-17.387,-3.188,-1.210,3.205,-4.522,-12.714,3.649,21.000,7.17
3i7e,-18.941,-1.041,7.900,-14.665,-1.562,-0.529,1.526,-3.425,17.814,2.951,20.400,10.85
3b3x,-8.884,-2.716,6.875,-4.453,-2.696,-1.240,0.772,-0.009,9.086,-0.000,8.200,3.6
