name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1ax0,-54.5495,-50.5495,-3.6366400000000003,-22.1188,-0.246596,-9.01965,-20.4968,-3.6366400000000003,-36.7458,-12.0,-24.921,0.0,0.0486216,-0.032304599999999996,1,14,0,0.0,0.809124,3.13
1yei,-99.1498,-81.1498,-4.31086,-34.8644,-0.287206,-14.1338,-28.535,-4.31086,-86.2006,-9.2204,-72.6189,0.0,0.08136260000000001,-0.017583599999999998,1,22,0,0.0,4.65578,7.46
1hmr,-61.5785,-29.5785,-3.0789299999999997,-22.6857,-0.217239,-9.37415,-10.8968,-3.0789299999999997,-54.3904,-6.0,-47.5209,0.0,0.0,0.0,1,19,0,3.92689,8.25635,6.55
1uou,-62.3991,-58.3991,-3.89994,-24.7631,-0.25713800000000003,-10.004,-23.1757,-3.89994,-46.3817,-10.1187,-34.9969,0.0,0.27865300000000004,0.0,2,14,0,0.0,1.54706,7.7
1bcd,-48.4617,-46.4617,-6.05772,-24.2309,-0.32725,-9.159930000000001,-23.2309,-6.05772,-28.8312,-4.0,-21.3851,-4.0,0.214679,-0.0312413,3,5,0,0.0,0.039681400000000006,8.7
1apv,-88.3346,-60.3346,-2.4537400000000003,-26.7524,-0.169019,-10.9664,-18.2725,-2.4537400000000003,-81.3565,-22.2855,-59.395,0.0,0.185032,0.0,2,34,0,3.6473699999999996,5.74485,9
1i9p,-47.2767,-39.2767,-2.05551,-16.6241,-0.137712,-6.75184,-13.811,-2.14894,-32.2763,-4.0,-33.1954,-8.0,3.10774,0.0,4,18,1,0.0,3.4370199999999995,8.41
1fhd,-77.4152,-73.4152,-3.68644,-28.0599,-0.25525,-11.5223,-26.6101,-3.68644,-62.7379,-23.709,-41.1819,0.0,0.193496,-0.00364833,4,17,0,0.0,1.5172299999999999,6.82
1d3p,-105.611,-83.6112,-2.70798,-31.1426,-0.193526,-12.9237,-24.6553,-2.70798,-98.9565,-2.0,-92.2489,0.0,0.10013999999999999,-0.00382347,1,38,0,0.0,11.9388,7.39
1sln,-88.3326,-60.3326,-2.52379,-27.0042,-0.18266,-11.2537,-18.4443,-2.59802,-77.3212,-10.0,-71.0687,-4.0,3.34254,0.0,4,30,1,0.0,7.34572,6.64
1y3n,-68.5228,-60.5228,-2.85512,-23.7555,-0.19565,-9.72113,-20.9821,-2.85512,-58.3456,-22.7327,-32.2875,0.0,0.0682409,0.0,2,22,0,0.0,6.514819999999999,5.55
1ta6,-102.37899999999999,-84.3788,-3.10239,-31.9182,-0.213281,-13.0755,-26.3064,-3.10239,-92.598,-9.0325,-81.0796,0.0,1.32629,0.0,3,30,0,0.0,7.7725800000000005,9.13
1fch,-80.9854,-38.9854,-1.79967,-22.7686,-0.126788,-9.40368,-10.9605,-1.79967,-72.4504,-16.1912,-49.6141,0.0,0.48527,0.0,0,45,0,0.0,9.44988,7.15
1dl7,-50.7982,-36.7982,-2.53991,-18.7142,-0.166419,-7.54455,-13.5566,-2.53991,-45.6095,-2.0,-50.9886,0.0,0.137669,0.0,6,14,0,6.6262,5.769909999999999,6.49
1h4w,-56.8914,-54.8914,-6.321269999999999,-27.3505,-0.46954799999999997,-11.4972,-26.389,-6.321269999999999,-37.1892,-9.230210000000001,-26.9111,0.0,0.133104,0.0,2,7,0,0.0,0.416127,4.66
1a1e,-71.5972,-43.5972,-1.8841400000000001,-21.2962,-0.128409,-8.69888,-12.9677,-2.2374099999999997,-62.3174,-17.9607,-46.9358,0.0,0.137605,0.0,3,29,6,0.0,7.190910000000001,6
1b5j,-98.5207,-66.5207,-3.5186,-32.4445,-0.24355100000000002,-13.3214,-21.9064,-3.5186,-87.8943,-26.6491,-58.9237,0.0,0.39575,-0.00181077,2,26,0,0.0,6.48309,7.43
2c1p,-77.3993,-65.3993,-3.22497,-26.8328,-0.240117,-11.2884,-22.6727,-3.36519,-64.6452,-4.0,-58.5412,0.0,0.09811030000000001,-0.0183718,1,22,0,3.4659199999999997,2.0617400000000004,5.4
1jmg,-41.1124,-33.1124,-2.0556200000000002,-15.1459,-0.133402,-6.08652,-12.1987,-2.0556200000000002,-29.4724,-19.1806,-26.8203,0.0,0.5534359999999999,0.0,9,11,0,0.0,5.12525,6.07
2sim,-56.9433,-46.9433,-2.84717,-20.9781,-0.196189,-8.60042,-17.2941,-2.84717,-39.6997,-19.0548,-21.3604,0.0,0.130584,-0.0184349,3,17,0,0.0,1.395,3.42
1bn1,-51.8424,-41.8424,-2.46869,-18.7908,-0.150084,-7.3887,-15.1662,-2.46869,-38.2428,-6.0,-36.23,-4.89332,1.18418,0.0,6,15,0,0.0,6.27339,9.34
1o3j,-71.7186,-67.7186,-3.41517,-25.9951,-0.20715799999999998,-10.2138,-24.5453,-3.41517,-54.0743,-12.4711,-38.3059,0.0,0.236436,-0.0401659,2,19,0,0.0,0.05697050000000001,6.77
1tys,-67.7371,-59.7371,-3.22558,-24.552,-0.210227,-9.88053,-21.6523,-3.22558,-54.4412,-26.6643,-27.9241,0.0,0.207488,-0.0143518,2,19,0,0.0,4.70786,5.49
1hpo,-70.5252,-56.5252,-1.9590299999999998,-21.3588,-0.139769,-8.85863,-17.1189,-2.0150099999999997,-62.8821,-9.70515,-52.8997,0.0,0.148102,-0.0105067,4,31,0,0.0,9.38597,9.22
2aoe,-92.2091,-34.2091,-1.56287,-23.6859,-0.110552,-9.795760000000001,-8.787339999999999,-1.56287,-98.3077,-21.9317,-76.782,0.0,2.53328,-0.040708,3,56,0,0.0,22.4873,7.62
1q54,-42.4978,-28.4978,-2.65611,-16.8653,-0.123902,-6.07115,-11.3094,-2.65611,-36.305,-11.9247,-25.8778,-2.88347,0.0896545,0.0,4,12,0,3.82646,8.69495,5.85
1qb1,-55.0679,-39.0679,-1.34312,-15.97,-0.0975434,-6.66293,-11.3299,-1.412,-49.6409,-12.1606,-49.3813,0.0,0.324685,-0.00305102,5,34,2,2.84249,10.2232,6.77
1jmf,-42.1077,-34.1077,-2.1053900000000003,-15.5126,-0.136632,-6.23388,-12.5654,-2.1053900000000003,-28.9071,-15.7747,-27.9123,0.0,2.7945900000000004,-0.05,6,14,0,0.0,4.423719999999999,5.77
2afx,-40.3001,-36.3001,-3.35834,-17.6027,-0.254741,-7.45138,-15.8555,-3.35834,-22.6339,0.0,-27.6517,-4.0,0.30140300000000003,0.0,4,8,0,0.0,1.74195,5.15
1ct8,-88.6635,-64.6635,-2.3963099999999997,-26.6079,-0.150724,-10.5817,-19.4055,-2.3963099999999997,-79.5737,-10.1163,-74.635,0.0,0.152648,-0.027317599999999997,5,32,0,0.0,7.889810000000001,6.52
1wcq,-69.7726,-57.7726,-3.48863,-25.7045,-0.237911,-10.5017,-21.2836,-3.48863,-57.2025,-24.2041,-32.0938,0.0,0.048063800000000004,-0.0309726,3,17,0,2.2749099999999998,2.21305,6.26
2gst,-94.7239,-72.7239,-2.7064,-28.9581,-0.189244,-11.9302,-22.2325,-2.7064,-82.8261,-21.5689,-58.985,0.0,0.23593499999999998,0.0,2,33,0,0.0,5.55708,6.07
1oba,-37.5103,-33.5103,-5.35861,-19.6088,-0.36008,-7.97198,-17.5178,-5.35861,-20.819000000000003,-0.155496,-20.6114,0.0,0.00697704,0.0,1,6,0,0.0,2.32708,2.44
2bqv,-100.964,-74.9643,-2.34801,-28.819000000000003,-0.171507,-12.0468,-21.3976,-2.34801,-88.1258,-9.16497,-82.9962,0.0,0.191678,-0.05,3,40,0,0.0,6.09949,8.05
1hpv,-82.1441,-58.1441,-2.3469700000000002,-25.1123,-0.162462,-10.311,-17.7753,-2.3469700000000002,-75.0987,-9.55903,-68.9218,0.0,0.256677,0.0,4,31,0,0.0,10.2373,9.22
1d9i,-63.42100000000001,-49.42100000000001,-1.92185,-19.7725,-0.133078,-8.1194,-15.4078,-1.92185,-57.1074,-6.04369,-55.333999999999996,0.0,1.99827,0.0,7,26,0,4.33894,7.18087,9.11
1sw1,-61.8262,-59.8262,-6.18262,-28.6972,-0.431796,-11.8179,-27.7689,-6.18262,-45.6232,-7.94675,-35.0399,0.0,0.041451199999999994,0.0,1,9,0,0.0,1.08333,7.3
1nt1,-105.76,-103.76,-3.02172,-32.332,-0.20942399999999997,-13.2808,-31.7206,-3.02172,-87.8404,-9.54284,-79.5642,0.0,1.5099799999999999,0.0,4,31,0,0.0,0.106602,8.89
1oyq,-85.7185,-61.7185,-2.19791,-25.2767,-0.162772,-10.6148,-18.1995,-2.76511,-74.8045,-10.4811,-62.9532,0.0,0.22773800000000002,0.0,2,30,7,0.0,7.24402,6.96
1c70,-128.20600000000002,-104.206,-2.67095,-35.2771,-0.19608599999999998,-14.7714,-28.6733,-2.67095,-120.037,-13.934000000000001,-105.604,0.0,0.0748552,0.0,3,45,0,0.0,7.96715,10.3
1b3h,-98.8966,-68.8966,-3.29655,-31.8279,-0.230204,-13.1067,-22.173000000000002,-3.29655,-91.8584,-23.6088,-66.9102,0.0,0.387202,0.0,4,26,0,0.0,9.61347,6.21
1cnx,-49.7454,-29.7454,-2.26115,-17.7533,-0.150112,-7.18854,-10.6156,-2.26115,-42.6669,-4.0,-33.9027,-4.0,0.26848099999999997,0.0,2,20,0,0.0,12.5174,7.37
2dw7,-41.4446,-35.4446,-4.14446,-19.2369,-0.279895,-7.833880000000001,-16.4519,-4.14446,-28.0752,-23.5246,-11.8139,-8.0,6.32335,0.0,6,4,0,0.0,2.81418,4.7
1z1h,-83.2233,-65.2233,-2.08058,-24.3347,-0.145056,-10.0156,-19.0714,-2.08058,-73.7296,-12.3915,-68.8693,0.0,0.204486,0.0,4,36,0,0.0,8.349310000000001,8.4
1k1l,-77.6649,-63.6649,-2.35348,-24.2133,-0.166099,-10.0063,-19.8486,-2.35348,-65.5133,-17.3868,-55.5418,0.0,1.2157,0.0,4,29,0,0.0,6.07695,6.9
1nf8,-76.7996,-68.7996,-4.799980000000001,-30.4779,-0.342605,-12.6426,-27.3031,-4.799980000000001,-65.4668,-14.6261,-48.3669,0.0,0.206625,0.0,1,15,0,0.0,6.50669,7.82
1oif,-60.5724,-58.5724,-6.05724,-28.1152,-0.40876999999999997,-11.4466,-27.1869,-6.05724,-44.751999999999995,-18.574,-26.1656,0.0,0.026379800000000002,0.0,2,8,0,1.5191299999999999,0.207748,7.72
2byr,-101.74600000000001,-81.7465,-2.07646,-27.8049,-0.148796,-11.549000000000001,-22.3393,-2.07646,-93.4982,-4.0,-92.9982,0.0,0.6605260000000001,0.0,5,44,0,0.0,8.970180000000001,8.55
1lzq,-82.5862,-40.5862,-1.65172,-22.4173,-0.12006900000000001,-9.35582,-11.0168,-1.65172,-80.962,-16.4857,-79.7272,0.0,2.40872,-0.0289325,12,38,0,0.695048,14.4324,8.39
1gno,-34.2339,3.76609,-0.8150930000000001,-9.84857,-0.05726799999999999,-4.06389,1.08345,-0.8150930000000001,-38.0825,-17.3493,-53.8555,0.0,3.11287,0.0,12,30,0,1.1781,19.0279,7.7
1c5x,-68.2861,-66.2861,-5.2527800000000004,-29.0414,-0.225267,-10.1653,-28.1908,-5.2527800000000004,-49.635,-8.79026,-38.12,0.0,0.14991600000000002,-0.00345233,1,12,0,0.0,0.138954,6.68
1g9r,-114.76799999999999,-96.76799999999999,-3.188,-34.7579,-0.201952,-13.8557,-29.3065,-3.188,-107.975,-39.3406,-68.2336,-8.0,0.405285,-0.00930743,12,24,0,0.0,7.4586,5.7
1qka,-105.931,-71.9314,-3.53104,-34.0919,-0.244313,-13.9958,-23.1497,-3.53104,-100.512,-35.9857,-62.3788,0.0,0.491138,0.0,3,27,0,0.0,9.8516,5.92
1l6m,-39.2957,-37.2957,-3.5723300000000004,-17.6691,-0.25665,-7.3453100000000004,-16.7698,-3.5723300000000004,-20.0498,-1.1986700000000001,-16.281,-8.0,0.0,0.0,2,9,0,0.0,0.0643102,8.1
1sgu,-112.272,-88.2725,-2.49494,-31.5648,-0.182618,-13.2037,-24.8173,-2.49494,-102.069,-13.5249,-86.7202,0.0,0.0526443,-0.0071059,4,41,0,0.0,6.18355,5.37
2fzk,-17.0314,-3.0314200000000002,-0.681257,-5.82466,-0.043208800000000006,-2.32287,-1.03673,-0.681257,-18.1045,-20.2722,-20.8763,0.0,1.2839,-0.05,8,17,0,13.6751,5.11601,3.6
1dqn,-84.8155,-76.8155,-3.53398,-29.4039,-0.23477800000000001,-11.9088,-26.6304,-3.6876300000000004,-68.45,-28.2849,-33.5014,-8.0,0.25567399999999996,-0.013888900000000001,3,21,0,0.0,1.36942,8
2bfq,-110.155,-92.1546,-3.05985,-33.3607,-0.197655,-13.3856,-27.9093,-3.05985,-99.8637,-21.1377,-75.3846,0.0,0.302249,-0.05,3,33,0,0.0,6.2396199999999995,6.89
1izi,-104.86200000000001,-64.8623,-2.09725,-28.464000000000002,-0.152456,-11.8794,-17.6063,-2.09725,-106.619,-22.5285,-84.6216,0.0,0.40449,0.0,4,46,0,0.0,18.4358,6.59
2fqw,-85.0244,-81.0244,-4.47497,-31.8634,-0.31697600000000004,-13.1837,-30.3644,-4.47497,-69.627,-15.6253,-51.0734,0.0,0.118934,0.0,1,18,0,0.0,1.08826,6.68
1bv7,-150.549,-130.549,-2.78795,-39.8304,-0.19838,-16.5051,-34.5391,-2.78795,-141.827,-23.7354,-116.37799999999999,0.0,0.32438,0.0,3,51,0,0.0,5.52439,9.3
1w4p,-42.206,-34.205999999999996,-2.1103,-15.5488,-0.136951,-6.24843,-12.6016,-2.1103,-26.8514,-8.44983,-22.3438,0.0,1.37667,0.0,4,16,0,0.0,3.99479,4.74
2jxr,-87.8231,-57.8231,-1.9092,-24.5107,-0.13433499999999998,-10.119,-16.137999999999998,-1.9092,-89.2733,-16.5893,-75.4142,0.0,0.12776600000000002,-0.0380951,7,39,0,9.882019999999999,8.59854,7.05
1li2,-52.7341,-52.7341,-7.53344,-27.5672,-0.560357,-11.5935,-27.5672,-7.53344,-33.2714,-2.0,-30.1142,0.0,0.0,-0.00624566,0,7,0,0.0,0.0,4.04
1n8v,-57.8082,-35.8082,-4.12916,-23.9854,-0.21796300000000002,-8.99748,-14.8573,-4.12916,-44.631,0.0,-43.2682,0.0,0.0,0.0,0,14,0,0.0,7.1753800000000005,6.03
1lkk,-84.4523,-44.4523,-1.83592,-23.57,-0.125754,-9.6438,-12.4063,-1.91937,-79.2685,-20.0,-55.1396,0.0,0.131802,-0.00879357,2,42,2,0.0,13.245,6.85
1tuf,-35.4037,-19.4037,-2.72336,-15.0568,-0.190136,-6.19994,-8.2522,-2.72336,-26.9629,-6.3836699999999995,-29.2366,0.0,0.0557991,0.0,4,9,0,0.0,9.9256,4.05
1o2z,-76.4804,-60.4804,-2.18515,-23.3809,-0.16153599999999999,-9.81273,-18.4895,-2.31759,-66.8625,-17.5644,-52.0353,0.0,0.340239,0.0,4,31,0,0.0,7.47155,6.11
1t31,-95.3121,-81.3121,-1.94514,-26.0465,-0.14211500000000002,-10.8888,-22.2206,-2.11805,-91.9336,-9.66783,-80.324,0.0,0.8218530000000001,0.0,2,43,4,0.0,13.3022,8.64
1b46,-96.6231,-72.6231,-3.7162699999999997,-32.6154,-0.25869699999999995,-13.4169,-24.5142,-3.7162699999999997,-86.0387,-25.5761,-61.3172,0.0,0.27736500000000003,-0.00221303,4,22,0,0.0,5.86638,5.28
1k1j,-83.5,-65.5,-2.25676,-25.0584,-0.159467,-10.3597,-19.6566,-2.25676,-76.0872,-15.9563,-61.4305,0.0,0.9465979999999999,0.0,3,34,0,0.0,10.3151,7.55
1c87,-64.5909,-60.5909,-3.5883800000000003,-24.646,-0.23991300000000002,-10.003,-23.1198,-3.5883800000000003,-50.5985,-18.131,-39.3338,0.0,2.13544,0.0,5,13,0,0.0,2.60414,4.2
2gvj,-93.1484,-77.1484,-3.21201,-30.3186,-0.23792600000000003,-12.732999999999999,-25.1108,-3.21201,-85.7844,-2.82158,-79.3205,0.0,0.00999048,-0.05,1,28,0,0.0,9.24519,9.52
1afk,-43.5059,-27.5059,-1.40341,-13.8493,-0.0866395,-5.47357,-8.755980000000001,-1.4502,-34.4289,-13.8465,-31.024,0.0,3.9070699999999996,-0.046342900000000006,6,24,1,0.0,7.599530000000001,6.62
1kpm,-68.0459,-48.0459,-2.19503,-21.6611,-0.159486,-9.03876,-15.2945,-2.19503,-66.0416,-3.19149,-66.4398,0.0,0.0,-0.0206383,6,25,0,3.01821,12.8943,5.8
1jcx,-48.8843,-24.8843,-1.95537,-16.7182,-0.118594,-6.568510000000001,-8.5103,-1.95537,-44.6875,-24.3917,-21.0107,-4.0,1.90355,0.0,4,21,0,0.0,14.6142,5.15
4std,-80.6669,-74.6669,-4.03335,-29.718000000000004,-0.238544,-11.5785,-27.5075,-4.03335,-63.4161,-2.0,-59.3795,0.0,0.00238981,0.0,1,19,0,0.0,1.00474,10.33
1jao,-67.3199,-51.3199,-3.05999,-24.0253,-0.20880900000000002,-9.817739999999999,-18.3152,-3.05999,-56.9856,-9.76486,-52.2542,0.0,0.17037,-0.0332027,2,20,0,0.0,6.00661,5.92
1h0a,-42.5934,-30.5934,-1.77472,-14.7663,-0.101635,-5.6917,-10.6061,-1.77472,-30.6268,-20.9961,-9.60944,0.0,1.50051,0.0,3,21,0,0.0,6.39285,5.44
1yfz,-51.7437,-43.7437,-2.24973,-18.1949,-0.149463,-7.36913,-15.3818,-2.4639900000000003,-35.4603,-13.2571,-18.7545,-4.0,1.6705599999999998,-0.00872788,2,19,2,0.0,2.14298,4.35
1qy1,-57.2553,-51.2553,-4.7712699999999995,-25.0085,-0.344451,-10.4132,-22.3878,-4.7712699999999995,-38.8793,-1.63179,-36.4904,0.0,0.0214,0.0,0,12,0,0.0,0.461859,6.52
1fq5,-119.23200000000001,-99.2322,-1.9231,-30.1252,-0.14193499999999998,-12.6365,-25.072,-1.9231,-109.436,-20.9514,-94.1014,0.0,0.153874,-0.0326339,5,57,0,0.0,7.1177399999999995,8.4
1mrw,-92.8421,-76.8421,-2.50925,-27.8619,-0.175949,-11.4893,-23.0603,-2.50925,-86.1967,-15.3698,-81.7728,0.0,2.60353,0.0,4,33,0,0.0,10.0577,9.7
1ksn,-116.01,-98.0101,-3.51546,-36.168,-0.259237,-15.1669,-30.5562,-3.51546,-103.818,-10.8091,-98.2216,0.0,0.310769,-0.0160858,4,29,0,0.0,4.4346,9.4
1fjs,-74.4867,-56.4867,-1.96018,-22.1556,-0.141204,-9.21867,-16.8016,-1.96018,-76.4733,-7.664630000000001,-74.5207,0.0,0.30836199999999997,-0.05,6,32,0,0.0,19.7566,9.96
1ur9,-97.3235,-79.3235,-2.49547,-28.6987,-0.174877,-11.8319,-23.3909,-2.49547,-90.9764,-19.9314,-69.5127,0.0,1.6858,0.0,4,35,0,4.56083,5.70452,5.77
2fqo,-58.9404,-42.9404,-3.46708,-22.9226,-0.219691,-9.138589999999999,-16.7,-3.46708,-44.2966,-20.1623,-25.8945,-8.0,0.41661000000000004,-0.029510500000000002,6,11,0,0.0,2.9636099999999996,6.43
1e1x,-55.3682,-47.3682,-3.0760099999999997,-21.1269,-0.220331,-8.77402,-18.0743,-3.0760099999999997,-37.8781,-8.223289999999999,-30.2472,0.0,0.174807,-0.05,2,16,0,0.0,0.8872209999999999,5.89
1jlr,-54.1286,-38.1286,-1.6915200000000001,-17.0494,-0.10426300000000001,-6.734839999999999,-12.0098,-1.7460799999999999,-44.2721,-17.1839,-34.3713,0.0,2.43379,0.0,4,28,0,0.0,7.74622,3.33
1bxq,-99.3531,-61.3531,-2.31054,-28.3591,-0.15854000000000001,-11.61,-17.5125,-2.31054,-96.1512,-22.076999999999998,-74.92699999999999,0.0,2.87157,-0.05,2,41,0,1.34697,11.6202,7.38
1pb8,-55.3979,-51.3979,-7.913989999999999,-28.9597,-0.5271170000000001,-11.739,-26.8687,-7.913989999999999,-38.7929,-19.8148,-18.5455,0.0,0.0964984,0.0,2,5,0,0.0,1.25568,5.15
1x8r,-77.7879,-63.7879,-3.11152,-26.6031,-0.19295299999999999,-10.5299,-21.8152,-3.11152,-72.0663,-41.9248,-36.7559,0.0,3.62545,0.0,6,19,0,0.0,9.7698,6.12
1p19,-43.0248,-35.0248,-1.87065,-15.129000000000001,-0.12355899999999999,-6.11557,-12.3159,-1.87065,-28.8607,-19.7759,-23.5968,0.0,1.3504200000000002,-0.027761,4,19,0,0.0,3.7759,4.11
1jqy,-56.5957,-38.5957,-1.71502,-17.6446,-0.11978699999999999,-7.2665,-12.0328,-2.02127,-56.467,-14.0,-46.159,0.0,0.179208,0.0,5,23,5,9.03898,8.42018,4.92
1fpc,-71.5919,-51.5919,-2.04548,-21.8864,-0.14213699999999999,-8.99799,-15.7722,-2.04548,-68.7739,-6.826219999999999,-58.151,0.0,0.598712,0.0,1,34,0,0.0,15.2944,7
2b4l,-61.8114,-57.8114,-7.72642,-30.9057,-0.5276350000000001,-12.6325,-28.9057,-7.72642,-44.5883,-6.0,-36.975,0.0,0.047858,0.0,0,8,0,0.0,0.721659,4.77
1i9m,-36.8214,-28.8214,-1.6737,-13.1409,-0.11318900000000001,-5.35388,-10.2859,-1.6737,-22.0921,-6.0,-26.7638,-3.82979,5.88397,0.0,7,15,0,0.0,3.8543300000000005,8.48
1l83,-50.7671,-50.7671,-8.46118,-27.9382,-0.64996,-11.8764,-27.9382,-8.46118,-31.2256,0.0,-30.748,0.0,0.0,-0.05,0,6,0,0.0,0.0,3.4
1nz7,-74.1685,-36.1685,-1.57805,-20.552,-0.110746,-8.477269999999999,-10.0222,-1.57805,-79.6733,-24.9149,-62.3609,0.0,0.144749,0.0,6,41,0,0.0,21.8172,7.12
1lbf,-84.3233,-66.3233,-3.66623,-29.6509,-0.24076199999999998,-11.9627,-23.3215,-3.66623,-71.671,-24.6797,-43.9021,0.0,0.0412399,0.0,3,20,0,0.0,4.5556,7.85
1a4r,-69.5221,-57.5221,-2.48293,-22.8948,-0.15792899999999999,-9.13908,-18.942999999999998,-2.5748900000000003,-58.0227,-14.0,-42.6602,0.0,1.66317,0.0,3,24,1,0.0,5.53391,6.66
1ec9,-33.0789,-25.0789,-2.54453,-14.0681,-0.17129,-5.72284,-10.6658,-2.54453,-33.135999999999996,-19.6147,-14.8933,-8.0,5.10727,0.0,6,7,0,15.2239,2.74427,3.1
1r6n,-66.0793,-56.0793,-1.61169,-19.1633,-0.108786,-7.8025199999999995,-16.2633,-1.88798,-64.7014,-6.47359,-64.0607,0.0,0.0718047,-0.05,5,30,6,6.41836,9.535,7.4
1tng,-50.4475,-48.4475,-6.3059400000000005,-25.2238,-0.441716,-10.3978,-24.2238,-6.3059400000000005,-31.3491,-7.200889999999999,-22.6353,0.0,0.0601851,0.0,1,7,0,0.0,0.386216,2.93
1cgl,-88.37200000000001,-50.372,-1.9638200000000001,-24.8453,-0.141224,-10.3319,-14.1618,-2.00845,-80.8455,-15.3744,-60.5159,-8.0,1.47682,-0.042500800000000005,4,40,1,0.0,9.92985,6.87
1g2k,-111.911,-89.911,-2.48691,-31.4631,-0.177151,-13.0426,-25.2779,-2.48691,-105.73899999999999,-19.0788,-89.2508,0.0,0.135498,-0.05,6,39,0,0.0,10.7017,7.96
1mue,-97.9434,-81.9434,-3.06073,-30.8502,-0.20935399999999998,-12.6166,-25.8105,-3.06073,-85.0444,-7.468389999999999,-77.0,0.0,0.83304,-0.0319363,3,29,0,0.0,4.55799,8.64
2ez7,-23.184,-17.184,-2.10764,-10.4246,-0.149418,-4.31447,-7.7267,-2.10764,-5.32557,-3.5437800000000004,-8.125810000000001,0.0,1.97427,-0.05,3,8,0,0.0,1.4653200000000002,4.36
1mu8,-93.4608,-77.4608,-2.92065,-29.4383,-0.209348,-12.2286,-24.3986,-2.92065,-81.5293,-5.97206,-76.8769,0.0,0.315015,0.0,3,29,0,0.664955,4.57763,9
1kdk,-81.3345,-81.3345,-3.87307,-29.4805,-0.280049,-12.2818,-29.4805,-3.87307,-64.0708,-7.7930399999999995,-56.1497,0.0,0.101427,0.0,1,20,0,0.0,0.0,9.05
1g30,-98.9836,-74.9836,-2.53804,-29.1883,-0.187962,-12.2574,-22.1112,-2.91128,-88.8611,-8.0,-79.1162,0.0,0.197326,-0.00885801,3,31,5,0.0,6.625,6.85
1mrn,-98.8352,-66.8352,-1.797,-25.9891,-0.11151199999999999,-10.2892,-17.5745,-1.797,-95.98899999999999,-15.0228,-83.7079,-5.3529599999999995,2.3045400000000003,-0.05,8,47,0,0.0,14.7977,4.52
1uj5,-55.873999999999995,-43.873999999999995,-3.991,-23.1829,-0.24281599999999998,-9.117989999999999,-18.2039,-3.991,-41.7669,-25.8018,-22.4494,0.0,1.51857,-0.0484925,4,10,0,0.0,1.99658,3.05
1b6h,-91.7169,-61.7169,-3.52757,-30.9593,-0.244243,-12.7128,-20.8327,-3.52757,-81.0372,-24.5287,-58.2637,0.0,0.34318200000000004,0.0,4,22,0,0.0,7.075080000000001,7.82
1gnn,-48.0216,-10.0216,-1.14337,-13.8151,-0.0803326,-5.70061,-2.88305,-1.14337,-48.6352,-20.8262,-55.5333,0.0,2.1635,0.0,11,31,0,0.0,16.5419,5.68
2gzl,-98.6284,-72.6284,-2.24155,-27.9373,-0.145574,-11.2296,-20.5726,-2.24155,-109.539,-20.8632,-82.8865,-4.0,0.334073,-0.05,2,42,0,2.69278,25.3183,4.82
1pot,-76.6098,-62.6098,-7.66098,-35.5591,-0.51667,-14.4742,-29.0609,-7.66098,-62.2801,-11.5958,-51.3925,0.0,0.103629,0.0,1,9,0,0.0,2.5335,5.49
1i9l,-50.4829,-42.4829,-2.40395,-18.298,-0.16427,-7.48082,-15.3984,-2.40395,-35.2222,-4.0,-31.1029,-5.20789,2.26008,0.0,2,19,0,0.0,3.84542,8.48
1k1n,-70.0864,-46.0864,-1.66872,-20.1628,-0.116478,-8.30178,-13.2584,-1.84438,-60.2875,-13.8107,-47.8603,0.0,0.345379,0.0,2,36,4,0.0,8.79244,6.82
5er2,-114.556,-58.5559,-1.68465,-28.066,-0.12094200000000001,-11.6646,-14.3461,-1.68465,-114.777,-22.119,-90.4775,0.0,0.23621999999999999,0.0,4,64,0,0.0,16.4676,6.57
1q84,-164.50799999999998,-140.50799999999998,-3.29017,-44.6545,-0.2478,-18.8579,-38.1399,-3.29017,-158.925,-10.1765,-144.741,0.0,0.1104,0.0,2,48,0,0.0,9.39425,11.05
1lgt,-67.7864,-65.7864,-4.51909,-27.486,-0.307224,-11.2179,-26.6751,-4.51909,-52.6142,-7.906960000000001,-45.6893,-8.0,0.0,-1.5211099999999999e-05,4,11,0,0.0,2.13987,6.1
1v2r,-63.2833,-43.2833,-2.10944,-20.3664,-0.145982,-8.36166,-13.9298,-2.26012,-50.6321,-13.6712,-37.1967,0.0,0.285337,-0.00207508,3,25,2,0.0,6.28543,3.55
1b51,-84.3785,-56.3785,-3.37514,-28.8571,-0.23215100000000002,-11.8235,-19.2812,-3.37514,-73.2364,-22.9805,-50.7807,0.0,0.35523299999999997,-0.00456924,5,20,0,0.0,7.09772,7.37
1cps,-36.8397,-26.8397,-2.30248,-14.6198,-0.153941,-5.93375,-10.6513,-2.30248,-25.8933,-7.7756,-24.3628,-4.0,2.15943,-0.000245857,6,10,0,4.94751,3.49387,6.66
