name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1pbq,-72.0135,-70.0135,-4.50084,-28.5786,-0.28016199999999997,-11.3261,-27.7849,-4.50084,-53.6711,-7.86313,-42.8669,0.0,0.06643560000000001,-0.05,1,15,0,0.0,2.09808e-05,6.27
1nhu,-61.8242,-45.8242,-1.87346,-19.2747,-0.124825,-7.8139899999999995,-14.2864,-2.13187,-53.3683,-4.94482,-46.8728,0.0,0.0268418,0.0,0,29,4,0.0,9.84666,5.66
1df8,-83.6772,-73.6772,-5.229830000000001,-33.2073,-0.343926,-13.4038,-29.2388,-5.229830000000001,-66.8635,-10.7211,-54.0827,0.0,0.173655,0.0,1,15,0,0.0,1.7873400000000002,9.7
1syh,-79.1005,-73.1005,-4.65297,-30.7631,-0.33064099999999996,-12.742,-28.4296,-4.65297,-63.9603,-25.5301,-41.6522,0.0,0.249662,-0.05,3,14,0,0.0,2.61012,6.31
1bxo,-109.005,-89.0052,-2.47739,-30.8766,-0.17067100000000002,-12.6576,-25.2115,-2.47739,-96.3605,-21.0269,-74.7804,0.0,2.85343,-0.0126221,2,42,0,0.0,3.7892,10
2f80,-85.5755,-61.5755,-2.25199,-25.4539,-0.15625799999999998,-10.4596,-18.3153,-2.25199,-78.1972,-14.6809,-73.2843,0.0,0.49103800000000003,-0.015213800000000001,6,32,0,0.0,8.912889999999999,8.18
2bak,-112.111,-92.1109,-2.60723,-32.0006,-0.191743,-13.4072,-26.2919,-2.60723,-104.637,-7.8167,-96.9943,0.0,0.24267600000000003,0.0,3,40,0,0.0,9.97517,7.43
1olu,-93.6332,-77.6332,-3.6012800000000005,-31.6062,-0.221728,-12.4804,-26.2053,-3.6012800000000005,-80.491,-14.2621,-58.2163,-8.0,2.92117,-0.00450239,3,23,0,0.0,3.06621,4.41
1fzj,-127.36399999999999,-69.3637,-1.8729900000000002,-31.2039,-0.133212,-12.9284,-16.994,-1.92975,-125.667,-23.8361,-96.3855,0.0,0.276766,-0.0185925,3,63,2,0.0,14.9301,8.1
1x1z,-73.8898,-65.8898,-3.3586300000000002,-26.37,-0.21915300000000001,-10.6163,-23.5149,-3.3586300000000002,-59.0481,-25.9338,-32.6741,0.0,0.436907,0.0,2,20,0,0.0,2.02635,11.06
1flr,-102.781,-98.7811,-4.1112400000000004,-35.1506,-0.310247,-14.854000000000001,-33.7827,-4.1112400000000004,-95.5945,-7.76345,-82.5564,0.0,0.08416069999999999,-0.00363021,0,25,0,0.0,9.825330000000001,10
2g94,-120.41799999999999,-82.4178,-2.67595,-33.8548,-0.18276900000000001,-13.8387,-23.1713,-2.67595,-116.181,-21.6259,-93.2133,0.0,0.252203,0.0,5,40,0,0.0,12.0934,9.52
1bma,-75.5182,-51.5182,-2.04103,-22.663,-0.144782,-9.38151,-15.4606,-2.04103,-65.5993,-7.33591,-75.5579,0.0,0.179575,0.0,9,28,0,0.0,7.58485,4.59
1lol,-66.6513,-58.6513,-2.77714,-23.1067,-0.183508,-9.341660000000001,-20.3333,-2.77714,-50.9518,-20.4423,-25.9404,0.0,0.152639,0.0,0,24,0,0.0,2.10508,6.39
1g7f,-78.2958,-46.2958,-2.00759,-23.0879,-0.144847,-9.6116,-13.6517,-2.00759,-70.0049,-22.2771,-49.9198,0.0,0.11632200000000001,2.27941,5,34,0,0.0,8.83716,5.47
1ajp,-46.9743,-42.9743,-3.9145199999999996,-20.5179,-0.28105399999999997,-8.52779,-18.7707,-3.9145199999999996,-30.6739,-4.06525,-28.1745,0.0,0.091015,0.0,2,10,0,1.95402,1.0366600000000001,2.23
1q7a,-47.3252,-37.3252,-1.9718799999999999,-16.4067,-0.14635399999999998,-6.89492,-12.9399,-1.9718799999999999,-41.6874,0.0,-41.5961,0.0,0.0890517,0.0,3,21,0,0.0,13.2454,7.19
1m0n,-68.3899,-56.3899,-2.7356,-23.389,-0.17436,-9.3428,-19.2851,-2.7356,-59.6571,-20.3894,-46.0857,0.0,1.3236299999999999,0.0,10,15,0,0.0,8.54208,2.22
2ctc,-52.9375,-46.9375,-4.41146,-23.1226,-0.320519,-9.64851,-20.5019,-4.41146,-36.2769,-9.230269999999999,-26.8767,0.0,0.058586599999999996,0.0,2,10,0,0.0,2.12233,3.89
1v16,-94.5643,-78.5643,-3.63709,-31.9205,-0.223933,-12.6045,-26.5196,-3.63709,-80.3923,-16.843,-58.0455,-8.0,3.61469,0.0,5,21,0,0.0,2.2060400000000002,3.87
2j77,-57.5974,-55.5974,-5.23613,-25.8983,-0.350815,-10.5187,-24.9991,-5.23613,-40.4835,-20.7492,-26.6234,0.0,0.0,-0.05,3,8,0,0.0,0.026986000000000003,4.89
1ttm,-47.8122,-43.8122,-2.27677,-17.33,-0.15507200000000002,-7.07735,-15.8802,-2.27677,-31.4311,-2.78951,-32.0719,-4.0,0.26200100000000004,0.0,4,17,0,0.0,2.35333,7.35
1zc9,-42.3129,-34.3129,-2.64456,-16.7919,-0.171192,-6.74233,-13.6171,-2.64456,-25.4883,-5.20136,-28.3656,0.0,3.77129,-0.0101242,2,14,0,0.0,1.5992,3.22
1fzk,-110.007,-64.0069,-1.61775,-26.9515,-0.11590999999999999,-11.194,-15.6816,-1.7461400000000002,-124.694,-19.2239,-95.7083,0.0,0.167934,0.0,1,63,4,14.8038,15.3146,8.4
2bz6,-88.9731,-70.9731,-2.96577,-28.6342,-0.213144,-11.905,-22.8413,-2.96577,-74.3071,-12.2836,-58.5348,0.0,1.53351,0.0,2,28,0,0.0,2.44665,7.09
2std,-74.5094,-66.5094,-3.7254699999999996,-27.4495,-0.222646,-10.732000000000001,-24.5023,-3.7254699999999996,-59.3127,-2.0,-56.9679,0.0,0.0,0.0,1,19,0,0.0,3.64469,9.85
1zs0,-78.7689,-64.7689,-3.02957,-26.5887,-0.197225,-10.6961,-21.8629,-3.02957,-69.7394,-8.25676,-62.7258,-4.0,0.307095,0.0,5,21,0,0.0,8.29987,6.15
1vfn,-41.8032,-41.8032,-4.18032,-19.4033,-0.307101,-8.126430000000001,-19.4033,-4.18032,-23.7057,-4.60485,-18.4928,0.0,1.1826299999999998,0.0,1,9,0,0.0,0.0,5.6
1sv3,-45.3136,-41.3136,-4.11942,-20.375,-0.29982,-8.50692,-18.5764,-4.11942,-26.1352,0.0,-25.0024,0.0,0.30311,0.0,1,10,0,0.0,0.00758818,4.74
1fkn,-87.7566,-29.7566,-1.39296,-22.0546,-0.09849379999999999,-9.11989,-7.4783100000000005,-1.4386299999999999,-104.041,-27.8027,-78.541,0.0,0.38476,-0.05,8,53,2,9.72958,24.1982,8.8
1fh9,-69.67699999999999,-65.67699999999999,-3.48385,-25.6692,-0.23678400000000002,-10.4756,-24.1956,-3.48385,-56.7948,-29.5332,-34.8002,0.0,3.17004,-0.019603,6,14,0,0.0,2.06426,6.43
2b7d,-88.096,-70.096,-2.25887,-25.9777,-0.165748,-10.8756,-20.6699,-2.38097,-82.7539,-17.7427,-63.5223,0.0,0.909056,0.0,5,33,1,6.56668,5.68234,8.7
1nny,-82.5161,-50.5161,-1.55691,-21.9675,-0.115133,-9.2206,-13.4484,-1.55691,-99.2094,-27.1198,-73.183,0.0,0.102471,-0.0297161,4,49,0,0.0,31.0774,7.66
2gss,-42.9344,-30.9344,-2.2597099999999997,-16.0899,-0.142112,-6.39853,-11.5929,-2.2597099999999997,-35.3984,-1.94223,-34.1024,0.0,0.0284219,-0.00244262,1,18,0,0.0,11.5825,4.94
1m2q,-68.5017,-66.5017,-3.4250800000000003,-25.2362,-0.250742,-10.5571,-24.4994,-3.4250800000000003,-49.7996,-6.9950600000000005,-52.8057,0.0,0.141987,1.2006,5,15,0,0.0,9.67026e-05,6.1
1f4g,-76.3636,-52.3636,-2.24599,-23.5719,-0.153814,-9.643989999999999,-16.1636,-2.24599,-71.4411,-7.99645,-60.4284,0.0,1.8781900000000002,-0.05,1,33,0,0.0,12.3094,6.48
1vzq,-94.1086,-86.1086,-2.8517799999999998,-29.3399,-0.208904,-12.2763,-26.8457,-2.8517799999999998,-78.7004,-11.3863,-66.1308,0.0,0.352691,-0.0184385,3,30,0,0.0,1.4209,7.44
1a69,-66.2198,-62.2198,-3.48526,-24.8163,-0.24687199999999998,-10.2679,-23.3173,-3.48526,-47.3381,-9.19102,-37.0958,0.0,2.02768,-0.0197028,1,18,0,0.0,0.480336,5.3
8cpa,-68.8463,-44.8463,-2.15145,-21.6852,-0.14857,-8.89675,-14.1257,-2.15145,-58.2452,-22.2057,-40.1518,-4.0,0.8670760000000001,-0.05,8,24,0,0.356598,6.34788,9.15
1elb,-58.8564,-32.8564,-1.7835299999999998,-18.3494,-0.12428499999999999,-7.550960000000001,-10.2435,-1.7835299999999998,-53.5356,-6.0,-58.0501,0.0,1.5586,-0.05,6,27,0,0.0,10.4835,7.15
1v48,-72.5504,-60.5504,-3.29774,-25.892,-0.21642899999999998,-10.4439,-21.6094,-3.29774,-57.9817,-14.175,-44.4014,0.0,1.2296,0.0,4,18,0,0.0,3.5499400000000003,7.8
10gs,-82.2347,-56.2347,-2.4919599999999997,-25.638,-0.174031,-10.5579,-17.5321,-2.4919599999999997,-70.9422,-18.6195,-54.2163,0.0,0.377517,0.0,5,28,0,0.0,6.0397300000000005,6.4
1sl3,-103.762,-85.7625,-2.80439,-31.1391,-0.187861,-12.6466,-25.7373,-2.80439,-102.155,-8.43195,-93.3241,0.0,0.637988,0.0,4,33,0,4.3190599999999995,10.9901,11.85
1o3p,-71.6741,-63.6741,-2.8669599999999997,-24.5122,-0.212432,-10.2955,-21.7762,-2.8669599999999997,-56.2062,-9.823039999999999,-45.0555,0.0,0.259677,0.0,3,22,0,0.0,2.45249,6.66
3gss,-82.8338,-46.8338,-2.12394,-24.426,-0.136142,-9.77544,-13.8104,-2.12394,-80.1078,-17.6688,-64.7814,0.0,0.690973,-0.0475476,4,35,0,0.0,14.5588,5.82
1v2o,-60.5204,-40.5204,-2.01735,-19.4773,-0.13960899999999998,-7.9966,-13.0407,-2.42082,-49.2477,-13.7945,-36.3987,0.0,0.27802899999999997,-0.0005506280000000001,2,23,5,0.0,6.86415,4.73
1s39,-69.3859,-69.3859,-5.78216,-30.3071,-0.43052399999999996,-12.7501,-30.3071,-5.78216,-51.2187,-9.54025,-40.9347,0.0,1.7405099999999998,0.0,1,11,0,0.0,0.0,7.7
2ceq,-65.3335,-63.3335,-4.66668,-27.1077,-0.32471300000000003,-11.1495,-26.2779,-4.66668,-49.1936,-22.7602,-31.2574,0.0,0.00799571,0.0,6,8,0,0.0,0.0509098,7.28
1det,-56.6636,-48.6636,-2.36098,-19.6442,-0.156869,-7.95637,-16.8707,-2.5756200000000002,-40.0063,-13.5735,-24.1197,0.0,0.21279499999999998,-0.00838029,1,21,2,0.0,2.04635,4.3
1k4g,-64.0896,-58.0896,-3.2044799999999998,-23.6108,-0.22227399999999997,-9.70111,-21.4004,-3.2044799999999998,-46.644,-4.63526,-42.7364,0.0,1.44449,0.0,4,16,0,0.0,2.34521,5.85
1f5k,-53.5415,-51.5415,-5.94906,-25.7401,-0.4419,-10.8202,-24.7786,-5.94906,-34.1165,-8.660739999999999,-24.1595,0.0,0.11838599999999999,0.0,1,8,0,0.0,0.000168037,3.74
1tsy,-57.1098,-49.1098,-2.85549,-21.0394,-0.185311,-8.454880000000001,-18.0922,-2.85549,-42.9049,-19.9477,-27.8117,0.0,0.26110500000000003,-0.05,5,15,0,0.0,3.9658800000000003,4.96
2bok,-88.4056,-76.4056,-3.04847,-28.7749,-0.22071500000000002,-11.9931,-24.869,-3.04847,-73.1669,-10.1017,-63.9274,0.0,0.179247,0.0,2,27,0,0.0,2.16961,6.55
1kv5,-41.8042,-35.8042,-4.644909999999999,-20.0973,-0.26966599999999996,-7.78195,-17.2128,-4.644909999999999,-26.0595,-14.0576,-16.6391,0.0,1.17602,-0.0312048,4,5,0,0.0,1.5408899999999999,4.22
1ai5,-41.732,-35.732,-3.21015,-17.7482,-0.231667,-7.38925,-15.1965,-3.21015,-33.5482,-3.6827699999999997,-34.9395,0.0,0.17642,0.0,3,10,0,9.932830000000001,1.08095,3.72
2rkm,-67.8795,-45.8795,-3.57261,-25.4383,-0.24559899999999998,-10.4208,-17.1936,-3.57261,-59.6901,-17.9049,-37.6719,0.0,0.274009,-0.00636544,0,19,0,0.0,9.63172,3.9
1e1v,-60.2267,-54.2267,-3.34593,-22.9808,-0.243531,-9.59498,-20.6914,-3.34593,-43.2059,-3.97891,-36.3816,0.0,0.190998,-0.0133136,1,17,0,0.0,0.853814,4.92
2g5u,-67.8692,-65.8692,-3.77051,-25.8969,-0.21014699999999997,-9.89213,-25.1338,-3.77051,-49.4318,0.0,-48.1295,0.0,0.0,0.0,0,18,0,0.0,0.8797159999999999,8.49
2usn,-61.9823,-47.9823,-2.21365,-20.4118,-0.149902,-8.31982,-15.8014,-2.21365,-49.0094,-5.96507,-51.6827,0.0,2.33009,-0.05,4,24,0,0.0,4.93386,6.51
4er2,-88.3329,-44.3329,-1.84027,-24.3057,-0.128975,-10.0211,-12.1987,-1.87942,-83.5791,-19.8181,-62.4662,0.0,0.243439,0.0,3,45,0,0.0,12.7307,9.3
6std,-80.205,-72.205,-3.81929,-29.0711,-0.194136,-10.7689,-26.1714,-3.81929,-63.985,-2.0,-61.7157,0.0,0.0,-0.05,0,21,0,0.0,2.66531,8.64
2azr,-58.8041,-50.8041,-3.4590699999999996,-22.8696,-0.233148,-9.30713,-19.7583,-3.4590699999999996,-55.5943,-10.3905,-43.2891,0.0,0.06993680000000001,0.0,1,16,0,0.0,13.7712,3.64
1ppm,-93.3636,-59.3636,-2.2229400000000004,-26.8593,-0.154165,-11.0352,-17.078,-2.2229400000000004,-92.1278,-19.064,-73.8258,0.0,2.3947599999999998,-0.05,3,39,0,0.0,15.6956,5.8
1fki,-80.8496,-80.8496,-2.60805,-25.737,-0.184773,-10.6496,-25.737,-2.60805,-62.3768,-4.18845,-55.6704,0.0,0.196133,0.0,1,30,0,0.0,0.0,7
1j16,-56.2491,-54.2491,-6.2499,-27.0418,-0.464247,-11.3674,-26.0803,-6.2499,-38.3374,-8.95091,-28.3048,0.0,0.14241600000000001,0.0,1,8,0,0.0,0.9066350000000001,3.84
1kv1,-74.6069,-68.6069,-3.55271,-27.041999999999998,-0.243184,-11.0619,-24.8673,-3.55271,-60.922,-6.0,-51.4783,0.0,0.09224810000000001,0.0,0,21,0,0.0,5.18935,5.94
1fcz,-118.275,-110.275,-4.38055,-39.4249,-0.327232,-16.604,-36.7583,-4.38055,-103.117,-3.3272199999999996,-100.715,0.0,0.0377196,0.24451399999999998,2,25,0,0.0,3.3128699999999998,9.22
1m0q,-73.6202,-61.6202,-3.34637,-26.2738,-0.209046,-10.4251,-21.9912,-3.34637,-60.6099,-21.2458,-43.033,0.0,1.83791,0.0,6,16,0,0.0,3.74194,3.89
1b9j,-93.90700000000001,-63.907,-3.47804,-31.3023,-0.24106999999999998,-12.8582,-21.3023,-3.47804,-84.0372,-24.819000000000003,-56.8243,0.0,0.327513,0.0,3,24,0,0.0,7.646839999999999,5.96
1b7h,-92.3344,-60.3344,-3.4197900000000003,-30.7781,-0.237033,-12.6429,-20.1115,-3.4197900000000003,-82.8936,-23.2521,-60.2122,0.0,0.358154,0.0,4,23,0,0.0,8.58484,8.02
1hk4,-60.4199,-50.4199,-2.5175,-20.9464,-0.0778768,-6.575410000000001,-17.4796,-2.5175,-46.5122,-2.90915,-47.3519,0.0,0.048894599999999996,-0.029646199999999998,3,21,0,0.0,4.29833,5.31
2d3u,-76.1928,-64.1928,-2.82196,-25.3976,-0.191712,-10.3632,-21.3976,-2.9304900000000003,-69.2473,-6.0,-65.5703,0.0,0.07689249999999999,0.0,3,23,0,0.0,11.6638,6.92
1zvx,-81.8648,-67.8648,-3.14865,-27.6337,-0.204977,-11.1165,-22.908,-3.14865,-69.6759,-8.06353,-63.8236,-4.0,1.77635,0.0,6,20,0,0.0,4.94566,9.22
