name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
1nw5,0,0,0,0,0,0,13,0,0,9,4,0,64,0,0,0,64,0,305,0,0,0,29,276,6,0,0,5,1,0,16,0,0,0,16,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,5.21
1o7o,0,0,0,0,0,0,20,0,0,13,7,0,60,0,0,0,60,0,276,0,0,0,39,237,11,0,0,7,4,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,1,0,0,0,1,0,4.49
1fl3,0,0,0,0,0,0,9,0,0,2,7,0,37,0,0,0,37,0,247,0,0,0,24,223,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,66,0,0,0,30,36,1,0,0,0,1,0,6.8
1xk5,0,0,0,0,0,0,11,0,0,8,3,0,54,0,0,0,54,0,239,0,0,0,34,205,11,0,0,4,7,0,7,0,0,2,5,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1ax0,0,0,0,0,0,0,7,0,0,5,2,0,22,0,0,0,22,0,135,0,0,0,17,118,5,0,0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,3.13
1yei,0,0,0,0,0,0,4,0,0,3,1,0,45,0,0,0,45,0,298,0,0,0,36,262,5,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,41,0,0,0,18,23,0,0,0,0,0,0,7.46
1hmr,0,0,0,0,0,0,4,0,0,3,1,0,12,0,0,0,12,0,156,0,0,0,17,139,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,7,27,0,0,0,0,0,0,6.55
1uou,0,0,0,0,0,0,7,0,0,3,4,0,34,0,0,0,34,0,184,0,0,0,14,170,4,0,0,2,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,6,0,0,0,0,0,0,7.7
1bcd,0,0,0,0,0,0,8,0,0,3,5,0,16,0,0,0,16,0,118,0,0,0,18,100,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
1apv,0,0,0,0,0,0,11,0,0,9,2,0,51,0,0,0,51,0,308,0,0,0,46,262,8,0,0,5,3,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,12,14,2,0,0,0,2,0,9
1i9p,2,0,1,1,0,0,10,0,0,6,4,0,31,0,0,0,30,1,153,0,0,0,18,135,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,9,0,0,0,0,0,0,8.41
1fhd,0,0,0,0,0,0,14,0,0,8,6,0,41,0,0,0,41,0,224,0,0,0,33,191,8,0,0,3,5,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82
1d3p,0,0,0,0,0,0,3,0,0,1,2,0,43,0,0,0,43,0,347,0,0,0,34,313,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,40,0,0,0,13,27,0,0,0,0,0,0,7.39
1sln,1,0,1,0,0,0,14,0,0,9,5,0,52,0,0,0,51,1,303,0,0,0,37,266,5,0,0,5,0,0,8,0,0,1,7,0,0,0,0,0,0,0,18,0,0,5,13,0,0,0,0,0,0,0,7,0,0,0,7,0,40,0,0,0,17,23,0,0,0,0,0,0,6.64
1y3n,0,0,0,0,0,0,11,0,0,7,4,0,41,0,0,0,41,0,237,0,0,0,33,204,11,0,0,6,5,0,4,0,0,0,4,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,0,0,0,5.55
1ta6,0,0,0,0,0,0,7,0,0,5,2,0,39,0,0,0,39,0,331,0,0,0,38,293,4,0,0,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,9,31,2,0,0,0,2,0,9.13
1fch,0,0,0,0,0,0,8,0,0,7,1,0,45,0,0,0,45,0,283,0,0,0,44,239,10,0,0,6,4,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,15,1,0,0,0,1,0,7.15
1dl7,0,0,0,0,0,0,14,0,0,4,10,0,38,0,0,0,38,0,216,0,0,0,26,190,1,0,0,0,1,0,4,0,0,1,3,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,11,0,0,1,10,0,9,0,0,1,5,3,0,0,0,0,0,0,6.49
1h4w,0,0,0,0,0,0,5,0,0,4,1,0,23,0,0,0,23,0,149,0,0,0,23,126,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4.66
1a1e,0,0,0,0,0,0,13,0,0,8,5,0,36,0,0,0,36,0,226,0,0,0,23,203,10,0,0,7,3,0,7,0,0,0,7,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,10,0,0,0,0,0,0,6
1b5j,0,0,0,0,0,0,13,0,0,11,2,0,69,0,0,0,69,0,322,0,0,0,41,281,14,0,0,9,5,0,8,0,0,0,8,0,0,0,0,0,0,0,16,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,13,2,0,0,0,2,0,7.43
2c1p,0,0,0,0,0,0,2,0,0,0,2,0,30,0,0,0,30,0,215,0,0,0,33,182,2,0,0,0,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,31,0,0,0,8,23,0,0,0,0,0,0,5.4
1jmg,0,0,0,0,0,0,17,0,0,7,10,0,35,0,0,0,35,0,216,0,0,0,32,184,10,0,0,2,8,0,11,0,0,3,8,0,0,0,0,0,0,0,11,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,6.07
2sim,0,0,0,0,0,0,9,0,0,5,4,0,35,0,0,0,35,0,161,0,0,0,27,134,6,0,0,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,16,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,0,0,0,0,0,0,3.42
1bn1,1,0,1,0,0,0,10,0,0,6,4,0,22,0,0,0,21,1,166,0,0,0,21,145,2,0,0,2,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,28,0,0,0,7,21,0,0,0,0,0,0,9.34
1o3j,0,0,0,0,0,0,8,0,0,6,2,0,39,0,0,0,39,0,223,0,0,0,31,192,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,9,1,0,0,0,0,0,0,6.77
1tys,0,0,0,0,0,0,15,0,0,11,4,0,44,0,0,0,44,0,200,0,0,0,31,169,14,0,0,9,5,0,8,0,0,0,8,0,0,0,0,0,0,0,13,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,5.49
1hpo,0,0,0,0,0,0,10,0,0,4,6,0,38,0,0,0,38,0,264,0,0,0,31,233,5,0,0,3,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,8,18,0,0,0,0,0,0,9.22
2aoe,0,0,0,0,0,0,13,0,0,8,5,0,66,0,0,0,66,0,430,0,0,0,50,380,12,0,0,7,5,0,15,0,0,0,15,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,16,24,3,0,0,0,3,0,7.62
1q54,1,0,1,0,0,0,12,0,0,9,3,0,35,0,0,0,35,0,181,0,0,0,29,152,7,0,0,5,2,0,4,0,0,1,3,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,7,0,0,0,0,0,0,5.85
1qb1,0,0,0,0,0,0,15,0,0,9,6,0,39,0,0,0,39,0,312,0,0,0,32,280,2,0,0,1,1,0,10,0,0,3,7,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,4,10,0,0,0,0,0,0,6.77
1jmf,0,0,0,0,0,0,14,0,0,10,4,0,39,0,0,0,39,0,209,0,0,0,28,181,12,0,0,6,5,1,10,0,0,1,9,0,0,0,0,0,0,0,13,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5.77
2afx,0,0,0,0,0,0,5,0,0,4,1,0,28,0,0,0,26,2,102,0,0,0,10,92,1,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,8,0,0,0,8,0,11,0,0,0,5,6,0,0,0,0,0,0,5.15
1ct8,0,0,0,0,0,0,10,0,0,6,4,0,66,0,0,0,66,0,294,0,0,0,34,260,4,0,0,4,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,48,0,0,0,25,23,1,0,0,0,1,0,6.52
1wcq,0,0,0,0,0,0,13,0,0,8,5,0,37,0,0,0,37,0,196,0,0,0,27,169,8,0,0,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,19,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,6,0,0,0,0,0,0,6.26
2gst,0,0,0,0,0,0,15,0,0,9,6,0,58,0,0,0,58,0,275,0,0,0,32,243,8,0,0,6,2,0,4,0,0,0,4,0,0,0,0,0,0,0,11,0,0,3,8,0,0,0,0,0,0,0,10,0,0,0,10,0,35,0,0,0,16,19,2,0,0,0,2,0,6.07
1oba,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,0,17,0,76,0,0,0,4,72,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44
2bqv,0,0,0,0,0,0,4,0,0,4,0,0,52,0,0,0,52,0,357,0,0,0,35,322,6,0,0,0,6,0,11,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,22,31,0,0,0,0,0,0,8.05
1hpv,0,0,0,0,0,0,8,0,0,3,5,0,39,0,0,0,39,0,287,0,0,0,32,255,6,0,0,3,3,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,17,18,0,0,0,0,0,0,9.22
1d9i,0,0,0,0,0,0,14,0,0,6,8,0,39,0,0,0,39,0,267,0,0,0,26,241,4,0,0,2,2,0,8,0,0,1,7,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,3,0,0,0,3,0,36,0,0,1,14,21,2,0,0,0,2,0,9.11
1sw1,0,0,0,0,0,0,7,0,0,3,4,0,37,0,0,0,37,0,150,0,0,0,18,132,3,0,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,7,0,0,0,0,0,0,7.3
1nt1,0,0,0,0,0,0,9,0,0,5,4,0,44,0,0,0,44,0,321,0,0,0,37,284,4,0,0,4,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,15,27,3,0,0,0,3,0,8.89
1oyq,0,0,0,0,0,0,8,0,0,4,4,0,34,0,0,0,34,0,283,0,0,0,40,243,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,8,0,31,0,0,0,14,17,0,0,0,0,0,0,6.96
1c70,0,0,0,0,0,0,8,0,0,4,4,0,66,0,0,0,66,0,410,0,0,0,37,373,4,0,0,2,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,24,34,0,0,0,0,0,0,10.3
1b3h,0,0,0,0,0,0,13,0,0,8,5,0,62,0,0,0,62,0,347,0,0,0,43,304,12,0,0,7,5,0,7,0,0,0,7,0,0,0,0,0,0,0,16,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,15,1,0,0,0,1,0,6.21
1cnx,0,0,0,0,0,0,6,0,0,3,3,0,27,0,0,0,25,2,165,0,0,0,20,145,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,9,11,0,0,0,0,0,0,7.37
2dw7,1,0,1,0,0,0,21,0,0,15,6,0,33,0,0,0,33,0,137,0,0,0,21,116,4,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,11,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4.7
1z1h,0,0,0,0,0,0,12,0,0,6,6,0,35,0,0,0,35,0,298,0,0,0,23,275,5,0,0,3,2,0,13,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,14,32,1,0,0,0,1,0,8.4
1k1l,0,0,0,0,0,0,14,0,0,8,6,0,40,0,0,0,40,0,274,0,0,0,32,242,4,0,0,4,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,18,0,0,0,8,10,1,0,0,0,1,0,6.9
1nf8,0,0,0,0,0,0,7,0,0,6,1,0,42,0,0,0,42,0,210,0,0,0,27,183,5,0,0,4,1,0,2,0,0,0,2,0,0,0,0,0,0,0,19,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,19,18,0,0,0,0,0,0,7.82
1oif,0,0,0,0,0,0,9,0,0,7,2,0,29,0,0,0,29,0,128,0,0,0,30,98,7,0,0,5,2,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,7.72
2byr,0,0,0,0,0,0,12,0,0,1,11,0,54,0,0,0,54,0,342,0,0,0,35,307,2,0,0,1,1,0,8,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,5,0,33,0,0,0,13,20,0,0,0,0,0,0,8.55
1lzq,0,0,0,0,0,0,24,0,0,12,12,0,67,0,0,0,67,0,392,0,0,0,51,341,7,0,0,5,2,0,11,0,0,2,9,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,2,0,0,0,2,0,50,0,0,2,26,22,2,0,0,0,2,0,8.39
1gno,0,0,0,0,0,0,26,0,0,12,14,0,45,0,0,0,45,0,304,0,0,0,37,267,8,0,0,4,4,0,18,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,8,16,5,0,0,1,4,0,7.7
1c5x,0,0,0,0,0,0,7,0,0,4,3,0,33,0,0,0,32,1,189,0,0,0,21,168,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0,0,6.68
1g9r,0,0,0,0,0,0,27,0,0,16,11,0,95,0,0,0,94,1,441,0,0,0,74,367,15,0,0,10,5,0,17,0,0,0,17,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,2,0,0,0,2,0,5.7
1qka,0,0,0,0,0,0,14,0,0,10,4,0,83,0,0,0,83,0,358,0,0,0,51,307,17,0,0,8,9,0,9,0,0,0,9,0,0,0,0,0,0,0,28,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,10,2,0,0,0,2,0,5.92
1l6m,1,0,1,0,0,0,6,0,0,3,3,0,12,0,0,0,11,1,89,0,0,0,11,78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,7,0,0,0,1,6,0,0,0,0,0,0,8.1
1sgu,0,0,0,0,0,0,10,0,0,4,6,0,56,0,0,0,56,0,352,0,0,0,27,325,3,0,0,1,2,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,30,28,0,0,0,0,0,0,5.37
2fzk,0,0,0,0,0,0,21,0,0,15,6,0,32,0,0,0,32,0,238,0,0,0,35,203,9,0,0,5,4,0,5,0,0,2,3,0,0,0,0,0,0,0,20,0,0,4,16,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,1,0,3.6
1dqn,1,0,0,1,0,0,17,0,0,12,5,0,54,0,0,0,54,0,229,0,0,0,31,198,10,0,0,8,2,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
2bfq,0,0,0,0,0,0,10,0,0,8,2,0,73,0,0,0,73,0,405,0,0,0,50,355,5,0,0,4,1,0,13,0,0,0,13,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
1izi,0,0,0,0,0,0,17,0,0,8,9,0,63,0,0,0,63,0,398,0,0,0,46,352,9,0,0,6,3,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,23,23,1,0,0,0,1,0,6.59
2fqw,0,0,0,0,0,0,9,0,0,7,2,0,52,0,0,0,52,0,220,0,0,0,30,190,6,0,0,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.68
1bv7,0,0,0,0,0,0,8,0,0,3,5,0,90,0,0,0,90,0,453,0,0,0,53,400,10,0,0,2,8,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,73,0,0,0,36,37,0,0,0,0,0,0,9.3
1w4p,0,0,0,0,0,0,8,0,0,6,2,0,21,0,0,0,21,0,165,0,0,0,25,140,4,0,0,3,1,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,4.74
2jxr,0,0,0,0,0,0,13,0,0,7,6,0,47,0,0,0,47,0,355,0,0,0,40,315,7,0,0,4,3,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,13,27,2,0,0,0,2,0,7.05
1li2,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,0,13,0,82,0,0,0,16,66,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,16,14,0,0,0,0,0,0,4.04
1n8v,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,1,128,0,0,0,6,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,9,39,0,0,0,0,0,0,6.03
1lkk,0,0,0,0,0,0,10,0,0,10,0,0,50,0,0,0,50,0,285,0,0,0,39,246,9,0,0,9,0,0,6,0,0,0,6,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,14,11,1,0,0,0,1,0,6.85
1tuf,0,0,0,0,0,0,6,0,0,1,5,0,30,0,0,0,30,0,132,0,0,0,13,119,3,0,0,1,2,0,7,0,0,0,7,0,0,0,0,0,0,0,12,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,12,0,0,0,0,0,0,4.05
1o2z,0,0,0,0,0,0,11,0,0,7,4,0,48,0,0,0,48,0,269,0,0,0,47,222,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,11,0,0,0,9,2,0,0,0,0,0,0,6.11
1t31,0,0,0,0,0,0,9,0,0,6,3,0,73,0,0,0,73,0,319,0,0,0,41,278,4,0,0,4,0,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,24,0,0,0,24,0,31,0,0,0,16,15,0,0,0,0,0,0,8.64
1b46,0,0,0,0,0,0,15,0,0,9,6,0,55,0,0,0,55,0,297,0,0,0,41,256,12,0,0,8,4,0,8,0,0,0,8,0,0,0,0,0,0,0,16,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,11,1,0,0,0,1,0,5.28
1k1j,0,0,0,0,0,0,10,0,0,5,5,0,46,0,0,0,46,0,291,0,0,0,37,254,4,0,0,2,2,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,8,11,0,0,0,0,0,0,7.55
1c87,0,0,0,0,0,0,17,0,0,8,9,0,45,0,0,0,45,0,201,0,0,0,28,173,6,0,0,3,3,0,6,0,0,0,6,0,0,0,0,0,0,0,15,0,0,5,10,0,0,0,0,0,0,0,10,0,0,0,10,0,28,0,0,0,13,15,2,0,0,0,2,0,4.2
2gvj,0,0,0,0,0,0,5,0,0,1,4,0,66,0,0,0,66,0,268,0,0,0,28,240,1,0,0,1,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,72,0,0,0,35,37,0,0,0,0,0,0,9.52
1afk,0,0,0,0,0,0,10,0,0,7,3,0,51,0,0,0,51,0,193,0,0,0,31,162,8,0,0,2,6,0,5,0,0,1,4,0,0,0,0,0,0,0,11,0,0,4,7,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62
1kpm,0,0,0,0,0,0,10,0,0,3,7,0,40,0,0,0,40,0,228,0,0,0,23,205,1,0,0,1,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,59,0,0,0,20,39,0,0,0,0,0,0,5.8
1jcx,0,0,0,0,0,0,19,0,0,14,5,0,48,0,0,0,46,2,226,0,0,0,33,193,12,0,0,8,4,0,5,0,0,0,5,0,0,0,0,0,0,0,17,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15
4std,0,0,0,0,0,0,1,0,0,0,1,0,37,0,0,0,37,0,176,0,0,0,12,164,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,53,0,0,0,25,28,0,0,0,0,0,0,10.33
1jao,1,0,0,1,0,0,8,0,0,3,5,0,53,0,0,0,52,1,231,0,0,0,28,203,5,0,0,3,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,22,0,0,0,10,12,0,0,0,0,0,0,5.92
1h0a,0,0,0,0,0,0,11,0,0,9,2,0,21,0,0,0,21,0,151,0,0,0,25,126,13,0,0,7,6,0,1,0,0,0,1,0,0,0,0,0,0,0,23,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44
1yfz,1,0,0,1,0,0,8,0,0,3,5,0,21,0,0,0,21,0,146,0,0,0,18,128,4,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35
1qy1,0,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,23,0,115,0,0,0,11,104,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,15,0,0,0,8,7,0,0,0,0,0,0,6.52
1fq5,0,0,0,0,0,0,13,0,0,6,7,0,69,0,0,0,69,0,422,0,0,0,36,386,10,0,0,3,7,0,13,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,58,0,0,0,20,38,0,0,0,0,0,0,8.4
1mrw,0,0,0,0,0,0,10,0,0,5,5,0,56,0,0,0,56,0,342,0,0,0,40,302,5,0,0,2,3,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,16,31,2,0,0,0,2,0,9.7
