name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
1ols,0,0,0,0,0,0,20,0,0,9,11,0,77,0,0,0,76,1,295,0,0,0,48,247,4,0,0,2,2,0,9,0,0,0,8,1,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,22,0,0,0,22,0,30,0,0,0,16,14,0,0,0,0,0,0,5.82
3std,0,0,0,0,0,0,3,0,0,2,1,0,46,0,0,0,46,0,250,0,0,0,21,229,3,0,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,94,0,0,0,40,54,0,0,0,0,0,0,11.11
1avn,0,0,0,0,0,0,2,0,0,1,1,0,7,0,0,0,7,0,35,0,0,0,5,30,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
5er1,0,0,0,0,0,0,7,0,0,4,3,0,37,0,0,0,37,0,245,0,0,0,25,220,5,0,0,3,2,0,8,0,0,1,7,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,16,10,0,0,0,0,0,0,6.02
2drc,0,0,0,0,0,0,7,0,0,7,0,0,36,0,0,0,36,0,258,0,0,0,31,227,6,0,0,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,6,0,0,0,6,0,24,0,0,0,7,17,0,0,0,0,0,0,9.89
1pb9,0,0,0,0,0,0,10,0,0,8,2,0,33,0,0,0,33,0,124,0,0,0,26,98,8,0,0,7,1,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62
1d7j,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,12,0,81,0,0,0,6,75,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,9,0,0,0,0,0,0,3.3
1pxo,0,0,0,0,0,0,8,0,0,5,3,0,37,0,0,0,37,0,202,0,0,0,19,183,2,0,0,1,1,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,10,9,0,0,0,0,0,0,8.7
2g8r,0,0,0,0,0,0,4,0,0,3,1,0,28,0,0,0,28,0,153,0,0,0,16,137,2,0,0,1,1,0,7,0,0,1,6,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,1,0,0,0,1,0,3.99
1ndw,0,0,0,0,0,0,8,0,0,3,5,0,41,0,0,0,40,1,175,0,0,0,25,150,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,18,0,0,0,18,0,41,0,0,0,21,20,0,0,0,0,0,0,5.23
1fh7,0,0,0,0,0,0,11,0,0,9,2,0,49,0,0,0,49,0,195,0,0,0,24,171,7,0,0,3,4,0,10,0,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24
1jys,0,0,0,0,0,0,3,0,0,1,2,0,16,0,0,0,16,0,147,0,0,0,15,132,2,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52
1om1,0,0,0,0,0,0,8,0,0,3,5,0,42,0,0,0,42,0,219,0,0,0,16,203,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,4,0,65,0,0,0,30,35,0,0,0,0,0,0,6.77
1nfy,0,0,0,0,0,0,7,0,0,1,6,0,73,0,0,0,73,0,305,0,0,0,24,281,2,0,0,1,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,36,0,0,0,16,20,1,0,0,0,1,0,8.89
1fkb,0,0,0,0,0,0,6,0,0,4,2,0,52,0,0,0,52,0,265,0,0,0,29,236,4,0,0,3,1,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,21,24,1,0,0,0,1,0,9.7
1loq,0,0,0,0,0,0,12,0,0,10,2,0,38,0,0,0,38,0,171,0,0,0,28,143,9,0,0,8,1,0,5,0,0,0,5,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0,1,0,3.7
4tln,0,0,0,0,0,0,14,0,1,12,1,0,19,0,0,0,19,0,103,0,0,0,7,96,3,0,0,1,2,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,1,0,0,0,1,0,3.72
1trd,0,0,0,0,0,0,10,0,0,4,6,0,27,0,0,0,27,0,131,0,0,0,23,108,8,0,0,1,7,0,5,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
2d1o,0,0,0,0,0,0,13,0,0,10,3,0,44,0,0,0,44,0,284,0,0,0,27,257,6,0,0,4,2,0,8,0,0,0,8,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,2,0,0,0,2,0,35,0,0,0,10,25,1,0,0,0,1,0,7.7
1k9s,0,0,0,0,0,0,6,0,0,5,1,0,58,0,0,0,58,0,231,0,0,0,21,210,6,0,0,3,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52
1ndz,0,0,0,0,0,0,15,0,0,5,10,0,63,0,0,0,63,0,313,0,0,0,44,269,2,0,0,0,2,0,4,0,0,2,2,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,25,0,0,1,24,0,42,0,0,1,24,17,1,0,0,0,1,0,8.11
2cgr,0,0,0,0,0,0,5,0,0,3,2,0,49,0,0,0,49,0,311,0,0,0,43,268,4,0,0,2,2,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0,0,2,8,0,0,0,0,0,0,0,25,0,0,0,25,0,35,0,0,0,12,23,0,0,0,0,0,0,7.28
1toi,0,0,0,0,0,0,4,0,0,4,0,0,18,0,0,0,18,0,116,0,0,0,19,97,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,0,3,8,0,0,0,0,0,0,0,8,0,0,0,8,0,19,0,0,0,10,9,0,0,0,0,0,0,4.05
2brm,0,0,0,0,0,0,2,0,0,0,2,0,27,0,0,0,27,0,174,0,0,0,21,153,2,0,0,0,2,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,9,9,0,0,0,0,0,0,5.89
2fzc,0,0,0,0,0,0,11,0,0,7,4,0,29,0,0,0,29,0,137,0,0,0,20,117,11,0,0,6,5,0,4,0,0,1,3,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
6rnt,0,0,0,0,0,0,10,0,0,8,2,0,36,0,0,0,36,0,157,0,0,0,22,135,4,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37
1fd0,0,0,0,0,0,0,4,0,0,2,2,0,46,0,0,0,46,0,303,0,0,0,32,271,3,0,0,1,2,0,7,0,0,0,7,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,12,0,0,0,12,0,100,0,0,0,34,66,0,0,0,0,0,0,8.4
1dhi,0,0,0,0,0,0,5,0,0,5,0,0,28,0,0,0,28,0,233,0,0,0,36,197,5,0,0,4,1,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,10,0,0,0,10,0,19,0,0,0,7,12,0,0,0,0,0,0,7.26
1hi4,0,0,0,0,0,0,14,0,0,9,5,0,50,0,0,0,50,0,211,0,0,0,35,176,3,0,0,3,0,0,8,0,0,0,8,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49
1nje,0,0,0,0,0,0,13,0,0,8,5,0,35,0,0,0,35,0,192,0,0,0,28,164,8,0,0,3,5,0,6,0,0,0,6,0,0,0,0,0,0,0,12,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3.8
1b8o,0,0,0,0,0,0,7,0,0,5,2,0,40,0,0,0,40,0,206,0,0,0,37,169,4,0,0,3,1,0,11,0,0,0,11,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.64
1jaq,0,0,0,0,0,0,13,0,0,4,9,0,31,0,0,0,31,0,204,0,0,0,29,175,4,0,0,2,2,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,2,0,0,0,2,0,4.48
2h3e,0,0,0,0,0,0,23,0,0,17,6,0,45,0,0,0,45,0,212,0,0,0,34,178,13,0,0,8,5,0,2,0,0,0,2,0,0,0,0,0,0,0,18,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,1,0,5.7
1pz5,0,0,0,0,0,0,10,0,0,5,5,0,71,0,0,0,71,0,347,0,0,0,45,302,4,0,0,2,2,0,9,0,0,0,9,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,9,15,1,0,0,0,1,0,5.4
1ajq,0,0,0,0,0,0,6,0,0,2,4,0,27,0,0,0,27,0,121,0,0,0,10,111,3,0,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,5,0,34,0,0,0,12,22,0,0,0,0,0,0,4.31
1fcx,0,0,0,0,0,0,3,0,0,2,1,0,50,0,0,0,50,0,293,0,0,0,26,267,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,14,0,0,0,14,0,97,0,0,0,33,64,0,0,0,0,0,0,7.19
1u33,0,0,0,0,0,0,18,0,0,10,8,0,58,0,0,0,58,0,309,0,0,0,34,275,5,0,0,5,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
1tmn,0,0,0,0,0,0,14,0,0,12,2,0,34,0,0,0,34,0,256,0,0,0,34,222,9,0,0,5,4,0,4,0,0,0,4,0,0,0,0,0,0,0,18,0,0,2,16,0,0,0,0,0,0,0,1,0,0,0,1,0,25,0,0,0,6,19,1,0,0,0,1,0,7.3
1pbq,0,0,0,0,0,0,6,0,0,3,3,0,52,0,0,0,52,0,155,0,0,0,21,134,4,0,0,2,2,0,3,0,0,0,3,0,0,0,0,0,0,0,11,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,20,18,0,0,0,0,0,0,6.27
1nhu,0,0,0,0,0,0,6,0,0,1,5,0,29,0,0,0,29,0,150,0,0,0,12,138,2,0,0,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,5,0,53,0,0,0,24,29,0,0,0,0,0,0,5.66
1df8,0,0,0,0,0,0,8,0,0,5,3,0,37,0,0,0,37,0,208,0,0,0,25,183,5,0,0,3,2,0,5,0,0,0,5,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,16,24,0,0,0,0,0,0,9.7
1syh,0,0,0,0,0,0,14,0,0,11,3,0,69,0,0,0,69,0,201,0,0,0,32,169,9,0,0,8,1,0,6,0,0,0,6,0,0,0,0,0,0,0,24,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,10,1,0,0,0,1,0,6.31
1bxo,0,0,0,0,0,0,10,0,0,5,5,0,63,0,0,0,63,0,345,0,0,0,47,298,6,0,0,2,4,0,14,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,18,24,2,0,0,0,2,0,10
2f80,0,0,0,0,0,0,13,0,0,6,7,0,56,0,0,0,56,0,336,0,0,0,35,301,7,0,0,2,5,0,16,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,16,21,0,0,0,0,0,0,8.18
2bak,0,0,0,0,0,0,9,0,0,2,7,0,46,0,0,0,46,0,380,0,0,0,39,341,2,0,0,0,2,0,9,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,0,36,0,0,0,15,21,1,0,0,0,1,0,7.43
1olu,0,0,0,0,0,0,14,0,0,7,7,0,68,0,0,0,68,0,263,0,0,0,38,225,4,0,0,2,2,0,7,0,0,0,7,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,18,0,0,0,18,0,29,0,0,0,14,15,0,0,0,0,0,0,4.41
1fzj,0,0,0,0,0,0,15,0,0,10,5,0,76,0,0,0,76,0,451,0,0,0,66,385,10,0,0,6,4,0,6,0,0,0,6,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,12,0,0,0,12,0,62,0,0,0,27,35,0,0,0,0,0,0,8.1
1x1z,0,0,0,0,0,0,14,0,0,13,1,0,50,0,0,0,50,0,213,0,0,0,30,183,8,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,11.06
1flr,0,0,0,0,0,0,4,0,0,4,0,0,60,0,0,0,60,0,290,0,0,0,24,266,4,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,15,0,52,0,0,0,23,29,0,0,0,0,0,0,10
2g94,0,0,0,0,0,0,15,0,0,7,8,0,68,0,0,0,68,0,454,0,0,0,55,399,11,0,0,6,5,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,16,20,2,0,0,0,2,0,9.52
1bma,0,0,0,0,0,0,14,0,0,4,10,0,48,0,0,0,48,0,325,0,0,0,46,279,4,0,0,2,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,33,0,0,0,14,19,0,0,0,0,0,0,4.59
1lol,0,0,0,0,0,0,8,0,0,7,1,0,30,0,0,0,30,0,181,0,0,0,28,153,9,0,0,6,3,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39
1g7f,0,0,0,0,0,0,13,0,0,7,6,0,54,0,0,0,54,0,247,0,0,0,31,216,6,0,0,3,3,0,5,0,0,0,5,0,0,0,0,0,0,0,21,0,0,5,16,0,0,0,0,0,0,0,2,0,0,0,2,0,33,0,0,0,17,16,1,0,0,0,1,0,5.47
1ajp,0,0,0,0,0,0,6,0,0,2,4,0,21,0,0,0,21,0,132,0,0,0,20,112,1,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,16,0,0,0,4,12,0,0,0,0,0,0,2.23
1q7a,0,0,0,0,0,0,6,0,0,0,6,0,23,0,0,0,23,0,158,0,0,0,13,145,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,40,0,0,0,22,18,0,0,0,0,0,0,7.19
1m0n,0,0,0,0,0,0,21,0,0,11,10,0,48,0,0,0,48,0,301,0,0,0,41,260,6,0,0,4,2,0,8,0,0,1,7,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,6,0,0,0,6,0,17,0,0,1,8,8,0,0,0,0,0,0,2.22
2ctc,0,0,0,0,0,0,7,0,0,5,2,0,27,0,0,0,26,1,127,0,0,0,15,112,4,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,15,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,10,0,0,0,0,0,0,3.89
1v16,0,0,0,0,0,0,17,0,0,11,6,0,73,0,0,0,73,0,270,0,0,0,47,223,4,0,0,3,1,0,6,0,0,0,6,0,0,0,0,0,0,0,12,0,0,4,8,0,0,0,0,0,0,0,19,0,0,0,19,0,30,0,0,0,16,14,0,0,0,0,0,0,3.87
2j77,0,0,0,0,0,0,13,0,0,10,3,0,35,0,0,0,35,0,151,0,0,0,34,117,6,0,0,5,1,0,5,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89
1ttm,0,0,0,0,0,0,11,0,0,3,8,0,28,0,0,0,28,0,156,0,0,0,11,145,2,0,0,1,1,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,24,0,0,0,11,13,0,0,0,0,0,0,7.35
1zc9,0,0,0,0,0,0,7,0,0,5,2,0,35,0,0,0,35,0,158,0,0,0,21,137,1,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,3.22
1fzk,0,0,0,0,0,0,10,0,0,9,1,0,74,0,0,0,74,0,416,0,0,0,48,368,9,0,0,6,3,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,9,0,56,0,0,1,24,31,0,0,0,0,0,0,8.4
2bz6,0,0,0,0,0,0,6,0,0,4,2,0,57,0,0,0,57,0,287,0,0,0,41,246,2,0,0,1,1,0,7,0,0,0,7,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,0,0,0,0,0,0,7.09
2std,0,0,0,0,0,0,3,0,0,1,2,0,24,0,0,0,24,0,150,0,0,0,13,137,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,70,0,0,0,26,44,0,0,0,0,0,0,9.85
1zs0,0,0,0,0,0,0,12,0,1,2,9,0,54,0,0,0,54,0,278,0,0,0,23,255,3,0,0,1,2,0,10,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,7,0,37,0,0,0,7,30,0,0,0,0,0,0,6.15
1vfn,0,0,0,0,0,0,3,0,0,3,0,0,29,0,0,0,29,0,120,0,0,0,23,97,2,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.6
1sv3,0,0,0,0,0,0,2,0,0,0,2,0,19,0,0,0,19,0,112,0,0,0,12,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,1,0,0,0,1,0,4.74
1fkn,0,0,0,0,0,0,22,0,0,14,8,0,64,0,0,0,64,0,438,0,0,0,47,391,11,0,0,9,2,0,12,0,0,1,11,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,13,16,3,0,0,0,3,0,8.8
1fh9,0,0,0,0,0,0,18,0,0,11,7,0,49,0,0,0,49,0,240,0,0,0,40,200,10,0,0,7,3,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43
2b7d,0,0,0,0,0,0,10,0,0,6,4,0,54,0,0,0,54,0,343,0,0,0,34,309,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,14,0,0,0,3,11,0,0,0,0,0,0,8.7
1nny,0,0,0,0,0,0,15,0,0,6,9,0,70,0,0,0,70,0,349,0,0,0,35,314,8,0,0,2,6,0,6,0,0,0,6,0,0,0,0,0,0,0,26,0,0,4,22,0,0,0,0,0,0,0,6,0,0,0,6,0,46,0,0,0,21,25,3,0,0,0,3,0,7.66
2gss,0,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,24,0,108,0,0,0,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,9,0,31,0,0,0,11,20,0,0,0,0,0,0,4.94
1m2q,0,0,0,0,0,0,10,0,0,2,8,0,29,0,0,0,29,0,204,0,0,0,31,173,3,0,0,1,2,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,37,0,0,0,13,24,1,0,0,0,1,0,6.1
1f4g,0,0,0,0,0,0,5,0,0,4,1,0,44,0,0,0,44,0,254,0,0,0,29,225,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0,0,0,9,0,0,0,9,0,39,0,0,0,21,18,0,0,0,0,0,0,6.48
1vzq,0,0,0,0,0,0,7,0,0,4,3,0,52,0,0,0,52,0,306,0,0,0,45,261,4,0,0,2,2,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,2,18,0,0,0,0,0,0,7.44
1a69,0,0,0,0,0,0,6,0,0,5,1,0,49,0,0,0,49,0,225,0,0,0,27,198,4,0,0,2,2,0,7,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5.3
8cpa,1,0,1,0,0,0,21,0,0,9,12,0,40,0,0,0,38,2,264,0,0,0,41,223,6,0,0,4,2,0,5,0,0,1,4,0,0,0,0,0,0,0,20,0,0,2,18,0,0,0,0,0,0,0,6,0,0,0,6,0,26,0,0,0,10,16,0,0,0,0,0,0,9.15
1elb,0,0,0,0,0,0,11,0,0,5,6,0,54,0,0,0,54,0,243,0,0,0,23,220,3,0,0,1,2,0,11,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,9,18,1,0,0,0,1,0,7.15
1v48,0,0,0,0,0,0,9,0,0,5,4,0,43,0,0,0,43,0,277,0,0,0,32,245,4,0,0,2,2,0,7,0,0,0,7,0,0,0,0,0,0,0,16,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7.8
10gs,0,0,0,0,0,0,12,0,0,5,7,0,49,0,0,0,49,0,255,0,0,0,35,220,7,0,0,4,3,0,6,0,0,0,6,0,0,0,0,0,0,0,11,0,0,2,9,0,0,0,0,0,0,0,9,0,0,0,9,0,24,0,0,0,9,15,3,0,0,0,3,0,6.4
1sl3,0,0,0,0,0,0,8,0,0,4,4,0,62,0,0,0,62,0,371,0,0,0,41,330,3,0,0,3,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,17,20,0,0,0,0,0,0,11.85
1o3p,0,0,0,0,0,0,8,0,0,5,3,0,38,0,0,0,38,0,241,0,0,0,35,206,2,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,11,0,0,0,5,6,0,0,0,0,0,0,6.66
3gss,0,0,0,0,0,0,14,0,0,8,6,0,76,0,0,0,76,0,273,0,0,0,31,242,6,0,0,6,0,0,10,0,0,0,10,0,0,0,0,0,0,0,12,0,0,2,10,0,0,0,0,0,0,0,14,0,0,0,14,0,43,0,0,0,25,18,4,0,0,0,4,0,5.82
1v2o,0,0,0,0,0,0,8,0,0,6,2,0,31,0,0,0,31,0,208,0,0,0,29,179,4,0,0,1,3,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,0,0,0,1,0,4.73
1s39,0,0,0,0,0,0,5,0,0,5,0,0,48,0,0,0,48,0,153,0,0,0,21,132,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,13,0,0,0,0,0,0,0,12,0,0,0,12,0,26,0,0,0,13,13,1,0,0,0,1,0,7.7
2ceq,0,0,0,0,0,0,18,0,0,9,9,0,42,0,0,0,42,0,173,0,0,0,37,136,7,0,0,6,1,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28
1det,0,0,0,0,0,0,8,0,0,6,2,0,32,0,0,0,32,0,162,0,0,0,27,135,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4.3
