name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
1ucn,-2.1050,77.280,25.181,9.929,6,5.22
1upf,-1.0676,17.268,13.420,0.000,0,4.6
2fqy,-3.3510,156.988,30.933,4.750,2,6.57
1bgq,-3.5180,203.220,26.836,-0.000,0,8.57
1nl9,-3.7201,210.366,32.920,6.286,6,5.96
1o2j,-2.9589,173.195,25.572,9.357,6,6.92
1v2j,-2.3338,116.268,19.620,9.500,0,3.25
2j7g,-3.0306,159.939,26.413,8.107,3,7
1qf0,-6.0951,357.732,49.941,3.500,6,7.38
1pzi,-1.7707,110.793,16.757,-0.000,6,4.22
1lee,-5.4090,286.024,48.661,-0.000,6,7.74
1qbn,-3.6771,157.037,38.449,10.857,6,5.85
3gst,-4.4526,225.305,41.652,8.964,6,6.72
1rp7,-4.1979,172.195,44.409,5.571,6,8.52
1gi7,-2.1912,57.354,25.212,8.286,1,4.51
1b1h,-5.8757,317.780,51.130,12.857,6,7.03
1lf2,-5.5305,316.902,46.751,-0.000,6,7.52
1jgl,-4.4788,262.756,33.684,-0.000,0,8.7
1nfw,-4.6899,196.427,47.061,0.000,4,8.96
1o0n,-1.1579,-15.061,22.149,1.821,6,4.09
1b8n,-3.3749,162.866,30.314,11.357,2,10.52
1uz4,-2.3727,114.768,21.358,-0.000,1,3.4
2j7f,-2.8904,208.573,17.661,1.250,1,6.35
1o36,-3.0910,163.927,29.206,9.143,6,5.96
1olx,-4.4556,227.720,41.354,10.321,6,4.33
2d1n,-4.8976,287.195,41.088,0.536,6,8.15
1n4k,-1.9039,59.610,24.377,9.679,6,10.05
1xhy,-3.2531,230.549,21.700,11.893,4,6.18
2i3h,-4.0020,204.902,37.509,9.857,6,7.4
1swr,-3.8975,250.451,29.665,2.464,4,6.92
1g2l,-5.1368,237.244,50.091,10.393,6,7.24
1ex8,-4.9792,179.037,54.459,16.929,6,6.33
2hb3,-6.2772,352.866,53.300,-0.000,6,11.35
1wdn,-2.3683,145.293,19.017,11.679,4,6.3
1qji,-5.2017,239.793,51.146,0.107,6,4.85
1x8j,-2.5693,127.524,22.081,-0.000,0,6.96
1ch8,-3.5247,95.159,43.333,17.286,6,7
1mtr,-6.9165,430.500,53.339,-0.000,6,8.4
2j4i,-5.3604,246.427,52.661,0.036,6,9
1owe,-2.8589,100.110,30.357,9.821,2,6.2
1dud,-1.9898,26.573,29.930,0.250,6,4.82
2f6t,-3.2805,160.524,32.383,8.500,6,4.62
2olb,-5.6641,327.354,46.678,18.893,6,5.54
1bn4,-2.9822,168.537,27.452,-0.000,6,9.31
1egh,-2.0170,115.829,18.510,-0.000,4,5.7
1bq4,-0.8558,-34.488,15.787,17.643,0,5.22
1ogg,-4.4701,210.829,43.923,1.643,6,5.19
1gz4,-3.9718,171.720,41.188,5.643,6,3.7
1lnm,-4.9820,273.793,40.274,-0.000,1,8.7
2j7d,-3.4161,199.659,27.906,7.643,4,7.13
1ppk,-4.2951,209.622,41.596,-0.000,6,7.66
1ecq,-1.7531,155.341,9.752,5.857,4,3
2bys,-5.7063,325.244,47.696,0.107,6,9.52
1b5i,-4.5280,223.988,42.661,14.893,6,7.05
1mh5,-4.9860,268.232,44.587,1.429,6,9.21
1fkf,-5.3931,297.256,47.096,-0.000,6,9.4
1zoh,-3.0067,172.732,23.048,-0.000,0,7
1g36,-4.0672,199.378,37.855,10.821,4,7.17
2a4m,-1.7882,136.195,11.454,2.500,3,4.52
1m7d,-3.5676,152.329,37.862,-0.000,6,6.23
1x38,-3.2974,139.841,32.317,1.714,2,8.77
1c5t,-2.8170,132.244,24.693,10.286,0,4.1
1a9m,-6.0538,314.793,54.587,0.000,6,6.92
1bai,-5.8839,277.378,56.535,0.857,6,7.7
1m5w,-1.4228,53.402,18.412,3.036,6,4.27
1z71,-5.5862,304.463,49.036,0.036,6,9.18
2ces,-2.8798,160.622,22.932,8.036,1,7.25
1hos,-6.4880,338.268,58.090,-0.000,6,8.55
1c5y,-2.4912,97.024,24.217,8.786,0,4.2
1fzo,-6.9426,363.780,61.474,4.250,6,7.89
1sr7,-7.3108,462.951,54.516,1.786,6,10.1
1fzq,-3.7125,167.829,37.664,11.286,6,7.62
1utl,-1.8031,94.878,16.555,3.179,3,2.47
1ik4,-2.0323,121.146,18.100,-0.000,4,7.41
1tcw,-3.2749,123.463,37.046,0.107,6,6.02
1e2l,-3.1463,171.244,26.465,-0.000,2,4.29
1nfx,-5.2443,229.744,52.352,-0.000,6,8.52
1a4w,-3.8255,161.183,40.239,7.571,6,5.92
1g48,-2.3512,99.024,24.742,-0.000,4,8.41
1bp0,-2.9167,151.829,27.630,6.143,6,5.4
2iko,-3.5478,195.927,30.496,16.786,4,5.45
2bt9,-2.1592,117.537,18.542,-0.000,2,6.19
1pdz,-1.0776,53.707,12.114,4.071,4,3.7
2evl,-6.3645,417.537,46.881,-0.000,6,6.7
1z4o,-2.5742,74.732,31.393,1.893,4,4.52
1o3i,-2.8986,132.537,26.503,9.000,1,7.3
1pme,-4.1710,249.402,33.845,0.250,4,9.4
2h4n,-2.0167,52.146,23.638,-0.000,1,8.7
1laf,-2.6843,191.854,18.948,19.893,6,7.85
1hvr,-7.4478,412.037,63.233,-0.000,6,9.51
1ghw,-2.6383,133.915,22.551,9.357,1,4.2
1hmt,-3.7186,273.439,25.514,3.536,6,5.79
1ndv,-3.3347,168.317,30.099,16.321,4,5.92
1ajv,-7.0902,394.695,60.112,-0.000,6,7.72
1b6k,-6.7021,384.902,55.187,11.393,6,8.74
1koj,-2.0028,49.659,27.314,1.750,6,6.7
1lah,-2.0882,145.024,14.777,16.929,4,7.52
1atl,-3.6335,209.695,32.000,-0.000,6,6.28
1sdt,-7.8348,455.317,63.700,-0.000,6,9.27
1t32,-5.7045,276.732,54.010,0.893,6,7.42
1f3e,-2.0413,81.317,19.754,4.143,0,6.7
1c88,-3.2823,165.646,27.306,14.250,0,5.29
1j4r,-4.7714,254.646,43.149,-0.000,6,7.72
1b55,-2.6073,125.622,26.964,3.821,6,7.4
456c,-4.5471,224.280,43.507,-0.000,6,9.77
1msn,-7.3460,399.939,63.196,-0.000,6,9.09
1o2h,-2.9922,130.378,30.568,8.536,4,7.17
1h2t,-5.8173,291.268,53.370,14.429,6,7.89
1oar,-3.8017,187.110,32.817,1.107,0,7.4
2ccb,-2.4471,111.805,25.222,-0.000,4,7.45
1yc4,-3.3979,172.073,30.622,0.000,3,6.55
1pzo,-2.7872,163.220,24.041,-0.000,4,3.32
2mas,-2.5861,93.268,27.565,1.214,2,7.52
1ai4,-2.5759,166.866,18.719,-0.000,2,2.5
1sdu,-7.5084,443.293,60.397,-0.000,6,10.07
1bhx,-4.7951,243.890,44.380,9.643,6,6.84
1v2w,-2.8701,135.390,29.352,10.214,6,4.01
2j7e,-3.1836,186.793,26.933,1.250,4,7.32
1lgw,-2.0904,145.780,12.971,-0.000,0,4
1tom,-3.7281,179.915,36.825,2.107,6,8.3
1f0u,-4.3886,185.756,45.404,9.464,6,7.16
1sh9,-6.9562,399.354,57.616,-0.000,6,6.03
2b07,-4.3860,230.451,40.129,7.679,6,6.43
1ghv,-2.4142,88.159,24.710,10.143,1,4.35
1tkb,-4.4876,230.976,41.848,0.036,6,8
2ypi,-1.2800,66.439,13.630,1.643,4,4.82
1hbv,-6.0674,369.439,48.257,0.821,6,6.37
1b52,-4.1296,187.488,41.277,13.643,6,7.12
1ui0,-1.7156,89.598,14.214,0.036,0,7.06
2cht,-2.4573,115.512,22.793,7.643,2,5.52
1m2p,-2.7511,111.207,27.194,1.750,1,6.11
1qkb,-4.4804,237.244,40.430,14.000,6,7.35
1h46,-3.2147,180.951,29.348,-0.000,6,3.57
4er1,-7.0695,378.561,61.729,0.000,6,6.62
1bhf,-3.7769,198.976,34.896,11.250,6,4.38
1qbv,-4.5839,251.476,40.636,4.250,6,5.39
1h1d,-2.0863,103.341,22.146,1.714,6,8.22
1w4q,-1.7063,82.415,18.565,0.500,6,5.26
1w5v,-8.5212,459.366,73.167,-0.000,6,8.15
1t7d,-3.3273,152.463,34.254,2.750,6,6.03
1o2o,-3.3324,187.122,29.339,9.143,6,6.36
1v2n,-4.2706,218.159,36.722,11.393,2,5.9
1mq5,-6.4587,312.134,59.554,0.000,4,9
1pfu,-2.0049,122.317,17.400,4.036,4,2.72
1g4j,-2.6397,134.720,24.681,-0.000,4,8.7
1n5r,-1.5572,44.463,21.532,0.357,6,5.66
2j75,-2.4261,124.866,20.483,11.036,1,6.65
1hi5,-1.4640,43.780,20.172,2.536,6,4.04
1gyy,-1.7352,85.207,15.552,1.929,1,3.64
1hvh,-6.0574,436.305,40.199,-0.000,6,7.96
2i80,-4.3375,272.524,32.912,-0.000,4,5.4
1sqo,-3.6740,171.744,33.671,9.393,2,7.46
2pcp,-3.8995,217.988,31.826,0.036,2,8.7
1txr,-3.9792,249.622,32.265,-0.000,6,7.74
1sqt,-3.5953,131.927,38.481,9.393,4,6.2
2f35,-1.3190,27.378,18.671,5.786,4,5.4
1gjd,-3.6059,155.341,34.688,8.071,2,5.22
2euk,-8.7535,605.415,59.175,-0.000,6,6.6
1i5r,-7.0894,324.720,68.199,5.357,6,8.52
1hii,-6.8109,412.280,53.975,-0.000,6,7.28
7std,-4.6420,329.268,30.580,-0.000,4,10.72
1vyg,-3.7301,235.317,30.157,4.893,6,8
1e3v,-2.4102,140.915,20.619,-0.000,4,4.34
966c,-4.0648,204.146,38.910,-0.000,6,7.64
1gaf,-3.8806,248.037,31.026,-0.000,6,8
1met,-6.7095,398.256,54.171,-0.000,6,9.4
1v2t,-2.5335,99.866,28.730,9.321,6,4.71
1izh,-7.8839,458.195,64.048,0.500,6,7.7
2aj8,-2.8538,115.902,29.143,6.643,3,6.2
1sw2,-1.8535,108.829,14.909,5.857,2,7.22
1nwl,-1.0754,11.622,18.465,-0.000,6,2.39
1sld,-4.2123,196.744,41.928,-0.000,6,6.57
2qwf,-3.0464,171.841,26.626,18.607,6,5.67
2avo,-7.6866,473.061,59.442,-0.000,6,8.85
1nh0,-7.1809,362.183,65.216,1.786,6,9.74
1gi4,-2.8292,103.549,28.899,10.036,1,7.19
2f7o,-2.2927,116.817,20.104,11.286,2,7.44
1hvk,-8.9502,549.171,68.646,1.571,6,10.96
1iiq,-7.4753,421.329,62.086,10.893,6,7.48
1x8t,-3.8460,215.817,33.701,16.036,6,7.8
1qbq,-3.6000,224.073,29.716,2.214,6,8.3
1dmp,-6.5267,373.988,54.029,9.321,6,9.55
2ihq,-5.2018,300.110,40.941,-0.000,2,8.49
2cf9,-4.1681,164.366,44.064,11.393,6,7.82
1g7v,-1.2007,20.537,19.025,4.821,6,6.4
1jev,-5.8406,287.488,54.033,17.429,6,6.89
1g53,-2.8226,142.622,26.393,-0.000,4,9.04
1njc,-3.0932,168.817,27.707,17.536,6,5.55
1nm6,-5.9527,327.268,48.562,0.821,2,10.05
1xkk,-6.3894,353.000,54.875,0.857,6,8.52
1px4,-2.3968,117.061,23.848,0.500,4,3.23
1w5y,-8.3381,480.720,67.974,-0.000,6,8.48
1tni,-1.9602,92.829,19.623,4.643,4,4
1c1v,-2.4916,76.512,27.641,14.607,2,7.64
1g45,-2.4361,111.866,24.446,-0.000,4,8.64
1u1w,-2.6698,157.646,19.752,5.071,0,5.85
1b2h,-4.8913,260.268,43.383,20.643,6,4.54
1okl,-2.6328,145.573,22.032,1.000,2,6.03
1pzp,-2.9875,211.695,22.399,-0.000,6,3.31
2avm,-7.5606,397.549,66.426,4.036,6,5.7
1sdv,-7.7551,458.317,62.187,-0.000,6,8.74
1ws1,-4.3481,273.427,34.784,-0.000,6,9.55
1r4w,-2.6458,147.061,24.719,10.107,6,4.05
1h6h,-2.2896,63.780,29.700,4.000,6,5.3
2i0a,-6.0105,319.402,53.365,1.143,6,11.4
1p1o,-2.5308,134.793,22.042,10.929,3,5.76
1zp8,-6.3181,347.134,54.574,-0.000,6,8.77
1fiv,-7.4756,413.976,63.406,-0.000,6,6.59
1gwv,-2.2593,101.293,24.358,-0.000,6,2.57
1amw,-2.5359,106.195,28.167,5.571,6,4.54
2cbu,-3.0336,178.402,22.558,5.071,0,5.68
1k22,-5.3079,301.915,44.958,8.643,6,8.4
1n51,-5.1530,286.951,44.484,8.786,6,4.85
1mrx,-6.7686,399.707,54.855,-0.000,6,7.26
1zhy,-4.4178,276.402,34.220,-0.000,4,6.52
1fkh,-3.7251,201.720,34.275,-0.000,6,8.15
1hvs,-7.5793,426.988,63.362,-0.000,6,10.3
2bvd,-2.9654,166.512,26.355,11.964,6,6
1xap,-6.1744,421.671,40.519,1.750,2,8.7
1v2l,-2.4780,136.110,19.316,10.429,0,4.29
1e6q,-2.5232,125.463,22.232,0.857,1,3.15
1onz,-2.3041,106.171,21.726,6.607,2,5.1
2hxm,-2.7033,108.561,30.538,0.000,6,5.22
1i9o,-2.3953,89.805,26.477,-0.000,4,8.42
1d4p,-4.2701,202.488,39.203,10.964,3,6.3
2gvv,-2.7844,177.146,23.246,7.786,6,3.9
1grp,-1.3270,86.634,11.375,14.893,4,3.72
1gi1,-2.6447,140.939,21.819,9.071,1,5.47
1fv0,-3.0800,149.866,28.654,-0.000,3,5.93
1nu3,-2.4010,199.207,14.167,-0.000,4,4
1b3f,-5.2632,282.317,46.461,13.000,6,6.89
1sb1,-5.3265,250.634,51.428,5.964,6,6.89
1bnq,-3.5046,184.829,33.084,0.071,6,9.49
1ro7,-5.8434,280.573,55.604,0.000,6,3.18
1hi3,-0.7536,2.293,14.877,0.821,6,4.19
1str,-2.6137,2.232,41.875,-0.000,6,4.77
1sbg,-6.2579,384.427,49.262,0.179,6,7.74
1w3j,-2.4002,146.390,17.997,-0.000,1,6.32
1gja,-2.9686,112.549,30.523,8.429,2,5.42
1i9q,-2.3578,99.268,24.809,-0.000,4,8.41
1o0f,-1.8453,64.585,23.206,3.036,6,5.3
1mfd,-2.9241,139.098,30.109,-0.000,6,5.31
1xgi,-2.0744,90.061,21.730,1.643,4,4.85
1uwf,-2.1034,125.671,19.812,-0.000,6,6.82
1ua4,-2.8538,148.439,27.228,3.571,6,4.22
1xbo,-4.7894,238.878,44.888,9.750,6,6.04
1igb,-3.2823,231.976,21.826,0.036,3,6.4
1xq0,-2.3427,82.488,28.409,-0.000,6,6.34
1m7y,-4.5269,280.659,35.790,17.893,6,10.96
1thz,-2.7352,144.183,24.200,3.250,3,5.15
1gnm,-4.1129,226.220,36.912,1.786,6,6.25
2tpi,-3.3176,199.207,27.842,5.357,6,4.31
1d3d,-5.0607,226.098,50.732,0.071,6,9.09
2h4k,-2.7519,175.744,22.407,5.964,6,5.49
2c80,-3.4840,214.768,28.386,20.821,6,5.33
2f1g,-4.3298,261.732,35.906,-0.000,6,7.54
2cbz,-2.9177,134.073,30.468,3.571,6,3.93
1r9l,-2.1847,156.488,14.283,-0.000,2,5.4
1gj6,-4.3363,211.317,38.565,9.500,2,7
2ewa,-4.8489,276.744,40.413,0.429,4,7.94
1kyv,-3.8485,138.268,42.386,0.000,4,5.92
1qxk,-4.4773,190.878,46.203,6.429,6,5.05
2h6b,-2.4140,178.146,14.967,1.571,2,5.39
2csn,-2.6623,168.439,20.962,0.964,4,4.41
2i3i,-4.2630,201.610,41.168,7.607,6,7.3
1stc,-5.3665,330.890,40.132,3.607,3,8.1
1wht,-2.3501,156.366,18.520,-0.000,4,3.7
1pvn,-3.4214,157.695,35.062,1.071,6,9.82
1rd4,-4.6655,302.939,35.875,-0.000,6,7.74
1dhj,-3.1861,183.951,28.296,6.893,6,6.55
1hnn,-3.1261,156.841,26.851,10.464,1,6.24
1b6l,-5.9356,348.402,48.880,-0.000,6,8.3
1hxb,-7.4905,447.329,59.658,-0.000,6,9.92
1jq8,-3.6184,256.927,26.167,0.036,6,6
2fpz,-2.3809,104.939,21.807,5.571,0,3.96
1os0,-5.5001,326.244,45.041,4.000,6,6.03
1v0k,-2.8452,161.780,24.425,0.429,4,5.1
2bo4,-0.6948,44.768,7.636,3.857,4,4.61
1f57,-1.0577,42.159,11.039,12.250,2,5.64
1q8w,-2.9875,175.195,23.603,2.286,2,5.24
1yej,-4.8644,274.183,42.175,-0.000,6,7.46
1bnn,-3.4283,192.244,29.274,-0.000,4,10
1c1u,-2.8558,100.256,30.204,12.036,2,8.25
1t4v,-4.0386,220.268,36.200,10.214,6,7.68
1dy4,-4.1072,241.866,34.612,10.571,6,4.36
1rbp,-5.4366,369.622,35.472,-0.000,1,6.72
3pcn,-2.2138,165.293,13.658,-0.000,2,3.66
1xge,-1.7259,66.732,17.475,5.321,1,4.68
1mai,-1.9829,61.134,25.413,7.857,6,6.68
1qbs,-6.4939,365.878,54.894,-0.000,6,9.47
1od8,-3.0201,152.305,28.104,-0.000,4,5.1
1bzj,-2.7832,127.683,26.381,-0.000,2,4.66
3pcg,-1.5909,145.671,6.962,-0.000,2,2.3
1hps,-5.7707,281.280,54.467,-0.000,6,9.22
2fgv,-7.5357,446.549,60.406,-0.000,6,6.12
5yas,-1.4360,72.280,13.439,-0.000,2,3.26
1m2x,-2.1555,100.244,21.038,2.786,3,4.15
1q65,-2.0990,48.878,28.167,17.357,6,5.46
1njd,-3.4054,185.012,30.686,8.214,6,5.57
1c83,-3.0929,155.976,26.612,7.036,1,4.85
2avs,-7.7355,461.451,61.530,-0.000,6,7.57
1qb6,-2.7793,112.171,30.778,10.643,6,6.06
1hvj,-7.7591,448.244,63.375,1.643,6,11.4
2aog,-7.4023,388.195,65.278,3.214,6,6.28
1no6,-2.3015,116.366,20.465,6.857,2,4.41
1g46,-2.5418,121.500,24.832,-0.000,4,8.8
1srg,-3.7661,295.817,20.643,-0.000,2,5.3
1nw4,-3.1416,110.561,33.386,5.536,2,9.07
1qbo,-3.1142,111.488,35.084,11.143,6,7.74
1x39,-3.4596,165.098,32.614,8.357,4,9.22
3jdw,-0.9654,78.159,6.949,4.607,4,3.6
1c86,-3.1507,162.024,26.075,8.179,0,4.7
1uho,-3.6842,163.317,38.246,-0.000,6,9.22
1qft,-2.2368,137.866,16.613,15.714,2,8.77
1cet,-2.4773,173.305,19.391,4.357,6,2.89
2fw6,-1.7667,110.207,15.400,3.679,4,2.92
1aid,-3.0701,174.256,27.439,-0.000,6,4.82
1xpz,-2.4696,102.171,27.910,-0.000,6,7.08
1hpx,-7.1528,435.817,56.132,-0.000,6,11.26
1erb,-6.1718,442.390,37.481,-0.000,1,8.1
1ctt,-4.0373,218.610,33.749,-0.000,2,4.52
1m83,-4.4206,224.073,41.472,5.571,6,3.4
1ejn,-3.7287,142.744,39.830,7.107,4,5.62
1e6s,-2.4504,147.122,18.572,1.607,1,3.22
1n3i,-3.9721,218.561,33.199,5.429,3,8.89
1qbr,-8.2615,404.585,75.912,-0.000,6,10.57
1vyf,-3.1807,231.915,22.616,4.464,6,8.05
1mu6,-4.4207,223.366,41.783,0.000,6,8.38
1iy7,-2.7071,125.341,26.870,12.607,4,6.19
1lyb,-5.5662,290.037,50.462,-0.000,6,11.42
1g3e,-2.2460,89.061,23.358,10.714,3,5.38
1z6s,-1.4781,28.512,21.632,1.321,6,4.34
1qbu,-5.7693,263.512,56.558,-0.000,6,10.24
2afw,-1.4565,52.622,16.407,6.750,3,4.77
1o33,-2.5660,111.073,24.217,9.393,1,5.74
2c92,-4.0217,148.622,44.833,1.286,6,5.68
1drk,-2.4680,139.610,19.177,-0.000,0,6.82
1o86,-3.0576,131.890,32.578,7.964,6,9.57
1mmr,-4.3705,220.768,41.365,-0.000,6,5.4
1zgi,-4.7207,227.305,45.662,0.000,6,5.34
1i80,-2.4318,125.378,20.110,5.786,0,6.41
1kzk,-7.3372,409.878,61.887,-0.000,6,10.39
1k1y,-3.2913,65.378,43.968,5.500,6,3.22
1w7g,-3.0030,82.073,37.904,3.071,6,5.1
1tnh,-2.2770,125.305,18.528,4.643,1,3.37
4ts1,-2.2696,134.268,18.499,6.500,3,4.94
2fqt,-2.6764,126.463,27.768,6.179,6,6.14
1b8y,-5.0385,258.988,45.855,1.000,6,7.85
1t5f,-0.1616,-43.488,10.851,7.643,6,4.22
7upj,-5.2994,349.378,38.935,-0.000,6,8.49
1i9n,-2.3754,116.280,23.042,-0.000,4,8.66
1efy,-3.2553,144.854,32.387,0.286,4,8.22
1m1b,-1.6810,91.585,15.096,5.143,3,4.66
1tlp,-4.4982,262.939,38.061,3.536,6,7.55
1ajn,-2.3328,168.756,15.580,-0.000,3,2.63
1kmy,-3.0918,177.280,24.349,-0.000,1,5.1
1j14,-2.3964,121.976,19.854,9.393,0,4.49
2qwc,-1.8369,81.683,18.920,10.571,4,3.55
2hs1,-6.2558,373.756,50.504,0.071,6,8.48
1y3p,-3.0624,59.622,41.459,2.429,6,4.82
1jet,-4.2544,221.463,39.016,14.393,6,7.25
1ydd,-2.2098,50.512,26.588,1.036,1,7.07
1b3g,-4.5784,222.902,43.545,14.321,6,6.7
1gvx,-6.7778,329.829,63.184,2.643,6,7.22
2bal,-3.5746,203.793,31.845,0.071,6,6.31
1k21,-4.2455,228.659,38.286,8.143,6,8.38
1utm,-1.7558,94.927,15.248,3.321,2,3.01
1lyx,-1.2424,70.732,12.571,1.786,4,4.54
2cex,-1.2310,-13.707,21.681,5.500,4,4.7
1ohr,-6.3084,359.671,52.942,-0.000,6,8.7
1ws4,-2.0789,110.329,18.843,-0.000,3,3
1w96,-5.5110,324.793,45.532,-0.000,6,8.41
2fxu,-6.3193,385.549,50.026,-0.000,6,8.15
1o0m,-1.9160,61.329,24.048,2.036,6,5.15
1f0r,-4.2616,184.500,42.701,4.393,4,7.66
1wc1,-3.0824,115.220,35.226,0.393,6,4
1njs,-4.5342,209.122,44.764,8.821,6,7.82
2fgu,-7.3056,435.476,58.388,-0.000,6,9.18
2boh,-5.9087,322.159,50.391,-0.000,4,8.52
2boj,-0.9566,26.768,11.900,-0.000,2,5.77
1tcx,-6.2346,387.793,48.528,0.107,6,6.95
1eld,-4.2085,301.683,29.401,-0.000,6,6.7
1v0l,-2.9447,170.817,24.449,8.964,4,7.55
1kel,-3.1633,177.305,28.967,1.714,6,7.28
1zpa,-5.9318,335.707,50.332,-0.000,6,8.4
1nq7,-4.2181,251.159,33.074,0.929,3,6.8
1mfa,-2.5927,117.110,27.919,-0.000,6,5.04
1b0h,-6.3221,345.366,54.306,13.214,6,6.7
5tmp,-7.1444,269.695,75.383,9.107,6,7.47
1utn,-2.0322,106.256,17.230,5.000,1,3.49
1g2o,-3.8414,198.329,33.103,5.357,2,10.55
1hlk,-2.3425,101.049,23.141,0.429,2,5
1d4l,-6.2363,357.585,52.070,1.893,6,8.77
1y0l,-3.2321,204.439,25.181,10.036,4,9
1bnv,-3.1309,143.232,31.397,-0.000,4,8.77
1swg,-3.0606,189.256,24.909,-0.000,4,7.36
1bdq,-6.4339,398.744,50.110,0.214,6,6.34
1lke,-4.8966,264.085,40.190,-0.000,1,7.52
1uv6,-2.2968,143.439,19.893,-0.000,6,5.12
1fkw,-3.4164,199.378,26.988,1.179,2,5.05
1c84,-3.4239,182.366,28.261,7.286,1,5
1duv,-3.3152,196.780,28.248,16.607,6,11.8
1ydk,-3.6421,224.341,29.864,12.786,6,5.89
1ssq,-1.1529,53.451,10.929,15.929,2,6
1ii5,-1.6641,95.110,14.810,10.821,4,6.62
1c4u,-4.8009,247.610,44.014,9.786,6,10.37
1nvs,-4.0027,196.634,34.642,-0.000,0,7.82
2c94,-3.7284,106.963,45.513,1.714,6,6.82
1d4k,-6.8991,375.988,59.387,4.393,6,9.22
1ajx,-6.3544,356.854,53.946,-0.000,6,7.91
3kiv,-1.1234,90.329,8.090,12.321,4,4.7
1cnw,-3.0006,189.427,25.236,-0.000,6,7.72
1g85,-2.6093,226.451,13.948,-0.000,4,5.48
1gu1,-2.5055,142.122,20.030,-0.000,1,4.52
1q1g,-3.6805,135.988,39.372,5.964,4,8.57
1ppc,-4.1468,192.451,41.110,9.321,6,6.16
1q91,-3.1226,101.061,34.952,2.929,3,4.15
1ro6,-3.0816,154.134,30.604,-0.000,6,6.46
1f4x,-2.8672,176.963,24.784,-0.000,6,5.59
1cny,-2.9585,146.098,29.775,-0.000,6,7.85
1c1r,-3.1013,144.537,28.575,10.143,2,7.63
1o30,-3.8484,182.280,37.391,9.214,6,6.77
1v11,-3.5231,138.073,38.562,8.607,6,3.98
1n1m,-1.4996,36.549,18.146,11.357,2,5.7
1qb9,-3.2114,111.756,36.487,10.536,6,7.44
2am4,-4.3507,199.366,43.210,10.179,6,3.72
2f34,-1.6709,18.732,24.909,3.071,4,6.89
2fzg,-1.5399,129.207,10.375,5.893,6,3.38
1bwa,-8.4153,414.317,76.984,-0.000,6,7.6
2gyi,-1.6932,70.305,17.939,1.750,3,7
3pcf,-1.9662,123.268,13.846,-0.000,0,6.05
1o3d,-3.2074,114.085,33.780,9.000,2,7.13
1ppl,-5.5142,272.159,51.832,-0.000,6,8.55
1kjr,-3.3450,161.402,33.558,-0.000,6,6.06
1b4h,-4.4091,249.890,37.925,13.286,6,5.46
1dfo,-3.9758,184.512,39.814,3.393,6,6.7
1ydb,-2.6414,101.866,26.784,-0.000,1,8.24
2j79,-2.8228,159.500,22.496,1.679,1,5.96
1g35,-7.4651,442.500,59.719,3.536,6,8.14
1ogx,-3.1400,190.463,22.872,-0.000,0,6.09
1bn3,-3.0082,142.402,29.110,-0.000,4,9.89
1ceb,-1.8603,133.439,11.774,13.464,2,6
1gai,-4.9476,242.390,46.984,4.321,6,8
1ez9,-3.8335,159.512,40.862,-0.000,6,5.1
2j47,-3.8402,222.890,31.603,-0.000,4,5.41
1xh9,-7.0200,393.598,59.014,5.179,6,7.77
2gv7,-4.2627,175.780,44.725,10.464,6,7.85
1kc7,-1.1132,83.244,7.386,1.786,2,5.52
1xka,-4.1086,167.610,43.509,9.321,6,6.88
1gj8,-2.5839,145.524,23.758,1.179,6,6.96
2ca8,-2.0891,110.939,20.583,19.000,6,4.66
1m4h,-6.6077,289.524,65.474,3.536,6,9.52
2f2h,-4.0664,192.171,40.355,-0.000,6,5.7
1li6,-1.7811,143.598,8.746,-0.000,0,3.8
1a8i,-3.0719,144.110,28.003,-0.000,1,5.52
1v1m,-3.2485,100.671,39.029,8.571,6,3.94
1lpk,-5.0120,228.829,49.314,9.607,6,7.55
1pyn,-4.5173,213.841,44.006,7.643,6,5.49
2bq7,-4.8114,243.268,45.081,-0.000,6,7.05
1msm,-7.6561,426.354,64.551,-0.000,6,10.48
1kzn,-5.3501,306.976,44.986,8.179,6,8.92
1aaq,-3.5883,119.134,41.804,7.464,6,8.4
1w3l,-4.0734,248.329,33.784,-0.000,6,6.28
1g54,-3.2979,180.146,28.822,-0.000,4,8.82
2cc7,-2.2868,106.146,20.528,0.000,0,8.01
1dzk,-2.3850,212.622,11.730,-0.000,4,6.1
2aoc,-7.5864,389.549,67.758,3.857,6,4.89
1gcz,-3.6957,216.500,30.200,1.643,4,5.13
1o2w,-2.2164,104.817,22.365,8.464,4,5.85
1if8,-2.4389,125.780,24.051,-0.000,6,9.64
1qan,-4.0769,205.402,38.684,6.179,6,4.48
1ctu,-4.3014,262.171,32.400,-0.000,2,11.92
1uz1,-2.8092,163.756,21.861,-0.000,1,6.89
1r0p,-5.0351,221.793,48.441,-0.000,3,8
1zsf,-6.4759,363.500,54.574,8.429,6,9.92
1gar,-5.5122,268.927,51.875,7.714,6,10
1v2s,-2.4421,130.744,19.462,9.714,0,4.17
1lag,-2.2432,106.463,21.465,5.393,3,6.3
4rsk,-1.8530,76.878,21.358,0.321,6,4.32
1xk9,-2.3717,161.280,17.032,0.036,3,6.85
1gj7,-3.9286,216.707,32.058,8.429,2,7.89
2bpv,-6.6619,413.744,51.641,-0.000,6,7.67
