name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
2vpe,-5.28217,1.55249,-0.732064,0,-3.52546,4.94
3k02,-11.7309,12.3451,-0.0599372,0,-3.52319,5
3i5z,-6.22674,1.18844,0,0,-5.44237,8.7
4ouj,-4.16919,5.27687,0,0,-0.686456,2.86
1ur9,-8.7184,6.12319,0,0,-4.67709,5.77
2ri9,-2.63706,2.97394,0,0,-0.674258,3.22
4cmo,-4.18055,0,0,0,-4.18055,9.07
4f6w,-9.01202,0.412208,0.00305115,0,-8.74302,7.52
3dp9,-7.55825,1.28566,-0.593899,0,-6.11582,9.68
4b6o,-6.51371,6.0409,0,0,-2.52672,7
2fqo,-6.76735,5.81185,-0.478501,0.883509,-1.56951,6.43
1e1x,-1.6009,0.129699,0,0,-1.5153,5.89
1jlr,-4.28483,1.83387,-1.76594,0,-1.30853,3.33
2d3z,-6.63595,0,-0.160046,0,-6.4759,6.64
4lch,-10.5846,5.98786,0,0.97374,-5.65891,10.62
1ew8,-3.70147,4.85418,-0.739146,0.720487,0.961922,2.26
1bxq,-9.22029,4.51272,-0.0660011,0,-6.1759,7.38
4azi,-6.72401,4.98388,0,0,-3.43464,7.45
1pb8,-2.70692,3.10336,-0.448663,0,-0.21004,5.15
4q3u,-6.94491,5.89397,-0.673068,1.68525,-0.696575,6.44
3tvc,-9.91843,1.9549,0.353566,1.51129,-7.47047,7.74
4kax,-7.09164,3.45179,-1.96289,0,-2.85057,4.77
3a1d,-6.52967,3.6056,-1.77105,0,-2.37892,4.12
3u8l,-6.01243,0.669401,0,0,-5.57062,8.05
3ppm,-10.1762,3.36466,0,0,-7.95551,9.54
4p3h,-7.14162,0,0,0,-7.14162,6
1x8r,-8.11398,8.88314,-1.36944,0,-0.881664,6.12
1p19,-2.64136,4.2866,0.654712,0,-0.46691,4.11
4msa,-3.74857,0.463302,0.0216052,0,-3.46439,3.3
4ej8,-1.55707,0,0.0636876,0,-1.62075,5.39
2rcb,-2.14331,2.27093,-0.547935,0,-0.0965609,6.79
4azc,-5.38441,3.15782,-0.786634,0,-2.51362,5.86
2i4v,-8.65216,3.20295,-0.191828,0,-6.34638,11.2
4m0r,-4.60444,0,-0.653328,0,-3.95111,5.21
4zb8,-4.9904,1.86921,-0.925181,0,-2.83154,6.03
2vvu,-6.65501,0,0.00895705,0,-6.66397,8.1
4det,-2.89419,0,-0.242935,0,-2.65125,5.68
2yln,-1.34298,0.616711,-0.242484,0,-0.693465,7.68
3sk2,-4.52822,0,0.0480617,0,-4.57629,3.61
1nja,-4.66073,2.59763,-1.16809,0,-1.77821,6.31
1jqy,-5.97312,5.29362,0.0745863,0,-2.55392,4.92
2uwd,-4.76183,0.952851,0,0,-4.13295,8.35
1bjv,-3.96178,0.750879,-0.646337,0,-2.81986,5.54
1fpc,-7.2232,0.61168,-0.596565,0,-6.22293,7
2b4l,-2.57643,0,0.0449577,0,-2.62139,4.77
3dgo,-4.25895,1.3145,-1.85422,0,-1.53715,6.74
4cu8,-5.7796,6.48279,-0.858913,0,-0.642051,4.47
4re4,-5.23285,4.48513,-0.952579,0,-1.32008,6.87
3ug2,-4.68407,0,-0.215587,0,-4.46849,8.25
4r4t,-6.00573,0.229087,-0.319391,0,-5.53515,6.26
4luz,-5.99274,0.12161,-0.521296,0,-5.39118,4.7
3c39,-3.66375,2.0289,-1.48191,0,-0.84277,3.96
3ikg,-5.61589,1.0681,-1.34421,0,-3.56673,7.24
4q4q,-2.50302,0.0721277,-0.0279562,0,-2.42746,5.79
1i9m,-5.53769,4.32447,-0.111082,0.359043,-2.21341,8.48
4x24,-6.23607,1.00754,-0.598504,0,-4.97259,9.78
3lbz,-2.91096,1.14154,-0.0614175,0,-2.09612,3.86
3qtv,-7.09669,1.76447,0,0,-5.93214,4.65
3uod,-4.8239,0,-0.433632,0,-4.39027,7.31
3lp4,-3.70795,2.53213,-1.55884,0,-0.477909,4.88
4rlt,-3.50033,1.07739,0,0,-2.78926,4.96
1l83,-3.72528,0,0,0,-3.72528,3.4
2ayr,-14.0465,2.24266,-0.0654142,0,-12.5009,9.29
3ubd,-9.34707,2.32662,0,0,-7.8115,5.54
3mxe,-9.81983,3.10789,-0.211157,0,-7.55746,10.01
4ezx,-4.70446,0.108551,0.21223,0,-4.84504,5.8
3h89,-7.81775,0.638267,-0.198306,0,-7.19819,7.64
4ahs,-3.75919,0,0.154006,0,-3.91319,2.19
4zwx,-3.89805,1.67917,-0.0954406,0.675342,-2.01901,8.7
3g5k,-8.42769,5.74631,0,0.851623,-3.7835,9.52
4h7q,-3.01117,1.18416,-0.349856,0,-1.87976,5.06
2q38,-4.57728,3.20366,0.273008,0.790616,-1.94525,5.23
4q4r,-2.31906,0,0.0483776,0,-2.36744,6.43
1nz7,-5.06322,0,-0.43503,0,-4.62819,7.12
2pwd,-6.12019,7.30926,-1.04816,0,-0.247915,4.4
1lbf,-7.09493,5.20197,-0.803159,0,-2.85848,7.85
1a4r,-2.93094,1.8643,0.136291,0,-1.83679,6.66
2w26,-6.9497,1.79619,0,0,-5.76422,9.4
4fl2,-5.66784,1.87437,-2.70056,0,-1.73019,3.66
4kmz,-6.72348,3.05845,-0.264668,0,-4.44024,8.57
1ec9,-6.14969,8.56747,-0.652535,0,0.157377,3.1
3oyw,-4.60072,5.97998,0,0,-0.65393,4.11
1r6n,-4.60683,0.648239,0.212655,0,-4.39165,7.4
4h3f,-8.31289,0.253306,-1.04124,0,-7.10447,9
3th9,-8.52966,2.94629,-0.245032,0,-6.34007,7.7
1tng,-1.64222,0,-0.483716,0,-1.1585,2.93
4fxp,-2.78355,1.85108,-0.184063,0,-1.37777,4.09
5cep,-4.78697,0,0,0,-4.78697,6.84
4iid,-5.43644,6.22854,-0.655587,0,-0.670018,5.62
3nht,-7.99302,0.763919,0,0,-7.48883,7.01
5c1m,-9.43371,0.877808,-0.422348,0,-8.43201,10.8
3drf,-6.50114,2.29636,-0.618303,0,-4.36724,7
1cgl,-7.0586,3.36336,0.0723028,1.24598,-3.6651,6.87
4q8y,-5.29741,1.77982,-0.379917,0.632763,-3.11004,2.64
4db7,-1.88267,0.814631,-0.378061,0,-0.966957,6.56
1g2k,-11.0676,4.46673,-0.447183,0,-7.67237,7.96
1k6t,-10.3177,4.54726,-0.557946,0,-6.75855,7.62
3fuz,-3.33288,3.40162,-0.468388,0,-0.619421,6.54
3f8e,0.457534,0.941103,0.14734,0,0.931321,7.23
1k27,-4.33486,0.976302,-0.0863369,0,-3.60416,9
2vyt,-1.94889,0,-0.36933,0,-1.57956,2.74
4uma,-2.82527,1.19475,-0.644071,0.84188,-0.550787,5.41
4or6,-1.3983,0.906659,-0.180178,0,-0.619725,5.31
2ovy,-6.23095,0,0,0,-6.23095,8.4
2wyf,-4.5479,5.77496,0,0,-0.736427,4.43
2q8z,-6.31312,6.50534,-0.168309,0,-1.85129,5.68
5c3p,-5.65611,3.50461,-0.760532,1.8696,-0.712938,4.46
3gm0,-5.85791,0.289322,-0.394924,0,-5.27203,7.77
4ag8,-8.64607,1.86041,0,0,-7.4182,8.96
4ap7,-6.04292,0.961868,0,0,-5.40809,7.96
3k00,-10.7492,13.9503,0,0,-1.54206,5.77
2buv,-5.48041,2.9036,-0.149938,1.5315,-1.88261,4
4xir,-8.77783,0.844251,0,0,-8.22063,6.94
3iof,-3.03894,0.13064,-0.0316554,0.868277,-2.05279,5.22
3d7k,-10.9794,5.95357,-1.25885,0,-5.79124,4.6
1mue,-6.47879,1.28086,-0.0699768,0,-5.56344,8.64
3su3,-5.38708,1.08981,-0.0715575,0,-4.59625,9.13
4qxo,-5.15492,1.52469,-0.178617,0,-3.97001,5.51
2vvp,-5.22173,5.66442,-1.03763,0,-0.445591,3.4
2ez7,-1.4672,1.33432,-0.149186,0,-0.437369,4.36
1mu8,-6.28587,1.23747,0,0,-5.46914,9
1kdk,-9.03263,2.07682,0,0,-7.66193,9.05
1g30,-6.68304,0,-0.630328,0,-6.05271,6.85
3hll,-6.37586,0,0,0,-6.37586,8.24
3gk1,-2.93303,0,0,0,-2.93303,4.1
4ih3,-0.761417,0.618776,-0.430459,0,0.0774338,4.82
2rin,-3.90184,0,-0.264304,0,-3.63754,4
1mrn,-7.65021,3.45354,-0.117899,0,-5.25297,4.52
1uj5,-5.72235,7.33439,-0.435221,0,-0.446437,3.05
3g0e,-5.61439,0,0,0,-5.61439,7.7
1b6h,-5.98088,1.95602,-1.06911,0,-3.6208,7.82
4bf6,-4.29196,1.49483,-0.271982,0.710344,-2.32305,8.35
1gnn,-6.86838,5.25732,0.135476,0,-3.53402,5.68
3fhb,-3.15656,1.45321,-0.237899,0,-1.95954,5.7
3okv,-4.51017,1.62472,-0.238378,0.688485,-2.51099,6.23
2gzl,-8.98755,3.26081,0.814068,0.96371,-6.68577,4.82
1pot,-5.34706,1.11183,-2.0474,0,-2.56586,5.49
3qx8,-3.85032,1.93908,-1.13221,0,-1.43832,2.86
1i9l,-4.94019,3.43576,0.160448,0.472883,-2.36016,8.48
4ck3,-5.00147,1.77449,0.118222,0,-3.94853,3.57
2uwl,-4.93162,0.482947,0.0564245,0,-4.6693,8.4
3wz6,-7.21157,0.97938,-0.867391,0,-5.69779,5.96
3ccz,-7.87909,5.60562,-0.622506,0,-3.55688,7.29
4o05,-9.36265,0.692935,-0.0574138,0,-8.8479,7.43
3tcg,-3.63352,1.3178,-0.914449,0,-1.84932,5.87
3bl1,-5.603,1.90026,0.160889,0.942618,-3.5671,5.6
4k7n,-4.18805,2.80597,0,0,-2.33611,3.48
1k1n,-5.09029,1.26411,-0.651822,0,-3.60416,6.82
3tz0,-4.41885,1.78814,-0.350161,0,-2.88852,5.04
3n4b,-4.8157,1.44371,-0.0781749,0.720014,-3.06466,7.02
3gba,-8.40712,8.65533,-0.814568,0,-1.88003,9.07
2xjg,-5.19111,1.30898,0,0,-4.32718,7.82
4aqh,-5.11531,0.706335,0,0,-4.64913,6.54
4u6w,-9.57751,5.40232,0.667279,3.55121,-3.12804,4.21
3oyq,-4.343,1.40003,-0.0814784,0.65305,-2.68445,7.99
4psb,-7.78459,1.22734,0.0672773,0,-7.04182,4.64
5er2,-11.1487,4.46076,-0.0983803,0,-8.10625,6.57
4wov,-3.98925,0.143939,0,0,-3.89425,7.14
4riv,-4.46997,2.52473,-0.262325,0.848681,-1.69264,7
3bl0,-3.21647,1.68115,-0.0849108,0.985109,-1.03689,6.92
2cer,-10.1813,7.91306,-0.66599,0,-4.29269,9.22
1q84,-16.7017,3.20372,-0.30152,0,-14.2857,11.05
4u0w,-3.70074,3.07535,-0.631304,0,-1.0397,3
4hy1,-5.65744,0.832141,-0.212252,0,-4.89597,8.7
4idn,-8.10068,4.00093,-2.63653,0,-2.82354,5.24
2y82,-6.81107,0.47647,0.0953784,0,-6.59198,8.4
3juk,-8.43846,7.30094,-0.720315,0,-2.89953,4.89
3fvk,-4.40743,3.83897,-0.249203,0,-1.62451,8.82
3r17,-5.44106,1.65133,-0.257622,0.718044,-3.37552,6.41
4q7w,-4.58145,2.08474,0,0.966114,-2.2394,2.64
4bcs,-6.97502,4.30395,0.266348,0,-4.40076,6.99
3evd,-4.29781,3.22682,-1.13332,0,-1.03479,6.91
2qwd,-3.09783,2.84577,-0.71906,0,-0.500555,4.85
4yik,-4.89699,1.65852,0.332535,0,-4.1349,6.89
2wjg,-3.06237,1.21988,-0.518231,0,-1.73902,7.1
4qpd,-3.02202,0.570894,-0.397513,0,-2.24772,7.82
4abd,-2.20497,0,-0.463671,0,-1.7413,4.4
2y7z,-6.58212,0.275825,0.168987,0,-6.56907,8.7
2nsj,-6.39983,6.1537,-0.395462,0,-1.94292,4.79
1lgt,-8.02628,3.14066,0.241193,1.76129,-4.43335,6.1
4agl,-2.8917,0,0,0,-2.8917,3.65
4q1y,-8.62525,2.8612,-0.199178,0,-6.53768,10.35
4lj8,-4.32677,2.26501,-0.522197,0,-2.30966,5.82
2ylc,-2.29723,1.21291,0,0,-1.49671,7.89
4ko8,-6.9457,2.11575,-2.01107,0,-3.53824,7.15
2jke,-6.86847,7.34074,-0.831793,0,-1.19179,4.23
4q9y,-4.27535,0.894979,-0.335149,0.85606,-2.49345,5.68
2ha3,-2.59523,0.656479,-0.298661,0,-1.86329,3.03
4yml,-7.06885,2.7465,-0.606428,0,-4.64973,8.35
4rlu,-4.21824,1.08511,0,0,-3.50206,4.82
3ebi,-8.47787,4.82261,-0.0312631,0.575718,-4.68797,7.1
3f7i,-5.38774,0.63718,-0.656125,0,-4.31108,7.34
4gg7,-6.99113,0.0363407,0.00714437,0,-6.97428,8.2
3neo,-6.94608,0.945476,0.248439,0,-6.5705,5.92
2vo4,-2.69908,0,0.0281401,0,-2.72722,4.94
1v2r,-3.3248,0.954719,-0.637902,0,-2.05678,3.55
4daf,-4.13672,2.68749,-1.40813,0,-0.954853,7.12
1b51,-4.85922,1.71967,-1.04651,0,-2.67773,7.37
1cps,-6.18266,3.69659,-0.185791,0.94935,-2.60777,6.66
4de0,-4.7445,3.74035,-0.571317,0,-1.70455,5.89
1uz8,-4.78915,4.19044,0,0,-2.02346,4.96
3n2u,-8.03476,5.04776,-0.285255,1.72185,-2.69613,7.84
4cp7,-8.0037,1.65031,0,0,-6.91449,8.11
3r5t,-14.8668,3.37417,-2.71939,5.38897,-4.5315,8.58
4ago,-4.8863,0,-0.0931286,0,-4.79317,4.81
3el9,-9.51605,2.86991,0,0,-7.62191,8.4
1uvt,-5.84023,0,-0.535675,0,-5.30455,7.64
1fcy,-13.0385,0.405098,-0.147946,0,-12.6232,8.52
1fh8,-5.81561,4.92366,-0.618137,0,-1.94785,6.89
2i4j,-9.88571,1.82661,-0.257235,0,-8.42291,6.16
1ftm,-3.98803,1.96697,-0.458909,0,-2.23092,7.61
4mdn,-8.88888,0,0,0,-8.88888,6.22
1elc,-4.8339,3.29921,-0.279637,0,-2.37679,6.66
1bzy,-4.04963,4.39416,0.253442,0,-1.40292,8.34
1ugx,-5.13042,5.72747,0,0,-1.35029,5.91
2zdm,-4.99967,1.07088,-0.663277,0,-3.62961,6.41
2qwe,-3.95906,3.4526,-0.962086,0,-0.718256,7.48
1fm9,-13.6655,2.31682,-0.197227,0,-11.9391,9
2xog,-4.88444,2.78792,0.0345392,0,-3.07895,3.43
2j34,-5.10747,0.404615,0.0319869,0,-4.87242,7.82
3i60,-5.82458,0.661818,0,0,-5.38778,8.7
4rhx,-3.32258,2.6278,0.0541594,0,-1.64239,5.8
3iw5,-8.28984,0.573433,0,0,-7.91137,6.08
2o4n,-9.32982,2.59642,0.148978,0,-7.76516,7.82
1d6v,-8.05276,1.00016,0,0,-7.39265,6.17
2vjx,-4.89453,5.26043,0,0,-1.42265,4.96
1nw7,-4.57318,2.48378,-0.291056,0,-2.64283,5.09
1toj,-3.53442,0,-0.314718,0,-3.2197,3.39
3imc,-2.34416,0.203919,0,0,-2.20958,2.96
4emf,-4.14886,3.77698,0.00674636,0,-1.6628,7.08
2py4,-8.33675,5.15521,-1.4981,0,-3.43621,6.7
1b6j,-7.99992,2.40843,0,0,-6.41035,7.92
4zzz,-4.22564,0.938385,0,0,-3.6063,7.06
1pr5,-4.65206,3.7617,0,0,-2.16934,3.92
3u7l,-7.10427,4.7298,0,0,-3.98261,7.28
4u6c,-9.5188,4.63098,0.66834,3.53498,-3.59571,5
4ahr,-3.73512,1.24565,0.0257637,0,-2.93875,2.19
3arw,-4.47811,0,0,0,-4.47811,6.15
1xjd,-7.70518,0.520201,-0.434129,0,-6.92771,9.48
4b6p,-7.63091,5.36298,-0.219097,0,-3.87225,7.13
3oku,-5.95377,1.36885,0.142253,0.729952,-4.46263,6.36
1h5v,-10.5797,10.3002,0,0,-3.78162,3.93
2uz9,-3.83893,4.70853,0,0,-0.731301,5.71
4gah,-8.05285,1.44262,-1.03439,0,-6.06633,6.1
4rd6,-4.93735,2.66839,-1.16336,0,-2.01285,6.28
2aod,-8.35242,1.80783,-0.684044,0,-6.47521,5.66
3lpl,-4.15038,3.152,-0.983202,0,-1.08686,5.62
3vtr,-7.83497,5.19356,-0.235896,0,-4.17132,5.57
4q9o,-9.91623,0,0,0,-9.91623,5.77
2v59,-2.7292,0,0,0,-2.7292,7.74
1k6c,-9.91745,3.97345,-0.53284,0,-6.76213,7.48
1bnt,-6.23854,3.40756,-0.281742,0.70645,-3.00136,9.8
4b7p,-6.86805,1.46057,-0.38902,0,-5.51505,9.46
1ql7,-5.626,0.633092,0,0,-5.20816,5
4hpi,-4.55474,2.82239,-0.736241,0,-1.95572,4.85
5ceq,-4.13128,0,0,0,-4.13128,7.38
1hvl,-11.854,4.23818,-0.208092,0,-8.84874,9.95
4dy6,-5.99479,4.57177,0.0958327,0,-3.07325,4.4
3qgw,-5.22701,0.204109,0.0838448,0,-5.17614,5.89
2f81,-8.44075,3.57647,-0.215999,0,-5.86429,10.52
2vnp,-4.90535,1.70597,-2.31701,0,-1.4624,9.92
4loi,-4.65169,1.64939,-0.622664,0,-2.94043,6.77
4ra1,-5.554,8.03203,0.367728,0,-0.620591,5.94
1f4e,-4.28439,0.98901,-0.0466961,0,-3.58495,2.96
3b7r,-6.8689,4.29617,-0.281609,0.750473,-3.00134,7.7
1bv9,-12.3897,5.1432,0,0,-8.99521,9.96
3e12,-5.40509,6.37664,-0.317243,0,-0.879265,5.99
2ydw,-5.76546,0,0,0,-5.76546,7.34
2eum,-8.77724,3.9792,-0.373436,0,-5.77753,6.7
3m67,-6.25296,1.74453,-0.0791532,0.741547,-4.28087,6.74
4x5y,-8.55662,1.98604,-0.211394,0,-7.03444,8.03
2wb5,-6.85168,3.28375,-0.436366,0,-4.24803,9.13
1rpj,-7.22525,10.0174,0,0,-0.613736,6.48
1g32,-6.53001,0,-0.705177,0,-5.82484,6.11
1g3d,-6.14549,1.62935,-0.567984,2.46932,-2.03281,5.55
4ymh,-5.65223,4.17917,-0.266541,0,-2.62744,6.46
1iih,-1.7078,1.90063,-0.0571573,0,-0.396232,2.89
3c79,-4.95742,0,0.0492934,0,-5.00672,7.2
4asd,-8.47754,0.0689097,0,0,-8.43206,9.28
1i00,-4.12183,0.211491,-0.211163,0,-3.77109,6.34
1rnm,-2.99746,1.95693,-0.240089,0,-1.4658,3.07
2zdl,-4.78632,0.982097,-0.652916,0,-3.48522,6.4
4xtw,-7.29631,2.79591,-0.198849,0,-5.25216,9.03
1xff,-4.83096,4.96514,-0.298893,0,-1.25508,4.82
3djk,-8.8363,3.21222,-0.152185,0,-6.56405,10.59
4u69,-8.9826,5.05961,0.778264,3.58586,-2.83566,4.26
1kuk,-6.33701,2.26261,0.400695,1.58676,-3.65762,3.91
2fle,-12.3128,5.63076,-0.228118,0,-8.36837,7.85
3qlm,-4.98475,0,0,0,-4.98475,6.37
1y6q,-6.3374,1.05378,-0.624762,0,-5.01714,11.7
2rke,-1.10042,0,-0.771971,0,-0.328452,4.08
3p17,-5.73646,0.793234,-0.143049,0,-5.06988,4.48
4kz4,-4.26515,2.75669,-0.42042,0,-2.02532,4.15
2yk1,-5.85628,0.731944,-0.407487,0,-4.96571,8.13
5aol,-4.4557,0.610332,0,0,-4.05288,2.32
4rd0,-5.35304,2.65922,-1.62361,0,-1.97434,6.62
4isu,-2.83618,1.71643,-0.592386,0,-1.11095,3.68
3gx0,-3.60136,0.622035,-0.554846,0,-2.63597,3.48
3nox,-6.05033,0.756319,-0.837864,0,-4.7133,8.66
1o38,-4.498,1.85965,-0.617076,0,-2.65356,6.82
3k5x,-11.1818,7.75368,-0.620016,4.18131,-1.26307,6.41
1pgp,-3.51409,5.09821,-0.0343051,0,-0.114968,5.7
2vh6,-7.51047,0.357407,-0.0357714,0,-7.23881,9.7
3s73,-3.90649,1.80855,0.176172,0.770374,-2.11864,8.7
4z6h,-5.49885,0,0,0,-5.49885,6.21
4umc,-3.05605,1.21735,-0.973503,0.920228,-0.358862,3.44
2a8g,-1.08195,1.92317,0,0,0.187344,3.69
3n3g,-4.12606,0,0.0965561,0,-4.22262,7.24
3mdz,-4.53563,2.95334,0.210816,0.625854,-2.17139,9.1
3p4v,-3.20811,0,0.0837416,0,-3.29185,5.1
4pop,-4.44672,0,-0.233304,0,-4.21342,8.13
4gj2,-3.943,0,0,0,-3.943,8.6
3ivx,-7.21249,3.48608,0.357006,0,-5.26868,5.74
3m36,-7.91306,0.74134,-0.47695,0,-6.94682,9.82
3f19,-6.73446,3.80044,-0.254102,1.81617,-2.15591,7.19
6cpa,-8.07516,4.18724,-0.390051,0.939337,-3.9822,11.52
2ra0,-7.20758,0,-0.171129,0,-7.03645,7.8
1lpz,-6.10756,0,-0.674608,0,-5.43296,7.6
3b2q,-2.65051,4.45495,0.755814,0,-0.466059,4.55
4bcp,-5.04713,0.0215606,-0.152864,0,-4.88003,6.25
3bkl,-9.77712,5.53184,0,0,-6.1261,6.17
1hfs,-15.9101,3.76862,0.341159,1.03228,-12.7317,8.7
5bs4,-9.2472,3.90132,-0.411303,0,-6.26103,11
4je7,-7.25944,4.90874,0,0.720408,-3.29926,6.4
4tmk,-7.50772,2.08689,-1.07385,0,-5.05653,7.7
1m0o,-3.65265,1.73125,-0.854776,0,-1.65524,2.31
1b5h,-5.02674,1.70496,-1.14496,0,-2.75651,6.01
4wkp,-7.49128,1.05747,-0.500529,0,-6.29282,9.55
1jeu,-5.54662,1.9994,-1.04327,0,-3.18375,6.82
4k9y,-7.71276,0,0,0,-7.71276,6.95
3k4q,-5.09107,6.35055,-0.845899,0,-0.0538019,5.34
2aac,-4.01923,4.19101,0,0,-1.25316,2.22
3cct,-10.0672,6.72188,-0.674695,0,-4.95609,7.56
2xb7,-4.29701,0,-0.298499,0,-3.99851,9.19
3k97,-4.73208,1.50489,0.189665,0,-3.92851,8
3gi5,-9.76861,3.60736,-0.217952,0,-7.1698,11.22
4gqq,-3.45068,2.19834,0,0,-1.99978,2.89
4nxv,-3.74133,2.28064,-0.967583,0,-1.26853,5.42
1moq,-4.89232,6.07312,-0.0880682,0,-0.795989,3.46
4u71,-10.0091,7.85142,1.23753,3.28421,-2.78047,5.22
1xt8,-2.09236,1.43417,-0.789159,0,-0.356647,6.85
184l,-5.80947,0,0,0,-5.80947,4.72
2avq,-7.99333,1.44802,-0.69779,0,-6.33984,4.39
2d0k,-4.02487,0.350812,-0.849549,0,-2.94378,5.02
3b66,-10.7572,1.52595,0,0,-9.75004,8.6
4hw3,-9.06637,0,-0.233887,0,-8.83249,6.49
4yo8,-6.84923,1.6592,-0.463659,0,-5.2905,10.52
4gu6,-5.96842,1.84678,0.070484,0,-4.82003,7.36
4y0a,-3.3305,2.26063,-0.396849,0,-1.44163,2.31
2w67,-5.39468,4.80777,-0.545575,0,-1.67598,4.96
2e1w,-8.29347,1.7514,-0.70039,0,-6.43716,7.96
3nyx,-7.96999,1.35307,0,0,-7.07696,7.49
4poh,-9.36198,0,-0.105194,0,-9.25678,8
1gjc,-4.02732,1.82763,-0.640999,0,-2.18008,6.35
1zea,-1.09519,0,0.000564545,0,-1.09576,5.22
3aid,-8.40569,1.79904,-0.547375,0,-6.67095,6.86
5cjf,-5.91076,1.80749,-0.0700582,0.874739,-3.77302,9.59
1v2u,-2.6506,0.946796,-0.652889,0,-1.37283,3.37
4baq,-8.09233,2.65873,-0.784025,0,-5.55354,9.01
4r5a,-5.81659,5.05623,-0.155434,0.944236,-1.37981,8.7
3vd4,-5.10435,4.24503,0,0,-2.30263,4.82
4jx9,-3.86349,4.01351,0,0,-1.21457,8.62
3h30,-4.67877,1.55142,0,0,-3.65483,4.53
1f0s,-4.82585,0.25401,-0.0223556,0,-4.63585,7.74
1igj,-7.71458,0,0,0,-7.71458,10
2ypo,-2.99748,0,0.061184,0,-3.05866,4.68
3uzj,-2.45483,1.15141,0,0,-1.6949,5.55
3s72,-3.72929,2.40266,0.167481,0.741173,-1.56984,6.4
2pov,-4.54036,2.37796,-0.290544,0.774331,-1.90603,7.12
2tmn,-4.973,3.10504,-0.334877,1.09101,-1.49779,5.89
2yfa,-2.23359,1.40408,-0.914649,0,-0.392247,5.07
4rvr,-5.67169,0,0,0,-5.67169,6.87
3l4v,-6.74795,5.20321,-1.48509,0,-1.82874,6.72
4ucc,-2.23885,0,0.112517,0,-2.35137,4.32
3ggu,-7.88344,3.30154,-0.262181,0,-5.44224,9.77
4b32,-2.90339,0,0,0,-2.90339,3.34
3kku,-2.34473,0.121418,0,0,-2.26459,5.7
1ado,-1.41798,2.20226,0.18659,0,-0.151077,6
4uye,-5.54225,0,0,0,-5.54225,8.02
1ciz,-10.3961,1.81207,-0.0259698,1.33623,-7.83793,7.44
4bcn,-4.52235,0.830882,-0.218813,0,-3.75515,7.92
1ela,-5.71514,0.775722,-0.122017,0,-5.08114,6.36
4qxq,-5.55909,1.62663,-0.124063,0,-4.36145,5.7
4o04,-7.8686,0.751736,-0.00673411,0,-7.36572,6.16
4omk,-16.1429,0,0,0,-16.1429,4.4
2xht,-3.88401,0.656724,0,0,-3.45057,5.96
1o2n,-4.87062,2.11671,-0.617917,0,-2.85567,6.09
4fm7,-7.13756,0.727697,-0.58571,0,-6.07156,7.24
3k8o,-3.35942,1.82256,0,0,-2.15653,11.07
2hf8,-7.66682,5.18983,-0.68939,0,-3.55214,5.47
1ork,-6.83034,1.90933,-0.102464,0,-5.46772,8.81
2xxr,-2.65623,2.30534,-0.486261,0,-0.648444,6.55
4dmw,-3.78653,2.54459,0.440671,0.980674,-1.56709,4.94
3zqe,-3.83017,0,0,0,-3.83017,4.23
3pwd,-6.47007,0.99013,0.1708,0,-5.98739,6.66
3eqr,-7.35417,0.771491,-0.0903693,0,-6.75462,8.7
4jfm,-5.81202,0.132811,-0.0514897,0,-5.67287,5.48
3ekv,-7.8969,2.23725,-0.240047,0,-6.18027,9.41
2yi0,-4.15468,1.9389,0,0,-2.87501,8.12
1qin,-9.82086,3.83547,-0.268895,1.71399,-5.30656,8
1ecv,-3.61014,2.65662,0.479642,0,-2.33641,4.85
4rak,-10.325,0.252674,-0.221882,0,-9.93638,7.85
2vw1,-4.98829,5.56297,-0.197123,0,-1.1196,3.52
3c88,-6.67401,5.18114,-0.30127,1.72378,-1.22941,6.8
4poj,-9.88436,0,-0.166545,0,-9.71782,8.1
1rnt,-3.1547,2.30605,-0.800566,0,-0.832136,5.19
1pxp,-5.43192,0,-0.514267,0,-4.91765,6.66
4x5z,-6.49307,1.03151,-0.103108,0,-5.70917,7.63
1mrs,-4.37531,2.02324,-0.436603,0,-2.60337,3.96
4rqk,-5.11029,0,-0.0574242,0,-5.05286,5.82
1ype,-7.82058,1.47804,-0.689753,0,-6.15532,8.1
4ek9,-3.36473,1.63121,0,0,-2.28813,4.42
1dif,-11.9083,3.84553,0,0,-9.37026,10.66
1aj7,-6.23592,1.38551,-0.51851,0,-4.80298,3.87
3q6w,-7.25077,0.512635,0,0,-6.91243,7.57
1yvm,-5.84042,1.12122,0,1.81832,-3.2821,6.4
4i7j,-3.75433,0,0,0,-3.75433,3.32
2amt,-7.87173,6.82111,1.31271,0.373617,-4.3089,4.44
1lkl,-4.91448,2.48944,-1.22183,0,-2.04962,5.81
2bet,-2.42563,2.06888,-0.288079,0,-0.772089,2.77
4u54,-2.5004,0,-0.622293,0,-1.8781,2.06
1qf2,-5.43724,0.264029,0.15663,0.888342,-4.53127,5.92
2w7y,-7.68762,8.10181,0,0,-2.34042,6.08
1y20,-2.12559,1.03837,-0.477492,0,-0.962776,5.32
3jrx,-9.12482,3.62359,0,0,-6.73324,9
3o8p,-5.85455,0,0,0,-5.85455,6.46
3k8c,-4.92988,6.0866,-0.521937,0,-0.390793,2.92
1w5w,-13.5962,7.67572,0,0,-8.53018,8.8
4i54,-6.10105,1.70859,-0.143621,0,-4.82976,6.96
