name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
3n2p,-121.269,0.00393244,-7.73082,-11,7.82
3oy8,-100.549,0.00892767,-5.26384,-12,3.66
4dst,-33.4473,0.0496445,-4.19437,2,2.96
4g0y,-101.813,0.0287898,-6.61006,-9,2.3
3l7a,-153.022,0.0454274,-14.1476,-3,4.33
3uxk,-60.538,0.00123344,-6.05503,-0,4.93
2jds,-177.916,0.0377399,-14.6294,-8,8.2
1qy1,-62.296,0.0100828,-6.63968,1,6.52
1sbr,-98.1058,0.0305127,-8.24109,-4,5
2b1g,-158.167,0.0300542,-11.8468,-10,6.64
3c4h,-82.3247,0.0118043,-7.04427,-3,5.7
1fq5,-275.779,0.0875961,-22.8655,-12,8.4
3dx4,-118.559,0.0568467,-5.91274,-15,7.12
3lcv,-192.782,0.0246527,-14.5029,-12,4.74
2pvm,-112.057,0.00886326,-12.0146,2,6.44
1mrw,-179.706,0.0391166,-18.8097,2,9.7
3fjz,-112.762,0.0304132,-5.3066,-15,4.05
1ksn,-168.002,0.0271906,-16.0274,-2,9.4
2xj1,-135.455,0.0677004,-12.8132,-2,7.55
1fjs,-147.122,0.155644,-15.2678,1,9.96
1j36,-185.791,0.0257052,-13.0048,-14,7.74
2vpe,-117.531,0.01908,-10.9722,-2,4.94
3k02,-301.547,0.0791622,-22.2339,-20,5
3i5z,-173.771,0.0135908,-15.3907,-5,8.7
1ur9,-213.971,0.0800804,-16.6771,-12,5.77
2ri9,-69.0953,0.0161722,-4.1257,-7,3.22
3dp9,-163.851,0.0376045,-12.8227,-9,9.68
4b6o,-164.579,0.0191212,-10.477,-15,7
2fqo,-175.047,0.0247405,-9.12944,-21,6.43
1e1x,-108.203,0.0190235,-9.23929,-4,5.89
1jlr,-144.875,0.043492,-9.33103,-13,3.33
2d3z,-108.992,0.0175298,-9.71673,-3,6.64
1ew8,-110.367,0.31334,-2.95001,-21,2.26
1bxq,-252.901,0.0373031,-21.3274,-10,7.38
1pb8,-102.059,0.0168787,-4.22276,-15,5.15
3a1d,-177.237,0.00820723,-13.3319,-11,4.12
3ppm,-133.73,0.0772886,-12.2503,-3,9.54
1x8r,-213.774,0.0512151,-13.8286,-19,6.12
1p19,-132.661,0.118326,-7.78438,-14,4.11
2rcb,-96.0253,0.0408202,-4.04335,-14,6.79
2i4v,-227.906,0.0589484,-19.2495,-9,11.2
2vvu,-130.277,0.00732774,-13.0351,-0,8.1
4det,-62.9756,0.155034,-6.45259,-0,5.68
2yln,-60.2953,0.0286916,-3.65823,-6,7.68
3sk2,-109.03,0.0407937,-10.9438,-0,3.61
1nja,-129.921,0.0019456,-9.39401,-9,6.31
1jqy,-148.353,0.0535733,-10.8888,-10,4.92
2uwd,-123.383,0.0131794,-13.1515,2,8.35
1bjv,-88.1742,0.00241508,-8.01983,-2,5.54
1fpc,-127.95,0.0639359,-12.8589,-0,7
2b4l,-67.4162,0.00771291,-5.14933,-4,4.77
3dgo,-99.0144,0.0564154,-7.55786,-6,6.74
3ug2,-111.683,0.0105524,-10.7788,-1,8.25
3ikg,-106.329,0.0273061,-8.2602,-6,7.24
1i9m,-106.947,0.156398,-7.25112,-9,8.48
3lbz,-55.1476,0.0662127,-5.98097,1,3.86
3qtv,-127.318,0.0121226,-11.9439,-2,4.65
3uod,-140.057,0.00677272,-12.4125,-4,7.31
3lp4,-51.4043,0.00612077,-4.74655,-1,4.88
1l83,-35.841,0.00765506,-3.59176,-0,3.4
2ayr,-188.605,0.0255905,-18.486,-1,9.29
3ubd,-175.757,0.0109321,-15.9867,-4,5.54
3mxe,-214.932,0.0296248,-20.3228,-3,10.01
3h89,-156.081,0.157645,-14.9657,-2,7.64
1nz7,-226.016,0.041992,-14.6436,-20,7.12
2pwd,-107.973,0.111673,-5.709,-13,4.4
1lbf,-179.879,0.0521983,-11.6401,-16,7.85
1a4r,-170.135,0.00933019,-11.8228,-13,6.66
2w26,-116.608,0.037341,-11.2982,-1,9.4
4fl2,-169.675,0.0346746,-14.6022,-6,3.66
1ec9,-126.926,0.127488,-6.82006,-15,3.1
3oyw,-92.3388,0.00230076,-5.23618,-10,4.11
1r6n,-69.0475,0.0191143,-6.52387,-1,7.4
4h3f,-179.068,0.0129648,-15.5198,-6,9
3th9,-151.965,0.06349,-16.46,3,7.7
1tng,-54.7657,0.00199723,-4.67857,-2,2.93
3nht,-107.545,0.0371124,-11.5916,2,7.01
3drf,-256.991,0.00573333,-20.9048,-12,7
1cgl,-174.891,0.00316153,-11.8923,-14,6.87
1g2k,-246.46,0.0281059,-21.8741,-7,7.96
1k6t,-243.746,0.0339414,-21.6085,-7,7.62
3fuz,-104.767,0.0117769,-5.68847,-12,6.54
3f8e,-26.642,0.595036,-4.85924,4,7.23
1k27,-139.333,0.000903665,-11.5342,-6,9
2vyt,-21.2458,0.00989895,-2.13448,-0,2.74
2ovy,-122.154,0.0147652,-11.8302,-1,8.4
2wyf,-110.482,0.0501534,-4.29837,-17,4.43
2q8z,-193.044,0.0397893,-11.3442,-20,5.68
3gm0,-75.5016,0.00740582,-7.95757,1,7.77
4ag8,-164.373,0.0250029,-14.4623,-5,8.96
4ap7,-141.79,0.0129134,-13.3919,-2,7.96
3k00,-299.853,0.398727,-22.784,-19,5.77
2buv,-87.6362,0.0565479,-5.62017,-8,4
3iof,-67.3247,0.11078,-6.84325,-0,5.22
3d7k,-229.191,0.0935671,-19.0127,-10,4.6
1mue,-121.185,0.0166648,-11.7351,-1,8.64
2vvp,-157.787,0.0790434,-6.65772,-23,3.4
2ez7,-40.8273,0.0165313,-3.29926,-2,4.36
1mu8,-139.169,0.00285381,-13.5197,-1,9
1kdk,-127.904,0.0112611,-11.6017,-3,9.05
1g30,-133.798,0.160069,-13.9399,1,6.85
3hll,-154.103,0.0205919,-13.8309,-4,8.24
3gk1,-52.2025,0.0225633,-6.04281,2,4.1
2rin,-53.7065,0.187312,-5.95796,1,4
1mrn,-248.417,0.0189297,-20.8606,-10,4.52
1uj5,-114.278,0.0379327,-6.66569,-12,3.05
3g0e,-106.207,0.0041976,-10.6249,-0,7.7
1b6h,-177.396,0.0107952,-14.5504,-8,7.82
1gnn,-182.241,0.259304,-14.8834,-9,5.68
3fhb,-57.2679,0.0135746,-5.74037,-0,5.7
3okv,-119.335,0.019448,-8.35291,-9,6.23
2gzl,-236.299,0.0381632,-19.2681,-11,4.82
1pot,-72.5236,0.0232395,-5.67559,-4,5.49
3qx8,-84.5699,0.145457,-8.20244,-1,2.86
1i9l,-99.477,0.0476819,-5.99538,-10,8.48
2uwl,-113.7,0.0190939,-10.9891,-1,8.4
3ccz,-177.548,0.0231698,-14.178,-9,7.29
3tcg,-149.192,0.0159825,-11.7352,-8,5.87
3bl1,-155.711,0.0285825,-9.59966,-15,5.6
1k1n,-78.4394,0.0245764,-7.86852,-0,6.82
3n4b,-110.909,0.00238896,-7.09334,-10,7.02
3gba,-161.052,0.0125514,-11.3177,-12,9.07
2xjg,-107.96,0.0120214,-10.0081,-2,7.82
3oyq,-102.978,0.0275717,-6.72541,-9,7.99
5er2,-252.538,0.127012,-23.3809,-5,6.57
3bl0,-95.7103,0.0293717,-5.2004,-11,6.92
2cer,-135.372,0.0444824,-10.3817,-8,9.22
1q84,-257.158,0.0567326,-22.5725,-8,11.05
2y82,-123.639,0.0490709,-12.813,1,8.4
3juk,-219.831,0.0411312,-16.4243,-14,4.89
3fvk,-136.469,0.00856104,-9.6555,-10,8.82
3r17,-107.802,0.00246751,-7.18263,-9,6.41
3evd,-104.567,0.0629333,-8.1196,-6,6.91
2qwd,-147.293,0.065148,-8.79446,-15,4.85
2wjg,-156.374,0.0402128,-9.27765,-16,7.1
2y7z,-119.934,0.0386555,-12.432,1,8.7
2nsj,-174.36,0.0503934,-10.6864,-17,4.79
1lgt,-116.297,0.0271277,-8.4568,-8,6.1
4agl,-43.0258,0.0122102,-4.71479,1,3.65
2ylc,-94.943,0.0154283,-6.70973,-7,7.89
2jke,-90.2041,0.0051358,-6.22555,-7,4.23
2ha3,-33.5204,0.00566243,-3.7577,1,3.03
3ebi,-191.613,0.0432286,-12.4045,-17,7.1
3f7i,-96.0013,0.0157031,-8.41583,-3,7.34
4gg7,-135.422,0.0411115,-13.5833,-0,8.2
3neo,-108.515,0.0520875,-11.3036,1,5.92
2vo4,-37.9283,0.00576741,-4.1986,1,4.94
1v2r,-97.0231,0.0132322,-7.71554,-5,3.55
1b51,-165.579,0.00518837,-14.1631,-6,7.37
1cps,-146.678,0.0498131,-7.91758,-17,6.66
4de0,-121.282,0.00950686,-10.9377,-3,5.89
1uz8,-133.058,0.0124977,-8.91826,-11,4.96
3n2u,-128.996,0.068622,-8.16827,-12,7.84
4ago,-71.2561,0.0139858,-7.9396,2,4.81
3el9,-222.197,0.00788588,-20.6276,-4,8.4
1uvt,-119.619,0.0164687,-13.5783,4,7.64
1fcy,-171.602,0.0386841,-16.3989,-2,8.52
1fh8,-123.262,0.00959325,-8.33577,-10,6.89
2i4j,-150.894,0.279756,-15.7692,1,6.16
1ftm,-123.432,0.0026885,-7.54589,-12,7.61
1elc,-87.183,0.320039,-13.0383,10,6.66
1bzy,-194.937,0.0390048,-12.7327,-17,8.34
1ugx,-96.8648,0.00312027,-6.4896,-8,5.91
2zdm,-102.562,0.0526476,-9.10889,-3,6.41
2qwe,-169.217,0.0359721,-10.9577,-15,7.48
1fm9,-224.704,0.0966923,-21.3671,-3,9
2xog,-120.023,0.00215158,-9.20445,-7,3.43
2j34,-138.442,0.0279586,-13.4722,-1,7.82
3i60,-155.576,0.0335278,-15.5911,-0,8.7
3iw5,-181.876,0.0758598,-17.0635,-3,6.08
2o4n,-231.021,0.039638,-20.3417,-7,7.82
1d6v,-130.51,0.084405,-11.5354,-4,6.17
2vjx,-94.9106,0.014388,-6.30545,-8,4.96
1nw7,-148.407,0.0106938,-11.6514,-8,5.09
1toj,-85.7388,0.0207203,-6.1946,-6,3.39
2py4,-241.306,0.0307845,-14.9613,-23,6.7
1b6j,-241.132,0.022116,-20.5353,-9,7.92
1pr5,-120.86,0.0242612,-10.5103,-4,3.92
3u7l,-183.302,0.0179134,-12.7481,-14,7.28
1xjd,-167.27,0.0464494,-16.3735,-1,9.48
4b6p,-178.802,0.0325557,-11.9127,-15,7.13
3oku,-118.967,0.100374,-7.59708,-11,6.36
1h5v,-183.783,0.0276423,-12.0059,-16,3.93
4gah,-190.64,0.0431736,-15.9072,-8,6.1
2aod,-256.074,0.0453751,-22.4528,-8,5.66
3lpl,-71.9377,0.00662035,-5.60039,-4,5.62
2v59,-128.766,0.00744103,-10.8841,-5,8.19
1k6c,-245.915,0.0163152,-20.6078,-10,7.48
1bnt,-122.857,0.00615363,-7.89183,-11,9.8
1ql7,-103.3,0.0320895,-10.3621,-0,5
1hvl,-257.589,0.0218571,-24.5808,-3,9.95
4dy6,-271.642,0.0460027,-21.2102,-15,4.4
3qgw,-125.397,0.0908779,-11.8305,-2,5.89
2f81,-207.476,0.1151,-18.0627,-7,10.52
2vnp,-120.248,0.0507667,-7.67554,-11,9.92
1f4e,-85.8245,0.00811825,-7.79057,-2,2.96
3b7r,-225.383,0.0187569,-13.7571,-22,7.7
1bv9,-295.384,0.0361133,-25.9745,-9,9.96
3e12,-193.057,0.00428528,-10.11,-23,5.99
2ydw,-123.204,0.0505891,-11.171,-3,7.34
2eum,-166.776,0.057067,-12.7347,-10,6.7
3m67,-149.259,0.00956812,-10.1355,-12,6.74
2wb5,-139.688,0.0808761,-8.84965,-13,9.13
1rpj,-130.102,0.056661,-6.26688,-17,6.48
1g32,-125.787,0.218811,-13.5975,2,6.11
1g3d,-92.2065,0.00276943,-6.42342,-7,5.55
1iih,-101.398,0.00143727,-5.7412,-11,2.89
3c79,-79.9883,0.045299,-8.84412,2,7.2
4asd,-186.233,0.0106851,-17.834,-2,9.28
1i00,-85.1821,0.0335247,-7.75174,-2,6.34
2zdl,-105.758,0.0225218,-9.39835,-3,6.4
1xff,-130.729,0.00740237,-5.08028,-20,4.82
3djk,-206.122,0.0208895,-19.4331,-3,10.59
1kuk,-152.23,0.0215931,-12.0445,-8,3.91
2fle,-260.646,0.0365507,-25.3012,-2,7.85
3qlm,-64.8967,0.0188913,-6.90857,1,6.37
1y6q,-148.597,0.011597,-11.2713,-9,11.7
2rke,-76.1484,0.00440347,-4.41924,-8,4.08
3p17,-114.88,0.00377433,-11.4918,-0,4.48
2yk1,-72.4778,0.010054,-6.85783,-1,8.13
3gx0,-181.105,0.0264258,-13.7369,-11,3.48
1o38,-118.78,0.0545,-9.93247,-5,6.82
3k5x,-167.227,0.00472617,-8.32742,-21,6.41
1pgp,-130.336,0.0223486,-8.65593,-11,5.7
2vh6,-128.791,0.0372894,-12.5164,-1,9.7
3s73,-109.722,0.00155192,-6.5737,-11,8.7
2a8g,-101.047,0.318351,-9.22304,-3,3.69
3n3g,-32.4156,0.0695471,-4.91111,4,7.24
3p4v,-64.1932,0.00627805,-5.6256,-2,5.1
3ivx,-168.428,0.12727,-13.37,-9,5.74
3m36,-155.591,0.0101573,-15.5693,-0,9.82
3f19,-118.749,0.0172471,-7.8921,-10,7.19
6cpa,-232.045,0.114401,-13.3189,-25,11.52
2ra0,-148.969,0.0275678,-15.3244,1,7.8
1lpz,-139.39,0.0391239,-13.5782,-1,7.6
3b2q,-143.293,0.281483,-14.2108,-1,4.55
3bkl,-241.824,0.0791588,-18.2616,-15,6.17
4tmk,-289.953,0.0909526,-21.8863,-18,7.7
1m0o,-184.488,0.0542792,-11.303,-18,2.31
1b5h,-158.807,0.0101565,-13.4909,-6,6.01
1jeu,-198.132,0.0018007,-15.415,-11,6.82
3k4q,-199.451,0.0264925,-10.7716,-23,5.34
2aac,-103.387,0.0101474,-5.94889,-11,2.22
3cct,-213.209,0.0100174,-17.7309,-9,7.56
2xb7,-159.212,0.00453388,-14.7258,-3,9.19
3k97,-112.17,0.011613,-10.4286,-2,8
3gi5,-211.421,0.0335182,-19.5756,-4,11.22
1moq,-128.816,0.00542477,-7.68707,-13,3.46
1xt8,-80.2569,0.00739639,-4.03309,-10,6.85
2avq,-266.095,0.011661,-22.6212,-10,4.39
2d0k,-144.756,0.00278647,-11.6784,-7,5.02
3b66,-155.428,0.0303363,-15.1731,-1,8.6
2w67,-101.235,0.0181253,-6.94162,-8,4.96
2e1w,-145.042,0.0409892,-11.7452,-7,7.96
3nyx,-161.536,0.0422416,-13.7958,-6,7.49
1gjc,-119.481,0.0551612,-10.4033,-4,6.35
3aid,-178.471,0.0313159,-16.6784,-3,6.86
1v2u,-55.3163,0.00129544,-5.53292,-0,3.37
3h30,-68.0531,0.0212136,-6.02652,-2,4.53
1f0s,-105.265,0.0224168,-9.74896,-2,7.74
3uzj,-58.9522,0.0225364,-5.11776,-2,5.55
3s72,-102.714,0.00380975,-6.27525,-10,6.4
2pov,-130.107,0.00741944,-7.41817,-14,7.12
2tmn,-135.764,0.0245538,-6.40092,-18,5.89
3l4v,-113.685,0.0485769,-7.4171,-10,6.72
3ggu,-204.789,0.0692125,-18.1481,-6,9.77
3kku,-61.6261,0.0339248,-5.79653,-1,5.7
1ado,-66.7351,0.00623797,-4.27975,-6,6
1ciz,-216.354,0.0610773,-16.8965,-12,7.44
1ela,-110.936,0.00845787,-11.9021,2,6.36
2xht,-112.016,0.100463,-9.70202,-4,5.96
1o2n,-98.8005,0.0570036,-9.93706,-0,6.09
4fm7,-145.324,0.00171507,-13.7341,-2,7.24
3k8o,-141.58,0.0154025,-10.5734,-9,11.07
2hf8,-226.159,0.00961635,-15.8255,-17,5.47
1ork,-193.437,0.0249209,-17.7686,-4,8.81
2xxr,-108.284,0.0031349,-6.03158,-12,6.55
4dmw,-185.371,0.026952,-11.364,-18,4.94
3zqe,-63.1703,0.000174653,-7.11721,2,4.23
3pwd,-90.6716,0.0499994,-9.51716,1,6.66
3eqr,-140.628,0.0338507,-15.2967,3,8.7
3ekv,-200.309,0.0289533,-17.2599,-7,9.41
2yi0,-131.553,0.00382919,-11.5591,-4,8.12
1qin,-220.726,0.038885,-14.9115,-18,8
1ecv,-135.592,0.0387354,-8.79793,-12,4.85
2vw1,-173.223,0.00952042,-10.1318,-18,3.52
3c88,-146.554,0.00167585,-8.25708,-16,6.8
1rnt,-131.543,0.0635446,-7.61785,-14,5.19
1pxp,-125.015,0.0202846,-12.5217,-0,6.66
1mrs,-142.347,0.0121718,-11.0469,-8,3.96
1ype,-148.114,0.0360493,-14.0475,-2,8.1
4ek9,-121.921,0.0820595,-11.4742,-2,4.42
1dif,-265.763,0.00797078,-25.3842,-3,10.66
1aj7,-126.759,0.0243132,-8.70021,-10,3.87
3q6w,-154.654,0.0207134,-15.0861,-1,7.57
1yvm,-77.62,0.0190857,-7.78108,-0,6.4
2amt,-215.255,0.0126474,-17.1382,-11,4.44
1lkl,-136.499,0.00550099,-6.85543,-17,5.81
2bet,-152.527,0.000906887,-7.25356,-20,2.77
1qf2,-151.23,0.0213123,-10.7443,-11,5.92
2w7y,-191.199,0.0386371,-15.9585,-8,6.08
1y20,-86.8126,0.0330155,-4.31428,-11,5.32
3jrx,-180.089,0.00362919,-16.8125,-3,9
3k8c,-142.981,0.000599231,-7.49871,-17,2.92
1w5w,-290.443,0.0454412,-24.6897,-11,8.8
3k2f,-143.801,0.0278931,-10.408,-10,7.2
1a94,-233.198,0.0509581,-21.3708,-5,7.85
3su4,-120.631,0.0410998,-10.1042,-5,6.26
2xc0,-160.636,0.0266174,-16.4902,1,6.72
1b4z,-212.432,0.0107722,-14.854,-16,5.23
1ndy,-112.538,0.0641106,-11.3179,-0,6.17
2e2r,-101.764,0.00775977,-9.38417,-2,8.26
3rz8,-105.624,0.00484016,-6.96719,-9,8.17
3ewj,-183.719,0.0463437,-12.0183,-16,6.84
4ad2,-117.88,0.0188847,-9.80686,-5,6.2
1j17,-122.387,0.0474175,-12.2861,-0,5.22
2v58,-105.371,0.00981523,-9.74692,-2,9.09
1os5,-97.1276,0.0392415,-9.352,-1,6.85
3b7j,-55.6404,0.0275852,-5.59163,-0,5.17
4asj,-139.162,0.021803,-12.738,-3,7.55
1ols,-204.917,0.0454713,-12.9372,-19,5.82
3mam,-32.0212,0.020182,-4.0223,2,4.12
3fjg,-95.1248,0.0142123,-5.52669,-10,3.73
1fkg,-133.302,0.0181635,-12.1483,-3,8
1s63,-85.3491,0.00397739,-9.33889,2,9.05
3std,-176.516,0.0113903,-15.6629,-5,11.11
1r1j,-158.306,0.465835,-11.0964,-13,8.64
2y9g,-47.7617,0.0212996,-2.79747,-5,3.77
1m48,-122.301,0.0358387,-9.86595,-6,5.09
2vwo,-134.768,0.0111964,-13.488,-0,7.51
1xh4,-219.781,0.047132,-18.8252,-8,7.47
3ta0,-205.566,0.0239312,-16.5806,-10,3.47
3fh7,-187.373,0.141904,-15.2792,-9,7.6
2vhj,-151.399,0.223819,-12.5637,-7,3.9
1f0t,-91.079,0.0267708,-7.93467,-3,6
1avn,-24.462,0.00145418,-0.847657,-4,3.9
1li3,-55.5682,0.0058088,-4.76263,-2,4.25
2j7b,-104.17,0.0299284,-6.84694,-9,6.62
5er1,-125.323,0.0560936,-11.3884,-3,6.02
2y5g,-140.455,0.00893095,-14.0545,-0,6.84
3o5n,-126.488,0.148536,-10.7974,-5,4.76
3o5x,-69.4268,0.0254393,-4.96812,-5,5.28
3pck,-89.906,0.0497939,-5.84039,-8,6.7
3fzy,-265.003,0.0212518,-14.1216,-31,6.74
3bxh,-134.14,0.099554,-7.91359,-14,4.03
2xmy,-140.092,0.235188,-13.0444,-3,9.96
3buf,-41.5511,0.005313,-4.56042,1,3.1
2q6f,-213.598,0.331058,-18.8909,-7,5.44
1bwb,-299.344,0.028711,-26.3631,-9,8.42
2drc,-176.837,0.00479895,-13.2885,-11,9.89
2zc9,-128.547,0.0107742,-12.4655,-1,6.74
3dsz,-183.45,0.00728168,-16.7523,-4,7.77
2v8w,-103.3,0.0186152,-7.14861,-8,6.82
1oau,-90.0165,0.0724789,-9.07413,-0,7.7
2eg8,-117.528,0.0042128,-6.15702,-14,4.5
2il2,-243.176,0.0633339,-20.7809,-9,7.1
2pk6,-244.403,0.0892368,-22.5295,-5,10.89
1qbt,-282.875,0.0436017,-25.1311,-8,10.62
3m8t,-113.011,0.0340512,-4.13518,-18,4
2hjb,-56.6982,0.0684553,-5.73828,-0,4.39
3c2u,-138.195,0.0185439,-10.238,-9,2.9
2fxv,-174.989,0.0125938,-12.3115,-13,5.35
3mhw,-45.3366,0.0191212,-5.35278,2,2.3
2izl,-109.626,0.00365255,-8.56623,-6,6
4exs,-87.4285,0.00469952,-5.54755,-8,4.41
3t83,-157.485,0.0238535,-11.7724,-10,6.98
1usk,-81.9447,0.0668682,-5.46134,-7,6.4
1pb9,-73.3004,0.0125341,-4.14258,-8,3.62
1ucn,-150.966,0.0257679,-12.3224,-7,5.22
3dp4,-112.516,0.00901626,-7.66065,-9,7.37
1upf,-50.2185,0.000216073,-5.02207,-0,4.6
2qbs,-151.53,0.0014261,-11.5544,-9,6.68
2fqy,-118.223,0.0339987,-10.2563,-4,6.57
2vqt,-141.228,0.0313187,-8.15416,-15,6
2zfs,-93.8301,0.0263043,-9.40932,-0,6.54
1bgq,-112.255,0.0479166,-9.27342,-5,8.57
1nl9,-167.607,0.00878427,-11.1695,-14,5.96
2v88,-144.779,0.0209806,-13.2989,-3,4.09
2xj2,-141.335,0.00603374,-13.3396,-2,7.18
1o2j,-93.6124,0.115335,-9.07658,-1,6.92
1v2j,-54.9167,0.00098997,-5.49266,-0,3.25
2j7g,-132.23,0.0849205,-8.5079,-12,7
4dkq,-81.7247,0.00483058,-9.3773,3,6.6
1qf0,-212.178,0.0211124,-15.2389,-15,7.38
2vvs,-129.917,0.015082,-9.00674,-10,7.34
3sbh,-108.609,0.00667578,-7.26757,-9,7.28
3r0y,-52.2488,0.0911468,-6.51603,3,4.84
2vmc,-69.8376,0.00574382,-2.98951,-10,2.94
2vxn,-116.367,0.0101567,-5.24681,-16,5
1pzi,-113.988,0.0576397,-8.65647,-7,4.22
3f78,-57.0433,0.0298171,-5.73415,-0,3.1
1d7j,-43.4366,0.00318186,-3.54684,-2,3.3
3gi4,-210.261,0.0480699,-19.4742,-4,10.8
1s89,-93.8842,0.00509193,-4.99351,-11,5.24
2j94,-138.472,0.0184324,-13.0656,-2,6.27
3ijh,-119.608,0.0384862,-7.59933,-11,4
3el4,-231.221,0.0136315,-21.1357,-5,7.17
3i7e,-197.286,0.0456419,-17.7743,-5,10.85
3b3x,-61.2702,0.122657,-4.24968,-5,3.6
2pnc,-64.6014,0.023258,-6.8834,1,3.33
3djq,-90.9392,0.00110333,-7.49502,-4,2.98
3ip6,-76.0474,0.0485579,-4.8533,-7,6.6
3dri,-64.6365,0.0210031,-5.28465,-3,4.42
1lee,-190.695,0.0463903,-18.3159,-2,7.74
3uw4,-104.751,0.0113526,-9.28647,-3,7.77
2oi0,-118.306,0.0148098,-10.2455,-4,7.55
3dc3,-108.465,0.00352135,-5.65,-13,8.31
1qbn,-110.29,0.000751456,-9.82975,-3,5.85
2r1y,-102.358,0.00506547,-5.44089,-12,4.51
3zyf,-86.1592,0.00106638,-4.21699,-11,4.85
3g2h,-146.702,0.0049883,-10.6752,-10,3.82
3gst,-185.759,0.0190063,-14.1949,-11,6.72
1rp7,-199.257,0.0141986,-15.5399,-11,8.52
1gi7,-77.4762,0.0127906,-7.36041,-1,4.51
1odi,-150.018,0.00895511,-10.2107,-12,4.21
3gtc,-66.5544,0.0137341,-6.26918,-1,2.35
1pxo,-100.067,0.0624904,-11.2692,3,8.7
1b1h,-185.859,0.0271169,-17.013,-4,7.03
2p4s,-139.925,0.0095232,-10.8021,-8,9.51
2g8r,-51.4936,0.0417951,-4.79115,-1,3.99
3kyq,-83.5364,0.00392364,-8.75757,1,4.22
4agm,-57.6182,0.0173869,-6.17921,1,3.98
3ocp,-136.901,0.00566364,-8.89575,-12,7.57
2p53,-134.736,0.028645,-7.5022,-15,7.46
1lf2,-176.04,0.0440976,-18.0481,1,7.52
1ndw,-113.692,0.0554775,-9.42466,-5,5.23
3h5b,-199.999,0.194714,-18.9946,-3,10
2r9x,-108.546,0.0164849,-9.27113,-4,4.85
3pb9,-62.6473,0.0273447,-5.89208,-1,6.58
3s0d,-67.7247,0.0110835,-5.98355,-2,7.05
3nes,-85.5392,0.0268432,-8.98077,1,5.62
2pvl,-115.036,0.00597451,-12.7096,3,7.62
2pym,-197.658,0.0324498,-19.3982,-1,6.82
1jgl,-107.091,0.0161195,-9.12523,-4,8.7
3lir,-142.159,0.00631154,-14.2222,-0,6.92
1nfw,-106.551,0.0200698,-10.2752,-1,8.96
1o0n,-114.986,0.00408719,-7.50272,-10,4.09
1hdq,-105.648,0.00105018,-6.96587,-9,5.82
3hv8,-222.581,0.0299887,-18.6881,-9,6.98
1b8n,-165.79,0.0121476,-10.9911,-14,10.52
2oag,-142.265,0.0247183,-12.2512,-5,8.47
3f16,-137.161,0.0154084,-8.93149,-12,8.23
3d4y,-137.142,0.0605418,-6.97477,-17,5.7
1uz4,-101.173,0.00640161,-5.72373,-11,3.4
2j7f,-136.4,0.0829577,-8.523,-13,6.35
1o36,-100.029,0.183633,-10.5866,1,5.96
3ip5,-70.846,0.0635948,-3.5482,-9,6.22
3bex,-106.076,0.00139984,-7.80902,-7,5.57
1olx,-225.824,0.0756463,-13.4581,-23,4.33
4h75,-172.121,0.0353679,-11.2475,-15,6.6
2h21,-147.668,0.0179304,-13.1848,-4,6.54
4ax9,-167.724,0.0301768,-15.6026,-3,9.57
2i6b,-125.121,0.0935001,-12.2056,-1,7.17
2d1n,-168.302,0.0431157,-13.2733,-9,8.15
3ao2,-73.7681,0.0161875,-7.793,1,3.77
2h15,-144.816,0.0689499,-8.55056,-15,5.67
3hk1,-111.04,0.0260472,-9.53008,-4,6.17
2rk8,-80.8018,0.0132239,-3.6934,-11,3.64
2e27,-128.933,0.0162718,-11.7096,-3,9.35
1n4k,-141.037,0.0020416,-7.70572,-16,10.05
3c2f,-115.832,0.0112065,-7.99444,-9,2
2ptz,-133.332,0.0164163,-5.34964,-20,7.82
3s71,-96.4818,0.00392251,-6.45211,-8,8.64
2rio,-171.452,0.0781583,-14.0234,-8,4.69
1xhy,-121.95,0.0981502,-7.89315,-11,6.18
4dkp,-79.8018,0.00918419,-9.18937,3,5.72
3kdc,-232.286,0.055077,-22.0837,-3,9.28
4f1l,-126.755,0.0142259,-9.88976,-7,5.12
2web,-238.571,0.0259679,-19.4831,-11,5.12
2i3h,-107.377,0.0227918,-9.9605,-2,7.4
3u10,-172.253,0.0150825,-12.0404,-13,5.44
2p7a,-56.7386,0.00915331,-4.88302,-2,6.1
3c8e,-117.146,0.00630731,-8.92092,-7,4.15
3kmx,-101.962,0.00210548,-8.99833,-3,4.82
3c8b,-143.048,0.000229561,-7.90503,-16,6.1
4hf4,-175.631,0.0163563,-16.3795,-3,8.62
1swr,-102.232,0.0437249,-8.26694,-5,6.92
1ypj,-144.804,0.0545992,-14.135,-1,7.02
3f7h,-110.458,0.0096274,-9.85539,-3,7.09
1g2l,-154.019,0.0359866,-14.2378,-3,7.24
2qrg,-165.028,0.00114352,-12.1039,-11,5.18
2xd9,-147.377,0.0275251,-9.56523,-13,6.46
4ei4,-112.719,0.0119167,-9.68379,-4,8.74
3bgs,-130.273,0.0172967,-10.2446,-7,9.42
2ate,-151.186,0.0141792,-10.3328,-12,7.07
3dxh,-85.9349,0.000349741,-7.79384,-2,3.19
2qd7,-220.672,0.0150668,-19.6822,-6,9.1
3d8y,-50.2986,0.00138994,-4.63125,-1,3.4
1ex8,-305.97,0.0560082,-20.653,-25,6.33
2ha5,-53.5562,0.000859369,-5.35648,-0,4.34
