name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
1k1j,-9.7786,-0.3796,-3.5802,-12.8773,4.0756,2.9830,7.55
1c87,-9.2999,-2.1944,-3.2099,-8.9269,4.1364,0.8949,4.2
2gvj,-9.1241,-0.1975,-0.5729,-13.2750,2.5349,2.3864,9.52
1afk,-8.7354,-4.4494,-3.7413,-9.6702,6.1425,2.9830,6.62
1kpm,-7.4674,-0.1499,-0.4461,-11.4299,0.6806,3.8779,5.8
1jcx,-6.1328,-3.8737,-5.3141,-10.4450,7.8322,5.6677,5.15
4std,-7.9172,-0.0608,-0.5487,-9.7781,1.2773,1.1932,10.33
1jao,-8.8214,-0.2642,-2.5041,-10.8013,2.3619,2.3864,5.92
1h0a,-7.1349,-4.5227,-5.4278,-6.6228,5.2622,4.1762,5.44
1yfz,-3.6048,-0.3036,-2.6240,-6.1626,3.6956,1.7898,4.35
1fq5,-16.0705,-0.5951,-3.7694,-19.5254,4.5381,3.2813,8.4
1mrw,-11.1259,-0.2948,-1.9289,-16.2252,4.3399,2.9830,9.7
1ksn,-10.8345,-0.4225,-2.1813,-16.2441,4.7322,3.2813,9.4
1fjs,-7.8232,-0.4723,-1.7861,-15.1193,5.9749,3.5796,9.96
1ur9,-11.1618,-0.7921,-4.8766,-15.2402,5.5708,4.1762,5.77
2fqo,-5.0834,-1.7923,-2.9754,-9.1012,5.2059,3.5796,6.43
1e1x,-3.4300,0.3641,-1.5765,-7.7574,3.7500,1.7898,5.89
1jlr,-8.7634,-5.3517,-3.4046,-9.8419,6.5535,3.2813,3.33
1bxq,-8.5432,0.5378,-4.0138,-16.1190,5.0857,5.9660,7.38
1pb8,-8.0222,-3.1706,-4.2851,-5.4717,3.7120,1.1932,5.15
1x8r,-17.5619,-6.9108,-9.6348,-13.1280,8.8304,3.2813,6.12
1p19,-5.8106,-1.2706,-4.0847,-7.5913,4.7496,2.3864,4.11
1jqy,-6.1187,-0.7764,-3.1085,-10.6407,4.5290,3.8779,4.92
1fpc,-8.1768,-0.9902,-1.7959,-12.1341,3.7604,2.9830,7
2b4l,-5.1780,-0.9436,-1.4219,-5.8572,2.4481,0.5966,4.77
1i9m,-4.7742,-0.1709,-1.4904,-6.3047,1.9986,1.1932,8.48
1l83,-3.8128,0.0000,0.0000,-3.6211,-0.1917,0.0000,3.4
1nz7,-10.9755,-4.4890,-4.1749,-14.1327,5.8552,5.9660,7.12
1lbf,-9.4605,-3.3114,-4.7013,-11.3316,5.7076,4.1762,7.85
1a4r,-7.9779,-1.8744,-3.5245,-11.6692,6.4055,2.6847,6.66
1r6n,-7.6507,-0.3285,-1.0181,-10.4736,2.6781,1.4915,7.4
1tng,-5.9699,-1.6024,-1.5114,-5.0013,1.5486,0.5966,2.93
1cgl,-7.5446,-0.5725,-3.6312,-13.5847,4.5760,5.6677,6.87
1g2k,-13.0220,-0.6376,-2.8791,-17.8279,4.4447,3.8779,7.96
1mue,-8.0313,-0.1508,-1.4945,-12.7881,3.7175,2.6847,8.64
2ez7,-0.6664,-0.2229,-0.8425,-3.2694,2.4752,1.1932,4.36
1mu8,-7.9569,-0.1051,-1.3821,-12.9397,4.0836,2.3864,9
1kdk,-11.4486,-0.4202,-1.6212,-10.0191,0.3135,0.2983,9.05
1g30,-7.9303,-0.2634,-1.6796,-14.3623,4.4970,3.8779,6.85
1mrn,-6.9195,-1.2136,-2.6036,-18.4113,9.6413,5.6677,4.52
1uj5,-3.8797,-1.3270,-4.4748,-6.7360,5.0785,3.5796,3.05
1b6h,-12.8939,-5.2228,-5.0964,-14.3727,6.4286,5.3694,7.82
1gnn,-7.7026,-0.5315,-3.9145,-14.1825,4.9598,5.9660,5.68
2gzl,-5.6314,1.4260,-2.7279,-16.0915,6.9892,4.7728,4.82
1pot,-10.9711,-6.4263,-2.8526,-8.5570,4.1802,2.6847,5.49
1i9l,-4.9630,-0.1255,-1.2757,-6.2801,1.5251,1.1932,8.48
1k1n,-7.5184,-0.6989,-3.3553,-11.8463,4.5042,3.8779,6.82
5er2,-9.8773,-0.6135,-4.3593,-20.0456,6.1920,8.9490,6.57
1q84,-16.2359,-0.2529,-1.9602,-21.9995,3.8005,4.1762,11.05
1lgt,-5.3066,0.1411,-0.1234,-8.1543,1.9351,0.8949,6.1
1v2r,-5.8069,-0.3997,-3.0890,-9.3570,3.7576,3.2813,3.55
1b51,-10.9571,-5.0298,-4.5132,-13.6504,6.8668,5.3694,7.37
1cps,-6.1373,-1.1915,-2.8975,-7.2176,3.0812,2.0881,6.66
1uz8,-5.4944,-0.9072,-3.3286,-11.2753,5.2440,4.7728,4.96
1uvt,-9.4412,-0.1814,-1.2158,-12.7141,2.2837,2.3864,7.64
1fcy,-14.9068,-1.1585,-0.9119,-14.6102,0.8790,0.8949,8.52
1elc,-7.2874,-0.6053,-0.2710,-15.0446,4.4573,4.1762,6.66
1bzy,-12.3563,-2.6875,-5.9887,-13.4785,7.4120,2.3864,8.34
1ugx,-4.3128,-1.0624,-2.8477,-7.5379,3.5557,3.5796,5.91
1fm9,-14.2844,-0.7696,-0.9202,-18.8972,3.0212,3.2813,9
2j34,-9.5639,-0.1230,-0.4028,-13.3269,2.7973,1.4915,7.82
1d6v,-7.6124,0.0767,-0.5519,-11.4923,1.9687,2.3864,6.17
1nw7,-5.0670,-1.9748,-2.9502,-9.2868,5.8635,3.2813,5.09
1b6j,-14.6022,-1.0365,-5.6277,-18.1178,6.0036,4.1762,7.92
1xjd,-11.8681,-1.3528,-1.9092,-13.8840,3.4881,1.7898,9.48
2aod,-12.7741,-1.6480,-6.4295,-20.0212,6.3757,8.9490,5.66
1bnt,-6.8761,-0.1994,-1.7272,-8.0137,1.8710,1.1932,9.8
1hvl,-11.4192,-0.3294,-3.6014,-19.2285,5.4758,6.2643,9.95
2f81,-9.8840,-0.4570,-2.1582,-15.5604,4.1155,4.1762,10.52
1bv9,-15.8397,-0.4867,-4.4573,-20.8767,5.8047,4.1762,8.96
2eum,-1.7148,-1.2875,-2.8717,-12.2009,3.3098,11.3354,6.7
1rpj,-8.1282,-2.1416,-4.3635,-8.1166,4.7037,1.7898,6.48
1g32,-9.3739,-0.3019,-1.7032,-13.7560,4.2991,2.0881,6.11
1g3d,-4.8289,-0.1513,-2.5104,-7.6589,3.4035,2.0881,5.55
1iih,-5.2615,-1.7890,-3.2069,-6.2634,3.9097,2.0881,2.89
1i00,-2.5632,-1.0050,0.7155,-7.3059,2.3475,2.6847,6.34
1xff,-8.7272,-3.1525,-4.9668,-7.4332,4.7373,2.0881,4.82
1o38,-7.8586,-0.2000,-2.9071,-11.0305,4.4893,1.7898,6.82
1pgp,-2.8826,-1.3921,-3.0925,-7.3735,5.0976,3.8779,5.7
2a8g,-3.3704,0.1966,-1.5947,-7.9661,4.5024,1.4915,3.69
6cpa,-5.8509,-0.0783,-3.3774,-11.6525,5.3794,3.8779,11.52
1lpz,-11.0219,-0.3076,-1.7164,-15.3733,4.2873,2.0881,7.6
4tmk,-17.4307,-6.2418,-6.7513,-21.4726,11.3673,5.6677,7.7
1m0o,-9.4012,-2.0079,-4.5183,-12.5759,6.7179,2.9830,2.31
1b5h,-12.0375,-5.9467,-5.0323,-13.8733,7.4455,5.3694,6.01
1jeu,-12.0839,-4.7718,-5.6900,-14.5167,7.2270,5.6677,6.82
2aac,-6.1436,-0.4453,-2.9167,-6.7429,2.7680,1.1932,2.22
1moq,-5.8240,-1.7358,-4.4039,-8.1593,5.7903,2.6847,3.46
1xt8,-7.4088,-2.7394,-3.7828,-5.6081,3.5282,1.1932,6.85
2avq,-12.4449,-1.8155,-6.3531,-19.6952,6.4699,8.9490,4.39
1gjc,-5.7799,-0.2381,-0.2260,-10.6547,4.4440,0.8949,6.35
3aid,-7.4816,-0.6191,-1.2433,-12.2613,2.7643,3.8779,6.86
1v2u,-5.4565,-0.2689,-2.0426,-6.1450,2.4034,0.5966,3.37
1f0s,-8.7652,-0.1775,-0.9217,-12.4552,3.2976,1.4915,7.74
1igj,-6.6929,-0.0769,-0.0663,-10.2935,1.6557,2.0881,10
2tmn,-1.3939,1.9345,-1.7720,-6.1226,2.7764,1.7898,5.89
1ado,-2.1474,-0.6165,-1.5904,-4.9315,2.9029,2.0881,6
1ciz,-10.3985,1.3699,-1.0418,-16.1539,3.0409,2.3864,7.44
1o2n,-9.3103,-0.3444,-2.4194,-12.1266,4.6852,0.8949,6.09
2hf8,-12.1008,-2.0585,-6.6726,-16.1108,9.4598,3.2813,5.47
1ork,-8.7097,-1.3296,-1.9566,-13.2638,5.1556,2.6847,8.81
1qin,-10.3893,-1.7164,-3.8756,-12.8995,3.9260,4.1762,8
1ecv,-9.3851,-1.9402,-3.0341,-9.3421,4.0365,0.8949,4.85
1pxp,-6.5558,0.1579,-1.2274,-9.5645,2.8851,1.1932,6.66
1mrs,-6.0191,-0.3646,-2.5398,-11.2131,5.7121,2.3864,3.96
1dif,-12.8103,-0.6212,-3.8820,-20.2755,5.7041,6.2643,10.66
1aj7,-6.6744,-1.7218,-1.3663,-9.6284,3.3574,2.6847,3.87
1yvm,-4.8541,-0.0374,-0.2722,-5.8405,0.9976,0.2983,6.4
2amt,-3.5613,2.4517,-3.2831,-14.4310,7.2266,4.4745,4.44
1lkl,-7.0292,-3.2046,-3.9089,-11.5779,5.6962,5.9660,5.81
1qf2,-6.3164,0.3929,-1.5734,-9.6361,2.4121,2.0881,5.92
1y20,-8.2048,-3.0805,-3.5131,-5.4164,3.2086,0.5966,5.32
1w5w,-15.1925,-0.8174,-4.5141,-21.6989,6.7668,5.0711,8.8
1a94,-9.4235,-0.5796,-5.4784,-19.5409,7.5247,8.6507,7.85
1b4z,-11.8865,-4.8103,-5.3390,-14.6620,7.5554,5.3694,5.23
1os5,-6.3862,-0.0505,-0.5086,-10.1502,1.3402,2.9830,6.85
1fkg,-7.2986,-0.1230,-0.8788,-10.0242,0.7444,2.9830,8
1s63,-5.1703,-0.5882,-0.9456,-6.9984,1.8704,1.4915,9.05
1r1j,-5.4576,0.2220,-1.9372,-10.2773,3.8502,2.6847,8.64
1m48,-9.5589,-1.5143,-2.3896,-11.1643,2.5263,2.9830,5.09
1f0t,-8.1150,-0.3975,-2.6179,-11.4284,3.9424,2.3864,6
1li3,-4.1113,-0.0262,-0.1919,-4.7443,0.5528,0.2983,4.25
2j7b,-8.7427,-1.3385,-4.4241,-8.1953,3.7237,1.4915,6.62
3pck,-1.9880,-0.6808,1.5253,-6.0027,2.5736,0.5966,6.7
1bwb,-18.9669,-1.4601,-5.2648,-23.0585,6.6403,4.1762,8.42
2il2,-15.2132,-2.7840,-3.2439,-18.2415,5.1784,3.8779,7.1
1qbt,-19.4740,-1.0009,-5.4220,-24.0978,6.8705,4.1762,10.62
2izl,-9.1205,-1.4061,-3.6524,-9.3684,3.5167,1.7898,6
1ucn,-5.4480,-1.7906,-2.6103,-9.1045,5.3727,2.6847,5.22
1upf,-3.0131,-0.0083,-0.9373,-3.8134,1.7459,0.0000,4.6
2fqy,-8.3047,-1.5679,-3.4309,-11.0509,5.9552,1.7898,6.57
1bgq,-7.3031,-0.5599,-0.9627,-8.8692,2.4921,0.5966,8.57
1nl9,-11.0086,-3.4808,-4.0650,-11.6483,4.6059,3.5796,5.96
1v2j,-5.5131,-0.2523,-1.9621,-6.3204,2.4251,0.5966,3.25
2j7g,-7.5833,-0.6241,-4.4271,-9.7167,5.0964,2.0881,7
1qf0,-8.8569,0.6968,-2.8038,-14.0992,3.7696,3.5796,7.38
1pzi,-5.3070,-1.2979,-3.2321,-7.3456,3.5855,2.9830,4.22
1lee,-9.0961,-0.3395,-1.6073,-14.9355,3.3117,4.4745,7.74
1qbn,-7.5910,-0.4764,-2.5663,-12.0909,4.5597,2.9830,5.85
3gst,-15.3076,-4.3918,-5.8625,-13.6476,4.7165,3.8779,6.72
1rp7,-9.1341,-0.1651,-4.1875,-13.9245,6.7565,2.3864,8.52
1gi7,-6.3270,-0.1808,-2.1835,-8.5934,4.0342,0.5966,4.51
1b1h,-14.6934,-5.0887,-5.2282,-16.9984,6.9542,5.6677,7.03
1lf2,-8.9430,-0.4074,-1.8175,-14.5638,3.3712,4.4745,7.52
1jgl,-10.7732,-0.3004,-1.6143,-10.3129,0.8578,0.5966,8.7
1nfw,-10.0308,-0.1974,-0.4611,-13.6565,2.7926,1.4915,8.96
1o0n,-4.6613,-1.0952,-2.5666,-7.0254,3.6395,2.3864,4.09
1b8n,-8.8638,-1.7643,-3.9674,-10.7640,5.8421,1.7898,10.52
1uz4,-6.6649,-0.6868,-3.5714,-6.7668,3.1670,1.1932,3.4
2j7f,-6.5974,-0.6013,-3.6346,-9.4308,5.2795,1.7898,6.35
1o36,-7.9576,-0.4396,-3.6290,-11.5879,5.3124,2.3864,5.96
1olx,-9.5619,-1.2362,-3.2963,-14.5260,6.8119,2.6847,4.33
2d1n,-9.4108,-1.6651,-2.8611,-14.8889,4.0383,5.9660,8.15
1n4k,-8.2739,-5.1827,-5.4302,-6.9199,5.0827,4.1762,10.05
1xhy,-9.9819,-2.9538,-4.1498,-8.6071,3.9390,1.7898,6.18
2i3h,-9.5928,-2.5329,-2.3618,-11.6305,3.9494,2.9830,7.4
1swr,-10.6832,-2.3494,-3.6472,-9.2454,3.0674,1.4915,6.92
1g2l,-9.3170,-0.3766,-1.9212,-15.6330,4.7359,3.8779,7.24
1ex8,-13.6181,-3.4012,-7.9512,-18.7983,12.0581,4.4745,6.33
2hb3,-9.8704,-0.3064,-1.7174,-15.6717,3.3507,4.4745,11.35
1wdn,-9.8568,-3.1071,-5.0369,-7.2275,4.0232,1.4915,6.3
1qji,-6.6229,-0.6273,-1.8276,-14.4090,3.9768,6.2643,4.85
1x8j,-7.0101,-0.0732,-0.0060,-6.7012,-0.5280,0.2983,6.96
1ch8,-12.3974,-3.9657,-5.0490,-14.3304,8.8596,2.0881,7
1mtr,-13.0484,-2.2407,-2.9265,-15.9105,4.4497,3.5796,8.4
2j4i,-10.5590,-0.2215,-0.7913,-15.5218,2.9926,2.9830,9
1owe,-7.2599,-0.3324,-2.3848,-9.3156,3.5797,1.1932,6.2
1dud,-6.3230,-0.9054,-3.8666,-8.5517,4.0178,2.9830,4.82
2f6t,-10.7568,-1.9980,-3.5620,-10.0495,3.3613,1.4915,4.62
2olb,-14.4584,-6.7472,-5.8057,-15.9886,7.8187,6.2643,5.54
1bn4,-5.1450,-0.1583,-0.9406,-7.6143,1.4801,2.0881,9.31
1egh,-4.9368,-0.3085,-4.0229,-6.1210,4.0241,1.4915,5.7
1bq4,-9.9413,-8.7844,-2.0784,-6.6536,5.7853,1.7898,5.22
1ogg,-7.9561,-0.5802,-3.3975,-14.1097,5.3585,4.7728,5.19
1gz4,-6.4552,-0.8138,-3.1380,-13.0473,7.5608,2.9830,3.7
1lnm,-10.3815,0.0091,-0.5841,-11.8376,1.1362,0.8949,8.7
2j7d,-8.4386,-1.1246,-4.6972,-9.9927,4.9894,2.3864,7.13
1ppk,-6.6096,0.7173,-3.4776,-12.9586,4.0382,5.0711,7.66
1ecq,-3.4171,-0.2111,-3.5835,-7.7706,5.7617,2.3864,3
2bys,-12.4838,-0.9032,-0.8369,-14.9191,2.0873,2.0881,9.52
1b5i,-12.1508,-5.2661,-5.0970,-14.5218,7.3646,5.3694,7.05
1mh5,-8.7855,-1.5358,-1.6959,-13.3219,3.2936,4.4745,9.21
1fkf,-11.0844,-0.2917,-2.1047,-14.2692,2.5983,2.9830,9.4
1zoh,-7.3139,0.1019,-0.0009,-8.5157,1.1008,0.0000,7
1g36,-8.4012,-0.3168,-2.2002,-12.0098,4.0375,2.0881,7.17
2a4m,-1.6981,0.1815,-0.4930,-5.0962,2.5164,1.1932,4.52
1m7d,-6.8629,-0.7496,-3.3217,-11.9398,5.2704,3.8779,6.23
1x38,-9.7652,-1.4527,-3.9394,-10.9729,4.8100,1.7898,8.77
1c5t,-5.8748,-0.2294,-2.1029,-7.2545,3.1154,0.5966,4.1
1a9m,-8.5167,-0.0814,-3.4660,-16.1995,5.2642,5.9660,6.92
1bai,-8.1786,-0.2363,-4.9006,-18.5824,6.8900,8.6507,7.7
1m5w,1.2927,-0.4784,1.1021,-6.2699,4.2542,2.6847,4.27
1z71,-10.6245,-0.1417,-1.5510,-15.2193,3.6027,2.6847,9.18
2ces,-8.1966,-1.2260,-4.2840,-8.4412,4.2631,1.4915,7.25
1hos,-8.9247,0.7076,-3.3876,-16.7205,4.2115,6.2643,8.55
1c5y,-6.3696,-0.2688,-2.3059,-7.6614,3.2699,0.5966,4.2
1fzo,-15.5936,-3.2893,-5.5626,-21.1278,6.9285,7.4575,7.89
1sr7,-14.1582,-0.1932,-1.0072,-15.5998,0.8523,1.7898,10.1
1fzq,-12.5096,-4.4145,-5.3563,-11.9681,6.8428,2.3864,7.62
1utl,-4.2296,-1.3200,-0.7587,-5.2165,1.8725,1.1932,2.47
1ik4,-6.7252,-1.6950,-4.2907,-6.6410,4.1117,1.7898,7.41
1tcw,-5.5213,-0.0236,-1.7413,-11.4646,3.2337,4.4745,6.02
1e2l,-7.3016,-0.3883,-1.9805,-9.0908,2.9648,1.1932,4.29
1nfx,-10.0503,-0.1756,-0.4526,-14.6398,3.1296,2.0881,8.52
1a4w,-6.3544,-0.9039,-2.3806,-11.4045,4.4567,3.8779,5.92
1g48,-4.9454,-0.1205,-1.3786,-6.5645,1.6267,1.4915,8.41
1bp0,-6.9872,-1.2105,-4.3938,-7.9806,4.5097,2.0881,5.4
2iko,-10.1713,-2.7469,-2.5417,-10.5475,3.8749,1.7898,5.45
2bt9,-6.1903,-0.8016,-3.1590,-5.9592,2.5363,1.1932,6.19
1pdz,-1.4624,0.2537,-2.2161,-4.0368,3.0452,1.4915,3.7
2evl,-6.0432,-0.9691,-2.9431,-15.2833,1.5185,11.6337,6.7
1z4o,-6.5292,-1.3455,-3.8308,-9.8180,5.7805,2.6847,4.52
1o3i,-8.1864,-0.3488,-3.0320,-9.9341,3.9353,1.1932,7.3
1pme,-6.2121,0.0590,-0.0791,-9.5988,2.2136,1.1932,9.4
2h4n,-3.9108,-0.0341,-1.4550,-5.3366,2.0200,0.8949,8.7
1laf,-10.4034,-3.8171,-4.8992,-8.8728,5.3960,1.7898,7.85
1hvr,-14.7418,-0.3970,-2.4546,-18.6357,3.7626,2.9830,9.51
1ghw,-4.9498,-0.3544,-1.2397,-8.3708,4.1201,0.8949,4.2
1hmt,-5.3932,-1.3307,-1.3385,-8.0523,0.5555,4.7728,5.79
1ndv,-10.3903,-3.7077,-1.5940,-10.1994,3.9176,1.1932,5.92
1ajv,-13.5815,-0.6602,-2.7468,-17.8556,4.1015,3.5796,7.72
1b6k,-13.9762,-2.3865,-4.0962,-16.6256,4.9560,4.1762,8.74
1koj,-5.6159,-1.1542,-4.7904,-8.7878,5.5370,3.5796,6.7
1lah,-9.5870,-4.1663,-4.6020,-6.6922,4.0836,1.7898,7.52
1atl,-4.3178,1.1513,-0.9478,-10.3512,2.8469,2.9830,6.28
1sdt,-12.5330,-1.1234,-1.7591,-18.6522,4.8255,4.1762,9.27
1t32,-12.6465,-1.2563,-2.0406,-15.5322,3.4979,2.6847,7.42
1f3e,-5.9886,-0.5282,-2.3793,-6.9967,3.3190,0.5966,6.7
1c88,-10.7857,-3.0314,-3.6875,-9.6044,4.6427,0.8949,5.29
1j4r,-7.6757,-0.2223,-1.5121,-12.9403,2.2261,4.7728,7.72
1b55,-7.7028,-7.1791,-1.6468,-10.4887,6.8390,4.7728,7.4
456c,-11.0556,-0.2618,-1.9581,-13.5590,2.6351,2.0881,9.77
1msn,-13.0780,-0.5794,-1.8621,-18.0517,4.1338,3.2813,9.09
1o2h,-1.4334,-0.4135,3.8029,-10.6988,4.0863,1.7898,7.17
1h2t,-13.3247,-3.1041,-7.0018,-18.6673,10.0791,5.3694,7.89
1oar,-9.6332,-1.6696,-0.5715,-10.9841,2.6970,0.8949,7.4
2ccb,-4.3722,-0.5238,-1.1601,-7.9468,2.5737,2.6847,7.45
1yc4,-6.1136,-0.3499,-1.4543,-9.2671,3.7645,1.1932,6.55
1pzo,-3.8213,0.2165,-0.3448,-7.1763,1.9918,1.4915,3.32
2mas,-7.8438,-1.8770,-2.9489,-9.3425,4.5348,1.7898,7.52
1ai4,-4.7286,-0.9231,-1.1195,-6.2469,2.3677,1.1932,2.5
1sdu,-12.1483,-1.2198,-2.0355,-17.9208,4.8517,4.1762,10.07
1bhx,-10.3473,-1.3208,-3.2151,-12.7760,4.2798,2.6847,6.84
1v2w,-5.5954,-0.3980,-3.0124,-9.0094,3.5432,3.2813,4.01
2j7e,-8.4277,-1.2997,-4.1163,-10.2284,4.8304,2.3864,7.32
1lgw,-3.7448,-0.0560,-0.5237,-4.3601,0.8968,0.2983,4
1tom,-10.5449,-1.6022,-2.7951,-11.4024,2.8683,2.3864,8.3
1f0u,-9.6927,-0.3766,-3.2165,-13.7313,4.0521,3.5796,7.16
1sh9,-9.0644,-0.4290,-2.3234,-16.2202,4.2404,5.6677,6.03
2b07,-10.7008,-3.2919,-2.4158,-12.1400,4.4623,2.6847,6.43
1ghv,-6.5777,-0.2319,-2.3717,-8.7335,4.1628,0.5966,4.35
1tkb,-7.3204,1.3621,-2.3777,-13.4313,4.7401,2.3864,8
2ypi,-2.9601,-0.4493,-2.2045,-5.3000,3.5022,1.4915,4.82
1hbv,-8.1409,-0.8758,-1.2352,-14.7033,4.1988,4.4745,6.37
1b52,-11.9622,-4.9419,-5.1898,-14.0421,6.8423,5.3694,7.12
1ui0,-6.3891,-0.3061,-2.9101,-5.4339,2.2609,0.0000,7.06
2cht,-8.0172,-1.7842,-2.4911,-7.9701,3.3333,0.8949,5.52
1m2p,-6.5746,-0.4839,-0.6671,-8.7479,2.4295,0.8949,6.11
1qkb,-13.9562,-5.3827,-5.7905,-14.3444,6.4903,5.0711,7.35
1h46,-5.8237,-0.1675,-0.8705,-9.4023,2.8269,1.7898,3.57
4er1,-11.2372,-0.4483,-2.1050,-19.6513,4.4048,6.5626,6.62
1bhf,-7.4530,-3.2532,-3.1282,-11.6416,4.6040,5.9660,4.38
1qbv,-8.9416,-0.3714,-2.3126,-12.1929,3.2507,2.6847,5.39
1h1d,-3.1381,0.0914,-0.7857,-7.6395,2.5110,2.6847,8.22
1w4q,-6.1536,-0.8951,-3.2519,-8.2606,4.1660,2.0881,5.26
1w5v,-14.5621,-0.7738,-3.5109,-21.7472,6.3988,5.0711,8.15
1t7d,-7.4342,-1.5318,-1.7488,-11.4509,3.7178,3.5796,6.03
1o2o,-7.4553,-0.3546,-2.7768,-10.9585,4.8448,1.7898,6.36
1v2n,-8.2380,-0.3062,-2.0536,-12.1290,3.8645,2.3864,5.9
1mq5,-12.9839,-0.8902,-0.9314,-17.2341,4.2820,1.7898,9
1pfu,-3.9524,-1.7209,-1.3518,-4.8940,1.9262,2.0881,2.72
1g4j,-4.6942,-0.1441,-1.5035,-6.4496,1.9114,1.4915,8.7
1n5r,-4.3440,-0.4475,-0.4777,-7.8379,1.7344,2.6847,5.66
2j75,-10.6048,-3.8603,-4.8602,-7.3260,3.9502,1.4915,6.65
1hi5,-4.1911,-3.0320,-1.7796,-7.1370,5.0728,2.6847,4.04
1gyy,-6.2576,-1.7978,-1.2993,-6.0735,2.0181,0.8949,3.64
1hvh,-8.5409,-0.6814,-2.2289,-14.4273,4.3222,4.4745,7.96
2i80,-6.8621,-0.1760,-0.4316,-9.2539,1.8063,1.1932,5.4
1sqo,-7.5413,-0.0979,-2.4771,-10.5676,4.4081,1.1932,7.46
2pcp,-9.7851,-0.5911,-0.5622,-10.2719,1.0435,0.5966,8.7
1txr,-8.6175,-2.7784,-2.1920,-9.9663,3.3361,2.9830,7.74
1sqt,-8.0263,-0.2474,-2.2120,-10.9188,3.8604,1.4915,6.2
2f35,-7.0195,-2.1012,-3.5855,-7.8344,4.4136,2.0881,5.4
1gjd,-9.1640,-0.2217,-2.6668,-12.3492,4.5822,1.4915,5.22
2euk,-8.5987,-1.0161,-3.6578,-18.3638,0.7173,13.7218,6.6
1i5r,-14.9376,-0.4119,-3.0869,-23.3609,6.5526,5.3694,8.52
1hii,-11.9696,-0.5117,-3.9581,-15.7331,3.4606,4.7728,7.28
7std,-8.3459,-0.0705,-0.2920,-9.6786,0.5021,1.1932,10.72
1vyg,-7.2909,-1.7696,-0.4661,-10.3908,1.1594,4.1762,8
1e3v,-3.1988,1.9437,-0.5696,-6.9583,0.5956,1.7898,4.34
966c,-9.2391,-0.3103,-2.1095,-11.5987,2.6914,2.0881,7.64
1gaf,-8.5154,-1.8143,-2.7573,-10.0028,3.3744,2.6847,8
1met,-12.6256,-0.5889,-3.3913,-16.5655,3.7439,4.1762,9.4
1v2t,-5.6750,-0.3696,-3.2452,-8.8608,3.5192,3.2813,4.71
1izh,-13.6884,-0.5368,-5.0134,-20.1838,5.7813,6.2643,7.7
2aj8,-9.6154,-2.6629,-1.1790,-10.2609,3.5925,0.8949,6.2
1sw2,-5.3577,-1.7913,-1.1112,-5.8206,2.7688,0.5966,7.22
1nwl,1.6983,-1.3658,0.6087,-4.4913,3.6654,3.2813,2.39
1sld,-7.5070,-0.2625,-1.8388,-12.2617,4.1713,2.6847,6.57
2qwf,-8.2953,-2.8482,-3.5338,-9.2926,5.5895,1.7898,5.67
2avo,-11.9225,-1.1387,-2.2477,-17.5318,4.8196,4.1762,8.85
1nh0,-11.8121,-0.5085,-4.3583,-20.1211,6.3149,6.8609,9.74
1gi4,-6.3366,-0.2689,-2.6458,-8.8264,3.9130,1.4915,7.19
2f7o,-8.2713,-3.2415,-3.3767,-6.9028,3.7582,1.4915,7.44
1hvk,-11.9957,-0.2656,-3.3054,-20.3860,5.6970,6.2643,10.96
1iiq,-14.9957,-2.9237,-4.9760,-19.5910,5.9323,6.5626,7.48
1x8t,-15.1643,-5.6921,-8.6576,-12.1762,8.0803,3.2813,7.8
1qbq,-5.0658,-0.8063,-0.9175,-8.4486,1.8253,3.2813,8.3
1dmp,-12.4192,-0.6265,-3.1763,-16.6760,4.4800,3.5796,9.55
2ihq,-10.0048,-0.1911,-0.7939,-11.4812,1.8648,0.5966,8.49
2cf9,-10.4510,-0.3743,-2.1934,-13.5351,3.5638,2.0881,7.82
1jev,-16.7250,-5.4207,-6.0049,-18.6689,8.0000,5.3694,6.89
1g53,-5.7027,-0.1319,-1.3680,-7.0762,1.6803,1.1932,9.04
1njc,-9.9506,-3.0440,-5.2698,-9.0511,5.6245,1.7898,5.55
1nm6,-12.0275,-0.4145,-1.4858,-14.6013,3.8775,0.5966,10.05
1xkk,-8.8214,-0.2700,-0.0666,-15.8498,4.0837,3.2813,8.52
1px4,-5.3686,-0.5199,-2.9433,-7.0752,3.0817,2.0881,3.23
1w5y,-14.3476,-0.7176,-4.2902,-21.0396,6.6288,5.0711,8.48
1tni,-5.4837,-1.4852,-1.1153,-6.4196,2.0449,1.4915,4
1c1v,-5.5256,-0.3231,-1.9358,-10.0155,4.6607,2.0881,7.64
1g45,-5.0471,-0.1400,-1.3926,-6.5545,1.5486,1.4915,8.64
1u1w,-6.0828,-0.1802,-2.7985,-7.7619,3.7628,0.8949,5.85
1b2h,-13.1839,-6.4266,-5.3361,-14.9984,7.6112,5.9660,4.54
1okl,-6.1081,-0.1250,-1.0848,-7.2448,1.4515,0.8949,6.03
1pzp,-4.7926,-0.0231,-0.0045,-7.2307,0.9741,1.4915,3.31
2avm,-13.0518,-2.0660,-6.4745,-19.8148,6.3545,8.9490,5.7
1sdv,-12.3086,-1.1692,-1.9286,-18.2507,4.8637,4.1762,8.74
1ws1,-8.4412,-0.4697,-2.9258,-11.5741,2.9488,3.5796,9.55
