Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
4jia,54.67267,82.80181,118.54651,144.62332,184.10559,228.39367,86.82351,194.63015,306.90487,119.99855,272.35297,435.49994,157.36730,351.08572,570.17939,880.25659,299.22574,605.22712,977.09409,1267.79768,1097.78138,458.15162,836.80265,1239.96558,1453.74360,1263.98710,828.45036,1219.34008,1537.97173,1650.69534,1493.87741,11.51900,4.45119,1.46691,0.38144,0.08156,0.00588,0.00000,0.00000,47.14316,36.42322,59.03391,84.08393,52.76849,-507.22969,-569.81966,0.96666,0.97407,1.22861,0.67666,0.73055,0.98289,0.52051,0.58444,0.81907,0.22170,0.94270,2.60308,0.22170,0.94270,2.58663,0.00000,0.00000,0.01645,-7.54983,-4.01479,-1.50931,24.26126,-63.23891,-0.16051,-0.03137,0.00000,0.00000,0.00000,1.55000,5.00000,0.50000,0.10000,0.60000,6.00000,1.00000,9.22
1nc1,79.23979,111.08333,148.87489,180.64959,217.15650,246.68669,123.61639,243.78094,363.45714,168.50202,342.02130,504.42191,217.26666,439.62527,645.30670,828.47512,391.72355,725.75397,1047.10621,1211.53027,976.44349,567.88213,956.40897,1298.65226,1408.43939,1157.95327,937.62776,1313.92238,1582.27550,1629.72552,1424.68224,28.97641,14.43125,6.80316,3.08186,1.29831,0.42494,0.09187,0.00820,8.41992,6.00115,12.26675,21.46175,143.21507,-563.11995,-687.56640,5.55097,6.42595,7.45896,4.14507,5.03562,6.14010,3.18852,4.02850,5.11675,0.00000,0.00119,1.23215,0.62835,2.00587,5.38529,1.31793,4.35138,10.63875,-36.33769,-22.16055,-8.61357,40.19820,-75.56985,0.63971,0.18440,0.00000,0.00000,0.00000,1.00000,3.00000,0.18000,0.07746,0.10000,4.00000,1.00000,6.12
3k5v,46.63996,85.51954,122.39796,148.73081,186.92034,261.93148,77.33301,198.84563,320.27981,111.09869,277.79267,457.54823,149.27145,357.75074,595.70780,871.22839,295.37176,616.43546,993.70548,1252.24096,1060.38752,458.45348,845.90059,1245.56018,1437.99248,1233.97179,828.77639,1218.71055,1531.21688,1634.66669,1471.52410,8.70834,3.08900,0.82419,0.15181,0.00450,0.00000,0.00000,0.00000,55.88112,39.60043,71.98634,111.93029,35.94656,-496.10607,-563.59557,0.00000,0.00000,0.33424,0.00000,0.00000,0.26739,0.00000,0.00000,0.22282,0.00000,0.00000,0.06519,0.00000,0.00000,0.06519,0.00000,0.02388,0.50769,-3.45216,-1.27506,-0.39751,22.15705,-60.94801,0.03155,0.00585,0.00000,0.00000,0.00000,1.35000,6.00000,0.72000,0.10954,0.70000,8.00000,1.00000,6.3
2wer,45.82613,79.68026,105.29432,140.29238,178.49242,229.36612,75.25227,180.59285,302.69337,108.05790,254.10821,425.24297,144.03896,328.98958,550.46192,822.64861,279.78580,572.01514,926.64226,1189.92928,1023.70962,431.59487,790.42433,1170.06539,1365.52916,1182.68403,781.25918,1148.90270,1447.30838,1551.01622,1401.61415,15.64491,7.18450,2.81825,0.94778,0.32798,0.07334,0.00322,0.00000,25.41637,18.66711,33.14242,53.38473,71.13167,-465.58340,-532.39687,1.72961,2.34641,3.13600,1.36749,1.89045,2.61331,1.05192,1.51236,2.17776,0.00000,0.16013,0.87326,0.00000,0.02293,0.42436,0.73822,2.50340,6.71573,-14.09006,-8.55931,-3.26051,18.88175,-70.00861,0.28705,0.06948,0.00000,0.00000,0.00000,1.25000,0.00000,0.00000,0.00000,0.55000,0.00000,1.00000,7.05
2wbg,82.88982,94.82425,101.49412,147.75323,176.20289,190.88928,124.41827,181.36625,291.27117,162.53756,264.49177,403.66657,201.17441,347.54031,519.35137,737.31457,338.37633,594.08795,875.77720,1086.40082,936.20600,482.65064,801.60270,1113.32621,1261.61233,1084.95063,805.58463,1136.37010,1388.63468,1458.66398,1302.90606,33.68523,16.58944,7.34819,2.92110,1.03340,0.28543,0.04457,0.00004,26.67913,18.92336,32.72997,44.42662,115.84112,-487.36107,-580.99004,7.58772,8.69739,10.88273,5.87243,6.99057,9.08021,4.52195,5.59652,7.57023,0.00000,0.00000,0.07550,1.21206,4.49715,11.12197,2.91532,8.95671,21.47354,-40.91372,-31.81034,-12.99333,30.34945,-68.93790,1.16579,0.28820,0.00000,0.00000,0.00000,1.10000,7.00000,0.98000,0.11832,0.35000,7.00000,1.00000,4.45
4w9i,60.64968,92.93807,147.84210,168.62433,204.92221,261.38909,98.82616,236.51254,345.18764,137.62606,323.46436,491.73747,182.39468,411.55765,637.72295,843.20505,348.62843,686.75988,1032.21156,1195.84567,930.51340,521.72439,913.11750,1267.26847,1375.25189,1112.40399,885.72642,1257.82684,1525.82822,1573.79420,1370.82029,18.73250,8.82926,3.85037,1.52053,0.57181,0.12849,0.00024,0.00000,36.67892,28.28301,47.18765,75.33235,84.67108,-535.79078,-640.34192,4.00000,4.00000,4.31605,3.10308,3.25257,3.65489,2.38698,2.60205,3.04574,0.00000,0.00990,0.35938,0.65383,1.79291,4.24230,1.85773,4.97609,9.93453,-22.27441,-16.43688,-6.69333,18.80144,-66.49042,0.30811,0.06698,0.00000,0.00000,0.00000,1.65000,5.00000,0.50000,0.10000,0.50000,8.00000,1.00000,5.96
1gpn,55.32417,79.72362,116.54975,144.32745,187.05695,206.83159,86.74362,190.57384,302.05639,119.64322,266.98859,422.00454,156.59054,344.34658,545.48112,762.03242,295.78091,584.15257,900.61823,1096.85229,904.76323,445.09730,788.73430,1123.11800,1262.78875,1060.73774,773.19134,1113.31882,1373.26751,1442.82861,1280.88616,15.19076,6.43310,2.28433,0.62635,0.13154,0.00775,0.00000,0.00000,47.12343,31.39401,62.99919,104.36452,35.92326,-475.49761,-548.13655,1.18392,1.36527,1.52395,0.82874,1.02395,1.21916,0.63749,0.81916,1.01597,0.04555,0.50897,1.72096,0.06534,0.91946,3.02214,0.47341,1.41146,2.84951,-9.29075,-4.71693,-1.68699,10.04194,-59.76712,-0.09018,-0.00839,0.00000,0.00000,0.00000,0.95000,0.00000,0.00000,0.00000,0.60000,0.00000,1.00000,6.48
3aru,51.99370,66.59532,73.94579,96.00424,105.73638,128.43107,80.33851,128.19368,180.40480,105.61284,181.80175,257.08720,131.49457,234.43480,338.82465,529.28815,221.72976,395.72070,595.73229,766.90909,670.83124,318.06320,539.02741,765.08348,885.22313,770.59978,541.83425,774.90232,958.50750,1017.06285,915.39643,13.77809,5.56084,1.59935,0.26229,0.00860,0.00000,0.00000,0.00000,18.79255,14.13463,24.94264,39.26361,49.50046,-343.07158,-386.21434,0.68423,1.04328,1.64404,0.47896,0.78246,1.31523,0.36843,0.62597,1.09602,0.00000,0.02509,0.44594,0.00000,0.00000,0.00000,0.00000,0.04302,0.84776,-7.84344,-3.27829,-1.09749,19.09521,-44.62056,-0.02005,0.00500,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.20000,5.00000,1.00000,3.22
3dx1,38.91862,51.22977,56.12565,81.87305,97.77415,107.97370,62.34347,101.09965,159.53716,84.99111,145.42870,221.31887,107.56940,189.67834,283.20558,374.28826,184.87913,321.91313,464.58064,552.44346,462.18972,262.97964,429.61331,583.38089,644.03165,542.64494,430.50490,598.91967,721.86648,748.53109,661.14953,25.43274,13.81799,6.64261,2.74940,0.83850,0.14995,0.00090,0.00000,3.67626,1.75764,5.72377,9.99962,87.13168,-250.67580,-314.44153,10.52805,11.75372,13.37165,7.70425,9.09413,10.92040,5.92635,7.27531,9.10033,0.00000,0.03604,0.47587,1.04636,3.13748,7.45057,3.83677,12.97835,29.48713,-65.05691,-37.62369,-14.17651,20.64476,-37.61735,0.90624,0.26361,0.00000,0.00000,0.00000,0.45000,0.00000,0.00000,0.00000,0.05000,0.00000,1.00000,3.58
1z95,57.07131,119.37051,171.78189,209.71918,252.47596,335.89213,101.75512,282.51551,433.16055,152.04063,390.12544,614.82134,207.61103,497.69041,797.12622,1117.87143,411.43155,840.51928,1316.76712,1622.99633,1370.10865,629.90279,1139.19584,1645.56729,1874.51599,1600.92466,1114.89578,1622.53990,2021.07083,2143.70531,1921.81420,19.45568,8.98812,3.47450,1.04178,0.26404,0.06789,0.00367,0.00000,57.99980,42.54125,75.62459,120.01209,95.57978,-666.48299,-774.01655,3.34337,3.93373,4.45030,2.50091,3.08409,3.66727,1.92378,2.46727,3.05606,0.00000,0.32181,2.71556,0.14051,0.76536,1.89020,0.78970,2.69376,7.72078,-20.80159,-12.40856,-4.80054,20.40902,-89.24744,0.19764,0.04692,0.00000,0.00000,0.00000,1.45000,6.00000,0.72000,0.10954,0.70000,10.00000,1.00000,7.12
4mgd,27.08328,61.30097,108.82547,131.28247,171.51643,193.91763,48.40687,174.13507,279.40486,76.56270,238.35436,391.00775,109.87426,303.57113,506.27523,733.54526,237.55234,516.39200,840.32562,1056.42881,888.58886,377.03893,708.07108,1049.67888,1210.87025,1033.33185,690.35240,1020.10322,1284.58913,1371.24913,1231.83045,10.70259,5.26894,2.30211,0.90173,0.33007,0.10253,0.01402,0.00000,58.48065,37.77135,82.40390,141.37642,24.90281,-406.50316,-474.35355,2.49759,2.83146,3.12359,1.96671,2.30559,2.64447,1.51285,1.84447,2.20373,0.00000,0.00000,0.00000,0.50202,1.95248,4.49802,1.25483,3.65496,7.69321,-11.90300,-9.90837,-4.07340,2.51857,-52.81876,0.25788,0.07362,0.00000,0.00000,0.00000,0.95000,3.00000,0.18000,0.07746,0.70000,2.00000,1.00000,4.69
2fvd,64.41353,93.87018,163.81611,181.30902,210.49833,242.93392,101.44278,257.02859,350.11982,143.71003,347.44211,498.79933,192.58113,437.72934,655.41262,962.29870,368.85776,724.44051,1113.53628,1384.68714,1171.17472,553.01797,979.29363,1401.84532,1596.64918,1362.67020,964.11483,1393.17192,1727.40419,1826.84800,1633.91603,20.13644,9.05914,3.49453,1.16752,0.29981,0.04299,0.00000,0.00000,30.12327,19.36838,40.99243,64.75506,86.01981,-582.72183,-680.70427,3.05264,3.40036,3.95790,2.22938,2.62739,3.22801,1.71491,2.10191,2.69001,0.03672,0.83802,4.19899,0.00000,0.00000,0.19601,0.03672,0.83802,4.00299,-20.57934,-11.75385,-4.54976,30.25012,-78.46080,0.11862,0.01346,0.00000,0.00000,0.00000,1.50000,6.00000,0.72000,0.10954,0.40000,6.00000,1.00000,8.52
3pxf,26.88434,44.03003,55.37238,75.70161,94.52071,128.83090,44.46991,93.34279,163.05180,61.28678,133.90627,231.18909,79.71701,175.33972,300.44483,463.06980,151.88085,310.15443,510.77307,668.61219,580.49685,234.90432,432.79180,648.20391,765.20760,667.33626,429.81728,635.31629,804.68931,866.65065,786.26781,8.15041,3.73644,1.46634,0.54224,0.18235,0.04543,0.00017,0.00000,51.18721,37.99959,67.33790,112.19218,13.07642,-261.12282,-294.02911,1.72567,1.78664,1.97788,1.32113,1.43427,1.65774,1.01625,1.14742,1.38145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-9.62151,-6.56015,-2.68208,0.44333,-31.79974,0.13693,0.02847,0.00000,0.00000,0.00000,1.05000,3.00000,0.18000,0.07746,0.65000,4.00000,1.00000,4.43
4cr9,41.89022,62.91743,83.55374,106.68514,108.72477,133.98756,65.42737,140.22867,188.12275,89.79816,195.15640,268.43131,116.82184,247.51425,348.26422,449.93607,213.12484,399.40290,569.62985,649.30578,510.30440,308.83375,522.00958,703.52905,753.11763,608.69286,507.30877,709.86600,850.84068,870.24561,754.27291,8.85607,3.38391,1.07795,0.30298,0.06064,0.00171,0.00000,0.00000,8.36554,5.97734,12.18719,21.01439,62.38414,-318.36591,-375.47943,1.72793,2.25792,3.25254,1.20955,1.69344,2.60203,0.93042,1.35475,2.16836,0.00650,0.49815,2.00978,0.00650,0.49815,2.00978,0.00000,0.00000,0.00000,-15.48923,-7.13502,-2.51759,18.84762,-36.37468,0.50324,0.10992,0.00000,0.00000,0.00000,0.65000,0.00000,0.00000,0.00000,0.35000,0.00000,1.00000,4.1
5c28,35.17485,50.06392,51.08175,73.26221,79.05508,105.55527,55.32254,90.49290,138.73825,73.23753,131.68771,199.52199,91.60143,171.72992,262.38849,401.22371,158.53482,294.24568,452.59556,576.62707,494.78498,231.91247,401.94478,575.78429,663.34677,571.69377,400.88043,577.01188,715.60404,758.87705,681.14717,8.16349,3.14914,0.85998,0.14264,0.00693,0.00000,0.00000,0.00000,38.23726,28.61934,50.09529,75.94084,6.68951,-253.07460,-283.58998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04025,0.49087,1.44149,0.00000,0.00000,0.00000,0.04025,0.49087,1.44149,-0.78504,-0.28931,-0.09127,5.29955,-27.54619,0.15263,0.02401,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.30000,1.00000,1.00000,5.66
3cyx,93.98881,153.53964,208.35945,279.68388,341.83419,443.10709,152.06566,352.58269,583.11811,213.32743,497.37081,822.36992,281.92756,643.89322,1061.20425,1478.61240,544.99365,1106.39667,1737.40164,2113.80734,1723.24919,832.85439,1500.67340,2156.48631,2425.39857,2026.85258,1465.37727,2121.66166,2625.24960,2760.79653,2449.03958,25.51413,11.05002,4.24100,1.40511,0.41270,0.11495,0.00678,0.00000,85.76320,66.51724,108.16179,161.12170,138.82875,-884.17087,-1023.89324,4.89751,5.84346,7.24296,3.69833,4.60766,5.97441,2.84487,3.68613,4.97868,0.37994,3.19172,10.37045,0.24172,1.53814,4.73795,1.77328,6.98749,17.96300,-35.43155,-20.46612,-7.70819,33.32443,-130.49177,0.35503,0.11209,0.00000,0.00000,0.00000,2.45000,13.00000,3.38000,0.16125,1.25000,10.00000,1.00000,8
3gnw,84.06706,106.27397,146.38802,198.56931,257.01667,318.44139,128.17998,244.77382,429.65374,171.88743,351.04457,605.13066,220.17971,461.17911,787.88648,1219.50167,409.19546,819.35676,1341.75990,1751.25246,1518.18613,626.98786,1142.95014,1702.84783,2005.51635,1748.67154,1137.92601,1675.04453,2115.96287,2275.64132,2063.76085,23.89100,10.20354,3.69303,1.00521,0.16454,0.01334,0.00000,0.00000,43.83668,31.74115,57.58992,90.29171,100.49813,-692.25873,-774.91994,3.91522,4.90046,6.13446,2.75614,3.68826,4.91790,2.12011,2.95061,4.09825,0.00000,0.00063,0.50927,0.52227,1.83945,4.15663,0.74195,2.44676,6.22522,-30.66428,-14.82744,-5.29139,27.34235,-92.30325,-0.09184,0.00280,0.00000,0.00000,0.00000,2.20000,5.00000,0.50000,0.10000,1.10000,8.00000,1.00000,9.1
3f3c,55.46736,77.61834,103.00836,125.11680,162.37552,209.53173,88.98139,168.22681,275.60869,121.31826,237.97789,383.86362,155.67489,309.77591,489.53829,630.56095,280.91031,528.35959,784.44200,910.73816,723.25800,412.36272,703.71567,967.72824,1052.96071,861.66434,689.97120,971.73345,1174.66802,1212.30536,1060.00189,22.43387,11.27385,5.10434,2.00791,0.57534,0.07633,0.00402,0.00000,34.85989,28.10794,45.84094,75.24981,85.91188,-413.95515,-496.30645,5.93372,6.39289,7.19207,4.31702,4.93085,5.86260,3.32078,3.94468,4.88550,0.04313,0.80577,3.80969,0.30619,1.22627,3.12495,0.78861,2.54793,6.61923,-35.76149,-20.71952,-7.93515,28.13574,-51.97957,0.82478,0.18372,0.00000,0.00000,0.00000,0.65000,3.00000,0.18000,0.07746,0.35000,4.00000,1.00000,6.02
1k1i,55.08438,101.27029,126.01865,169.35007,196.66083,229.41386,93.88928,215.33110,329.25486,133.51357,304.19429,464.35738,176.45056,390.74686,601.03445,819.77707,333.75674,653.15298,987.38765,1177.96911,955.96432,498.44380,873.64663,1225.93370,1358.49102,1127.73782,853.47760,1219.61953,1492.62187,1556.46745,1372.44540,18.44690,8.87855,3.97455,1.50614,0.39797,0.05596,0.00043,0.00000,10.13882,5.91756,17.13871,34.00763,109.34804,-516.60270,-609.82406,6.85681,7.79957,9.03784,4.92057,5.95035,7.31081,3.78506,4.76028,6.09234,0.01400,0.68543,3.69282,0.24385,0.99233,3.55792,0.30198,1.75539,4.72765,-45.38996,-24.42389,-9.19470,32.69232,-69.10355,1.30098,0.29078,0.00000,0.00000,0.00000,1.80000,8.00000,1.28000,0.12649,0.95000,6.00000,1.00000,6.58
1oyt,62.80114,105.57898,156.44379,199.33037,227.79936,284.44233,103.09673,256.02182,390.87777,146.72361,356.82208,551.14045,196.17822,456.64722,710.99973,968.36437,381.15644,762.88265,1166.06035,1404.46368,1156.66338,575.77230,1023.12991,1450.22734,1621.48194,1358.78843,998.23625,1436.75827,1769.64176,1856.09430,1645.53616,17.91058,7.89247,2.99010,0.96042,0.24099,0.02291,0.00000,0.00000,40.85064,28.80660,53.72140,87.18547,81.86311,-607.07959,-708.88882,4.15197,4.82305,5.75717,2.92838,3.63562,4.62041,2.25260,2.90850,3.85034,0.05910,0.55301,1.92436,0.00000,0.00080,0.37279,0.05910,0.55221,1.55313,-28.40343,-15.17534,-5.71560,29.33957,-76.32758,0.12576,0.07129,0.00000,0.00000,0.00000,1.50000,4.00000,0.32000,0.08944,0.80000,4.00000,1.00000,7.24
2al5,73.23921,77.31911,105.38131,128.56896,149.74467,175.15690,106.35653,175.98133,249.43046,140.24839,246.19906,349.88787,176.27767,316.75361,450.77553,596.43683,300.84421,525.51732,745.88244,880.63432,734.54573,425.51299,695.29372,937.14420,1028.17438,863.02834,692.27132,962.59785,1157.57376,1196.94991,1054.37483,28.72744,13.85143,5.92083,2.23099,0.61503,0.06044,0.00000,0.00000,1.77036,0.46537,3.33784,6.77357,140.95813,-422.17105,-507.46933,10.42662,11.75173,13.29950,7.37660,8.87878,10.69158,5.67431,7.10302,8.90965,0.00000,0.10984,1.28957,0.87840,2.77704,6.38683,0.04304,1.06094,4.86863,-66.74305,-36.12031,-13.64929,43.86951,-56.70459,0.81505,0.15264,0.00000,0.00000,0.00000,0.75000,3.00000,0.18000,0.07746,0.05000,3.00000,1.00000,8.4
3n86,81.83656,119.60299,169.72855,202.39277,262.25366,279.92696,129.89022,275.50947,424.98002,180.86000,385.05148,587.26926,236.31379,495.40204,752.48513,997.55633,435.79760,827.49466,1227.71731,1452.89047,1186.23304,641.45823,1101.88246,1526.59681,1682.94246,1398.95180,1081.34717,1532.16649,1864.26042,1937.55597,1706.39012,31.94483,15.78218,7.08789,2.86348,1.00357,0.21797,0.00284,0.00000,47.23877,34.72057,60.59349,86.81593,125.89412,-648.68221,-778.30383,10.34059,10.93157,11.67935,7.75084,8.62570,9.68510,5.96218,6.90056,8.07091,0.00000,0.11035,1.46890,0.69862,2.83358,7.23177,2.79239,7.85402,17.11506,-59.55743,-38.15120,-15.13747,42.62312,-91.74281,1.35681,0.30106,0.00000,0.00000,0.00000,1.15000,5.00000,0.50000,0.10000,0.50000,8.00000,1.00000,5.64
3uev,29.91882,45.06015,69.85731,91.11474,90.44258,129.21547,46.69011,114.88937,163.37664,66.18146,158.44865,238.03113,88.32757,201.26041,315.79639,499.14610,169.94504,341.54402,548.74130,713.07825,615.15312,259.35518,471.62907,697.26973,816.47007,708.07503,467.34570,686.50998,864.52537,926.50802,837.12945,8.26804,3.35720,1.01244,0.20244,0.01595,0.00000,0.00000,0.00000,89.26483,63.43823,119.58559,179.92952,5.68544,-289.05371,-325.49483,0.82941,1.08954,1.31716,0.58059,0.81716,1.05372,0.44661,0.65372,0.87810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-5.66892,-2.49237,-0.85889,-16.80080,-44.31906,0.17052,0.03102,0.00000,0.00000,0.00000,0.80000,12.00000,2.88000,0.15492,0.65000,14.00000,1.00000,5.89
2r9w,51.71992,74.30026,96.40781,130.92465,170.39515,198.97757,82.55229,165.56194,280.12488,113.62766,236.07484,391.11175,147.15431,307.98766,504.56822,725.77782,273.19991,534.36806,840.18905,1055.79336,902.83074,411.64053,731.20370,1058.20201,1217.36338,1048.06939,724.65472,1050.55248,1308.81809,1391.48841,1251.05053,19.91763,9.67624,4.17991,1.55002,0.51852,0.14071,0.02406,0.00000,50.73105,38.24640,63.58121,91.51799,72.49518,-431.19574,-502.70697,4.53912,5.30821,5.98116,3.43251,4.19376,4.95501,2.64040,3.35501,4.12917,0.00000,0.07727,1.18872,1.29478,4.01045,8.75180,1.20425,3.72393,8.80347,-24.49767,-17.34514,-6.97019,27.73723,-58.91456,0.91237,0.17529,0.00000,0.00000,0.00000,1.45000,5.00000,0.50000,0.10000,0.85000,4.00000,1.00000,5.1
4ih7,42.88341,53.17280,82.21979,108.11460,138.63842,158.85754,61.46061,135.83902,226.45905,83.55549,191.68844,317.39374,109.45976,248.79105,410.30794,580.65979,211.06021,428.40913,675.89337,829.56701,680.56621,322.84783,582.80604,841.15628,951.04657,797.92592,570.20231,827.23103,1025.94219,1081.38573,961.16639,9.78433,3.78684,1.23442,0.42744,0.12227,0.00462,0.00000,0.00000,35.30254,26.36790,45.67136,73.86123,33.48018,-348.75908,-399.59123,1.84873,1.88234,1.91176,1.29411,1.41176,1.52941,0.99547,1.12941,1.27451,0.00000,0.01572,0.40990,0.00000,0.00000,0.01881,0.00000,0.01572,0.39108,-10.47815,-6.00454,-2.32201,6.16143,-42.41638,0.02654,0.00973,0.00000,0.00000,0.00000,0.85000,2.00000,0.08000,0.06325,0.65000,2.00000,1.00000,5.24
3uex,34.15292,55.04776,83.42811,106.04833,122.34226,152.90136,55.27132,137.40756,206.53890,77.68460,190.64549,296.23574,103.59884,243.58218,390.81822,621.17176,202.54014,416.27910,678.45944,889.92426,772.23215,312.84240,577.50991,863.06770,1017.88846,886.58749,571.60450,845.59143,1070.80033,1152.42855,1044.46443,7.41331,2.78928,0.75309,0.11297,0.00140,0.00000,0.00000,0.00000,102.23289,71.97681,139.61740,222.82203,7.92242,-352.44684,-394.59622,0.00000,0.01336,0.26002,0.00000,0.01002,0.20802,0.00000,0.00802,0.17335,0.01309,0.37750,1.24191,0.00000,0.00000,0.00000,0.01309,0.37750,1.24191,-1.08599,-0.41127,-0.12975,-22.93598,-54.44265,0.26101,0.05389,0.00000,0.00000,0.00000,1.00000,16.00000,5.12000,0.17889,0.85000,18.00000,1.00000,6.92
2brb,44.13610,87.43795,107.70586,142.24880,182.93097,202.55452,75.47178,184.34000,297.79618,109.23261,260.44184,413.69942,145.80042,335.72044,533.55662,762.61337,281.40541,568.37990,889.25796,1108.83989,941.77150,428.11110,771.77519,1116.81653,1278.59931,1094.80194,757.31653,1102.66272,1374.89196,1459.89673,1309.48615,10.68248,4.35065,1.42538,0.36104,0.06890,0.00008,0.00000,0.00000,45.03733,31.73404,56.05125,82.67743,39.13873,-463.16618,-528.48993,0.50209,0.61273,0.87281,0.35146,0.45955,0.69825,0.27035,0.36764,0.58187,0.10202,1.04677,3.08599,0.00000,0.00000,0.17430,0.10202,1.04677,3.11401,-5.43237,-2.29946,-0.79464,19.46334,-58.00129,0.06696,0.01349,0.00000,0.00000,0.00000,1.25000,4.00000,0.32000,0.08944,0.70000,6.00000,1.00000,4.86
3kgp,27.54821,56.71166,67.65555,83.82590,118.05779,119.71681,49.31085,115.02914,188.20013,71.69141,162.41842,255.58635,95.09904,209.72895,323.85101,411.40836,179.24063,349.70681,517.69223,596.69832,473.19628,266.25779,462.29188,636.95716,691.02428,564.21967,448.60988,635.56345,770.21919,795.25675,694.99773,8.57900,3.85308,1.46526,0.36036,0.03997,0.00000,0.00000,0.00000,3.73961,2.39305,5.96419,13.24521,45.64651,-275.48045,-323.29035,1.16535,1.35083,2.01372,0.81574,1.01312,1.61098,0.62750,0.81050,1.34248,0.00000,0.00000,0.05545,0.27929,1.05777,2.39167,0.00000,0.00115,0.28505,-12.04033,-5.20491,-1.77629,18.87842,-34.74182,0.26207,0.03772,0.00000,0.00000,0.00000,0.55000,2.00000,0.08000,0.06325,0.30000,2.00000,1.00000,2.57
