Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
1li2,23.25610,39.01269,39.26859,58.83999,74.64490,109.30669,37.74325,71.71985,130.92553,51.55002,104.66655,184.27673,66.02463,138.20399,236.17130,330.81093,121.90786,243.67214,385.55637,472.74178,385.02323,185.19334,332.57139,479.34415,541.02405,452.28480,325.94205,471.85764,584.19332,614.77052,545.49597,5.09725,2.03123,0.73893,0.22379,0.06259,0.00252,0.00000,0.00000,43.28669,33.36837,55.01684,81.32891,6.08930,-199.93376,-226.76208,0.92882,0.94464,0.95848,0.65018,0.70848,0.76678,0.50014,0.56678,0.63899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42273,1.32291,2.72308,-5.16714,-2.89644,-1.06538,0.48927,-22.97340,0.06101,0.01470,0.00000,0.00000,0.00000,0.35000,0.00000,0.00000,0.00000,0.25000,0.00000,1.00000,4.04
3u7s,59.37427,117.76178,160.14616,237.16065,305.31944,363.42905,108.32945,273.83084,508.33190,157.28657,394.45780,705.56142,211.69080,517.38973,899.56675,1225.41518,428.89460,903.73880,1450.39662,1778.58834,1474.81268,670.48543,1233.38418,1799.00682,2045.11405,1728.76423,1203.50365,1758.98347,2194.91284,2325.83495,2077.93345,23.11607,11.25033,4.62445,1.38470,0.19172,0.00761,0.00000,0.00000,42.56303,28.62556,58.93484,101.45931,119.23893,-716.70300,-827.28519,6.15540,6.78753,7.79190,4.30878,5.09065,6.23352,3.31444,4.07252,5.19460,0.00955,0.65857,3.51990,0.32447,1.14447,3.11164,1.33586,5.35097,13.89086,-41.96263,-20.15212,-7.10806,31.61511,-107.51746,0.69902,0.18927,0.00000,0.00000,0.00000,1.90000,12.00000,2.88000,0.15492,0.80000,8.00000,1.00000,8.43
4euo,50.33607,47.21185,52.96247,69.02075,81.17419,71.15238,70.96052,91.37743,128.40085,90.51032,131.72494,176.54289,110.19153,171.60484,227.67272,309.66899,176.02138,283.89791,386.27112,459.02078,389.53074,240.28395,374.25616,491.80444,538.11175,454.72235,378.64507,516.92719,614.36030,631.55678,555.41150,20.92952,10.18059,4.36749,1.72713,0.55872,0.09924,0.00044,0.00000,24.25240,20.81374,29.23715,40.92394,45.45782,-234.99897,-284.95066,5.47528,5.91840,6.75889,4.04430,4.61514,5.54818,3.11100,3.69211,4.62349,0.00000,0.00917,0.49758,0.00000,0.01624,0.83877,1.23944,3.48210,7.21701,-32.78971,-20.71154,-8.11393,20.36484,-31.59081,0.63006,0.12414,0.00000,0.00000,0.00000,0.35000,3.00000,0.18000,0.07746,0.10000,3.00000,1.00000,5.05
4qhc,42.36236,52.21828,75.75292,93.18438,122.99651,151.29274,65.47071,124.05829,204.59860,89.31765,174.71973,286.24628,115.11165,227.54649,368.84943,523.29421,209.49069,395.31303,611.42796,756.29651,633.05532,311.03352,539.00578,767.48686,870.66084,738.78926,536.64124,767.71534,946.04548,996.33670,888.10517,25.55378,14.46652,7.81232,3.97019,1.86258,0.82714,0.30973,0.06028,3.54430,3.05018,4.26857,7.76351,97.15366,-288.29944,-379.00322,3.81734,4.35622,5.01716,3.03532,3.56981,4.25585,2.43096,2.93914,3.61595,0.00000,0.13001,1.10165,1.42507,3.85629,8.37393,0.34964,1.49373,4.19383,3.27034,-14.78017,-7.98267,22.78382,-52.01901,0.45745,0.07313,0.00000,0.00000,0.00000,1.05000,3.00000,0.18000,0.07746,0.15000,2.00000,1.00000,6.7
1n8v,20.80163,54.20186,73.30634,100.08088,114.27240,131.40425,40.00765,124.93925,190.65768,59.92503,174.66075,268.28118,83.18520,222.27398,346.48945,472.32185,173.19322,366.45244,566.93526,678.56939,547.77324,268.03902,490.10042,700.66047,780.02058,645.59280,472.30973,685.73408,847.31714,887.69457,783.55837,2.32368,0.66619,0.14130,0.02621,0.00000,0.00000,0.00000,0.00000,65.14399,48.38142,87.54540,138.33937,12.09715,-288.80146,-335.41562,0.00000,0.19574,0.39680,0.00000,0.14680,0.31744,0.00000,0.11744,0.26454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22673,0.95517,-2.19454,-0.79558,-0.23799,-10.51577,-43.36012,0.20208,0.03994,0.00000,0.00000,0.00000,0.70000,11.00000,2.42000,0.14832,0.55000,12.00000,1.00000,6.03
3vhk,48.70898,86.84980,120.34626,154.82353,199.63023,251.56185,80.82062,202.32399,334.92413,116.17954,283.82547,470.67816,155.59692,366.57273,606.03701,830.23118,305.50034,627.92804,986.05026,1195.83104,980.58003,469.14308,850.02727,1222.60532,1375.63928,1153.45602,827.89035,1201.32318,1488.80539,1568.02244,1393.53956,11.66331,4.54670,1.32586,0.19958,0.00607,0.00000,0.00000,0.00000,66.62298,49.99020,86.54638,133.02511,59.56379,-505.15887,-578.45182,0.76133,1.03659,1.28281,0.53293,0.77744,1.02625,0.40994,0.62195,0.85521,0.06205,0.56113,1.71324,0.00000,0.00000,0.00000,0.06205,0.56118,2.02290,-7.75866,-3.42277,-1.20707,13.74706,-63.36619,0.11578,0.01796,0.00000,0.00000,0.00000,1.10000,5.00000,0.50000,0.10000,0.60000,8.00000,1.00000,4.6
4z83,62.30886,97.05003,139.22081,174.84545,199.30008,255.81956,104.28778,229.42706,342.09928,146.52465,318.51440,487.83622,192.37650,407.87100,636.83025,924.03020,358.14534,692.13517,1069.37807,1321.60262,1097.69393,534.82388,939.58207,1341.08314,1518.33409,1282.05060,927.70767,1333.93556,1646.72104,1733.52198,1542.34388,26.17106,12.94259,5.65211,1.90913,0.42561,0.04743,0.00000,0.00000,34.24978,22.48353,46.58683,72.46132,114.82895,-564.61681,-658.29858,4.37678,4.76667,5.89555,3.14645,3.64392,4.77158,2.42034,2.91514,3.97631,0.00000,0.19403,1.42053,0.00000,0.00000,0.26058,0.29795,1.28784,3.54960,-29.07535,-16.55228,-6.38598,26.61342,-75.32213,-0.33006,-0.07827,0.00000,0.00000,0.00000,1.20000,3.00000,0.18000,0.07746,0.50000,4.00000,1.00000,7.4
4jpy,51.64951,63.61027,84.78859,92.80847,109.86645,121.87337,76.67529,135.49686,181.35542,101.99847,188.06281,255.20841,129.01839,239.98022,331.83119,450.69583,221.42427,392.23941,555.60200,652.30084,530.03302,313.73279,516.90358,695.91477,757.12271,624.95166,510.64744,710.94108,852.99889,877.32233,766.70967,14.74705,6.49304,2.54317,0.97951,0.32568,0.05142,0.00000,0.00000,41.01109,27.43607,54.41800,82.09181,36.78399,-320.45118,-378.90915,3.84369,4.31196,4.73397,2.80375,3.32828,3.86262,2.15673,2.66262,3.21885,0.00003,0.25557,1.08174,0.00000,0.00000,0.02919,0.00003,0.25557,1.05256,-23.21565,-13.98483,-5.50236,13.76950,-37.33367,0.29817,0.06558,0.00000,0.00000,0.00000,0.60000,3.00000,0.18000,0.07746,0.35000,4.00000,1.00000,4.43
3rdo,46.44002,61.77051,86.08901,121.16411,132.51621,183.83600,71.43223,144.87561,235.08898,97.16372,205.82866,334.80921,125.89536,267.26080,433.07667,596.62981,235.12232,459.28662,707.57738,847.49158,678.08947,352.84310,620.07598,876.11656,972.09913,802.00885,607.74743,868.94454,1064.03430,1109.07711,976.16764,16.97146,8.27163,3.72276,1.50394,0.46171,0.06100,0.00000,0.00000,23.40302,18.69808,27.45804,34.97685,64.54133,-363.47840,-430.41974,6.17819,6.40049,6.83996,4.43739,4.89425,5.54707,3.41338,3.91540,4.62256,0.00000,0.06831,1.00698,0.22473,1.01606,3.25700,1.45877,4.28554,9.22654,-36.25479,-21.10201,-8.03329,21.61848,-51.54581,0.81927,0.17997,0.00000,0.00000,0.00000,0.80000,5.00000,0.50000,0.10000,0.20000,5.00000,1.00000,9.85
1lkk,76.89476,104.81730,137.06565,190.98742,207.38269,249.83074,118.08366,235.06723,351.48622,160.30030,332.85111,499.16617,206.92695,428.48354,646.76709,874.00732,378.30770,715.80051,1064.17907,1267.27971,1040.95260,555.99024,954.97142,1326.12656,1467.89726,1226.01988,938.62362,1331.54179,1622.96019,1690.44509,1492.49970,25.99370,12.45829,5.50712,2.25966,0.73045,0.06985,0.00000,0.00000,34.64149,26.69680,43.23113,60.24074,105.72682,-567.24998,-674.66589,9.73477,10.84452,12.73439,6.88713,8.19405,10.23605,5.29780,6.55524,8.53004,0.00000,0.02427,0.61496,1.80537,6.14194,14.91439,0.84709,3.43674,9.34279,-67.50953,-36.93985,-13.93331,41.07980,-81.31495,1.03790,0.20041,0.00000,0.00000,0.00000,2.30000,20.00000,8.00000,0.20000,0.75000,12.00000,1.00000,6.85
2xab,56.36815,85.30961,105.93670,131.66233,175.48804,209.46512,89.10013,177.99305,289.60374,121.99724,252.61677,409.12375,157.44253,328.32532,536.22356,831.95490,289.90653,571.97425,918.66578,1183.02137,1008.68369,439.07326,791.02828,1162.99251,1353.37809,1166.48593,785.00843,1147.42996,1439.00477,1536.73226,1384.32430,15.43620,6.78155,2.60401,0.98993,0.36691,0.10232,0.00412,0.00000,52.14732,41.12038,62.85174,89.22200,64.17688,-474.53062,-540.35612,1.00000,1.05806,1.54427,0.78033,0.86049,1.28897,0.60026,0.68839,1.07414,0.78313,2.36083,5.43552,0.00000,0.12408,0.72634,1.39205,4.01154,9.09510,-9.21523,-5.40431,-2.02734,15.68738,-65.90614,0.18579,0.04690,0.00000,0.00000,0.00000,1.10000,2.00000,0.08000,0.06325,0.65000,2.00000,1.00000,9.27
3fat,59.15596,67.22151,93.51742,107.99348,134.16064,150.75877,87.86366,150.03225,220.35069,116.99553,210.30575,308.23537,147.79053,271.44819,398.50472,543.94303,255.19506,455.45873,662.61880,794.78787,665.41127,365.31589,607.70015,832.91990,924.30796,780.23410,604.57373,848.63169,1028.96002,1070.99275,948.04547,22.80328,11.00181,4.69899,1.75480,0.43414,0.03807,0.00000,0.00000,18.77645,13.96761,23.84800,33.63581,94.12849,-369.83148,-438.87170,8.12067,9.11222,10.68976,5.72988,6.87201,8.58208,4.40760,5.49761,7.15174,0.00000,0.32222,2.32389,0.30838,1.17094,3.04015,0.49780,2.20274,7.02215,-53.47561,-28.18944,-10.52253,24.11194,-51.83729,0.45099,0.09690,0.00000,0.00000,0.00000,0.65000,3.00000,0.18000,0.07746,0.15000,4.00000,1.00000,7.64
2r23,40.55996,60.13283,90.10209,126.38073,164.88362,226.55871,65.19126,153.03278,280.26174,93.32585,217.89946,400.03005,124.82139,286.05917,521.27327,791.61328,247.99473,518.06336,872.27312,1133.30183,975.69233,390.92792,728.28516,1098.94850,1296.26624,1128.55841,723.62258,1072.10675,1360.55473,1467.22833,1332.67461,24.13379,13.38973,6.93506,3.20481,1.18031,0.27525,0.02474,0.00000,1.82263,1.64527,1.88176,3.14227,122.34213,-402.45990,-479.72629,8.90815,10.35043,13.07750,6.70765,8.15611,10.77663,5.15973,6.52489,8.98053,0.00000,0.03827,0.48607,1.04418,4.42389,11.87408,2.28944,7.26830,17.52978,-59.77900,-37.53369,-14.68936,47.20864,-69.42457,1.63074,0.32404,0.00000,0.00000,0.00000,1.75000,11.00000,2.42000,0.14832,0.15000,8.00000,1.00000,3.72
4c1t,86.78003,161.14060,190.09149,240.94259,301.54174,344.15131,148.20264,324.36505,498.67088,209.69940,457.55403,696.27418,274.87156,588.48984,896.38986,1218.81366,509.44215,983.06714,1477.91842,1790.25410,1510.98108,755.04550,1316.03918,1850.87325,2079.26041,1767.75087,1292.91063,1851.76133,2278.15332,2395.23579,2135.09270,27.00200,12.69858,5.39230,2.18641,0.93453,0.36880,0.10568,0.01323,0.00000,0.00000,0.00000,0.00000,212.37879,-767.24407,-914.08973,8.60429,10.42981,13.60226,6.56138,8.27101,11.24073,5.13568,6.69348,9.43117,0.00039,0.30717,1.99064,0.76247,4.29161,13.42871,2.97470,8.72027,20.71279,-38.27434,-36.20313,-15.40431,69.05837,-120.24216,1.54555,0.34885,0.00000,0.00000,0.00000,1.85000,7.00000,0.98000,0.11832,0.00000,8.00000,1.00000,7.15
4yrd,23.22287,42.98576,47.95779,68.99351,92.62288,111.89209,38.92424,85.52991,153.31686,55.51786,123.03624,213.45398,73.07858,161.18684,274.24930,387.80726,139.67926,282.36118,449.60949,554.86673,457.66692,213.90682,386.22355,559.94081,636.11127,536.36602,379.21258,550.75113,684.48077,723.38423,644.89141,8.71398,4.17949,1.72386,0.64293,0.20826,0.02795,0.00000,0.00000,25.18654,19.60371,33.41659,56.52296,28.57281,-228.28677,-263.11962,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.81924,3.23405,7.96391,0.00000,0.00000,0.00000,0.81924,3.23405,7.96391,-0.44651,-0.15401,-0.04542,5.33884,-27.84330,0.03995,0.01745,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.40000,1.00000,1.00000,4.57
4q0k,34.81559,66.80651,102.12162,139.57521,191.67342,232.73738,58.90790,169.31151,316.28444,86.07604,240.60957,441.24361,118.21569,314.65760,569.62218,847.86168,251.27776,559.11741,944.08618,1210.62597,1024.01231,406.17857,779.66626,1180.77992,1381.82290,1188.58064,762.40563,1138.92311,1448.02207,1557.95579,1408.33363,7.80071,3.14714,1.08170,0.34261,0.10625,0.01577,0.00000,0.00000,53.51399,36.77120,74.81375,132.97395,27.68928,-451.32956,-508.95525,2.06761,2.56136,3.17102,1.47289,1.94233,2.55386,1.13299,1.55386,2.12822,0.00000,0.08884,0.63690,0.10979,0.69113,1.89022,0.52645,1.76700,4.75154,-16.03284,-7.98103,-2.85082,5.87441,-70.47672,0.92052,0.17979,0.00000,0.00000,0.00000,1.25000,1.00000,0.02000,0.04472,0.70000,1.00000,1.00000,4.87
4m0e,70.46038,85.50719,106.82876,127.36353,172.27403,191.22737,105.10508,176.23591,281.15217,138.99604,250.55086,390.67896,174.61960,326.70250,504.87449,704.91804,303.24242,559.02870,836.33353,1003.07533,810.71485,440.98177,751.11378,1043.24206,1154.22566,956.42161,741.47910,1048.72103,1275.14092,1324.52095,1165.01137,19.12890,8.00391,2.72669,0.81555,0.24688,0.06406,0.00282,0.00000,92.92470,75.07497,111.45933,155.64690,36.08133,-463.69855,-534.21522,1.64521,1.82310,2.11733,1.30474,1.49491,1.79593,1.00365,1.19593,1.49660,0.02643,0.54366,2.03167,0.00000,0.00000,0.00000,0.23042,1.44929,4.25256,-9.82218,-6.98978,-2.86879,11.14291,-48.64743,-0.01264,0.01120,0.00000,0.00000,0.00000,1.05000,0.00000,0.00000,0.00000,0.70000,0.00000,1.00000,6.22
3h8b,94.22418,157.98476,245.71571,286.48018,351.35762,440.72457,157.63688,392.44349,593.27644,225.63725,540.82190,836.74431,301.97035,690.59990,1080.53346,1449.18414,583.18980,1156.93601,1756.88030,2071.13132,1648.63494,877.42222,1546.19342,2167.88421,2383.71614,1956.23214,1504.55535,2148.94296,2624.12562,2726.10966,2392.15022,33.49099,15.66027,6.20850,1.94816,0.43648,0.05829,0.00000,0.00000,71.17711,54.92795,90.26644,136.06913,109.62207,-914.48104,-1076.82753,2.88927,3.62429,4.57831,2.07552,2.76241,3.69800,1.59656,2.20993,3.08167,0.00457,0.58429,2.52754,0.00439,0.32061,1.24608,0.00018,0.26368,1.28146,-24.62402,-12.31024,-4.51092,41.83354,-118.94857,0.52117,0.09587,0.00000,0.00000,0.00000,3.50000,22.00000,9.68000,0.20976,2.25000,12.00000,1.00000,6.29
4mmm,15.93697,35.39447,47.36749,66.35136,78.65296,94.42891,30.84505,80.23536,134.43409,46.72026,113.47507,186.31165,63.44490,146.65414,236.68806,298.79476,124.37861,247.93165,374.88278,433.51995,342.99639,187.81293,330.04837,459.70394,500.98263,409.13288,320.56993,456.16606,554.97988,574.62769,502.98132,9.41857,4.92373,2.19563,0.69093,0.09006,0.00000,0.00000,0.00000,23.61854,15.95411,33.48533,55.89681,40.93603,-192.87050,-229.49143,2.92468,3.38586,3.78940,2.04728,2.53940,3.03152,1.57483,2.03152,2.52626,0.00000,0.00000,0.00000,0.92956,4.22684,10.02412,0.28150,1.06208,2.34267,-18.80691,-8.84105,-3.12012,5.04446,-22.72514,0.25854,0.05669,0.00000,0.00000,0.00000,0.70000,1.00000,0.02000,0.04472,0.50000,1.00000,1.00000,3.82
4aia,44.13841,56.77899,61.94164,66.00354,83.63080,108.43162,69.83988,101.58762,140.24536,91.98779,143.39121,200.88584,113.56353,185.46008,264.01328,382.21044,184.54735,313.48614,451.09941,547.83541,454.65088,258.17159,419.91037,571.02898,633.48541,532.07045,421.15280,586.53742,707.24079,733.04392,646.22329,15.83109,7.48904,3.07970,1.05628,0.32678,0.06687,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,74.22748,-264.84582,-309.34211,3.41915,4.06732,5.06600,2.55898,3.18847,4.16318,1.96845,2.55078,3.46932,0.00000,0.00000,0.06974,0.37503,1.65472,4.41209,0.94485,2.85494,6.68336,-25.30338,-14.75745,-5.77398,23.52305,-27.76966,0.32612,0.08673,0.00000,0.00000,0.00000,0.55000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,3.66
3nyd,42.05265,63.12584,94.68789,120.68567,141.66156,154.39149,69.86844,155.80699,232.54041,97.68110,216.78704,322.96849,128.47056,277.30020,411.26183,503.92059,240.70962,455.03197,655.61460,745.74352,597.44656,352.37496,596.79582,808.10112,869.82568,711.35708,582.31766,815.77726,980.82066,1007.88249,879.00468,19.49591,9.72904,4.17857,1.49400,0.53342,0.21187,0.06705,0.00347,15.72846,12.04771,19.76937,29.70954,80.59573,-348.08558,-427.15735,1.93395,2.30945,3.30122,1.65376,1.98209,2.84098,1.31747,1.62497,2.40023,0.10609,1.35419,5.12789,0.00000,0.00000,0.04683,0.10609,1.35419,5.10363,-1.35728,-10.08238,-5.21245,18.74926,-43.32930,0.60470,0.12113,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.15000,1.00000,1.00000,3.48
3aaq,102.23029,124.27858,153.83857,173.72579,207.35474,272.80228,153.29128,253.60088,354.83469,203.19900,354.01590,508.92284,255.08230,455.27423,668.71020,976.69402,433.19017,769.85623,1140.29716,1407.38504,1192.48910,620.05946,1038.24034,1444.08739,1628.89887,1389.95670,1038.14645,1467.32851,1792.80419,1879.99031,1674.92979,37.56605,18.52735,8.64001,3.89025,1.68086,0.69909,0.25550,0.04876,2.63500,2.00000,4.87444,9.19667,206.27685,-609.15554,-746.44501,8.09779,9.45848,11.93758,6.44284,7.73918,10.06632,5.19411,6.39768,8.56055,0.00000,0.05650,1.01817,1.28668,2.94945,5.99307,2.28961,6.39994,15.15968,19.16965,-33.13028,-18.43244,73.21877,-91.58916,3.34781,0.63625,0.00000,0.00000,0.00000,1.85000,11.00000,2.42000,0.14832,0.20000,14.00000,1.00000,3.3
3lbj,46.79261,74.90038,105.19378,154.93509,179.20611,249.81250,74.75521,183.31558,310.82102,104.91238,259.77680,444.12721,139.86002,337.01150,576.60834,844.85004,279.43409,587.81610,957.91715,1206.95309,1005.84911,436.96887,810.03016,1197.24085,1378.92383,1171.11402,793.53139,1167.08843,1464.95169,1559.68783,1397.36807,11.42474,4.55517,1.39178,0.33007,0.06723,0.00346,0.00000,0.00000,55.63801,42.17609,73.63953,113.69493,52.27292,-481.44834,-545.06365,0.94114,0.95422,1.05565,0.65880,0.71567,0.84452,0.50677,0.57253,0.70376,0.00000,0.23335,1.31563,0.00000,0.22070,0.94048,0.00000,0.01265,0.37515,-6.64163,-3.57722,-1.35163,8.57589,-59.88153,-0.09996,-0.01609,0.00000,0.00000,0.00000,2.20000,10.00000,2.00000,0.14142,1.00000,12.00000,1.00000,4.96
3ewc,62.33439,96.87714,120.30083,166.45814,210.09340,264.44125,103.41006,210.48159,350.26615,145.53671,298.55992,493.61964,189.66856,388.41615,637.66035,904.07123,350.67413,675.52459,1054.33153,1304.09083,1089.54516,525.29930,922.03043,1320.68535,1500.22779,1272.56091,913.99029,1314.31282,1624.73985,1714.04772,1529.08034,33.68558,17.43608,7.85069,2.93833,0.82437,0.14162,0.00838,0.00000,0.00000,0.00000,0.00000,0.00000,167.71097,-543.22392,-641.08134,4.37134,5.12564,6.57372,3.05994,3.84423,5.25897,2.35380,3.07538,4.38248,1.28396,3.83601,8.88981,0.00000,0.23253,1.66657,2.37143,8.04665,19.85712,-35.68212,-16.81412,-5.91028,47.29343,-79.16597,1.12354,0.24037,0.00000,0.00000,0.00000,1.05000,3.00000,0.18000,0.07746,0.00000,3.00000,1.00000,7.7
1f8d,50.51182,65.05323,80.25288,104.26255,154.56421,170.18965,76.12565,137.84591,245.04019,103.45434,197.54313,337.14185,132.34421,260.01034,432.93630,634.00480,239.24329,458.34721,724.63273,922.56714,795.33260,358.11390,631.42140,916.91672,1062.47390,920.12255,630.28665,912.99911,1138.97948,1213.89525,1094.33574,21.85771,11.13602,5.22742,2.26290,0.78511,0.13902,0.00492,0.00000,8.78904,5.93735,10.39732,15.34553,116.32618,-369.30720,-433.99461,6.87034,8.75993,11.40340,4.91114,6.65486,9.19065,3.77780,5.32389,7.65888,0.00000,0.00179,0.51972,0.00000,0.02231,1.10477,0.66879,3.62736,11.07910,-56.02841,-29.14721,-10.75487,40.82183,-60.41338,1.21349,0.26371,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,3.4
4i7p,22.25412,27.87403,39.65124,49.48334,77.88972,84.90440,33.91886,64.90895,123.50106,45.81155,93.33179,167.90296,58.83060,123.67824,213.34681,295.09338,109.87984,218.84238,345.97299,422.24572,343.34638,167.11217,298.67166,429.46894,483.64242,403.75384,293.32534,423.45352,523.30002,549.99277,487.59560,7.16378,3.15770,1.16999,0.32045,0.07318,0.00497,0.00000,0.00000,11.54905,8.15035,13.76215,18.43284,16.75349,-180.06005,-205.32821,0.95783,0.96720,0.97540,0.67048,0.72540,0.78032,0.51576,0.58032,0.65027,0.00000,0.00000,0.05631,0.00000,0.00000,0.00000,0.00000,0.00000,0.05631,-5.25045,-3.22337,-1.32790,9.04795,-21.83695,0.08437,0.01391,0.00000,0.00000,0.00000,0.30000,0.00000,0.00000,0.00000,0.05000,0.00000,1.00000,3.5
3nu3,69.37346,119.03970,187.44534,235.82569,290.93918,362.75095,116.06679,305.79375,488.24426,167.25181,424.73328,688.43885,226.02254,545.20940,888.35772,1217.71178,450.21993,925.86963,1448.38504,1751.22363,1429.54691,691.59808,1250.80311,1794.71132,2013.68013,1682.46015,1217.70243,1764.13697,2182.65744,2294.62837,2035.21191,21.09620,9.55899,3.71097,1.19360,0.30418,0.06458,0.00178,0.00000,53.30698,36.38455,73.46351,114.64787,120.51371,-731.03963,-852.36744,4.87346,5.57582,6.74444,3.55358,4.30033,5.49032,2.73352,3.44026,4.57527,0.15237,1.20104,5.73448,0.22900,1.43382,4.85963,1.44775,5.19240,13.79716,-33.33279,-17.72185,-6.47608,31.41042,-106.35736,0.74327,0.17974,0.00000,0.00000,0.00000,1.75000,12.00000,2.88000,0.15492,0.75000,8.00000,1.00000,9.82
3g32,28.77318,57.38856,59.68086,81.59346,99.39972,143.80748,50.99793,104.68680,173.46437,73.08798,150.34285,249.53588,95.35837,195.97026,327.55682,497.51230,175.39537,344.92985,553.93116,702.30000,588.58799,265.61404,476.57251,696.59998,802.94178,685.63596,472.30139,687.32477,858.11836,912.28903,818.41050,12.56826,6.60725,3.26797,1.43157,0.57461,0.20351,0.04661,0.00025,5.13336,1.88637,9.42604,18.65662,76.41812,-274.02230,-323.26514,4.98981,5.58994,6.88573,3.86758,4.50472,5.75840,2.98729,3.61437,4.80749,0.00000,0.02239,1.11760,0.00000,0.00000,0.00000,2.16430,6.07555,14.41477,-26.47878,-21.23821,-9.09744,14.61507,-38.72587,-0.01948,0.00562,0.00000,0.00000,0.00000,0.90000,3.00000,0.18000,0.07746,0.35000,3.00000,1.00000,3.71
