name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
2rcn,-76.987,-64.987,-2.74953,-25.3531,-0.174896,-10.1206,-21.4013,-2.85137,-62.8424,-23.2391,-39.2653,0.0,0.39165700000000003,-0.0105527,1,26,1,0.0,2.17846,6
1b46,-96.6231,-72.6231,-3.7162699999999997,-32.6154,-0.25869699999999995,-13.4169,-24.5142,-3.7162699999999997,-86.0387,-25.5761,-61.3172,0.0,0.27736500000000003,-0.00221303,4,22,0,0.0,5.86638,5.28
1k1j,-83.5,-65.5,-2.25676,-25.0584,-0.159467,-10.3597,-19.6566,-2.25676,-76.0872,-15.9563,-61.4305,0.0,0.9465979999999999,0.0,3,34,0,0.0,10.3151,7.55
1hp5,-69.0469,-67.0469,-4.93192,-28.6485,-0.314918,-11.4506,-27.8187,-4.93192,-51.6405,-11.4584,-48.9561,0.0,2.17719,0.0,6,8,0,0.0,0.0743299,6.55
3c52,-45.0702,-39.0702,-4.50702,-20.9197,-0.265056,-8.13527,-18.1348,-4.50702,-28.4588,-16.8306,-17.4836,-8.0,3.8699800000000004,0.0,6,4,0,0.0,1.35962,7.3
2jg0,-89.2401,-81.2401,-3.5696,-30.5197,-0.233377,-12.2949,-27.7837,-3.5696,-77.3426,-27.0211,-50.9048,0.0,0.0629531,0.0,3,22,0,0.0,1.77455,7.82
1c87,-64.5909,-60.5909,-3.5883800000000003,-24.646,-0.23991300000000002,-10.003,-23.1198,-3.5883800000000003,-50.5985,-18.131,-39.3338,0.0,2.13544,0.0,5,13,0,0.0,2.60414,4.2
3pn1,-74.1134,-62.1134,-3.08806,-25.6937,-0.208525,-10.4629,-21.5335,-3.08806,-62.787,-9.32911,-51.6596,0.0,0.136165,-0.0243101,2,22,0,0.0,6.6691199999999995,6.96
3t08,-66.2274,-60.2274,-4.41516,-26.8539,-0.277923,-10.6824,-24.421,-4.41516,-48.6133,-12.6118,-31.9701,-4.0,0.048217699999999995,0.0,2,13,0,0.0,1.3795,3.04
2gvj,-93.1484,-77.1484,-3.21201,-30.3186,-0.23792600000000003,-12.732999999999999,-25.1108,-3.21201,-85.7844,-2.82158,-79.3205,0.0,0.00999048,-0.05,1,28,0,0.0,9.24519,9.52
4eo6,-52.5316,-40.5316,-1.9456099999999998,-17.5105,-0.135206,-7.199110000000001,-13.5105,-2.0204400000000002,-61.8433,-5.31912,-54.6212,0.0,0.0368739,0.0,0,26,1,0.0,28.409000000000002,8.7
1afk,-43.5059,-27.5059,-1.40341,-13.8493,-0.0866395,-5.47357,-8.755980000000001,-1.4502,-34.4289,-13.8465,-31.024,0.0,3.9070699999999996,-0.046342900000000006,6,24,1,0.0,7.599530000000001,6.62
1kpm,-68.0459,-48.0459,-2.19503,-21.6611,-0.159486,-9.03876,-15.2945,-2.19503,-66.0416,-3.19149,-66.4398,0.0,0.0,-0.0206383,6,25,0,3.01821,12.8943,5.8
3bft,-58.7237,-52.7237,-4.89364,-25.65,-0.310386,-10.2292,-23.0292,-4.89364,-43.2001,-18.9591,-27.2084,0.0,0.834571,0.0,3,9,0,0.0426865,1.71927,6.49
2pfy,-68.8471,-66.8471,-7.64968,-33.0982,-0.5374140000000001,-13.6572,-32.1367,-7.64968,-52.9469,-23.2793,-30.976,0.0,0.0852907,-0.05,2,7,0,0.0,1.09349,6.52
2p3i,-55.7209,-43.7209,-2.53277,-19.8858,-0.17289000000000002,-8.1271,-15.6032,-2.6533700000000002,-38.8136,-10.0,-25.386999999999997,0.0,0.0421474,0.0,0,22,0,0.170548,2.4104200000000002,3.48
1jcx,-48.8843,-24.8843,-1.95537,-16.7182,-0.118594,-6.568510000000001,-8.5103,-1.95537,-44.6875,-24.3917,-21.0107,-4.0,1.90355,0.0,4,21,0,0.0,14.6142,5.15
2zdk,-86.9359,-72.9359,-3.10485,-28.6295,-0.22550100000000003,-11.9449,-24.019000000000002,-3.10485,-74.7523,-11.7501,-60.1942,0.0,0.210691,0.0,2,26,0,0.0,5.78694,6.37
4std,-80.6669,-74.6669,-4.03335,-29.718000000000004,-0.238544,-11.5785,-27.5075,-4.03335,-63.4161,-2.0,-59.3795,0.0,0.00238981,0.0,1,19,0,0.0,1.00474,10.33
2pow,-48.1419,-42.1419,-2.53379,-18.0415,-0.151258,-7.051080000000001,-15.793,-2.53379,-35.8857,-7.2054100000000005,-23.6262,-6.22625,0.41146499999999997,-0.00208535,3,16,0,0.0,6.35896,7.2
1jao,-67.3199,-51.3199,-3.05999,-24.0253,-0.20880900000000002,-9.817739999999999,-18.3152,-3.05999,-56.9856,-9.76486,-52.2542,0.0,0.17037,-0.0332027,2,20,0,0.0,6.00661,5.92
3rbu,-49.0976,-37.0976,-3.50697,-20.3713,-0.219086,-8.083110000000001,-15.3923,-3.50697,-44.6742,-24.9228,-21.1151,-12.0,0.24824000000000002,-0.022762,4,10,0,5.55475,6.728269999999999,9.43
4deu,-56.9602,-54.9602,-2.84801,-20.9843,-0.209223,-8.78856,-20.2475,-2.84801,-38.8556,-5.0352,-41.3504,0.0,0.0149953,-0.0415663,4,16,0,0.0,0.392466,5.64
3lea,-70.418,-60.418,-2.20056,-22.1803,-0.164747,-9.3482,-19.0305,-2.20056,-55.2668,-6.0,-49.5385,-6.012580000000001,3.17788,0.0,3,29,0,0.616646,1.1459700000000002,9.1
3b4f,-47.1672,-41.1672,-2.05075,-16.5856,-0.142774,-6.82302,-14.4758,-2.05075,-52.2109,-14.3861,-38.5337,0.0,4.16056,0.0,3,20,0,17.1048,6.17919,8.14
2h6t,-69.7434,-25.7434,-1.45299,-19.1906,-0.101832,-7.9122,-7.08358,-1.4839,-89.3785,-19.2537,-71.3516,0.0,0.31196399999999996,0.0,4,44,0,22.8865,14.3199,7.22
3nkk,-58.1302,-56.1302,-5.28456,-26.1379,-0.37949,-10.8643,-25.2386,-5.28456,-40.1055,-9.10979,-32.2649,0.0,0.146423,0.0,2,9,0,0.0,0.735329,4.7
1h0a,-42.5934,-30.5934,-1.77472,-14.7663,-0.101635,-5.6917,-10.6061,-1.77472,-30.6268,-20.9961,-9.60944,0.0,1.50051,0.0,3,21,0,0.0,6.39285,5.44
1yfz,-51.7437,-43.7437,-2.24973,-18.1949,-0.149463,-7.36913,-15.3818,-2.4639900000000003,-35.4603,-13.2571,-18.7545,-4.0,1.6705599999999998,-0.00872788,2,19,2,0.0,2.14298,4.35
3vf5,-98.5594,-72.5594,-2.34665,-28.354,-0.163801,-11.6745,-20.8742,-2.34665,-89.1282,-9.449539999999999,-83.723,0.0,0.269444,-0.00508664,5,37,0,1.20604,6.875889999999999,9.34
3n2p,-53.1395,-45.1395,-2.31041,-18.6856,-0.158,-7.64124,-15.8726,-2.31041,-38.5239,-6.445180000000001,-35.5479,-0.07722380000000001,4.01961,0.0,3,20,0,0.0,5.221769999999999,7.82
3oy8,-50.7577,-34.7577,-2.11491,-17.5967,-0.14206400000000002,-7.15313,-12.0498,-2.20686,-37.6479,-20.2262,-20.415,0.0,0.881743,-0.0107964,3,20,1,0.0,5.29389,3.66
4dst,-45.5928,-41.5928,-3.03952,-18.487000000000002,-0.186753,-7.294910000000001,-16.865,-3.03952,-26.5955,0.0,-29.4539,0.0,0.0,0.0,1,14,0,0.0,0.36968,2.96
4g0y,-61.3431,-53.3431,-2.66709,-21.5703,-0.177695,-8.74451,-18.7572,-2.66709,-46.7012,-13.7393,-32.3174,0.0,0.176872,0.0,2,21,0,0.0,2.24504,2.3
3l7a,-76.3991,-68.3991,-2.8296,-25.4664,-0.201398,-10.5538,-22.7997,-2.8296,-61.3607,-12.472999999999999,-60.7846,0.0,0.308785,-0.05,6,21,0,0.42161499999999996,2.32156,4.33
3uxk,-43.0893,-41.0893,-4.30893,-20.0003,-0.316535,-8.37632,-19.0719,-4.30893,-28.3815,-6.38676,-24.2664,-8.0,4.80005,0.0,4,6,0,4.09606,0.0692784,4.93
2jds,-92.2908,-80.2908,-3.0763599999999998,-29.7019,-0.231606,-12.5417,-25.84,-3.0763599999999998,-78.6671,-9.75995,-64.8981,0.0,0.276791,0.0,1,29,0,0.0,2.9342900000000003,8.2
1qy1,-57.2553,-51.2553,-4.7712699999999995,-25.0085,-0.344451,-10.4132,-22.3878,-4.7712699999999995,-38.8793,-1.63179,-36.4904,0.0,0.0214,0.0,0,12,0,0.0,0.461859,6.52
1sbr,-65.2436,-57.2436,-3.62465,-24.8951,-0.24587199999999998,-10.152999999999999,-21.8425,-3.62465,-51.0391,-6.28788,-41.3456,0.0,0.174029,-0.0386909,1,17,0,0.0,4.25177,5
2b1g,-74.0042,-70.0042,-3.5240099999999996,-26.8236,-0.23251999999999998,-10.839,-25.3737,-3.5240099999999996,-60.0765,-20.5093,-39.8197,0.0,2.23597,0.0,4,17,0,0.0,3.1952599999999998,6.64
3c4h,-70.9193,-70.9193,-5.90995,-30.9769,-0.389154,-12.5088,-30.9769,-5.90995,-52.6249,-5.4088400000000005,-44.8141,0.0,0.19000799999999998,-0.0342075,1,11,0,0.0,0.0,5.7
1fq5,-119.23200000000001,-99.2322,-1.9231,-30.1252,-0.14193499999999998,-12.6365,-25.072,-1.9231,-109.436,-20.9514,-94.1014,0.0,0.153874,-0.0326339,5,57,0,0.0,7.1177399999999995,8.4
3dx4,-69.0131,-67.0131,-6.2739199999999995,-31.0313,-0.42034499999999997,-12.6035,-30.1321,-6.2739199999999995,-51.722,-27.0758,-26.8555,-8.0,0.122901,-0.04807569999999999,5,6,0,0.0,0.301388,7.12
3lcv,-79.611,-65.611,-2.94856,-26.537,-0.1993,-10.8098,-21.8703,-2.94856,-66.3772,-17.0705,-52.6383,0.0,0.47479899999999997,-0.0247257,5,22,0,0.0,3.96392,4.74
2pvm,-76.9215,-62.9215,-2.95852,-25.9651,-0.222068,-10.9528,-21.2394,-3.07686,-60.1717,-2.66398,-55.4347,0.0,0.101033,-0.0251318,0,25,0,0.0,1.7350299999999999,6.44
1mrw,-92.8421,-76.8421,-2.50925,-27.8619,-0.175949,-11.4893,-23.0603,-2.50925,-86.1967,-15.3698,-81.7728,0.0,2.60353,0.0,4,33,0,0.0,10.0577,9.7
3fjz,-43.9451,-35.9451,-4.3945099999999995,-20.3975,-0.259916,-7.94728,-16.6842,-4.3945099999999995,-29.1066,-26.596999999999998,-11.4639,0.0,0.433041,0.0,4,6,0,0.0,3.1197,4.05
1ksn,-116.01,-98.0101,-3.51546,-36.168,-0.259237,-15.1669,-30.5562,-3.51546,-103.818,-10.8091,-98.2216,0.0,0.310769,-0.0160858,4,29,0,0.0,4.4346,9.4
2xj1,-83.6551,-73.6551,-3.3462,-28.6096,-0.24720300000000003,-12.0046,-25.1897,-3.3462,-71.2259,-7.92122,-60.8738,0.0,0.101799,0.0,2,23,0,0.0,4.71706,7.55
1fjs,-74.4867,-56.4867,-1.96018,-22.1556,-0.141204,-9.21867,-16.8016,-1.96018,-76.4733,-7.664630000000001,-74.5207,0.0,0.30836199999999997,-0.05,6,32,0,0.0,19.7566,9.96
1j36,-57.5586,-33.5586,-1.98478,-18.7346,-0.14265799999999998,-7.78943,-10.9229,-1.98478,-46.4657,-12.0484,-38.2002,-8.0,2.33038,-0.0437053,5,24,0,0.0,7.425669999999999,7.74
2vpe,-86.5583,-32.5583,-1.54568,-22.6245,-0.10753099999999999,-9.305010000000001,-8.51005,-1.7665,-87.6944,-17.7538,-68.315,0.0,0.20814699999999997,-0.00230501,2,47,7,0.0,18.074,4.94
3k02,-94.5064,-70.5064,-1.7183,-24.8508,-0.116855,-10.1435,-18.5399,-1.8901299999999999,-108.954,-31.3146,-72.74600000000001,0.0,0.13980399999999998,-0.05,3,49,3,7.40607,21.0503,5
3i5z,-103.352,-89.3521,-3.33394,-32.9002,-0.24996,-13.873,-28.4436,-3.33394,-90.1083,-9.3121,-77.1494,0.0,0.16001300000000002,-0.0451352,1,30,0,0.0,4.30565,8.7
1ur9,-97.3235,-79.3235,-2.49547,-28.6987,-0.174877,-11.8319,-23.3909,-2.49547,-90.9764,-19.9314,-69.5127,0.0,1.6858,0.0,4,35,0,4.56083,5.70452,5.77
2ri9,-45.2695,-45.2695,-5.02994,-21.7633,-0.337505,-8.84362,-21.7633,-5.02994,-26.2094,-8.0,-11.9194,-8.0,0.0107506,0.0,2,7,0,0.0,0.0,3.22
3dp9,-100.491,-86.4914,-4.369190000000001,-35.3362,-0.298657,-14.4481,-30.4133,-4.369190000000001,-88.7208,-10.5515,-74.6767,0.0,0.260212,-0.00773239,2,21,0,0.0,5.48119,9.68
4b6o,-71.9934,-63.9934,-3.27243,-25.6932,-0.232773,-10.6457,-22.8381,-3.27243,-56.5651,-19.4043,-39.2148,0.0,0.27579699999999996,-0.0126894,4,18,0,0.0,1.9574599999999998,7
2fqo,-58.9404,-42.9404,-3.46708,-22.9226,-0.219691,-9.138589999999999,-16.7,-3.46708,-44.2966,-20.1623,-25.8945,-8.0,0.41661000000000004,-0.029510500000000002,6,11,0,0.0,2.9636099999999996,6.43
1e1x,-55.3682,-47.3682,-3.0760099999999997,-21.1269,-0.220331,-8.77402,-18.0743,-3.0760099999999997,-37.8781,-8.223289999999999,-30.2472,0.0,0.174807,-0.05,2,16,0,0.0,0.8872209999999999,5.89
1jlr,-54.1286,-38.1286,-1.6915200000000001,-17.0494,-0.10426300000000001,-6.734839999999999,-12.0098,-1.7460799999999999,-44.2721,-17.1839,-34.3713,0.0,2.43379,0.0,4,28,0,0.0,7.74622,3.33
2d3z,-70.6067,-60.6067,-2.71564,-23.8335,-0.180851,-9.66059,-20.458,-2.71564,-69.6694,-8.0,-61.8057,0.0,0.0508976,0.0,2,24,0,0.0,17.5887,6.64
1bxq,-99.3531,-61.3531,-2.31054,-28.3591,-0.15854000000000001,-11.61,-17.5125,-2.31054,-96.1512,-22.076999999999998,-74.92699999999999,0.0,2.87157,-0.05,2,41,0,1.34697,11.6202,7.38
1pb8,-55.3979,-51.3979,-7.913989999999999,-28.9597,-0.5271170000000001,-11.739,-26.8687,-7.913989999999999,-38.7929,-19.8148,-18.5455,0.0,0.0964984,0.0,2,5,0,0.0,1.25568,5.15
3a1d,-76.0033,-64.0033,-2.81494,-25.3344,-0.179175,-10.1153,-21.3344,-2.81494,-60.5666,-11.7572,-40.1459,-8.0,2.23047,0.0,2,25,0,0.0,3.13847,4.12
3ppm,-91.7807,-73.7807,-3.6712300000000004,-31.3886,-0.273647,-13.2099,-25.2327,-3.6712300000000004,-75.82600000000001,-8.422930000000001,-71.5564,0.0,0.17364100000000002,0.0,4,21,0,0.0,1.85695,9.54
1x8r,-77.7879,-63.7879,-3.11152,-26.6031,-0.19295299999999999,-10.5299,-21.8152,-3.11152,-72.0663,-41.9248,-36.7559,0.0,3.62545,0.0,6,19,0,0.0,9.7698,6.12
1p19,-43.0248,-35.0248,-1.87065,-15.129000000000001,-0.12355899999999999,-6.11557,-12.3159,-1.87065,-28.8607,-19.7759,-23.5968,0.0,1.3504200000000002,-0.027761,4,19,0,0.0,3.7759,4.11
2rcb,-49.7231,-45.7231,-7.1033100000000005,-25.9932,-0.473121,-10.5365,-23.9021,-7.1033100000000005,-32.9096,-17.4389,-16.6085,0.0,0.128922,0.0,2,5,0,0.0,1.1473200000000001,6.79
2i4v,-90.8932,-64.8932,-2.3306,-26.8026,-0.16154100000000002,-11.0099,-19.1357,-2.3306,-83.8719,-14.7384,-74.3635,0.0,0.313359,0.0,4,35,0,0.0,9.8481,11.2
2vvu,-110.287,-98.2874,-3.44648,-34.7383,-0.23221799999999998,-14.1357,-30.9586,-3.55766,-105.274,-3.7305900000000003,-99.1123,0.0,0.15738,0.0,2,30,0,0.0,11.1265,8.1
4det,-37.5214,-35.5214,-1.78673,-13.6,-0.131088,-5.69343,-12.8751,-1.78673,-24.392,0.0,-26.5086,0.0,0.0,0.0,6,15,0,0.0,6.1231800000000005,5.68
2yln,-43.5278,-39.5278,-6.21826,-22.7545,-0.359271,-8.796669999999999,-20.6635,-6.21826,-25.7666,-10.0,-20.3636,0.0,0.187349,0.0,2,5,0,0.0,1.13628,7.68
3sk2,-83.3414,-77.3414,-3.96864,-30.2079,-0.294224,-12.6901,-28.0332,-3.96864,-67.2999,-4.0,-59.8277,0.0,0.00147391,-0.00667477,1,20,0,0.0,0.486382,3.61
1nja,-53.2227,-45.2227,-2.66114,-19.6074,-0.174394,-7.905130000000001,-16.6602,-2.66114,-41.2628,-17.9065,-26.0533,0.0,0.11028900000000001,0.0,2,18,0,0.0,4.86074,6.31
1jqy,-56.5957,-38.5957,-1.71502,-17.6446,-0.11978699999999999,-7.2665,-12.0328,-2.02127,-56.467,-14.0,-46.159,0.0,0.179208,0.0,5,23,5,9.03898,8.42018,4.92
2uwd,-64.567,-54.567,-2.39137,-21.5223,-0.166501,-8.85413,-18.189,-2.39137,-59.4263,-4.88517,-52.8667,0.0,0.18213900000000002,-0.05,2,25,0,0.0,11.280999999999999,8.35
1bjv,-63.4905,-53.4905,-2.44194,-21.4314,-0.182763,-9.03169,-18.0559,-2.44194,-54.861000000000004,-10.0,-41.989,0.0,0.250319,-0.0131041,1,25,0,0.0,9.267669999999999,5.54
1fpc,-71.5919,-51.5919,-2.04548,-21.8864,-0.14213699999999999,-8.99799,-15.7722,-2.04548,-68.7739,-6.826219999999999,-58.151,0.0,0.598712,0.0,1,34,0,0.0,15.2944,7
2b4l,-61.8114,-57.8114,-7.72642,-30.9057,-0.5276350000000001,-12.6325,-28.9057,-7.72642,-44.5883,-6.0,-36.975,0.0,0.047858,0.0,0,8,0,0.0,0.721659,4.77
3dgo,-60.4787,-44.4787,-1.9509299999999998,-19.2523,-0.120199,-7.60388,-14.159,-2.08547,-57.8044,-11.5594,-40.5823,0.0,0.185981,0.0,0,30,1,6.04179,7.25007,6.74
3ug2,-56.8336,-40.8336,-1.8333400000000002,-18.0919,-0.127172,-7.43363,-12.9986,-1.89445,-46.4925,-2.0,-50.2892,0.0,0.156801,0.0,5,26,0,0.0,8.59042,8.25
3ikg,-75.65,-61.65,-2.80185,-25.2167,-0.18661,-10.2216,-20.55,-2.80185,-63.2523,-12.0,-50.2957,0.0,0.0136076,-0.05,1,26,0,0.0,6.01389,7.24
1i9m,-36.8214,-28.8214,-1.6737,-13.1409,-0.11318900000000001,-5.35388,-10.2859,-1.6737,-22.0921,-6.0,-26.7638,-3.82979,5.88397,0.0,7,15,0,0.0,3.8543300000000005,8.48
3lbz,-57.2808,-49.2808,-2.2031099999999997,-19.3353,-0.12499400000000001,-7.42965,-16.6349,-2.29123,-43.6107,-3.7828199999999996,-42.6127,0.0,0.351734,-0.0014962,5,20,1,1.79385,2.93023,3.86
3qtv,-94.7628,-82.7628,-3.5097300000000002,-31.5876,-0.256475,-13.2061,-27.5876,-3.5097300000000002,-80.719,-6.0,-76.3762,0.0,0.71383,-0.011455700000000001,3,24,0,0.0,4.0624,4.65
3uod,-85.4078,-73.4078,-3.16325,-28.4693,-0.228782,-11.8615,-24.4693,-3.16325,-77.23,-9.044780000000001,-65.4334,0.0,0.139484,0.0,1,26,0,0.49942,8.11139,7.31
3lp4,-40.4626,-30.4626,-4.04626,-18.7811,-0.274882,-7.66334,-14.1395,-4.04626,-23.0515,-8.0,-14.5214,0.0,0.256858,0.0,1,9,0,0.0,1.17959,4.88
1l83,-50.7671,-50.7671,-8.46118,-27.9382,-0.64996,-11.8764,-27.9382,-8.46118,-31.2256,0.0,-30.748,0.0,0.0,-0.05,0,6,0,0.0,0.0,3.4
2ayr,-109.954,-93.9538,-2.97172,-32.9971,-0.21201,-13.6854,-28.1955,-2.97172,-100.494,-7.56204,-101.723,0.0,0.175376,0.0,6,31,0,0.0,8.64907,9.29
3ubd,-73.962,-59.961999999999996,-1.9989700000000001,-22.195999999999998,-0.143215,-9.21867,-17.9946,-1.9989700000000001,-74.3244,-4.60844,-71.8572,0.0,0.692926,-0.00329492,4,33,0,0.0,18.6999,5.54
3mxe,-87.67200000000001,-61.672,-1.86536,-24.2938,-0.126924,-9.91795,-17.0892,-1.86536,-84.0454,-10.6091,-80.9793,0.0,0.5172260000000001,-0.041962,6,41,0,0.042948400000000005,13.6931,10.01
3h89,-81.1335,-31.1335,-1.14273,-19.5936,-0.08327380000000001,-8.18408,-7.518689999999999,-1.14273,-94.1339,-11.0587,-93.6035,0.0,0.366233,0.0,14,57,0,9.129380000000001,20.0209,7.64
1nz7,-74.1685,-36.1685,-1.57805,-20.552,-0.110746,-8.477269999999999,-10.0222,-1.57805,-79.6733,-24.9149,-62.3609,0.0,0.144749,0.0,6,41,0,0.0,21.8172,7.12
2pwd,-51.6396,-49.6396,-4.69451,-23.2195,-0.314527,-9.430639999999999,-22.3202,-4.69451,-34.4656,-20.2854,-23.8775,0.0,0.00557385,-0.0177877,5,6,0,0.0,0.0204758,4.4
1lbf,-84.3233,-66.3233,-3.66623,-29.6509,-0.24076199999999998,-11.9627,-23.3215,-3.66623,-71.671,-24.6797,-43.9021,0.0,0.0412399,0.0,3,20,0,0.0,4.5556,7.85
1a4r,-69.5221,-57.5221,-2.48293,-22.8948,-0.15792899999999999,-9.13908,-18.942999999999998,-2.5748900000000003,-58.0227,-14.0,-42.6602,0.0,1.66317,0.0,3,24,1,0.0,5.53391,6.66
2w26,-93.8749,-83.8749,-3.23707,-30.5551,-0.21537199999999998,-12.3812,-27.3002,-3.23707,-83.1802,-2.9016599999999997,-88.5884,0.0,1.57179,0.0,5,24,0,0.0,7.3065,9.4
4fl2,-76.301,-60.301,-2.46132,-24.289,-0.15194100000000002,-9.59943,-19.1957,-2.46132,-63.6727,-14.0284,-39.7755,-8.0,1.5818299999999998,0.0,2,29,0,0.0,3.25933,3.66
1ec9,-33.0789,-25.0789,-2.54453,-14.0681,-0.17129,-5.72284,-10.6658,-2.54453,-33.135999999999996,-19.6147,-14.8933,-8.0,5.10727,0.0,6,7,0,15.2239,2.74427,3.1
3oyw,-52.0216,-44.0216,-2.2618099999999997,-18.2926,-0.14516700000000002,-7.32395,-15.4795,-2.60108,-35.9813,-14.4852,-20.6851,0.0,0.0504472,0.0,0,20,3,0.0,3.0926299999999998,4.11
1r6n,-66.0793,-56.0793,-1.61169,-19.1633,-0.108786,-7.8025199999999995,-16.2633,-1.88798,-64.7014,-6.47359,-64.0607,0.0,0.0718047,-0.05,5,30,6,6.41836,9.535,7.4
4h3f,-89.8788,-79.8788,-2.7236,-28.0211,-0.195582,-11.647,-24.9035,-2.80871,-71.4656,-8.0,-63.042,0.0,0.133116,0.0,3,29,0,0.0,0.32656799999999997,9
3th9,-80.2201,-64.2201,-2.35942,-24.7623,-0.162852,-10.1575,-19.8234,-2.35942,-65.6138,-9.22377,-75.8809,0.0,0.064453,0.0,8,26,0,0.0,2.37589,7.7
1tng,-50.4475,-48.4475,-6.3059400000000005,-25.2238,-0.441716,-10.3978,-24.2238,-6.3059400000000005,-31.3491,-7.200889999999999,-22.6353,0.0,0.0601851,0.0,1,7,0,0.0,0.386216,2.93
3nht,-93.4201,-69.4201,-4.06174,-32.8497,-0.29333000000000004,-13.6798,-24.4105,-4.06174,-80.4149,-2.0,-78.0922,0.0,0.00315106,-0.00607395,2,21,0,0.0,3.66742,7.01
3drf,-100.44,-56.4404,-2.0498,-27.4479,-0.14232,-11.2813,-15.4238,-2.0498,-96.2129,-23.6524,-67.1225,0.0,0.46030600000000005,0.0,1,48,0,0.0,12.9266,7
1cgl,-88.37200000000001,-50.372,-1.9638200000000001,-24.8453,-0.141224,-10.3319,-14.1618,-2.00845,-80.8455,-15.3744,-60.5159,-8.0,1.47682,-0.042500800000000005,4,40,1,0.0,9.92985,6.87
1g2k,-111.911,-89.911,-2.48691,-31.4631,-0.177151,-13.0426,-25.2779,-2.48691,-105.73899999999999,-19.0788,-89.2508,0.0,0.135498,-0.05,6,39,0,0.0,10.7017,7.96
1k6t,-107.755,-83.7549,-2.3425,-30.0735,-0.17135999999999998,-12.5775,-23.3753,-2.3425,-96.7346,-11.7491,-86.2167,0.0,0.0542558,-0.0182838,4,42,0,0.0,6.60973,7.62
3fuz,-55.7134,-47.7134,-5.57134,-25.8599,-0.37354499999999996,-10.5056,-22.1466,-5.57134,-42.3992,-22.2378,-21.1483,0.0,0.09930030000000001,0.0,1,9,0,0.0,3.65425,6.54
1k27,-82.9792,-76.9792,-4.14896,-30.5698,-0.279981,-12.4458,-28.3594,-4.14896,-65.0489,-8.0,-51.5911,0.0,0.229424,-0.024244400000000003,0,20,0,0.0,0.648113,9
2vyt,-48.1109,-36.1109,-4.37371,-21.6328,-0.298406,-8.83958,-16.237000000000002,-4.81109,-30.2431,-2.0,-28.3494,0.0,0.027960200000000004,-0.05,1,10,0,0.0,1.2982799999999999,2.74
2ovy,-79.0159,-69.0159,-2.63386,-25.4297,-0.195368,-10.6847,-22.2114,-2.63386,-66.3574,-1.45087,-61.9145,0.0,0.04435719999999999,0.0,0,30,0,4.45242,1.6593799999999999,8.4
2wyf,-48.9411,-38.9411,-2.0392099999999997,-16.9669,-0.137351,-6.90335,-13.5001,-2.33053,-37.4632,-15.322000000000001,-17.6733,-8.0,0.14513900000000002,0.0,3,18,3,0.0,6.95242,4.43
2q8z,-71.1735,-63.1735,-3.23516,-25.4006,-0.211081,-10.2258,-22.5455,-3.23516,-56.4447,-31.4449,-29.4398,0.0,2.60882,0.0,4,18,0,0.0,2.22162,5.68
3gm0,-78.5729,-72.5729,-5.61235,-32.6009,-0.404498,-13.5671,-30.1114,-5.61235,-62.1061,-2.5870599999999997,-57.8131,0.0,0.010552200000000001,0.0,0,14,0,0.0,1.5209700000000002,7.77
4ag8,-113.208,-103.208,-4.04315,-37.2813,-0.292933,-15.542,-33.9882,-4.04315,-101.33,-8.0,-90.1924,0.0,0.248203,0.0,0,28,0,0.0,4.36792,8.96
4ap7,-88.1667,-82.1667,-3.67361,-30.5657,-0.274393,-12.8724,-28.4856,-3.67361,-71.5793,-4.0,-66.2046,0.0,0.13755499999999998,0.0,1,23,0,0.0,0.837248,7.96
3k00,-84.4716,-64.4716,-1.87715,-23.7487,-0.126725,-9.67003,-18.1258,-1.87715,-88.3169,-31.1866,-80.9796,0.0,1.33004,-0.020567,8,37,0,0.0,19.3923,5.77
2buv,-49.3105,-47.3105,-4.4827699999999995,-22.1722,-0.32205900000000004,-9.21733,-21.2729,-4.4827699999999995,-35.9252,-6.981560000000001,-30.4495,-8.0,0.0,-0.026806299999999998,4,7,0,0.0,5.01415,4
3iof,-39.8472,-27.8472,-2.21373,-15.2046,-0.138686,-6.03869,-10.6257,-2.21373,-30.3122,0.0,-40.7128,0.0,0.012920600000000003,-0.05,6,12,0,0.0,9.48522,5.22
3d7k,-106.863,-82.863,-2.74008,-31.5118,-0.171692,-12.5161,-24.4346,-2.74008,-105.479,-26.6966,-87.1888,-8.0,4.01039,-0.019694299999999998,10,29,0,7.95375,4.79977,4.6
1mue,-97.9434,-81.9434,-3.06073,-30.8502,-0.20935399999999998,-12.6166,-25.8105,-3.06073,-85.0444,-7.468389999999999,-77.0,0.0,0.83304,-0.0319363,3,29,0,0.0,4.55799,8.64
2vvp,-53.9846,-41.9846,-3.85604,-22.3989,-0.234605,-8.809660000000001,-17.42,-3.85604,-40.263000000000005,-26.8169,-19.8562,0.0,0.5317729999999999,0.0,4,10,0,0.8582639999999999,3.1594599999999997,3.4
