name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
4tkb,-5.9399,-8.91128,8.30917,-2.02543,-1.21985,5.59
4crl,-7.98849,2.15942,-2.17135,-4.4913,-1.39275,9.71
2zc9,-8.55148,-2.2264,1.99397,-4.54515,-1.68139,6.74
4x11,-5.351,-2.35101,1.49268,-1.60807,-0.792087,2.22
3dsz,-10.0553,-20.6449,19.4817,-5.24742,-1.55218,7.77
2v8w,-7.64533,-40.74,38.5787,-2.47258,-0.918888,6.82
1oau,-5.81562,-3.18103,2.99176,-2.51159,-1.02225,7.7
4m8h,-8.39305,-6.38023,6.2496,-3.02354,-3.14639,7.6
5amg,-8.84159,-23.1888,20.3275,-2.8738,-1.01398,8.22
2eg8,-6.86274,-28.7039,26.2896,-1.65761,-0.698345,4.5
2il2,-12.2273,-10.9983,10.0643,-6.58413,-2.61659,7.1
4qgd,-4.25678,-0.235883,0.250302,-1.12129,-1.0574,7.43
1a9q,-5.19827,-3.0798,2.57666,-1.94064,-0.661979,6.17
2pk6,-12.3915,-2.4119,2.08955,-6.72252,-3.25415,10.89
1qbt,-13.8933,-9.64062,8.98549,-7.62446,-3.52118,10.62
3u92,-7.62384,-13.443,11.7074,-2.31929,-1.47642,7.48
2hjb,-4.99847,-11.6035,11.3607,-1.4097,-1.25318,4.39
4rpo,-5.49911,0.538485,-0.701181,-1.73214,-1.51176,7.64
3c2u,-8.61269,-14.8195,13.2901,-2.90878,-2.08201,2.9
4oc2,-11.0521,-22.6018,20.7579,-4.65723,-2.45846,8.28
2fxv,-7.13256,-8.98672,7.389,-1.77722,-1.66511,5.35
3mhw,-4.39615,-3.77901,3.66937,-1.49265,-0.701351,2.3
4lxz,-11.0724,-23.0452,16.3178,-0.840545,-1.41202,6.74
3wqm,-13.5229,-101.521,95.0601,-3.37203,-1.59766,6.25
2izl,-7.79578,-8.66497,7.7832,-3.576,-1.2455,6
4i9h,-8.27419,-13.3299,13.4055,-3.67646,-2.58077,7.17
4exs,-13.0521,-37.6506,28.6943,-1.22106,-0.782268,4.41
3t83,-8.86032,-3.81102,1.86361,-3.36952,-1.45088,6.98
1usk,-6.99854,-9.24147,7.69116,-1.95382,-1.4019,6.4
4j46,-7.38055,-20.1599,18.5636,-2.40629,-1.28542,5.28
1pb9,-6.22567,-11.8325,9.37573,-0.568081,-1.10831,3.62
1ucn,-8.63628,-56.6145,52.7794,-1.56705,-1.14164,5.22
3dp4,-7.53847,-12.3537,9.98993,-1.80692,-1.27524,7.37
1upf,-3.93519,-2.29809,2.19592,-1.41544,-0.32507,4.6
4io4,-5.98026,-6.18194,4.1111,-0.978715,-0.83819,4.61
2qbs,-7.99812,-24.1375,23.3303,-3.82815,-1.27022,6.68
2fqy,-7.4476,-1.10635,0.298935,-2.744,-1.80368,6.57
2vqt,-7.91879,-17.4268,15.3597,-2.31597,-1.44326,6
2zfs,-8.94285,-9.88406,8.85698,-4.30577,-1.51749,6.54
1bgq,-6.2877,-0.0679417,-0.0402717,-2.72921,-1.35777,8.57
1nl9,-8.49919,-34.2995,32.7708,-3.09297,-1.78498,5.96
2v88,-10.939,-6.53377,5.49414,-5.81167,-1.9952,4.09
4qfo,-8.60293,-13.4927,11.6051,-2.8011,-1.82169,4.27
3tay,-5.67484,-10.2962,9.28755,-1.87219,-0.701447,3.38
2xj2,-8.05081,-11.7408,11.3814,-4.2494,-1.34955,7.18
1o2j,-3.54734,-6.39011,4.73574,1.32046,-1.12093,6.92
1v2j,-5.22262,-6.59647,5.70882,-1.57675,-0.665714,3.25
2j7g,-7.3893,-8.56417,6.81751,-2.09404,-1.4561,7
4dkq,-7.60212,-8.31078,8.2458,-4.14496,-1.29967,6.6
1qf0,-12.3464,-15.2257,11.0018,-4.06689,-1.96304,7.38
2vvs,-8.00969,-5.13392,4.27754,-3.50645,-1.55436,7.34
4p5d,-10.1316,-25.1469,23.4995,-4.36524,-2.02641,5.82
4ahu,-4.6864,-0.04222,0.196338,-1.77609,-0.971923,2.27
3sbh,-7.9819,-12.8296,10.2665,-2.14272,-1.18354,7.28
3r0y,-5.15076,1.93586,-1.60373,-1.87535,-1.51503,4.84
2vmc,-4.86812,-8.50287,7.46778,-1.20792,-0.532606,2.94
2vxn,-5.7287,-24.0492,22.185,-0.799983,-0.972,5
1pzi,-4.59233,0.471919,-1.67339,-0.194206,-1.10415,4.22
3f78,-4.54368,-0.397226,0.40654,-1.52888,-0.931606,3.1
4mmp,-7.8303,-10.009,8.32502,-2.60227,-1.45154,7.71
1d7j,-4.04463,-0.881293,0.667244,-1.23704,-0.501037,3.3
4gzw,-7.74601,-10.1507,8.81955,-3.46068,-0.861683,4.52
3gi4,-9.3279,-2.62819,2.57451,-5.02398,-2.15774,10.8
1s89,-6.58631,-33.2697,31.4881,-1.64929,-1.06295,5.24
4jv8,-7.17914,-2.93013,2.90187,-3.67846,-1.37991,5.85
2j94,-8.40175,1.38581,-1.21066,-4.90934,-1.57504,6.27
3ijh,-6.11051,-12.1334,10.8001,-1.48872,-1.19601,4
3d91,-9.51261,-7.8998,6.59153,-3.53374,-2.5781,9.15
3el4,-9.24171,-10.6555,10.4344,-4.44542,-2.48261,7.17
3i7e,-9.03273,-5.42481,5.2179,-4.6099,-2.12341,10.85
3b3x,-1.21597,-16.9295,15.399,3.22499,-0.817949,3.6
2pnc,-5.62671,-1.65743,1.75484,-2.63583,-0.995778,3.33
3djq,-5.5346,-15.3965,14.6525,-2.15773,-0.540308,2.98
3ip6,-6.55119,-9.23842,8.09251,-1.7098,-1.60298,6.6
3dri,-6.01693,-11.5505,10.9682,-2.29469,-1.04752,4.42
1lee,-8.24867,1.54329,-1.30552,-4.05993,-2.334,7.74
4u8w,-6.71576,-4.86452,4.93313,-2.32176,-2.3701,11.24
3uw4,-8.91676,-17.769,16.486,-4.03235,-1.50886,7.77
3o9e,-10.9125,-3.48877,3.33437,-6.0235,-2.64214,11.3
2oi0,-10.7772,-13.2581,9.54631,-3.75948,-1.21341,7.55
3dc3,-7.18371,-11.6772,9.17036,-1.82625,-0.758138,8.31
1qbn,-7.83549,-9.63312,8.47193,-3.56669,-1.01511,5.85
4qsv,-4.67022,0.113581,-0.186204,-1.91661,-0.588469,2
2r1y,-5.15196,-7.59528,5.93071,-0.821542,-0.573331,4.51
3zyf,-5.29738,-1.37246,-0.00258163,-1.13346,-0.696362,4.85
4zhm,-3.01908,-13.0213,12.572,1.89157,-2.36888,8.05
4wn5,-9.93501,0.860354,-0.641026,-5.72909,-2.33274,7.41
2oax,-9.60522,-4.93898,4.9214,-4.69633,-2.79881,8.65
3g2h,-8.6364,-3.00856,2.0755,-3.12371,-2.48712,3.82
3gst,-10.1148,-21.964,19.7992,-3.48911,-2.3683,6.72
4qj0,-10.0095,-6.67385,4.48746,-4.04252,-1.68813,7.32
1rp7,-13.9547,-66.28,61.0328,-4.55806,-2.05695,8.52
4wk1,-9.08652,-5.56723,4.9306,-4.92102,-1.43635,5.89
1gi7,-6.03849,-7.67753,7.09553,-2.60689,-0.75496,4.51
4gih,-6.90963,-2.5563,2.2455,-3.12546,-1.38086,8.32
1odi,-7.09379,-6.26691,5.66445,-2.99334,-1.40547,4.21
4abb,-5.20381,-4.56847,4.29412,-2.32934,-0.507595,4.51
3gtc,-3.7001,-6.26074,6.15075,-0.718615,-0.778991,2.35
4ish,-9.67274,-14.3628,13.4322,-4.93428,-1.71526,8.72
1pxo,-4.24855,-0.205295,0.224128,-0.738933,-1.43594,8.7
4o3f,-7.54858,-2.52935,2.60788,-4.29252,-1.24208,5.56
1b1h,-12.8663,-23.6365,21.5669,-5.63079,-3.07337,7.03
2p4s,-8.27344,1.88884,-2.96094,-2.81255,-2.29628,9.51
4m3p,-4.6231,-4.85153,3.89555,-0.972686,-0.601925,5.4
4k6i,-9.01992,-6.33781,6.34223,-4.54009,-2.39173,6.2
2g8r,-4.94367,0.159822,-0.857403,-1.39993,-0.753647,3.99
4mo8,-5.56525,-5.23331,4.44627,-1.86973,-0.81598,8
3kyq,-5.81559,-3.1548,3.16395,-2.63012,-1.10211,4.22
4bzs,-11.9844,-12.0698,8.52477,-4.32676,-2.02013,7.12
4agm,-5.80823,-8.29835,8.27743,-2.60527,-1.08953,3.98
4qyy,-10.9734,-7.4521,6.9036,-6.08109,-2.25132,7.3
4axd,-8.90985,-43.6293,41.3413,-2.69804,-1.8313,4.43
5c8n,-8.82423,-4.53714,3.87982,-4.34409,-1.73031,7.55
3ocp,-7.60077,-13.8736,12.7989,-2.97292,-1.46066,7.57
1n3z,-5.57622,-22.7391,22.1286,-2.45352,-0.419659,4.2
4mc1,-10.233,-3.81617,3.8375,-5.73785,-2.42395,7.85
2p53,-11.397,-31.5108,25.8857,-2.38845,-1.29091,7.46
5fl5,-7.86357,-10.8747,8.42359,-2.39295,-0.927042,8.19
1lf2,-8.28243,-1.63868,1.62286,-3.92912,-2.24497,7.52
1ndw,-5.94509,-10.3803,10.0984,-2.32296,-1.24778,5.23
3h5b,-8.01102,-2.9114,3.02179,-3.3153,-2.7136,10
2r9x,-6.2865,-15.9416,14.9137,-2.23673,-0.929369,4.85
3pb9,-6.86223,-3.98164,1.59263,-1.53126,-0.849446,6.58
3s0d,-5.87521,0.881822,-0.34771,-2.04633,-2.27048,7.05
3nes,-6.13215,2.21819,-1.85611,-3.02293,-1.37879,5.62
4d1j,-5.72447,-9.80019,8.4818,-1.51161,-0.801971,6.31
3gcs,-8.87339,-5.45796,4.6831,-3.86737,-2.13865,7.25
2pvl,-7.41566,1.93771,-1.68847,-3.98762,-1.58477,7.62
4z1e,-8.43832,-9.80017,6.50671,-1.97596,-1.0764,8.24
3umq,-2.86382,-5.91021,5.86422,-0.48941,-0.235903,4.62
4k55,-1.70933,-9.04451,9.90281,0.150096,-0.625213,5.51
2pym,-9.59399,-8.66134,8.41547,-4.8006,-2.45502,6.82
1jgl,-7.35852,-1.97015,1.46094,-3.11895,-1.63785,8.7
4aci,-12.2266,-59.1056,51.6231,-1.66016,-0.991439,2.22
3lir,-8.02618,-2.06773,1.92219,-4.45483,-1.3333,6.92
1zfk,-5.08682,-3.68379,3.66942,-1.92596,-1.05397,7.92
1nfw,-7.72401,-6.97166,7.00409,-4.24308,-1.42084,8.96
1o0n,-6.13277,-26.448,25.1818,-2.17783,-0.596268,4.09
4l50,-7.37388,-12.6944,11.1651,-2.2034,-1.54876,6.06
1hdq,-6.77775,-14.4584,12.44,-1.95027,-0.716606,5.82
3hv8,-10.3827,-15.2126,14.0132,-5.52485,-1.56597,6.98
1b8n,-7.47268,-6.04511,4.93633,-2.79238,-1.47901,10.52
2oag,-7.38428,-8.32148,7.02589,-2.20192,-1.79426,8.47
3f16,-11.3647,-16.175,10.4749,-2.53967,-1.03249,8.23
3d4y,-6.85764,-16.086,11.8243,0.949704,-1.45315,5.7
1uz4,-5.6993,-3.39642,2.55906,-1.76386,-1.00558,3.4
4zzy,-7.87728,-2.29846,1.82936,-3.68997,-1.6257,5.6
2j7f,-5.65672,-10.9966,8.87765,0.10142,-1.54672,6.35
1o36,-2.07819,-10.6519,9.42778,2.53828,-1.29989,5.96
3ip5,-6.04581,-8.36978,6.70797,-0.863932,-1.42756,6.22
3bex,-6.85262,-4.72223,4.11778,-2.75908,-1.39659,5.57
4elh,-9.56274,-7.54938,6.76963,-4.20278,-2.4877,8.09
4u5s,-6.58972,-19.0844,18.7103,-2.99564,-1.12749,2.41
1olx,-15.6194,-86.7466,77.9199,-1.44806,-3.25213,4.33
2x6x,-7.9134,-4.22849,3.39908,-3.88761,-1.10387,3.68
4h75,-10.4918,-38.9552,35.8467,-3.52124,-1.76963,6.6
4h81,-6.53965,-13.8871,13.026,-2.0874,-1.49861,5.12
2h21,-8.37151,-4.09506,3.02702,-3.45931,-1.75165,6.54
4ykk,-6.63511,-11.0464,8.95755,-0.717018,-1.73674,2.77
4ax9,-9.87934,-7.03938,5.22686,-4.11712,-1.8572,9.57
2i6b,-4.80663,-2.18006,1.99637,-0.995182,-1.53525,7.17
2d1n,-10.7762,-13.6606,10.7477,-3.46878,-2.30201,8.15
4r4i,-8.23924,-17.2388,15.6817,-3.32002,-1.26957,6.27
3ao2,-6.79974,-2.76481,2.71409,-3.42127,-1.23525,3.77
2h15,-7.51822,-11.5755,8.78174,-1.23836,-1.39359,5.67
3hk1,-7.12723,-11.3242,10.3992,-2.74138,-1.3684,6.17
5efc,-5.96667,-23.277,22.442,-2.16201,-0.877093,4.85
4ht2,-8.18034,-13.9376,11.4014,-2.21104,-1.34057,6.54
2rk8,-7.31624,-66.1437,59.7284,1.90215,-0.710526,3.64
2e27,-8.05075,-6.33211,5.88809,-4.2386,-1.27562,9.35
4nue,-6.09656,0.495795,-0.305928,-3.14612,-1.04779,6.82
1n4k,-8.71414,-103.95,99.9316,-1.68087,-0.922136,10.05
4gq4,-7.86702,-5.92202,5.73164,-3.96016,-1.62397,7.66
3c2f,-6.56503,-59.4974,56.5958,-0.922691,-0.648234,2
2ptz,-17.418,-62.7502,49.3032,-0.460298,-1.41817,7.82
3s71,-7.62417,-12.3454,9.61067,-1.82088,-0.976056,8.64
4z84,-8.18149,-13.0227,12.4029,-3.68151,-1.78765,5.82
2rio,-13.2232,-62.2139,54.4436,-1.80708,-1.55322,4.69
1xhy,-7.32631,-13.6491,11.7031,-1.76649,-1.52136,6.18
4bf1,-8.48099,-15.3492,12.4542,-2.39237,-1.10109,8.62
3l4u,-6.49951,-15.3367,13.4118,-1.22824,-1.25389,7.52
4wkn,-8.83812,-9.94498,9.21123,-4.32091,-1.69094,9.72
4dkp,-6.25327,-4.56452,4.62279,-3.27092,-0.948101,5.72
3kdc,-11.1523,-1.94712,1.89888,-6.4157,-2.59582,9.28
1f8b,-6.73861,-3.61152,1.78671,-1.66812,-1.15317,5.4
4f1l,-6.447,-3.12637,2.18674,-2.33282,-1.08203,5.12
2web,-9.69469,-2.19823,1.09441,-4.53218,-1.96618,5.12
5aoj,-5.10338,5.12508,-4.78932,-2.06804,-1.27859,4.68
2i3h,-8.50406,-15.6796,14.5113,-3.80024,-1.44297,7.4
3u10,-8.75739,-12.6044,11.9644,-4.43311,-1.59174,5.44
2p7a,-5.30748,-1.37139,1.09694,-1.57302,-1.36749,6.1
3c8e,-7.25806,-11.3356,9.97402,-2.08621,-1.71777,4.15
3kmx,-6.55176,-6.83971,5.95077,-2.34938,-1.22094,4.82
3c8b,-2.70601,-3.53226,5.66514,-2.00085,-0.745535,6.1
4hf4,-8.67334,-1.18403,1.19358,-4.63053,-1.95985,8.62
1swr,-6.95493,-9.57553,7.74714,-1.33872,-1.69531,6.92
4jss,-5.45322,-5.40618,3.74487,-1.01848,-0.680919,3.3
4w9k,-8.78592,-2.23223,1.24139,-3.64986,-2.05659,6.54
1ypj,-9.24941,-14.4428,13.2552,-4.18748,-1.78179,7.02
4in9,-10.1503,-7.15278,4.05254,-3.75538,-1.20213,4.97
4etz,-6.37614,-21.3165,19.799,-1.57493,-1.1912,6.3
3f7h,-8.78329,-10.7957,9.71784,-3.99408,-1.61883,7.09
1g2l,-9.28355,-9.31954,8.41607,-4.32318,-1.9644,7.24
2qrg,-9.31336,-7.35976,6.31515,-4.1192,-2.05703,5.18
2xd9,-9.36689,-11.8882,10.3516,-2.92755,-2.81024,6.46
4ei4,-7.1506,-1.15621,0.989903,-3.51386,-1.37792,8.74
5bry,-9.52017,-4.42388,3.95362,-4.57918,-2.37822,11.82
3bgs,-7.27489,-8.35077,7.59544,-3.21275,-1.2143,9.42
2ate,-8.5151,-25.1328,22.9178,-2.9256,-1.28202,7.07
3dxh,-5.26517,-3.04786,2.54469,-2.03944,-0.630047,3.19
2qd7,-10.6141,-5.92416,5.62893,-6.00901,-2.21734,9.1
3d8y,-4.90187,5.62734,-5.78096,-2.05045,-0.605302,3.4
1ex8,-22.5145,-87.9198,74.2119,-4.35398,-2.36006,6.33
4k7o,-2.233,-2.76255,2.42968,1.35822,-1.16585,4.3
2ha5,-4.79145,-1.36544,1.40727,-2.24197,-0.498802,4.34
4jz1,-9.48928,-22.6344,21.3481,-4.36545,-1.74509,6.7
2hb3,-10.672,-2.25159,2.15386,-6.15854,-2.32316,11.35
3ryy,-8.03987,-11.0111,8.28921,-2.122,-1.10348,7.42
2jdm,-3.09867,-6.50997,2.59499,3.67052,-0.76171,5.4
4b2i,-4.37044,1.79076,-1.87592,-1.48485,-0.707923,3
4a6b,-10.7468,-0.252645,0.222201,-5.75745,-2.86641,8.38
1wdn,-7.32163,-9.72484,7.49537,-1.68969,-1.30996,6.3
1qji,-13.0233,-13.2746,8.68011,-4.59316,-1.74316,4.85
1x8j,-6.12605,-0.953002,1.15075,-2.99642,-1.23488,6.96
1fh7,-6.96376,-9.41873,7.63186,-1.74171,-1.34267,5.24
2cgf,-6.4938,-1.06144,0.831387,-2.96917,-1.20206,6.41
2yi7,-7.71418,-3.53412,3.14252,-3.68299,-1.54709,8.32
4qjx,-7.66425,-11.0971,7.331,-0.497956,-1.30769,7.28
4att,-7.19406,-5.59729,3.59907,-1.81329,-1.29005,6.98
1ch8,-14.544,-86.8136,79.785,-3.47364,-1.94925,7
3ms9,-5.4624,0.419864,-0.299261,-2.50259,-0.987908,5.22
1wur,-11.5544,-81.1836,75.9498,-1.92235,-2.30569,6.66
4ijh,-6.79799,-12.0461,11.032,-2.57188,-1.11953,4.33
4cwo,-6.88717,1.62464,-1.5918,-3.79569,-1.03181,5.21
3zbx,-7.89414,-2.16306,1.91357,-4.13446,-1.41768,8.22
4z93,-7.42062,-2.76748,2.81116,-3.916,-1.45579,7.35
1mtr,-11.3093,-8.88348,7.6719,-5.52501,-2.48022,8.4
2j4i,-9.05795,-0.734658,0.774803,-5.00571,-1.99988,9
3vd9,-6.06663,-5.89868,5.01636,-1.96037,-1.13143,4
4c6u,-5.41367,-3.79951,3.74197,-1.37441,-1.88921,4.59
4uoh,-11.6826,-65.6536,60.733,-3.7168,-0.952755,4.77
3si4,-8.04616,-3.43498,3.23972,-4.28505,-1.47334,3.88
1owe,-6.6861,-9.43837,8.42364,-2.74923,-0.829622,6.2
3sur,-7.49988,-15.8209,13.8094,-2.00308,-1.39279,4.15
1dud,-7.12823,-14.9887,14.0026,-3.03221,-1.01747,4.82
2f6t,-8.15461,-19.3497,18.4214,-3.67802,-1.45572,4.62
2olb,-13.2841,-34.2431,31.3764,-5.33123,-2.9937,5.54
1bn4,-6.29812,-12.8813,9.97231,-0.1219,-1.17474,9.31
3v7t,-8.84682,-8.34806,7.70015,-4.37416,-1.73224,7.21
4e4l,-8.27492,3.33128,-3.32939,-4.58423,-1.60007,8.77
2cen,-12.173,-1.72053,1.52961,-6.83237,-3.05717,8.3
1egh,-7.21361,-44.4116,41.3124,-1.05547,-0.966471,5.7
1bq4,-5.41795,-78.7009,77.4514,-1.54632,-0.529645,5.22
2ojg,-6.63105,-3.94025,3.45475,-2.80369,-1.24935,5.64
4nja,-6.44886,-25.8883,24.7121,-2.115,-1.06515,6.22
3hvi,-16.079,-18.5544,12.7538,-5.62673,-2.55911,8.3
1ogg,-10.0978,-11.7782,10.8556,-4.81721,-2.26553,5.19
3iae,-12.9099,-69.0219,65.4626,-2.55588,-4.70222,3.89
2nmx,-2.9111,1.29042,0.541816,-1.8897,-0.761135,5.57
3djv,-5.73642,-21.5164,20.773,-2.1934,-0.707145,4.55
1gz4,-8.79333,-15.7881,15.4341,-5.13119,-1.21562,3.7
1lnm,-8.04247,-2.66252,2.60275,-4.67494,-1.21525,8.7
3d83,-10.1463,-3.21053,3.22427,-5.79815,-2.26937,8.36
4s1g,-9.02508,-9.85294,8.80172,-4.09005,-1.7913,9.22
4qf7,-1.18142,1.83965,-1.77487,2.70762,-1.86131,8.6
4dff,-5.6462,-1.45142,1.55607,-2.66125,-0.997094,7.46
3zsq,-8.43179,-7.42561,6.82756,-4.0304,-1.71083,4.96
2j7d,-7.62353,-16.2548,14.3896,-2.16227,-1.5036,7.13
3zps,-10.4639,-1.27194,1.01648,-5.32383,-2.79209,8.3
1ppk,-8.76717,1.27042,-1.91662,-3.67799,-2.35047,7.66
2pwg,-5.26265,-16.9966,15.0494,0.0566915,-1.27957,4.82
1ecq,-6.73106,-34.5635,27.5521,4.1242,-1.75139,3
2bys,-7.97155,-1.61343,1.62357,-3.53246,-2.35671,9.52
3mxd,-10.2243,-5.63238,5.28265,-5.43177,-2.3503,8.83
1w11,-8.97848,-13.1291,11.4489,-3.37939,-1.82634,8.22
3d2e,-15.9134,-73.0808,66.2269,-4.52029,-2.44672,6.42
4llj,-3.67032,-2.50182,2.93973,-1.75781,-0.257918,3.42
1b5i,-11.6616,-25.8491,23.6062,-4.76115,-2.56501,7.05
2z94,-9.72732,-19.3015,12.4278,-0.55588,-0.205186,5.85
2nmz,-10.3511,-11.7907,11.7179,-5.37254,-2.81326,8.37
1mh5,-7.60097,-8.77469,7.33991,-2.27408,-1.79961,9.21
1fkf,-9.90768,-0.874393,0.525727,-5.58882,-1.87769,9.4
187l,-5.17773,-0.112752,0.266593,-1.72805,-1.51101,3.37
3tfu,-9.03705,-19.2849,17.8795,-3.46089,-2.07819,3.28
1zoh,-5.23237,0.697888,-0.195799,-2.22768,-1.41427,7
1jys,-4.16188,1.07683,-1.17333,-1.46015,-0.512721,3.52
4i7k,-5.20096,0.599227,-0.450417,-1.59376,-1.6635,3.04
4ury,-6.26191,-8.46609,8.33822,-2.71065,-1.33088,2.22
1g36,-7.81393,-9.29945,8.30399,-3.45383,-1.27213,7.17
3ipq,-12.458,0.685819,-0.696357,-7.42428,-2.93065,7.57
4np2,-4.3904,-1.87748,1.12931,-0.865899,-0.683824,2.26
4omc,-13.4637,-42.1439,39.3615,-6.12421,-2.46449,10.78
3ok9,-9.21165,-2.27661,2.03868,-4.36421,-2.51701,11.23
3acl,-8.15483,0.699325,-0.207774,-4.78188,-1.77199,6.22
2q5k,-11.8998,-2.08853,2.08156,-6.92784,-2.87252,11.3
4az5,-7.37183,-11.9078,10.2136,-2.10708,-1.47804,5.99
1om1,-5.92464,-3.39356,2.96714,-1.67433,-1.73139,6.77
2a4m,-0.267702,5.39611,-4.89194,2.23085,-0.910217,4.52
4xy8,-6.3478,0.551402,-0.746265,-3.22114,-0.839294,6.4
3p3s,-6.45707,-5.56567,4.52587,-2.03958,-1.28517,7.59
1m7d,-8.39999,-4.19022,3.60739,-4.51869,-1.20596,6.23
4pp0,-9.48973,-14.5867,12.3757,-3.29749,-1.88873,4.4
3qwc,-8.08781,-2.46988,2.33197,-4.321,-1.53638,4.26
1x38,-7.87471,-16.0328,13.8049,-2.10041,-1.45382,8.77
1c5t,-5.64035,-6.42008,5.69739,-2.22664,-0.598509,4.1
5cqu,-5.78232,7.92295,-6.69947,-3.42425,-1.48905,6.54
4rqv,-5.02065,1.13589,-0.930777,-1.57439,-1.55886,5.05
2zmm,-8.12188,-27.7433,26.9461,-3.72867,-1.50349,7.6
1nfy,-8.29043,-11.9833,11.8879,-4.62285,-1.47964,8.89
4q09,-9.65412,-19.1677,16.4969,-3.37966,-1.51109,8.17
1a9m,-9.8676,-5.96957,6.09549,-5.50211,-2.3989,6.92
2vpn,-7.03124,-14.6739,13.3838,-2.44227,-1.20628,6.72
3aqt,-5.30567,-2.63557,2.35849,-1.61598,-1.3201,6.72
1fkb,-9.26944,-3.38515,2.93279,-4.88619,-1.83838,9.7
4us3,-9.01484,-10.5538,9.42026,-3.15694,-2.63189,5.32
3ekt,-8.8133,-4.74378,4.66717,-4.30356,-2.34062,10.59
3p3t,-6.69629,-0.886317,0.604628,-2.81877,-1.50332,7.24
4tkh,-6.67775,-8.31379,7.63137,-2.84544,-1.05738,5.74
2uxi,-4.34981,-1.58418,1.11652,-1.0499,-0.739742,7.3
1bai,-10.3826,-4.97101,4.41819,-5.18189,-2.55541,7.7
2ves,-10.2834,-11.9264,9.13593,-3.42386,-1.97659,7.7
2a5s,-6.56227,-16.4611,14.5707,-1.35978,-1.21956,6.7
3a1s,-8.03086,-30.1632,28.0786,-2.67177,-1.18199,4.83
1m5w,-2.51983,-23.2552,22.7195,0.921959,-0.813632,4.27
3r6c,-7.18984,-7.01221,6.47277,-3.23129,-1.32661,4.72
3pbb,-8.29694,-3.81028,2.04148,-3.51484,-0.920791,7.02
3ttp,-9.26232,-2.22578,2.11173,-5.07983,-1.97593,9.12
4lm0,-3.76179,0.468273,-0.460504,-1.45831,-0.218741,3.25
1z71,-9.75126,-5.07872,4.96538,-5.35681,-2.18861,9.18
3jy0,-6.77735,-7.54531,7.23857,-3.14515,-1.23295,8.3
4n8q,-4.57691,-9.87334,9.73491,-1.58711,-0.758855,3.42
2ces,-6.80531,-17.1326,14.8682,-1.03358,-1.41479,7.25
1ogd,-4.73066,0.646659,-1.32906,-1.26861,-0.687134,3.03
3uxd,-4.68576,-2.05101,1.90151,-1.26532,-1.17844,4.41
4bb9,-8.36431,-29.4926,27.1003,-2.34827,-1.53129,6
2xm2,-5.80632,-4.41248,2.78923,-0.743547,-1.34701,4.62
1hos,-8.02327,-5.45689,5.30446,-3.51559,-2.26274,8.55
3ekw,-12.3093,-7.68249,7.47613,-7.15342,-2.85699,7.96
2v3u,-5.93402,-10.9241,9.15145,-0.981539,-1.08731,3
1dgm,-3.61116,1.28013,-1.16373,-0.926491,-0.708559,5.05
4qp2,-4.58273,-3.26546,2.88832,-1.46686,-0.646222,3.03
1c5y,-5.85455,-5.95399,4.98267,-1.96113,-0.829593,4.2
2qv7,-7.05394,-4.58355,3.18069,-2.55076,-1.0078,3.66
3w5n,-5.89053,-4.02037,2.68401,-1.35199,-1.10967,3.87
2fu8,-12.4928,-35.4743,26.9475,-1.05856,-0.815034,4.7
3b92,-10.6328,-15.6106,12.3579,-3.97733,-1.31034,8
1fzo,-13.181,-14.3127,11.9818,-5.84246,-2.91507,7.89
1sr7,-11.9759,0.77396,-0.853012,-6.50976,-3.29459,10.1
2qg2,-7.09627,0.285367,-0.347558,-3.68156,-1.26001,5.4
1fzq,-9.52674,-35.0774,32.2193,-2.83076,-1.74536,7.62
1utl,-4.73682,-4.7927,4.66596,-2.04784,-0.469736,2.47
1jvu,-6.43999,-38.3751,35.7686,-0.824717,-0.91623,5.15
5e2r,-8.73229,-15.5195,12.7546,-2.6867,-1.18821,7.06
3vfb,-11.2222,-1.75711,0.847208,-5.74883,-2.47099,9.04
1f8c,-7.38933,-14.4726,11.9942,-1.57973,-1.23867,7.4
3g08,-12.8954,-3.24233,2.75902,-6.67537,-3.6442,8.16
3s54,-7.65969,-3.48432,2.99475,-2.84622,-2.23139,9.64
1ik4,-6.27398,-29.5453,26.3052,0.481368,-1.42273,7.41
3kmc,-8.58955,-5.58777,2.71749,-1.59785,-2.02892,6.4
3k1j,-9.82886,-27.4147,25.4338,-3.8905,-1.865,6.4
3djx,-5.63896,-10.7552,10.2738,-2.28184,-0.783169,2.81
2qrm,-8.61043,-4.9027,4.09357,-4.22824,-1.48055,4.03
1tcw,-7.55025,1.40022,-1.33058,-3.8221,-1.70528,6.02
3n0n,-3.62238,-2.6928,4.42528,-2.32442,-0.937927,7.3
1e2l,-6.89139,-2.63594,2.09829,-2.80916,-1.45207,4.29
4ibe,-6.27246,-2.59183,2.46742,-2.85459,-1.20095,4.15
1bm7,-5.54572,-8.1422,7.87774,-1.86194,-1.32681,7.52
3jzg,-6.73956,-5.1166,4.71909,-3.22872,-1.02082,4.4
4qge,-7.34603,0.285398,-0.600391,-3.78897,-1.14955,9.3
4j44,-7.56657,-21.3812,19.9691,-2.87238,-1.18964,5.73
4gu9,-5.64365,-4.41466,4.4352,-2.69193,-0.879761,4.37
3eeb,-13.2889,-223.906,216.862,-2.70241,-1.44911,5.89
2y8c,-7.43442,-2.45401,2.45553,-4.08382,-1.25961,6.4
