name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
3ozt,-121.04700000000001,-101.04700000000001,-3.9047300000000003,-38.5329,-0.279314,-15.9956,-32.1663,-3.5602,-94.5478,-9.787,-81.0382,-2,0.290881,-0.00423756,4,27,0,-6.0,-12.3556,0.0,5,9,1,7,0.0,3.8631,4.13
1w4o,-62.3491,-46.3491,-2.96901,-22.5991,-0.192326,-9.07611,-16.7997,-2.59788,-34.2336,-7.0,-23.5922,0,0.560705,0.0,3,18,0,0.0,-14.9695,-3.0,5,8,2,5,0.0,4.4524300000000006,5.22
2w4x,-72.8888,-58.8888,-4.04938,-27.8123,-0.274814,-11.3445,-22.4703,-3.31313,-42.7019,-4.93936,-29.7383,0,0.295198,-0.0227725,2,16,0,0.0,-14.5007,0.0,5,8,1,7,0.0,1.0112,4.85
4u4s,-57.3806,-55.3806,-4.0986199999999995,-23.808000000000003,-0.267801,-9.58917,-22.9782,-3.8253800000000004,-39.0193,-1.4591100000000001,-32.4125,0,0.210894,-0.014639600000000001,1,13,0,0.0,-3.0,0.0,2,2,1,2,0.0,0.990124,2.92
4de3,-75.0479,-69.0479,-3.5737099999999997,-27.2019,-0.21869499999999997,-10.7194,-25.0271,-3.5737099999999997,-49.2006,-6.9544,-34.2183,0,0.587634,0.0,1,20,0,0.0,-13.0183,0.0,1,5,1,1,0.0,2.34258,5.52
3uri,-87.054,-29.054000000000002,-1.3392899999999999,-21.6513,-0.0938955,-8.927719999999999,-7.22607,-1.28021,-90.8101,-7.232419999999999,-73.4633,0,0.5734279999999999,0.0,5,59,1,0.0,-18.2496,0.0,16,10,11,8,0.0,19.5959,9
3fv1,-113.34700000000001,-95.34700000000001,-5.397480000000001,-41.0838,-0.368819,-16.7962,-34.5595,-4.3595,-65.9752,-14.614,-45.7906,0,1.08378,0.0,3,18,0,0.0,-39.0979,0.0,8,7,3,2,0.0,3.6755400000000003,9.3
2wca,-83.71700000000001,-63.717,-3.1006299999999998,-27.9057,-0.219509,-11.5441,-21.239,-2.79057,-55.095,-5.69491,-41.4265,0,0.128626,0.0,1,26,0,0.0,-16.3159,0.0,5,7,2,4,0.0,2.41888,5.6
1nvq,-114.665,-108.665,-3.18513,-34.7266,-0.23713800000000002,-14.609000000000002,-32.9095,-2.86662,-87.2151,-5.0,-76.9336,0,0.369112,-0.021381599999999997,2,34,0,0.0,-15.7068,0.0,4,4,0,3,0.0,3.22315,8.25
2w66,-78.4263,-66.4263,-4.90165,-31.1235,-0.333358,-12.7041,-26.3613,-3.7345900000000003,-44.0285,-8.67428,-29.6422,0,0.24910900000000002,-0.1,5,11,0,0.0,-18.9268,0.0,7,5,2,2,0.0,0.771399,4.05
3ary,-60.4029,-56.4029,-3.5531099999999998,-23.4914,-0.247259,-9.6625,-21.9357,-3.5531099999999998,-50.0296,0.0,-43.3377,0,0.108674,-0.00831633,1,16,0,0.0,0.0,0.0,2,2,2,2,4.035769999999999,1.92572,6
4msn,-54.7147,-52.7147,-4.208819999999999,-23.2696,-0.31416700000000003,-9.79766,-22.419,-4.208819999999999,-40.2692,-2.31593,-34.034,0,0.0785047,-0.0612614,0,13,0,0.0,-3.0,0.0,1,3,1,2,0.0,3.9403,4.03
4msc,-91.4707,-85.4707,-4.15776,-32.6443,-0.319468,-13.8781,-30.503,-4.15776,-76.1782,-0.952111,-68.3157,0,0.106074,-0.0738908,0,22,0,0.0,-3.0,0.0,1,3,1,2,0.0,2.29487,5.96
2xnb,-100.993,-92.9929,-3.7404800000000002,-33.6643,-0.263349,-13.9007,-30.9976,-3.48251,-72.8007,-2.84984,-62.9517,0,0.31503000000000003,0.0,2,25,0,0.0,-8.249239999999999,-3.0,4,3,2,1,0.0,0.878558,6.83
4mrw,-57.6359,-57.6359,-4.80299,-25.1748,-0.320916,-10.2155,-25.1748,-4.80299,-37.0748,-0.300605,-37.681,0,0.0785058,0.0,1,11,0,0.0,-2.39363,0.0,1,1,1,0,0.0,0.0,3.3
3jya,-67.3227,-67.3227,-4.207669999999999,-26.717,-0.24832100000000001,-10.4019,-26.717,-4.207669999999999,-47.9801,0.0,-45.4095,0,0.0796654,0.0,1,15,0,0.0,0.0,0.0,2,2,2,2,0.0,0.0,6.89
3up2,-96.8798,-82.8798,-3.4599900000000003,-31.9042,-0.248846,-13.2678,-27.2937,-3.22933,-76.9814,-4.82391,-68.423,0,0.301248,-0.0269372,3,25,0,0.0,-16.6906,-3.0,3,5,1,3,0.0,8.7271,7.4
2zda,-116.69,-100.69,-4.0238,-37.9811,-0.295043,-15.8971,-32.7733,-3.43206,-83.5393,-6.83932,-70.4932,0,1.10919,-0.00972047,3,26,0,0.0,-23.2347,0.0,8,2,3,1,0.0,4.27391,8.4
3ueu,-40.0055,-20.0055,-2.85753,-16.5988,-0.200726,-6.8488,-8.30054,-2.85753,-42.0358,0.0,-40.9845,0,0.0,0.0,0,14,0,0.0,0.0,0.0,0,2,0,2,0.0,10.8432,5.24
4mrz,-53.6778,-51.6778,-4.8798,-24.1359,-0.350501,-10.0329,-23.2366,-4.47315,-34.1909,-2.0,-27.8154,0,0.161613,-0.1,0,11,0,0.0,-6.0,0.0,3,3,2,2,2.68853,1.48577,3.52
2fxs,-47.9119,-27.9119,-1.71114,-15.7782,-0.11663699999999999,-6.44527,-9.19184,-1.6521299999999999,-42.4718,-2.97839,-36.8889,0,0.19989500000000002,0.0,4,24,0,0.0,-6.0,0.0,4,7,3,6,4.4547099999999995,6.954110000000001,6.06
1lpg,-108.854,-88.8545,-2.65499,-31.5683,-0.19875299999999999,-13.3046,-25.7682,-2.47397,-90.5476,-3.09272,-84.2845,0,0.47649300000000006,-0.07713769999999999,6,35,0,0.0,-15.0,0.0,5,2,2,2,0.468959,5.87706,7.09
1q8t,-57.8693,-49.8693,-3.21496,-22.0813,-0.233019,-9.20653,-19.0287,-3.04575,-40.2793,-2.0,-37.8157,0,0.16033699999999998,0.0,1,17,0,0.0,-3.79662,0.0,6,2,5,1,0.0,2.53024,4.76
3qqs,-92.6029,-84.6029,-4.87384,-34.7035,-0.36140500000000003,-14.5797,-31.7054,-4.87384,-62.5287,-3.82197,-52.6023,0,0.153846,0.0,0,19,0,0.0,-19.1017,0.0,1,4,1,0,1.26411,2.8848599999999998,5.82
2weg,-53.9228,-49.9228,-4.90207,-24.2461,-0.30959899999999996,-9.65565,-22.4475,-4.90207,-25.6311,-2.0,-25.3582,-1,0.567731,-0.0178525,2,9,0,-12.0,-3.0,0.0,1,3,1,1,0.0,2.94905,6.5
3jvs,-48.5933,-38.5933,-1.61978,-15.6388,-0.11955999999999999,-6.56013,-12.4205,-1.51854,-66.3042,-2.6988,-61.5625,0,0.42172299999999996,0.0,3,27,0,0.0,-6.0,0.0,3,4,1,4,0.0,20.4831,6.54
3f3e,-71.4962,-63.4962,-7.944030000000001,-34.3718,-0.545049,-14.0713,-30.5258,-5.958019999999999,-40.6995,-7.283360000000001,-30.6336,0,1.67999,0.0,1,8,0,0.0,-14.9555,0.0,3,2,0,1,0.0,1.15973,7.7
2qbq,-70.1244,-56.1244,-2.26208,-22.3228,-0.137929,-8.78615,-17.8662,-2.26208,-68.557,-6.68779,-54.6833,0,0.12468,-0.018001,2,28,1,0.0,-21.9553,0.0,1,5,0,2,0.0,18.9462,7.44
1bzc,-106.19200000000001,-86.1922,-3.6618,-34.5642,-0.24736799999999998,-14.077,-28.0545,-3.53974,-76.3705,-9.65648,-65.8286,0,0.259049,0.0,4,25,0,0.0,-20.2923,0.0,5,7,4,3,0.0,3.5005300000000004,4.92
1pxn,-95.1354,-85.1354,-4.32434,-33.9522,-0.303579,-14.0061,-30.3834,-3.9639800000000003,-66.5665,-2.93961,-58.1246,0,0.384227,0.0,3,19,0,0.0,-8.15025,-3.0,4,4,2,2,0.0,0.052684400000000006,7.15
2j78,-65.868,-53.868,-5.06677,-28.013,-0.342748,-11.4141,-22.9095,-3.65933,-25.7243,-12.1541,-26.6468,0,6.860339999999999,0.0,6,7,0,0.0,-19.7815,-2.86023,6,6,1,3,0.0,0.031076999999999997,6.42
1z6e,-98.77799999999999,-84.77799999999999,-2.5994200000000003,-29.3809,-0.186554,-12.2098,-25.2167,-2.46945,-114.81,-3.39972,-106.25,0,1.34843,-0.0388707,6,32,0,0.0,-4.08887,0.0,5,5,3,4,0.0,18.2793,9.72
3zdg,-71.6744,-61.6744,-5.51342,-30.4824,-0.378673,-12.4833,-26.2295,-5.1196,-53.7801,-1.0,-57.4975,0,0.136212,0.0,4,9,0,0.0,-3.0,0.0,1,1,0,1,0.0,2.0784,7.1
4gfm,-62.9448,-58.9448,-3.4969300000000003,-24.0179,-0.222338,-9.58615,-22.4916,-3.3128800000000003,-49.8755,-2.0,-42.0736,0,0.19380999999999998,0.0,1,17,0,0.0,-6.0,0.0,2,2,1,1,0.0,5.46949,7.22
4eo8,-30.1236,-18.1236,-1.11569,-10.0412,-0.07733480000000001,-4.12474,-6.0412,-1.11569,-61.2819,-2.94455,-54.9983,0,0.0855837,-0.00518117,1,26,0,0.0,-6.0,0.0,0,3,0,1,0.0,28.1508,8.15
2wvt,-71.8724,-57.8724,-5.52865,-30.5667,-0.37008,-12.411,-24.6126,-3.9929099999999997,-34.1949,-9.28408,-26.525,0,0.065263,0.0,5,8,0,0.0,-17.4886,-1.9107299999999998,7,5,2,2,0.0,0.05799490000000001,6.12
3nx7,-41.1465,-25.1465,-2.05733,-15.1585,-0.135658,-6.12403,-9.26406,-1.9593599999999998,-28.6337,-2.3601799999999997,-35.0988,-2,9.53378,0.0,6,14,0,0.0,-6.257569999999999,0.0,2,6,1,5,0.0,6.7110899999999996,8.1
1syi,-105.713,-97.7134,-6.218430000000001,-41.1131,-0.44188299999999997,-17.029,-38.0018,-5.03397,-58.0131,-11.7836,-43.5046,0,0.443517,0.0,5,12,0,0.0,-36.3676,0.0,4,4,0,0,0.0,2.79848,5.44
4ddk,-63.0149,-61.0149,-5.25124,-27.5243,-0.381631,-11.4862,-26.6507,-5.25124,-38.2775,-2.21702,-31.4221,0,0.459638,0.0,2,10,0,0.0,-5.714119999999999,0.0,0,4,0,2,0.0,0.0101861,2.29
2zcr,-98.6325,-72.6325,-3.52259,-32.4814,-0.23129,-13.1039,-23.9191,-3.52259,-73.5688,-3.65669,-64.0199,-2,2.80864,0.0,1,27,0,-10.5153,-3.8285699999999996,0.0,3,6,3,4,0.0,3.32101,6.87
2xbv,-107.59700000000001,-93.5971,-2.98881,-32.5862,-0.206954,-13.3811,-28.3462,-2.90803,-112.837,-1.63524,-111.84899999999999,0,0.522062,-0.1,6,30,0,0.0,-3.0,0.0,3,4,2,4,0.0,11.772,8.43
4de1,-83.7639,-77.7639,-3.6419099999999998,-29.4542,-0.275267,-12.4534,-27.3444,-3.49016,-49.7537,-7.503430000000001,-34.6255,0,0.7913279999999999,0.0,1,22,0,0.0,-19.6149,0.0,3,6,2,2,0.0,1.8982700000000001,5.96
4abg,-68.2761,-62.2761,-4.551740000000001,-27.6846,-0.32933,-11.536,-25.2517,-4.01624,-41.7121,-3.18202,-33.3898,0,0.131626,0.0,2,12,1,0.0,-10.1793,0.0,4,0,1,0,0.774437,1.22585,3.57
3uuo,-66.1395,-62.1395,-2.87563,-23.2569,-0.21171700000000002,-9.74748,-21.8504,-2.75581,-54.915,-1.9229900000000002,-48.833999999999996,0,0.17716500000000002,-0.0247093,0,23,0,0.0,-5.55138,0.0,3,3,2,2,0.0,6.57855,7.96
4eor,-87.1512,-73.1512,-3.11254,-28.7004,-0.216538,-11.8039,-24.0899,-2.81133,-70.3782,-3.57836,-54.8242,0,0.46744300000000005,-0.0719728,0,28,0,0.0,-11.2576,0.0,5,6,2,4,0.0,6.26318,6.3
1sqa,-79.1783,-65.1783,-2.5541400000000003,-25.2049,-0.191491,-10.628,-20.7483,-2.1994,-66.0637,-5.47731,-49.9349,0,0.47363999999999995,-0.0728137,3,28,0,0.0,-15.3048,0.0,11,3,6,3,0.0,10.2911,9.21
3mss,-68.0001,-54.0001,-3.2381,-24.6473,-0.238298,-10.3287,-19.5729,-4.25001,-53.0864,0.0,-50.1069,0,0.0482704,0.0,0,16,5,0.0,0.0,0.0,4,2,4,2,0.0,2.3284599999999998,4.66
2p15,-124.868,-114.868,-3.90213,-39.330999999999996,-0.28218699999999997,-16.3863,-36.1812,-3.67259,-104.735,-2.94024,-98.80799999999999,0,0.0,0.0,2,30,0,0.0,-6.5324599999999995,0.0,2,2,0,1,0.0,2.6269099999999996,10.3
3ejr,-98.2713,-84.2713,-3.93085,-33.6083,-0.282024,-13.9652,-28.8204,-3.6396800000000002,-60.8256,-11.4516,-51.0626,-2,0.119736,0.0,6,19,0,-12.0,-12.1287,0.0,4,4,0,1,0.0,1.1363299999999998,8.57
3ge7,-122.178,-110.178,-4.69916,-41.2416,-0.34179,-17.2153,-37.191,-3.8180699999999996,-79.673,-8.170589999999999,-64.9647,0,1.63123,0.0,2,24,0,0.0,-29.4146,0.0,8,2,2,1,0.0,1.45995,8.7
3zsx,-82.6981,-62.6981,-2.4323,-25.5272,-0.180368,-10.7247,-19.3536,-2.3628,-64.7486,-5.80604,-51.7633,0,0.183436,-0.0252303,2,32,0,0.0,-13.5604,0.0,2,5,1,2,0.0,6.98348,3.28
1u1b,-61.5623,-31.5623,-1.2071,-16.6006,-0.0764432,-6.61693,-8.51097,-1.23125,-59.1666,-6.33323,-47.4936,0,2.74831,0.0,6,41,4,0.0,-16.5429,-2.92387,6,18,3,13,0.0,17.1065,7.8
4ty7,-111.40299999999999,-95.4034,-3.18295,-34.0572,-0.22595700000000002,-14.1018,-29.1658,-2.8565,-82.2667,-6.636080000000001,-62.1969,0,0.5401279999999999,-0.07659389999999999,0,35,0,0.0,-19.2119,0.0,8,3,4,1,0.0,3.77405,9.52
5dwr,-103.146,-93.1456,-3.2233,-32.4888,-0.23364000000000001,-13.5462,-29.339000000000002,-3.03369,-79.9446,-3.0,-71.3639,0,0.137972,0.0,3,29,0,0.0,-12.0,0.0,6,3,4,2,0.0,3.0739099999999997,11.22
2j7h,-72.7453,-64.7453,-7.27453,-33.7654,-0.490972,-13.7475,-30.0521,-5.19609,-37.8387,-8.6877,-24.5164,0,0.0,0.0,2,8,0,0.0,-17.0586,0.0,5,5,1,3,0.0,0.0283474,7.19
2br1,-65.8416,-49.8416,-2.2704,-21.4306,-0.168213,-9.000919999999999,-16.2228,-2.1947200000000002,-60.5733,-1.0,-54.4027,0,1.30008,0.0,2,27,0,0.0,-3.0,-3.0,3,6,2,5,3.33174,8.19098,5.14
3utu,-130.335,-102.335,-2.7731,-36.1158,-0.191338,-14.812999999999999,-28.357,-2.5556,-111.25399999999999,-6.25293,-93.8228,0,1.33643,-0.057201800000000004,3,43,0,0.0,-20.5185,0.0,7,6,2,5,0.458779,9.081610000000001,10.92
3syr,-102.385,-90.3853,-5.119269999999999,-37.7191,-0.350366,-15.4288,-33.2982,-4.26605,-60.1649,-12.3957,-37.6461,0,0.586163,-0.053935500000000004,0,20,0,0.0,-27.814,0.0,5,7,1,1,0.0,1.17943,5.1
3g31,-33.8131,-29.8131,-1.98901,-13.1503,-0.143129,-5.46973,-11.5946,-1.98901,-17.5494,0.0,-16.4936,0,0.0,-0.025987700000000002,1,16,0,0.0,0.0,0.0,0,4,0,4,0.0,1.7034099999999999,2.89
4kzq,-101.29,-97.2897,-5.62721,-38.6493,-0.425176,-16.3393,-37.123000000000005,-5.62721,-77.5563,-2.0,-70.1904,0,0.238734,-0.1,3,15,0,0.0,-6.0,0.0,1,3,1,2,0.0,0.0338601,6.1
2xii,-91.4131,-79.4131,-3.26475,-30.1039,-0.238419,-12.583,-26.1521,-2.8566599999999998,-60.4265,-9.317219999999999,-49.1493,0,0.33819899999999997,0.0,5,23,0,0.0,-18.7012,-1.6096700000000002,6,5,2,2,0.0,2.97637,7.2
4m0y,-69.7872,-63.7872,-3.17215,-24.9059,-0.236323,-10.4798,-22.7646,-2.79149,-50.2883,-4.17531,-39.9656,0,0.494942,-0.00574756,1,21,0,0.0,-7.5482,0.0,5,3,2,2,0.0,2.7644,6.46
1p1n,-80.5608,-68.5608,-5.3707199999999995,-32.6658,-0.374273,-13.4425,-27.8001,-4.4756,-42.7811,-9.15131,-28.6378,0,0.151749,0.0,1,14,0,0.0,-25.0632,0.0,4,4,1,1,0.0,2.63187,6.8
3coz,-110.67299999999999,-88.67299999999999,-3.6891,-35.6179,-0.248444,-14.4912,-28.5376,-3.25509,-74.9601,-9.8287,-51.2498,0,0.85362,-0.0117149,4,26,0,0.0,-24.233,0.0,9,10,5,6,0.0,3.08423,5.57
2wnc,-84.6407,-78.6407,-4.03051,-30.6789,-0.296613,-12.8563,-28.5041,-3.84731,-66.998,-0.958839,-62.8302,0,0.014091899999999997,0.0,2,19,0,0.0,-2.88922,0.0,2,1,1,1,0.0,1.56321,6.32
1uto,-48.8959,-42.8959,-5.43288,-23.5067,-0.40017600000000003,-9.85368,-20.6222,-4.88959,-26.8918,-1.7623400000000002,-21.6774,0,0.12783699999999998,0.0,1,8,0,0.0,-3.0,0.0,3,0,2,0,0.0,0.374816,2.27
3arq,-87.9806,-71.9806,-2.44391,-26.6452,-0.176493,-11.095999999999998,-21.7996,-2.44391,-75.4974,-1.3875,-68.1694,0,0.224327,-0.000998354,2,33,1,0.0,-3.0,0.0,7,9,6,9,0.0,4.0179800000000006,6.4
1a30,-52.2182,-26.2182,-2.0083900000000003,-17.6264,-0.13985899999999998,-7.25178,-8.85005,-1.80063,-34.9646,-6.7076199999999995,-32.5014,0,6.32315,0.0,5,21,0,0.0,-18.2748,0.0,5,8,2,5,0.0,9.30299,4.3
3kwa,-42.9501,-16.9501,-3.06786,-17.8206,-0.208112,-7.26789,-7.03282,-2.52648,-27.3199,-3.45581,-25.8664,0,3.31617,-0.0620584,4,10,0,0,-7.60993,0,10,0,6,0,0.367447,5.24911,4.08
3qgy,-82.6894,-72.6894,-2.75631,-26.6119,-0.191186,-10.9341,-23.3936,-2.5840400000000003,-63.0355,-2.0,-58.2983,0,4.363519999999999,-0.1,3,27,0,0.0,-5.1767,-3.0,4,4,2,3,0.0,3.35059,7.8
4djv,-95.8518,-87.8518,-3.42328,-31.5656,-0.257365,-13.3224,-28.9311,-3.09199,-63.8124,-4.34344,-55.9604,0,0.39160100000000003,0.0,3,25,0,0.0,-18.0,0.0,3,2,0,2,0.0,1.71627,6.72
2xb8,-96.09200000000001,-82.09200000000001,-4.36782,-34.2936,-0.31069,-14.2091,-29.2972,-3.8436800000000004,-68.8325,-10.6411,-51.4688,0,0.9047649999999999,0.0,4,18,0,0.0,-16.9654,0.0,3,7,0,5,0.0,2.9398400000000002,7.59
4eky,-101.46,-83.4602,-4.22751,-35.1743,-0.298123,-14.5321,-28.934,-3.75779,-61.9648,-12.44,-44.6343,0,0.591078,-0.052509600000000003,4,20,0,0.0,-26.4698,0.0,5,7,2,1,0.0,2.31822,3.52
3dd0,-59.52,-51.52,-3.72,-23.6205,-0.23132399999999997,-9.35798,-20.4457,-3.72,-32.7162,-2.11937,-28.0434,-1,0.59572,0.0,2,14,0,-12.0,-2.83721,0.0,1,5,1,3,0.0,3.75236,9
3fur,-113.48700000000001,-103.48700000000001,-3.6608699999999996,-36.1265,-0.22114499999999998,-14.175,-32.9431,-3.6608699999999996,-104.32,-2.0,-92.8319,0,0.169253,0.0,1,30,0,0.0,-3.0,0.0,1,5,1,4,0.0,5.7451300000000005,8
2v7a,-91.2699,-79.2699,-2.60771,-27.9022,-0.191918,-11.6929,-24.2337,-2.46675,-69.9825,-3.80758,-62.7596,0,0.42804899999999996,0.0,5,30,0,0.0,-7.79587,0.0,3,4,1,3,0.0,2.7795099999999997,8.3
3e5a,-97.5508,-83.5508,-2.95608,-30.413,-0.209515,-12.5861,-26.0483,-2.7871599999999996,-81.5101,-2.7227099999999997,-70.3729,0,0.535181,0.0,1,32,0,0.0,-9.0,0.0,4,4,2,3,2.41122,3.8225800000000003,8.23
4qd6,-49.2985,-33.2985,-1.4085299999999998,-15.0711,-0.100694,-6.25495,-10.1797,-1.4085299999999998,-48.9655,-2.1956599999999997,-45.7377,0,1.20617,0.0,4,29,2,0.0,-6.0673699999999995,0.0,4,5,2,4,7.857310000000001,8.18983,8.64
3bgz,-92.2128,-86.2128,-3.8422,-31.9684,-0.29524,-13.591,-29.8883,-3.8422,-68.9189,-2.0,-62.824,0,0.0877163,0.0,0,24,0,0.0,-8.959710000000001,0.0,1,2,1,0,0.0,2.1846900000000002,6.26
2zy1,-84.5525,-64.5525,-3.52302,-29.3127,-0.242056,-12.0058,-22.3791,-3.3821,-65.4928,-4.0,-54.7899,0,0.154056,0.0,0,24,0,0.0,-11.9554,0.0,3,5,2,2,1.8222,5.188359999999999,7.4
4ivd,-89.0929,-77.0929,-3.5637199999999996,-30.4693,-0.26403899999999997,-12.7973,-26.3654,-3.2997400000000003,-66.6602,-3.0,-59.0335,0,0.19588,-0.057579700000000004,2,22,0,0.0,-8.06068,-3.0,3,3,0,2,0.0,3.4095,9.52
3r88,-60.7736,-54.7736,-4.3409699999999996,-25.2158,-0.309785,-10.4592,-22.7263,-4.05157,-43.1024,-2.0,-36.0969,0,0.22765100000000002,-0.0643063,1,13,0,0.0,-5.89388,0.0,2,4,1,3,6.3509400000000005,0.254872,4.82
3pyy,-84.2988,-78.2988,-3.37195,-28.8298,-0.250648,-12.1218,-26.7778,-3.24226,-67.3178,-1.06346,-64.5351,0,0.482357,0.0,1,24,0,0.0,-3.0,0.0,2,3,1,3,0.0,1.94295,6.86
3n7a,-82.3532,-74.3532,-6.862769999999999,-35.9711,-0.47563999999999995,-14.7756,-32.4767,-5.49021,-43.3268,-10.7992,-23.4021,0,0.278677,-0.04865119999999999,0,12,0,0.0,-23.5259,0.0,3,5,0,2,0.0,0.809034,3.7
4f09,-80.6897,-78.6897,-4.24683,-30.239,-0.314784,-12.7023,-29.4895,-3.84237,-55.5372,-2.0,-47.9809,0,0.183924,-0.0467059,0,19,0,0.0,-5.38095,-3.0,4,2,2,1,0.0,1.20306,6.7
1s38,-88.834,-88.834,-6.83338,-37.7802,-0.507067,-15.876,-37.7802,-5.5521199999999995,-52.4005,-5.0,-44.091,0,1.41069,-0.1,3,10,0,0.0,-18.0,0.0,3,2,0,1,0.0,0.0,5.15
4x6p,-109.91,-93.9097,-2.7477400000000003,-32.1378,-0.199468,-13.4065,-27.4594,-2.5560400000000003,-100.711,-5.49509,-81.995,0,0.462937,-0.0844234,2,38,0,0.0,-10.3075,-3.0,6,6,3,5,0.0,10.0703,8.3
2v00,-60.5407,-54.5407,-3.78379,-24.0256,-0.281252,-10.1018,-21.6445,-3.3633699999999997,-38.5004,-3.6837800000000005,-34.0273,0,3.5021199999999997,0.0,2,14,0,0.0,-6.0,0.0,3,2,1,2,0.0,1.18614,3.66
5aba,-65.6605,-55.6605,-2.8548,-23.0884,-0.16222899999999998,-8.87657,-19.5721,-2.98457,-51.136,0.0,-48.4433,0,0.0,-0.0900538,1,22,0,0.0,0.0,0.0,3,2,3,2,0.619587,1.80942,2.98
2vw5,-86.9378,-76.9378,-2.41494,-26.3294,-0.172964,-10.9343,-23.3009,-2.28784,-62.0675,-5.29177,-53.5662,0,0.5866319999999999,-0.08133860000000001,1,35,0,0.0,-11.9575,0.0,5,5,3,3,0.0,2.54419,8.52
4agq,-94.6349,-74.6349,-3.1545,-30.4563,-0.182536,-11.7801,-24.0197,-3.1545,-85.1461,-0.637732,-80.1817,0,0.0268273,-0.00207725,1,28,1,0.0,-0.21037199999999998,0.0,3,1,2,1,0.0,4.50099,5.01
3lka,-56.2675,-50.2675,-4.68896,-24.5771,-0.300555,-9.83589,-21.9564,-4.32827,-37.4359,-2.0,-32.2672,0,0.46524899999999997,0.0,2,10,0,0.0,-6.0,0.0,2,3,1,2,0.0,3.05022,2.82
1ydt,-73.5056,-57.5056,-2.72243,-24.5019,-0.16430999999999998,-9.611,-19.1685,-2.45019,-72.7348,-2.0,-66.1967,0,0.270183,0.0,3,24,0,0.0,-4.772869999999999,-3.0,5,3,2,2,6.25359,9.435080000000001,7.32
4j3l,-105.027,-95.0272,-4.03951,-35.4523,-0.28322800000000004,-14.6189,-32.0767,-3.8899,-85.8716,-3.0,-78.9417,0,0.391359,0.0,2,24,0,0.0,-9.0,0.0,2,3,1,2,0.0,3.2711799999999998,7.8
3u8n,-89.8094,-83.8094,-5.28291,-34.9279,-0.29817,-13.3979,-32.5944,-4.7268099999999995,-69.2467,-2.0,-66.5562,0,0.17168599999999998,-0.00258007,4,13,0,0.0,-6.0,0.0,3,2,1,2,0.0,1.03782,10.17
3rsx,-69.1262,-67.1262,-4.32038,-27.4327,-0.305476,-11.3437,-26.639,-3.8403400000000003,-49.9669,-3.0,-43.8861,0,2.3212200000000003,0.0,1,15,0,0.0,-6.0,0.0,2,1,0,1,0.0,2.63807,4.41
3rr4,-95.4393,-91.4393,-5.30218,-36.4169,-0.389113,-15.2467,-34.8906,-4.33815,-58.0364,-6.0,-44.949,0,0.352569,-0.1,1,17,0,0.0,-20.9015,0.0,5,2,1,1,0.0,0.157079,4.55
3zso,-91.3862,-65.3862,-2.0769599999999997,-25.8859,-0.153683,-10.8675,-18.5212,-2.0769599999999997,-79.0872,-5.067830000000001,-66.4096,0,0.437428,0.0,0,44,0,0.0,-12.0,-3.0,2,7,1,4,0.368821,9.39563,5.12
1nc3,-110.309,-100.309,-5.80572,-41.3388,-0.41274799999999995,-17.1252,-37.5913,-4.41234,-66.3038,-10.884,-46.4465,0,0.777237,-0.1,2,17,0,0.0,-24.7512,-3.0,7,7,1,4,0.0,0.40824499999999997,5
4agn,-78.6255,-60.6255,-3.2760599999999998,-27.2579,-0.177351,-10.3115,-21.0177,-3.14502,-66.9082,-1.0371700000000001,-63.4473,0,0.0,0.0,3,21,0,0.0,-3.0,0.0,3,2,2,2,3.52863,3.16075,3.97
3pww,-116.851,-88.8513,-2.38472,-31.9326,-0.173925,-13.3417,-24.2809,-2.20474,-102.221,-8.0,-82.5922,0,0.324123,0.0,2,47,0,0.0,-18.685,0.0,7,6,3,4,3.26802,8.99461,7.32
4ea2,-74.5133,-56.5133,-3.10472,-25.8323,-0.22406,-10.755,-19.5921,-3.10472,-69.0152,0,-63.2025,0,0.0437623,-0.0180878,4,20,0,0,0,0,4,0,4,0,1.56243,5.41945,6.44
3l7b,-79.3401,-69.3401,-4.17579,-29.7332,-0.288256,-12.197000000000001,-25.9856,-3.7781,-49.0373,-6.26225,-38.1164,0,0.436529,0.0,1,18,0,0.0,-15.5413,0.0,5,6,3,2,0.0,1.48161,2.4
2yki,-125.399,-119.399,-3.68822,-38.7081,-0.283405,-16.4563,-36.8561,-3.48331,-110.421,-2.0,-106.633,0,5.91615,0.0,4,30,0,0.0,-6.7481,0.0,6,4,4,4,0.0,4.92066,9.46
2zcq,-110.075,-92.0747,-4.40299,-37.645,-0.28641,-15.1398,-31.4891,-4.40299,-57.6508,-3.32804,-50.5877,-4,8.54472,0.0,1,24,0,-36.0,-6.21811,0.0,1,7,1,5,0.0,3.79635,8.82
