name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
4wkn,-112.339,-102.339,-5.6169400000000005,-41.386,-0.38158600000000004,-16.8869,-37.7019,-4.68078,-78.7044,-5.0,-63.6937,0.0,0.53142,-0.0716319,1,19,0,0.0,-18.0,0.0,6,3,2,2,0.0,0.9732860000000001,9.72
4dkp,-76.7043,-68.7043,-3.19601,-26.5919,-0.219923,-10.8969,-23.8184,-3.0681700000000003,-57.8849,-1.0,-50.9812,0.0,0.33563000000000004,0.0,2,22,0,0.0,-3.0,0.0,5,2,4,2,0.0,1.20741,5.72
3kdc,-113.073,-89.0728,-2.51273,-31.7898,-0.168113,-12.9054,-25.0423,-2.4581,-109.773,-3.9046199999999995,-105.23,0.0,2.41787,0.0,5,40,0,0.0,-2.4880400000000003,0.0,4,6,3,6,0.0,8.36042,9.28
1f8b,-68.781,-50.781000000000006,-3.43905,-25.3391,-0.236973,-10.3883,-18.7079,-3.12641,-26.6063,-7.76457,-22.5501,0.0,0.172718,-0.1,5,15,0,0.0,-26.5272,0.0,5,8,3,5,1.5825,0.852022,5.4
4f1l,-88.8518,-80.8518,-5.22658,-34.5554,-0.381008,-14.4352,-31.4442,-4.93621,-66.5185,-4.556019999999999,-53.86,0.0,0.348681,-0.08811010000000001,1,16,0,0.0,-14.3978,0.0,3,4,2,1,0.0,4.7485800000000005,5.12
2web,-90.7662,-62.7662,-2.38858,-26.9979,-0.167919,-11.1425,-18.6694,-2.26915,-82.9481,-4.84039,-78.6205,0.0,7.69645,-0.1,3,35,0,0.0,-9.79955,0.0,3,5,1,2,0.561132,9.81782,5.12
5aoj,-64.2508,-58.2508,-3.77946,-24.9878,-0.141531,-8.35994,-22.6544,-3.77946,-55.2648,-1.0,-55.0643,0.0,0.0,0.0,2,15,0,0.0,-3.0,0.0,1,3,1,2,0.704933,6.25551,4.68
2i3h,-99.9997,-79.9997,-2.94117,-30.8678,-0.21206399999999997,-12.8476,-24.6942,-2.7777700000000003,-73.5298,-5.06542,-62.9913,0.0,0.890078,0.0,3,30,1,0.0,-18.4183,0.0,6,5,3,3,0.0,4.685980000000001,7.4
3u10,-102.90899999999999,-98.9088,-4.67767,-36.7264,-0.313548,-14.9189,-35.2989,-4.28787,-66.2174,-7.09593,-46.3277,0.0,0.5020220000000001,-0.0206597,1,21,0,0.0,-21.1242,0.0,5,9,3,6,0.0,1.20766,5.44
2p7a,-58.8539,-56.8539,-6.5393300000000005,-28.294,-0.41279,-11.2657,-27.3325,-5.88539,-36.6781,-1.36899,-35.884,0.0,0.0,0.0,1,8,0,0.0,-3.0,0.0,1,1,0,1,0.0,0.0,6.1
3c8e,-81.6576,-61.6576,-4.08288,-30.0829,-0.26657800000000004,-12.1136,-22.7148,-3.71171,-44.9023,-8.009269999999999,-33.9794,0.0,0.703792,0.0,4,16,0,0.0,-28.6152,0.0,5,6,3,1,0.0,5.08268,4.15
3kmx,-69.6195,-55.6195,-4.095269999999999,-27.0758,-0.254277,-10.7215,-21.6311,-3.48098,-47.2424,-4.24595,-40.6733,0.0,0.196818,-0.1,2,15,0,0.0,-15.6917,0.0,4,1,1,1,0.0,6.2669,4.82
3c8b,-78.3131,-40.3131,-2.23752,-23.9412,-0.155805,-9.84956,-12.3241,-1.8212400000000002,-41.5245,-12.6239,-35.0869,-1.0,9.5987,0.0,8,27,0,-6.0,-32.7955,0.0,16,5,8,2,0.0,9.00066,6.1
4hf4,-86.8913,-72.8913,-2.71535,-27.369,-0.194149,-11.3596,-22.9593,-2.63307,-93.992,-2.22812,-83.9076,0.0,0.165327,0.0,1,31,0,0.0,-5.36942,-3.0,4,5,3,3,0.0,16.3433,8.62
1swr,-96.10799999999999,-86.10799999999999,-6.00675,-38.1405,-0.395019,-15.395,-34.172,-5.33934,-60.8949,-7.177060000000001,-47.8711,0.0,0.340075,0.0,1,15,0,0.0,-21.4765,0.0,2,3,0,0,0.0,1.85989,6.92
4jss,-25.9719,-23.9719,-3.24649,-12.985999999999999,-0.201058,-5.13779,-11.985999999999999,-3.24649,-7.09742,-1.87153,-15.3279,-1.0,0.0,0.0,3,5,0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,3.3
4w9k,-118.13600000000001,-94.1356,-2.6849,-33.4629,-0.190613,-13.856,-26.6647,-2.6849,-101.139,-3.5748900000000003,-93.2722,0.0,0.176286,-0.031675299999999997,3,39,2,0.0,-12.0,-3.0,5,6,3,3,1.1263100000000001,7.38592,6.54
1ypj,-112.13799999999999,-102.13799999999999,-3.39813,-34.9609,-0.24888000000000002,-14.6274,-31.8433,-3.11495,-81.435,-4.42862,-68.7519,0.0,0.788879,0.0,3,30,0,0.0,-16.9521,0.0,5,3,2,2,0.0,1.5769,7.02
4in9,-81.345,-55.345,-2.08577,-23.987,-0.15187799999999999,-10.0166,-16.3201,-1.8917400000000002,-57.4537,-3.8854800000000003,-54.9822,-1.0,8.30455,-0.053052499999999995,5,34,0,-6.0,-11.0533,0.0,7,6,3,5,0.0,5.53506,4.97
4etz,-77.282,-69.282,-1.6800400000000002,-21.5688,-0.11226099999999999,-8.752419999999999,-19.3361,-1.6800400000000002,-41.3295,-6.68162,-30.8789,0.0,2.56071,-0.1,4,42,0,0.0,-23.3942,0.0,10,18,7,14,0.0,2.4233,6.3
3f7h,-109.20100000000001,-91.2012,-2.87372,-32.4813,-0.21012600000000003,-13.5825,-27.1273,-2.7300299999999997,-79.7804,-5.90174,-63.7156,0.0,0.346749,-0.0381476,0,37,1,0.0,-20.9929,0.0,4,3,1,0,0.0,4.04868,7.09
1g2l,-124.444,-100.444,-3.19087,-36.696,-0.23630900000000002,-15.4102,-29.6189,-2.96295,-103.137,-4.46526,-92.4945,0.0,0.49655,0.0,5,33,1,0.0,-14.9125,-2.91007,6,4,1,4,0.0,6.60307,7.24
2qrg,-99.4981,-85.4981,-4.3260000000000005,-34.9869,-0.305854,-14.4671,-30.064,-3.97992,-66.2631,-9.18207,-44.1165,0.0,0.376564,-0.00451441,0,23,0,0.0,-17.7007,0.0,4,8,2,4,1.81918,0.290665,5.18
2xd9,-109.67200000000001,-99.6715,-6.09286,-41.8475,-0.407271,-16.9834,-38.0318,-5.22245,-72.1912,-10.1603,-56.5029,0.0,0.261997,0.0,1,17,0,0.0,-22.465,0.0,3,5,0,2,0.0,0.988693,6.46
4ei4,-83.4729,-79.4729,-4.17364,-30.7517,-0.308777,-12.9096,-29.2781,-3.7942199999999997,-60.6474,-3.17747,-49.8831,0.0,0.149428,-0.062408000000000005,0,20,0,0.0,-7.3414600000000005,0.0,3,3,1,2,0.0,1.1958799999999998,8.74
5bry,-81.9679,-51.9679,-1.99922,-23.7711,-0.138292,-9.75802,-15.0709,-1.8629099999999998,-76.6431,-6.00065,-76.688,0.0,0.743977,0.0,11,30,0,0.0,-7.5766100000000005,0.0,4,7,1,6,0.0,10.0235,11.82
3bgs,-83.2535,-73.2535,-4.38176,-31.1998,-0.315011,-12.9731,-27.4522,-3.78425,-54.667,-5.120430000000001,-43.4965,0.0,0.46253299999999997,-0.057111,2,17,0,0.0,-12.0408,-2.85469,5,4,1,3,0.711684,2.21888,9.42
2ate,-95.4149,-77.4149,-4.33704,-34.0519,-0.280472,-13.6681,-27.6281,-3.53389,-52.4313,-13.8109,-31.5549,0.0,0.584835,0.0,2,20,0,0.0,-28.996,0.0,7,9,2,3,0.0,1.4553,7.07
3dxh,-46.218999999999994,-24.219,-1.84876,-15.8067,-0.11435799999999999,-6.25128,-8.282789999999999,-2.10086,-26.9327,-3.63635,-19.7906,0.0,0.503975,-0.0221413,1,20,4,0.0,-8.62113,-6.0,6,10,4,7,0.0,7.3936399999999995,3.19
2qd7,-97.5464,-71.5464,-2.43866,-28.5227,-0.16916099999999998,-11.7195,-20.9203,-2.32253,-86.9018,-6.86908,-75.8206,0.0,0.930019,-0.1,6,34,0,0.0,-11.1288,0.0,2,8,0,6,0.0,8.6016,9.1
3d8y,-46.7436,-38.7436,-2.12471,-16.682000000000002,-0.150605,-6.9039,-13.8269,-2.33718,-25.1855,-2.3841799999999997,-20.0532,0.0,0.42011400000000004,0.0,1,18,3,0.0,-3.99761,-3.0,3,4,2,3,0.0,2.12837,3.4
1ex8,-193.308,-163.308,-4.02726,-53.1908,-0.254925,-21.1985,-44.93600000000001,-3.5797800000000004,-96.9203,-18.6003,-62.5546,-4.0,1.10706,0.0,7,41,0,-48.0,-62.0722,0.0,10,18,4,9,9.58168,9.91911,6.33
4k7o,-30.8882,-24.8882,-2.57402,-13.4917,-0.185836,-5.61787,-10.8709,-2.37602,-27.3136,-3.4583800000000005,-29.4138,0.0,0.0,-0.017399500000000002,3,9,0,0.0,-5.79662,0.0,2,2,1,1,19.8011,0.35138,4.3
2ha5,-46.1305,-38.1305,-4.61305,-21.4119,-0.28428600000000004,-8.45755,-17.6986,-4.61305,-32.1009,0.0,-27.8025,0.0,0.057478699999999994,-0.06552999999999999,0,10,0,0.0,0.0,0.0,0,1,0,1,0.0,2.70819,4.34
4jz1,-102.494,-84.494,-2.77011,-30.7585,-0.19614,-12.7249,-25.3567,-2.38358,-93.4039,-11.1278,-72.2734,0.0,0.781604,0.0,4,33,0,0.0,-21.8405,0.0,9,5,2,4,0.0,14.7323,6.7
2hb3,-108.334,-78.3336,-2.77778,-31.9454,-0.193215,-13.1378,-23.099,-2.64228,-96.3081,-6.09915,-83.1839,0.0,0.32958899999999997,-0.061268600000000006,3,36,0,0.0,-8.856819999999999,0.0,3,6,1,4,0.0,6.98433,11.35
3ryy,-58.3994,-48.3994,-3.6499599999999996,-23.1758,-0.242036,-9.38064,-19.2073,-3.6499599999999996,-31.7231,-2.0,-28.6289,-1.0,0.584445,-0.0504704,4,12,0,-12.0,-3.0,0.0,2,4,2,2,0.0,3.84545,7.42
2jdm,-63.2579,-55.2579,-5.27149,-27.6304,-0.35501900000000003,-11.2416,-24.1361,-4.21719,-26.1097,-10.0386,-12.487,-4.0,0.0447407,-0.0577432,4,8,0,-13.2776,-5.54439,0.0,3,5,0,4,0.0,0.48565699999999995,5.4
4b2i,-53.9319,-53.9319,-5.992430000000001,-25.9278,-0.456516,-10.9913,-25.9278,-5.39319,-31.1165,-1.8582299999999998,-28.4567,0.0,0.271534,0.0,2,7,0,0.0,-3.4374300000000004,0.0,2,1,1,0,0.0,0.0,3
4a6b,-113.064,-79.0641,-2.0937799999999998,-29.913,-0.15427000000000002,-12.5404,-20.9177,-1.98358,-98.1104,-4.70545,-95.0937,0.0,0.35791300000000004,0.0,7,47,0,0.0,-9.57145,0.0,4,5,1,4,0.0,5.88172,8.38
1wdn,-97.5937,-87.5937,-9.75937,-45.299,-0.667764,-18.5277,-40.6574,-6.50624,-44.3282,-12.0,-26.4131,0.0,0.40059,-0.015268799999999999,2,8,0,0.0,-40.2406,0.0,5,3,0,0,0.0,2.24675,6.3
1qji,-64.5146,-22.5146,-1.2406700000000002,-17.2845,-0.0868516,-7.12357,-6.032030000000001,-1.21726,-77.1201,-5.3534,-72.9865,-1.34641,1.3653,-0.00509305,5,47,0,-4.54683,-8.970989999999999,0.0,6,7,5,4,0.0,22.1863,4.85
1x8j,-60.0991,-58.0991,-2.86186,-21.7835,-0.206932,-9.07516,-21.0586,-2.86186,-40.449,0.0,-37.3928,0.0,0.0,-0.038900800000000006,0,21,0,0.0,0.0,0.0,1,2,1,2,0.0,0.0,6.96
1fh7,-73.1492,-59.1492,-4.06384,-27.9116,-0.27471799999999996,-11.3702,-22.5696,-3.65746,-42.2185,-9.52427,-34.578,0.0,0.21396700000000002,-0.1,3,15,0,0.0,-16.3453,0.0,7,7,5,3,0.0,1.36929,5.24
2cgf,-70.54,-68.54,-3.06695,-24.8042,-0.208844,-10.1289,-24.101,-2.9391700000000003,-49.1978,-1.28827,-43.4991,0.0,0.103808,0.0,1,22,0,0.0,-3.0,0.0,1,5,0,5,0.0,0.0,6.41
2yi7,-58.54600000000001,-46.54600000000001,-2.54548,-20.5867,-0.167853,-8.31714,-16.3671,-2.4394099999999996,-53.8802,-2.43792,-45.3663,0.0,0.28178800000000004,-0.00103512,2,21,0,0.0,-3.0,0.0,2,5,1,5,0.0,8.11346,8.32
4qjx,-38.2683,-20.2683,-1.41734,-12.7561,-0.0903828,-5.0963,-6.7560899999999995,-1.41734,-33.0901,-2.7902400000000003,-39.7839,-1.0,2.60406,0.0,7,20,0,-12.0,-3.63407,0.0,3,6,2,3,0.0,13.7916,7.28
4att,-89.4786,-69.4786,-3.8903800000000004,-31.4637,-0.27589600000000003,-13.0235,-24.430999999999997,-3.44149,-49.6395,-9.8046,-34.9269,0.0,0.0501627,-0.0873077,1,22,0,0.0,-24.0,0.0,4,7,1,3,0.0,0.44268599999999997,6.98
1ch8,-135.024,-123.024,-4.3556,-42.9823,-0.269433,-16.999000000000002,-39.1623,-4.09163,-66.623,-10.7759,-49.857,-2.0,3.66336,0.0,7,24,0,-24.0,-37.9998,0.0,4,13,2,7,0.0,4.95945,7
3ms9,-63.7362,-59.7362,-5.31135,-27.8394,-0.34339899999999995,-11.1735,-26.0922,-5.31135,-46.217,0.0,-45.9005,0.0,0.16548,-0.0401957,2,10,0,0.0,0.0,0.0,2,1,2,1,0.0,0.5541159999999999,5.22
1wur,-119.765,-93.7653,-3.74266,-37.7237,-0.2298,-14.8823,-29.5342,-3.4218599999999997,-67.8468,-16.4807,-52.0441,-1.0,3.93494,-0.058988099999999995,10,22,0,-3.6591,-37.5524,0.0,7,14,4,3,0.0,2.5265400000000002,6.66
4ijh,-70.1593,-64.1593,-2.69843,-23.6825,-0.173736,-9.49191,-21.6572,-2.69843,-48.1443,-5.02182,-44.3569,0.0,2.8251,0.0,5,21,0,0.0,-16.7078,0.0,0,4,0,2,0.0,6.2084,4.33
4cwo,-93.5823,-85.5823,-4.0688,-32.9067,-0.302532,-13.8374,-30.0936,-3.89926,-73.6107,-1.69012,-64.8172,0.0,0.00752748,-0.0122484,1,22,0,0.0,-3.0,0.0,5,4,4,4,0.0,1.03665,5.21
1jsv,-52.3608,-44.3608,-2.90893,-19.9794,-0.197366,-8.148819999999999,-16.9268,-2.61804,-33.56,-2.34275,-35.9212,0.0,6.49188,0.0,4,14,0,0.0,-6.02594,-3.0,6,4,4,2,0.462765,4.068280000000001,5.7
3zbx,-104.594,-98.5942,-3.8738599999999996,-34.8647,-0.293504,-14.7529,-32.8647,-3.7355099999999997,-79.9434,-2.0,-73.911,0.0,0.390886,0.0,4,23,0,0.0,-5.71131,-3.0,2,5,1,3,0.0,0.715128,8.22
4z93,-74.2231,-66.2231,-2.3942900000000003,-23.6275,-0.179074,-9.95491,-21.0809,-2.3942900000000003,-66.759,-1.0,-60.157,0.0,0.122583,-0.074246,0,31,0,0.0,-3.0,0.0,3,4,3,3,0.0,6.91142,7.35
1mtr,-119.595,-95.5953,-2.7812900000000003,-34.137,-0.20040999999999998,-14.2053,-27.2865,-2.4915700000000003,-90.1522,-6.24688,-77.5197,0.0,0.424737,-0.0672174,5,38,0,0.0,-18.2795,0.0,5,6,0,4,0.0,3.74341,8.4
2j4i,-98.0477,-78.0477,-2.72355,-29.6941,-0.175371,-11.9017,-23.636999999999997,-2.72355,-90.9445,-1.0,-88.2944,0.0,0.305938,-0.0101472,5,30,1,0.0,-2.91665,0.0,2,6,1,6,0.0,5.97631,9
3vd9,-80.3925,-66.3925,-5.3595,-32.5976,-0.33736700000000003,-12.9671,-26.9208,-4.23118,-44.5282,-6.15079,-32.4002,-1.0,0.0891695,0.0,1,14,0,-6.0,-13.959000000000001,0.0,4,5,0,3,0.0,1.4445700000000001,4
4c6u,-68.0934,-62.0934,-4.25584,-27.0229,-0.28697,-10.9989,-24.6418,-4.25584,-52.964,-2.0,-54.215,0.0,0.09220010000000001,-0.039759699999999995,6,10,0,0.0,-6.0,0.0,0,3,0,2,5.7093,1.45166,4.59
4uoh,-104.79899999999999,-88.7991,-3.88145,-34.933,-0.247059,-13.9478,-29.5997,-3.7428199999999996,-58.766999999999996,-6.590610000000001,-41.825,-2.0,0.60954,0.0,0,27,0,-24.0,-15.0032,0.0,6,11,5,8,0.0,5.79879,4.77
3si4,-97.9749,-83.9749,-3.6287,-32.6583,-0.26516799999999996,-13.6537,-27.9916,-3.3784400000000003,-78.7141,-3.0,-69.1431,0.0,1.7746099999999998,-0.0199088,1,26,0,0.0,-9.0,0.0,4,2,2,1,0.0,4.04344,3.88
1owe,-81.4749,-75.4749,-3.7034,-29.076999999999998,-0.280621,-12.3043,-26.9357,-3.13365,-55.4487,-5.57955,-40.2823,0.0,0.291258,-0.0868331,0,22,0,0.0,-18.054000000000002,0.0,5,1,1,0,0.0,5.19616,6.2
3sur,-81.9589,-73.9589,-5.8542,-34.0058,-0.373808,-13.5919,-30.6865,-5.1224300000000005,-49.5694,-5.432180000000001,-48.0255,0.0,3.14236,-0.0738645,6,8,0,0.0,-14.549000000000001,0.0,3,5,1,2,0.0,0.012411,4.15
1dud,-74.712,-54.711999999999996,-3.113,-25.9012,-0.192476,-10.242,-18.9676,-2.87354,-46.4981,-5.59086,-33.0912,0.0,0.459417,0.0,1,23,0,0.0,-16.7899,0.0,5,9,3,5,0.0,3.26448,4.82
2f6t,-94.5215,-84.5215,-3.63544,-31.906,-0.24587699999999998,-12.9995,-28.5305,-3.5008,-63.2208,-6.90972,-50.1379,0.0,0.32359,0.0,1,25,0,0.0,-26.1002,0.0,2,5,1,2,0.0,6.1544099999999995,4.62
2olb,-122.17200000000001,-80.1723,-4.3633,-40.2334,-0.301238,-16.5051,-26.4021,-3.3936800000000003,-86.2911,-15.152000000000001,-61.0796,0.0,0.7295010000000001,0.0,4,24,0,0.0,-38.6262,0.0,14,4,6,0,0.0,9.70679,5.54
1bn4,-55.1049,-41.1049,-2.50477,-19.666,-0.15246600000000002,-7.73603,-14.6696,-2.50477,-35.5761,-2.8351599999999997,-36.4107,-1.29706,2.42608,0.0,7,15,0,-12.0,-3.8992400000000003,0.0,2,6,2,3,3.04157,6.20003,9.31
3v7t,-73.991,-59.99100000000001,-2.46637,-23.8125,-0.149043,-9.3445,-19.3069,-2.31222,-67.5961,-4.95056,-58.8241,0.0,0.26187699999999997,-0.00549293,4,25,1,0.0,-14.0039,0.0,3,2,0,1,0.0,12.6862,7.21
4e4l,-85.1382,-81.1382,-3.70166,-29.9375,-0.25535399999999997,-12.2781,-28.5309,-3.5474300000000003,-65.173,-2.6188700000000003,-54.8832,0.0,0.506985,0.0,1,22,0,0.0,-5.78284,0.0,3,4,2,3,1.43792,1.1892,8.77
2cen,-135.602,-103.602,-2.71203,-36.8079,-0.199473,-15.4219,-28.1218,-2.46548,-120.96600000000001,-6.96858,-103.82,0.0,0.42168199999999995,0.0,1,49,0,0.0,-12.8696,0.0,7,6,2,4,0.0,7.191510000000001,8.3
1egh,-58.0416,-48.0416,-6.44906,-27.9035,-0.374409,-10.8046,-23.096,-5.8041599999999995,-24.5195,-9.0,-17.1787,0.0,3.7290699999999997,0.0,3,6,0,0.0,-21.0306,0.0,2,5,1,1,0.0,2.50127,5.7
2ojg,-85.2146,-79.2146,-4.057840000000001,-30.8869,-0.30398200000000003,-13.0204,-28.7121,-3.7049800000000004,-63.3873,-3.5895,-53.5623,0.0,0.424112,0.0,1,20,0,0.0,-9.83046,0.0,3,2,1,0,0.0,2.84215,5.64
4nja,-89.9768,-87.9768,-2.99923,-28.9572,-0.19167599999999999,-11.5774,-28.3136,-3.10265,-52.0608,-6.76589,-40.9421,0.0,0.401534,0.0,3,27,0,0.0,-20.0828,0.0,0,10,0,4,0.0,0.129496,6.22
3hvi,-142.974,-118.97399999999999,-3.57435,-41.8059,-0.259695,-17.4445,-34.7882,-3.2494099999999997,-114.124,-12.2374,-101.389,-2.0,0.657434,0.0,7,33,0,-6.0,-19.5041,0.0,8,9,4,5,0.0,6.189080000000001,8.3
1ogg,-109.073,-75.0731,-2.53658,-31.1335,-0.174899,-12.7666,-21.4287,-2.53658,-85.2702,-8.05599,-73.6184,0.0,0.153359,0.0,3,38,2,0.0,-16.2124,0.0,10,14,8,10,0.0,5.09149,5.19
3iae,-139.38299999999998,-111.383,-3.5739199999999998,-41.1012,-0.219323,-16.2119,-32.8446,-3.3995800000000003,-102.514,-14.3601,-92.1463,-1.63101,10.2172,0.0,9,30,0,-3.78606,-33.961,0.0,5,10,3,2,0.0,7.341939999999999,3.89
2nmx,-40.1542,-30.1542,-2.50964,-15.9352,-0.16572699999999999,-6.440980000000001,-11.9667,-2.50964,-25.0652,-3.10112,-23.7761,0.0,6.77659,-0.1,3,13,0,0.0,-3.60605,0.0,3,3,2,1,0.0,3.97424,5.57
3djv,-51.4884,-39.4884,-2.4518299999999997,-18.6625,-0.160307,-7.51837,-14.312999999999999,-2.34038,-32.4322,-4.6864,-21.6604,0.0,0.487904,0.0,2,19,0,0.0,-12.1479,0.0,4,8,3,4,0.0,6.04024,4.55
1gz4,-90.8183,-70.8183,-2.92962,-28.9103,-0.180497,-11.4184,-22.5437,-2.92962,-65.6951,-8.04262,-50.0637,0.0,0.757097,0.0,4,27,0,0.0,-17.1149,0.0,6,13,6,8,0.0,4.86456,3.7
1lnm,-99.3697,-93.3697,-3.68036,-33.1232,-0.265338,-13.7859,-31.1232,-3.54892,-78.094,-2.0,-68.2698,0.0,0.0763798,-0.1,1,26,0,0.0,-2.2822400000000003,0.0,2,4,1,4,0.0,0.347463,8.7
3d83,-107.725,-93.7253,-3.07787,-32.9328,-0.22893000000000002,-13.8499,-28.6528,-2.99237,-97.1199,-2.91109,-85.9303,0.0,0.359745,0.0,1,34,0,0.0,-7.33966,0.0,3,4,2,2,0.0,7.3188,8.36
4s1g,-113.18299999999999,-101.18299999999999,-3.65105,-36.0296,-0.265987,-15.0478,-32.2096,-3.23379,-77.5688,-6.1711599999999995,-65.2144,0.0,0.191136,-0.1,2,29,0,0.0,-22.6188,0.0,4,2,0,1,0.0,2.72772,9.22
4qf7,-48.3544,-42.3544,-1.9341700000000002,-16.537,-0.140388,-6.8981699999999995,-14.485,-1.9341700000000002,-38.317,-1.0,-37.7786,0.0,4.2056,-0.0571081,5,20,0,0.0,-3.0,0.0,1,4,1,3,7.033289999999999,2.41928,8.6
4dff,-70.9376,-64.9376,-3.22444,-25.3164,-0.22637,-10.4438,-23.1751,-3.22444,-52.5412,-2.0,-48.2334,0.0,0.103681,0.0,1,21,0,0.0,-3.0,0.0,3,4,3,3,0.0,1.4363700000000001,7.46
3zsq,-92.3216,-66.3216,-2.36722,-27.2238,-0.173994,-11.4037,-19.5569,-2.30804,-74.0911,-5.230169999999999,-61.5401,0.0,0.325509,-0.00392346,2,37,0,0.0,-12.0,-3.0,2,6,1,3,0.0,7.173039999999999,4.96
2j7d,-79.0383,-63.0383,-4.39102,-30.1588,-0.302532,-12.3637,-24.0536,-3.43645,-49.7486,-10.677,-38.1498,0.0,0.178339,-0.0769943,5,13,0,0.0,-17.6549,-2.3519200000000002,6,6,1,3,2.95304,1.9494200000000002,7.13
3zps,-54.9855,-14.9855,-1.14553,-15.1298,-0.0752477,-6.10468,-4.12341,-1.05741,-83.0158,-6.32218,-79.1645,0.0,0.642777,-0.1,7,41,0,0.0,-15.3873,0.0,5,5,1,3,32.7216,14.0426,8.3
1ppk,-88.7325,-54.7325,-2.5352099999999997,-27.1265,-0.170768,-11.0372,-16.7323,-2.2751900000000003,-66.3634,-9.75902,-58.7809,0.0,5.69215,0.0,4,31,0,0.0,-17.1432,0.0,4,6,0,3,0.0,6.23189,7.66
2pwg,-68.3338,-60.3338,-5.25645,-29.0617,-0.35924,-11.8819,-25.6594,-3.7963199999999997,-32.0857,-7.52026,-31.5024,0.0,0.0238884,0.0,7,6,0,0.0,-18.2218,0.0,5,4,0,3,0.0,0.0,4.82
1ecq,-34.3463,-18.3463,-2.64202,-14.6072,-0.17877200000000001,-5.952319999999999,-7.802510000000001,-2.28975,-1.90871,-11.5893,-18.4045,-2.0,10.1343,0.0,9,4,0,-6.19419,-15.6193,-2.21307,3,7,1,3,1.23233,4.42106,3
2bys,-122.3,-108.3,-4.8919999999999995,-41.826,-0.361349,-17.5493,-37.0381,-4.52963,-111.19,-1.48455,-105.272,0.0,0.118118,0.0,2,23,0,0.0,-2.11235,0.0,2,2,0,2,0.0,4.1140300000000005,9.52
3mxd,-81.9718,-53.9718,-1.8630000000000002,-23.2192,-0.131012,-9.584010000000001,-15.288,-1.7440799999999999,-82.2615,-5.82381,-79.3249,0.0,0.745412,-0.0477216,8,36,0,0.0,-9.96768,0.0,3,9,0,8,0.0,13.2096,8.83
1w11,-93.1841,-69.1841,-2.912,-29.3512,-0.20146,-12.0492,-21.7916,-2.3893400000000002,-62.1962,-12.4653,-52.9733,0.0,1.7797900000000002,0.0,11,21,0,0.0,-26.3811,0.0,8,5,1,2,0.114816,6.43334,8.22
3d2e,-146.24200000000002,-126.242,-4.71747,-46.5533,-0.290649,-18.3867,-40.1867,-4.30122,-77.8485,-14.1797,-56.7433,-2.0,0.936652,0.0,6,25,0,-24.0,-40.3507,0.0,6,13,3,5,0.0,6.065580000000001,6.42
4llj,-48.8596,-48.8596,-4.44179,-21.9695,-0.331968,-9.25405,-21.9695,-4.44179,-29.4873,0.0,-27.0776,0.0,1.0312700000000001,0.0,0,11,0,0.0,0.0,0.0,5,0,5,0,0.0,0.0,3.42
1b5i,-107.95100000000001,-71.9513,-3.9982,-35.9838,-0.27645,-14.7692,-23.9838,-3.17504,-73.1027,-12.8496,-53.1245,0.0,0.771594,0.0,4,23,0,0.0,-34.7187,0.0,13,5,6,2,0.0,8.62322,7.05
2z94,-14.0436,-14.0436,-1.5604,-6.751469999999999,-0.0904605,-2.613,-6.751469999999999,-1.5604,5.92518,0.0,-8.359910000000001,0.0,0.0,-0.0836823,4,5,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,5.85
2nmz,-95.428,-67.428,-1.9475099999999999,-26.0782,-0.142038,-10.8956,-18.4264,-1.8711400000000002,-89.637,-5.69654,-78.4393,0.0,1.2679200000000002,1.4329100000000001,6,43,0,0.0,-4.24824,0.0,7,6,5,5,0.0,7.9667,8.37
1mh5,-95.3908,-65.3908,-2.89063,-29.7396,-0.20063499999999998,-12.2219,-20.3866,-2.72545,-87.9457,-4.2018,-77.4691,0.0,0.276411,0.0,2,31,0,0.0,-9.34267,0.0,3,6,1,4,0.0,9.621960000000001,9.21
1fkf,-102.21700000000001,-84.2167,-1.79328,-26.5601,-0.127135,-10.9927,-21.883000000000003,-1.92862,-88.7185,-5.0,-74.0676,0.0,0.454683,-0.00461879,1,49,7,0.0,-10.2288,0.0,3,12,0,10,0.0,6.635260000000001,9.4
187l,-53.9019,-53.9019,-6.73774,-26.951,-0.507742,-11.3837,-26.951,-6.73774,-34.3535,0.0,-33.3736,0.0,0.0,0.0,1,7,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3.37
3tfu,-95.8666,-77.8666,-3.55061,-31.9555,-0.24251399999999998,-13.0624,-25.9555,-3.42381,-68.6007,-9.68897,-54.7022,0.0,0.13668,0.0,3,24,0,0.0,-21.0465,0.0,2,8,1,4,0.0,5.45582,3.28
