name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
4ddh,-12.5402,1.0383,0.693147,0,0,0.911859,-3.52859,0.0486739,0,1.28803,-2.59989,-3.16287,3.3
4kz6,-9.1166,0.504444,0,0,0,0,-1.21024,0.0460603,0,0.872833,-2.18589,-2.29507,3.1
4agp,-11.2416,0.00635291,0,0,0,0,-0.263075,0.322067,6.28505e-006,2.1671,-4.15186,-3.92138,4.69
3cj4,-11.4944,0.216641,0,0,0,0,-2.86757,0.0295781,0.0230154,1.73147,-3.47802,-3.34859,6.51
3rlr,-11.1894,0.314321,0,0,0,0,0,0.261441,0,1.5522,-3.30907,-4.15817,7.52
2qnq,-19.9157,0.999425,0.693147,0,0,0,-7.5865,0.238729,0.00268117,2.54597,-5.26322,-6.00228,6.11
3gbb,-18.6716,2.5183,1.38629,0,0,4.20868,-6.47529,0.175884,0,1.14167,-3.65797,-3.64471,6.9
1gpk,-11.4364,0.712442,0,0,0,0,-0.332625,0.158739,0,0,-3.17756,-3.34889,5.37
4wiv,-9.04875,0.000605803,0,0,0,0,0,0.340585,0,0.915623,-2.48981,-3.25062,6.26
3oe5,-32.625,4.48264,1.79176,1.70546,1.29963,4.45132,-19.8241,0.304539,0.00558257,2.72227,-4.47354,-6.6755,6.88
1r5y,-17.8853,2.74828,0.693147,0,0,0,-5.4775,0.0984176,5.5463e-005,0,-3.05246,-3.33919,6.46
2c3i,-10.0715,0.0361281,0,0,0,0,0,0.287002,5.06633e-005,2.00323,-2.75608,-4.21949,7.6
4f2w,-17.0611,1.95552,0.693147,0,0,0.964012,-2.9542,0.137444,0,0.968,-3.72221,-4.85787,11.3
1e66,-12.344,0.0819764,0,0,0,0,-0.474648,0.0781192,0,0.507,-4.29903,-4.51266,9.89
4gkm,-14.6621,0.837004,0,0,0,0,-6.42268,0.239329,0.00113442,1.59327,-3.00788,-3.70736,5.17
3u5j,-9.24992,0.0375889,0,0,0,0,0,0.407391,0,0.289633,-2.3687,-3.29985,5.61
3nq9,-6.44027,0,0,0,0,0.410796,-1.64636,0,0,0.965033,-1.24058,-1.42042,4.03
3e92,-14.3409,0.69261,0,0,0,0,0,0.381903,9.74656e-005,1.79543,-4.18322,-5.61003,8
3arv,-9.01861,2.34062e-006,0,0,0,0,0,0.217897,0,0,-2.48285,-3.15786,5.64
3b65,-13.811,0.463038,0,0,0,0,0,0.173341,0.000807651,2.96563,-4.43421,-5.74485,9.27
3d4z,-17.3532,3.52103,0.693147,0.702561,0.517367,2.77448,-3.24449,0.18036,0.0425711,0.1614,-2.24689,-3.23265,4.89
2hb1,-14.4381,1.75462,0.693147,0,0,1.90755,-3.68261,0.112913,0,0.863266,-2.93504,-3.06204,3.8
3uo4,-15.6326,0.647147,0,0,0,0,-4.75963,0.402926,0.0178083,2.3743,-3.695,-5.2201,6.52
4ciw,-17.1043,2.82321,1.38629,0,0,0,-2.78019,0.0626292,0,1.19923,-3.53852,-3.56007,4.82
3gv9,-8.76954,0.397621,0,0,0,0,-1.8887,0.0373578,0,0.812233,-1.83418,-2.17003,2.12
4jsz,-6.26835,0.0046719,0,0,0,0,0,0.0142196,0,0.321066,-1.62124,-1.53138,2.3
1h22,-14.772,0.434625,0,0,0,0.0518745,-0.122614,0.601262,0,1.843,-5.25513,-5.21447,9.1
1ydr,-11.4725,0.228959,0,0,0,0.399926,-2.11293,0.32639,0.00731033,0.754033,-2.95488,-3.68351,5.52
3f3d,-10.2283,1.13855,1.38629,0,0,0.024849,0,0.0887502,0,0.665433,-2.22276,-2.62027,7.16
2wtv,-15.588,1.01847,0,0,0,0.729286,-1.53228,0.457224,5.48398e-005,1.3603,-3.94947,-5.5057,8.74
2xdl,-10.9934,1.21656,0,0,0,0,0,0.137946,3.34561e-007,1.81063,-2.46267,-3.18222,3.1
4ivb,-11.8968,0.556904,0,0,0,0,0,0.46087,0,1.14883,-3.15491,-4.24998,8.72
3kr8,-12.6183,0.483465,0.693147,0,0,0,0,0.0748842,0,0.474423,-4.07904,-4.43768,8.1
1p1q,-16.3422,1.93082,1.38629,0,0,1.96525,-5.47858,0.256851,0.0109188,0.896033,-3.02004,-3.5046,4.89
3o9i,-18.2623,1.6731,0.693147,0,0,0,0,0.208601,0,3.0461,-5.4794,-6.71171,11.82
3bv9,-13.9997,0.46369,0,0,0,0,-2.7271,0.336677,0,4.61767,-4.64914,-4.53863,5.36
4gr0,-19.7294,0.107585,0,0.16946,0.038179,3.31499,-8.18409,0.370652,6.95379e-005,4.4647,-4.85598,-7.68902,9.55
3ag9,-19.3262,0.759111,0,0,0,4.2023,-8.88117,0.23544,2.15999e-009,8.81807,-5.61958,-6.21564,8.05
4k77,-9.27077,0.153337,0,0,0,0,0,0.172858,0,0.435433,-2.39565,-3.3276,6.63
1o5b,-11.1329,0.415505,0,0,0,0,-2.54396,0.194809,7.22033e-008,0.289633,-2.91867,-2.81765,5.77
3p5o,-10.3158,0.0246519,0,0,0,0,0,0.406116,0.00391746,1.97203,-2.97558,-4.14545,7.26
3tsk,-13.1666,0.0727664,0,0,0,0.283732,-0.661782,0.260638,0.0283995,4.9541,-4.48446,-5.8603,7.17
4jfs,-15.5684,2.12077,0.693147,0,0,1.45697,-4.74972,0.343845,0.000370644,0.734633,-2.90321,-2.70056,5.27
2yfe,-11.4351,0.897891,0.693147,0,0,0,0,0.187965,0,2.4969,-2.95156,-3.86742,6.63
2qe4,-11.1423,0.493628,0.693147,0,0,0,0,0.0710164,6.29699e-005,0.872833,-2.95624,-4.1523,7.96
2wn9,-11.8576,1.16361,0.693147,0,0,0,0,0.29111,0,1.5522,-3.08508,-3.32222,8.52
1eby,-19.7325,1.28886,0,0,0,0,0,0.321272,4.18568e-006,3.58967,-6.43004,-8.00197,9.7
4hge,-11.4361,0.0978038,0,0,0,0,0,0.320841,0,1.5678,-3.51068,-4.58023,7.92
1q8u,-11.7276,0.215507,0,0,0,0.691391,-2.20093,0.376556,0.0322669,0.754033,-3.15994,-3.69126,5.96
4w9h,-15.3144,1.48288,0.693147,0,0,0.959606,0,0.553633,0.00116068,2.28322,-4.51146,-4.60718,6.73
3ao4,-10.0803,0.124651,0,0,0,0,0,0.55685,0.000270074,0.5226,-2.66575,-3.55907,2.07
2vvn,-17.0424,2.12491,0.693147,0,0,1.46966,-3.60522,0.229965,5.59336e-005,0.6684,-3.7587,-3.9826,7.3
3wz8,-12.801,0.24866,0,0,0,0,0,0.378901,0.0002751,3.1733,-4.10814,-5.32739,5.82
4j28,-15.8822,2.39012,0.693147,0,0,0.869989,-4.56714,0.362186,0.00220175,0.4606,-2.68693,-2.70884,5.7
4dli,-11.1888,0.350831,0,0,0,0,-0.0801241,0.212066,0.00383489,0.725066,-3.14168,-4.0904,5.62
3ryj,-9.4453,0.409839,0,0.370304,0.024383,0,0,0.105201,0,0.947056,-1.60699,-3.11312,7.8
3gr2,-7.75501,0.503058,0,0,0,0.39305,-0.381005,0.188934,0,0.796633,-1.72566,-1.65213,2.52
3acw,-9.64397,0.0323072,0,0,0,0.0416361,-0.199771,0.235055,0.000283554,0.6107,-2.46044,-3.75329,4.76
3zt2,-12.0909,1.13865,0.693147,0,0,0.731185,0,0.155945,0,0.812233,-2.69521,-3.9741,2.84
4cig,-13.5878,1.40324,0.693147,0,0,0.691031,-0.37673,0.138346,0,3.94407,-3.75625,-4.37169,3.67
3wtj,-11.0472,0.248607,0,0,0,0,0,0.259459,0,1.5366,-3.80452,-3.65065,6.53
2qbr,-15.8701,0.804526,0,0,0,2.11829,-6.29046,0.154668,0.00758567,2.6507,-3.89103,-4.4778,6.33
1o3f,-13.4703,0.612565,0,0,0,0,-3.6013,0.226482,0.0837467,1.10187,-3.29415,-4.08051,7.96
