name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
3buh,35.7643,-4.4822,-1.2522,23.0274,0.0000,9.8361,3.66
1p57,45.1563,0.5260,-5.3579,32.3017,0.0000,5.5734,4.4
1z6s,48.9268,-9.3804,-5.3838,30.6653,0.0000,21.5262,4.34
1bxq,96.6356,1.3907,-11.6034,68.3706,0.0000,12.8388,7.38
2i4d,91.2415,-2.6612,-15.8531,71.7813,0.0000,11.0566,11.68
2bza,33.8172,-5.6034,-0.3957,21.9929,0.0000,9.5760,2.8
2ydw,50.6163,-1.3983,-2.9110,39.1536,0.0000,1.0894,7.34
1uz1,44.6070,-4.5602,-3.2295,25.3426,0.0000,17.5506,6.89
3p17,70.3918,0.3402,-3.7604,47.2722,0.0000,8.8127,4.48
2jiw,67.1445,-6.7941,-5.4353,36.8350,0.0000,28.7259,4.59
2yxj,73.8353,-14.4009,-16.4674,74.8782,0.0000,1.7460,9.3
2yz3,53.4316,-4.9177,-6.8357,33.1735,0.0000,19.5715,6.66
3d1y,103.7661,-4.5488,-9.9652,77.5172,0.0000,11.6940,8.22
2xej,61.7368,-27.2815,-21.1363,49.8404,0.0000,41.6239,8.87
2ya7,80.1434,-11.1292,-5.4914,40.3944,0.0000,41.2216,3.14
1fzo,116.0095,-4.6678,-15.4578,82.3561,0.0000,22.8954,7.89
3gvb,38.0137,0.8922,-7.7591,28.0649,0.0000,6.2914,2.59
3zt3,50.1348,-0.9647,-8.1183,36.0426,0.0000,9.6592,2.86
2jxr,49.0897,-27.4074,-8.5450,59.3266,0.0000,3.4681,7.05
1uwu,43.1925,-5.7019,-2.1205,24.0290,0.0000,17.9751,5.98
2cf8,76.5621,-4.3270,-3.9505,51.9760,0.0000,13.3726,8.1
3c84,64.4737,1.5420,-1.5965,46.9296,0.0000,0.0000,7.85
3ebi,84.9478,-5.4732,-10.3513,54.8272,0.0000,25.3849,7.1
3gi4,77.9166,-0.5559,-9.6977,58.8542,0.0000,7.2458,10.8
3n9r,50.5969,0.6491,-3.6927,29.2779,0.0000,13.3833,7.15
1hvj,103.9595,-9.5086,-11.8961,83.6109,0.0000,10.3992,11.4
3cke,40.7640,-7.2095,-12.4762,35.4473,0.0000,11.7097,6.1
1uml,83.2854,-0.9130,-5.4922,58.0234,0.0000,9.9085,7.52
1msm,103.6149,0.3886,-15.8146,78.1221,0.0000,11.6231,10.48
1elc,20.7724,-48.3806,-10.2867,52.9660,0.0000,6.6114,6.66
2ihj,115.3565,-3.7688,-11.8014,59.3679,0.0000,49.2959,4.59
1l6m,14.9111,-0.0200,-2.5665,12.7256,0.0000,0.0000,8.1
1d4h,99.9068,-0.2459,-10.3098,74.3850,0.0000,8.1832,10
2nmx,33.4729,1.4864,-5.2400,26.6805,0.0000,0.5408,5.57
2qpu,-12.5665,-33.5343,-9.6592,19.9452,0.0000,3.2022,3.6
1alw,26.2082,-0.6522,-2.8373,18.2629,0.0000,4.5861,6.52
3rm9,50.6969,-0.2446,-3.0711,25.3292,0.0000,19.1849,4.77
1met,89.2846,-6.6320,-5.2833,61.1238,0.0000,17.1547,9.4
1m4h,25.8953,-59.7875,-26.0986,74.9044,0.0000,8.7878,9.52
2hhn,46.1708,-16.9058,-10.2640,51.6755,0.0000,2.2868,7.49
3elc,32.9233,-3.4408,-1.2146,21.5722,0.0000,7.9168,2.69
1b8n,75.1428,-2.8470,-1.3776,39.7667,0.0000,24.6883,10.52
3dnd,40.4749,1.4574,-0.5243,27.9512,0.0000,1.1090,4.8
2o4p,89.8065,-3.5747,-5.4404,68.3216,0.0000,4.8795,10.72
1xh4,95.1192,-7.7885,-13.3585,73.7381,0.0000,14.8763,7.47
1amk,46.5740,0.1168,-1.1154,21.9155,0.0000,17.4388,4.3
3vhc,60.8420,-0.2281,-0.6962,43.5886,0.0000,1.8320,8.89
3lea,60.1483,1.8677,-2.1961,41.5627,0.0000,3.3280,9.1
2i4z,54.5289,-11.2143,-11.4935,54.2113,0.0000,2.6962,5.7
2pwc,99.9350,9.1240,-12.2657,63.2462,0.0000,16.1132,6.57
2w47,36.7733,-3.5200,-4.8962,17.0285,0.0000,21.7754,4.98
2jh0,70.1525,2.0945,-7.7476,54.6910,0.0000,0.6053,8.7
3ljz,58.7350,-14.9962,-6.0869,54.4528,0.0000,4.9454,8.14
2r5a,27.4661,-6.9974,-1.5682,23.3952,0.0000,3.8634,2.6
3cct,77.2696,-1.9216,-21.0699,55.8026,0.0000,23.5325,7.56
3lcv,95.6317,-4.3371,-6.4964,53.3219,0.0000,33.1475,4.74
3u81,95.4689,-3.8840,-3.5854,51.7410,0.0000,31.7945,4.44
1pot,67.5927,-17.1518,-2.0086,43.7445,0.0000,26.6044,5.49
3vbd,36.3578,-5.8606,-5.5148,26.1615,0.0000,11.7612,8.07
4h75,69.5994,-37.4825,-21.9146,65.3053,0.0000,39.2016,6.6
2i3h,78.8965,-0.3318,-4.9004,51.6731,0.0000,13.0782,7.4
1ypg,85.7519,-8.9717,-3.2119,59.5284,0.0000,16.0839,8
1i9n,52.2018,-1.6122,-3.7474,27.5557,0.0000,19.6722,8.66
1hp5,62.8177,-5.0059,-6.2692,39.2546,0.0000,20.1177,6.55
3d50,49.8528,-19.2863,-4.9135,32.7553,0.0000,29.0141,4.77
2vb8,47.7986,-1.1638,-2.6721,35.7744,0.0000,2.4446,4.6
1kmy,50.8439,1.3987,-6.5404,29.1690,0.0000,15.8782,5.1
3su0,99.9532,2.6481,-4.3085,66.5043,0.0000,10.1703,6.79
3tcg,76.6592,-21.0942,-11.8756,44.9302,0.0000,47.8499,5.87
3qnd,32.1268,-4.2889,-3.2206,20.6558,0.0000,11.2345,4.85
3vf5,94.5935,0.5151,-7.4131,68.1576,0.0000,7.7748,9.34
3u5l,50.1390,0.4970,-2.3121,37.1688,0.0000,0.8470,6.19
4fk6,76.5762,-2.7801,-2.7530,48.8697,0.0000,14.9134,9.7
2pqc,116.7806,-1.3600,-8.2533,43.8252,0.0000,66.1343,5.74
3b50,70.8052,-4.0248,-6.8010,32.4425,0.0000,37.0225,7.55
3zxz,75.2723,1.4773,-2.9778,52.5642,0.0000,4.4969,8.4
3r17,50.7030,0.1136,-5.3029,30.7388,0.0000,13.6264,6.41
3sio,5.9390,-59.4893,-14.2213,57.9109,0.0000,0.0220,8
1usn,54.8178,-0.0441,-3.5872,36.2128,0.0000,8.6565,7.74
2xj1,70.6544,-4.0834,-7.4624,47.6406,0.0000,16.6945,7.55
3u7m,40.4351,-12.0081,-13.0880,42.7496,0.0000,6.7504,7.45
1r4w,62.1219,-2.6479,-4.8943,36.8311,0.0000,19.0213,4.05
3ejp,73.3340,-6.3347,-5.4541,39.1495,0.0000,31.2922,8.55
3p3t,50.4776,0.3472,-5.3849,36.4548,0.0000,5.3900,7.24
3adv,30.2560,-4.4826,-1.5645,22.7357,0.0000,5.0414,3.03
2h6b,44.3446,0.3209,-1.4695,24.0494,0.0000,12.4254,5.39
1n3i,71.4880,-1.8480,-0.5377,42.0567,0.0000,16.0458,8.89
2q8z,84.6721,-7.7113,-2.7162,33.5069,0.0000,49.0276,5.68
1o5a,29.8927,-8.8654,-5.1251,30.1793,0.0000,2.3866,6.42
2wvz,57.0163,-4.6067,-1.7980,27.6131,0.0000,25.4531,4.02
1bn3,62.0047,2.1063,-9.7742,32.9568,0.0000,24.3570,9.89
4dju,61.7912,2.3260,-1.3293,26.6222,0.0000,24.1889,5.44
2iw4,126.7909,1.1930,-1.1951,22.6544,0.0000,95.6433,9.3
3nht,66.4971,-5.6391,-3.1806,54.7758,0.0000,0.0000,7.01
2v2q,55.5658,-2.7747,-3.9197,41.7146,0.0000,4.9026,4.15
3hig,70.0830,0.2858,-8.5032,52.9336,0.0000,5.5167,7.89
1b4z,116.3514,-12.8733,-7.9175,58.9976,0.0000,56.0205,5.23
2oxd,43.8765,-0.0000,-0.0000,31.9102,0.0000,0.0000,6.82
3spf,24.6219,-1.9779,-10.7357,27.1531,0.0000,0.0000,3.86
1rp7,105.0587,-1.6567,-3.1769,61.1418,0.0000,25.8225,8.52
1q91,76.1602,1.0174,-1.6054,46.2680,0.0000,13.1297,4.15
4e9u,24.5896,-1.2123,-7.5663,24.2678,0.0000,0.0000,5.82
2c3l,37.0333,-6.7660,-0.3971,27.4511,0.0000,6.4511,5.07
3ozj,-3.3720,-24.2675,-2.3887,16.9340,0.0000,0.0000,5.11
2uy0,96.8152,-7.0845,-18.1430,81.1129,0.0000,10.5124,6.92
3fql,85.7855,2.2797,-14.1080,69.7649,0.0000,1.6871,7.15
1f5k,33.1814,-2.0481,-1.4195,21.6413,0.0000,6.8921,3.74
3ikg,63.3136,-3.5049,-6.5623,42.3295,0.0000,15.1777,7.24
2qwb,56.8498,-9.5586,-6.7594,24.8963,0.0000,38.9355,2.74
3std,70.2302,-4.4787,-3.1418,55.2833,0.0000,1.8363,11.11
1li6,21.7313,0.4194,-0.3608,15.6749,0.0000,0.1197,3.8
1mjj,74.6400,0.8524,-8.0832,57.1242,0.0000,3.3249,8.74
1usi,79.2826,-2.6252,-1.7821,37.6801,0.0000,31.8798,6.74
3jyr,91.1558,-32.0149,-24.0525,65.4374,0.0000,57.2468,5.54
2cn0,76.0165,-4.3527,-2.6615,49.7128,0.0000,14.6756,7.66
2clk,39.9624,-1.1098,-4.1137,26.4665,0.0000,8.7944,3.79
1w4q,42.5793,-0.3025,-4.7414,28.9582,0.0000,7.8057,5.26
1a99,54.6990,-4.3777,-1.3100,28.5967,0.0000,21.0663,5.7
1nny,103.0839,0.5605,-28.0827,64.7071,0.0000,41.6338,7.66
2xde,55.3963,4.3079,-10.5497,42.1505,0.0000,3.6811,5.47
3ed0,27.7322,-2.5734,-3.1265,24.3142,0.0000,0.0000,6.35
2fqt,54.8986,-4.6525,-4.7029,34.0449,0.0000,17.4422,6.14
2wky,71.8710,-6.6609,-2.4363,34.3466,0.0000,33.7416,8.59
2aog,108.9117,-15.7902,-15.9925,85.9660,0.0000,22.4911,6.28
1pa9,76.0232,1.7861,-2.9666,30.9551,0.0000,34.6405,4.6
1gj7,45.2483,-0.1568,-6.8202,27.5989,0.0000,14.2768,7.89
1g7g,103.6972,-3.2569,-11.7447,61.0099,0.0000,34.8102,6.6
3miy,14.2423,-28.0367,-6.7432,33.8916,0.0000,2.4212,7.68
2h21,71.9225,-3.9485,-7.3597,49.2706,0.0000,15.4835,6.54
1sh9,71.0057,-10.2469,-7.6266,62.3701,0.0000,3.1204,6.03
3jrs,37.8759,-7.7959,-4.9540,29.5460,0.0000,10.0000,4.28
2qnn,112.1806,7.2980,-18.7178,72.4627,0.0000,23.9642,7.15
2i19,75.6732,-6.8251,-2.3660,22.4637,0.0000,53.9767,7.8
1gyx,40.3245,-0.1807,-0.0339,21.1638,0.0000,11.4389,2.48
3d83,71.9501,-5.1937,-10.1059,61.8123,0.0000,2.2578,8.36
3bgs,63.3708,-1.2826,-1.4988,37.8218,0.0000,14.1472,9.42
3l4x,51.6779,-9.4542,-12.3539,35.3956,0.0000,24.8170,6.89
3ovn,31.5573,0.9344,-1.4723,23.3420,0.0000,0.0000,2.55
4b6p,66.1231,-3.7925,-2.6175,40.8451,0.0000,16.3711,7.13
1syh,96.9118,-0.8199,-1.8045,40.8508,0.0000,43.3663,6.41
2j47,68.7445,-4.6734,-9.6968,43.0155,0.0000,23.9684,5.41
2jdp,36.0588,-10.2995,-1.9433,15.1980,0.0000,27.4043,6.6
1pr5,53.5549,-3.3891,-2.1414,34.4530,0.0000,11.7125,3.92
1w5y,95.4441,-2.9911,-12.8944,74.9728,0.0000,8.2421,8.48
4av5,61.4524,-5.8838,-10.7950,40.0891,0.0000,23.0087,7.21
4fsl,77.0340,2.6077,-14.7818,54.6694,0.0000,14.0376,7.7
3hvi,133.3543,-7.7066,-11.5054,79.6019,0.0000,43.1137,8.3
1z1h,67.9761,-6.5755,-6.4078,55.9436,0.0000,4.0370,8.4
4g90,29.1830,-4.8983,-2.2703,22.9771,0.0000,4.7582,4.51
1mue,68.1550,-2.7047,-3.9234,51.7381,0.0000,3.6433,8.64
3pb8,42.5342,-0.1494,-2.3876,20.6585,0.0000,16.6657,5.24
2i80,39.9577,-9.7051,-3.9565,38.0981,0.0000,1.2344,5.4
4dsu,27.2531,-0.0000,-0.0000,19.8205,0.0000,0.0000,2.82
1m48,81.4429,1.1794,-3.0039,44.3255,0.0000,22.3199,5.09
2wor,32.4247,0.3137,-8.1736,29.1447,0.0000,0.2106,3.9
2z94,26.9335,0.1427,-1.3569,9.5619,0.0000,15.0000,5.85
3ip5,58.1019,-1.8319,-1.1191,22.0321,0.0000,30.7587,6.22
2wlz,60.7874,-3.5485,-7.3098,42.7237,0.0000,12.9006,4.6
3qbc,46.7266,-0.0000,-0.0000,27.7489,0.0000,8.5719,4.97
2jfh,25.7453,-12.6156,-18.3531,33.9045,0.0000,10.0952,3.06
2pnc,43.7089,1.9618,-6.3309,29.6866,0.0000,7.2589,3.33
1koj,44.2421,-4.7845,-3.7777,30.9932,0.0000,10.1886,6.7
3ccz,76.0615,-4.7658,-11.6123,51.2190,0.0000,22.0134,7.29
1c1r,50.5443,0.5469,-3.4415,34.3209,0.0000,6.2477,7.63
3hit,129.1942,-5.1941,-17.0876,78.2607,0.0000,43.8675,8.19
2v3d,44.4420,-12.2906,-3.7048,32.5872,0.0000,15.6300,3.94
1g4o,37.9516,-2.0081,-5.3799,24.9586,0.0000,11.0214,8.25
2nmz,82.2665,-16.3196,-11.1724,72.9616,0.0000,9.4363,8.37
2vnp,114.4632,-4.5381,-1.9683,36.6886,0.0000,70.5229,9.92
1ajx,77.3335,-11.4912,-5.4758,61.0960,0.0000,10.2934,7.91
2xda,74.9459,-2.6424,-3.0836,48.2376,0.0000,14.3453,6.22
3v51,92.5889,-0.9664,-3.2112,68.0009,0.0000,3.2653,8.55
1ucn,71.6083,-0.3351,-7.6813,35.6021,0.0000,30.6719,5.22
1xk9,49.6848,-3.1497,-2.2777,38.1680,0.0000,2.6312,6.85
3q6w,86.7920,-1.0529,-4.8609,64.7727,0.0000,3.6434,7.57
1hn4,72.3848,-23.2842,-21.6060,74.2252,0.0000,15.2154,3.82
1b6j,88.2540,-14.5523,-9.1396,67.3020,0.0000,19.4056,7.92
3f7h,80.2086,1.0132,-5.5429,50.3087,0.0000,15.5639,7.09
3gjw,49.5071,-0.9739,-0.4062,34.1895,0.0000,3.8766,8.3
3d7k,142.9734,-15.4529,-6.7435,78.6129,0.0000,57.0771,4.6
3f37,19.8061,-0.0852,-2.7111,16.4381,0.0000,0.0000,2.62
3jdw,26.7787,-6.3063,-4.6085,15.4023,0.0000,16.5152,3.6
1jeu,111.9761,-12.3947,-8.0972,58.1779,0.0000,52.4734,6.82
2bo4,33.3464,-1.5420,-4.9404,15.5367,0.0000,18.4658,4.61
2x7u,46.5809,-2.4237,-4.7225,22.1398,0.0000,23.2849,5.27
2f80,88.1816,4.2295,-9.4720,61.3281,0.0000,9.0981,8.18
3rlq,56.1984,3.5816,-4.5945,38.1020,0.0000,4.8211,7.4
4asj,50.0017,-0.1328,-11.5265,42.7895,0.0000,2.8253,7.55
1gar,76.4376,-25.9338,-29.3515,65.1743,0.0000,42.1082,10
3dc3,36.7681,0.0417,-4.1026,21.0584,0.0000,11.8737,8.31
1g53,54.5025,-1.9657,-3.9619,31.9926,0.0000,16.4402,9.04
2rka,33.1001,0.2959,-1.4998,15.2663,0.0000,13.3128,3
3nhi,61.7894,-20.8011,-7.8851,64.8339,0.0000,1.3289,8.43
3hfb,77.8581,-0.9871,-6.8600,51.9542,0.0000,14.2681,7.52
2y8c,53.7892,-1.1053,-9.1055,44.1846,0.0000,3.2461,6.4
1oz0,83.9777,-8.5730,-18.0830,63.3863,0.0000,23.4775,7.7
3pcn,42.8121,-3.0803,-3.5879,24.1473,0.0000,16.2778,3.66
3d8y,21.9068,-3.1757,-1.2489,17.5092,0.0000,2.2562,3.4
3rlb,74.8327,-0.4295,-3.9158,51.7652,0.0000,8.0008,9.92
3ttm,55.8767,-5.1636,-0.9189,29.5496,0.0000,21.3286,8.52
2zdm,80.3947,2.1445,-6.8643,49.6802,0.0000,16.8042,6.41
1uwf,53.4428,-5.5462,-6.7980,29.8936,0.0000,24.6832,6.82
3vfa,87.7556,0.7222,-8.9199,64.0993,0.0000,7.8169,9.19
1b5i,108.4866,-11.7628,-7.6831,57.4390,0.0000,48.9538,7.05
1qkb,118.0744,-14.9505,-6.1089,60.0882,0.0000,56.5124,7.35
3kiv,34.4300,-5.3256,-2.8952,19.7804,0.0000,15.4528,4.7
1v7a,64.6587,-3.3290,-2.8395,45.8487,0.0000,7.7854,8.01
1j37,36.8758,0.9789,-2.9429,26.0501,0.0000,3.0209,8.96
1b2h,114.3784,-17.9716,-8.1813,61.9286,0.0000,55.3794,4.54
3v3l,119.3375,-0.8482,-5.6911,51.3096,0.0000,55.3260,6.43
1qbv,70.7360,-2.9567,-10.5151,51.2747,0.0000,13.7051,5.39
6upj,32.9363,-0.7923,-12.6325,27.8991,0.0000,8.0000,6.32
2xdk,33.2522,-0.0075,-0.7472,22.5058,0.0000,3.0614,3.6
1ork,54.7997,-7.2709,-11.5249,44.1684,0.0000,12.8639,8.81
1f4g,56.4918,2.2387,-11.7770,43.9616,0.0000,5.5829,6.48
3ocp,81.3954,-0.4549,-1.6005,38.6237,0.0000,30.3431,7.57
2il2,103.3162,-1.6663,-9.7970,74.3638,0.0000,12.5293,7.1
1utl,28.9291,-1.4461,-0.5707,22.3068,0.0000,0.2741,2.47
3cs7,72.6721,3.7982,-13.3152,59.5529,0.0000,0.3040,10.68
2hb3,93.0711,0.8999,-7.6037,66.9075,0.0000,7.7771,11.35
1ec9,52.0653,-16.5960,-3.4381,25.0482,0.0000,37.6582,3.1
2psu,78.8064,1.8842,-10.3237,60.1454,0.0000,4.5460,7.62
1v2k,75.1740,1.0183,-5.3491,57.8217,0.0000,0.0000,6.19
3dbu,46.0671,1.7289,-8.9112,28.6993,0.0000,13.7879,8.06
2r2w,62.9977,-1.7540,-3.6833,43.1391,0.0000,9.1188,4.47
3qyy,93.5555,0.2641,-2.6269,48.8143,0.0000,28.7988,5.08
3ujb,94.6034,-4.2422,-3.5955,53.6364,0.0000,28.6910,5.1
2za0,39.4418,-0.6310,-5.8099,29.5352,0.0000,5.2717,6.64
4ei4,50.0578,-6.5775,-1.6560,37.8934,0.0000,6.1878,8.74
1ndv,72.0679,0.2890,-13.7237,45.2798,0.0000,23.2428,5.92
3ip6,57.3751,0.6162,-1.0955,27.0007,0.0000,20.7284,6.6
1tx7,38.9517,-2.6964,-4.5347,28.3010,0.0000,7.2691,4.6
2c92,91.9491,-21.4080,-12.6201,61.3240,0.0000,41.6567,5.68
1b58,126.3687,-13.5407,-7.7027,67.2078,0.0000,55.2014,6.59
2yaz,78.8495,-0.8474,-3.5554,41.8354,0.0000,25.7286,5.14
1k22,87.5066,-1.2285,-8.0145,55.8862,0.0000,19.9061,8.4
3tmk,201.7894,2.6389,-10.7691,102.6097,0.0000,68.8313,6.87
3hvh,124.6650,-8.2287,-11.4322,74.1630,0.0000,42.3519,8.52
1mh5,73.4712,-3.8571,-10.9948,57.6967,0.0000,8.9901,9.21
1stc,73.6846,-6.9382,-4.6293,56.9188,0.0000,6.9888,8.1
4duh,75.0399,-1.1791,-6.3581,51.0624,0.0000,12.3663,5.18
2e91,84.5173,4.2733,-2.1064,22.6053,0.0000,51.2681,6.59
1gj6,70.5489,-1.3795,-6.6166,45.0367,0.0000,16.6197,7
4f7v,125.8635,-1.9632,-6.8256,70.8884,0.0000,37.1808,5.38
1qf2,73.5552,2.5892,-3.8672,40.6951,0.0000,18.8774,5.92
1ftm,81.6711,0.3140,-2.1699,31.9208,0.0000,39.6359,7.61
4b0b,49.4275,1.2819,-2.4818,36.5979,0.0000,0.3052,3.33
3u90,10.0217,-16.0472,-6.2198,23.4828,0.0000,0.0000,4.62
2xm1,56.6639,-3.1732,-6.8894,33.3566,0.0000,20.8612,5.07
2qrg,59.4664,-4.8540,-4.2437,42.8298,0.0000,9.6732,5.18
2py4,123.8698,1.3731,-5.6235,60.5206,0.0000,44.9045,6.7
2jgs,52.4453,-2.6204,-2.2847,40.2549,0.0000,2.0000,6.62
1dmp,100.4441,-0.7955,-6.8638,64.7062,0.0000,19.1325,9.55
3dri,9.3897,-18.2137,-10.7924,23.9086,0.0000,5.5214,4.42
2fpz,39.9993,-0.0000,-0.0000,24.8412,0.0000,5.8427,3.96
3ldp,61.6357,-7.8816,-4.1374,47.8303,0.0000,7.8880,5.62
3njq,53.8356,-2.2612,-5.4058,44.7292,0.0000,0.0000,4.89
2xn3,43.7003,-0.5596,-5.4463,35.2288,0.0000,1.2665,5.92
3pd9,66.6422,-0.5567,-1.0944,29.1336,0.0000,28.2346,6.22
3mf5,59.2410,1.2890,-7.4666,45.0720,0.0000,3.4446,5.36
3m96,65.3686,3.9738,-7.9399,40.9001,0.0000,13.0972,7.22
1qk3,78.9022,0.4897,-2.3082,39.9205,0.0000,25.8300,5.15
1njd,70.9144,-0.7897,-3.6401,38.1079,0.0000,22.9458,5.57
4ago,54.9922,-7.0801,-5.0137,48.4678,0.0000,0.4427,4.81
2oiq,80.4737,-4.3117,-9.6911,66.0434,0.0000,3.6668,5
1w5v,103.5207,-1.1838,-12.0087,78.4825,0.0000,8.7998,8.15
3bbb,50.3417,8.7455,-6.8157,30.3980,0.0000,6.6146,7
4e67,97.4445,0.3592,-13.6633,71.3564,0.0000,12.6336,6.48
2qry,75.6153,-7.5696,-3.3423,57.1485,0.0000,7.9480,8.64
1ro7,102.5148,-1.7138,-10.7717,68.0394,0.0000,21.4462,3.18
3ama,60.1610,-0.8482,-8.6067,45.4520,0.0000,7.1194,6.53
2xye,95.8086,-1.8083,-12.1742,70.7560,0.0000,12.5017,8.34
1lke,54.9609,-12.8411,-1.3130,48.3996,0.0000,2.5656,7.52
3s8n,77.2934,-0.1820,-6.4818,44.3504,0.0000,22.9754,6.21
2w8w,17.6636,-45.3467,-11.9167,40.8387,0.0000,18.7736,2.12
3uzj,41.9267,-0.0000,-0.0000,23.2194,0.0000,10.0000,5.55
3s0b,46.1068,0.5049,-4.9154,36.7399,0.0000,0.0000,6.49
1xap,79.2069,-7.9181,-6.6841,58.0231,0.0000,14.0273,8.7
3shc,67.0739,-4.0524,-3.7785,48.5609,0.0000,8.1335,5.72
2cej,85.7728,-17.3973,-7.3520,76.2547,0.0000,5.6720,8.62
3lp4,26.7793,-5.9741,-1.5794,19.7809,0.0000,7.1340,4.88
1qka,126.4179,-18.6611,-11.9191,71.3555,0.0000,58.8843,5.92
1mfa,24.5273,-15.0675,-7.3606,30.8208,0.0000,4.5768,5.04
1qan,80.2619,-4.3409,-6.5683,49.0108,0.0000,23.7813,4.48
1ec3,105.8068,1.3253,-18.3639,78.9403,0.0000,14.3025,9.04
1jfh,33.8212,-6.9522,-2.1811,30.5947,0.0000,0.8868,2.05
1dqn,87.1551,0.3810,-1.7510,38.9308,0.0000,34.9953,8
3v7t,64.0632,-2.0416,-10.8489,48.2668,0.0000,10.5868,7.21
1if8,54.5671,-0.9633,-6.6766,33.0900,0.0000,16.7083,9.64
2bak,80.0798,-9.6469,-10.9020,70.6504,0.0000,3.4844,7.43
2bvd,76.7672,-8.8581,-7.8655,36.5384,0.0000,43.2505,6
3ekp,65.4855,-6.5890,-8.5329,58.2459,0.0000,0.5193,8.89
3d4y,53.6436,-6.3183,-1.8250,27.2860,0.0000,24.2687,5.7
1fjs,63.7646,-0.6868,-22.8703,54.5541,0.0000,12.3098,9.96
3iog,48.0229,1.3036,-0.6693,22.3680,0.0000,16.6326,5.52
2f1g,39.7460,-8.0016,-12.4063,43.2834,0.0000,0.6392,7.54
3pgl,33.2158,-3.0028,-3.7213,29.0472,0.0000,0.0000,5.3
1o3p,47.4535,-0.2342,-6.3864,37.8721,0.0000,2.0000,6.66
2vpo,69.5647,-4.4816,-2.0488,31.5158,0.0000,32.7608,5.42
3cfn,32.2406,-7.2622,-3.6169,31.3597,0.0000,0.0000,5
1pbq,66.0062,0.0458,-1.5830,32.0467,0.0000,23.4791,6.27
1sld,66.9279,4.4512,-4.9623,47.7774,0.0000,1.7451,6.57
3sxf,71.0128,-2.9756,-4.0890,54.6222,0.0000,2.9719,8.6
1zog,48.5085,0.5739,-1.1080,35.6673,0.0000,0.0000,7.15
1hos,82.1400,2.0308,-16.9535,65.5950,0.0000,6.8696,8.55
1tcx,74.6547,-8.3862,-8.2904,57.2937,0.0000,12.5525,6.95
2qrh,56.6907,-4.2577,-1.7673,38.8345,0.0000,9.3183,4.71
3m3o,37.6971,-7.1233,-8.6312,26.7228,0.0000,16.7077,3.6
3hww,10.5386,-6.8361,-2.6725,12.8472,0.0000,2.3824,7.12
1hpo,63.7876,2.5208,-16.0131,50.2781,0.0000,8.1476,9.22
6cpa,94.1185,-0.1851,-4.8930,46.5584,0.0000,35.1788,11.52
3h78,29.7702,-0.8278,-2.8093,22.8640,0.0000,1.9692,4.24
2p09,83.9059,3.5307,-4.5194,44.2488,0.0000,24.0526,6.35
3mof,22.6047,-0.9391,-0.5148,10.7231,0.0000,9.3143,3.07
2rcb,72.1032,-3.2289,-1.9481,23.0433,0.0000,45.5956,6.79
1ydd,44.7624,0.0838,-4.5469,27.6707,0.0000,11.1783,7.07
3ioc,71.5016,0.5709,-5.5578,51.2465,0.0000,6.0246,3.68
1k4h,57.3668,0.5206,-0.7771,36.0220,0.0000,8.0929,5.11
1aid,32.1758,-10.4959,-3.5360,33.6056,0.0000,0.0000,4.82
3bl0,40.5260,-0.2718,-4.2353,25.3720,0.0000,10.1466,6.92
1jlr,84.3850,2.1798,-5.3653,39.6910,0.0000,32.9954,3.33
3s71,42.8211,0.6755,-2.9927,25.1092,0.0000,10.6131,8.64
2p3b,108.9424,-7.8126,-14.2025,78.2286,0.0000,23.3932,8.48
1jys,26.8918,-0.0000,-0.0000,18.9781,0.0000,0.7969,3.52
2xeg,100.0177,-27.0093,-24.5930,71.3242,0.0000,53.5493,10.7
2oxy,38.0345,-0.0000,-0.0000,27.6615,0.0000,0.0000,6.52
3pd8,68.0619,0.6402,-0.5228,30.2824,0.0000,26.3063,6.46
3ibl,51.7302,-2.1410,-1.8722,27.3730,0.0000,18.1054,7.84
2p7z,64.0656,0.2458,-16.1450,53.2255,0.0000,6.7796,6.58
3fvh,58.8970,-6.6199,-12.1233,44.8888,0.0000,15.9181,6.35
2zpk,88.5034,1.0867,-12.8085,64.4325,0.0000,11.6305,7.76
3dzt,43.2152,-28.0965,-10.3950,56.9742,0.0000,3.3670,7.22
2erz,52.7713,1.4805,-3.5663,36.4990,0.0000,4.6709,5.66
2vpn,75.6681,-0.7959,-1.9230,31.8994,0.0000,34.5252,6.72
2wec,68.1466,-1.3335,-8.0495,51.4806,0.0000,6.7438,3.96
2j27,41.8142,0.7045,-0.8264,22.3467,0.0000,11.2094,3.52
2vc9,47.2379,-6.9742,-2.2886,32.3291,0.0000,12.0482,8.44
3l4z,56.6875,-5.5261,-12.2033,35.5847,0.0000,25.4880,6.72
3o5x,27.3301,8.1676,-18.1639,22.9448,0.0000,5.7773,5.28
3mv0,41.5165,-5.2671,-3.7644,25.3451,0.0000,15.6985,3.85
2xbx,84.0415,-1.5518,-10.9524,68.6677,0.0000,2.1276,7.82
2ccb,40.1938,-9.9895,-5.8530,32.6416,0.0000,11.1541,7.45
1mu8,70.9378,-0.3256,-5.0825,53.0068,0.0000,3.4615,9
3n7o,87.6445,-0.8283,-2.6097,62.0850,0.0000,5.7157,7.14
