name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
2al5,0,0,0,0,0,0,13,0,0,9,4,0,55,0,0,0,55,0,225,0,0,0,37,188,8,0,0,6,2,0,9,0,0,0,9,0,0,0,0,0,0,0,22,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.4
3n86,0,0,0,0,0,0,12,0,0,9,3,0,62,0,0,0,62,0,317,0,0,0,44,273,6,0,0,4,2,0,8,0,0,0,8,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,3,0,0,0,3,0,32,0,0,0,15,17,0,0,0,0,0,0,5.64
3uev,0,0,0,0,0,0,2,0,0,0,2,0,24,0,0,0,24,0,110,0,0,0,7,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,28,34,0,0,0,0,0,0,5.89
2r9w,0,0,0,0,0,0,7,0,0,5,2,0,38,0,0,0,38,0,200,0,0,0,26,174,7,0,0,4,3,0,3,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,6,0,34,0,0,0,19,15,2,0,0,0,2,0,5.1
4ih7,0,0,0,0,0,0,2,0,0,2,0,0,33,0,0,0,33,0,138,0,0,0,13,125,2,0,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,5,0,35,0,0,0,19,16,0,0,0,0,0,0,5.24
3uex,0,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,21,0,141,0,0,0,10,131,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,26,43,0,0,0,0,0,0,6.92
2brb,0,0,0,0,0,0,2,0,0,1,1,0,30,0,0,0,30,0,201,0,0,0,22,179,1,0,0,0,1,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,28,0,0,0,10,18,0,0,0,0,0,0,4.86
3kgp,0,0,0,0,0,0,4,0,0,1,3,0,19,0,0,0,19,0,130,0,0,0,18,112,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2.57
1y6r,0,0,0,0,0,0,8,0,0,5,3,0,51,0,0,0,51,0,279,0,0,0,40,239,6,0,0,3,3,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,19,0,0,0,7,12,0,0,0,0,0,0,10.11
3prs,0,0,0,0,0,0,12,0,0,6,6,0,62,0,0,0,62,0,354,0,0,0,29,325,6,0,0,3,3,0,17,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,55,0,0,0,15,40,2,0,0,0,2,0,7.82
5c2h,0,0,0,0,0,0,4,0,0,1,3,0,64,0,0,0,64,0,303,0,0,0,28,275,2,0,0,1,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,55,0,0,0,24,31,0,0,0,0,0,0,11.09
3ivg,0,0,0,0,0,0,12,0,0,2,10,0,44,0,0,0,44,0,304,0,0,0,35,269,3,0,0,0,3,0,10,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,26,0,0,0,11,15,0,0,0,0,0,0,4.3
3dxg,0,0,0,0,0,0,2,0,0,2,0,0,18,0,0,0,18,0,127,0,0,0,14,113,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2.4
2y5h,0,0,0,0,0,0,4,0,0,0,4,0,52,0,0,0,52,0,273,0,0,0,23,250,1,0,0,0,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,12,0,0,0,0,0,0,5.79
2xj7,0,0,0,0,0,0,11,0,0,6,5,0,30,0,0,0,30,0,206,0,0,0,36,170,5,0,0,4,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,13,5,1,0,0,0,1,0,6.66
4rfm,0,0,0,0,0,0,4,0,0,2,2,0,42,0,0,0,42,0,292,0,0,0,37,255,3,0,0,1,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,51,0,0,0,16,35,0,0,0,0,0,0,10.05
3fv2,0,0,0,0,0,0,13,0,0,10,3,0,63,0,0,0,63,0,260,0,0,0,33,227,9,0,0,8,1,0,5,0,0,0,5,0,0,0,0,0,0,0,20,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,2,0,0,0,0,0,0,8.11
3g0w,0,0,0,0,0,0,8,0,0,2,6,0,42,0,0,0,42,0,265,0,0,0,26,239,2,0,0,2,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,43,0,0,0,23,20,0,0,0,0,0,0,9.52
1yc1,0,0,0,0,0,0,5,0,0,3,2,0,41,0,0,0,41,0,216,0,0,0,24,192,2,0,0,1,1,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,12,23,0,0,0,0,0,0,6.17
3ozt,0,0,0,0,0,0,17,0,0,11,6,0,76,0,0,0,76,0,345,0,0,0,37,308,7,0,0,5,2,0,8,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,12,14,0,0,0,0,0,0,4.13
1w4o,0,0,0,0,0,0,8,0,0,7,1,0,27,0,0,0,27,0,181,0,0,0,24,157,6,0,0,5,1,0,5,0,0,0,5,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5.22
2w4x,0,0,0,0,0,0,6,0,0,5,1,0,32,0,0,0,32,0,188,0,0,0,24,164,5,0,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85
4u4s,0,0,0,0,0,0,2,0,0,1,1,0,39,0,0,0,39,0,148,0,0,0,17,131,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,2.92
4de3,0,0,0,0,0,0,7,0,0,3,4,0,42,0,0,0,42,0,214,0,0,0,26,188,8,0,0,3,5,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,6,7,0,0,0,0,0,0,5.52
3uri,0,0,0,0,0,0,9,0,0,4,5,0,55,0,0,0,55,0,376,0,0,0,37,339,7,0,0,3,4,0,12,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,6,0,33,0,0,0,8,25,4,0,0,0,4,0,9
3fv1,0,0,0,0,0,0,13,0,0,12,1,0,69,0,0,0,69,0,258,0,0,0,44,214,13,0,0,11,2,0,9,0,0,0,9,0,0,0,0,0,0,0,10,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,2,1,0,0,0,1,0,9.3
2wca,0,0,0,0,0,0,8,0,0,4,4,0,36,0,0,0,36,0,205,0,0,0,22,183,4,0,0,2,2,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,36,0,0,0,17,19,0,0,0,0,0,0,5.6
1nvq,0,0,0,0,0,0,8,0,0,4,4,0,43,0,0,0,43,0,290,0,0,0,34,256,4,0,0,3,1,0,9,0,0,0,9,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,42,0,0,0,16,26,2,0,0,0,2,0,8.25
2w66,0,0,0,0,0,0,15,0,0,7,8,0,48,0,0,0,48,0,183,0,0,0,22,161,5,0,0,4,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,5,1,0,0,0,1,0,4.05
3ary,0,0,0,0,0,0,3,0,0,0,3,0,41,0,0,0,41,0,153,0,0,0,26,127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,24,0,0,0,11,13,0,0,0,0,0,0,6
4msn,0,0,0,0,0,0,2,0,0,1,1,0,27,0,0,0,27,0,103,0,0,0,13,90,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,27,0,0,0,13,14,0,0,0,0,0,0,4.03
4msc,0,0,0,0,0,0,4,0,0,1,3,0,70,0,0,0,70,0,200,0,0,0,21,179,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,51,0,0,0,30,21,0,0,0,0,0,0,5.96
2xnb,0,0,0,0,0,0,6,0,0,2,4,0,32,0,0,0,32,0,243,0,0,0,22,221,3,0,0,2,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,32,0,0,0,8,24,1,0,0,0,1,0,6.83
4mrw,0,0,0,0,0,0,3,0,0,2,1,0,28,0,0,0,28,0,111,0,0,0,15,96,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,19,15,1,0,0,0,1,0,3.3
3jya,0,0,0,0,0,0,2,0,0,0,2,0,22,0,0,0,22,0,140,0,0,0,14,126,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,13,25,0,0,0,0,0,0,6.89
3up2,0,0,0,0,0,0,7,0,0,5,2,0,43,0,0,0,43,0,271,0,0,0,34,237,2,0,0,2,0,0,8,0,0,0,8,0,0,0,0,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,1,0,22,0,0,0,8,14,0,0,0,0,0,0,7.4
2zda,0,0,0,0,0,0,8,0,0,5,3,0,39,0,0,0,39,0,295,0,0,0,44,251,4,0,0,3,1,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,34,0,0,0,14,20,0,0,0,0,0,0,8.4
3ueu,0,0,0,0,0,0,2,0,0,0,2,0,15,0,0,0,15,0,95,0,0,0,7,88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,22,34,0,0,0,0,0,0,5.24
4mrz,0,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,23,0,96,0,0,0,20,76,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,18,0,0,0,9,9,0,0,0,0,0,0,3.52
2fxs,0,0,0,0,0,0,9,0,0,3,6,0,38,0,0,0,38,0,178,0,0,0,21,157,2,0,0,2,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,6.06
1lpg,0,0,0,0,0,0,16,0,0,2,14,0,83,0,0,0,83,0,358,0,0,0,44,314,1,0,0,0,1,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,35,0,0,0,22,13,0,0,0,0,0,0,7.09
1q8t,0,0,0,0,0,0,5,0,0,4,1,0,15,0,0,0,15,0,160,0,0,0,20,140,2,0,0,2,0,0,6,0,0,2,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,6,0,14,0,0,0,6,8,0,0,0,0,0,0,4.76
3qqs,0,0,0,0,0,0,4,0,0,4,0,0,38,0,0,0,38,0,186,0,0,0,20,166,3,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,11,0,0,0,11,0,37,0,0,0,19,18,0,0,0,0,0,0,5.82
2weg,1,0,1,0,0,0,5,0,0,3,2,0,19,0,0,0,18,1,135,0,0,0,24,111,3,0,0,2,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,13,0,0,0,0,0,0,6.5
3jvs,0,0,0,0,0,0,5,0,0,3,2,0,51,0,0,0,51,0,254,0,0,0,30,224,2,0,0,2,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,39,0,0,0,19,20,2,0,0,0,2,0,6.54
3f3e,0,0,0,0,0,0,6,0,0,5,1,0,36,0,0,0,36,0,153,0,0,0,19,134,6,0,0,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,15,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,8,2,0,0,0,2,0,7.7
2qbq,0,0,0,0,0,0,7,0,0,3,4,0,43,0,0,0,43,0,221,0,0,0,29,192,5,0,0,0,5,0,4,0,0,0,4,0,0,0,0,0,0,0,14,0,0,2,12,0,0,0,0,0,0,0,10,0,0,0,10,0,37,0,0,1,16,20,0,0,0,0,0,0,7.44
1bzc,0,0,0,0,0,0,15,0,0,7,8,0,59,0,0,0,59,0,295,0,0,0,43,252,11,0,0,6,5,0,8,0,0,1,7,0,0,0,0,0,0,0,9,0,0,4,5,0,0,0,0,0,0,0,24,0,0,0,24,0,52,0,0,0,25,27,0,0,0,0,0,0,4.92
1pxn,0,0,0,0,0,0,7,0,0,3,4,0,39,0,0,0,39,0,229,0,0,0,17,212,3,0,0,3,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,13,11,0,0,0,0,0,0,7.15
2j78,0,0,0,0,0,0,19,0,0,13,6,0,41,0,0,0,41,0,164,0,0,0,28,136,6,0,0,5,1,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42
1z6e,0,0,0,0,0,0,6,0,0,2,4,0,70,0,0,0,70,0,428,0,0,0,48,380,3,0,0,0,3,0,11,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,15,0,16,0,0,0,7,9,1,0,0,1,0,0,9.72
3zdg,0,0,0,0,0,0,7,0,0,3,4,0,32,0,0,0,32,0,185,0,0,0,17,168,1,0,0,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,15,1,0,0,0,1,0,7.1
4gfm,0,0,0,0,0,0,3,0,0,1,2,0,36,0,0,0,36,0,157,0,0,0,19,138,2,0,0,1,1,0,5,0,0,0,5,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,12,0,0,0,0,0,0,7.22
4eo8,0,0,0,0,0,0,3,0,0,2,1,0,27,0,0,0,27,0,168,0,0,0,15,153,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,22,30,1,0,0,0,1,0,8.15
2wvt,0,0,0,0,0,0,13,0,0,9,4,0,37,0,0,0,37,0,165,0,0,0,24,141,4,0,0,3,1,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12
3nx7,0,0,0,0,0,0,13,0,0,9,4,0,28,0,0,0,28,0,206,0,0,0,20,186,3,0,0,2,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,10,0,0,0,0,0,0,8.1
1syi,0,0,0,0,0,0,17,0,0,11,6,0,56,0,0,0,56,0,232,0,0,0,38,194,9,0,0,8,1,0,5,0,0,1,4,0,0,0,0,0,0,0,22,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,6,1,0,0,0,1,0,5.44
4ddk,0,0,0,0,0,0,4,0,0,1,3,0,25,0,0,0,25,0,160,0,0,0,17,143,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,5,0,10,0,0,0,1,9,0,0,0,0,0,0,2.29
2zcr,1,0,0,1,0,0,8,0,0,3,5,0,36,0,0,0,36,0,253,0,0,0,25,228,4,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,7,0,59,0,0,0,25,34,0,0,0,0,0,0,6.87
2xbv,0,0,0,0,0,0,8,0,0,4,4,0,93,0,0,0,93,0,417,0,0,0,35,382,1,0,0,1,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,42,0,0,0,21,21,1,0,0,0,1,0,8.43
4de1,0,0,0,0,0,0,7,0,0,6,1,0,43,0,0,0,43,0,228,0,0,0,35,193,8,0,0,5,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,15,0,0,0,9,6,0,0,0,0,0,0,5.96
4abg,0,0,0,0,0,0,4,0,0,3,1,0,21,0,0,0,21,0,146,0,0,0,17,129,4,0,0,3,1,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3.57
3uuo,0,0,0,0,0,0,1,0,0,0,1,0,25,0,0,0,25,0,144,0,0,0,16,128,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,26,0,0,0,11,15,0,0,0,0,0,0,7.96
4eor,0,0,0,0,0,0,4,0,0,2,2,0,40,0,0,0,40,0,258,0,0,0,30,228,4,0,0,2,2,0,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,17,0,0,0,6,11,0,0,0,0,0,0,6.3
1sqa,0,0,0,0,0,0,7,0,0,3,4,0,39,0,0,0,39,0,275,0,0,0,35,240,3,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,9,0,5,0,0,0,2,3,0,0,0,0,0,0,9.21
3mss,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,145,0,0,0,16,129,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,14,29,0,0,0,0,0,0,4.66
2p15,0,0,0,0,0,0,5,0,0,2,3,0,34,0,0,0,34,0,280,0,0,0,27,253,2,0,0,1,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,88,0,0,0,26,62,0,0,0,0,0,0,10.3
3ejr,0,0,0,0,0,0,19,0,0,13,6,0,62,0,0,0,61,1,237,0,0,0,32,205,5,0,0,3,2,0,6,0,0,1,5,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,8,0,0,0,0,0,0,8.57
3ge7,0,0,0,0,0,0,11,0,0,8,3,0,73,0,0,0,73,0,291,0,0,0,46,245,9,0,0,5,4,0,10,0,0,1,9,0,0,0,0,0,0,0,25,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,15,14,1,0,0,0,1,0,8.7
3zsx,0,0,0,0,0,0,9,0,0,5,4,0,33,0,0,0,33,0,230,0,0,0,31,199,6,0,0,4,2,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,8,19,0,0,0,0,0,0,3.28
1u1b,0,0,0,0,0,0,9,0,0,3,6,0,47,0,0,0,47,0,290,0,0,0,39,251,5,0,0,2,3,0,6,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,11,0,2,0,0,0,1,1,1,0,0,0,1,0,7.8
4ty7,0,0,0,0,0,0,6,0,0,5,1,0,51,0,0,0,51,0,292,0,0,0,37,255,9,0,0,5,4,0,9,0,0,0,9,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,6,0,0,0,6,0,18,0,0,0,9,9,0,0,0,0,0,0,9.52
5dwr,0,0,0,0,0,0,9,0,0,4,5,0,48,0,0,0,48,0,229,0,0,0,21,208,3,0,0,3,0,0,5,0,0,1,4,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,7,0,0,0,7,0,39,0,0,0,20,19,0,0,0,0,0,0,11.22
2j7h,0,0,0,0,0,0,8,0,0,7,1,0,33,0,0,0,33,0,134,0,0,0,28,106,4,0,0,2,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19
2br1,0,0,0,0,0,0,4,0,0,0,4,0,32,0,0,0,32,0,216,0,0,0,26,190,1,0,0,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,23,0,0,0,10,13,0,0,0,0,0,0,5.14
3utu,0,0,0,0,0,0,9,0,0,3,6,0,69,0,0,0,69,0,423,0,0,0,53,370,4,0,0,1,3,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44,0,0,0,13,31,0,0,0,0,0,0,10.92
3syr,0,0,0,0,0,0,9,0,0,7,2,0,43,0,0,0,43,0,232,0,0,0,44,188,10,0,0,6,4,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.1
3g31,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,5,0,63,0,0,0,4,59,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,10,0,0,0,0,0,0,2.89
4kzq,0,0,0,0,0,0,6,0,0,2,4,0,45,0,0,0,45,0,236,0,0,0,29,207,2,0,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,56,0,0,0,28,28,0,0,0,0,0,0,6.1
2xii,0,0,0,0,0,0,15,0,0,9,6,0,61,0,0,0,61,0,259,0,0,0,38,221,5,0,0,3,2,0,8,0,0,1,7,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,4,0,19,0,0,0,11,8,0,0,0,0,0,0,7.2
4m0y,0,0,0,0,0,0,3,0,0,3,0,0,41,0,0,0,41,0,170,0,0,0,19,151,4,0,0,3,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,8,2,0,0,0,2,0,6.46
1p1n,0,0,0,0,0,0,9,0,0,3,6,0,47,0,0,0,47,0,171,0,0,0,22,149,5,0,0,2,3,0,5,0,0,0,5,0,0,0,0,0,0,0,15,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,11,0,0,0,0,0,0,6.8
3coz,0,0,0,0,0,0,10,0,0,6,4,0,46,0,0,0,46,0,330,0,0,0,49,281,8,0,0,5,3,0,10,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,9,0,0,0,3,6,0,0,0,0,0,0,5.57
2wnc,0,0,0,0,0,0,2,0,0,0,2,0,48,0,0,0,48,0,181,0,0,0,13,168,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33,0,0,0,14,19,0,0,0,0,0,0,6.32
1uto,0,0,0,0,0,0,2,0,0,1,1,0,16,0,0,0,16,0,106,0,0,0,15,91,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,2.27
3arq,0,0,0,0,0,0,5,0,0,1,4,0,63,0,0,0,63,0,247,0,0,0,29,218,1,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,41,0,0,0,41,0,56,0,0,0,30,26,0,0,0,0,0,0,6.4
1a30,0,0,0,0,0,0,11,0,0,6,5,0,37,0,0,0,37,0,217,0,0,0,31,186,6,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,10,3,0,0,0,3,0,4.3
