name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
1c5x,0,0,0,0,0,0,7,0,0,4,3,0,33,0,0,0,32,1,189,0,0,0,21,168,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0,0,6.68
2qnn,0,0,0,0,0,0,21,0,0,9,12,0,61,0,0,0,61,0,409,0,0,0,55,354,9,0,0,7,2,0,14,0,0,1,13,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,33,1,0,0,0,1,0,7.15
3v5t,0,0,0,0,0,0,6,0,0,2,4,0,47,0,0,0,47,0,260,0,0,0,26,234,2,0,0,0,2,0,12,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,20,27,0,0,0,0,0,0,8.22
1g9r,0,0,0,0,0,0,27,0,0,16,11,0,95,0,0,0,94,1,441,0,0,0,74,367,15,0,0,10,5,0,17,0,0,0,17,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,2,0,0,0,2,0,5.7
3m3e,0,0,0,0,0,0,10,0,0,7,3,0,29,0,0,0,29,0,154,0,0,0,28,126,11,0,0,6,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4.43
3uil,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,9,0,62,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,0,0,0,0,0,0,6
1qka,0,0,0,0,0,0,14,0,0,10,4,0,83,0,0,0,83,0,358,0,0,0,51,307,17,0,0,8,9,0,9,0,0,0,9,0,0,0,0,0,0,0,28,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,10,2,0,0,0,2,0,5.92
4rpn,0,0,0,0,0,0,7,0,0,2,5,0,20,0,0,0,20,0,105,0,0,0,7,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,47,0,0,0,25,22,0,0,0,0,0,0,6.96
1l6m,1,0,1,0,0,0,6,0,0,3,3,0,12,0,0,0,11,1,89,0,0,0,11,78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,7,0,0,0,1,6,0,0,0,0,0,0,8.1
3p8p,0,0,0,0,0,0,13,0,0,7,6,0,41,0,0,0,41,0,197,0,0,0,26,171,7,0,0,5,2,0,7,0,0,0,7,0,0,0,0,0,0,0,21,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,7,0,0,0,0,0,0,4.55
2cn0,0,0,0,0,0,0,4,0,0,4,0,0,52,0,0,0,52,0,305,0,0,0,37,268,2,0,0,1,1,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,25,0,0,0,8,17,0,0,0,0,0,0,7.66
4mr3,0,0,0,0,0,0,6,0,0,2,4,0,21,0,0,0,21,0,130,0,0,0,14,116,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,34,0,0,1,17,16,0,0,0,0,0,0,5.94
2vmf,0,0,0,0,0,0,13,0,0,7,6,0,54,0,0,0,54,0,188,0,0,0,32,156,9,0,0,4,5,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85
1sgu,0,0,0,0,0,0,10,0,0,4,6,0,56,0,0,0,56,0,352,0,0,0,27,325,3,0,0,1,2,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,30,28,0,0,0,0,0,0,5.37
2fzk,0,0,0,0,0,0,21,0,0,15,6,0,32,0,0,0,32,0,238,0,0,0,35,203,9,0,0,5,4,0,5,0,0,2,3,0,0,0,0,0,0,0,20,0,0,4,16,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,1,0,3.6
1uwt,0,0,0,0,0,0,13,0,0,10,3,0,49,0,0,0,49,0,164,0,0,0,31,133,6,0,0,3,3,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97
4jwk,0,0,0,0,0,0,10,0,0,5,5,0,24,0,0,0,24,0,160,0,0,0,20,140,3,0,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.32
3gqz,0,0,0,0,0,0,8,0,0,3,5,0,27,0,0,0,27,0,138,0,0,0,13,125,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,15,11,0,0,0,0,0,0,2.17
4mss,0,0,0,0,0,0,12,0,0,9,3,0,31,0,0,0,31,0,128,0,0,0,22,106,8,0,0,5,3,0,4,0,0,1,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6.4
1dqn,1,0,0,1,0,0,17,0,0,12,5,0,54,0,0,0,54,0,229,0,0,0,31,198,10,0,0,8,2,0,4,0,0,0,4,0,0,0,0,0,0,0,10,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
2bfq,0,0,0,0,0,0,10,0,0,8,2,0,73,0,0,0,73,0,405,0,0,0,50,355,5,0,0,4,1,0,13,0,0,0,13,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
4lw1,0,0,0,0,0,0,3,0,0,3,0,0,18,0,0,0,18,0,106,0,0,0,13,93,5,0,0,3,2,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,13,0,0,0,0,0,0,3.15
2rkd,0,0,0,0,0,0,8,0,0,4,4,0,23,0,0,0,23,0,93,0,0,0,7,86,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2.72
1wuq,0,0,0,0,0,0,22,0,0,13,9,0,73,0,0,0,73,0,356,0,0,0,57,299,10,0,0,7,3,0,11,0,0,0,11,0,0,0,0,0,0,0,19,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.27
1izi,0,0,0,0,0,0,17,0,0,8,9,0,63,0,0,0,63,0,398,0,0,0,46,352,9,0,0,6,3,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,23,23,1,0,0,0,1,0,6.59
2baj,0,0,0,0,0,0,6,0,0,3,3,0,45,0,0,0,45,0,291,0,0,0,26,265,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58,0,0,0,19,39,2,0,0,1,1,0,8.4
4bam,0,0,0,0,0,0,8,0,0,5,3,0,51,0,0,0,51,0,327,0,0,0,45,282,5,0,0,3,2,0,7,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,12,20,1,0,0,0,1,0,8.94
3mhc,0,0,0,0,0,0,7,0,0,6,1,0,28,0,0,0,27,1,173,0,0,0,23,150,3,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,10,16,0,0,0,0,0,0,7.96
2wl0,0,0,0,0,0,0,11,0,0,3,8,0,70,0,0,0,70,0,411,0,0,0,45,366,5,0,0,1,4,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75,0,0,0,37,38,1,0,0,0,1,0,7.8
2psv,0,0,0,0,0,0,9,0,0,4,5,0,48,0,0,0,48,0,291,0,0,0,22,269,5,0,0,2,3,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,16,20,0,0,0,0,0,0,7.24
4i3z,2,0,1,1,0,0,16,0,0,8,8,0,31,0,0,0,31,0,209,0,0,0,27,182,5,0,0,3,2,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29
2fqw,0,0,0,0,0,0,9,0,0,7,2,0,52,0,0,0,52,0,220,0,0,0,30,190,6,0,0,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.68
1yq7,0,0,0,0,0,0,20,0,0,15,5,0,29,0,0,0,29,0,173,0,0,0,27,146,5,0,0,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,3,0,0,0,0,0,0,7.09
1bv7,0,0,0,0,0,0,8,0,0,3,5,0,90,0,0,0,90,0,453,0,0,0,53,400,10,0,0,2,8,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,73,0,0,0,36,37,0,0,0,0,0,0,10.3
3nw3,0,0,0,0,0,0,16,0,0,7,9,0,45,0,0,0,45,0,340,0,0,0,44,296,5,0,0,3,2,0,11,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,4,0,0,0,4,0,6.49
3p3r,0,0,0,0,0,0,6,0,0,2,4,0,31,0,0,0,31,0,156,0,0,0,13,143,2,0,0,2,0,0,7,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,9,0,0,0,0,0,0,7.25
3hzv,0,0,0,0,0,0,8,0,0,7,1,0,23,0,0,0,23,0,143,0,0,0,16,127,9,0,0,4,5,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,6.52
3ru1,0,0,0,0,0,0,5,0,0,4,1,0,31,0,0,0,31,0,140,0,0,0,11,129,3,0,0,1,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,22,0,0,0,12,10,0,0,0,0,0,0,4.85
1w4p,0,0,0,0,0,0,8,0,0,6,2,0,21,0,0,0,21,0,165,0,0,0,25,140,4,0,0,3,1,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,4.74
3sug,0,0,0,0,0,0,15,0,0,3,12,0,64,0,0,0,64,0,366,0,0,0,40,326,7,0,0,1,6,0,12,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,15,22,1,0,0,0,1,0,6.21
2jxr,0,0,0,0,0,0,13,0,0,7,6,0,47,0,0,0,47,0,355,0,0,0,40,315,7,0,0,4,3,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,13,27,2,0,0,0,2,0,7.05
4h3j,0,0,0,0,0,0,9,0,0,7,2,0,43,0,0,0,43,0,243,0,0,0,29,214,3,0,0,3,0,0,5,0,0,1,4,0,0,0,0,0,0,0,15,0,0,4,11,0,0,0,0,0,0,0,4,0,0,0,4,0,33,0,0,0,13,20,0,0,0,0,0,0,7.05
1li2,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,0,13,0,82,0,0,0,16,66,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,16,14,0,0,0,0,0,0,4.04
3u7s,0,0,0,0,0,0,15,0,0,5,10,0,37,0,0,0,37,0,295,0,0,0,40,255,6,0,0,3,3,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,7,22,0,0,0,0,0,0,8.43
4euo,0,0,0,0,0,0,8,0,0,5,3,0,46,0,0,0,46,0,114,0,0,0,12,102,5,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,13,8,0,0,0,0,0,0,5.05
4qhc,0,0,0,0,0,0,14,0,0,6,8,0,29,0,0,0,29,0,144,0,0,0,18,126,4,0,0,2,2,0,12,0,0,2,10,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,1,0,0,0,1,0,6.7
1n8v,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,1,128,0,0,0,6,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,9,39,0,0,0,0,0,0,6.03
3vhk,0,0,0,0,0,0,1,0,0,0,1,0,33,0,0,0,33,0,219,0,0,0,20,199,1,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,47,0,0,0,23,24,0,0,0,0,0,0,4.6
4z83,0,0,0,0,0,0,14,0,0,4,10,0,39,0,0,0,39,0,252,0,0,0,31,221,5,0,0,4,1,0,7,0,0,0,7,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,33,0,0,0,8,25,1,0,0,0,1,0,7.4
4jpy,0,0,0,0,0,0,5,0,0,4,1,0,37,0,0,0,37,0,163,0,0,0,22,141,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,0,4,7,0,0,0,0,0,0,0,6,0,0,0,6,0,24,0,0,0,14,10,0,0,0,0,0,0,4.43
3rdo,0,0,0,0,0,0,8,0,0,6,2,0,31,0,0,0,31,0,166,0,0,0,21,145,4,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,9,16,0,0,0,0,0,0,9.85
1lkk,0,0,0,0,0,0,10,0,0,10,0,0,50,0,0,0,50,0,285,0,0,0,39,246,9,0,0,9,0,0,6,0,0,0,6,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,14,11,1,0,0,0,1,0,6.85
2xab,0,0,0,0,0,0,4,0,0,2,2,0,37,0,0,0,37,0,211,0,0,0,23,188,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,19,25,1,0,0,0,1,0,9.27
3fat,0,0,0,0,0,0,11,0,0,7,4,0,45,0,0,0,45,0,183,0,0,0,29,154,7,0,0,5,2,0,5,0,0,0,5,0,0,0,0,0,0,0,15,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,6,1,0,0,0,1,0,7.64
2r23,0,0,0,0,0,0,15,0,0,10,5,0,26,0,0,0,26,0,183,0,0,0,28,155,8,0,0,5,3,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3.72
4c1t,0,0,0,0,0,0,8,0,0,6,2,0,60,0,0,0,60,0,403,0,0,0,55,348,11,0,0,4,7,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15
4yrd,1,0,1,0,0,0,6,0,0,5,1,0,23,0,0,0,21,2,98,0,0,0,8,90,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,14,13,0,0,0,0,0,0,4.57
4q0k,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,21,0,186,0,0,0,19,167,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,9,25,0,0,0,0,0,0,4.87
4m0e,0,0,0,0,0,0,5,0,0,2,3,0,56,0,0,0,56,0,203,0,0,0,16,187,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,73,0,0,0,37,36,0,0,0,0,0,0,6.22
3h8b,0,0,0,0,0,0,12,0,0,3,9,0,72,0,0,0,72,0,420,0,0,0,38,382,5,0,0,2,3,0,12,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,55,0,0,0,27,28,2,0,0,0,2,0,6.29
4mmm,0,0,0,0,0,0,6,0,0,2,4,0,10,0,0,0,10,0,88,0,0,0,10,78,5,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,14,0,0,0,6,8,0,0,0,0,0,0,3.82
4aia,0,0,0,0,0,0,5,0,0,3,2,0,27,0,0,0,27,0,137,0,0,0,27,110,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66
3nyd,0,0,0,0,0,0,6,0,0,1,5,0,37,0,0,0,37,0,169,0,0,0,22,147,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,7,0,16,0,0,0,11,5,0,0,0,0,0,0,3.48
3aaq,0,0,0,0,0,0,13,0,0,7,6,0,71,0,0,0,71,0,326,0,0,0,52,274,4,0,0,3,1,0,11,0,0,0,11,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,27,0,0,0,27,0,2,0,0,0,2,0,0,0,0,0,0,0,3.3
3lbj,0,0,0,0,0,0,3,0,0,1,2,0,34,0,0,0,34,0,178,0,0,0,17,161,1,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,22,32,0,0,0,0,0,0,4.96
3ewc,0,0,0,0,0,0,18,0,0,9,9,0,54,0,0,0,53,1,246,0,0,0,32,214,3,0,0,2,1,0,13,0,0,2,11,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,11,0,0,0,11,0,9,0,0,0,2,7,0,0,0,0,0,0,7.7
1f8d,0,0,0,0,0,0,10,0,0,8,2,0,39,0,0,0,39,0,172,0,0,0,25,147,6,0,0,4,2,0,4,0,0,0,4,0,0,0,0,0,0,0,17,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0,0,3.4
4i7p,0,0,0,0,0,0,2,0,0,1,1,0,17,0,0,0,17,0,72,0,0,0,9,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,7,0,6,0,0,0,4,2,0,0,0,0,0,0,3.5
3nu3,0,0,0,0,0,0,7,0,0,3,4,0,46,0,0,0,46,0,326,0,0,0,37,289,6,0,0,1,5,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,9,26,0,0,0,0,0,0,9.82
3g32,0,0,0,0,0,0,4,0,0,4,0,0,18,0,0,0,18,0,133,0,0,0,23,110,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3.71
1tuf,0,0,0,0,0,0,6,0,0,1,5,0,30,0,0,0,30,0,132,0,0,0,13,119,3,0,0,1,2,0,7,0,0,0,7,0,0,0,0,0,0,0,12,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,12,0,0,0,0,0,0,4.05
3b7i,0,0,0,0,0,0,13,0,1,7,5,0,28,0,0,0,27,1,108,0,0,0,16,92,3,0,0,0,3,0,3,0,0,1,2,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,9,0,0,0,0,0,0,5.82
1o2z,0,0,0,0,0,0,11,0,0,7,4,0,48,0,0,0,48,0,269,0,0,0,47,222,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,11,0,0,0,9,2,0,0,0,0,0,0,6.11
1rpf,0,0,0,0,0,0,12,0,0,7,5,0,22,0,0,0,22,0,190,0,0,0,21,169,3,0,0,3,0,0,4,0,0,1,3,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3.99
1if7,1,0,1,0,0,0,8,0,0,4,4,0,25,0,0,0,24,1,156,0,0,0,11,145,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,16,0,0,0,0,0,0,10.52
4jne,0,0,0,0,0,0,22,0,0,14,8,0,70,0,0,0,70,0,372,0,0,0,49,323,10,0,0,5,5,0,8,0,0,0,8,0,0,0,0,0,0,0,13,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86
1t31,0,0,0,0,0,0,9,0,0,6,3,0,73,0,0,0,73,0,319,0,0,0,41,278,4,0,0,4,0,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,24,0,0,0,24,0,31,0,0,0,16,15,0,0,0,0,0,0,8.64
4few,0,0,0,0,0,0,4,0,0,2,2,0,26,0,0,0,26,0,175,0,0,0,16,159,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,29,0,0,0,9,20,0,0,0,0,0,0,5.21
2rcn,0,0,0,0,0,0,12,0,0,10,2,0,76,0,0,0,76,0,267,0,0,0,48,219,7,0,0,5,2,0,9,0,0,0,9,0,0,0,0,0,0,0,17,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6
4xar,0,0,0,0,0,0,10,0,0,8,2,0,38,0,0,0,38,0,186,0,0,0,32,154,6,0,0,4,2,0,3,0,0,0,3,0,0,0,0,0,0,0,24,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,5,1,0,0,0,1,0,6.97
1b46,0,0,0,0,0,0,15,0,0,9,6,0,55,0,0,0,55,0,297,0,0,0,41,256,12,0,0,8,4,0,8,0,0,0,8,0,0,0,0,0,0,0,16,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,11,1,0,0,0,1,0,5.28
4ncn,2,0,0,2,0,0,28,0,0,16,12,0,96,0,0,0,95,1,425,0,0,0,69,356,15,0,0,9,6,0,16,0,0,0,16,0,0,0,0,0,0,0,12,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.67
1k1j,0,0,0,0,0,0,10,0,0,5,5,0,46,0,0,0,46,0,291,0,0,0,37,254,4,0,0,2,2,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,8,11,0,0,0,0,0,0,7.55
1hp5,0,0,0,0,0,0,11,0,0,7,4,0,44,0,0,0,44,0,224,0,0,0,37,187,5,0,0,4,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,6,0,0,0,0,0,0,6.55
3c52,0,0,0,0,0,0,23,0,0,13,10,0,34,0,0,0,34,0,173,0,0,0,23,150,10,0,0,8,2,0,6,0,0,1,5,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.3
2jg0,0,0,0,0,0,0,17,0,0,12,5,0,62,0,0,0,62,0,307,0,0,0,54,253,11,0,0,8,3,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,7.82
1c87,0,0,0,0,0,0,17,0,0,8,9,0,45,0,0,0,45,0,201,0,0,0,28,173,6,0,0,3,3,0,6,0,0,0,6,0,0,0,0,0,0,0,15,0,0,5,10,0,0,0,0,0,0,0,10,0,0,0,10,0,28,0,0,0,13,15,2,0,0,0,2,0,4.2
