name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
3dp9,39.9969,-41.5309,-5.48,4.253,0,253.0432,0,0.113,1.421,3.0313,9.68
2ra0,21.8396,-33.2782,-5.48,0.7058,0,245.1627,0,6.6674,4.7712,1.2668,7.8
4io3,18.2777,-19.1517,-5.48,6.3077,0,29.2929,0,0.0064,0.8677,4.2278,6.06
2brm,15.3064,-20.9965,-5.48,0.7406,0,151.1752,0,1.8885,3.8015,1.8143,5.89
1fkn,6.9017,-26.7998,-5.48,7.5232,0,236.5708,0,5.1479,14.7502,12.2994,8.8
3nik,14.9566,-20.2916,-5.48,8.0446,0,74.5169,0,1.3026,4.0323,8.1155,3.45
2qd7,26.3824,-31.8679,-5.48,2.3704,0,236.8128,0,2.0541,3.4314,3.6079,9.1
1a94,10.3207,-33.0275,-5.48,8.4015,0,230.4902,0,7.322,15.3848,10.7347,7.85
3dk1,28.189,-34.3639,-5.48,1.3105,0,275.7131,0,2.5112,3.6638,3.0279,9.74
4jpy,26.4144,-27.5383,-5.48,3.3712,0,132.8539,0,0.1334,0.9905,1.8537,4.43
1w3l,8.8335,-10.5382,-5.48,3.9053,0,150.7848,0,0.2137,1.491,10.0106,6.28
1g30,31.2454,-37.4727,-5.48,2.3234,0,272.5368,0,2.7434,3.4839,2.9899,6.85
5dgu,24.348,-31.6018,-5.48,1.4355,0,263.4451,0,3.4848,3.7691,3.7093,11.35
3c2r,7.2076,-16.3199,-5.48,0.9068,0,66.7632,0,3.7588,5.3536,0,3.11
3zns,28.5838,-35.4291,-5.48,0,0.6973,252.9569,0,4.1552,2.6901,1.5045,7.41
4oma,29.191,-31.4703,-5.48,5.2892,0,157.1656,0,1.7066,0.5727,3.9312,4.17
4f0c,7.3731,-14.3466,-5.48,8.3651,0,112.4585,0,0.9331,6.0404,12.59,6.27
4bc5,14.8632,-15.534,-5.48,4.1808,0,52.6793,0,0.2706,0.4002,3.9349,4.6
1qhc,-10.2842,-0.5049,-5.48,4.7248,0,64.3757,0,5.5241,5.265,11.0499,7.57
4x6i,17.0936,-20.7836,-5.48,1.3456,0,130.5156,0,1.5923,2.0977,1.7426,8
4nh8,29.3686,-34.9352,-5.48,0,0,273.6339,0,1.2494,4.3172,1,8.52
2ha2,15.098,-21.3283,-5.48,0,0,189.1142,0,2.1474,4.0829,2.4524,4.66
1ndz,23.4549,-32.8995,-5.48,1.3938,0,279.1598,0,6.1453,3.2993,3.8662,8.11
3n7h,21.5995,-24.2265,-5.48,0,0,183.4746,0,0.2566,2.3705,1.0625,4.5
1km3,11.4824,-14.9832,-5.48,6.5297,0,36.4654,0,1.2585,2.2422,6.4736,4.91
1j17,31.8303,-36.2204,-5.48,0,0,288.0462,0,2.4528,1.9374,1.1566,5.22
3hb4,42.9817,-44.2508,-5.48,0.8238,0,354.5855,0,0.0381,1.231,2.1356,9.05
2za5,39.3362,-42.3684,-5.48,2.7589,0,258.4084,0,2.2186,0.8136,1,8.43
3iub,24.4212,-27.762,-5.48,2.3007,0,146.6467,0,0.4937,2.8472,1,4.54
3zbx,33.5833,-34.8535,-5.48,1.3655,0,238.4924,0,0.8596,0.4106,1.2074,8.22
2f7p,27.3929,-34.8849,-5.48,2.6742,2,140.9231,0,6.752,0.74,3.1542,6.6
4djx,28.4233,-30.4433,-5.48,2.4047,0,170.7138,0,0.5958,1.4242,1.1883,7.23
1fkw,9.5139,-12.4703,-5.48,1.9238,0,88.0088,0,2.4557,0.5007,3.8017,5.05
1wht,19.2387,-27.0184,-5.48,3.9211,0,128.2062,0,3.8053,3.9744,2.5619,3.7
1y20,26.9597,-28.9226,-5.48,5.5959,0,62.4979,0,1.2571,0.7058,1,5.32
2rk8,11.4754,-16.1124,-5.48,1.1055,2,0,0,3.5457,1.0913,2,3.64
4cp7,28.5036,-46.566,-5.48,4.8761,0,315.9396,0,7.5951,10.4672,4.7519,8.11
2i4j,26.5051,-42.2322,-5.48,0.5434,0,355.4356,0,11.774,3.953,2.5972,6.16
4pv5,22.1408,-23.4862,-5.48,1.113,0,155.591,0,1.3356,0.0098,1.5294,6.54
2jkp,20.6809,-21.774,-5.48,1.4392,1,111.0673,0,1.093,0,2.9444,4.23
966c,30.359,-40.6971,-5.48,2.4931,2,174.2177,0,6.7796,3.5585,2.1693,7.64
1g45,20.5474,-23.2277,-5.48,1.0658,1,97.3237,0,1.1552,1.5252,1.2613,8.64
3f18,18.1424,-28.949,-5.48,2.5443,2,90.6332,0,7.981,2.8255,3.0051,7.4
2a8g,-0.1566,-9.9148,-5.48,0.9057,0,80.8248,0,9.1362,0.9352,3.1433,3.69
3s8x,18.8414,-22.4817,-5.48,0.8373,1.0307,107.2274,0,1.7717,1.8685,1.7794,7.3
1b1h,37.3016,-41.8121,-5.48,6.9677,0,245.8364,0,1.7046,2.8059,6.1339,7.03
4u6z,30.4494,-41.8028,-5.48,1.953,3.9996,97.8389,0,9.446,1.9074,2.2518,5.41
3cl0,20.2345,-23.3467,-5.48,4.1608,0,75.6384,0,2.1913,0.921,1.9063,7.07
2boh,24.37,-34.3069,-5.48,0,0,276.6491,0,5.8054,4.1315,1.3832,8.52
3p8n,35.0854,-43.3098,-5.48,5.8604,0,236.5545,0,1.0022,7.2222,3.68,9.28
1fhd,21.5863,-23.6459,-5.48,4.8417,0,122.5897,0,1.7393,0.3203,4.8236,6.82
1h5v,5.8851,-8.7636,-5.48,4.9454,0,245.251,0,0.0009,2.8776,16.3783,3.93
4rqv,26.5332,-32.2293,-5.48,0,0,228.6267,0,3.8922,1.804,0,5.05
2hmu,-9.4299,-1.6424,-5.48,3.8967,0,44.5191,0,0.755,10.3174,8.6178,7.7
4d4d,15.8997,-16.8012,-5.48,3.5356,0,133.0578,0,0.8319,0.0696,6.2717,5.96
4o9w,2.9148,-11.2772,-5.48,4.7568,0,121.5263,0,0.2434,8.1189,9.4957,7.16
1oss,21.1625,-21.7576,-5.48,2.5618,0,65.9921,0,0.4789,0.1161,0,4.79
2vzr,17.1202,-18.9317,-5.48,3.6604,1.2892,35.7444,0,0.3036,1.5078,4.1916,4.28
1ogd,9.0672,-10.0879,-5.48,1.8547,0,57.5476,0,1.0207,0,3.25,3.03
3ekr,19.1639,-21.3466,-5.48,0.9305,0,149.277,0,0.0308,2.1519,1.8386,7.52
2qv7,5.7375,-10.0834,-5.48,5.5062,0,31.1927,0,1.9198,2.4261,6.8113,3.66
2b1i,17.3409,-24.6483,-5.48,6.9652,0,73.9146,0,6.2553,1.052,4.978,6.82
2qi6,32.1082,-37.2555,-5.48,2.5209,0,274.1174,0,1.1241,4.0231,3.4047,10.57
3f15,16.8515,-27.2622,-5.48,2.2443,2,114.095,0,5.4643,4.9464,4.3449,8.1
1v1m,33.4372,-41.1912,-5.48,5.9258,2,138.677,0,5.4702,2.2837,4.8305,3.94
2j7d,14.3086,-18.9329,-5.48,3.5849,0,129.5157,0,2.431,2.1933,5.3414,7.13
4qfp,23.2501,-27.6402,-5.48,5.7675,0,96.8487,0,3.4622,0.9279,3.2948,4.23
1pro,39.3075,-42.3866,-5.48,2.9542,0,316.0524,0,0.8645,2.2146,3.8823,11.3
1d4i,40.0254,-44.0295,-5.48,1.8564,0,374.8853,0,0.7629,3.2412,4.497,8.85
3lc3,16.9115,-21.2568,-5.48,1.5319,0,117.7552,0,1.4264,2.919,1.2176,5.23
3own,43.879,-50.7074,-5.48,4.0414,0,327.8814,0,1.9781,4.8503,2.591,7.47
4a95,26.031,-31.7414,-5.48,0,0,261.9769,0,4.6354,1.0749,1.7148,5.76
2w5g,-15.1991,2.9941,-5.48,3.573,0,14.1321,0,5.4127,6.7924,8.6178,6.07
3bra,16.2535,-16.3062,-5.48,1.9822,0,75.8519,0,0,0.0527,1.8238,2.7
1w4p,4.6888,-8.9461,-5.48,3.8728,0,32.6304,0,2.153,2.1043,5.1902,4.74
2ya8,22.9495,-28.5071,-5.48,5.1073,0,92.7246,0,4.4928,1.0648,1.9063,5.75
3dxh,-14.1473,9.5367,-5.48,1.0879,0,33.4961,0,0.1918,4.4187,8.8162,3.19
4rd6,24.6143,-27.2002,-5.48,8.8276,1,31.7644,0,1.6185,0.9674,6.8399,6.28
3ddg,23.8986,-30.3151,-5.48,2.9072,2,111.2674,0,6.3259,0.0906,3.888,6
1o0m,1.6213,-5.0562,-5.48,3.385,0,33.9089,0,2.628,0.8069,6.1316,5.15
4aqh,26.3664,-29.416,-5.48,3.0092,0,153.4438,0,0.6102,2.4394,1.5889,6.54
2r43,35.4905,-43.8984,-5.48,3.1879,0,277.4226,0,2.7414,5.6665,1.8312,6
4bny,29.927,-33.1182,-5.48,0,0,236.2237,0,1.1495,2.0417,0,7.1
4j7d,28.291,-32.8214,-5.48,0,0,261.1264,0,0,4.5304,1.2541,4.7
3hp9,22.2553,-24.0313,-5.48,0.9131,0,154.3712,0,0.3466,1.4294,1,4.59
4zow,15.1991,-17.947,-5.48,1.06,0,153.1616,0,0.9038,1.8441,3.5131,4.12
3f33,18.1015,-23.3229,-5.48,0,0,183.0663,0,2.8616,2.3598,1.3968,3.34
1b05,29.0006,-33.2321,-5.48,7.144,0,174.6827,0,1.1324,3.0992,6.4635,7.12
1r0p,38.7128,-42.9417,-5.48,2.6352,0,284.2606,0,1.6349,2.5939,1.7962,8
1dhj,20.8385,-22.5341,-5.48,3.6529,0,134.0775,0,0,1.6956,4.2319,6.55
1lgt,28.1101,-33.7823,-5.48,0,2,172.6377,0,4.3348,1.3374,1.5455,6.1
3bva,34.6936,-39.466,-5.48,10.776,0,246.3079,0,0.1595,4.6129,12.0405,6.52
1dar,-1.4553,-7.2162,-5.48,4.7302,0,29.4676,0,5.5774,3.0941,6.8399,4.96
2pyy,15.1241,-16.4837,-5.48,5.348,0,42.648,0,0.2184,1.1412,4.6283,4.6
3si4,32.8136,-36.1578,-5.48,2.9693,0,218.3523,0,1.1036,2.2406,1.8699,3.88
4j44,20.0957,-23.7712,-5.48,4.8889,0,103.2677,0,1.2323,2.4432,3.9531,5.73
1g54,19.2659,-24.1242,-5.48,0.97,1.0049,111.0185,0,1.9533,2.905,1.4236,8.82
2p7a,22.1852,-22.7478,-5.48,0.7676,0,147.5558,0,0.5626,0,1,6.1
1tog,31.7898,-32.1245,-5.48,4.3513,0,138.7663,0,0,0.3348,1.6111,3.22
4np2,11.2077,-13.5343,-5.48,0.8211,0,72.6967,0,2.3053,0.0213,1.2476,2.26
1lvu,7.9976,-10.5266,-5.48,4.1898,0,49.8953,0,1.8727,0.6563,5.7755,5.32
4qij,17.4934,-31.2663,-5.48,6.9404,0,295.0197,0,1.4854,12.2874,12.4657,5.54
4yzu,25.2072,-26.4322,-5.48,0.9991,0,186.422,0,0.0975,1.1275,1.6391,5.05
1hwr,31.7505,-34.1741,-5.48,2.7487,0,222.9252,0,1.2756,1.148,2.5659,8.33
4cst,36.2502,-37.5876,-5.48,7.0808,0,160.3655,0,0.3093,1.0281,4.0254,8.89
4do5,21.6526,-21.7318,-5.48,4.8381,0,78.8167,0,0.0727,0.0064,3.5661,5.83
2pfy,20.1553,-24.6265,-5.48,4.2302,0,64.7663,0,4.1787,0.2925,1,6.52
4q7v,22.8506,-23.1072,-5.48,0,1.6194,67.1992,0,0.2565,0,0,3.59
3muz,19.2747,-21.2552,-5.48,3.4475,0,117.8758,0,1.1197,0.8609,3.723,3.46
4bcm,20.3489,-32.3963,-5.48,1.1517,0,197.1756,0,5.1948,6.8526,0,6.91
1r1h,34.2459,-44.6474,-5.48,4.2376,1,256.5725,0,7.3377,3.0638,4.3106,8.92
3lgs,9.6132,-14.3798,-5.48,2.6224,0,58.1892,0,3.0759,1.6907,2.6044,4.61
3ivx,29.2655,-38.4708,-5.48,3.8759,0,211.5477,0,1.3927,7.8126,1.8383,5.74
4lbu,40.2895,-44.4291,-5.48,8.1583,0,168.5102,0,3.3849,0.7547,3.131,6.56
3qt6,10.3073,-16.7151,-5.48,5.2315,0,75.8539,0,4.5223,1.8854,5.9035,5.37
2qpq,8.3455,-12.649,-5.48,4.5033,0,32.0539,0,0.0074,4.2962,4.5399,6.37
1okl,14.786,-21.8721,-5.48,0.9532,0,134.7724,0,4.3372,2.7489,1,6.03
1j16,21.0472,-22.023,-5.48,2.5587,0,68.3515,0,0.7634,0.2125,0,3.84
1ajp,10.7628,-13.4383,-5.48,0.5196,0,113.1873,0,0.7858,1.8896,2.7422,2.23
4v01,44.2237,-51.8085,-5.48,2.7778,0,342.7535,0,3.5949,3.9899,1.192,8.11
4p6w,39.8212,-43.3187,-5.48,0.9989,0,350.3583,0,1.7026,1.7949,2.535,9.15
4q4o,31.8563,-35.3275,-5.48,5.7156,0,128.7827,0,3.1468,0.3245,1.6836,7.46
4z6h,25.4199,-29.5557,-5.48,0.9511,0,178.6233,0,2.7117,1.4241,0,6.21
1xff,19.2111,-19.9607,-5.48,6.4923,0,39.6994,0,0.0673,0.6824,4.6283,4.82
4pb2,14.4138,-15.2263,-5.48,3.1993,0,74.4071,0,0.1887,0.6238,3.7676,4.8
4l19,24.5571,-26.8053,-5.48,0.9693,0,183.5672,0,1.4861,0.7621,1.324,6.1
1t5f,12.5565,-15.8775,-5.48,2.3367,2,34.2667,0,1.6863,1.6347,5.2642,4.22
4ykk,16.0406,-20.0537,-5.48,4.8695,0,38.8435,0,3.2782,0.7349,2.4355,2.77
1mrs,19.2045,-22.0239,-5.48,3.1946,1,106.7341,0,1.1815,1.6379,4.939,3.96
3ao2,17.949,-20.2693,-5.48,0,0,126.4043,0,1.6172,0.703,0,3.77
3p3s,25.8824,-28.8869,-5.48,1.9724,0,143.7518,0,1.3037,1.7007,0,7.59
4j48,9.7834,-15.0828,-5.48,3.9042,0,116.2456,0,0.7815,4.5179,6.6554,5.62
3ov1,11.7237,-18.8425,-5.48,6.9698,0,106.5019,0,0.0219,7.0968,8.7412,5.2
1jzs,11.9765,-18.0755,-5.48,1.6813,0,189.2049,0,1.297,4.8019,5.9207,6.6
2xab,19.6506,-23.8036,-5.48,0,0,185.7428,0,2.1463,2.0067,1.3313,9.27
4l9i,20.1919,-22.5845,-5.48,1.0568,0,153.4018,0,1.7573,0.6353,1.7083,4.89
4ovh,15.5859,-17.0569,-5.48,1.5868,0,116.5583,0,0.4073,1.0637,2.8751,4.85
4dkr,26.285,-28.3239,-5.48,2.9151,0,145.231,0,0.2407,1.7982,1.5175,6.52
4ytc,27.3201,-29.8991,-5.48,3.2525,0,115.8605,0,0.6781,1.9009,0,7.89
3hkt,-4.6272,-1.3276,-5.48,1.0931,1,66.2629,0,3.4998,2.455,8.4321,5.39
4bah,33.6424,-39.6081,-5.48,5.5525,0,213.3873,0,3.3554,2.6104,3.6654,8.7
1d6v,32.8537,-36.1101,-5.48,0.6953,0,304.0245,0,1.2722,1.9842,2.8372,6.17
1hxw,34.4273,-39.1731,-5.48,2.2572,0,315.3181,0,1.1952,3.5506,4.1946,10.82
4rqk,25.443,-30.0931,-5.48,0,0,210.3684,0,1.1981,3.452,0,5.82
1uho,23.7482,-29.3361,-5.48,0.5424,0,226.5332,0,1.5717,4.0162,1.7421,9.22
1bhx,31.5067,-35.805,-5.48,5.0792,0,202.4202,0,1.4192,2.8792,4.0323,6.84
3gcp,37.7144,-40.3364,-5.48,0.8862,0,294.4991,0,1.2917,1.3302,1,7.82
3d9z,18.787,-22.2805,-5.48,0.7104,1.0049,71.5234,0,1.2894,2.2041,0,8.7
4n9a,16.1639,-16.874,-5.48,0,0,119.2645,0,0.2753,0.4347,1,4.19
2r58,12.8192,-13.4583,-5.48,1.0178,0,101.4873,0,0.1889,0.4501,2.8497,2
4bt5,15.5994,-19.7804,-5.48,0.8437,2,55.0291,0,3.9517,0.2294,2.7406,2.76
2vmf,23.8098,-26.3047,-5.48,4.0883,0,139.6515,0,1.0795,1.4154,3.5818,5.85
4ufh,23.4429,-23.4808,-5.48,3.9128,0,102.7877,0,0.0163,0.0216,2.7711,6.42
1nw5,20.0628,-22.3019,-5.48,6.275,0,96.8489,0,1.2327,1.0064,6.0422,5.21
1m7i,-3.9349,-5.637,-5.48,2.8548,0,194.1488,0,3.1526,6.4193,12.5365,5.4
4dff,28.4638,-28.9347,-5.48,0.774,0,204.4931,0,0.0195,0.4514,1.1938,7.46
1d2e,27.8899,-31.0002,-5.48,9.7671,1,37.4221,0,2.3636,0.7467,6.8399,6
1z4o,2.706,-4.7576,-5.48,3.2695,0,55.0526,0,1.5632,0.4884,7.064,4.52
4yo8,26.3936,-30.8815,-5.48,3.7491,0,200.3202,0,1.331,3.157,4.1241,10.52
3po6,15.7739,-22.0635,-5.48,1.0313,1,96.8504,0,5.7308,0.5588,1.6495,7.06
1nli,18.8645,-18.9102,-5.48,3.3804,0,18.2874,0,0.0456,0,0,3.59
1afl,-18.2721,-3.6353,-5.48,4.372,0,29.2157,0,16.5297,5.3777,7.7599,6.28
2p53,8.2934,-12.7698,-5.48,4.583,1.0002,62.7366,0,1.9585,2.5179,8.355,7.46
4crf,37.9414,-39.3919,-5.48,3.4346,0,240.6154,0,0.6921,0.7584,2.2311,9.3
2h3e,28.8537,-36.7269,-5.48,11.6971,0,33.8023,0,1.6371,6.2361,4.6001,5.7
2wc4,28.1426,-29.3163,-5.48,4.1248,0,186.0953,0,0.5968,0.5769,4.5756,5.29
2oi0,25.0594,-30.1025,-5.48,1.4834,1,144.5862,0,2.7653,2.2779,1.2808,7.55
4x5p,31.3395,-35.1136,-5.48,7.1736,0,143.1539,0,0.3562,3.4179,4.3262,8.21
2ves,30.3871,-41.302,-5.48,1.7073,2,198.771,0,8.5095,2.4054,2.0299,7.7
2nta,31.3127,-36.4848,-5.48,3.9015,0,153.6226,0,3.1825,1.9895,0,4.8
3r16,11.3247,-18.1892,-5.48,0.8854,0.0135,109.6502,0,4.0597,2.8048,1.2337,7.3
2j75,25.3049,-25.4415,-5.48,5.7542,0,88.2922,0,0.1108,0.0258,3.7452,6.65
1utj,18.8693,-18.9704,-5.48,2.1333,0,76.2841,0,0.0038,0.0974,1,3.84
2v25,16.9527,-18.9977,-5.48,6.2901,0,28.4764,0,0.1615,1.8835,4.2278,5.72
3eeb,-30.2351,14.4483,-5.48,7.6143,0,15.4793,0,4.2063,11.5805,18.4263,5.89
2c80,23.4296,-27.5089,-5.48,6.4112,0,140.2264,0,0.4891,3.5903,6.1683,5.33
3hmo,31.4263,-34.8842,-5.48,1.9434,0,223.5009,0,0.0174,3.4406,1.2642,7.52
1e1v,16.6734,-17.5409,-5.48,2.1462,0,83.298,0,0.454,0.4135,1.8958,4.92
4pnu,17.8231,-22.1936,-5.48,2.8101,0,152.3433,0,1.3586,3.0119,4.1002,4.89
1sr7,42.3035,-47.1624,-5.48,1.3762,0,361.9588,0,0.5388,4.32,2.0559,10.1
1b6k,43.7289,-46.7402,-5.48,6.018,0,274.0093,0,0.8469,2.1645,4.2574,8.74
1bwa,55.8902,-61.7482,-5.48,7.7023,0,334.9557,0,1.2506,4.6074,3.3779,8.6
5cep,21.4142,-25.1039,-5.48,1.7152,0,145.2432,0,1.2985,2.3912,1.2103,6.84
4p6c,-0.1916,-7.5311,-5.48,5.6861,0,35.3835,0,2.9797,4.743,8.2345,4
4qsu,15.6762,-15.6762,-5.48,1.6675,0,39.5443,0,0,0,0,2
2wly,18.0107,-22.8386,-5.48,2.0515,0,212.4783,0,3.3493,1.4786,5.6068,6.6
2bt9,26.3085,-26.3307,-5.48,5.1857,0,90.0347,0,0,0.0222,2.7357,6.19
3vh9,32.3492,-36.2962,-5.48,0,3,130.6514,0,3.947,0,1,6.24
1i37,38.0906,-40.389,-5.48,1.6452,0,273.2826,0,2.2984,0,1,9.57
4gki,21.4092,-22.8136,-5.48,1.5487,0,134.1042,0,0,1.4044,1.3786,4.46
3egt,37.8701,-51.193,-5.48,1.7339,5,176.382,0,8.3983,4.9246,4.2442,8.9
4nl1,9.3532,-13.0208,-5.48,0,0,92.4548,0,1.2333,2.4344,1.2798,3.89
1gu1,22.7539,-22.8477,-5.48,5.0803,0,69.9187,0,0.0436,0.0502,3.0395,4.52
4g0y,2.2277,-3.7668,-5.48,2.1035,0,34.7453,0,0.8146,0.7245,5.0016,2.3
4i72,31.5443,-35.1145,-5.48,2.6764,1.9093,158.3773,0,3.224,0.3461,3.6515,9.05
3d1x,40.6221,-44.0869,-5.48,4.1431,0,306.1709,0,0.179,3.2857,4.3176,8.66
2xyt,24.7736,-38.8212,-5.48,0,0,330.2793,0,13.3169,0.7307,2.0709,6.29
4kn1,29.0277,-31.8748,-5.48,3.9849,0,208.1842,0,0.2436,2.6036,4.4032,6.84
4m8y,13.5137,-23.9943,-5.48,0.838,0,255.2242,0,3.6657,6.8149,5.5258,9.96
1zdp,25.9989,-28.5337,-5.48,3.4293,1,106.7173,0,1.7004,0.8344,2.7016,5.74
1ela,16.2903,-25.5864,-5.48,2.7557,0,164.1591,0,4.278,5.0181,3.2439,6.36
3m6r,33.0055,-42.849,-5.48,4.824,1.9865,167.0903,0,8.5641,1.2794,4.0124,7.49
3ebl,23.6955,-27.4292,-5.48,0.4466,0,209.0214,0,3.253,0.4806,1.5617,6.3
4lhm,16.1541,-16.8051,-5.48,2.5984,0,82.8438,0,0,0.651,2.7524,3.39
3b92,25.7501,-28.7072,-5.48,0.9707,1,153.7649,0,1.0837,1.8735,1.5763,8
4o2b,32.2642,-33.722,-5.48,0.6958,0,261.4451,0,0.3333,1.1245,1.8247,5.74
1bju,23.4655,-27.1194,-5.48,2.759,0,106.1907,0,0.6455,3.0084,0,4.8
1f5l,15.1963,-15.7826,-5.48,2.2122,0,24.9046,0,0.5426,0.0437,0,5.28
4gah,-5.4995,-10.7962,-5.48,3.4812,0,240.1352,0,5.6001,10.6956,13.4402,6.1
3vfb,29.7478,-35.2265,-5.48,1.8709,0,277.4731,0,1.8008,3.6778,3.5026,9.04
3drf,12.778,-18.0745,-5.48,7.7247,0,182.6413,0,0.2767,5.0198,13.5059,7
4rhx,13.2398,-16.0543,-5.48,6.1753,1,57.3973,0,0.7997,2.0148,8.905,5.8
4u0w,8.4639,-11.0827,-5.48,4.2865,0,73.6919,0,0.1941,2.4247,6.772,3
4np3,12.2999,-14.0865,-5.48,1.0059,0,73.4045,0,1.6556,0.1311,1.3053,3.3
4er2,18.7672,-25.4145,-5.48,3.8129,0,216.8343,0,1.0775,5.5698,7.0977,9.3
1iih,8.6014,-9.9276,-5.48,4.7976,0,27.0496,0,0,1.3262,5.7583,2.89
1f3e,23.5533,-25.4789,-5.48,3.0402,0,84.1404,0,1.9256,0,0,6.7
2pk6,35.8319,-47.4549,-5.48,2.7711,0,376.2272,0,7.7569,3.8661,4.4138,10.89
2nnd,19.1176,-19.4787,-5.48,0,0,148.0955,0,0.065,0.2961,1.3002,6.06
4ag8,51.5786,-53.5108,-5.48,3.8865,0,325.4112,0,0.1219,1.8103,1.1809,8.96
4hwo,46.9019,-53.7107,-5.48,7.1829,2,147.4047,0,2.8901,3.9186,1.9791,8.54
2wq5,18.3227,-24.6041,-5.48,0.131,0,238.2635,0,3.8547,2.4266,3.5899,3.74
3moh,15.2139,-16.7659,-5.48,3.086,1,12.96,0,1.0016,0.5504,2.5655,2.84
4kax,31.5427,-36.7369,-5.48,11.2098,2,33.378,0,2.2416,2.9525,8.6519,4.77
3wtm,23.3669,-26.8897,-5.48,0.4534,0,197.5727,0,3.3071,0.2157,1.2581,7
1n8v,21.7985,-22.8414,-5.48,0.0638,0,193.9685,0,0,1.0429,2.1664,6.03
3odu,20.9101,-23.9662,-5.48,1.1718,0,157.8216,0,2.0281,1.028,1.5205,8.14
2qfu,7.4346,-11.8827,-5.48,5.642,0,9.8241,0,3.8852,0.5629,5.309,4.18
2gst,35.9418,-39.6303,-5.48,6.2566,0,244.6301,0,1.5973,2.0912,6.0033,6.07
2weh,22.914,-25.1332,-5.48,0.7921,1.1607,85.5406,0,1.0956,1.1236,0,5.95
1kuk,32.8033,-39.0255,-5.48,3.755,1.9986,179.0816,0,4.1675,2.0547,4.6876,3.91
4exs,21.7284,-22.7439,-5.48,1.0084,2,53.1105,0,0.6764,0.3391,1.7102,4.41
2haw,32.9172,-40.4554,-5.48,2.2112,5,0,0,5.4204,2.1177,1,4.92
3f5l,1.5078,-14.9165,-5.48,3.9367,0,148.609,0,12.0974,1.3113,8.2419,3.72
1lpk,31.8819,-35.7473,-5.48,2.8764,0,227.5808,0,0.1484,3.717,2.3307,7.55
2ayr,45.5623,-55.2848,-5.48,1.6148,0,426.0147,0,5.1698,4.5526,2.122,9.29
2vwn,28.4692,-38.0347,-5.48,1.6499,0,277.5785,0,1.8561,7.7095,2.1221,8
4qll,0.5699,-5.6107,-5.48,3.8473,0,231.1209,0,1.2546,3.7862,15.5315,3.38
3jzj,32.0021,-36.4461,-5.48,10.048,0,279.3465,0,0.2348,4.2091,13.7804,3.61
1c3e,21.266,-30.9142,-5.48,5.1092,0,181.9072,0,6.7155,2.9326,5.0444,6.59
1oau,14.7803,-21.0346,-5.48,0.9833,0,165.5436,0,3.2239,3.0303,2.7727,7.7
5dqe,30.9726,-32.8147,-5.48,0.7888,0,211.1119,0,1.0555,0.7865,0,3.63
3td4,21.0688,-22.1241,-5.48,6.3366,0,50.2548,0,0.0951,0.9602,4.0625,5.66
3hku,18.2793,-18.9858,-5.48,1.2344,1,75.1506,0,0.3627,0.3439,2.1249,8.3
3k1j,16.5034,-17.7893,-5.48,7.1111,0,51.2419,0,0.4665,0.8194,6.8113,6.4
3nsn,6.4175,-13.2053,-5.48,4.265,0,233.3172,0,2.4538,4.334,13.2101,7.19
4i74,27.1687,-32.2169,-5.48,1.5835,1.6059,183.4243,0,3.9441,1.1041,3.7876,6.72
7std,34.4598,-36.0398,-5.48,0,0,288.4752,0,0.0029,1.5771,1.2468,10.72
3n2u,7.46,-23.7006,-5.48,2.6517,2,123.4435,0,9.4838,6.7568,6.6949,7.84
4ndu,12.2677,-13.8226,-5.48,3.2605,0,65.334,0,1.3669,0.188,3.9811,2.74
188l,22.9974,-22.9974,-5.48,0,0,149.7216,0,0,0,0,3.33
1q7a,20.3524,-23.7492,-5.48,0,0,193.4336,0,0.6786,2.7182,1.7041,7.19
2q54,33.2307,-40.716,-5.48,4.6481,0,254.5811,0,4.3196,3.1656,3.9353,9.01
1ivp,13.8826,-37.9509,-5.48,3.7018,0,298.0886,0,12.3971,11.6712,5.7693,7.52
2d3z,32.8315,-35.0751,-5.48,1.7073,0,231.0817,0,0.3823,1.8613,1.2281,6.64
3t0b,30.3625,-31.669,-5.48,4.717,1,119.1023,0,0.4806,0.8258,3.723,4.3
5e2o,18.367,-30.2058,-5.48,1.9445,0,213.057,0,6.6161,5.2227,2.6158,8.7
2cer,26.6251,-30.4826,-5.48,4.0416,0,186.1502,0,2.1496,1.7079,4.014,9.22
2igv,21.781,-22.5637,-5.48,4.7696,0,68.4762,0,0.0199,0.7627,2.6792,2.23
3sk2,25.8632,-28.9638,-5.48,0.4356,0,226.8026,0,0,3.1006,1.7605,3.61
4ca7,40.7225,-52.5078,-5.48,3.4102,2,310.8478,0,5.1262,6.6592,4.9966,7.36
3o9e,30.63,-36.3209,-5.48,2.786,0,268.604,0,1.9598,3.7311,3.8637,11.3
2hzy,21.3333,-30.4768,-5.48,5.3341,2,69.2084,0,6.3556,2.7879,5.069,7.39
4q83,21.4433,-25.5758,-5.48,0.0947,2,65.9777,0,3.1424,0.9901,0,4.19
4xmr,29.5703,-30.8745,-5.48,5.5694,0,97.8434,0,0.5886,0.7156,1.8183,4.07
