name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1kdk,-90.1747,-88.1747,-4.29403,-32.6847,-0.310487,-13.6167,-31.9598,-4.09885,-63.3986,-3.8965199999999998,-56.1497,0.0,0.202854,0.0,1,20,0,0.0,-9.0,0.0,1,2,0,0,0.0,0.0,9.05
1g30,-112.177,-88.1769,-2.87633,-33.0787,-0.213015,-13.8912,-26.0016,-2.95202,-90.9043,-4.0,-79.1162,0.0,0.394652,-0.017716,3,31,5,0.0,-14.7277,-3.0,6,4,2,4,0.0,6.625,6.85
3hll,-87.7652,-77.7652,-2.92551,-28.2455,-0.183882,-11.2304,-25.0272,-2.92551,-82.025,-1.80089,-73.9807,0.0,0.079848,0.0,3,27,0,0.0,-4.7751,0.0,1,3,1,2,0.0,8.5521,8.24
2rin,-9.267660000000001,-1.26766,-0.926766,-4.30167,-0.0633869,-1.7591900000000003,-0.5883970000000001,-0.926766,-27.607,-1.25358,-46.8333,0.0,0.25784,0.0,4,6,0,0.0,-1.86053,0.0,0,1,0,0,7.38064,15.1831,4
1mrn,-106.86200000000001,-68.8618,-1.9429400000000001,-28.0997,-0.12056800000000001,-11.1248,-18.1075,-1.84244,-93.4624,-7.51139,-83.7079,-1.3382399999999999,4.60909,-0.1,9,46,0,-1.60591,-20.6729,-3.0,8,20,5,17,0.0,14.7977,4.52
1uj5,-69.8792,-47.8792,-4.99137,-28.9938,-0.30368,-11.4035,-19.8657,-4.11054,-33.1336,-12.9009,-22.4494,0.0,3.03713,-0.0969851,4,10,0,0.0,-23.838,0.0,5,7,2,2,0.0,1.99658,3.05
3g0e,-81.2456,-77.2456,-3.6929800000000004,-28.9952,-0.27145,-12.1459,-27.5676,-3.5324199999999997,-64.1549,-2.0,-59.9812,0.0,0.293244,0.0,2,20,0,0.0,-6.0,0.0,4,2,3,1,0.0,3.73351,7.7
1b6h,-110.88600000000001,-74.8856,-4.26483,-37.4298,-0.29528899999999997,-15.3697,-25.2779,-3.3601699999999997,-76.5385,-12.2643,-58.2637,0.0,0.6863640000000001,0.0,4,22,0,0.0,-30.6632,0.0,11,4,3,1,0.0,7.075080000000001,7.82
1gnn,-45.3456,-5.3455699999999995,-1.07966,-13.0452,-0.07585610000000001,-5.38295,-1.5378399999999999,-0.964799,-43.9203,-10.4131,-55.5333,0.0,4.32699,0.0,11,31,0,0.0,-18.3167,0.0,13,6,8,3,0.0,16.5419,5.68
3fhb,-65.3641,-63.3641,-6.53641,-30.3393,-0.480166,-12.7064,-29.410999999999998,-5.94219,-43.358000000000004,-1.8596,-39.0164,0.0,1.66625,-0.0390811,2,8,0,0.0,-6.12873,0.0,2,2,1,1,0.0,1.4873299999999998,5.7
3okv,-77.8037,-69.8037,-2.99245,-26.2629,-0.20666199999999998,-10.7751,-23.5625,-2.99245,-49.6397,-2.0,-39.9001,-1.0,0.605256,0.0,2,23,1,-12.0,-2.6473,0.0,1,4,0,2,0.0,2.5657,6.23
2gzl,-88.0887,-58.0887,-2.00201,-24.9518,-0.130018,-10.0295,-16.4541,-1.8742299999999998,-104.899,-10.4316,-82.8865,-1.0,0.668147,-0.1,2,42,0,0.0,-19.1519,0.0,5,11,1,8,2.69278,25.3183,4.82
1pot,-91.1523,-73.1523,-9.11523,-42.3091,-0.614748,-17.2218,-33.9543,-6.07682,-60.4168,-5.79789,-51.3925,0.0,0.20725700000000002,0.0,1,9,0,0.0,-18.7381,0.0,8,0,3,0,0.0,2.5335,5.49
3qx8,-59.631,-27.631,-1.14675,-15.9761,-0.07449810000000001,-6.42239,-7.4027899999999995,-1.9235799999999998,-44.246,-3.90795,-44.6418,0.0,0.9314110000000001,-0.0411652,6,26,20,0.0,-14.1964,0.0,11,17,11,13,0.0728554,8.34083,2.86
1i9l,-52.9853,-42.9853,-2.52311,-19.205,-0.172413,-7.85163,-15.5804,-2.52311,-30.0331,-2.0,-31.1029,-1.30197,4.52016,0.0,2,19,0,-8.56136,-3.0,0.0,2,4,2,2,0.0,3.84542,8.48
2uwl,-74.7797,-62.7797,-2.6707,-24.6262,-0.166939,-9.77331,-20.6744,-2.6707,-69.0988,-0.0636569,-72.882,0.0,0.41859399999999997,-0.0771179,7,21,0,0.0,-0.632529,0.0,1,5,1,4,0.0,6.32528,8.4
3ccz,-87.5027,-55.5027,-2.3027,-26.0272,-0.166174,-10.835999999999999,-16.509,-2.18757,-67.8317,-9.2535,-51.8979,0.0,0.30441,-0.0512596,2,36,0,0.0,-23.4266,0.0,4,7,2,3,0.0,10.6317,7.29
3tcg,-94.2466,-62.2466,-4.09768,-33.1403,-0.281009,-13.5649,-21.888,-3.24988,-62.1534,-9.530619999999999,-44.1351,0.0,0.562333,-0.05227330000000001,2,21,0,0.0,-32.0112,0.0,10,6,4,3,0.0,9.08714,5.87
3bl1,-62.0327,-54.0327,-2.5847,-21.5055,-0.170037,-8.6815,-18.7321,-2.5847,-40.827,-1.68855,-33.2341,-1.0,1.19808,0.0,2,22,0,-12.0,-1.3915899999999999,0.0,2,4,2,2,3.6560699999999997,3.51971,5.6
1k1n,-82.0523,-58.0523,-1.95363,-23.6052,-0.13636500000000001,-9.71914,-16.7008,-1.90819,-59.7451,-6.90534,-47.8603,0.0,0.690757,0.0,2,36,4,0.0,-21.4151,0.0,6,7,1,5,0.0,8.79244,6.82
3n4b,-39.126,-31.125999999999998,-1.8631400000000002,-14.1816,-0.12649200000000002,-5.78538,-11.2819,-1.8631400000000002,-33.3061,-2.33488,-35.3793,0.0,8.02261,0.0,2,19,0,0.0,-3.0,0.0,4,3,3,2,2.8955900000000003,6.92961,7.02
3gba,-117.8,-99.7999,-5.60952,-42.6978,-0.383309,-17.4561,-36.1735,-4.53076,-66.9379,-14.3486,-45.852,0.0,1.37727,-0.0677783,1,20,0,0.0,-42.4367,0.0,8,7,3,2,0.0,3.5775699999999997,9.07
2xjg,-78.5249,-70.5249,-3.41413,-27.612,-0.252193,-11.5855,-24.799,-3.2718700000000003,-67.4478,-1.83561,-60.5451,0.0,0.11706,0.0,2,21,0,0.0,-6.0,0.0,1,3,0,2,0.20931,6.4737800000000005,7.82
3oyq,-36.0143,-22.0143,-1.8954900000000001,-13.4966,-0.126646,-5.47663,-8.249989999999999,-1.71497,-24.0713,-2.98432,-33.0354,0.0,8.36304,-0.00536537,6,13,0,0.0,-5.81381,0.0,3,3,1,2,0.0,6.76195,7.99
5er2,-116.226,-56.226000000000006,-1.70921,-28.4752,-0.122705,-11.8347,-13.7753,-1.5706200000000001,-113.335,-11.0595,-90.4775,0.0,0.472441,0.0,4,64,0,0.0,-18.984,0.0,11,8,5,5,0.0,16.4676,6.57
3bl0,-49.0958,-41.0958,-3.7766,-20.88,-0.22186999999999998,-8.11701,-17.4777,-3.7766,-22.5468,-2.8389900000000003,-20.5293,-1.0,0.5025109999999999,-0.019024799999999998,4,9,0,-7.5445899999999995,-2.89292,0.0,1,5,0,3,0.0,1.49515,6.92
2cer,-89.2765,-73.2765,-4.05802,-31.8612,-0.292376,-13.2578,-26.1511,-3.30654,-58.0133,-10.8467,-48.6418,0.0,0.00900308,0.0,6,16,0,0.0,-21.8917,-2.21144,5,4,0,1,7.234839999999999,1.2874700000000001,9.22
1q84,-165.417,-141.417,-3.30835,-44.9012,-0.249169,-18.9621,-38.3866,-3.12108,-161.778,-5.08826,-144.741,0.0,0.2208,0.0,2,48,0,0.0,-7.526860000000001,0.0,6,2,3,2,0.0,9.39425,11.05
2y82,-101.228,-91.2283,-3.06753,-31.5595,-0.207023,-12.8491,-28.4419,-3.06753,-99.6276,0.0,-97.6521,0.0,0.222635,0.0,4,29,0,0.0,-0.541298,0.0,3,3,3,2,0.0,7.45051,8.4
3juk,-146.04,-116.04,-4.05666,-44.2286,-0.258804,-17.6728,-35.143,-3.39627,-76.1317,-13.0506,-49.3235,-2.0,0.9237200000000001,-0.1,2,34,0,-24.0,-38.948,0.0,7,14,0,8,0.0,5.021319999999999,4.89
3fvk,-106.15100000000001,-94.1512,-5.5869,-39.7808,-0.387063,-16.3384,-35.2837,-4.82505,-60.5924,-11.6302,-40.3949,0.0,0.7827149999999999,-0.0469675,1,18,0,0.0,-35.6111,0.0,4,7,1,2,0.0,3.2549,8.82
3r17,-67.6042,-57.6042,-3.38021,-24.9056,-0.21575300000000003,-9.95332,-21.2216,-3.38021,-43.011,-2.0,-36.6373,-1.0,0.658352,0.0,1,19,0,-12.0,-3.0,0.0,2,4,2,2,0.0,4.39561,6.41
3evd,-65.4397,-45.4397,-2.0449900000000003,-20.6122,-0.12605,-8.1422,-14.3126,-1.9247,-40.7596,-9.18383,-29.4106,0.0,0.345859,0.0,5,27,0,0.0,-21.8052,0.0,6,13,3,9,0.0,7.62708,6.91
2qwd,-84.6022,-66.6022,-4.23011,-31.1677,-0.291456,-12.7775,-24.5365,-3.52509,-28.8733,-10.4431,-20.1561,0.0,0.228377,0.0,3,17,0,0.0,-39.5337,0.0,7,7,3,4,0.0,0.86911,4.85
2wjg,-91.6619,-75.6619,-3.2736400000000003,-30.1858,-0.208235,-12.0497,-24.9168,-3.16076,-53.1118,-12.7468,-36.2429,0.0,0.596414,0.0,6,22,0,0.0,-27.4502,0.0,6,11,4,5,0.0,3.13082,7.1
2y7z,-103.406,-93.4064,-3.13353,-32.2386,-0.213207,-13.1613,-29.1209,-3.13353,-94.1339,0.0,-92.5077,0.0,0.156896,0.0,4,29,0,0.0,-0.32782100000000003,0.0,2,3,2,2,0.0,4.222519999999999,8.7
2nsj,-93.3807,-75.3807,-4.24458,-33.326,-0.276116,-13.402999999999999,-26.9021,-3.59157,-45.7106,-14.411,-33.4946,0.0,1.49126,0.0,8,14,0,0.0,-33.3737,0.0,7,9,3,3,0.0,1.26691,4.79
1lgt,-65.3359,-59.3359,-4.35573,-26.4924,-0.296117,-10.8124,-24.0595,-4.35573,-46.2222,-3.9534800000000003,-45.6893,-2.0,0.0,-3.0422199999999998e-05,4,11,0,-6.0,0.0,0.0,2,2,2,1,0.0,2.13987,6.1
4agl,-59.5809,-55.5809,-4.58314,-25.3392,-0.147848,-8.06633,-23.638,-4.58314,-41.9751,0.0,-40.9036,0.0,0.0849022,0.0,1,12,0,0.0,0.0,0.0,1,1,1,1,0.0,0.697401,3.65
2ylc,-65.7502,-51.7502,-3.2875099999999997,-24.2226,-0.214048,-9.7447,-19.065,-3.13096,-46.9122,-3.78617,-38.0613,0.0,0.35862,0.0,1,19,0,0.0,-6.08629,0.0,4,7,3,5,0.0,3.0345400000000002,7.89
2jke,-64.844,-54.843999999999994,-5.894909999999999,-29.1567,-0.394952,-11.8421,-24.6603,-4.63171,-33.9356,-9.859110000000001,-19.0185,-1.0,0.0127821,-0.0220582,2,9,0,0.0,-11.1308,-2.05134,6,4,3,1,0.0,0.018458000000000002,4.23
2ha3,-44.1499,-38.1499,-6.30713,-23.0797,-0.423817,-9.3831,-19.9432,-5.51874,-25.5546,-1.0,-21.7155,0.0,0.0255942,-0.0411982,1,6,0,0.0,-3.0,0.0,1,1,0,1,1.49324,0.805937,3.03
3ebi,-75.1592,-53.1592,-3.00637,-25.7041,-0.20798899999999998,-10.552,-18.1802,-2.78367,-72.2552,-5.815119999999999,-65.0315,-1.0,4.77603,-0.1,4,21,0,0.0,-10.88,0.0,4,4,1,3,0.0,12.3549,7.1
3f7i,-101.7,-87.6999,-2.90571,-31.0907,-0.21203699999999998,-12.9922,-26.8108,-2.6076900000000003,-80.7655,-5.5309099999999995,-66.3294,0.0,0.411365,0.0,1,34,0,0.0,-18.0566,0.0,4,3,0,0,0.0,7.17346,7.34
4gg7,-103.204,-89.2036,-2.8667700000000003,-31.2555,-0.20661999999999997,-13.0073,-27.0156,-2.7892900000000003,-86.6901,-2.88479,-77.9669,0.0,0.440712,-0.1,3,33,0,0.0,-3.68099,-4.59476,5,6,3,4,0.0,4.25971,8.2
3neo,-61.2592,-45.2592,-2.18783,-20.1737,-0.163173,-8.49175,-14.9046,-2.18783,-66.5567,0.0,-64.3539,0.0,2.59787,0.0,4,24,0,0.0,0.0,0.0,1,4,1,4,16.8524,3.59,5.92
2vo4,-43.1783,-39.1783,-3.9253,-19.4149,-0.255197,-7.806719999999999,-17.6163,-3.9253,-25.97,-0.292454,-26.2007,0.0,0.299651,-0.00206757,3,8,0,0.0,0.0,0.0,0,2,0,2,0.0,0.724581,4.94
1v2r,-74.6701,-54.6701,-2.489,-24.0311,-0.172249,-9.86621,-17.5945,-2.26273,-49.3185,-6.83559,-37.1967,0.0,0.570674,-0.00415015,3,25,2,0.0,-18.9969,0.0,6,4,1,3,0.0,6.28543,3.55
1b51,-103.96799999999999,-67.9676,-4.15871,-35.5564,-0.286047,-14.5684,-23.2446,-3.46559,-69.3761,-11.4902,-50.7807,0.0,0.710467,-0.00913849,5,20,0,0.0,-30.6075,0.0,12,5,6,2,0.0,7.09772,7.37
1cps,-41.6688,-31.6688,-2.6043,-16.5363,-0.174121,-6.7115800000000005,-12.5678,-2.45111,-20.579,-3.8878,-24.3628,-1.0,4.3188699999999995,-0.000491715,6,10,0,0.0,-13.7584,0.0,2,4,1,2,4.94751,3.49387,6.66
4de0,-73.5055,-67.5055,-3.1958900000000003,-25.846999999999998,-0.241556,-10.9283,-23.7372,-3.1958900000000003,-46.24,-6.812880000000001,-31.7004,0.0,2.97167,-0.0361601,1,22,0,0.0,-13.6316,0.0,3,6,3,2,0.0,1.60923,5.89
1uz8,-83.18799999999999,-51.188,-2.24832,-24.9647,-0.153055,-10.1935,-15.3615,-2.0797,-63.2532,-7.3611699999999995,-43.3017,0.0,0.298526,-0.1,0,37,0,0.0,-17.0229,0.0,9,15,5,12,0.0,8.29031,4.96
3n2u,-42.8663,-14.8663,-1.38278,-13.6457,-0.0920965,-5.53127,-4.732419999999999,-1.3395700000000001,-34.8399,-4.6742099999999995,-42.5868,-2.0,9.07502,-0.00547876,7,24,0,-1.38105,-9.392000000000001,0.0,5,11,4,8,0.0,10.4242,7.84
4ago,-86.3933,-64.3933,-2.78688,-27.5017,-0.15925999999999998,-10.5931,-20.4984,-2.78688,-80.9871,-1.0,-76.0951,0.0,0.022498,-0.0564627,2,28,1,0.0,-3.0,0.0,3,2,2,2,5.80694,4.73581,4.81
3el9,-122.147,-84.1474,-2.39505,-32.9378,-0.173294,-13.7252,-22.6909,-2.1812,-100.68299999999999,-9.81864,-86.9343,0.0,0.6234,0.0,5,46,0,0.0,-18.1608,0.0,6,6,1,4,0.0,7.15057,8.4
1uvt,-91.1409,-75.1409,-3.3755900000000003,-30.3803,-0.237058,-12.5341,-25.046999999999997,-3.14279,-87.775,-3.3667300000000004,-76.6727,0.0,0.41467200000000004,0.0,1,26,0,0.0,-7.32827,0.0,3,3,1,3,0.0,11.0225,7.64
1fcy,-126.544,-120.544,-4.363569999999999,-41.1883,-0.328293,-17.3879,-39.2354,-4.363569999999999,-110.71700000000001,-1.5443799999999999,-103.807,0.0,0.083861,0.149546,0,29,0,0.0,-6.0,0.0,0,3,0,1,0.0,4.00201,8.52
1fh8,-81.5984,-69.5984,-4.79991,-31.7345,-0.326042,-12.9483,-27.0676,-3.88564,-46.257,-9.76752,-33.601,0.0,1.02673,0.0,3,14,0,0.0,-20.4725,0.0,6,6,2,3,0.0,1.57951,6.89
2i4j,-78.7451,-50.7451,-2.3862200000000002,-24.55,-0.174381,-10.264000000000001,-15.8206,-2.3862200000000002,-71.3268,-4.0850599999999995,-76.5436,0.0,0.130521,-0.0296158,11,22,0,0.0,-7.10732,0.0,0,5,0,3,3.2884800000000003,7.14565,6.16
1ftm,-92.6011,-84.6011,-7.12316,-39.3823,-0.500108,-16.2467,-35.98,-5.78757,-45.6397,-9.86397,-29.7858,0.0,0.4336,-0.1,2,11,0,0.0,-33.2887,0.0,3,5,0,1,0.0,2.0769900000000003,7.61
1elc,-32.8915,-4.8914800000000005,-0.913652,-9.9613,-0.0648016,-4.12336,-1.4814,-0.913652,-45.5133,-1.0,-80.4354,0.0,9.94631,-0.040391699999999996,20,16,0,0.0,0.0,0.0,6,3,6,3,2.82639,12.7659,6.66
1bzy,-118.94200000000001,-102.94200000000001,-4.95593,-41.235,-0.32924499999999995,-16.7005,-35.6881,-3.96474,-68.2951,-14.9854,-48.5719,-2.0,0.532712,-0.0128263,6,18,0,-6.0,-36.3123,0.0,9,8,3,4,0.0,3.8069,8.34
1ugx,-69.8117,-45.8117,-2.58562,-23.2706,-0.175682,-9.49571,-15.2706,-2.68507,-46.6225,-9.0,-32.6893,0.0,0.07319989999999998,0.0,1,25,1,0.0,-14.5253,0.0,7,11,5,8,0.0,5.10991,5.91
2zdm,-88.1353,-74.1353,-3.1476900000000003,-29.0244,-0.22744699999999998,-12.0891,-24.414,-2.7542299999999997,-71.8141,-6.32165,-58.4134,0.0,1.00492,-0.0982538,3,25,0,0.0,-18.5833,0.0,5,3,1,2,0.0,9.57136,6.41
2qwe,-89.7738,-71.7738,-3.90321,-31.5675,-0.27014299999999997,-12.9608,-25.2381,-3.09565,-37.8982,-13.3695,-23.8606,0.0,0.390789,-0.0733342,3,20,0,0.0,-38.472,0.0,9,7,3,3,0.0,2.32745,7.48
1fm9,-147.721,-123.721,-3.60296,-42.84,-0.270755,-18.0782,-35.8798,-3.60296,-131.701,-3.2363,-123.98299999999999,0.0,0.184869,0.0,3,38,0,0.0,-10.6445,-3.0,1,6,1,3,0.0,6.616060000000001,9
2xog,-74.9788,-48.9788,-1.87447,-21.9239,-0.127831,-8.95716,-14.3215,-1.9731299999999998,-51.3068,-5.75122,-34.8114,0.0,1.19024,-0.0454409,1,34,5,0.0,-10.8449,-6.0,11,14,8,11,0.0,5.66547,3.43
2j34,-90.8032,-80.8032,-3.02677,-29.2232,-0.192393,-11.6627,-26.0049,-3.02677,-80.6585,-0.251544,-77.6713,0.0,0.345219,-0.0303815,5,25,0,0.0,-0.9788629999999999,0.0,1,5,1,4,0.0,4.171530000000001,7.82
3i60,-113.069,-97.0687,-3.5334,-35.6144,-0.252433,-14.7778,-30.5747,-3.23053,-92.16,-3.8094699999999997,-79.5117,0.0,0.30912,-0.0811489,1,31,0,0.0,-11.8074,-3.0,5,4,2,2,0.0,5.46948,8.7
3iw5,-97.6745,-79.6745,-2.50448,-28.8023,-0.175812,-11.8815,-23.4944,-2.50448,-105.311,-1.95271,-94.7049,0.0,0.729299,-0.0008738519999999999,2,37,0,0.0,-6.0,0.0,2,4,2,3,16.6372,6.559060000000001,6.08
2o4n,-112.316,-88.3165,-2.6742,-32.3117,-0.18637,-13.297,-25.4073,-2.55265,-95.3764,-5.4442,-86.3374,0.0,6.182980000000001,0.0,5,37,0,0.0,-16.7061,-3.0,2,6,0,2,0.0,9.3479,7.82
1d6v,-80.8895,-64.8895,-2.8889099999999996,-26.6383,-0.212617,-11.1633,-21.3692,-3.1111400000000002,-74.4381,-1.0,-71.5627,0.0,0.00308328,0.0,2,25,1,0.0,-3.13482,0.0,2,4,2,3,2.87752,5.52874,6.17
2vjx,-77.0858,-69.0858,-7.0078,-34.6612,-0.47832399999999997,-14.1652,-31.064,-5.506130000000001,-41.7966,-8.545119999999999,-29.8976,0.0,4.290690000000001,0.0,1,10,0,0.0,-18.0001,0.0,4,4,1,0,0.0,0.06438300000000001,4.96
1nw7,-92.0907,-72.0907,-3.54195,-31.0855,-0.23955700000000002,-12.6652,-24.3344,-2.97067,-56.41,-7.89773,-41.0547,0.0,0.6286510000000001,0.0,3,23,0,0.0,-25.1396,0.0,9,8,4,5,0.0,3.06544,5.09
1toj,-82.5857,-76.5857,-7.507789999999999,-37.1342,-0.553664,-15.5723,-34.4363,-7.507789999999999,-46.8956,-5.0,-35.0623,0.0,0.0843777,0.0,1,10,0,0.0,-21.0,0.0,0,2,0,0,0.0,2.0596799999999997,3.39
2py4,-129.95,-103.95,-4.6410800000000005,-42.7948,-0.277573,-16.7357,-34.2326,-4.06094,-75.8142,-17.7079,-52.3787,-3.0,3.35805,-0.0888906,7,21,0,-8.984580000000001,-33.1305,-2.72287,8,11,4,4,0.0,2.77366,6.7
1b6j,-118.538,-90.5382,-2.41915,-32.3936,-0.17208299999999999,-13.422,-24.7419,-2.19515,-92.8661,-10.6496,-70.3563,0.0,1.02055,-0.028656900000000003,2,47,0,0.0,-24.2565,0.0,10,8,5,3,0.0,8.1129,7.92
1pr5,-72.3833,-62.3833,-3.80965,-27.1261,-0.27185,-11.2513,-23.3785,-3.1471,-49.1748,-4.89077,-38.5382,0.0,0.28846,0.0,2,17,0,0.0,-8.7428,0.0,6,6,2,5,0.0,1.9011200000000001,3.92
3u7l,-79.0833,-63.0833,-2.55107,-25.1747,-0.179947,-10.4017,-20.0814,-2.32598,-54.5771,-6.8776600000000006,-51.875,-1.0,8.77261,0.0,4,27,0,0.0,-15.5938,0.0,3,4,0,1,0.0,4.43449,7.28
1xjd,-107.20200000000001,-103.20200000000001,-3.06291,-32.7727,-0.229291,-13.8122,-31.5499,-2.8973400000000002,-88.3418,-2.94286,-80.6479,0.0,0.49219799999999997,0.0,4,31,0,0.0,-7.37506,0.0,3,3,0,2,0.0,2.91452,9.48
4b6p,-102.31200000000001,-90.3115,-4.09246,-34.99,-0.277102,-14.2614,-30.8861,-3.6539800000000002,-69.8008,-10.2125,-61.8573,0.0,0.424167,-0.057145299999999996,6,19,0,0.0,-20.7681,0.0,3,6,0,3,0.0,2.23135,7.13
3oku,-71.8148,-63.8148,-2.76211,-24.2413,-0.190754,-9.94567,-21.5409,-2.76211,-43.1827,-2.0,-41.0383,-1.0,0.51254,0.0,6,20,0,-11.9493,-3.0,0.0,1,4,0,2,0.0,2.3454,6.36
1h5v,-121.712,-61.7118,-2.1353,-31.6258,-0.134194,-12.5738,-16.0353,-1.99528,-86.4296,-14.564,-59.9235,0.0,0.0356921,-0.1,1,55,1,0.0,-27.9933,0.0,16,22,11,18,0.0,4.85749,3.93
4gah,-86.2865,-24.2865,-1.43811,-22.0407,-0.0926044,-8.8343,-6.20366,-1.4145299999999998,-92.663,-8.39908,-83.5479,0.0,0.44314499999999996,0.0,7,53,0,0.0,-23.9971,0.0,9,16,6,13,1.9125400000000001,22.5603,6.1
2aod,-125.11200000000001,-65.1116,-2.2747599999999997,-32.8985,-0.159167,-13.5566,-17.1213,-1.9859,-110.91,-12.8984,-86.9995,0.0,2.91649,0.0,3,52,0,0.0,-35.2698,0.0,16,8,8,4,0.0,18.6362,5.66
3lpl,-49.1073,-35.1073,-4.4643,-22.0808,-0.238357,-8.31458,-15.7858,-4.092280000000001,-27.0147,-6.31577,-14.5981,-2.10283,0.13786500000000002,0.0,1,10,0,-0.30848600000000004,-6.05486,0.0,3,5,2,2,0.0,1.64061,5.62
2v59,-80.0328,-74.0328,-3.63785,-28.5623,-0.269181,-11.9911,-26.421,-3.20131,-55.1105,-4.29385,-42.9711,0.0,0.388933,0.0,1,21,0,0.0,-9.18458,-3.0,5,5,2,3,0.0,2.43497,8.19
1k6c,-105.16799999999999,-77.1684,-2.33708,-29.5675,-0.17106300000000002,-12.3683,-21.6954,-2.23763,-99.044,-5.1498800000000005,-86.9106,0.0,0.0921068,0.0,4,41,0,0.0,-2.18591,0.0,7,5,5,4,0.0,6.79488,7.48
1bnt,-60.5007,-50.5007,-2.52086,-20.9744,-0.155355,-8.28481,-17.5076,-2.42003,-41.953,-4.12942,-35.3839,-1.0902399999999999,0.804888,0.0,2,22,0,-12.0,-7.733460000000001,0.0,2,7,1,4,0.0,10.3161,9.8
1ql7,-88.2535,-80.2535,-2.5956900000000003,-27.241999999999997,-0.176499,-11.1191,-24.7726,-2.5956900000000003,-80.7962,0.0,-75.89,0.0,0.878927,0.0,4,30,0,0.0,0.0,0.0,1,3,1,3,0.0,5.05149,5
1hvl,-116.039,-74.0394,-2.00068,-29.9775,-0.145964,-12.5262,-19.1273,-1.8716,-103.165,-8.98281,-88.3674,0.0,0.807153,-0.0421577,6,52,0,0.0,-12.2158,0.0,8,8,4,6,1.9296400000000002,7.21932,9.95
4dy6,-99.5225,-69.5225,-2.03107,-27.1971,-0.132274,-10.9422,-18.9988,-1.87778,-77.7547,-14.0593,-57.1607,0.0,2.50157,0.0,6,41,2,0.0,-32.3817,-2.09945,11,18,4,11,0.0,14.0007,4.4
3qgw,-67.9861,-57.9861,-2.2662,-21.8799,-0.156461,-8.97598,-18.6616,-2.12456,-50.7629,-2.0,-52.0855,0.0,0.364234,-0.0626715,4,26,0,0.0,-3.9433800000000003,-3.0,4,4,2,3,0.0,3.79084,5.89
2f81,-80.6225,-54.6225,-2.12165,-23.9807,-0.147214,-9.85418,-16.2472,-1.9664,-72.9739,-7.0175399999999994,-75.0122,0.0,1.15186,-0.044488099999999996,7,31,0,0.0,-9.72376,0.0,4,6,1,4,0.0,9.462810000000001,10.52
2vnp,-92.6382,-80.6382,-6.6170100000000005,-38.4368,-0.374935,-14.7631,-33.4578,-6.17588,-39.6154,-7.73623,-28.3001,-2.0,0.9109,0.0,3,11,0,-24.0,-30.4454,0.0,1,5,0,0,11.1932,3.59389,9.92
1f4e,-55.4898,-49.4898,-3.08277,-21.1733,-0.206819,-8.603439999999999,-18.8839,-3.08277,-41.3392,-2.3108,-34.8811,0.0,0.107654,0.0,0,18,0,0.0,-2.8598,0.0,0,4,0,2,0.0,3.97054,2.96
3b7r,-97.5211,-77.5211,-3.3628,-31.7419,-0.2342,-13.0595,-25.2321,-3.14584,-60.5503,-10.4152,-47.0368,-1.0,3.3408900000000004,0.0,5,24,0,0.0,-30.1993,0.0,3,6,1,0,0.0,5.29831,7.7
1bv9,-159.649,-135.649,-2.95646,-42.2378,-0.210371,-17.5027,-35.8882,-2.75257,-130.589,-13.4986,-109.715,0.0,0.671259,-0.021448,7,47,0,0.0,-25.1766,0.0,6,7,2,2,0.0,6.14904,9.96
3e12,-86.8847,-56.8847,-4.3442300000000005,-32.0086,-0.273944,-12.7404,-20.9565,-3.77759,-41.3916,-15.0986,-18.2343,0.0,0.483518,0.0,1,19,0,0.0,-36.4301,0.0,6,10,3,2,0.0,4.46915,5.99
2ydw,-70.1307,-60.1307,-2.19158,-22.0898,-0.16560999999999998,-9.33902,-18.94,-2.1251700000000002,-65.4489,-1.8843599999999998,-58.281000000000006,0.0,0.20202799999999999,-0.04732480000000001,1,31,0,0.0,-3.6645300000000005,0.0,1,4,0,3,0.0,9.08305,7.34
2eum,-38.764,37.236,-0.745462,-10.3855,-0.051480700000000004,-4.26089,9.97613,-0.77528,-72.4885,-4.61017,-61.5498,0.0,0.159614,-0.029616200000000002,2,46,4,0.0,-13.3551,0.0,11,13,9,10,3.24418,31.1451,6.7
3m67,-65.4892,-53.4892,-2.3389,-21.5667,-0.149221,-8.61767,-17.6149,-2.4255299999999997,-46.4719,-2.54827,-39.8564,-1.0,1.07661,-0.0383214,3,25,0,-12.0,-3.0,0.0,2,7,2,5,0.0,7.26289,6.74
2wb5,-101.04700000000001,-83.0472,-3.8864300000000003,-34.1088,-0.280353,-14.1988,-28.0328,-3.25959,-65.3101,-8.76604,-49.9491,0.0,0.161985,-0.1,3,23,0,0.0,-22.8246,0.0,5,4,0,1,0.0,2.27317,9.13
