name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
2wtv,-88.8943,-80.8943,-2.6145400000000003,-27.4398,-0.18681099999999998,-11.3863,-24.9704,-2.46929,-75.8247,-2.0,-71.1425,0.0,0.24849000000000002,0.0,2,32,0,0.0,-5.95026,-3.0,2,5,0,4,0.0,6.834210000000001,8.74
2xdl,-57.2875,-47.2875,-3.5804699999999996,-22.7346,-0.256589,-9.44319,-18.766,-3.5804699999999996,-47.6332,-1.11381,-39.2735,0.0,0.0858307,0.0,0,16,0,0.0,-3.0,0.0,1,3,1,2,0.0,6.3026800000000005,3.1
1p1q,-79.1142,-71.1142,-6.08571,-33.6465,-0.42727,-13.8805,-30.2442,-4.94464,-31.6167,-9.532919999999999,-23.8631,0.0,0.461474,-0.1,4,9,0,0.0,-33.0587,0.0,3,5,0,1,0.0,2.05203,4.89
3ag9,-58.3993,11.6007,-0.8716309999999999,-14.3786,-0.061462300000000004,-5.9403,2.85622,-1.04284,-83.0014,-9.93652,-62.1181,0.0,0.597906,0.0,3,49,15,0.0,-19.1869,0.0,26,12,21,10,0.0,30.4103,8.05
1o5b,-81.1507,-79.1507,-6.24236,-34.5126,-0.267706,-12.0804,-33.662,-5.0719199999999995,-47.126000000000005,-3.09895,-36.4639,0.0,0.278943,-0.00880761,0,13,0,0.0,-15.0,0.0,4,0,1,0,0.0,0.037846,5.77
2yfe,-80.5169,-64.5169,-3.2206799999999998,-27.5364,-0.23723699999999998,-11.543,-22.0645,-3.2206799999999998,-70.68,-1.0,-62.3539,0.0,0.04411,0.0,0,25,0,0.0,-3.0,0.0,1,4,1,3,8.24175,1.9509299999999998,6.63
1q8u,-66.0005,-62.0005,-3.00002,-23.5545,-0.205977,-9.64506,-22.1269,-2.86959,-48.2556,-1.0,-44.6897,0.0,0.296898,0.0,2,20,0,0.0,-3.0,-3.0,4,3,3,2,0.0,3.28705,5.96
3ao4,-69.6755,-67.6755,-4.3547199999999995,-27.6508,-0.32074899999999995,-11.5907,-26.8571,-4.09856,-49.1545,-2.58967,-47.8305,0.0,1.83715,-0.1,4,12,0,0.0,-2.6911,0.0,2,3,1,3,0.0,0.278127,2.07
2vvn,-78.0516,-66.0516,-4.87823,-30.9748,-0.314347,-12.4182,-26.2126,-4.10798,-52.9625,-6.0,-42.7725,0.0,3.27901,-0.045145099999999994,3,13,0,0.0,-9.90386,0.0,4,5,1,4,0.0,1.244,7.3
3acw,-90.8684,-84.8684,-4.32707,-32.9362,-0.32409499999999997,-13.8835,-30.7614,-4.130380000000001,-70.0218,-1.0,-64.1582,0.0,0.034253399999999996,-0.048030199999999995,1,20,0,0.0,-3.0,0.0,2,1,1,1,0.0,0.373904,4.76
2qbr,-70.9034,-54.9034,-2.53226,-23.3497,-0.154043,-9.18316,-18.0806,-2.53226,-71.289,-6.65263,-57.4448,0.0,0.144274,0.0,2,26,0,0.0,-18.6946,0.0,1,5,1,2,0.0,18.0908,6.33
1o3f,-91.1766,-83.1766,-3.64707,-31.182,-0.27765300000000004,-13.2157,-28.445999999999998,-3.0392200000000003,-61.5939,-6.06958,-47.9546,0.0,0.386982,0.0,2,23,0,0.0,-16.2073,0.0,6,1,0,0,2.4974,1.42475,7.96
1xd0,-116.331,-60.3309,-2.11511,-30.5896,-0.143482,-12.4756,-15.8642,-1.78971,-98.3178,-20.0832,-71.8326,0.0,0.129084,-0.0977685,8,47,0,0.0,-40.7627,0.0,18,23,8,20,0.0,19.3873,7.12
3cft,-24.5931,-20.5931,-1.6395400000000002,-9.97202,-0.11016400000000001,-4.0540400000000005,-8.3501,-2.04943,-20.9182,-1.0,-17.2025,0.0,0.0,0.0,0,13,2,0.0,-1.23551,0.0,3,3,3,2,11.2092,2.96621,4.19
1sln,-100.06,-72.0601,-2.85886,-30.5894,-0.206911,-12.7478,-22.0295,-2.70433,-73.0701,-5.0,-71.0687,-1.0,6.68507,0.0,4,30,1,-8.119810000000001,-15.995999999999999,0.0,9,4,6,1,0.0,7.34572,6.64
3cj2,-61.5793,-59.5793,-3.42107,-23.4969,-0.19786900000000002,-9.0869,-22.7337,-3.42107,-49.745,-2.0,-44.2722,0.0,0.0668977,-0.1,0,18,0,0.0,-3.4704900000000003,0.0,2,1,2,0,0.0,5.4117,4.85
3bkk,-103.95700000000001,-75.9566,-2.88768,-31.4836,-0.21235900000000002,-13.1904,-23.0037,-2.88768,-81.5301,-8.28319,-68.5694,-2.0,2.80028,-0.1,3,33,0,0.0,-18.0,-1.47328,4,6,3,3,0.0,7.208060000000001,6.08
2r23,-51.2369,-13.2369,-1.46391,-15.6637,-0.0999911,-6.402880000000001,-4.04665,-1.42325,-26.7475,-9.488669999999999,-21.0837,0.0,0.12936,3.55177,6,29,0,0.0,-27.7051,0.0,8,16,5,12,0.0,10.8519,3.72
1f8d,-77.0166,-59.0166,-3.85083,-28.3732,-0.265324,-11.6318,-21.7419,-3.34855,-28.6869,-8.295860000000001,-22.6688,0.0,0.294346,-0.1,5,15,0,0.0,-32.094,0.0,7,7,4,4,0.0,1.34237,3.4
4des,-42.9645,-36.9645,-2.2612900000000002,-16.1012,-0.168998,-6.782139999999999,-13.8527,-2.2612900000000002,-28.9754,-1.0,-37.5147,0.0,0.016287899999999998,-0.0869332,7,12,0,0.0,-1.7332400000000001,0.0,2,4,2,3,0.0,3.60911,5.85
3su3,-115.384,-99.3841,-2.17706,-30.7176,-0.152846,-12.6721,-26.4581,-2.09789,-97.6916,-5.337219999999999,-79.0559,0.0,2.0148599999999997,-0.07921639999999999,3,50,0,0.0,-11.1297,0.0,2,10,0,8,0.0,5.0269,9.13
3imc,-63.7265,-61.7265,-5.79332,-28.6543,-0.433007,-12.0701,-27.755,-5.79332,-42.5595,-1.0,-37.4975,0.0,0.367508,-0.0454631,1,10,0,0.0,-2.71635,0.0,1,1,1,0,0.0,0.0008770469999999999,2.96
3nox,-67.4529,-59.4529,-2.40903,-22.2134,-0.160107,-8.997810000000001,-19.5788,-2.1759,-50.903,-2.3605,-54.0977,0.0,0.112767,-0.049379400000000004,6,22,0,0.0,-12.7443,0.0,3,4,0,4,0.0,6.97987,8.66
1hfs,-165.81,-129.81,-3.18865,-44.4231,-0.235246,-18.6315,-34.7782,-3.07055,-148.809,-3.1179200000000002,-144.403,-2.0,7.233860000000001,0.0,6,46,0,-10.6634,-9.987210000000001,0.0,2,5,0,2,0.0,10.0002,8.7
4gqq,-62.9376,-50.9376,-4.1958400000000005,-25.5199,-0.30228499999999997,-10.6189,-20.6542,-3.70221,-38.8029,-3.14283,-33.406,0.0,0.0,0.0,1,14,0,0.0,-7.4673,0.0,2,3,0,2,0.0,0.608957,2.89
1zea,-70.6919,-6.69194,-1.0098799999999999,-17.1529,-0.0715497,-7.09767,-1.62375,-1.41384,-78.0514,-4.98703,-66.5583,0.0,2.82785,-0.1,3,48,19,0.0,-11.1216,0.0,17,17,15,16,2.2798599999999998,16.1909,5.22
3vd4,-81.592,-67.592,-5.43947,-33.084,-0.342401,-13.1606,-27.4072,-4.29432,-44.3194,-6.212000000000001,-31.984,-1.0,0.09638839999999999,0.0,1,14,0,-6.0,-13.9863,0.0,4,5,0,3,0.0,0.7454810000000001,4.82
1igj,-67.5467,-53.5467,-1.82559,-20.2708,-0.129737,-8.396360000000001,-16.0694,-2.04687,-58.0602,-0.239382,-56.3169,0.0,0.186337,0.0,2,31,4,0.0,0.0,0.0,4,8,4,8,0.0,4.6054,10
2ole,-49.6774,-37.6774,-1.6559099999999998,-15.9877,-0.118153,-6.63112,-12.1257,-1.6559099999999998,-41.92100000000001,-1.36497,-52.9455,0.0,0.0,-0.036061300000000004,7,22,1,0.0,-6.0,0.0,3,2,1,2,0.0,7.37396,7.25
2jdu,-64.085,-56.085,-5.34042,-27.9917,-0.359661,-11.3886,-24.4974,-4.5775,-25.5892,-12.0989,-13.0876,-4.0,0.0519994,-0.07423539999999999,4,8,0,-12.8809,-8.31391,0.0,3,5,0,4,0.0,0.455322,6.72
3gcs,-109.436,-97.4357,-3.4198699999999995,-34.4701,-0.235433,-14.1274,-30.6903,-3.2187,-92.3516,-3.99183,-80.2877,0.0,0.553517,-0.0113708,1,31,0,0.0,-12.0,0.0,4,4,2,2,0.0,5.77758,7.25
3l4u,-74.3849,-40.3849,-3.38113,-26.5467,-0.215371,-10.6019,-14.4127,-2.755,-43.1118,-6.45219,-32.9231,0.0,0.0,0.0,3,19,0,0.0,-16.2934,0.0,9,9,4,8,0.0,1.49056,7.52
1f8b,-68.781,-50.781000000000006,-3.43905,-25.3391,-0.236973,-10.3883,-18.7079,-3.12641,-26.6063,-7.76457,-22.5501,0.0,0.172718,-0.1,5,15,0,0.0,-26.5272,0.0,5,8,3,5,1.5825,0.852022,5.4
2jdm,-63.2579,-55.2579,-5.27149,-27.6304,-0.35501900000000003,-11.2416,-24.1361,-4.21719,-26.1097,-10.0386,-12.487,-4.0,0.0447407,-0.0577432,4,8,0,-13.2776,-5.54439,0.0,3,5,0,4,0.0,0.48565699999999995,5.4
1f8c,-85.7807,-67.7807,-4.28904,-31.6019,-0.29551700000000003,-12.9555,-24.9706,-3.5742,-29.3075,-8.65393,-22.2652,0.0,0.178886,0.0,4,16,0,0.0,-39.7942,0.0,7,7,3,4,0.0,0.850234,7.4
1loq,-85.4188,-69.4188,-4.06756,-30.9609,-0.263489,-12.4343,-25.1616,-3.71386,-41.4197,-9.91273,-26.3355,0.0,0.23625900000000002,0.0,1,20,0,0.0,-28.1375,0.0,5,8,3,2,0.0,1.2978,3.7
2zwz,-84.35700000000001,-74.357,-7.02975,-36.8463,-0.47598599999999996,-15.017999999999999,-32.4784,-4.96218,-38.9189,-10.8729,-31.4242,0.0,0.08106360000000001,-0.0457139,4,8,0,0.0,-26.3523,-1.58661,7,4,2,1,0.0,0.378626,7.79
2obf,-97.5774,-87.5774,-4.2425,-34.3115,-0.27577199999999996,-13.7959,-30.7952,-3.9031,-80.5116,-2.1596,-77.8785,0.0,0.048800300000000005,0.0,7,16,0,0.0,-7.9953,0.0,4,3,2,3,0.0,4.39539,8.85
1lbk,-70.8107,-50.8107,-3.54054,-26.0869,-0.23116799999999998,-10.5045,-18.7188,-3.0787299999999997,-37.7999,-8.65873,-28.1483,0.0,0.797316,-0.1,5,15,0,0.0,-26.5186,0.0,5,6,2,1,0.0,5.38526,3.18
2zjw,-62.9319,-54.9319,-2.8605400000000003,-22.4593,-0.208254,-9.37803,-19.6042,-2.8605400000000003,-42.1136,-1.90503,-42.333,0.0,3.07262e-05,-0.0707203,3,19,0,0.0,-2.3988099999999997,0.0,4,8,4,7,0.0,0.0,7.7
2j62,-126.197,-108.197,-4.67395,-42.0656,-0.337016,-17.5085,-36.0656,-3.94365,-87.3905,-9.52304,-67.8387,0.0,0.151187,0.0,3,24,0,0.0,-24.9506,0.0,5,4,0,1,0.0,1.84437,11.34
2d1o,-60.8701,-22.8701,-1.84455,-18.9772,-0.13128599999999999,-7.86458,-7.1301,-1.6908299999999998,-61.4947,-5.2049,-59.978,-2.0,9.51578,-0.0177533,5,27,1,0.0,-15.75,0.0,10,3,6,2,0.0,17.5442,7.7
2pcp,-86.5327,-82.5327,-4.80737,-33.0184,-0.354079,-13.8406,-31.4921,-4.55435,-68.1693,-1.0,-70.0645,0.0,0.0,-0.0749454,4,14,0,0.0,-1.42991,0.0,1,0,0,0,0.0,0.69785,8.7
3f17,-60.9483,-50.9483,-2.9023,-22.0913,-0.20027999999999999,-9.06122,-18.4667,-2.9023,-46.6536,-1.0,-54.4277,-2.34122,11.562999999999999,0.0,6,15,0,-5.21009,-3.3187699999999998,0.0,1,5,1,3,0.0,6.37564,8.63
4dew,-19.5351,-9.53514,-0.9302450000000001,-7.080710000000001,-0.0682498,-2.96423,-3.45611,-0.8879610000000001,-7.3860399999999995,-1.48203,-8.94311,0.0,0.0,-0.06525790000000001,7,14,0,0.0,-1.25078,0.0,4,6,3,6,0.0,4.126119999999999,7
3vh9,-56.9019,-54.9019,-5.1729,-25.5856,-0.392005,-10.8272,-24.6863,-5.1729,-26.5286,-3.4779400000000003,-28.000999999999998,-3.0,1.41057,0.0,5,6,0,-12.0,0.0,0.0,2,2,2,0,0.0,0.0,6.24
3bpc,-63.2082,-33.2082,-1.9752599999999998,-19.9093,-0.136697,-8.174,-10.4599,-2.34104,-30.41,-9.8977,-18.2765,0.0,0.127838,0.0,4,23,5,0.0,-27.1007,0.0,5,13,3,9,0.0,6.44568,4.8
1u33,-67.4885,-31.4885,-1.87468,-20.4391,-0.127221,-8.33694,-9.53641,-1.6460599999999999,-54.6171,-11.1831,-50.0288,0.0,7.11833,0.0,7,28,1,0.0,-22.1495,0.0,11,16,5,14,0.0,12.6961,4.6
2zxd,-75.7698,-67.7698,-6.31415,-33.0955,-0.429939,-13.5145,-29.6012,-5.05132,-42.0519,-8.04335,-32.6066,0.0,0.0607803,-0.017615099999999998,3,9,0,0.0,-18.6417,-1.90421,5,3,2,0,5.00122,0.30209400000000003,5.22
2x8z,-58.3453,-52.3453,-4.16752,-24.2082,-0.271041,-9.735289999999999,-21.7188,-4.16752,-32.3337,-4.89266,-34.0471,0.0,0.20709499999999997,0.0,4,10,0,0.0,-13.6265,0.0,0,3,0,1,0.0,2.93512,7.96
2vl4,-86.902,-76.902,-7.900189999999999,-39.075,-0.529303,-15.8704,-34.5786,-5.79347,-45.1313,-10.3907,-30.9061,0.0,0.08544,-0.1,2,9,0,0.0,-23.8005,0.0,6,4,2,0,0.0,0.0168765,6.01
3nq3,-49.0598,-33.0598,-4.0883199999999995,-21.4289,-0.286478,-8.834480000000001,-14.4402,-4.0883199999999995,-44.8784,0.0,-44.5054,0.0,0.0200074,-0.0920227,0,12,0,0.0,0.0,0.0,0,2,0,2,0.0,7.35084,3.78
1w3k,-83.59299999999999,-63.593,-3.9806199999999996,-30.2991,-0.26853899999999997,-12.3343,-23.0499,-3.0960400000000003,-46.8514,-13.8491,-28.8034,0.0,0.741384,-0.000230312,2,19,0,0.0,-26.5375,0.0,7,10,1,7,0.0,3.27535,4.3
3b3s,-50.408,-42.408,-5.60089,-24.2337,-0.384284,-9.92089,-20.3877,-4.58255,-24.1959,-2.9526,-19.7256,-0.16436900000000002,0.546983,0.0,1,8,0,0.0,-10.6617,0.0,3,2,1,1,0.0,1.88172,2.55
3su2,-123.962,-103.962,-2.43063,-33.4271,-0.17009000000000002,-13.7748,-28.034000000000002,-2.38389,-106.555,-5.35464,-88.6855,0.0,1.43085,0.0,2,48,1,0.0,-11.2051,0.0,2,8,0,6,0.0,5.02765,7.35
1hnn,-68.2173,-64.2173,-4.872669999999999,-28.3043,-0.319858,-11.4178,-26.6446,-4.54782,-48.957,-2.2511900000000002,-44.2911,0.0,0.28119299999999997,-0.0611776,2,12,0,0.0,-8.00718,0.0,4,2,3,1,0.0,3.02192,6.24
1os0,-87.506,-59.506,-2.5001700000000002,-26.7515,-0.176956,-11.0657,-18.1916,-2.43072,-68.4498,-6.596019999999999,-58.7527,-1.5034299999999998,6.04416,-0.1,3,31,1,-3.6737699999999998,-10.6977,0.0,5,5,3,2,0.0,6.72432,6.03
4g8m,-88.4065,-76.4065,-7.367210000000001,-38.6151,-0.50465,-15.7998,-33.3736,-5.89377,-48.3893,-11.0744,-30.3497,0.0,0.336279,0.0,0,12,0,0.0,-30.3311,0.0,5,4,2,0,0.0,3.7431699999999997,7.89
1lol,-82.9168,-66.9168,-3.4548699999999997,-28.7457,-0.228292,-11.6214,-23.1988,-3.18911,-45.4307,-10.2211,-25.9404,0.0,0.305278,0.0,0,24,0,0.0,-23.5745,0.0,6,10,4,5,0.0,2.10508,6.39
3kv2,-60.9953,-48.9953,-5.08294,-26.6421,-0.344229,-10.8596,-21.4007,-4.06635,-27.5602,-9.776589999999999,-11.4839,-2.0,2.33285,0.0,2,10,0,-3.58238,-17.6712,0.0,8,3,4,0,0.0,2.8561,7.32
2zx6,-100.56700000000001,-86.5674,-4.19031,-34.8648,-0.300747,-14.489,-30.0112,-3.4678400000000003,-61.4456,-10.1825,-49.3594,0.0,0.538407,0.0,3,21,0,0.0,-24.5751,-1.3775,7,4,2,2,0.0,1.77207,10.6
3mfv,-43.1099,-29.1099,-3.31615,-18.3342,-0.22901799999999997,-7.522139999999999,-12.3802,-2.53588,-22.18,-6.2632,-19.1892,0.0,8.127930000000001,0.0,4,9,0,0.0,-13.2349,0.0,9,2,5,2,1.42044,4.49465,2.52
3s8o,-100.176,-72.1758,-2.70745,-30.0628,-0.184998,-12.2904,-21.66,-2.44331,-64.9951,-11.4457,-44.6246,0.0,0.277331,-0.0424573,2,35,0,0.0,-28.9582,0.0,9,8,5,4,0.0,6.06111,6.85
2g70,-83.1113,-77.1113,-5.54075,-33.7,-0.39723600000000003,-13.9998,-31.2671,-4.8889,-56.5627,-2.32761,-47.313,0.0,0.0754938,-0.018769900000000003,1,14,0,0.0,-8.92222,0.0,3,3,1,3,0.0,0.325598,7.77
3su5,-109.78399999999999,-93.7843,-2.0714,-29.2268,-0.145428,-12.0571,-24.9673,-1.9960799999999999,-92.0883,-5.17341,-75.3263,0.0,2.11053,-0.0752695,3,50,0,0.0,-11.0741,0.0,2,10,0,8,0.0,5.1228,5.58
3huc,-101.738,-91.7382,-3.7680800000000003,-33.9127,-0.28547,-14.3497,-30.5794,-3.7680800000000003,-85.2729,-1.0,-75.5068,0.0,0.0250065,0.0,2,25,0,0.0,-3.0,0.0,3,4,3,3,0.0,1.95135,5.99
3f80,-38.1979,-24.1979,-3.18316,-16.6845,-0.215583,-6.80087,-10.5694,-2.9383,-15.3869,-2.8751900000000004,-21.8551,-3.0,8.08757,0.0,4,8,0,-6.0,-10.2047,0.0,3,4,2,1,0.0,5.06821,4.22
2cbj,-72.767,-56.766999999999996,-2.9106799999999997,-24.886,-0.205945,-10.293,-19.414,-2.59882,-48.8991,-6.78763,-39.7692,0.0,4.00732,0.0,5,19,1,0.0,-15.439,0.0,5,7,1,4,0.0,5.151680000000001,8.27
1kel,-91.6082,-67.6082,-3.98296,-32.2125,-0.264556,-13.0455,-23.7733,-3.98296,-71.8558,-6.0467,-60.9773,0.0,0.190369,0.0,2,21,0,0.0,-12.0078,0.0,3,7,2,4,0.0,4.50203,7.28
2x0y,-78.7532,-68.7532,-4.37518,-30.05,-0.309745,-12.4312,-26.2343,-3.9376599999999997,-55.7076,-4.61573,-44.5577,0.0,0.539292,-0.1,1,17,0,0.0,-9.97327,0.0,3,5,1,3,0.0,2.20152,4.6
3l4w,-69.8659,-53.8659,-4.990419999999999,-28.9883,-0.335516,-11.7873,-22.3497,-3.67715,-38.9624,-6.8421899999999996,-29.1928,0.0,0.0197802,-0.0149888,2,12,0,0.0,-20.4032,0.0,6,5,1,4,1.4006399999999999,2.68305,6
3l3n,-88.9051,-56.9051,-2.46959,-26.9252,-0.179758,-11.2421,-17.2339,-2.27962,-65.8412,-7.36521,-63.2802,-2.0,7.8338,-0.1,5,31,0,0.0,-21.6507,-1.41685,7,5,4,2,0.174789,8.35874,8.18
1n1m,-65.8874,-59.8874,-5.49062,-28.779,-0.38471700000000003,-11.8645,-26.1582,-4.3924900000000004,-33.1787,-5.23194,-33.2312,0.0,0.21392600000000003,0.0,5,7,0,0.0,-15.7367,0.0,3,1,0,0,0.0,1.0328700000000002,5.7
2gss,-33.986,-21.986,-1.7887400000000002,-12.7365,-0.11249200000000001,-5.06494,-8.23938,-1.7887400000000002,-36.1686,-0.971117,-34.1024,0.0,0.0568438,-0.00488524,1,18,0,0.0,-1.68933,0.0,0,4,0,3,0.0,11.5825,4.94
3pe2,-109.131,-101.131,-4.19735,-36.8376,-0.32161,-15.6462,-34.1372,-4.19735,-82.4761,-3.0,-71.9273,0.0,0.343504,0.0,1,25,0,0.0,-11.9331,0.0,3,5,3,2,0.0,1.4410100000000001,9.76
1w3l,-102.33,-70.3296,-3.1978,-32.2318,-0.216146,-13.1296,-22.1524,-2.76567,-68.7817,-16.963,-43.7036,0.0,0.308164,-0.0030036,2,30,0,0.0,-31.9796,0.0,10,15,4,11,0.0,7.1459,6.28
2xhm,-87.553,-55.553000000000004,-2.3663,-26.2747,-0.163491,-10.7815,-16.6715,-2.24495,-70.3249,-8.823310000000001,-56.3022,-2.0,0.63876,-0.1,3,34,0,0.0,-12.2119,0.0,7,8,4,5,0.0,6.44421,6.8
3muz,-68.5136,-54.5136,-4.56757,-27.7809,-0.287517,-11.0511,-22.1042,-3.80631,-39.8583,-6.193919999999999,-30.1305,0.0,0.0780169,0.0,2,13,0,0.0,-11.0156,0.0,4,5,1,4,0.0,0.564384,3.46
2x97,-85.37700000000001,-57.376999999999995,-2.5110900000000003,-26.3541,-0.171626,-10.7751,-17.7111,-2.30749,-62.5521,-8.9981,-52.2553,-2.0,4.0432,-0.026414599999999996,7,27,0,-4.335380000000001,-17.6567,0.0,6,8,3,5,0.0,8.3413,5.66
3fk1,-66.1449,-54.1449,-6.614489999999999,-30.7017,-0.391219,-11.962,-25.1318,-6.01317,-10.8757,-13.4844,-10.354000000000001,0.0,1.34358,0.0,5,5,0,0.0,-41.7516,0.0,4,5,3,0,0.0,2.06378,2.62
3ov1,-94.7712,-66.7712,-2.7873900000000003,-29.2539,-0.18976300000000001,-11.9451,-20.6109,-2.49398,-60.0955,-11.0,-40.1299,0.0,0.273477,0.0,0,34,0,0.0,-28.5668,0.0,9,8,5,4,0.0,6.10377,5.2
3owj,-73.2035,-71.2035,-3.4858800000000003,-26.5333,-0.263036,-11.2123,-25.8084,-3.4858800000000003,-54.6037,-0.857525,-48.8201,0.0,0.16650399999999999,-0.020327900000000003,0,21,0,0.0,0.0,0.0,3,2,3,2,0.0,0.0,6.07
2xy9,-120.801,-78.8007,-2.36864,-32.5746,-0.16926,-13.5175,-21.2491,-2.32309,-109.48200000000001,-9.84336,-91.5622,-2.0,0.782613,0.0,6,45,0,0.0,-18.6541,0.0,6,9,5,5,2.5070200000000002,9.86017,9.19
3i3b,-56.6242,-46.6242,-4.71868,-24.7329,-0.317863,-10.0635,-20.365,-3.5390099999999998,-24.7786,-9.98378,-25.7282,0.0,3.47065,-0.00931749,5,7,0,0.0,-15.1554,0.0,4,6,0,4,0.0,0.0386595,2.23
10gs,-96.5974,-68.5974,-2.92719,-30.1158,-0.204427,-12.4019,-21.3863,-2.6832599999999998,-67.4934,-9.30976,-54.2163,0.0,0.755035,0.0,5,28,0,0.0,-23.5317,0.0,5,6,2,1,0.0,6.0397300000000005,6.4
2vo5,-98.3679,-84.3679,-4.9184,-36.2391,-0.350893,-15.0301,-31.0814,-4.09866,-62.9113,-10.6489,-47.0654,0.0,0.0166415,-0.00397048,2,18,0,0.0,-19.1625,0.0,5,4,1,1,0.0,0.521601,4.89
1jyq,-125.426,-81.4258,-2.36652,-33.3909,-0.160889,-13.628,-21.6772,-2.1625099999999997,-85.5861,-18.114,-66.2647,0.0,0.383998,-0.016913,7,46,0,0.0,-53.7264,0.0,10,12,5,5,0.0,14.9168,8.7
2qft,-73.8744,-61.8744,-7.38744,-34.2894,-0.436935,-13.3598,-28.7195,-6.71585,-20.5487,-13.0921,-11.5071,0.0,0.778241,0.0,4,6,0,0.0,-40.8035,0.0,4,5,3,0,0.0,2.64731,5.26
2pq9,-150.365,-124.365,-5.37017,-49.5177,-0.330379,-19.548,-40.9554,-5.18499,-72.7909,-22.8427,-44.0362,0.0,2.17775,0.0,5,23,0,0.0,-82.3759,0.0,4,12,2,1,0.0,9.99087,8.11
3bfu,-80.0554,-72.0554,-6.67128,-34.9674,-0.42313500000000004,-13.945,-31.4731,-5.33702,-40.2876,-8.67937,-26.1855,0.0,1.33596,0.0,3,9,0,0.0,-27.2171,0.0,4,4,1,1,0.0,2.45873,6.27
4djr,-77.6453,-47.6453,-1.94113,-22.7036,-0.13188699999999998,-9.26425,-13.9316,-1.80571,-66.4948,-5.76916,-73.1171,0.0,4.72485,-0.0251065,6,34,0,0.0,-10.2491,-2.94076,4,6,1,4,0.0,10.0697,11.52
3b3w,-32.5901,-24.5901,-3.62112,-15.6677,-0.24844899999999998,-6.4141,-11.8217,-2.96273,-2.8368,-3.0246299999999997,-20.4002,-3.0,14.2045,-0.1,5,4,0,-9.205919999999999,-7.31273,0.0,3,2,1,1,0.0,2.83182,4.19
2vot,-98.4068,-82.4068,-4.47304,-35.1197,-0.321234,-14.5979,-29.4096,-3.6447,-67.6015,-11.7202,-53.9114,0.0,0.130399,1.2236200000000002,8,14,0,0.0,-24.3321,0.0,6,4,1,0,4.287730000000001,2.6486400000000003,7.14
2d3u,-70.3567,-58.3567,-2.6058,-23.4522,-0.177027,-9.56938,-19.4522,-2.7060299999999997,-68.9454,-3.0,-65.5703,0.0,0.15378499999999998,0.0,3,23,0,0.0,-5.99189,0.0,1,4,1,2,0.0,11.6638,6.92
