name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPparthbond,PLPpartSteric,PLPpartmetal,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
4h7q,-69.8853,-63.8853,-7.76503,-33.5973,-0.541193,-13.8264,-30.7128,-7.76503,-8.40333,-47.2458,0.0,2,7,0,0.0,4.34684,5.06
2q38,-68.4741,-68.4741,-5.706169999999999,-29.9088,-0.37587600000000004,-12.079,-29.9088,-5.706169999999999,-5.00207,-40.0919,-5.0,5,7,0,0.0,0.0,5.23
4q4r,-114.53399999999999,-106.53399999999999,-4.97973,-40.2739,-0.363182,-16.8266,-37.4609,-4.97973,-12.2749,-87.3359,0.0,2,21,0,0.0,2.00086,6.43
1nz7,-124.221,-86.2209,-2.6430000000000002,-34.4214,-0.18548299999999998,-14.1981,-23.8917,-2.6430000000000002,-24.9149,-105.354,0.0,6,41,0,0.0,21.8172,7.12
2pwd,-82.6914,-80.6914,-7.5174,-37.1817,-0.503657,-15.1015,-36.2824,-7.5174,-20.2854,-45.0301,0.0,5,6,0,0.0,0.0204758,4.4
1lbf,-128.188,-110.18799999999999,-5.57339,-45.0752,-0.366004,-18.1856,-38.7458,-5.57339,-24.6797,-91.4322,0.0,3,20,0,0.0,4.5556,7.85
1a4r,-127.285,-115.285,-4.5459,-41.9172,-0.289145,-16.7324,-37.9654,-4.71427,-14.0,-101.89299999999999,0.0,2,25,1,0.0,5.53391,6.66
2w26,-143.123,-133.123,-4.93527,-46.5847,-0.328358,-18.8765,-43.3298,-4.93527,-2.9016599999999997,-129.609,0.0,5,24,0,0.0,7.3065,9.4
4fl2,-136.27100000000002,-120.271,-4.39584,-43.3793,-0.271362,-17.1443,-38.286,-4.39584,-14.0284,-99.7098,-10.0,4,27,0,0.0,3.25933,3.66
4kmz,-185.135,-167.135,-5.785480000000001,-58.3139,-0.420376,-24.3335,-52.6443,-5.785480000000001,-22.7521,-153.834,0.0,4,28,0,0.0,6.8312800000000005,8.57
1ec9,-68.8725,-60.8725,-5.29788,-29.2908,-0.356638,-11.9153,-25.8885,-5.29788,-19.6147,-39.6317,-10.0,8,5,0,15.2239,2.74427,3.1
3oyw,-77.2985,-69.2985,-3.3608,-27.1808,-0.21570300000000003,-10.8826,-24.3677,-3.8649199999999997,-14.4852,-46.8884,0.0,0,20,3,0.0,3.0926299999999998,4.11
1r6n,-102.219,-92.2188,-2.4931400000000004,-29.6439,-0.168282,-12.0698,-26.7439,-2.9205400000000004,-6.47359,-94.11,0.0,5,30,6,6.41836,9.535,7.4
4h3f,-137.50799999999998,-127.508,-4.166919999999999,-42.8704,-0.299228,-17.8191,-39.7528,-4.166919999999999,-8.0,-111.912,0.0,3,30,0,0.0,0.32656799999999997,9
3th9,-124.631,-108.631,-3.66563,-38.4711,-0.25301,-15.7809,-33.5322,-3.66563,-9.22377,-100.935,0.0,8,26,0,0.0,2.37589,7.7
1tng,-74.8781,-72.8781,-9.35977,-37.4391,-0.655629,-15.4332,-36.4391,-9.35977,-7.200889999999999,-48.8195,0.0,1,7,0,0.0,0.386216,2.93
4fxp,-146.071,-134.071,-5.41005,-48.6904,-0.343474,-19.4241,-44.6904,-5.41005,-21.3479,-110.09899999999999,0.0,3,24,0,0.0,2.43648,4.09
5cep,-104.84,-94.8397,-4.19359,-35.8547,-0.29581999999999997,-14.8147,-32.4347,-4.36832,-4.0,-83.7908,0.0,2,23,0,0.0,1.9353599999999997,6.84
4iid,-82.5889,-80.5889,-7.5080800000000005,-37.1356,-0.503033,-15.0827,-36.2363,-7.5080800000000005,-14.6206,-49.1741,0.0,3,8,0,0.0,0.0144767,5.62
3nht,-120.529,-96.5292,-5.2404,-42.3821,-0.378449,-17.6494,-33.9429,-5.2404,-2.0,-105.654,0.0,2,21,0,0.0,3.66742,7.01
5c1m,-118.928,-114.928,-3.71651,-37.4601,-0.27621,-15.7496,-36.2001,-3.71651,-4.4705,-95.9622,0.0,4,28,0,0.0,0.437378,10.8
3drf,-180.797,-136.797,-3.68974,-49.4076,-0.256183,-20.307000000000002,-37.3834,-3.68974,-23.6524,-153.464,0.0,1,48,0,0.0,12.9266,7
1cgl,-147.572,-109.572,-3.27938,-41.4891,-0.23583,-17.2532,-30.8056,-3.3539199999999996,-15.3744,-116.05,-8.93169,6,38,1,0.0,9.92985,6.87
4q8y,-72.2176,-72.2176,-6.01814,-31.544,-0.40520700000000004,-12.8328,-31.544,-6.01814,-5.59208,-43.1122,-5.0,4,8,0,0.0,0.0,2.64
4db7,-77.7636,-71.7636,-4.3202,-29.6724,-0.309554,-12.3243,-27.3829,-4.3202,-10.127,-52.597,0.0,4,14,0,0.0,3.08022,6.56
1g2k,-173.08,-151.08,-3.8462300000000003,-48.6606,-0.27398,-20.1715,-42.4754,-3.8462300000000003,-19.0788,-148.136,0.0,6,39,0,0.0,10.7017,7.96
1k6t,-163.04399999999998,-139.04399999999998,-3.5444400000000003,-45.5044,-0.259286,-19.0311,-38.8062,-3.5444400000000003,-11.7491,-140.05200000000002,0.0,4,42,0,0.0,6.60973,7.62
3fuz,-89.0121,-81.0121,-8.90121,-41.3157,-0.596804,-16.7845,-37.6025,-8.90121,-22.2378,-53.6848,0.0,1,9,0,0.0,3.65425,6.54
1k27,-130.638,-124.63799999999999,-6.5319,-48.1274,-0.440787,-19.594,-45.917,-6.5319,-8.0,-105.09899999999999,0.0,0,20,0,0.0,0.648113,9
2vyt,-61.4916,-49.4916,-5.59015,-27.6494,-0.3814,-11.2981,-22.2536,-5.59015,-2.0,-41.8082,0.0,1,10,0,0.0,1.2982799999999999,2.74
4uma,-67.3269,-61.3269,-6.73269,-31.2504,-0.402977,-12.2242,-28.4654,-6.73269,-14.3099,-33.3247,-5.0,2,8,0,0.0,2.89183,5.41
4or6,-99.3852,-87.3852,-3.54947,-32.7292,-0.22578,-13.065,-28.7774,-3.54947,-13.5825,-75.2938,0.0,3,25,0,0.0,5.3677,5.31
2ovy,-101.17200000000001,-91.1722,-3.37241,-32.5602,-0.25015,-13.6807,-29.3419,-3.37241,-1.45087,-87.1392,0.0,0,30,0,4.45242,1.6593799999999999,8.4
2wyf,-79.36,-69.36,-3.3066699999999996,-27.5126,-0.22271999999999997,-11.1941,-24.0458,-3.77905,-15.322000000000001,-44.3598,-8.729330000000001,2,19,3,0.0,6.95242,4.43
2q8z,-119.27799999999999,-111.27799999999999,-5.42171,-42.5681,-0.353744,-17.137,-39.713,-5.42171,-31.4449,-73.4729,0.0,4,18,0,0.0,2.22162,5.68
5c3p,-64.1354,-56.1354,-6.41354,-29.769000000000002,-0.44513199999999997,-12.2338,-26.0558,-6.41354,-10.0,-28.429000000000002,-10.0,4,6,0,0.0,2.7561,4.46
3gm0,-98.3102,-92.3102,-7.02216,-40.7902,-0.506107,-16.9751,-38.3007,-7.02216,-2.5870599999999997,-79.5362,0.0,0,14,0,0.0,1.5209700000000002,7.77
4ag8,-156.059,-146.059,-5.57354,-51.3929,-0.40381300000000003,-21.4249,-48.0997,-5.57354,-8.0,-136.187,0.0,0,28,0,0.0,4.36792,8.96
4ap7,-129.912,-123.912,-5.41299,-45.0379,-0.404312,-18.9673,-42.9578,-5.41299,-4.0,-109.319,0.0,1,23,0,0.0,0.837248,7.96
3k00,-169.262,-149.262,-3.76137,-47.5869,-0.253927,-19.3765,-41.964,-3.76137,-31.1866,-141.624,0.0,10,35,0,0.0,19.3923,5.77
2buv,-74.622,-72.622,-6.783810000000001,-33.5533,-0.487375,-13.9486,-32.6541,-6.783810000000001,-6.981560000000001,-44.2395,-10.0,4,7,0,0.0,5.01415,4
4xir,-120.03299999999999,-114.03299999999999,-4.13906,-39.0692,-0.289294,-16.0934,-37.1162,-4.13906,-4.0,-101.06,0.0,2,27,0,0.0,4.60924,6.94
3iof,-59.8384,-47.8384,-3.32435,-22.8326,-0.20826399999999998,-9.06827,-18.2538,-3.32435,0.0,-50.2867,0.0,6,12,0,0.0,9.48522,5.22
3d7k,-175.623,-151.623,-4.50314,-51.7876,-0.282165,-20.5694,-44.7105,-4.50314,-26.6966,-137.014,-10.0,10,29,0,7.95375,4.79977,4.6
1mue,-142.197,-126.197,-4.44365,-44.7892,-0.303946,-18.3172,-39.7495,-4.44365,-7.468389999999999,-121.906,0.0,3,29,0,0.0,4.55799,8.64
3su3,-176.63400000000001,-160.634,-3.3327199999999997,-47.0237,-0.23398200000000002,-19.3989,-42.7641,-3.3327199999999997,-10.6744,-154.349,0.0,4,49,0,0.0,5.0269,9.13
4qxo,-125.492,-121.492,-5.9758,-45.4858,-0.446155,-19.1531,-44.036,-5.9758,-7.05771,-102.009,0.0,0,21,0,0.0,1.01641,5.51
2vvp,-83.7445,-71.7445,-5.98175,-34.7467,-0.36393600000000004,-13.6661,-29.7677,-5.98175,-26.8169,-42.931999999999995,0.0,5,9,0,0.8582639999999999,3.1594599999999997,3.4
2ez7,-38.5098,-32.5098,-3.50089,-17.3157,-0.248191,-7.1665399999999995,-14.6179,-3.50089,-3.5437800000000004,-17.2062,0.0,3,8,0,0.0,1.4653200000000002,4.36
1mu8,-141.07,-125.07,-4.408440000000001,-44.4343,-0.31599099999999997,-18.4579,-39.3946,-4.408440000000001,-5.97206,-122.84100000000001,0.0,3,29,0,0.664955,4.57763,9
1kdk,-105.794,-105.794,-5.0378,-38.346,-0.364266,-15.9752,-38.346,-5.0378,-7.7930399999999995,-80.7272,0.0,1,20,0,0.0,0.0,9.05
1g30,-147.94899999999998,-123.949,-3.79356,-43.6271,-0.280943,-18.3209,-36.55,-4.4833,-8.0,-129.58700000000002,0.0,3,31,5,0.0,6.625,6.85
3hll,-124.697,-114.697,-4.15658,-40.1314,-0.26126,-15.9562,-36.9131,-4.15658,-3.6017900000000003,-111.70100000000001,0.0,3,27,0,0.0,8.5521,8.24
3gk1,-41.9314,-25.9314,-2.20692,-15.7141,-0.1501,-6.41437,-9.71797,-2.20692,0.0,-55.5085,0.0,1,18,0,0.599683,32.6152,4.1
4ih3,-37.3991,-33.3991,-3.11659,-16.3356,-0.226518,-6.817239999999999,-14.5884,-3.11659,-8.20855,-18.6863,0.0,7,5,0,0.0,7.9377,4.82
2rin,-43.1303,-35.1303,-4.31303,-20.0193,-0.294993,-8.18702,-16.3061,-4.31303,-2.50717,-45.4928,0.0,4,6,0,7.38064,15.1831,4
1mrn,-188.852,-156.852,-3.4336800000000003,-49.6594,-0.213075,-19.6604,-41.2449,-3.4336800000000003,-15.0228,-163.131,-9.172880000000001,8,47,0,0.0,14.7977,4.52
1uj5,-94.4662,-82.4662,-6.74758,-39.1953,-0.41053,-15.4158,-34.2163,-6.74758,-25.8018,-54.7171,0.0,4,10,0,0.0,1.99658,3.05
3g0e,-106.52799999999999,-102.52799999999999,-4.84219,-38.0181,-0.35592199999999996,-15.9256,-36.5906,-4.84219,-4.0,-87.6411,0.0,2,20,0,0.0,3.73351,7.7
1b6h,-158.062,-128.062,-6.079330000000001,-53.3545,-0.420921,-21.9088,-43.2279,-6.079330000000001,-24.5287,-122.97,0.0,4,22,0,0.0,7.075080000000001,7.82
4bf6,-75.5678,-67.5678,-3.4349,-26.9689,-0.22874099999999997,-10.9313,-24.1138,-3.4349,-6.978510000000001,-53.8192,0.0,3,19,0,0.0,4.46646,8.35
1gnn,-108.366,-70.3656,-2.58013,-31.1751,-0.181279,-12.864,-20.2431,-2.58013,-20.8262,-87.9782,0.0,11,31,0,0.0,16.5419,5.68
3fhb,-88.5666,-86.5666,-8.85666,-41.108999999999995,-0.650612,-17.2169,-40.1806,-8.85666,-3.7192,-67.4439,0.0,2,8,0,0.0,1.4873299999999998,5.7
3okv,-98.3584,-92.3584,-3.7830199999999996,-33.2012,-0.261259,-13.6217,-31.1759,-3.93434,-5.38781,-76.2153,0.0,2,23,1,0.0,2.5657,6.23
2gzl,-167.53,-141.53,-3.8075,-47.4543,-0.247273,-19.0745,-40.0896,-3.8075,-20.8632,-153.009,-5.0,2,42,0,2.69278,25.3183,4.82
1pot,-106.74600000000001,-92.7459,-10.6746,-49.5471,-0.719914,-20.1679,-43.0488,-10.6746,-11.5958,-81.3273,0.0,1,9,0,0.0,2.5335,5.49
3qx8,-98.6509,-74.6509,-1.89713,-26.4302,-0.12324600000000001,-10.6249,-20.0002,-3.18229,-12.1262,-77.4419,0.0,5,27,20,0.0728554,8.34083,2.86
1i9l,-67.2736,-59.2736,-3.2035,-24.384,-0.21890700000000002,-9.96895,-21.4843,-3.2035,-9.584539999999999,-41.8528,-0.603945,2,19,0,0.0,3.84542,8.48
4ck3,-101.126,-81.1257,-3.88945,-34.1353,-0.277487,-14.1576,-27.3842,-3.88945,-9.31208,-79.6534,0.0,4,22,0,0.0,6.23604,3.57
2uwl,-117.792,-105.792,-4.206869999999999,-38.791,-0.262961,-15.3948,-34.8392,-4.206869999999999,-0.127314,-106.14200000000001,0.0,7,21,0,0.0,6.32528,8.4
3wz6,-113.277,-97.2767,-3.43263,-35.3158,-0.248654,-14.7217,-30.3276,-3.43263,-8.94486,-95.3673,0.0,3,30,0,0.0,8.98625,5.96
3ccz,-126.554,-100.554,-3.33037,-37.6428,-0.240335,-15.672,-29.9093,-3.33037,-18.507,-102.00200000000001,0.0,2,36,0,0.0,10.6317,7.29
4o05,-136.54399999999998,-130.54399999999998,-4.26699,-43.0085,-0.313475,-18.0128,-41.1186,-4.26699,-4.159,-118.64399999999999,0.0,2,30,0,0.0,5.36064,7.43
3tcg,-130.705,-106.705,-5.68283,-45.9604,-0.389716,-18.8124,-37.5212,-5.68283,-19.0612,-102.43799999999999,0.0,2,21,0,0.0,9.08714,5.87
3bl1,-77.4373,-71.4373,-3.22655,-26.846,-0.21226199999999998,-10.8374,-24.7659,-3.22655,-3.7439400000000003,-61.6112,0.0,4,20,0,3.6560699999999997,3.51971,5.6
4k7n,-58.3235,-58.3235,-6.48039,-28.039,-0.469843,-11.6918,-28.039,-6.48039,-8.5004,-31.3615,0.0,1,8,0,0.0,0.0,3.48
1k1n,-124.111,-100.111,-2.95502,-35.7048,-0.206263,-14.700999999999999,-28.8003,-3.26607,-13.8107,-100.214,0.0,2,36,4,0.0,8.79244,6.82
3tz0,-70.0524,-64.0524,-7.7836,-33.6777,-0.468296,-13.1964,-30.7932,-7.7836,-8.19524,-46.4417,0.0,1,8,0,0.0,2.1836599999999997,5.04
3n4b,-70.2089,-64.2089,-3.3432800000000005,-25.4479,-0.226981,-10.3814,-23.2732,-3.3432800000000005,-4.66977,-55.4397,0.0,2,19,0,2.8955900000000003,6.92961,7.02
3gba,-140.227,-130.227,-6.67748,-50.8268,-0.45628500000000005,-20.7794,-47.2022,-6.67748,-28.6973,-99.3001,0.0,1,20,0,0.0,3.5775699999999997,9.07
2xjg,-107.49799999999999,-101.49799999999999,-4.67382,-37.7999,-0.345244,-15.8602,-35.6901,-4.67382,-3.67122,-92.1439,0.0,2,21,0,0.20931,6.4737800000000005,7.82
4aqh,-127.20700000000001,-119.20700000000001,-5.53072,-44.7302,-0.400838,-18.6493,-41.9171,-5.53072,-10.9377,-102.387,0.0,2,21,0,0.0,2.7557,6.54
4u6w,-55.3642,-43.3642,-4.25879,-23.5459,-0.265903,-9.34101,-18.4424,-4.25879,-10.8985,-37.1424,-15.0,5,8,0,15.3483,10.8445,4.21
3oyq,-63.1458,-51.1458,-3.32347,-23.6643,-0.22205500000000003,-9.60248,-19.1672,-3.32347,-5.96864,-44.5618,0.0,5,14,0,0.0,6.76195,7.99
4psb,-87.6451,-85.6451,-3.5058,-29.9742,-0.25378,-12.4922,-29.2902,-3.5058,-3.1677,-67.3158,0.0,1,24,0,0.0,1.71524,4.64
5er2,-190.36,-134.36,-2.79941,-46.6379,-0.200971,-19.3833,-32.918,-2.79941,-22.1201,-168.127,0.0,4,64,0,0.0,16.4676,6.57
4wov,-122.689,-110.689,-4.38174,-40.4035,-0.323352,-16.9471,-36.4516,-4.38174,-6.0,-105.11200000000001,0.0,1,27,0,0.0,5.3642,7.14
4riv,-70.5593,-70.5593,-5.87994,-30.8196,-0.383083,-12.4013,-30.8196,-5.87994,-5.869269999999999,-41.5987,-5.0,4,8,0,0.0,0.0,7
3bl0,-57.5316,-51.5316,-4.42551,-24.4676,-0.259992,-9.51169,-21.9159,-4.42551,-5.677980000000001,-34.0183,0.0,5,8,0,0.0,1.49515,6.92
2cer,-112.319,-104.319,-5.10541,-40.0848,-0.36784,-16.6797,-37.2297,-5.10541,-21.6935,-83.1417,0.0,6,16,0,7.234839999999999,1.2874700000000001,9.22
1q84,-224.49099999999999,-200.49099999999999,-4.48982,-60.9362,-0.338152,-25.7338,-54.4216,-4.48982,-12.1348,-206.74,0.0,2,48,0,0.0,9.39425,11.05
4u0w,-143.53799999999998,-135.53799999999998,-7.55465,-53.7919,-0.476574,-21.4136,-50.7938,-7.55465,-27.2073,-102.367,0.0,1,18,0,0.0,0.885301,3
4hy1,-140.968,-132.968,-4.86095,-45.8831,-0.327873,-18.6773,-43.2792,-4.86095,-7.110989999999999,-119.484,0.0,2,27,0,0.0,2.68055,8.7
4idn,-189.475,-173.475,-5.9211,-59.681000000000004,-0.365659,-23.59,-54.6413,-5.9211,-36.3663,-130.35,-10.0,7,25,0,0.0,2.79104,5.24
2y82,-151.861,-141.861,-4.60184,-47.345,-0.310571,-19.276,-44.2274,-4.60184,0.0,-143.179,0.0,5,28,0,0.0,7.45051,8.4
3juk,-168.69099999999997,-150.691,-4.6858699999999995,-51.0887,-0.298946,-20.4139,-45.6373,-4.6858699999999995,-26.1013,-120.337,-10.0,3,33,0,0.0,5.021319999999999,4.89
3fvk,-131.032,-123.03200000000001,-6.8964,-49.1049,-0.477786,-20.168,-46.1069,-6.8964,-23.2604,-94.6044,0.0,2,17,0,0.0,3.2549,8.82
3r17,-77.0689,-69.0689,-3.85344,-28.3924,-0.245959,-11.3468,-25.4452,-3.85344,-4.98386,-57.4541,0.0,2,18,0,0.0,4.39561,6.41
4q7w,-52.9476,-52.9476,-5.88307,-25.4546,-0.377717,-10.1926,-25.4546,-5.88307,-2.0,-31.8001,0.0,1,8,0,0.0,0.0,2.64
4bcs,-114.279,-104.279,-7.14243,-45.3516,-0.469704,-18.3057,-41.3831,-7.14243,-12.0,-87.0752,0.0,1,15,0,0.0,2.6387099999999997,6.99
3evd,-97.3264,-81.3264,-3.04145,-30.6559,-0.18747,-12.1096,-25.6162,-3.13956,-18.3677,-69.4943,0.0,5,27,0,0.0,7.62708,6.91
2qwd,-85.6873,-75.6873,-4.28437,-31.5675,-0.295195,-12.9414,-27.8835,-4.28437,-20.8862,-47.836999999999996,0.0,3,17,0,0.0,0.86911,4.85
4yik,-141.094,-131.094,-4.27557,-43.9882,-0.28146,-17.7614,-40.8706,-4.27557,-12.7256,-114.70700000000001,-5.0,3,30,0,0.0,8.370330000000001,6.89
2wjg,-132.783,-120.78299999999999,-4.74223,-43.7275,-0.301651,-17.4554,-39.7757,-4.91787,-27.4936,-91.5293,0.0,5,23,0,0.0,3.13082,7.1
4qpd,-137.07399999999998,-119.074,-4.28357,-43.1756,-0.308423,-17.9619,-37.506,-4.56914,-18.5083,-108.40299999999999,0.0,2,28,2,0.0,6.05422,7.82
4abd,-91.2067,-87.2067,-7.0159,-38.7893,-0.5264949999999999,-16.3612,-37.0882,-7.0159,-6.9264399999999995,-66.4296,0.0,1,12,0,0.0,1.12837,4.4
2y7z,-149.455,-139.455,-4.52893,-46.5948,-0.30815,-19.0222,-43.4772,-4.52893,0.0,-136.221,0.0,4,29,0,0.0,4.222519999999999,8.7
2nsj,-118.69,-108.69,-5.395,-42.3584,-0.350952,-17.0356,-38.7896,-5.395,-28.822,-75.0369,0.0,8,14,0,0.0,1.26691,4.79
1lgt,-94.5965,-92.5965,-6.306430000000001,-38.357,-0.428733,-15.6547,-37.546,-6.306430000000001,-7.906960000000001,-61.6377,-10.0,4,11,0,0.0,2.13987,6.1
4agl,-71.6261,-67.6261,-5.5097,-30.4619,-0.177738,-9.69707,-28.7607,-5.5097,0.0,-53.4598,0.0,1,12,0,0.0,0.697401,3.65
4q1y,-151.583,-127.583,-3.9890199999999996,-45.0874,-0.27678400000000003,-18.5274,-37.9487,-3.9890199999999996,-16.1089,-127.366,0.0,5,33,0,0.0,8.938939999999999,10.35
4lj8,-125.35799999999999,-113.35799999999999,-4.64288,-41.7859,-0.295525,-16.6839,-37.7859,-4.64288,-23.9028,-92.0117,0.0,2,25,0,0.304672,6.43562,5.82
2ylc,-91.4587,-83.4587,-4.57294,-33.6937,-0.297741,-13.5549,-30.7465,-4.57294,-7.57235,-68.3562,0.0,1,19,0,0.0,3.0345400000000002,7.89
4ko8,-165.935,-149.935,-5.35275,-52.8224,-0.318969,-20.631999999999998,-47.7291,-5.35275,-28.3614,-118.195,-10.0,4,27,0,0.0,6.6933300000000004,7.15
2jke,-89.6853,-87.6853,-8.153210000000001,-40.3265,-0.5462560000000001,-16.3787,-39.4272,-8.153210000000001,-19.7182,-48.263000000000005,-5.0,2,9,0,0.0,0.018458000000000002,4.23
4q9y,-51.9212,-51.9212,-6.49014,-25.9606,-0.42148599999999997,-10.435,-25.9606,-6.49014,0.0,-32.4167,0.0,1,7,0,0.0,0.0,5.68
2ha3,-57.4014,-53.4014,-8.2002,-30.006999999999998,-0.551025,-12.1994,-27.916,-8.2002,-2.0,-39.2348,0.0,1,6,0,1.49324,0.805937,3.03
4yml,-143.749,-135.749,-7.18745,-52.9576,-0.488278,-21.6085,-50.0104,-7.18745,-14.2449,-112.99600000000001,0.0,1,19,0,0.0,0.53569,8.35
4rlu,-96.7289,-90.7289,-5.090990000000001,-36.2498,-0.377485,-15.229000000000001,-34.0012,-5.090990000000001,-4.131530000000001,-78.6215,0.0,3,16,0,3.5892,0.9686020000000001,4.82
3ebi,-127.57700000000001,-109.57700000000001,-5.1031,-43.6309,-0.353046,-17.9113,-37.4749,-5.1031,-11.6302,-106.47399999999999,-5.0,4,21,0,0.0,12.3549,7.1
3f7i,-133.172,-119.17200000000001,-3.80491,-40.7121,-0.277654,-17.0128,-36.4321,-3.80491,-11.0618,-112.49700000000001,0.0,1,34,0,0.0,7.17346,7.34
4gg7,-140.27700000000002,-126.277,-3.89659,-42.4835,-0.280843,-17.6799,-38.2435,-4.00793,-5.76958,-121.895,0.0,3,33,0,0.0,4.25971,8.2
3neo,-85.5975,-71.5975,-3.05705,-28.1887,-0.228002,-11.8655,-23.5783,-3.05705,0.0,-87.4927,0.0,4,24,0,16.8524,3.59,5.92
2vo4,-60.6914,-56.6914,-5.5174,-27.2895,-0.358705,-10.9731,-25.4909,-5.5174,-0.584909,-41.8038,0.0,3,8,0,0.0,0.724581,4.94
1v2r,-111.054,-91.0538,-3.7017900000000004,-35.7404,-0.256179,-14.6736,-29.3038,-3.96621,-13.6712,-85.0518,0.0,3,25,2,0.0,6.28543,3.55
4daf,-73.417,-69.417,-4.07872,-28.0138,-0.29225100000000004,-11.6354,-26.4875,-4.07872,-11.9213,-44.4144,0.0,7,11,0,0.0,1.4985700000000002,7.12
1b51,-148.153,-120.15299999999999,-5.9261099999999995,-50.6675,-0.407613,-20.7598,-41.0917,-5.9261099999999995,-22.9805,-114.676,0.0,4,21,0,0.0,7.09772,7.37
1cps,-60.4074,-50.4074,-3.77546,-23.9727,-0.252423,-9.72979,-20.0042,-3.77546,-12.1755,-37.3113,0.0,7,9,0,4.94751,3.49387,6.66
4de0,-112.417,-106.417,-4.8877,-39.5297,-0.369429,-16.7134,-37.4199,-4.8877,-13.6258,-83.7784,0.0,1,22,0,0.0,1.60923,5.89
1uz8,-128.86,-112.86,-3.48271,-38.671,-0.237087,-15.79,-33.8694,-3.57945,-14.7223,-103.30799999999999,0.0,0,37,0,0.0,8.29031,4.96
3n2u,-99.3748,-79.3748,-3.2056400000000003,-31.6341,-0.21350300000000003,-12.8229,-25.2675,-3.2056400000000003,-9.348410000000001,-72.432,-10.0,7,24,0,0.0,10.4242,7.84
4cp7,-164.842,-120.84200000000001,-2.99713,-43.3458,-0.217187,-18.0713,-31.7758,-2.99713,-13.454,-152.325,0.0,8,47,0,3.09258,15.5172,8.11
3r5t,-149.43,-123.43,-2.93001,-40.2948,-0.21054099999999998,-16.7522,-33.2838,-3.11314,-13.7792,-100.946,-25.0,10,40,1,0.0,7.046060000000001,8.58
4ago,-111.785,-91.7853,-3.60598,-35.5848,-0.206069,-13.7065,-29.2181,-3.7261800000000003,-2.0,-102.579,0.0,2,28,1,5.80694,4.73581,4.81
3el9,-174.68099999999998,-138.681,-3.4251199999999997,-47.1038,-0.247825,-19.6281,-37.3962,-3.4251199999999997,-19.6373,-145.789,0.0,5,46,0,0.0,7.15057,8.4
1uvt,-139.80200000000002,-123.802,-5.17786,-46.6007,-0.363627,-19.2262,-41.2674,-5.17786,-6.73345,-126.387,0.0,1,26,0,0.0,11.0225,7.64
1fcy,-149.349,-143.349,-5.14998,-48.6113,-0.387457,-20.5215,-46.6584,-5.14998,-3.0887599999999997,-132.189,0.0,0,29,0,0.0,4.00201,8.52
1fh8,-105.2,-101.2,-6.18826,-40.9136,-0.42034799999999994,-16.6935,-39.358000000000004,-6.18826,-19.535,-70.0447,0.0,4,13,0,0.0,1.57951,6.89
2i4j,-112.96700000000001,-84.9669,-3.4232400000000003,-35.2192,-0.250165,-14.7246,-26.4898,-3.4232400000000003,-8.170119999999999,-97.5565,0.0,11,22,0,3.2884800000000003,7.14565,6.16
1ftm,-109.758,-103.758,-8.442960000000001,-46.6792,-0.59277,-19.2569,-44.1275,-8.442960000000001,-19.7279,-74.7011,0.0,2,11,0,0.0,2.0769900000000003,7.61
4mdn,-127.56200000000001,-111.56200000000001,-3.18905,-37.2993,-0.22091599999999997,-15.3188,-32.6209,-3.4476199999999997,-2.0,-108.985,0.0,0,37,3,0.0,2.22713,6.22
1elc,-101.76799999999999,-75.7676,-2.82688,-30.8207,-0.200499,-12.7578,-22.9465,-2.82688,-2.0,-99.7601,0.0,20,16,0,2.82639,12.7659,6.66
1bzy,-159.006,-151.006,-6.62524,-55.1242,-0.440145,-22.3258,-52.3508,-6.62524,-29.9708,-107.927,-10.0,6,18,0,0.0,3.8069,8.34
1ugx,-97.2063,-85.2063,-3.6002300000000003,-32.4021,-0.24461999999999998,-13.2219,-28.4021,-4.05026,-18.0,-66.0548,0.0,1,25,1,0.0,5.10991,5.91
2zdm,-130.594,-116.594,-4.66407,-43.0068,-0.337018,-17.9129,-38.3963,-4.66407,-12.6433,-110.736,0.0,4,24,0,0.0,9.57136,6.41
2qwe,-107.075,-95.0753,-4.65545,-37.6513,-0.322206,-15.4586,-33.4317,-4.65545,-26.739,-64.8879,0.0,3,20,0,0.0,2.32745,7.48
1fm9,-186.287,-162.287,-4.54359,-54.0242,-0.34144,-22.7978,-47.0641,-4.54359,-6.4726,-170.82299999999998,0.0,3,38,0,0.0,6.616060000000001,9
2xog,-119.26299999999999,-103.26299999999999,-2.98156,-34.8726,-0.20332999999999998,-14.2474,-30.1942,-3.4075,-11.5024,-95.1455,0.0,2,33,5,0.0,5.66547,3.43
2j34,-134.782,-124.78200000000001,-4.492719999999999,-43.3767,-0.285575,-17.3112,-40.1584,-4.492719999999999,-0.503088,-121.34299999999999,0.0,3,27,0,0.0,4.171530000000001,7.82
3i60,-154.892,-140.892,-4.84037,-48.7879,-0.34580500000000003,-20.244,-44.3781,-4.84037,-7.61895,-135.977,0.0,1,31,0,0.0,5.46948,8.7
