name,vina_affinity,vina_gauss_1,vina_gauss_2,vina_repulsion,vina_hydrophobic,vina_hydrogen,atp2_A_MN,atp2_OA_SA,atp2_HD_N,atp2_N_ZN,atp2_A_MG,atp2_HD_NA,atp2_A_CL,atp2_MG_OA,atp2_FE_HD,atp2_A_OA,atp2_NA_ZN,atp2_A_N,atp2_C_OA,atp2_F_HD,atp2_C_HD,atp2_NA_SA,atp2_A_ZN,atp2_C_NA,atp2_N_N,atp2_MN_N,atp2_F_N,atp2_FE_OA,atp2_HD_I,atp2_BR_C,atp2_MG_NA,atp2_C_ZN,atp2_CL_MG,atp2_BR_OA,atp2_A_FE,atp2_CL_OA,atp2_CL_N,atp2_NA_OA,atp2_F_ZN,atp2_HD_P,atp2_CL_ZN,atp2_C_C,atp2_C_CL,atp2_FE_N,atp2_HD_S,atp2_HD_MG,atp2_C_F,atp2_A_NA,atp2_BR_HD,atp2_HD_OA,atp2_HD_MN,atp2_A_SA,atp2_A_F,atp2_HD_SA,atp2_A_C,atp2_A_A,atp2_F_SA,atp2_C_N,atp2_HD_ZN,atp2_OA_OA,atp2_N_SA,atp2_CL_FE,atp2_C_MN,atp2_CL_HD,atp2_OA_ZN,atp2_MN_OA,atp2_C_MG,atp2_F_OA,atp2_CD_OA,atp2_S_ZN,atp2_N_OA,atp2_C_SA,atp2_N_NA,atp2_A_HD,atp2_HD_HD,atp2_SA_ZN,atp4_I_N,atp4_OA_SA,atp4_FE_NA,atp4_HD_NA,atp4_A_CL,atp4_MG_SA,atp4_A_CU,atp4_P_SA,atp4_C_NA,atp4_MN_NA,atp4_F_N,atp4_HD_N,atp4_HD_I,atp4_CL_MG,atp4_HD_S,atp4_CL_MN,atp4_F_OA,atp4_HD_OA,atp4_F_HD,atp4_A_SA,atp4_A_BR,atp4_BR_HD,atp4_SA_SA,atp4_A_MN,atp4_N_ZN,atp4_A_MG,atp4_I_OA,atp4_C_C,atp4_N_S,atp4_N_N,atp4_FE_N,atp4_NA_SA,atp4_BR_N,atp4_MN_N,atp4_A_P,atp4_BR_C,atp4_A_FE,atp4_MN_P,atp4_CL_OA,atp4_CU_HD,atp4_MN_S,atp4_A_S,atp4_FE_OA,atp4_NA_ZN,atp4_P_ZN,atp4_A_F,atp4_A_C,atp4_A_A,atp4_A_N,atp4_HD_MN,atp4_A_I,atp4_N_SA,atp4_C_OA,atp4_MG_P,atp4_BR_SA,atp4_CU_N,atp4_MN_OA,atp4_MG_N,atp4_HD_HD,atp4_C_FE,atp4_CL_NA,atp4_MG_OA,atp4_A_OA,atp4_CL_ZN,atp4_BR_OA,atp4_HD_ZN,atp4_HD_P,atp4_OA_P,atp4_OA_S,atp4_N_P,atp4_A_NA,atp4_CL_FE,atp4_HD_SA,atp4_C_MN,atp4_CL_HD,atp4_C_MG,atp4_FE_HD,atp4_MG_S,atp4_NA_S,atp4_NA_P,atp4_FE_SA,atp4_P_S,atp4_C_HD,atp4_A_ZN,atp4_CL_P,atp4_S_SA,atp4_CL_S,atp4_OA_ZN,atp4_N_NA,atp4_MN_SA,atp4_CL_N,atp4_NA_OA,atp4_C_ZN,atp4_C_CD,atp4_HD_MG,atp4_C_F,atp4_C_I,atp4_C_CL,atp4_C_N,atp4_C_P,atp4_C_S,atp4_A_HD,atp4_F_SA,atp4_MG_NA,atp4_OA_OA,atp4_CL_SA,atp4_S_ZN,atp4_N_OA,atp4_C_SA,atp4_SA_ZN,lat_A,lat_C,lat_CL,lat_I,lat_N,lat_P,lat_S,lat_BR,lat_HD,lat_NA,lat_F,lat_OA,lat_SA,ele_I_N,ele_OA_SA,ele_FE_NA,ele_HD_NA,ele_A_CL,ele_MG_SA,ele_P_SA,ele_C_NA,ele_MN_NA,ele_F_N,ele_HD_N,ele_HD_I,ele_CL_MG,ele_HD_S,ele_CL_MN,ele_F_OA,ele_HD_OA,ele_F_HD,ele_A_SA,ele_A_BR,ele_BR_HD,ele_SA_SA,ele_A_MN,ele_N_ZN,ele_A_MG,ele_I_OA,ele_C_C,ele_N_S,ele_N_N,ele_FE_N,ele_NA_SA,ele_BR_N,ele_MN_N,ele_A_P,ele_BR_C,ele_A_FE,ele_MN_P,ele_CL_OA,ele_CU_HD,ele_MN_S,ele_A_S,ele_FE_OA,ele_NA_ZN,ele_P_ZN,ele_A_F,ele_A_C,ele_A_A,ele_A_N,ele_HD_MN,ele_A_I,ele_N_SA,ele_C_OA,ele_MG_P,ele_BR_SA,ele_CU_N,ele_MN_OA,ele_MG_N,ele_HD_HD,ele_C_FE,ele_CL_NA,ele_MG_OA,ele_A_OA,ele_CL_ZN,ele_BR_OA,ele_HD_ZN,ele_HD_P,ele_OA_P,ele_OA_S,ele_N_P,ele_A_NA,ele_CL_FE,ele_HD_SA,ele_C_MN,ele_CL_HD,ele_C_MG,ele_FE_HD,ele_MG_S,ele_NA_S,ele_NA_P,ele_FE_SA,ele_P_S,ele_C_HD,ele_A_ZN,ele_CL_P,ele_S_SA,ele_CL_S,ele_OA_ZN,ele_N_NA,ele_MN_SA,ele_CL_N,ele_NA_OA,ele_F_ZN,ele_C_ZN,ele_HD_MG,ele_C_F,ele_C_I,ele_C_CL,ele_C_N,ele_C_P,ele_C_S,ele_A_HD,ele_F_SA,ele_MG_NA,ele_OA_OA,ele_CL_SA,ele_S_ZN,ele_N_OA,ele_C_SA,ele_SA_ZN,rot_bonds,siteflex_SIDECHAIN_OTHER,siteflex_SIDECHAIN_ALPHA,siteflex_BACKBONE_ALPHA,siteflex_SIDECHAIN_BETA,siteflex_BACKBONE_BETA,siteflex_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_BETA,hbond_HDONOR-LIGAND_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_OTHER,hbond_HDONOR-RECEPTOR_BACKBONE_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_BETA,hbond_HDONOR-RECEPTOR_SIDECHAIN_ALPHA,hbond_HDONOR-LIGAND_SIDECHAIN_OTHER,hbond_HDONOR-LIGAND_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_OTHER,hbond_HDONOR-LIGAND_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_OTHER,hydrophobic_SIDECHAIN_ALPHA,hydrophobic_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_BETA,hydrophobic_BACKBONE_BETA,hydrophobic_BACKBONE_OTHER,stacking_ALPHA,stacking_BETA,stacking_OTHER,pi_cation_LIGAND-CHARGED_BETA,pi_cation_LIGAND-CHARGED_ALPHA,pi_cation_RECEPTOR-CHARGED_BETA,pi_cation_RECEPTOR-CHARGED_OTHER,pi_cation_RECEPTOR-CHARGED_ALPHA,pi_cation_LIGAND-CHARGED_OTHER,t_shaped_ALPHA,t_shaped_BETA,t_shaped_OTHER,salt_bridges_ALPHA,salt_bridges_BETA,salt_bridges_OTHER,affinity
1gi1,-6.42183,81.35467,976.00993,5.48604,9.45318,6.64917,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,1,6,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,9,0,0,13,1,0,0,3,0,0,0,6,1,0,1,0,0.0,0.0,0,-95586.14324196239,0.0,0,0,-31140.363144143616,0,0.0,-124300.53375230677,0.0,0,0.0,0,0.0,-653819.2607945334,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,17417.031096445644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,36087.6750183772,0.0,-31925.158424928057,0.0,0.0,12804.614852464654,-117751.24146057585,0.0,0,0,0.0,0,125443.52140866057,0.0,0,0.0,-122013.05806030057,0,0.0,0.0,0.0,0.0,0.0,0.0,-7787.8123328436695,0,-6132.657682002313,0.0,0.0,0.0,0.0,0,0.0,0,0,0,226568.05030573308,0.0,0,0,0,0.0,0.0,0,0.0,98318.74864251033,0,0.0,0.0,0.0,0.0,0.0,-244722.19698638518,0.0,0.0,91457.98534293831,0.0,0.0,88586.58645624158,0.0,0,663014.0495563851,0.0,0.0,4,66,0,0,6,16,41,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47
1fv0,-8.02361,85.3166,1399.74889,4.16517,21.89174,2.86292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,0,0,15,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,2,0,0,15,2,0,0,1,0,0,0,1,0,0,8,0,0.0,0.0,0,-21819.790672910873,0.0,0,0,0.0,0,0.0,-30425.05304844896,0.0,0,0.0,0,0.0,-276809.0054290462,0.0,-1337.8228669308837,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,14912.672580102262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,118089.4226431873,20.19958270818656,-2995.7487582797003,0.0,0.0,0.0,-251124.89895282226,0.0,0,0,0.0,0,14706.039407940969,0.0,0,0.0,-216771.46665142436,0,0.0,0.0,0.0,0.0,0.0,0.0,-14354.248397981086,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,69976.02320087196,0.0,0,0,0,0.0,0.0,0,0.0,39994.81030351015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16915.5064192271,0.0,0.0,511038.68677704444,0.0,0,137234.54979794676,0.0,0.0,3,36,31,7,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,6,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93
1nu3,-3.81735,33.98203,607.48385,1.50116,39.07858,0.82228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,2,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-101695.8721777523,0.0,0,0.0,0,0.0,-211438.4162081015,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,319.8856826384965,0.0,32790.25643900323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,17.87941916360794,0.0,0.0,0.0,0.0,0.0,-101006.21046465299,0.0,0,0,0.0,0,69270.56528684085,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,13063.04042525141,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-648.9410697511328,0.0,0.0,0.0,0.0,0.0,98448.25476908834,0.0,0,207599.08062576907,0.0,0.0,5,1,4,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1b3f,-7.6021,139.10533,1894.83745,8.55699,20.54174,11.38614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,14,0,0,0,34,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,27,0,0,2,0,0,20,1,0,3,15,0,0,6,0,0,0,12,1,0,4,0,0.0,0.0,0,0.0,0.0,0,0,-18126.704822422027,0,0.0,-538380.5647628531,0.0,0,0.0,0,0.0,-2219503.2285137856,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,18981.59913476758,0.0,41295.97588372314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,23286.097081591754,1426.1446693818802,-28374.65301463496,0.0,0.0,0.0,-822321.5268380932,0.0,0,0,0.0,0,446319.9301748032,0.0,0,0.0,-125762.53412940449,0,0.0,0.0,0.0,0.0,0.0,0.0,-98.32276405972979,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,614694.8264519451,0.0,0,0,0,0.0,0.0,0,0.0,141447.6083208237,0,0.0,0.0,0.0,0.0,0.0,-152062.72745035662,0.0,0.0,124957.83584430892,0.0,0.0,97074.26834607676,0.0,0,619818.1070319877,-1239.0921530504493,0.0,18,58,35,2,120,43,21,2,1,0,0,1,1,0,1,3,1,0,0,2,11,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,6.89
1sb1,-8.13295,114.1784,1727.23193,5.53649,54.20285,2.92983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,5,0,0,4,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,15,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,13,0,0,2,0,0,6,4,0,9,19,0,0,4,0,1,0,4,1,0,4,1,0.0,5188.635099573811,0,-13651.368418362525,0.0,0,0,-84458.49521425691,0,0.0,-92883.81014610943,0.0,0,14725.66701291799,0,0.0,-375603.4987277145,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10.780941991510623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,57754.16671890169,0.0,-28613.342298291045,0.0,0.0,0.0,-170716.87222650065,0.0,0,0,0.0,0,53329.15338356888,0.0,0,0.0,-136392.2090209788,0,0.0,0.0,0.0,0.0,-24504.657279444327,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,159673.1718999534,0.0,0,0,0,0.0,30808.79238181081,0,0.0,107300.81572102202,0,0.0,0.0,0.0,0.0,0.0,-96603.15551853625,0.0,0.0,5005.965100106838,0.0,0.0,112683.08822026243,0.0,0,381224.81524435757,-7969.827728502569,0.0,10,32,0,0,55,41,9,1,0,0,0,0,0,0,0,0,2,0,0,11,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
1bnq,-6.17276,62.90023,1089.45582,2.24551,10.48123,3.70883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,11,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,3,0,4,7,0,0,2,0,2,0,3,1,0,5,1,0.0,0.0,0,-76933.7453888341,0.0,0,0,-3266.2437672493625,0,0.0,-5437.438295527995,0.0,0,37316.53513412489,0,0.0,-175760.66117569382,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,9392.773798857486,-34126.790429412424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20571.34316623816,0.0,0.0,0.0,0.0,1105.540842162643,9204.217356845775,0.0,0.0,0.0,0.0,-158413.02628107122,0.0,0,0,0.0,0,86731.11251175778,0.0,0,0.0,-30628.892694309223,0,0.0,0.0,0.0,0.0,-40858.531332894665,0.0,-47545.08552876191,0,0.0,0.0,0.0,0.0,0.0,0,-26036.371721436288,0,0,0,65645.31468105322,0.0,0,0,0,0.0,0.0,0,0.0,77995.29306473631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30160.16676736717,0.0,0.0,31756.812644233105,0.0,0,77270.78955686965,-750.847909299748,0.0,7,40,6,0,29,0,4,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.49
1ro7,-10.95635,179.77064,2321.99568,10.26187,15.02634,16.41827,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,5,0,1,17,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,10,0,0,0,42,0,0,0,0,0,22,0,0,0,11,0,0,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,13,0,0,23,2,0,4,16,0,0,3,1,0,0,9,1,1,16,0,0.0,0.0,0,-48544.02120565878,0.0,0,0,-65247.27375391842,0,42263.55552716315,-475120.21470602026,0.0,0,0.0,0,0.0,-2405059.1926268055,-28399.75364123905,0.0,0.0,0.0,0.0,0,0.0,0,0.0,101982.63966230805,0.0,87850.67957545363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-26211.31777053219,42841.12112421286,11658.428184391749,-183149.95726641448,0.0,0.0,0.0,-1284351.2778993032,0.0,0,0,0.0,0,404196.03566211625,0.0,0,0.0,-137986.04005478387,0,0.0,0.0,142968.64802988502,-64458.70815171422,0.0,-57121.75380581236,674.5085035020188,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,981977.7350625892,0.0,0,0,0,0.0,79256.2717625102,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-481766.91848515236,0.0,0.0,126200.1812486448,0.0,0.0,991779.2243547874,0.0,0,1432452.861419045,-26633.8489979859,0.0,17,236,11,0,28,0,88,0,1,0,6,0,1,1,1,0,0,6,0,21,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.18
1hi3,-4.45131,61.14782,887.8375,3.55737,0.0,4.27429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,5,5,0,0,2,2,0,0,3,3,0,10,0,0.0,0.0,0,-55260.1537911015,0.0,0,0,0.0,0,0.0,-73673.11024652042,0.0,0,0.0,0,0.0,-973298.7398132598,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,40474.68127093178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95297.85230259539,-96220.22039657878,0.0,0.0,0.0,-297271.8540852578,0.0,0,0,0.0,0,13258.847166795433,0.0,0,0.0,-167599.230597042,0,0.0,0.0,160506.2400553807,0.0,0.0,-223364.0854313703,-93367.56542985133,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,100292.0947971407,0.0,0,0,0,0.0,67064.3119773389,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39007.560527912116,0.0,0.0,125768.35496416582,0.0,0,771369.2758882382,0.0,0.0,8,6,23,0,52,21,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,1,4.19
1str,-6.16738,86.91927,1760.62706,2.57074,34.35664,4.30586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,0,0,0,16,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25,0,0,7,0,0,1,0,0,3,26,0,0,10,0,0,0,14,1,0,10,1,0.0,0.0,0,-34845.32205335884,0.0,0,0,-17697.232217496894,0,0.0,-228917.64872537216,0.0,0,0.0,0,0.0,-335692.32406000514,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6168.792369822287,0.0,47214.13200891387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7996.0473033636445,8755.011024988464,-43960.6554760265,0.0,0.0,0.0,-205031.54609641878,0.0,0,0,0.0,0,132039.40356945738,0.0,0,0.0,-64136.799943065416,0,0.0,0.0,0.0,0.0,0.0,0.0,-9124.173794480981,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,244470.21323203688,0.0,0,0,0,0.0,0.0,0,0.0,47750.61850022436,0,0.0,0.0,0.0,0.0,0.0,-1289.9658256133632,0.0,0.0,66963.92922501467,0.0,0.0,308764.9658293673,0.0,0,46240.495281861906,0.0,0.0,22,32,0,0,109,1,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.77
1sbg,-9.1787,107.62373,2061.48712,3.34956,77.2681,4.4373,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,22,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,5,0,0,6,0,0,15,16,0,0,4,0,0,0,5,0,0,4,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-179097.81692227506,0.0,0,0.0,0,0.0,-476635.4001578045,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3617.1788988335197,0.0,54751.33157284728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,14068.922975354175,0.0,-23113.78350725353,0.0,0.0,0.0,-410230.95810869394,0.0,0,0,0.0,0,79967.3937607397,0.0,0,0.0,-101488.08656072555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,226836.99889523498,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-133363.61582267281,0.0,0.0,51337.433878025906,0.0,0.0,497190.3574989026,0.0,0,331822.3004310576,0.0,0.0,15,50,0,0,32,9,45,0,2,0,0,0,0,0,0,1,0,1,0,15,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74
