name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPparthbond,PLPpartSteric,PLPpartmetal,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
3vh9,-79.0352,-79.0352,-7.18502,-35.5377,-0.544485,-15.0387,-35.5377,-7.18502,-6.95587,-39.1413,-15.0,5,6,0,0.0,0.0,6.24
3bpc,-79.6019,-59.6019,-2.4875599999999998,-25.073,-0.17215,-10.294,-18.7734,-3.06161,-19.7954,-48.4363,0.0,4,23,5,0.0,6.44568,4.8
1u33,-119.96,-103.96,-3.33221,-36.3302,-0.226133,-14.8187,-31.4845,-3.4274199999999997,-22.3661,-94.0817,0.0,8,27,1,0.0,12.6961,4.6
2zxd,-86.2702,-84.2702,-7.18918,-37.681999999999995,-0.489521,-15.3874,-36.8084,-7.18918,-16.0867,-56.6487,0.0,3,9,0,5.00122,0.30209400000000003,5.22
2x8z,-74.2118,-68.2118,-5.30085,-30.7915,-0.344748,-12.3827,-28.302,-5.30085,-9.78531,-49.1911,0.0,3,11,0,0.0,2.93512,7.96
2vl4,-102.443,-100.443,-9.31296,-46.0627,-0.623958,-18.7085,-45.1634,-9.31296,-20.7815,-64.0602,0.0,2,9,0,0.0,0.0168765,6.01
3nq3,-59.3574,-43.3574,-4.94645,-25.9267,-0.346609,-10.6888,-18.9381,-4.94645,0.0,-47.8511,0.0,0,12,0,0.0,7.35084,3.78
1w3k,-109.796,-101.796,-5.22839,-39.7967,-0.352716,-16.2007,-36.897,-5.22839,-27.6982,-68.5588,0.0,3,18,0,0.0,3.27535,4.3
3b3s,-62.6616,-56.6616,-6.962389999999999,-30.1245,-0.47769799999999996,-12.3325,-27.24,-6.962389999999999,-5.9052,-38.7832,-0.328739,1,8,0,0.0,1.88172,2.55
3su2,-182.10299999999998,-162.10299999999998,-3.5706599999999997,-49.1053,-0.24986599999999998,-20.2355,-43.7121,-3.64207,-10.7093,-159.672,0.0,3,47,1,0.0,5.02765,7.35
1hnn,-91.3081,-89.3081,-6.52201,-37.8849,-0.428126,-15.2826,-37.0551,-6.52201,-4.5023800000000005,-72.1404,0.0,3,11,0,0.0,3.02192,6.24
1os0,-135.697,-111.697,-3.8770599999999997,-41.483999999999995,-0.274408,-17.1598,-34.147,-3.9910900000000002,-13.192,-105.40799999999999,-6.00686,3,31,1,0.0,6.72432,6.03
4g8m,-104.086,-98.086,-8.67383,-45.4637,-0.5941529999999999,-18.6021,-42.843,-8.67383,-22.1488,-68.3265,0.0,0,12,0,0.0,3.7431699999999997,7.89
1lol,-103.652,-95.6524,-4.31885,-35.9343,-0.285382,-14.5276,-33.1608,-4.31885,-20.4423,-67.4572,0.0,0,24,0,0.0,2.10508,6.39
3kv2,-91.3041,-83.3041,-7.6086800000000006,-39.8808,-0.515278,-16.2558,-36.3864,-7.6086800000000006,-19.5532,-47.1758,-10.0,1,11,0,0.0,2.8561,7.32
2zx6,-127.866,-119.866,-5.32775,-44.3287,-0.382384,-18.422,-41.5553,-5.32775,-20.3651,-92.7425,0.0,4,20,0,0.0,1.77207,10.6
3mfv,-70.9707,-62.9707,-5.459280000000001,-30.1831,-0.37702600000000003,-12.3835,-26.7808,-5.459280000000001,-12.5264,-46.5765,0.0,4,9,0,1.42044,4.49465,2.52
3s8o,-127.545,-103.545,-3.44716,-38.2763,-0.235542,-15.6482,-31.0739,-3.44716,-22.8915,-92.4245,0.0,2,35,0,0.0,6.06111,6.85
2g70,-104.88600000000001,-100.88600000000001,-6.992380000000001,-42.528999999999996,-0.501308,-17.6677,-40.9071,-6.992380000000001,-4.65522,-82.6559,0.0,1,14,0,0.0,0.325598,7.77
3su5,-168.31799999999998,-152.31799999999998,-3.17582,-44.8098,-0.222966,-18.4856,-40.5502,-3.17582,-10.3468,-146.447,0.0,4,49,0,0.0,5.1228,5.58
3huc,-129.877,-119.87700000000001,-4.81027,-43.2925,-0.364427,-18.3186,-39.9591,-4.81027,-2.0,-112.383,0.0,2,25,0,0.0,1.95135,5.99
3f80,-77.9414,-65.9414,-6.4951099999999995,-34.044000000000004,-0.43988999999999995,-13.8769,-28.8025,-6.4951099999999995,-5.750369999999999,-42.677,-18.5474,4,8,0,0.0,5.06821,4.22
2cbj,-111.133,-101.133,-4.4453,-38.0068,-0.31452800000000003,-15.7198,-34.5869,-4.63053,-15.5753,-82.5859,0.0,3,21,1,0.0,5.151680000000001,8.27
1kel,-119.71600000000001,-99.7164,-5.20506,-42.0963,-0.345729,-17.0483,-35.0637,-5.44166,-12.0934,-94.8951,0.0,3,20,0,0.0,4.50203,7.28
2x0y,-105.55,-99.5499,-5.86388,-40.2748,-0.41513900000000004,-16.6611,-37.9854,-5.86388,-9.23145,-81.0947,0.0,2,16,0,0.0,2.20152,4.6
3l4w,-85.4173,-79.4173,-6.10123,-35.4408,-0.410199,-14.411,-32.9513,-6.10123,-13.6844,-58.4559,0.0,2,12,0,1.4006399999999999,2.68305,6
3l3n,-132.988,-102.988,-3.69411,-40.2758,-0.268889,-16.8164,-31.1902,-3.69411,-14.7304,-100.02799999999999,-10.0,5,31,0,0.174789,8.35874,8.18
1n1m,-72.8164,-68.8164,-6.06803,-31.8055,-0.425176,-13.1122,-30.0583,-6.06803,-10.6085,-43.7697,0.0,5,7,0,0.0,1.0328700000000002,5.7
2gss,-55.717,-43.717,-2.93248,-20.8803,-0.184422,-8.30353,-16.3832,-2.93248,-1.94223,-46.2724,0.0,1,18,0,0.0,11.5825,4.94
3pe2,-135.66899999999998,-127.669,-5.21804,-45.7955,-0.39981700000000003,-19.451,-43.0951,-5.21804,-6.0,-113.68299999999999,0.0,1,25,0,0.0,1.4410100000000001,9.76
1w3l,-140.81799999999998,-126.818,-4.40056,-44.3549,-0.29744299999999996,-18.0679,-39.9452,-4.54252,-33.926,-98.7862,0.0,3,29,0,0.0,7.1459,6.28
2xhm,-145.371,-121.37100000000001,-3.9289400000000003,-43.6257,-0.271456,-17.9013,-36.4233,-3.9289400000000003,-17.6466,-107.238,-9.50583,3,34,0,0.0,6.44421,6.8
3muz,-87.82,-81.82,-5.85467,-35.6093,-0.368537,-14.1652,-33.1764,-5.85467,-12.3878,-57.7406,0.0,2,13,0,0.0,0.564384,3.46
2x97,-136.672,-110.67200000000001,-4.01976,-42.1877,-0.274739,-17.2488,-34.162,-4.01976,-17.9962,-101.579,-9.20283,7,27,0,0.0,8.3413,5.66
3fk1,-63.4566,-55.4566,-6.34566,-29.4539,-0.375319,-11.4758,-25.7407,-6.34566,-26.9689,-21.9402,0.0,5,5,0,0.0,2.06378,2.62
3ov1,-122.197,-98.1968,-3.5940199999999995,-37.7196,-0.244678,-15.4018,-30.3113,-3.5940199999999995,-22.0,-87.9549,0.0,0,34,0,0.0,6.10377,5.2
3owj,-92.02799999999999,-92.02799999999999,-4.38229,-33.3565,-0.330677,-14.0955,-33.3565,-4.38229,-1.71505,-71.8085,0.0,0,21,0,0.0,0.0,6.07
2xy9,-191.21099999999998,-157.211,-3.7492400000000004,-51.5612,-0.267915,-21.3964,-42.3929,-3.7492400000000004,-19.6867,-161.806,-7.59765,6,45,0,2.5070200000000002,9.86017,9.19
3i3b,-77.3946,-75.3946,-6.44955,-33.8052,-0.43446,-13.7549,-32.9316,-6.44955,-19.9676,-41.4219,0.0,6,6,0,0.0,0.0386595,2.23
10gs,-132.66899999999998,-106.669,-4.02029,-41.3618,-0.280765,-17.0331,-33.2559,-4.02029,-18.6195,-103.524,0.0,5,28,0,0.0,6.0397300000000005,6.4
2vo5,-122.495,-116.495,-6.12475,-45.1275,-0.436958,-18.7165,-42.9171,-6.12475,-21.2978,-84.9689,0.0,2,18,0,0.0,0.521601,4.89
1jyq,-162.657,-124.65700000000001,-3.06901,-43.3027,-0.208648,-17.6734,-33.1863,-3.06901,-38.0228,-124.01299999999999,0.0,5,48,0,0.0,14.9168,8.7
2qft,-74.1752,-66.1752,-7.41752,-34.4291,-0.43871499999999997,-13.4143,-30.7158,-7.41752,-26.1842,-33.0723,0.0,4,6,0,0.0,2.64731,5.26
2pq9,-155.991,-137.991,-5.57112,-51.3706,-0.342742,-20.2795,-45.4429,-5.57112,-47.6154,-104.48899999999999,0.0,5,23,0,0.0,9.99087,8.11
3bfu,-101.085,-95.0846,-8.42372,-44.1528,-0.534285,-17.6082,-41.532,-8.42372,-17.3587,-68.8556,0.0,3,9,0,0.0,2.45873,6.27
4djr,-125.11399999999999,-97.1144,-3.1278599999999996,-36.5837,-0.21251599999999998,-14.927999999999999,-28.3964,-3.1278599999999996,-11.5383,-105.97399999999999,0.0,6,34,0,0.0,10.0697,11.52
3b3w,-47.2179,-41.2179,-5.24643,-22.7,-0.359964,-9.29303,-19.8155,-5.24643,-6.049259999999999,-10.2568,-15.0,5,4,0,0.0,2.83182,4.19
2vot,-124.104,-116.104,-5.6410800000000005,-44.2905,-0.405118,-18.4098,-41.4354,-5.6410800000000005,-23.4404,-92.0554,0.0,8,14,0,4.287730000000001,2.6486400000000003,7.14
2d3u,-100.961,-88.9611,-3.7393,-33.6537,-0.25403200000000004,-13.732000000000001,-29.6537,-3.7393,-6.0,-88.3416,0.0,3,24,0,0.0,11.6638,6.92
